38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:39:c2,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:01:82,80:8d:b7:55:25:e3,38:17:c3:1f:01:81,38:17:c3:19:d7:62,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,38:17:c3:19:d7:61,44:48:c1:a5:82:21,44:48:c1:a5:82:22,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,ac:e2:d3:c4:08:e6,38:17:c3:19:55:52,38:17:c3:19:55:51,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1e:ff:01,20:a6:cd:50:24:b2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,20:a6:cd:50:24:b1,38:17:c3:1e:ff:12,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,38:17:c3:1f:01:90,80:8d:b7:55:35:00,80:8d:b7:55:39:c0,38:17:c3:1f:01:80,80:8d:b7:55:25:e0,38:17:c3:19:d7:70,80:8d:b7:55:25:f0,80:8d:b7:55:3a:40,44:48:c1:a5:82:20,80:8d:b7:55:3a:50,00:4e:35:df:06:52,38:17:c3:19:55:50,38:17:c3:1e:ff:00,20:a6:cd:50:24:b0,b4:5d:50:e1:92:31,38:17:c3:1e:ff:10,66:2a:2f:53:7c:99,b0:be:76:f8:30:5e,80:8d:b7:55:39:c1,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,00:4e:35:df:06:40,00:4e:35:df:06:41,38:17:c3:1e:ff:02,44:48:c1:a5:82:30,20:a6:cd:50:24:a0,00:4e:35:df:06:42,38:17:c3:19:45:b0,38:17:c3:19:45:b2,38:17:c3:1e:ff:11,38:17:c3:19:d7:60,60:32:b1:3e:1a:b8,b4:5d:50:e1:92:22,38:17:c3:19:45:b1,38:17:c3:19:45:a1,38:17:c3:19:45:a0,b4:5d:50:e1:92:23,38:17:c3:19:45:a2,60:32:b1:3e:1a:b7,38:17:c3:19:55:42,38:17:c3:19:55:41,38:17:c3:19:55:40,b4:5d:50:e1:92:21,20:a6:cd:42:0b:e3,b4:5d:50:e1:92:20,b4:5d:50:e1:92:30,a8:bd:27:4c:bd:30,00:4e:35:de:e1:00,00:4e:35:de:e1:11,00:4e:35:de:e1:10,00:4e:35:de:e1:01,00:4e:35:de:e1:12,00:4e:35:de:e1:02,38:17:c3:1f:08:41,44:48:c1:91:95:b2,38:17:c3:1f:08:50,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:31,38:17:c3:1f:22:21,00:4e:35:de:d7:52,38:17:c3:1f:22:20,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:de:d7:40,38:17:c3:1f:22:30,38:17:c3:1f:22:22,a8:bd:27:4c:bd:21,38:17:c3:19:71:90,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:32,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:19:71:81,a8:bd:27:4c:bd:22,38:17:c3:19:71:92,00:4e:35:de:d7:43,38:17:c3:1f:22:32,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:31,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:a1,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:12,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:a2,38:17:c3:24:58:b0,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:1b:08:b0,00:4e:35:df:27:00,38:17:c3:24:4f:10,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:1f:0f:92,38:17:c3:24:4f:11,20:a6:cd:42:0b:f0,68:ff:7b:e4:af:39,72:32:b1:3e:1a:b8,38:17:c3:1f:09:90,20:a6:cd:42:0b:f2,38:17:c3:24:4f:00,32:f7:72:50:57:3b,b4:5d:50:e1:96:53,38:17:c3:1f:00:b0,00:4e:35:df:27:01,38:17:c3:1b:08:b2,38:17:c3:19:36:32,38:17:c3:1f:0f:91,38:17:c3:24:58:b2,38:17:c3:24:4f:02,38:17:c3:1f:09:92,38:17:c3:1b:08:b1,00:4e:35:df:27:12,68:ff:7b:e4:af:38,00:4e:35:df:27:02,38:17:c3:19:71:91,70:56:81:c9:91:ab,38:17:c3:1f:09:91,38:17:c3:1f:09:83,56:13:79:14:54:6d,b4:5d:50:e1:96:43,72:32:b1:3e:1a:b7,20:a6:cd:42:0b:f1,38:17:c3:24:4f:12,b4:5d:50:e1:96:51,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,38:17:c3:24:58:b1,38:17:c3:1f:09:93,20:a6:cd:42:0b:f3,38:17:c3:19:36:30,44:48:c1:91:95:b3,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,x,y,label
-79,-79,-70,-90,-83,-68,-68,-77,-77,-77,-77,-77,-71,-56,-100,-100,-100,-73,-100,-92,-92,-100,-84,-84,-90,-73,-78,-100,-57,-57,-73,-73,-97,-76,-76,-77,-77,-100,-100,-100,-100,-82,-83,-100,-100,-80,-83,-68,-77,-100,-77,-56,-100,-89,-93,-84,-66,-56,-73,-77,-75,-100,-100,-82,-100,-78,-68,-56,-59,-59,-66,-66,-72,-72,-100,-59,-100,-72,-100,-100,-100,-100,-85,-88,-100,-100,-100,-88,-100,-88,-95,-96,-96,-92,-100,-95,-82,-95,-84,-86,-88,-88,-85,-80,-100,-100,-100,-100,-100,-92,-97,-89,-100,-90,-95,-90,-100,-100,-97,-94,-96,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-93,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-91,-86,-100,-100,-84,-100,-100,-100,-89,-100,-100,-90,-88,-83,545.0,458.79999999999984,14.0
-79,-79,-70,-90,-83,-68,-68,-77,-77,-77,-77,-77,-71,-56,-100,-100,-100,-73,-100,-92,-92,-100,-84,-84,-90,-73,-78,-100,-57,-57,-73,-73,-97,-76,-76,-77,-77,-100,-100,-100,-100,-82,-83,-100,-100,-80,-83,-68,-77,-100,-77,-56,-100,-89,-93,-84,-66,-56,-73,-77,-75,-100,-100,-82,-100,-78,-68,-56,-59,-59,-66,-66,-72,-72,-100,-59,-100,-72,-100,-100,-100,-100,-85,-88,-100,-100,-100,-88,-100,-88,-95,-96,-96,-92,-100,-95,-82,-95,-84,-86,-88,-88,-85,-80,-100,-100,-100,-100,-100,-92,-97,-89,-100,-90,-95,-90,-100,-100,-97,-94,-96,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-93,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-91,-86,-100,-100,-84,-100,-100,-100,-89,-100,-100,-90,-88,-83,545.0,458.79999999999984,14.0
-79,-79,-70,-90,-83,-68,-68,-77,-77,-77,-77,-77,-71,-56,-100,-100,-100,-73,-100,-92,-92,-100,-84,-84,-90,-73,-78,-100,-57,-57,-73,-73,-97,-76,-76,-77,-77,-100,-100,-100,-100,-82,-83,-100,-100,-80,-83,-68,-77,-100,-77,-56,-100,-89,-93,-84,-66,-56,-73,-77,-75,-100,-100,-82,-100,-78,-68,-56,-59,-59,-66,-66,-72,-72,-100,-59,-100,-72,-100,-100,-100,-100,-85,-88,-100,-100,-100,-88,-100,-88,-95,-96,-96,-92,-100,-95,-82,-95,-84,-86,-88,-88,-85,-80,-100,-100,-100,-100,-100,-92,-97,-89,-100,-90,-95,-90,-100,-100,-97,-94,-96,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-93,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-91,-86,-100,-100,-84,-100,-100,-100,-89,-100,-100,-90,-88,-83,545.0,458.79999999999984,14.0
-79,-79,-70,-90,-83,-68,-68,-77,-77,-77,-77,-77,-71,-56,-100,-100,-100,-73,-100,-92,-92,-100,-84,-84,-90,-73,-78,-100,-57,-57,-73,-73,-97,-76,-76,-77,-77,-100,-100,-100,-100,-82,-83,-100,-100,-80,-83,-68,-77,-100,-77,-56,-100,-89,-93,-84,-66,-56,-73,-77,-75,-100,-100,-82,-100,-78,-68,-56,-59,-59,-66,-66,-72,-72,-100,-59,-100,-72,-100,-100,-100,-100,-85,-88,-100,-100,-100,-88,-100,-88,-95,-96,-96,-92,-100,-95,-82,-95,-84,-86,-88,-88,-85,-80,-100,-100,-100,-100,-100,-92,-97,-89,-100,-90,-95,-90,-100,-100,-97,-94,-96,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-93,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-91,-86,-100,-100,-84,-100,-100,-100,-89,-100,-100,-90,-88,-83,545.0,458.79999999999984,14.0
-79,-79,-70,-90,-83,-68,-68,-77,-77,-77,-77,-77,-71,-56,-100,-100,-100,-73,-100,-92,-92,-100,-84,-84,-90,-73,-78,-100,-57,-57,-73,-73,-97,-76,-76,-77,-77,-100,-100,-100,-100,-82,-83,-100,-100,-80,-83,-68,-77,-100,-77,-56,-100,-89,-93,-84,-66,-56,-73,-77,-75,-100,-100,-82,-100,-78,-68,-56,-59,-59,-66,-66,-72,-72,-100,-59,-100,-72,-100,-100,-100,-100,-85,-88,-100,-100,-100,-88,-100,-88,-95,-96,-96,-92,-100,-95,-82,-95,-84,-86,-88,-88,-85,-80,-100,-100,-100,-100,-100,-92,-97,-89,-100,-90,-95,-90,-100,-100,-97,-94,-96,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-93,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-91,-86,-100,-100,-84,-100,-100,-100,-89,-100,-100,-90,-88,-83,545.0,458.79999999999984,14.0
-79,-79,-70,-90,-83,-68,-68,-77,-77,-77,-77,-77,-71,-56,-100,-100,-100,-73,-100,-92,-92,-100,-84,-84,-90,-73,-78,-100,-57,-57,-73,-73,-97,-76,-76,-77,-77,-100,-100,-100,-100,-82,-83,-100,-100,-80,-83,-68,-77,-100,-77,-56,-100,-89,-93,-84,-66,-56,-73,-77,-75,-100,-100,-82,-100,-78,-68,-56,-59,-59,-66,-66,-72,-72,-100,-59,-100,-72,-100,-100,-100,-100,-85,-88,-100,-100,-100,-88,-100,-88,-95,-96,-96,-92,-100,-95,-82,-95,-84,-86,-88,-88,-85,-80,-100,-100,-100,-100,-100,-92,-97,-89,-100,-90,-95,-90,-100,-100,-97,-94,-96,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-93,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-91,-86,-100,-100,-84,-100,-100,-100,-89,-100,-100,-90,-88,-83,545.0,472.99999999999983,15.0
-79,-79,-70,-90,-83,-68,-68,-77,-77,-77,-77,-77,-71,-56,-100,-100,-100,-73,-100,-92,-92,-100,-84,-84,-90,-73,-78,-100,-57,-57,-73,-73,-97,-76,-76,-77,-77,-100,-100,-100,-100,-82,-83,-100,-100,-80,-83,-68,-77,-100,-77,-56,-100,-89,-93,-84,-66,-56,-73,-77,-75,-100,-100,-82,-100,-78,-68,-56,-59,-59,-66,-66,-72,-72,-100,-59,-100,-72,-100,-100,-100,-100,-85,-88,-100,-100,-100,-88,-100,-88,-95,-96,-96,-92,-100,-95,-82,-95,-84,-86,-88,-88,-85,-80,-100,-100,-100,-100,-100,-92,-97,-89,-100,-90,-95,-90,-100,-100,-97,-94,-96,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-93,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-91,-86,-100,-100,-84,-100,-100,-100,-89,-100,-100,-90,-88,-83,545.0,472.99999999999983,15.0
-79,-79,-70,-90,-83,-68,-68,-77,-77,-77,-77,-77,-71,-56,-100,-100,-100,-73,-100,-92,-92,-100,-84,-84,-90,-73,-78,-100,-57,-57,-73,-73,-97,-76,-76,-77,-77,-100,-100,-100,-100,-82,-83,-100,-100,-80,-83,-68,-77,-100,-77,-56,-100,-89,-93,-84,-66,-56,-73,-77,-75,-100,-100,-82,-100,-78,-68,-56,-59,-59,-66,-66,-72,-72,-100,-59,-100,-72,-100,-100,-100,-100,-85,-88,-100,-100,-100,-88,-100,-88,-95,-96,-96,-92,-100,-95,-82,-95,-84,-86,-88,-88,-85,-80,-100,-100,-100,-100,-100,-92,-97,-89,-100,-90,-95,-90,-100,-100,-97,-94,-96,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-93,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-91,-86,-100,-100,-84,-100,-100,-100,-89,-100,-100,-90,-88,-83,545.0,472.99999999999983,15.0
-79,-79,-70,-90,-83,-68,-68,-77,-77,-77,-77,-77,-71,-56,-100,-100,-100,-73,-100,-92,-92,-100,-84,-84,-90,-73,-78,-100,-57,-57,-73,-73,-97,-76,-76,-77,-77,-100,-100,-100,-100,-82,-83,-100,-100,-80,-83,-68,-77,-100,-77,-56,-100,-89,-93,-84,-66,-56,-73,-77,-75,-100,-100,-82,-100,-78,-68,-56,-59,-59,-66,-66,-72,-72,-100,-59,-100,-72,-100,-100,-100,-100,-85,-88,-100,-100,-100,-88,-100,-88,-95,-96,-96,-92,-100,-95,-82,-95,-84,-86,-88,-88,-85,-80,-100,-100,-100,-100,-100,-92,-97,-89,-100,-90,-95,-90,-100,-100,-97,-94,-96,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-93,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-91,-86,-100,-100,-84,-100,-100,-100,-89,-100,-100,-90,-88,-83,545.0,472.99999999999983,15.0
-79,-79,-70,-90,-83,-68,-68,-77,-77,-77,-77,-77,-71,-56,-100,-100,-100,-73,-100,-92,-92,-100,-84,-84,-90,-73,-78,-100,-57,-57,-73,-73,-97,-76,-76,-77,-77,-100,-100,-100,-100,-82,-83,-100,-100,-80,-83,-68,-77,-100,-77,-56,-100,-89,-93,-84,-66,-56,-73,-77,-75,-100,-100,-82,-100,-78,-68,-56,-59,-59,-66,-66,-72,-72,-100,-59,-100,-72,-100,-100,-100,-100,-85,-88,-100,-100,-100,-88,-100,-88,-95,-96,-96,-92,-100,-95,-82,-95,-84,-86,-88,-88,-85,-80,-100,-100,-100,-100,-100,-92,-97,-89,-100,-90,-95,-90,-100,-100,-97,-94,-96,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-93,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-91,-86,-100,-100,-84,-100,-100,-100,-89,-100,-100,-90,-88,-83,545.0,472.99999999999983,15.0
-79,-79,-70,-90,-83,-68,-68,-77,-77,-77,-77,-77,-71,-56,-100,-100,-100,-73,-100,-92,-92,-100,-84,-84,-90,-73,-78,-100,-57,-57,-73,-73,-97,-76,-76,-77,-77,-100,-100,-100,-100,-82,-83,-100,-100,-80,-83,-68,-77,-100,-77,-56,-100,-89,-93,-84,-66,-56,-73,-77,-75,-100,-100,-82,-100,-78,-68,-56,-59,-59,-66,-66,-72,-72,-100,-59,-100,-72,-100,-100,-100,-100,-85,-88,-100,-100,-100,-88,-100,-88,-95,-96,-96,-92,-100,-95,-82,-95,-84,-86,-88,-88,-85,-80,-100,-100,-100,-100,-100,-92,-97,-89,-100,-90,-95,-90,-100,-100,-97,-94,-96,-94,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-93,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-91,-86,-100,-100,-84,-100,-100,-100,-89,-100,-100,-90,-88,-83,545.0,472.99999999999983,15.0
-80,-80,-69,-80,-80,-66,-67,-79,-79,-79,-70,-69,-67,-60,-100,-100,-100,-73,-100,-86,-95,-91,-80,-80,-80,-74,-74,-86,-65,-66,-67,-67,-97,-76,-76,-77,-78,-100,-100,-100,-100,-89,-87,-100,-100,-81,-81,-66,-79,-100,-69,-60,-100,-81,-93,-80,-63,-66,-67,-78,-76,-100,-98,-87,-100,-79,-62,-60,-70,-70,-63,-63,-70,-70,-100,-70,-100,-71,-98,-100,-100,-86,-95,-97,-100,-100,-100,-100,-100,-100,-82,-82,-82,-96,-100,-96,-91,-89,-84,-84,-84,-81,-84,-81,-96,-100,-100,-100,-96,-94,-86,-90,-92,-89,-100,-97,-100,-96,-86,-100,-97,-100,-92,-85,-89,-89,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-90,-100,-100,-100,-100,-86,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-84,-100,-86,-100,-100,-100,-100,-96,-87,-100,-100,-83,-100,-100,-100,-100,-100,-90,-100,-83,-84,545.0,487.1999999999998,16.0
-81,-81,-68,-80,-80,-67,-67,-79,-79,-79,-69,-69,-69,-61,-100,-100,-100,-72,-100,-93,-97,-95,-80,-80,-80,-73,-73,-93,-66,-66,-68,-68,-93,-75,-75,-77,-77,-100,-100,-100,-100,-88,-86,-100,-100,-81,-80,-67,-79,-100,-69,-61,-100,-80,-95,-79,-63,-66,-68,-77,-75,-100,-98,-86,-100,-81,-64,-61,-69,-69,-63,-62,-71,-77,-100,-69,-100,-71,-98,-100,-100,-89,-92,-100,-100,-100,-100,-96,-100,-100,-81,-82,-81,-100,-100,-100,-88,-89,-84,-84,-85,-84,-85,-84,-100,-100,-98,-100,-100,-88,-89,-90,-88,-92,-97,-94,-100,-96,-85,-96,-100,-100,-89,-92,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-90,-100,-100,-100,-100,-86,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-84,-100,-86,-100,-100,-100,-100,-96,-87,-100,-100,-83,-100,-100,-100,-100,-100,-90,-100,-83,-84,545.0,487.1999999999998,16.0
-80,-80,-69,-81,-80,-66,-66,-79,-79,-79,-70,-69,-68,-61,-100,-100,-100,-71,-100,-89,-95,-93,-79,-80,-79,-73,-73,-89,-66,-66,-67,-67,-93,-76,-76,-77,-78,-100,-100,-100,-100,-89,-87,-100,-100,-81,-81,-66,-79,-100,-69,-61,-100,-80,-95,-79,-63,-66,-67,-78,-76,-100,-98,-87,-100,-80,-62,-61,-69,-69,-63,-63,-70,-71,-100,-69,-100,-71,-98,-100,-100,-85,-95,-97,-100,-100,-100,-100,-100,-100,-81,-81,-81,-96,-100,-96,-91,-87,-84,-84,-84,-81,-85,-81,-96,-100,-100,-100,-96,-91,-89,-91,-92,-92,-100,-97,-100,-96,-89,-100,-97,-100,-89,-89,-92,-93,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-90,-100,-100,-100,-100,-86,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-84,-100,-86,-100,-100,-100,-100,-96,-87,-100,-100,-83,-100,-100,-100,-100,-100,-90,-100,-83,-84,545.0,487.1999999999998,16.0
-81,-81,-68,-80,-80,-67,-67,-79,-79,-79,-69,-69,-69,-61,-100,-100,-100,-72,-100,-93,-97,-95,-80,-80,-80,-73,-73,-93,-66,-66,-68,-68,-93,-75,-75,-77,-77,-100,-100,-100,-100,-88,-86,-100,-100,-81,-80,-67,-79,-100,-69,-61,-100,-80,-95,-79,-63,-66,-68,-77,-75,-100,-98,-86,-100,-81,-64,-61,-69,-69,-63,-62,-71,-77,-100,-69,-100,-71,-98,-100,-100,-89,-92,-100,-100,-100,-100,-96,-100,-100,-81,-82,-81,-100,-100,-100,-88,-89,-84,-84,-85,-84,-85,-84,-100,-100,-98,-100,-100,-88,-89,-90,-88,-92,-97,-94,-100,-96,-85,-96,-100,-100,-89,-92,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-90,-100,-100,-100,-100,-86,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-84,-100,-86,-100,-100,-100,-100,-96,-87,-100,-100,-83,-100,-100,-100,-100,-100,-90,-100,-83,-84,545.0,487.1999999999998,16.0
-80,-80,-70,-77,-76,-66,-66,-79,-79,-79,-70,-70,-69,-61,-100,-100,-100,-71,-100,-89,-95,-93,-79,-80,-79,-73,-73,-93,-66,-66,-68,-68,-90,-76,-76,-76,-78,-100,-100,-100,-100,-89,-87,-100,-100,-81,-83,-66,-79,-100,-70,-69,-100,-80,-95,-79,-62,-66,-68,-78,-76,-100,-98,-87,-100,-79,-61,-61,-69,-69,-62,-62,-70,-71,-100,-70,-100,-71,-96,-100,-100,-85,-95,-94,-100,-100,-100,-100,-100,-100,-76,-76,-76,-93,-100,-93,-92,-87,-80,-84,-84,-80,-84,-80,-96,-100,-100,-100,-96,-94,-86,-88,-96,-89,-100,-94,-100,-98,-89,-100,-95,-100,-91,-89,-89,-93,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-90,-100,-100,-100,-100,-86,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-84,-100,-86,-100,-100,-100,-100,-96,-87,-100,-100,-83,-100,-100,-100,-100,-100,-90,-100,-83,-84,545.0,487.1999999999998,16.0
-84,-80,-70,-78,-77,-66,-66,-83,-79,-79,-71,-70,-76,-60,-100,-100,-100,-71,-100,-86,-95,-93,-79,-80,-79,-74,-79,-89,-65,-65,-68,-68,-90,-76,-76,-76,-77,-100,-100,-100,-100,-90,-88,-100,-100,-84,-78,-66,-79,-100,-71,-68,-100,-75,-95,-79,-62,-65,-68,-77,-76,-100,-100,-90,-100,-78,-59,-60,-70,-70,-62,-62,-75,-71,-100,-71,-100,-71,-96,-100,-100,-81,-100,-94,-100,-100,-100,-100,-100,-100,-81,-76,-76,-93,-100,-93,-95,-88,-79,-84,-84,-80,-84,-80,-92,-100,-100,-100,-92,-97,-86,-88,-100,-92,-100,-94,-100,-100,-93,-100,-93,-100,-92,-89,-92,-96,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-90,-100,-100,-100,-100,-86,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-84,-100,-86,-100,-100,-100,-100,-96,-87,-100,-100,-83,-100,-100,-100,-100,-100,-90,-100,-83,-84,545.0,487.1999999999998,16.0
-81,-82,-71,-79,-83,-67,-67,-79,-79,-79,-71,-72,-71,-64,-100,-100,-100,-73,-100,-95,-97,-100,-77,-77,-77,-73,-73,-87,-67,-66,-75,-75,-83,-74,-74,-76,-75,-100,-100,-100,-100,-100,-89,-100,-100,-82,-91,-67,-79,-100,-72,-65,-100,-73,-93,-77,-59,-66,-75,-75,-74,-100,-100,-88,-100,-80,-63,-65,-69,-69,-60,-59,-71,-71,-100,-69,-100,-71,-100,-100,-100,-83,-100,-96,-100,-100,-100,-90,-100,-100,-89,-89,-79,-100,-100,-100,-100,-86,-80,-86,-86,-80,-86,-80,-100,-100,-98,-100,-100,-86,-100,-94,-94,-96,-100,-100,-100,-100,-100,-97,-100,-97,-89,-85,-89,-92,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-91,-100,-100,-100,-100,-88,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-84,-100,-87,-98,-100,-100,-98,-96,-89,-100,-100,-86,-100,-100,-100,-100,-100,-90,-100,-86,-87,545.0,501.3999999999998,17.0
