68:ff:7b:e4:af:38,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:25:f3,38:17:c3:1f:22:31,38:17:c3:1f:22:32,80:8d:b7:55:3a:51,80:8d:b7:55:29:d2,80:8d:b7:55:3a:52,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:29:d1,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:e3,80:8d:b7:55:35:01,80:8d:b7:55:35:03,b0:be:76:f8:30:5e,38:17:c3:19:45:b2,38:17:c3:19:45:b1,ea:9e:b4:53:24:54,38:17:c3:1e:ff:10,80:8d:b7:55:25:f0,80:8d:b7:55:35:10,38:17:c3:1f:22:30,80:8d:b7:55:3a:50,38:17:c3:19:d7:70,80:8d:b7:55:29:d0,38:17:c3:19:45:b0,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,38:17:c3:19:71:91,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,38:17:c3:19:71:92,20:a6:cd:50:24:a0,38:17:c3:19:71:90,38:17:c3:19:d7:62,38:17:c3:1f:00:b2,38:17:c3:1f:0e:11,38:17:c3:1f:00:b0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,38:17:c3:19:d7:61,68:ff:7b:e4:af:39,38:17:c3:1e:ff:00,38:17:c3:19:d7:60,66:2a:2f:53:7c:99,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,80:8d:b7:55:35:02,38:17:c3:1f:00:b1,80:8d:b7:55:35:00,38:17:c3:1f:0e:10,00:4e:35:df:06:42,80:8d:b7:55:39:c1,38:17:c3:1f:22:22,38:17:c3:1f:0e:12,80:8d:b7:55:39:d1,38:17:c3:1f:22:21,80:8d:b7:55:3a:41,80:8d:b7:55:39:d2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:19:45:a2,80:8d:b7:55:29:c0,80:8d:b7:55:25:e0,80:8d:b7:55:39:d0,00:4e:35:df:06:52,80:8d:b7:55:3a:42,80:8d:b7:55:39:c2,00:4e:35:df:06:41,00:4e:35:de:e1:10,80:8d:b7:55:3a:40,80:8d:b7:55:39:c0,20:a6:cd:42:0b:e3,38:17:c3:1f:0e:00,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,38:17:c3:19:45:a1,80:8d:b7:55:4d:11,80:8d:b7:55:4d:12,b4:5d:50:e1:92:23,38:17:c3:1f:00:a0,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,38:17:c3:19:45:a0,00:4e:35:de:e1:11,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:4d:02,00:4e:35:df:06:40,38:17:c3:1f:0e:02,80:8d:b7:55:4d:01,38:17:c3:1f:22:20,00:4e:35:df:06:51,c4:04:15:44:c9:4a,38:17:c3:19:71:82,38:17:c3:19:71:80,00:4e:35:de:e1:02,38:17:c3:1f:0e:01,00:4e:35:df:06:50,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,00:4e:35:de:e1:01,38:17:c3:19:71:81,38:17:c3:1f:09:83,38:17:c3:19:36:30,20:a6:cd:42:0a:c3,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:19:36:32,38:17:c3:19:36:31,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f3,38:17:c3:1f:09:80,38:17:c3:19:36:20,38:17:c3:1f:09:81,38:17:c3:1f:09:82,a8:bd:27:4c:aa:83,20:a6:cd:42:0b:f0,38:17:c3:1f:14:11,38:17:c3:1f:14:10,38:17:c3:1f:14:12,3a:e8:29:51:44:8d,f6:c1:14:6a:47:21,a8:bd:27:4c:aa:81,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:14:00,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,bc:a5:11:06:5c:34,f4:c1:14:69:47:24,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d2,38:17:c3:1f:09:91,38:17:c3:1f:09:92,f6:c1:14:6a:47:27,b4:5d:50:e1:96:43,22:ad:56:24:6b:8b,44:48:c1:91:d0:04,44:48:c1:91:d0:11,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,44:48:c1:91:d0:01,44:48:c1:91:d0:00,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,38:17:c3:24:47:50,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,44:48:c1:91:d0:02,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:41,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,f6:c1:14:6a:47:25,44:48:c1:91:95:a3,b4:5d:50:e1:96:51,38:17:c3:24:47:52,f0:ab:54:14:10:2c,38:17:c3:1f:19:f0,02:6a:e3:8b:03:c9,b4:5d:50:e1:96:52,38:17:c3:1f:19:f2,38:17:c3:24:47:51,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,44:48:c1:91:95:b2,38:17:c3:1f:19:f1,44:48:c1:91:95:a2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:22:61:82,38:17:c3:1f:19:e0,00:4e:35:de:d7:43,44:48:c1:91:95:a1,20:a6:cd:42:13:f0,44:48:c1:91:95:a0,20:a6:cd:42:13:f1,38:17:c3:22:5e:f0,38:17:c3:1f:19:c0,44:48:c1:91:aa:30,20:a6:cd:42:13:e2,38:17:c3:1a:cf:d0,b6:e6:2d:69:d5:58,20:a6:cd:42:13:f2,x,y,label
-100,-77,-78,-69,-69,-73,-73,-73,-69,-100,-100,-75,-76,-75,-48,-48,-76,-48,-76,-79,-66,-81,-76,-77,-78,-78,-69,-73,-100,-75,-48,-76,-77,-84,-87,-83,-100,-100,-84,-100,-84,-51,-72,-100,-72,-80,-80,-51,-100,-76,-51,-83,-76,-76,-78,-72,-78,-100,-79,-78,-83,-100,-84,-100,-77,-85,-83,-82,-76,-80,-72,-86,-83,-77,-79,-79,-88,-76,-81,-80,-100,-77,-77,-79,-100,-100,-87,-77,-100,-100,-78,-87,-74,-74,-100,-80,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,792,175,37
-100,-78,-79,-69,-69,-73,-73,-73,-69,-100,-100,-75,-77,-75,-49,-49,-76,-54,-72,-74,-73,-80,-75,-76,-78,-79,-69,-73,-85,-75,-47,-77,-76,-81,-87,-83,-77,-77,-83,-73,-83,-50,-73,-100,-73,-80,-80,-51,-80,-77,-50,-83,-77,-77,-74,-73,-75,-100,-81,-80,-83,-100,-83,-100,-74,-85,-81,-84,-76,-80,-72,-85,-84,-74,-79,-82,-89,-75,-80,-80,-84,-77,-77,-79,-100,-100,-87,-77,-100,-100,-78,-89,-71,-71,-100,-81,-85,-100,-100,-84,-100,-100,-84,-85,-84,-85,-100,-81,-81,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,792,175,37
-100,-77,-77,-70,-70,-73,-73,-73,-69,-100,-100,-74,-76,-74,-49,-48,-75,-54,-72,-75,-78,-77,-77,-77,-79,-77,-70,-73,-85,-74,-47,-75,-77,-84,-88,-83,-77,-77,-83,-73,-83,-52,-71,-100,-71,-80,-80,-52,-80,-77,-52,-85,-77,-77,-76,-71,-75,-100,-83,-80,-83,-100,-84,-100,-74,-85,-84,-84,-76,-80,-72,-85,-85,-74,-79,-82,-88,-75,-80,-80,-84,-77,-77,-79,-100,-100,-87,-77,-100,-100,-77,-87,-71,-71,-100,-85,-85,-100,-100,-84,-100,-100,-84,-85,-84,-85,-100,-81,-81,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,792,175,37
-100,-79,-78,-71,-71,-75,-75,-75,-71,-100,-100,-76,-77,-76,-49,-48,-77,-55,-72,-79,-77,-79,-77,-77,-76,-79,-71,-75,-85,-76,-48,-77,-77,-85,-87,-87,-77,-77,-86,-73,-86,-55,-68,-100,-68,-80,-81,-55,-80,-77,-55,-82,-77,-77,-78,-68,-79,-100,-83,-80,-83,-100,-84,-100,-76,-84,-85,-86,-76,-76,-72,-85,-86,-75,-79,-82,-88,-76,-80,-80,-84,-82,-82,-79,-100,-100,-87,-83,-100,-100,-77,-86,-71,-71,-100,-85,-85,-100,-100,-84,-100,-100,-84,-85,-84,-85,-100,-81,-81,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,792,175,37
-84,-73,-73,-76,-76,-78,-78,-78,-76,-87,-85,-77,-77,-77,-46,-46,-77,-42,-70,-73,-71,-75,-76,-76,-77,-73,-76,-78,-85,-77,-46,-77,-76,-85,-87,-86,-72,-72,-86,-71,-87,-53,-68,-100,-68,-79,-80,-53,-78,-79,-53,-82,-78,-77,-74,-68,-74,-100,-82,-80,-100,-100,-83,-100,-73,-83,-84,-85,-79,-82,-72,-84,-86,-79,-79,-83,-88,-73,-79,-82,-100,-77,-75,-80,-100,-100,-89,-81,-100,-100,-80,-87,-73,-72,-100,-83,-100,-100,-100,-86,-100,-85,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-84,-73,-73,-76,-75,-77,-78,-78,-75,-85,-85,-77,-77,-77,-46,-46,-76,-44,-74,-73,-71,-76,-76,-76,-84,-74,-75,-78,-85,-77,-46,-77,-77,-85,-88,-87,-71,-72,-88,-71,-86,-51,-68,-100,-68,-79,-86,-52,-83,-79,-51,-85,-80,-79,-73,-68,-73,-100,-82,-83,-100,-100,-84,-100,-74,-84,-85,-86,-76,-80,-75,-83,-87,-73,-81,-82,-88,-74,-81,-85,-100,-78,-76,-74,-100,-100,-89,-81,-100,-100,-73,-87,-73,-100,-100,-83,-100,-100,-100,-86,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-84,-74,-75,-70,-70,-77,-77,-77,-70,-100,-85,-74,-75,-74,-47,-47,-76,-44,-74,-73,-71,-76,-76,-76,-84,-75,-70,-77,-100,-74,-46,-76,-76,-85,-88,-86,-71,-72,-86,-71,-85,-53,-69,-100,-68,-79,-86,-53,-83,-79,-53,-83,-80,-79,-73,-68,-73,-100,-84,-83,-100,-100,-85,-100,-74,-85,-100,-100,-76,-80,-75,-100,-87,-73,-81,-85,-87,-74,-81,-85,-100,-78,-78,-74,-100,-100,-89,-81,-100,-100,-73,-87,-73,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-84,-74,-74,-76,-76,-79,-79,-79,-76,-87,-85,-76,-76,-76,-46,-46,-76,-48,-69,-73,-71,-52,-76,-76,-75,-74,-76,-78,-85,-76,-45,-76,-77,-84,-87,-87,-72,-72,-86,-73,-85,-55,-68,-100,-68,-81,-81,-55,-78,-77,-55,-83,-78,-77,-74,-68,-73,-100,-81,-79,-100,-100,-85,-100,-72,-85,-85,-85,-79,-82,-72,-84,-87,-72,-78,-81,-88,-73,-78,-83,-100,-77,-72,-79,-100,-100,-88,-77,-100,-100,-80,-87,-73,-73,-100,-83,-100,-100,-100,-87,-100,-85,-86,-100,-100,-86,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-84,-75,-75,-75,-75,-78,-78,-78,-75,-87,-85,-76,-79,-76,-46,-46,-79,-46,-69,-73,-61,-74,-76,-76,-76,-75,-76,-78,-85,-76,-46,-80,-76,-84,-90,-85,-72,-72,-86,-71,-86,-53,-68,-100,-68,-81,-81,-53,-78,-77,-53,-82,-78,-77,-74,-68,-73,-100,-82,-79,-100,-100,-85,-100,-73,-83,-85,-85,-79,-82,-72,-84,-86,-79,-78,-83,-88,-73,-78,-83,-100,-77,-75,-79,-100,-100,-88,-81,-100,-100,-80,-87,-73,-73,-100,-83,-100,-100,-100,-87,-100,-85,-100,-100,-100,-86,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-84,-73,-73,-74,-73,-77,-77,-77,-73,-87,-85,-77,-75,-77,-49,-49,-74,-43,-72,-73,-75,-71,-75,-74,-78,-74,-74,-77,-85,-77,-47,-75,-75,-84,-89,-87,-72,-72,-86,-73,-88,-54,-66,-100,-66,-80,-80,-54,-78,-75,-54,-86,-75,-75,-74,-66,-73,-100,-81,-78,-100,-100,-85,-100,-74,-85,-85,-85,-79,-80,-72,-84,-87,-74,-79,-81,-88,-75,-78,-83,-100,-77,-72,-79,-100,-100,-88,-78,-100,-100,-79,-87,-73,-73,-100,-83,-100,-100,-100,-87,-100,-85,-86,-100,-100,-86,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-83,-71,-71,-74,-74,-73,-73,-74,-74,-86,-85,-74,-74,-75,-46,-46,-74,-50,-71,-75,-68,-75,-77,-78,-78,-71,-74,-74,-85,-75,-46,-74,-77,-85,-89,-85,-71,-71,-84,-71,-84,-44,-67,-100,-67,-80,-79,-44,-83,-75,-44,-80,-74,-75,-75,-67,-75,-87,-83,-77,-100,-100,-83,-100,-74,-83,-85,-85,-75,-80,-73,-82,-88,-74,-78,-83,-87,-73,-78,-86,-100,-81,-82,-76,-100,-100,-100,-82,-100,-100,-76,-88,-72,-72,-100,-82,-100,-100,-100,-85,-100,-100,-100,-100,-100,-86,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-83,-71,-71,-74,-74,-74,-74,-74,-74,-86,-85,-75,-74,-74,-47,-47,-74,-50,-71,-75,-72,-76,-78,-77,-75,-71,-74,-74,-85,-75,-46,-74,-78,-85,-87,-86,-71,-71,-83,-71,-85,-44,-65,-100,-66,-80,-79,-44,-79,-75,-44,-80,-74,-75,-75,-66,-75,-87,-85,-77,-100,-100,-85,-100,-73,-83,-85,-85,-75,-80,-73,-82,-88,-73,-78,-84,-87,-73,-77,-86,-100,-81,-81,-76,-100,-100,-89,-81,-100,-100,-75,-88,-72,-72,-100,-82,-100,-100,-100,-85,-100,-85,-100,-100,-100,-86,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-83,-73,-73,-74,-74,-74,-74,-74,-74,-87,-85,-75,-76,-75,-46,-46,-76,-49,-71,-100,-69,-75,-78,-77,-77,-72,-75,-74,-87,-75,-45,-76,-77,-85,-87,-84,-75,-74,-85,-75,-84,-44,-67,-100,-67,-80,-80,-44,-80,-78,-44,-83,-79,-79,-75,-67,-100,-88,-100,-81,-100,-100,-82,-100,-73,-83,-85,-85,-75,-81,-73,-100,-84,-73,-79,-100,-88,-73,-81,-100,-100,-87,-100,-75,-100,-100,-100,-82,-100,-100,-76,-87,-73,-73,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-83,-73,-73,-74,-74,-74,-74,-74,-74,-87,-85,-75,-76,-75,-46,-46,-76,-49,-71,-100,-69,-75,-78,-77,-77,-72,-75,-74,-87,-75,-45,-76,-77,-85,-87,-84,-75,-74,-85,-75,-84,-44,-67,-100,-67,-80,-80,-44,-80,-78,-44,-83,-79,-79,-75,-67,-100,-88,-100,-81,-100,-100,-82,-100,-73,-83,-85,-85,-75,-81,-73,-100,-84,-73,-79,-100,-88,-73,-81,-100,-100,-87,-100,-75,-100,-100,-100,-82,-100,-100,-76,-87,-73,-73,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-84,-70,-70,-75,-75,-75,-75,-75,-75,-86,-85,-74,-76,-74,-49,-49,-76,-46,-69,-74,-69,-76,-78,-78,-79,-70,-75,-75,-85,-74,-45,-76,-78,-87,-87,-86,-71,-71,-86,-71,-85,-46,-69,-100,-69,-79,-79,-46,-83,-79,-46,-84,-81,-75,-74,-69,-75,-87,-84,-79,-100,-100,-85,-100,-73,-84,-85,-85,-76,-80,-73,-82,-86,-73,-79,-85,-87,-73,-79,-86,-100,-81,-81,-76,-100,-100,-89,-81,-100,-100,-75,-87,-73,-72,-100,-82,-100,-100,-100,-85,-100,-85,-100,-100,-100,-86,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-83,-71,-72,-74,-74,-73,-74,-74,-74,-85,-83,-74,-75,-75,-46,-46,-75,-48,-70,-75,-73,-78,-77,-77,-76,-71,-74,-74,-87,-75,-45,-75,-77,-85,-87,-84,-71,-71,-84,-71,-84,-44,-67,-100,-67,-80,-79,-44,-83,-75,-44,-84,-74,-75,-75,-67,-76,-87,-84,-78,-100,-100,-82,-100,-73,-83,-84,-85,-75,-80,-73,-100,-88,-74,-77,-85,-87,-73,-78,-100,-100,-84,-83,-76,-100,-100,-100,-82,-100,-100,-76,-87,-73,-73,-100,-84,-100,-100,-100,-85,-100,-100,-100,-100,-100,-86,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-83,-72,-72,-75,-75,-73,-73,-73,-75,-87,-86,-77,-72,-77,-51,-52,-73,-44,-61,-73,-71,-80,-77,-77,-52,-72,-75,-73,-87,-77,-49,-73,-78,-84,-88,-88,-69,-69,-87,-70,-87,-56,-70,-100,-69,-80,-80,-56,-77,-76,-56,-83,-76,-75,-72,-69,-73,-87,-83,-81,-100,-100,-82,-100,-75,-82,-84,-84,-83,-81,-74,-83,-86,-74,-82,-84,-89,-74,-82,-86,-100,-77,-80,-82,-100,-100,-87,-71,-100,-100,-78,-87,-61,-63,-100,-100,-100,-100,-100,-88,-100,-100,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
