68:ff:7b:e4:af:38,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,38:17:c3:1f:22:31,38:17:c3:1f:22:32,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:1f:22:22,38:17:c3:1f:22:21,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:1e:ff:01,80:8d:b7:55:39:d2,38:17:c3:19:d7:71,80:8d:b7:55:39:d1,38:17:c3:19:d7:72,38:17:c3:1e:ff:02,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b1,38:17:c3:19:45:b2,ea:9e:b4:53:24:54,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:25:f0,38:17:c3:1f:22:30,80:8d:b7:55:3a:50,38:17:c3:1f:22:20,38:17:c3:19:71:90,80:8d:b7:55:35:10,38:17:c3:1e:ff:10,38:17:c3:19:d7:70,80:8d:b7:55:39:d0,66:2a:2f:53:7c:99,38:17:c3:1e:ff:00,80:8d:b7:55:35:00,38:17:c3:19:45:b0,80:8d:b7:55:29:d0,38:17:c3:1f:0e:00,38:17:c3:1f:00:b2,20:a6:cd:50:24:b1,38:17:c3:1f:00:b1,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:19:d7:60,38:17:c3:1f:00:b0,38:17:c3:19:d7:61,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,20:a6:cd:50:24:a0,80:8d:b7:55:29:c0,38:17:c3:19:d7:62,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e3,80:8d:b7:55:25:e1,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:35:03,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,20:a6:cd:42:0b:e3,80:8d:b7:55:25:e0,20:a6:cd:50:24:b0,80:8d:b7:55:39:c0,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:19:45:a2,38:17:c3:19:45:a1,80:8d:b7:55:4d:02,80:8d:b7:55:3a:40,00:4e:35:df:06:42,38:17:c3:19:45:a0,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,20:a6:cd:50:24:b2,00:4e:35:df:06:50,38:17:c3:1f:00:a0,38:17:c3:1f:0e:10,38:17:c3:19:71:92,38:17:c3:19:71:91,00:4e:35:df:06:51,00:4e:35:df:06:52,00:4e:35:df:06:41,38:17:c3:1f:09:83,80:8d:b7:55:4d:01,b4:5d:50:e1:92:23,80:8d:b7:55:4d:00,00:4e:35:de:e1:02,72:32:b1:3e:1a:b8,00:4e:35:de:e1:12,00:4e:35:de:e1:10,00:4e:35:de:e1:00,00:4e:35:de:e1:01,00:4e:35:df:06:40,38:17:c3:19:71:81,38:17:c3:19:71:82,00:4e:35:de:e1:11,38:17:c3:19:71:80,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,60:32:b1:3e:1a:b8,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,38:17:c3:1f:14:12,80:3f:5d:c5:f8:e4,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d2,38:17:c3:19:36:32,38:17:c3:19:36:31,38:17:c3:19:36:30,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:83,38:17:c3:19:36:20,44:48:c1:91:d0:11,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:1f:09:82,44:48:c1:91:d0:04,38:17:c3:1f:14:10,38:17:c3:1f:14:02,38:17:c3:1f:14:01,38:17:c3:1f:14:00,38:17:c3:1f:14:11,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:90,3a:e8:29:51:44:8d,38:17:c3:1f:09:81,38:17:c3:1f:09:80,a8:bd:27:4c:aa:92,bc:42:8c:64:49:70,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,a8:bd:27:4c:aa:81,44:48:c1:91:d0:14,b4:5d:50:e1:96:43,44:48:c1:91:d0:10,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:1f:09:91,44:48:c1:91:d0:12,9c:d6:43:60:92:e0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,44:48:c1:91:95:a3,20:a6:cd:42:0a:c2,f6:c1:14:6a:47:21,f6:c1:14:6a:47:25,38:17:c3:24:47:50,f4:c1:14:69:47:24,b4:5d:50:e1:96:40,44:48:c1:91:d0:02,38:17:c3:24:47:52,44:48:c1:91:d0:00,44:48:c1:91:d0:01,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,78:d2:94:8b:dd:4b,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,38:17:c3:1f:19:f1,38:17:c3:1f:19:f0,38:17:c3:24:47:51,44:48:c1:91:95:a2,44:48:c1:91:95:b3,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b0,44:48:c1:91:95:a1,44:48:c1:91:95:a0,38:17:c3:1f:19:d1,38:17:c3:1f:19:c0,38:17:c3:1f:19:d2,38:17:c3:1f:19:f2,38:17:c3:1f:19:d0,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,38:17:c3:22:5e:f0,44:48:c1:91:aa:22,38:17:c3:22:61:82,38:17:c3:22:61:81,20:a6:cd:42:13:e1,20:a6:cd:42:13:e2,20:a6:cd:42:13:e0,44:48:c1:91:aa:21,44:48:c1:91:aa:20,20:a6:cd:42:13:f0,20:a6:cd:42:13:f2,20:a6:cd:42:13:f1,38:17:c3:22:5e:f1,b6:e6:2d:69:d5:58,44:48:c1:91:aa:30,44:48:c1:91:aa:31,44:48:c1:91:aa:32,38:17:c3:22:5e:f2,38:17:c3:1a:cf:d0,38:17:c3:1f:1c:10,86:0d:8e:aa:25:a4,00:4e:35:de:d7:43,38:17:c3:1f:1c:11,x,y,label
-84,-69,-69,-69,-85,-84,-75,-75,-100,-100,-74,-75,-74,-75,-75,-73,-81,-47,-80,-47,-73,-52,-80,-81,-73,-74,-74,-73,-73,-69,-85,-76,-100,-83,-74,-75,-47,-81,-79,-73,-74,-81,-73,-85,-67,-81,-67,-100,-100,-41,-67,-41,-70,-70,-83,-83,-70,-74,-41,-75,-75,-76,-69,-75,-77,-75,-66,-75,-74,-82,-76,-82,-75,-71,-71,-100,-100,-100,-72,-81,-81,-100,-100,-82,-81,-100,-91,-83,-85,-84,-100,-82,-87,-100,-100,-100,-100,-87,-86,-100,-87,-100,-83,-100,-83,-100,-84,-100,-86,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-84,-69,-69,-69,-85,-84,-75,-75,-100,-100,-74,-75,-74,-75,-75,-73,-81,-47,-80,-47,-73,-52,-80,-81,-73,-74,-74,-73,-73,-69,-85,-76,-100,-83,-74,-75,-47,-81,-79,-73,-74,-81,-73,-85,-67,-81,-67,-100,-100,-41,-67,-41,-70,-70,-83,-83,-70,-74,-41,-75,-75,-76,-69,-75,-77,-75,-66,-75,-74,-82,-76,-82,-75,-71,-71,-100,-100,-100,-72,-81,-81,-100,-100,-82,-81,-100,-91,-83,-85,-84,-100,-82,-87,-100,-100,-100,-100,-87,-86,-100,-87,-100,-83,-100,-83,-100,-84,-100,-86,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-84,-69,-69,-69,-85,-85,-75,-75,-100,-100,-74,-74,-74,-75,-75,-72,-80,-48,-81,-48,-73,-49,-82,-82,-74,-73,-73,-73,-73,-69,-85,-76,-100,-83,-75,-74,-48,-81,-79,-73,-73,-80,-73,-85,-67,-81,-67,-100,-100,-41,-67,-41,-70,-70,-83,-83,-70,-74,-41,-75,-75,-76,-76,-75,-77,-78,-68,-75,-74,-82,-76,-81,-75,-72,-72,-100,-100,-100,-72,-82,-81,-100,-100,-80,-81,-100,-91,-83,-83,-84,-100,-81,-87,-100,-100,-100,-100,-87,-87,-100,-87,-100,-83,-100,-83,-100,-84,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-84,-69,-69,-69,-85,-85,-76,-76,-100,-100,-75,-75,-76,-74,-75,-73,-80,-47,-80,-47,-73,-37,-81,-80,-76,-72,-71,-72,-72,-69,-85,-76,-100,-83,-76,-74,-47,-80,-79,-73,-72,-80,-72,-85,-67,-83,-67,-100,-100,-41,-66,-41,-70,-70,-83,-84,-70,-74,-41,-75,-75,-75,-70,-75,-77,-72,-70,-75,-74,-82,-76,-82,-75,-72,-72,-100,-100,-100,-72,-83,-81,-100,-100,-83,-100,-100,-100,-83,-83,-84,-100,-83,-86,-100,-100,-100,-100,-87,-87,-100,-100,-100,-83,-100,-83,-100,-84,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-84,-68,-68,-68,-85,-85,-73,-74,-100,-100,-73,-75,-73,-74,-74,-72,-81,-47,-85,-47,-73,-38,-80,-80,-73,-74,-73,-73,-73,-68,-85,-74,-100,-83,-74,-74,-47,-84,-78,-73,-74,-82,-73,-85,-68,-82,-68,-100,-100,-42,-68,-42,-69,-70,-83,-84,-69,-74,-42,-75,-75,-75,-70,-75,-75,-77,-68,-75,-74,-83,-73,-82,-75,-72,-72,-100,-100,-100,-72,-84,-81,-100,-100,-84,-100,-100,-100,-83,-83,-84,-100,-83,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-84,-100,-83,-100,-84,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-84,-69,-69,-69,-87,-87,-73,-73,-100,-100,-75,-75,-74,-74,-74,-72,-85,-47,-85,-47,-72,-38,-82,-82,-79,-72,-75,-72,-72,-69,-87,-73,-100,-85,-75,-72,-47,-84,-83,-72,-72,-82,-72,-85,-67,-82,-67,-100,-100,-45,-68,-45,-69,-69,-84,-84,-69,-77,-46,-76,-76,-74,-74,-74,-100,-80,-77,-78,-77,-85,-73,-82,-100,-73,-72,-100,-100,-100,-71,-84,-81,-100,-100,-84,-100,-100,-100,-85,-85,-100,-100,-83,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-84,-100,-83,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-71,-71,-71,-87,-87,-78,-78,-100,-100,-73,-73,-73,-68,-68,-73,-85,-55,-85,-55,-73,-32,-77,-77,-78,-72,-71,-74,-75,-72,-87,-78,-100,-86,-73,-68,-55,-84,-78,-73,-72,-77,-75,-85,-70,-80,-70,-86,-85,-43,-70,-43,-69,-71,-84,-84,-69,-77,-43,-77,-77,-70,-66,-69,-82,-72,-72,-78,-78,-83,-70,-80,-78,-74,-74,-76,-77,-100,-71,-84,-76,-76,-75,-80,-100,-75,-91,-86,-85,-100,-100,-83,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-84,-85,-82,-100,-84,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-71,-72,-71,-87,-87,-78,-78,-100,-100,-77,-77,-76,-68,-68,-72,-81,-54,-80,-54,-72,-32,-77,-78,-78,-71,-72,-76,-76,-72,-87,-79,-100,-86,-76,-68,-54,-81,-77,-72,-72,-77,-76,-85,-73,-79,-73,-86,-85,-45,-73,-45,-71,-70,-85,-84,-69,-77,-45,-77,-77,-69,-73,-69,-82,-68,-74,-78,-78,-83,-70,-80,-78,-100,-100,-76,-77,-100,-71,-83,-76,-76,-75,-80,-100,-75,-91,-86,-85,-100,-100,-84,-100,-100,-100,-100,-100,-88,-86,-100,-100,-100,-85,-85,-82,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-71,-71,-71,-86,-86,-78,-78,-100,-100,-77,-77,-77,-68,-68,-73,-81,-55,-80,-55,-73,-33,-77,-77,-78,-72,-73,-76,-75,-72,-87,-78,-100,-86,-77,-68,-55,-81,-82,-73,-72,-77,-76,-85,-71,-79,-72,-86,-85,-45,-72,-45,-70,-70,-85,-84,-70,-77,-45,-77,-77,-70,-72,-70,-82,-74,-74,-78,-78,-83,-70,-81,-78,-100,-100,-79,-75,-100,-72,-84,-76,-76,-75,-81,-100,-75,-91,-85,-85,-100,-100,-84,-100,-100,-100,-100,-100,-88,-86,-100,-100,-100,-85,-85,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-73,-73,-73,-86,-86,-78,-78,-100,-100,-76,-76,-76,-68,-68,-72,-81,-56,-80,-56,-72,-68,-78,-78,-77,-72,-73,-75,-75,-73,-87,-79,-100,-86,-76,-68,-56,-81,-78,-72,-73,-78,-76,-85,-71,-79,-72,-86,-85,-44,-72,-46,-70,-70,-85,-84,-70,-77,-43,-77,-77,-69,-74,-70,-82,-74,-72,-81,-81,-83,-70,-81,-81,-100,-100,-75,-75,-100,-100,-84,-76,-76,-75,-80,-100,-75,-91,-85,-85,-100,-100,-84,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-72,-72,-72,-87,-87,-77,-78,-100,-100,-74,-74,-74,-68,-68,-73,-82,-55,-82,-55,-72,-44,-78,-78,-81,-73,-74,-74,-74,-72,-87,-77,-100,-100,-75,-68,-55,-83,-78,-74,-74,-78,-74,-85,-72,-81,-71,-86,-85,-53,-72,-53,-69,-71,-85,-85,-70,-75,-52,-75,-75,-74,-71,-75,-100,-76,-76,-81,-81,-83,-75,-80,-81,-100,-100,-76,-83,-100,-100,-84,-82,-76,-75,-80,-100,-75,-86,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-72,-72,-72,-87,-87,-77,-78,-100,-100,-74,-74,-74,-68,-68,-73,-82,-55,-82,-55,-72,-44,-78,-78,-81,-73,-74,-74,-74,-72,-87,-77,-100,-100,-75,-68,-55,-83,-78,-74,-74,-78,-74,-85,-72,-81,-71,-86,-85,-53,-72,-53,-69,-71,-85,-85,-70,-75,-52,-75,-75,-74,-71,-75,-100,-76,-76,-81,-81,-83,-75,-80,-81,-100,-100,-76,-83,-100,-100,-84,-82,-76,-75,-80,-100,-75,-86,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-72,-73,-73,-83,-83,-80,-79,-82,-82,-74,-74,-74,-70,-70,-69,-82,-56,-84,-55,-70,-38,-79,-78,-77,-76,-77,-70,-70,-73,-83,-80,-100,-87,-74,-70,-56,-86,-79,-70,-76,-78,-70,-80,-71,-76,-71,-86,-87,-49,-71,-49,-66,-66,-80,-84,-66,-73,-48,-100,-74,-75,-75,-76,-83,-78,-76,-100,-78,-100,-77,-76,-100,-70,-69,-100,-100,-100,-70,-85,-100,-100,-100,-77,-100,-74,-85,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-71,-71,-71,-87,-88,-79,-79,-82,-82,-74,-74,-74,-69,-69,-71,-82,-58,-82,-58,-70,-31,-78,-76,-79,-74,-78,-75,-75,-71,-87,-79,-100,-88,-75,-68,-58,-83,-78,-70,-75,-76,-75,-84,-72,-77,-72,-86,-85,-49,-71,-49,-68,-69,-80,-83,-69,-75,-49,-75,-75,-75,-72,-76,-83,-76,-78,-81,-81,-100,-76,-83,-81,-70,-71,-82,-83,-100,-72,-86,-82,-100,-76,-82,-81,-79,-86,-87,-87,-100,-100,-85,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-73,-72,-73,-84,-84,-79,-78,-82,-82,-75,-75,-75,-72,-73,-69,-83,-55,-83,-55,-70,-33,-78,-78,-77,-78,-78,-69,-69,-73,-84,-78,-100,-88,-75,-70,-55,-83,-84,-70,-78,-78,-69,-84,-69,-77,-69,-86,-85,-46,-69,-46,-67,-66,-80,-83,-66,-75,-46,-74,-74,-75,-72,-76,-83,-77,-75,-78,-78,-100,-76,-75,-78,-70,-71,-82,-83,-100,-72,-86,-82,-100,-76,-76,-81,-79,-86,-87,-87,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-72,-72,-72,-84,-83,-80,-80,-82,-81,-75,-75,-75,-70,-70,-68,-85,-57,-86,-57,-69,-39,-78,-78,-80,-72,-72,-70,-69,-72,-86,-81,-100,-89,-75,-70,-57,-86,-81,-69,-72,-79,-70,-80,-73,-76,-74,-86,-87,-47,-74,-47,-64,-64,-80,-84,-64,-73,-47,-100,-74,-78,-71,-76,-76,-72,-77,-100,-78,-100,-77,-76,-100,-69,-69,-100,-100,-100,-70,-100,-100,-100,-100,-76,-100,-74,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
