ea:9e:b4:53:24:54,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:39:d0,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:01:90,44:48:c1:a5:82:30,b0:be:76:f8:30:5e,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:39:c1,80:8d:b7:55:25:e3,38:17:c3:19:d7:70,80:8d:b7:55:39:c0,38:17:c3:1f:01:80,38:17:c3:19:d7:72,38:17:c3:1f:01:81,38:17:c3:1f:01:82,44:48:c1:a5:82:20,44:48:c1:a5:82:21,44:48:c1:a5:82:22,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,80:8d:b7:55:3a:52,80:8d:b7:55:25:e0,80:8d:b7:55:3a:42,20:a6:cd:50:24:b1,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,38:17:c3:19:d7:60,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,38:17:c3:1e:ff:11,20:a6:cd:50:24:a1,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:45:b2,00:4e:35:df:06:42,b4:5d:50:e1:92:33,b4:5d:50:e1:92:23,80:8d:b7:55:35:03,80:8d:b7:55:35:00,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:19:d7:71,ac:e2:d3:c4:08:e6,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,80:8d:b7:55:39:c2,80:8d:b7:55:3a:41,00:4e:35:df:06:41,38:17:c3:1f:09:90,b4:5d:50:e1:92:31,00:4e:35:df:06:40,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,80:8d:b7:55:3a:40,68:ff:7b:e4:af:39,b4:5d:50:e1:92:30,38:17:c3:19:55:52,20:a6:cd:42:0b:e3,38:17:c3:1f:22:30,b4:5d:50:e1:92:32,38:17:c3:1f:09:83,b4:5d:50:e1:96:53,38:17:c3:19:55:51,38:17:c3:19:55:50,38:17:c3:19:45:a2,38:17:c3:19:71:90,38:17:c3:1f:22:31,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,20:a6:cd:42:0b:f3,00:4e:35:de:e1:12,68:ff:7b:e4:af:38,38:17:c3:1f:22:32,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,00:4e:35:de:e1:11,38:17:c3:19:71:91,38:17:c3:1f:08:50,38:17:c3:1e:ff:00,00:4e:35:de:e1:10,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,a8:bd:27:4c:bd:30,38:17:c3:19:45:a1,38:17:c3:19:45:a0,00:4e:35:de:e1:01,00:4e:35:de:e1:02,a8:bd:27:4c:bd:21,38:17:c3:19:55:40,44:48:c1:91:95:b2,44:48:c1:91:95:b3,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:22,38:17:c3:19:55:42,38:17:c3:1f:08:51,38:17:c3:19:55:41,00:4e:35:de:d7:53,00:4e:35:de:d7:52,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,00:4e:35:de:e1:00,00:4e:35:de:d7:50,00:4e:35:de:d7:51,38:17:c3:1f:22:21,38:17:c3:1f:22:22,00:4e:35:de:d7:42,38:17:c3:19:71:92,00:4e:35:de:d7:41,00:4e:35:de:d7:40,00:4e:35:de:d7:43,38:17:c3:1f:08:52,38:17:c3:1f:22:20,00:4e:35:df:0e:12,38:17:c3:1f:08:40,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:11,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:24:4f:10,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:1b:08:b0,00:4e:35:df:0e:02,00:4e:35:df:0e:00,00:4e:35:df:0e:01,38:17:c3:19:71:80,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,00:4e:35:df:0e:10,38:17:c3:1f:0f:92,20:a6:cd:42:0b:f0,38:17:c3:1f:00:b0,38:17:c3:1f:0f:91,38:17:c3:24:4f:02,38:17:c3:1f:09:92,00:4e:35:df:27:12,38:17:c3:1f:09:91,38:17:c3:1f:08:42,38:17:c3:1f:08:41,b4:5d:50:e1:96:43,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,38:17:c3:1f:09:93,38:17:c3:24:4f:00,b4:5d:50:e1:96:52,0a:05:a7:e3:d9:82,9e:2b:77:8e:45:c7,38:17:c3:1f:00:b2,44:48:c1:91:95:b1,38:17:c3:1f:00:b1,80:8d:b7:55:4d:10,44:48:c1:91:95:b0,x,y,label
-63,-68,-72,-96,-72,-96,-92,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-84,-83,-83,-81,-96,-82,-82,-97,-81,-95,-97,-73,-69,-69,-100,-96,-89,-88,-77,-96,-84,-88,-77,-76,-96,-86,-86,-91,-90,-91,-97,-100,-100,-100,-91,-82,-97,-100,-80,-81,-81,-84,-83,-95,-89,-76,-79,-90,-100,-85,-93,-85,-89,-86,-79,-100,-86,-90,-96,-100,-85,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-95,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,416.1999999999999,11.0
-63,-68,-72,-96,-72,-96,-92,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-84,-83,-83,-81,-96,-82,-82,-97,-81,-95,-97,-73,-69,-69,-100,-96,-89,-88,-77,-96,-84,-88,-77,-76,-96,-86,-86,-91,-90,-91,-97,-100,-100,-100,-91,-82,-97,-100,-80,-81,-81,-84,-83,-95,-89,-76,-79,-90,-100,-85,-93,-85,-89,-86,-79,-100,-86,-90,-96,-100,-85,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-95,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,416.1999999999999,11.0
-63,-68,-73,-96,-73,-95,-91,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-83,-83,-83,-82,-96,-83,-83,-97,-81,-95,-97,-74,-69,-69,-100,-96,-87,-87,-77,-96,-83,-87,-77,-76,-95,-86,-86,-92,-90,-90,-97,-100,-100,-100,-90,-82,-97,-100,-80,-80,-80,-84,-82,-95,-89,-76,-78,-91,-100,-85,-93,-85,-90,-87,-78,-100,-86,-89,-96,-100,-85,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-95,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,430.3999999999999,12.0
-63,-68,-72,-96,-72,-96,-92,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-84,-83,-83,-81,-96,-82,-82,-97,-81,-95,-97,-73,-69,-69,-100,-96,-89,-88,-77,-96,-84,-88,-77,-76,-96,-86,-86,-91,-90,-91,-97,-100,-100,-100,-91,-82,-97,-100,-80,-81,-81,-84,-83,-95,-89,-76,-79,-90,-100,-85,-93,-85,-89,-86,-79,-100,-86,-90,-96,-100,-85,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-95,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,430.3999999999999,12.0
-63,-68,-72,-97,-72,-95,-92,-72,-72,-72,-72,-59,-59,-59,-94,-94,-94,-65,-70,-65,-65,-83,-84,-83,-83,-82,-96,-82,-83,-97,-81,-95,-97,-72,-69,-69,-100,-96,-89,-88,-77,-96,-84,-88,-77,-76,-96,-86,-86,-91,-90,-91,-97,-100,-100,-100,-91,-82,-97,-100,-80,-81,-81,-83,-83,-95,-89,-76,-79,-90,-100,-85,-93,-85,-90,-87,-79,-100,-86,-90,-96,-100,-85,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-96,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,430.3999999999999,12.0
-63,-68,-72,-96,-72,-96,-92,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-84,-83,-83,-81,-96,-82,-82,-97,-81,-95,-97,-73,-69,-69,-100,-96,-89,-88,-77,-96,-84,-88,-77,-76,-96,-86,-86,-91,-90,-91,-97,-100,-100,-100,-91,-82,-97,-100,-80,-81,-81,-84,-83,-95,-89,-76,-79,-90,-100,-85,-93,-85,-89,-86,-79,-100,-86,-90,-96,-100,-85,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-95,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,430.3999999999999,12.0
-63,-68,-76,-96,-76,-95,-91,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-83,-83,-83,-84,-97,-84,-84,-97,-81,-95,-97,-74,-69,-70,-100,-97,-85,-85,-77,-97,-82,-85,-77,-76,-93,-86,-86,-92,-90,-90,-98,-100,-100,-100,-90,-82,-97,-100,-80,-79,-79,-83,-82,-95,-90,-77,-77,-91,-100,-85,-94,-87,-90,-88,-77,-100,-86,-88,-96,-100,-85,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-94,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,430.3999999999999,12.0
-63,-68,-72,-96,-72,-96,-92,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-84,-83,-83,-81,-96,-82,-82,-97,-81,-95,-97,-73,-69,-69,-100,-96,-89,-88,-77,-96,-84,-88,-77,-76,-96,-86,-86,-91,-90,-91,-97,-100,-100,-100,-91,-82,-97,-100,-80,-81,-81,-84,-83,-95,-89,-76,-79,-90,-100,-85,-93,-85,-89,-86,-79,-100,-86,-90,-96,-100,-85,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-95,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,430.3999999999999,12.0
-64,-68,-76,-95,-76,-95,-91,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-83,-83,-83,-84,-97,-84,-84,-97,-81,-96,-97,-75,-69,-70,-100,-97,-85,-85,-77,-97,-82,-85,-77,-76,-93,-86,-86,-92,-90,-89,-98,-100,-100,-100,-90,-82,-97,-100,-80,-78,-78,-84,-81,-95,-90,-77,-77,-91,-100,-86,-94,-87,-90,-88,-77,-100,-86,-88,-96,-100,-86,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-94,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,444.5999999999999,13.0
-63,-68,-74,-96,-74,-95,-91,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-83,-83,-83,-82,-97,-84,-83,-97,-81,-95,-97,-74,-69,-69,-100,-97,-86,-86,-77,-97,-82,-86,-77,-76,-94,-86,-86,-92,-90,-90,-98,-100,-100,-100,-90,-82,-97,-100,-80,-80,-80,-84,-82,-95,-90,-76,-77,-91,-100,-85,-93,-86,-90,-87,-77,-100,-86,-89,-96,-100,-85,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-94,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,444.5999999999999,13.0
-63,-68,-74,-96,-74,-96,-92,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-84,-83,-83,-81,-97,-84,-82,-97,-81,-95,-97,-74,-69,-69,-100,-97,-87,-87,-77,-97,-82,-87,-77,-76,-94,-86,-86,-93,-90,-91,-98,-100,-100,-100,-90,-82,-97,-100,-80,-81,-81,-84,-82,-95,-90,-76,-77,-90,-100,-85,-93,-86,-89,-87,-77,-100,-86,-89,-96,-100,-85,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-94,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,444.5999999999999,13.0
-63,-68,-74,-96,-74,-95,-91,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-83,-83,-83,-84,-96,-83,-84,-97,-81,-95,-97,-74,-69,-69,-100,-96,-86,-86,-77,-96,-83,-86,-77,-76,-94,-86,-86,-92,-90,-90,-97,-100,-100,-100,-90,-82,-97,-100,-80,-79,-79,-83,-82,-95,-89,-77,-78,-91,-100,-85,-94,-86,-90,-87,-78,-100,-86,-89,-96,-100,-85,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-94,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,444.5999999999999,13.0
-63,-68,-74,-96,-74,-95,-91,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-83,-83,-83,-82,-97,-84,-83,-97,-81,-95,-97,-74,-69,-69,-100,-97,-86,-86,-77,-97,-82,-86,-77,-76,-94,-86,-86,-92,-90,-90,-98,-100,-100,-100,-90,-82,-97,-100,-80,-80,-80,-84,-82,-95,-90,-76,-77,-91,-100,-85,-93,-86,-90,-87,-77,-100,-86,-89,-96,-100,-85,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-94,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,444.5999999999999,13.0
-63,-68,-74,-96,-74,-95,-91,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-83,-83,-83,-84,-96,-83,-84,-97,-81,-95,-97,-74,-69,-69,-100,-96,-86,-86,-77,-96,-83,-86,-77,-76,-94,-86,-86,-92,-90,-90,-97,-100,-100,-100,-90,-82,-97,-100,-80,-79,-79,-83,-82,-95,-89,-77,-78,-91,-100,-85,-94,-86,-90,-87,-78,-100,-86,-89,-96,-100,-85,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-94,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,444.5999999999999,13.0
-64,-68,-76,-95,-76,-95,-91,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-83,-83,-83,-85,-96,-84,-85,-97,-81,-96,-97,-75,-69,-70,-100,-96,-85,-85,-77,-96,-83,-85,-77,-76,-93,-86,-86,-91,-90,-89,-97,-100,-100,-100,-90,-82,-97,-100,-80,-77,-77,-84,-82,-95,-90,-78,-78,-92,-100,-86,-94,-87,-90,-88,-78,-100,-86,-87,-96,-100,-86,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-94,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,458.79999999999984,14.0
-64,-68,-76,-95,-76,-95,-91,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-83,-83,-83,-85,-96,-84,-85,-97,-81,-96,-97,-75,-69,-70,-100,-96,-85,-85,-77,-96,-83,-85,-77,-76,-93,-86,-86,-91,-90,-89,-97,-100,-100,-100,-90,-82,-97,-100,-80,-77,-77,-84,-82,-95,-90,-78,-78,-92,-100,-86,-94,-87,-90,-88,-78,-100,-86,-87,-96,-100,-86,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-94,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,458.79999999999984,14.0
-64,-68,-76,-95,-76,-95,-91,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-83,-83,-83,-85,-96,-84,-85,-97,-81,-96,-97,-75,-69,-70,-100,-96,-85,-85,-77,-96,-83,-85,-77,-76,-93,-86,-86,-91,-90,-89,-97,-100,-100,-100,-90,-82,-97,-100,-80,-77,-77,-84,-82,-95,-90,-78,-78,-92,-100,-86,-94,-87,-90,-88,-78,-100,-86,-87,-96,-100,-86,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-94,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,458.79999999999984,14.0
-64,-68,-76,-95,-76,-95,-91,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-83,-83,-83,-85,-96,-84,-85,-97,-81,-96,-97,-75,-69,-70,-100,-96,-85,-85,-77,-96,-83,-85,-77,-76,-93,-86,-86,-91,-90,-89,-97,-100,-100,-100,-90,-82,-97,-100,-80,-77,-77,-84,-82,-95,-90,-78,-78,-92,-100,-86,-94,-87,-90,-88,-78,-100,-86,-87,-96,-100,-86,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-94,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,458.79999999999984,14.0
-64,-68,-76,-95,-76,-95,-91,-72,-72,-72,-72,-59,-59,-59,-93,-93,-93,-65,-69,-65,-65,-83,-83,-83,-83,-85,-96,-84,-85,-97,-81,-96,-97,-75,-69,-70,-100,-96,-85,-85,-77,-96,-83,-85,-77,-76,-93,-86,-86,-91,-90,-89,-97,-100,-100,-100,-90,-82,-97,-100,-80,-77,-77,-84,-82,-95,-90,-78,-78,-92,-100,-86,-94,-87,-90,-88,-78,-100,-86,-87,-96,-100,-86,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-94,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-90,-100,-100,-88,-100,-87,-100,-100,-94,-100,-100,-90,-100,-84,-100,-89,-87,-94,-88,-100,-95,545.0,458.79999999999984,14.0
