38:17:c3:1f:00:b0,38:17:c3:1f:00:b1,38:17:c3:1f:00:a1,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,38:17:c3:1f:00:a2,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,38:17:c3:1f:00:a0,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:c3,38:17:c3:1f:14:11,38:17:c3:1f:14:12,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,44:48:c1:91:d0:11,38:17:c3:1f:14:00,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:02,38:17:c3:1f:14:01,38:17:c3:1f:14:02,44:48:c1:91:d0:01,44:48:c1:91:d0:10,44:48:c1:91:d0:00,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:1f:19:d0,38:17:c3:1f:19:d2,38:17:c3:1f:09:90,38:17:c3:1f:19:d1,38:17:c3:1f:09:83,38:17:c3:1f:09:93,38:17:c3:1f:09:82,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:19:45:b0,44:48:c1:91:95:a2,38:17:c3:24:47:50,44:48:c1:91:95:b2,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:43,b4:5d:50:e1:96:41,38:17:c3:1f:09:80,38:17:c3:1f:09:81,38:17:c3:24:47:51,a8:bd:27:4c:aa:81,38:17:c3:24:47:52,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:93,38:17:c3:19:45:a0,38:17:c3:19:45:a1,44:48:c1:91:95:b1,44:48:c1:91:d0:04,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:91,ac:e2:d3:c4:08:e6,38:17:c3:19:45:a2,38:17:c3:22:5e:f0,44:48:c1:91:95:a1,44:48:c1:91:95:a3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,38:17:c3:19:d7:70,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:62,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:25:f0,80:8d:b7:55:25:e3,80:8d:b7:55:35:03,80:8d:b7:55:3a:50,80:8d:b7:55:25:e0,80:8d:b7:55:25:f3,80:8d:b7:55:25:e2,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:25:e1,80:8d:b7:55:25:f2,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:25:f1,80:8d:b7:55:35:12,66:2a:2f:53:7c:99,80:8d:b7:55:35:11,80:8d:b7:55:39:d0,ea:9e:b4:53:24:54,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:35:02,b0:be:76:f8:30:5e,80:8d:b7:55:35:00,80:8d:b7:55:35:01,38:17:c3:19:36:30,38:17:c3:1e:ff:10,38:17:c3:19:71:90,80:8d:b7:55:39:d1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,20:a6:cd:50:24:a2,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:b0,80:8d:b7:55:39:d2,38:17:c3:1e:ff:00,38:17:c3:1f:22:30,20:a6:cd:50:24:a1,68:ff:7b:e4:af:38,80:8d:b7:55:29:c1,20:a6:cd:50:24:a0,38:17:c3:19:71:91,38:17:c3:19:71:92,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:29:c2,00:4e:35:df:06:50,80:8d:b7:55:29:d0,80:8d:b7:55:39:c2,80:8d:b7:55:29:c0,00:4e:35:df:06:40,00:4e:35:df:06:52,00:4e:35:df:06:51,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:10,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,00:4e:35:de:e1:12,00:4e:35:df:06:42,38:17:c3:1f:19:f1,00:4e:35:de:e1:10,00:4e:35:df:06:41,68:ff:7b:e4:af:39,38:17:c3:22:61:90,80:8d:b7:55:4d:01,38:17:c3:19:36:32,38:17:c3:1f:0e:11,80:8d:b7:55:4d:02,38:17:c3:1f:08:50,38:17:c3:19:36:31,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,00:4e:35:de:e1:11,38:17:c3:1f:0e:12,38:17:c3:22:61:92,38:17:c3:22:61:91,80:8d:b7:55:4d:12,38:17:c3:19:71:80,22:ad:56:24:6b:8b,38:17:c3:19:71:82,f0:ab:54:14:10:2c,38:17:c3:19:71:81,b4:5d:50:e1:92:23,80:3f:5d:c5:f8:e4,80:8d:b7:55:4d:11,x,y,label
-86,-96,-94,-100,-100,-95,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-96,-93,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-66,-66,-66,-50,-50,-81,-93,-94,-89,-93,-81,-93,-85,-85,-93,-82,-90,-87,-81,-84,-97,-85,-93,-91,-96,-96,-97,-88,-97,-91,-93,-100,-97,-97,-95,-97,-97,-85,-94,-93,-88,-95,-96,-100,-84,-100,-98,-89,-100,-100,-92,-92,-93,-93,-100,-100,-96,-100,-93,-98,-96,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-100,-88,-100,-83,-100,-100,-100,-95,-100,-95,-100,-100,-95,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,792,175,37
-88,-97,-94,-100,-100,-96,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-96,-94,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-66,-66,-66,-50,-50,-81,-93,-94,-89,-93,-81,-93,-85,-85,-93,-81,-89,-86,-81,-84,-97,-85,-94,-91,-96,-96,-97,-88,-97,-91,-93,-100,-96,-98,-96,-96,-96,-84,-94,-93,-89,-96,-96,-100,-83,-100,-98,-88,-100,-100,-92,-92,-93,-94,-100,-100,-95,-100,-92,-98,-95,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-100,-88,-100,-84,-100,-100,-100,-94,-100,-97,-100,-100,-94,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-86,-96,-94,-100,-100,-95,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-96,-93,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-66,-66,-66,-50,-50,-81,-93,-94,-89,-93,-81,-93,-85,-85,-93,-82,-90,-87,-81,-84,-97,-85,-93,-91,-96,-96,-97,-88,-97,-91,-93,-100,-97,-97,-95,-97,-97,-85,-94,-93,-88,-95,-96,-100,-84,-100,-98,-89,-100,-100,-92,-92,-93,-93,-100,-100,-96,-100,-93,-98,-96,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-100,-88,-100,-83,-100,-100,-100,-95,-100,-95,-100,-100,-95,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-86,-95,-94,-100,-100,-95,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-95,-93,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-67,-67,-67,-50,-50,-81,-92,-94,-89,-93,-81,-93,-84,-84,-93,-81,-89,-86,-81,-84,-96,-85,-94,-91,-97,-97,-97,-88,-97,-91,-93,-100,-98,-98,-95,-98,-98,-85,-94,-93,-89,-95,-96,-100,-84,-100,-98,-89,-100,-100,-93,-93,-94,-94,-100,-100,-95,-100,-93,-98,-95,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-91,-100,-87,-99,-84,-100,-100,-100,-95,-100,-95,-100,-100,-95,-99,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-85,-94,-92,-100,-100,-93,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-93,-92,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-68,-68,-66,-51,-51,-80,-89,-95,-89,-93,-80,-93,-84,-84,-93,-80,-88,-86,-80,-84,-96,-85,-93,-90,-95,-96,-97,-88,-96,-90,-93,-100,-99,-96,-94,-98,-98,-87,-95,-94,-90,-94,-96,-100,-84,-100,-97,-88,-100,-100,-94,-94,-96,-96,-99,-100,-95,-99,-94,-97,-95,-100,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-87,-97,-85,-100,-100,-100,-97,-100,-93,-100,-100,-97,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,809,175,38
-85,-95,-93,-100,-100,-94,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-95,-93,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-67,-67,-67,-50,-50,-81,-92,-95,-89,-93,-81,-93,-84,-84,-93,-81,-89,-86,-81,-84,-97,-85,-93,-91,-96,-96,-97,-88,-97,-90,-93,-100,-98,-97,-94,-98,-98,-86,-94,-93,-89,-94,-96,-100,-84,-100,-98,-89,-100,-100,-93,-93,-94,-94,-100,-100,-95,-100,-93,-98,-95,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-87,-99,-84,-100,-100,-100,-96,-100,-94,-100,-100,-96,-99,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-85,-95,-93,-100,-100,-94,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-95,-93,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-67,-67,-67,-50,-50,-81,-92,-95,-89,-93,-81,-93,-84,-84,-93,-81,-89,-86,-81,-84,-97,-85,-93,-91,-96,-96,-97,-88,-97,-90,-93,-100,-98,-97,-94,-98,-98,-86,-94,-93,-89,-94,-96,-100,-84,-100,-98,-89,-100,-100,-93,-93,-94,-94,-100,-100,-95,-100,-93,-98,-95,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-87,-99,-84,-100,-100,-100,-96,-100,-94,-100,-100,-96,-99,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-85,-95,-93,-100,-100,-94,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-95,-93,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-67,-67,-67,-50,-50,-81,-92,-95,-89,-93,-81,-93,-84,-84,-93,-81,-89,-86,-81,-84,-97,-85,-93,-91,-96,-96,-97,-88,-97,-90,-93,-100,-98,-97,-94,-98,-98,-86,-94,-93,-89,-94,-96,-100,-84,-100,-98,-89,-100,-100,-93,-93,-94,-94,-100,-100,-95,-100,-93,-98,-95,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-87,-99,-84,-100,-100,-100,-96,-100,-94,-100,-100,-96,-99,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-87,-98,-97,-100,-100,-97,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-99,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-100,-100,-100,-100,-100,-100,-100,-50,-98,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-63,-58,-58,-53,-49,-84,-95,-93,-87,-91,-83,-91,-86,-86,-89,-84,-89,-87,-81,-86,-98,-85,-94,-89,-98,-97,-100,-90,-91,-92,-92,-100,-93,-99,-98,-94,-94,-86,-89,-94,-89,-98,-95,-98,-86,-100,-97,-85,-100,-100,-88,-88,-89,-90,-100,-100,-95,-100,-89,-100,-95,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-100,-88,-100,-83,-100,-100,-100,-95,-100,-97,-100,-100,-95,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-85,-95,-93,-100,-100,-94,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-95,-93,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-67,-67,-67,-50,-50,-81,-92,-95,-89,-93,-81,-93,-84,-84,-93,-81,-89,-86,-81,-84,-97,-85,-93,-91,-96,-96,-97,-88,-97,-90,-93,-100,-98,-97,-94,-98,-98,-86,-94,-93,-89,-94,-96,-100,-84,-100,-98,-89,-100,-100,-93,-93,-94,-94,-100,-100,-95,-100,-93,-98,-95,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-87,-99,-84,-100,-100,-100,-96,-100,-94,-100,-100,-96,-99,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-85,-94,-92,-100,-100,-93,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-93,-92,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-68,-68,-66,-51,-51,-80,-89,-95,-89,-93,-80,-93,-84,-84,-93,-80,-88,-86,-80,-84,-96,-85,-93,-90,-95,-96,-97,-88,-96,-90,-93,-100,-99,-96,-94,-98,-98,-87,-95,-94,-90,-94,-96,-100,-84,-100,-97,-88,-100,-100,-94,-94,-96,-96,-99,-100,-95,-99,-94,-97,-95,-100,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-87,-97,-85,-100,-100,-100,-97,-100,-93,-100,-100,-97,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,826,175,39
-85,-95,-93,-100,-100,-94,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-95,-93,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-67,-67,-67,-50,-50,-81,-92,-95,-89,-93,-81,-93,-84,-84,-93,-81,-89,-86,-81,-84,-97,-85,-93,-91,-96,-96,-97,-88,-97,-90,-93,-100,-98,-97,-94,-98,-98,-86,-94,-93,-89,-94,-96,-100,-84,-100,-98,-89,-100,-100,-93,-93,-94,-94,-100,-100,-95,-100,-93,-98,-95,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-87,-99,-84,-100,-100,-100,-96,-100,-94,-100,-100,-96,-99,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-85,-95,-93,-100,-100,-94,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-95,-93,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-67,-67,-67,-50,-50,-81,-92,-95,-89,-93,-81,-93,-84,-84,-93,-81,-89,-86,-81,-84,-97,-85,-93,-91,-96,-96,-97,-88,-97,-90,-93,-100,-98,-97,-94,-98,-98,-86,-94,-93,-89,-94,-96,-100,-84,-100,-98,-89,-100,-100,-93,-93,-94,-94,-100,-100,-95,-100,-93,-98,-95,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-87,-99,-84,-100,-100,-100,-96,-100,-94,-100,-100,-96,-99,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-90,-100,-96,-100,-100,-97,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-98,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-99,-100,-100,-100,-100,-100,-100,-100,-51,-99,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-63,-59,-59,-49,-49,-83,-96,-93,-87,-90,-82,-90,-86,-85,-89,-83,-89,-87,-81,-85,-97,-85,-94,-89,-96,-96,-100,-89,-94,-91,-91,-100,-92,-99,-98,-93,-93,-83,-91,-96,-89,-98,-96,-98,-82,-100,-96,-83,-100,-100,-89,-89,-91,-91,-100,-100,-94,-100,-89,-100,-94,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-100,-88,-100,-84,-100,-100,-100,-93,-100,-98,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-89,-96,-97,-100,-100,-97,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-96,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-99,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-60,-60,-60,-50,-50,-85,-97,-91,-87,-93,-86,-90,-87,-86,-91,-86,-89,-88,-84,-86,-98,-86,-93,-91,-96,-96,-100,-90,-94,-91,-90,-100,-91,-99,-98,-92,-92,-82,-87,-93,-89,-98,-92,-98,-81,-100,-97,-86,-100,-100,-89,-89,-91,-90,-100,-100,-96,-100,-90,-100,-96,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-100,-88,-100,-83,-100,-100,-100,-93,-100,-98,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-89,-98,-96,-100,-100,-98,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-100,-100,-100,-100,-100,-100,-100,-51,-98,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-64,-59,-60,-53,-49,-83,-95,-92,-88,-91,-81,-91,-85,-85,-89,-82,-89,-86,-80,-85,-96,-85,-95,-90,-97,-97,-100,-89,-93,-92,-92,-100,-94,-100,-99,-95,-95,-86,-92,-93,-89,-99,-96,-99,-86,-100,-97,-85,-100,-100,-88,-88,-91,-91,-100,-100,-95,-100,-90,-100,-95,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-100,-88,-100,-84,-100,-100,-100,-94,-100,-98,-100,-100,-94,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-89,-99,-96,-100,-100,-97,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-98,-100,-100,-100,-100,-100,-100,-100,-52,-98,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-64,-59,-59,-51,-49,-83,-95,-93,-88,-91,-82,-90,-85,-85,-88,-82,-89,-86,-80,-85,-96,-85,-95,-89,-96,-96,-100,-90,-93,-92,-92,-100,-93,-100,-98,-94,-94,-84,-91,-95,-89,-98,-96,-99,-84,-100,-97,-83,-100,-100,-89,-89,-91,-92,-100,-100,-95,-100,-89,-100,-95,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-100,-88,-100,-83,-100,-100,-100,-93,-100,-98,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-90,-100,-96,-100,-100,-97,-100,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-98,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-99,-100,-100,-100,-100,-100,-100,-100,-51,-99,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-63,-59,-59,-49,-49,-83,-96,-93,-87,-90,-82,-90,-86,-85,-89,-83,-89,-87,-81,-85,-97,-85,-94,-89,-96,-96,-100,-89,-94,-91,-91,-100,-92,-99,-98,-93,-93,-83,-91,-96,-89,-98,-96,-98,-82,-100,-96,-83,-100,-100,-89,-89,-91,-91,-100,-100,-94,-100,-89,-100,-94,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-100,-88,-100,-84,-100,-100,-100,-93,-100,-98,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-90,-99,-96,-100,-100,-98,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-98,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-99,-100,-100,-100,-100,-100,-100,-100,-51,-99,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-63,-59,-59,-51,-49,-83,-95,-93,-87,-91,-82,-90,-86,-85,-89,-83,-88,-86,-81,-85,-97,-85,-94,-89,-97,-96,-100,-89,-93,-91,-91,-100,-92,-99,-98,-93,-93,-84,-90,-94,-89,-98,-96,-99,-84,-100,-97,-85,-100,-100,-88,-88,-91,-91,-100,-100,-94,-100,-89,-100,-94,-100,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-100,-88,-100,-83,-100,-100,-100,-93,-100,-98,-100,-100,-93,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-93,-99,-95,-100,-100,-98,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-98,-97,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-99,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-61,-61,-61,-51,-51,-82,-93,-92,-87,-88,-82,-86,-85,-84,-88,-83,-87,-86,-82,-84,-97,-84,-95,-90,-94,-94,-99,-87,-96,-88,-88,-100,-90,-99,-98,-90,-90,-81,-88,-91,-91,-98,-93,-98,-82,-100,-95,-87,-100,-100,-89,-89,-92,-92,-100,-100,-93,-100,-90,-100,-94,-100,-98,-100,-99,-99,-100,-100,-100,-100,-100,-100,-100,-91,-93,-100,-88,-100,-83,-100,-100,-100,-92,-100,-98,-100,-100,-92,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
