ea:9e:b4:53:24:54,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:39:d0,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:01:90,44:48:c1:a5:82:30,b0:be:76:f8:30:5e,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:39:c1,80:8d:b7:55:25:e3,38:17:c3:19:d7:70,80:8d:b7:55:39:c0,38:17:c3:1f:01:80,38:17:c3:19:d7:72,38:17:c3:1f:01:81,38:17:c3:1f:01:82,44:48:c1:a5:82:20,44:48:c1:a5:82:21,44:48:c1:a5:82:22,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,80:8d:b7:55:3a:52,80:8d:b7:55:25:e0,80:8d:b7:55:3a:42,20:a6:cd:50:24:b1,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,38:17:c3:19:d7:60,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,38:17:c3:1e:ff:11,20:a6:cd:50:24:a1,38:17:c3:19:45:b0,66:2a:2f:53:7c:99,38:17:c3:19:45:b1,38:17:c3:19:45:b2,00:4e:35:df:06:42,b4:5d:50:e1:92:33,b4:5d:50:e1:92:23,80:8d:b7:55:35:03,80:8d:b7:55:35:00,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:19:d7:71,ac:e2:d3:c4:08:e6,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,80:8d:b7:55:39:c2,80:8d:b7:55:3a:41,72:32:b1:3e:1a:b8,00:4e:35:df:06:41,38:17:c3:1f:09:90,b4:5d:50:e1:92:31,00:4e:35:df:06:40,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,80:8d:b7:55:3a:40,68:ff:7b:e4:af:39,b4:5d:50:e1:92:30,38:17:c3:19:55:52,20:a6:cd:42:0b:e3,38:17:c3:1f:22:30,b4:5d:50:e1:92:32,60:32:b1:3e:1a:b8,38:17:c3:1f:09:83,b4:5d:50:e1:96:53,38:17:c3:19:55:51,38:17:c3:19:55:50,72:32:b1:3e:1a:b7,38:17:c3:19:45:a2,38:17:c3:19:71:90,38:17:c3:1f:22:31,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,20:a6:cd:42:0b:f3,60:32:b1:3e:1a:b7,00:4e:35:de:e1:12,68:ff:7b:e4:af:38,38:17:c3:1f:22:32,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,00:4e:35:de:e1:11,38:17:c3:19:71:91,38:17:c3:1f:08:50,38:17:c3:1e:ff:00,00:4e:35:de:e1:10,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,a8:bd:27:4c:bd:30,38:17:c3:19:45:a1,38:17:c3:19:45:a0,00:4e:35:de:e1:01,00:4e:35:de:e1:02,a8:bd:27:4c:bd:21,38:17:c3:19:55:40,44:48:c1:91:95:b2,44:48:c1:91:95:b3,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:22,38:17:c3:19:55:42,38:17:c3:1f:08:51,38:17:c3:19:55:41,00:4e:35:de:d7:53,00:4e:35:de:d7:52,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,00:4e:35:de:e1:00,00:4e:35:de:d7:50,00:4e:35:de:d7:51,38:17:c3:1f:22:21,38:17:c3:1f:22:22,00:4e:35:de:d7:42,38:17:c3:19:71:92,00:4e:35:de:d7:41,00:4e:35:de:d7:40,00:4e:35:de:d7:43,38:17:c3:1f:08:52,38:17:c3:1f:22:20,00:4e:35:df:0e:12,38:17:c3:1f:08:40,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b0,00:4e:35:df:0e:11,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:24:4f:10,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:1b:08:b0,00:4e:35:df:0e:02,00:4e:35:df:0e:00,00:4e:35:df:0e:01,38:17:c3:19:71:80,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,00:4e:35:df:0e:10,38:17:c3:1f:0f:92,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f2,32:f7:72:50:57:3b,38:17:c3:1f:00:b0,00:4e:35:df:27:01,38:17:c3:19:36:32,38:17:c3:1f:0f:91,38:17:c3:24:4f:02,38:17:c3:1f:09:92,00:4e:35:df:27:12,00:4e:35:df:27:02,70:56:81:c9:91:ab,00:4e:35:df:27:00,38:17:c3:1f:09:91,56:13:79:14:54:6d,38:17:c3:1f:08:42,38:17:c3:1f:08:41,b4:5d:50:e1:96:43,20:a6:cd:42:0b:f1,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,38:17:c3:1f:09:93,38:17:c3:19:36:30,38:17:c3:24:4f:00,b4:5d:50:e1:96:52,x,y,label
-92,-93,-93,-96,-89,-91,-96,-77,-81,-77,-78,-60,-70,-70,-100,-100,-98,-71,-67,-71,-71,-83,-83,-83,-83,-88,-91,-87,-82,-100,-84,-100,-100,-80,-90,-84,-92,-87,-92,-98,-68,-95,-94,-98,-68,-68,-100,-100,-100,-100,-97,-100,-100,-100,-86,-100,-100,-80,-87,-98,-96,-86,-86,-86,-93,-95,-100,-100,-75,-88,-97,-84,-100,-89,-84,-82,-81,-82,-82,-100,-92,-77,-100,-90,-94,-97,-100,-100,-81,-78,-100,-100,-100,-94,-100,-100,-100,-100,-82,-100,-92,-100,-100,-82,-100,-92,-100,-82,-100,-100,-100,-98,-100,-100,-95,-91,-100,-92,-100,-100,-100,-100,-95,-88,-95,-86,-86,-96,-98,-95,-87,-87,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-92,-93,-93,-96,-89,-91,-96,-77,-81,-77,-78,-60,-70,-70,-100,-100,-98,-71,-67,-71,-71,-83,-83,-83,-83,-88,-91,-87,-82,-100,-84,-100,-100,-80,-90,-84,-92,-87,-92,-98,-68,-95,-94,-98,-68,-68,-100,-100,-100,-100,-97,-100,-100,-100,-86,-100,-100,-80,-87,-98,-96,-86,-86,-86,-93,-95,-100,-100,-75,-88,-97,-84,-100,-89,-84,-82,-81,-82,-82,-100,-92,-77,-100,-90,-94,-97,-100,-100,-81,-78,-100,-100,-100,-94,-100,-100,-100,-100,-82,-100,-92,-100,-100,-82,-100,-92,-100,-82,-100,-100,-100,-98,-100,-100,-95,-91,-100,-92,-100,-100,-100,-100,-95,-88,-95,-86,-86,-96,-98,-95,-87,-87,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18.0
-85,-90,-92,-100,-88,-97,-100,-76,-81,-77,-76,-58,-60,-60,-100,-100,-100,-73,-61,-73,-73,-85,-85,-85,-85,-81,-100,-89,-87,-100,-87,-100,-100,-78,-78,-78,-83,-87,-89,-95,-63,-87,-82,-100,-65,-64,-98,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-84,-86,-100,-80,-91,-91,-86,-89,-100,-100,-100,-81,-82,-97,-84,-100,-86,-88,-76,-77,-76,-82,-96,-87,-78,-100,-88,-89,-97,-100,-100,-91,-88,-100,-100,-100,-91,-100,-100,-100,-100,-83,-100,-88,-100,-100,-82,-100,-96,-100,-83,-100,-100,-100,-100,-100,-100,-100,-98,-100,-88,-100,-100,-100,-100,-88,-98,-88,-92,-92,-92,-97,-100,-97,-97,-92,-94,-100,-97,-100,-100,-100,-97,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19.0
-89,-86,-88,-100,-84,-97,-100,-77,-82,-78,-77,-60,-62,-62,-100,-100,-100,-72,-69,-72,-72,-80,-80,-80,-80,-87,-95,-90,-82,-100,-87,-100,-100,-78,-78,-78,-87,-87,-92,-97,-62,-87,-88,-100,-64,-63,-98,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-88,-88,-100,-79,-91,-91,-85,-89,-100,-100,-100,-82,-88,-97,-88,-100,-89,-88,-76,-76,-76,-82,-96,-89,-77,-100,-88,-91,-97,-100,-100,-86,-82,-100,-100,-100,-91,-100,-100,-100,-100,-82,-100,-88,-100,-100,-82,-100,-93,-100,-82,-100,-100,-100,-100,-100,-100,-100,-98,-100,-87,-100,-100,-100,-100,-87,-98,-87,-92,-92,-94,-97,-100,-95,-95,-92,-94,-100,-97,-100,-100,-100,-97,-92,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19.0
-85,-90,-92,-100,-88,-97,-100,-76,-81,-77,-76,-58,-60,-60,-100,-100,-100,-73,-61,-73,-73,-85,-85,-85,-85,-81,-100,-89,-87,-100,-87,-100,-100,-78,-78,-78,-83,-87,-89,-95,-63,-87,-82,-100,-65,-64,-98,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-84,-86,-100,-80,-91,-91,-86,-89,-100,-100,-100,-81,-82,-97,-84,-100,-86,-88,-76,-77,-76,-82,-96,-87,-78,-100,-88,-89,-97,-100,-100,-91,-88,-100,-100,-100,-91,-100,-100,-100,-100,-83,-100,-88,-100,-100,-82,-100,-96,-100,-83,-100,-100,-100,-100,-100,-100,-100,-98,-100,-88,-100,-100,-100,-100,-88,-98,-88,-92,-92,-92,-97,-100,-97,-97,-92,-94,-100,-97,-100,-100,-100,-97,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19.0
-89,-92,-92,-100,-88,-97,-100,-76,-77,-77,-77,-59,-61,-61,-100,-100,-98,-73,-63,-73,-73,-86,-86,-86,-86,-75,-95,-88,-87,-100,-86,-100,-100,-77,-82,-83,-87,-82,-90,-95,-63,-87,-87,-100,-64,-63,-98,-100,-100,-100,-98,-100,-100,-100,-86,-100,-100,-84,-86,-100,-84,-88,-88,-85,-91,-98,-100,-100,-81,-82,-97,-84,-100,-87,-88,-82,-82,-82,-88,-100,-90,-78,-100,-91,-92,-97,-100,-100,-90,-87,-100,-100,-100,-91,-100,-100,-100,-100,-83,-100,-91,-100,-100,-83,-100,-95,-100,-83,-100,-100,-100,-100,-100,-100,-100,-95,-100,-88,-100,-100,-100,-100,-88,-95,-88,-91,-91,-92,-100,-97,-95,-95,-94,-94,-100,-97,-100,-100,-100,-95,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19.0
-89,-86,-88,-100,-84,-97,-100,-77,-82,-78,-77,-60,-62,-62,-100,-100,-100,-72,-69,-72,-72,-80,-80,-80,-80,-87,-95,-90,-82,-100,-87,-100,-100,-78,-78,-78,-87,-87,-92,-97,-62,-87,-88,-100,-64,-63,-98,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-88,-88,-100,-79,-91,-91,-85,-89,-100,-100,-100,-82,-88,-97,-88,-100,-89,-88,-76,-76,-76,-82,-96,-89,-77,-100,-88,-91,-97,-100,-100,-86,-82,-100,-100,-100,-91,-100,-100,-100,-100,-82,-100,-88,-100,-100,-82,-100,-93,-100,-82,-100,-100,-100,-100,-100,-100,-100,-98,-100,-87,-100,-100,-100,-100,-87,-98,-87,-92,-92,-94,-97,-100,-95,-95,-92,-94,-100,-97,-100,-100,-100,-97,-92,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19.0
-89,-92,-92,-100,-88,-97,-100,-76,-77,-77,-77,-59,-61,-61,-100,-100,-98,-73,-63,-73,-73,-86,-86,-86,-86,-75,-95,-88,-87,-100,-86,-100,-100,-77,-82,-83,-87,-82,-90,-95,-63,-87,-87,-100,-64,-63,-98,-100,-100,-100,-98,-100,-100,-100,-86,-100,-100,-84,-86,-100,-84,-88,-88,-85,-91,-98,-100,-100,-81,-82,-97,-84,-100,-87,-88,-82,-82,-82,-88,-100,-90,-78,-100,-91,-92,-97,-100,-100,-90,-87,-100,-100,-100,-91,-100,-100,-100,-100,-83,-100,-91,-100,-100,-83,-100,-95,-100,-83,-100,-100,-100,-100,-100,-100,-100,-95,-100,-88,-100,-100,-100,-100,-88,-95,-88,-91,-91,-92,-100,-97,-95,-95,-94,-94,-100,-97,-100,-100,-100,-95,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19.0
-95,-88,-88,-96,-84,-94,-96,-78,-79,-79,-79,-63,-64,-65,-100,-100,-98,-72,-72,-72,-72,-80,-81,-81,-80,-83,-86,-88,-78,-100,-85,-100,-100,-83,-88,-82,-87,-88,-94,-100,-61,-87,-94,-100,-61,-61,-98,-100,-100,-100,-98,-100,-100,-100,-85,-100,-100,-83,-89,-96,-91,-86,-86,-86,-91,-98,-100,-100,-78,-83,-97,-83,-100,-90,-88,-80,-80,-80,-83,-100,-97,-74,-100,-94,-94,-97,-100,-100,-79,-75,-100,-100,-100,-97,-100,-100,-100,-100,-82,-100,-94,-100,-100,-81,-100,-89,-100,-81,-100,-100,-100,-98,-100,-100,-95,-91,-100,-85,-100,-100,-98,-100,-85,-91,-85,-90,-90,-94,-96,-95,-90,-89,-100,-100,-100,-100,-100,-100,-100,-91,-100,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20.0
-85,-88,-88,-97,-88,-94,-97,-80,-79,-79,-80,-66,-68,-69,-100,-100,-100,-74,-78,-74,-74,-74,-74,-74,-74,-85,-91,-89,-81,-100,-86,-100,-100,-82,-82,-82,-91,-88,-98,-100,-62,-87,-88,-100,-62,-62,-96,-100,-100,-100,-100,-100,-100,-97,-85,-98,-100,-81,-91,-96,-91,-87,-84,-86,-88,-97,-100,-100,-85,-83,-100,-81,-100,-90,-86,-75,-74,-74,-83,-97,-95,-71,-100,-93,-95,-97,-100,-100,-76,-72,-100,-100,-100,-97,-100,-100,-100,-100,-81,-98,-97,-100,-100,-82,-100,-92,-100,-82,-100,-100,-100,-100,-100,-100,-93,-93,-100,-80,-100,-100,-98,-100,-85,-94,-80,-95,-95,-93,-95,-98,-95,-95,-100,-100,-100,-100,-100,-100,-100,-94,-100,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20.0
-85,-88,-88,-97,-88,-94,-97,-80,-79,-79,-80,-66,-68,-69,-100,-100,-100,-74,-78,-74,-74,-74,-74,-74,-74,-85,-91,-89,-81,-100,-86,-100,-100,-82,-82,-82,-91,-88,-98,-100,-62,-87,-88,-100,-62,-62,-96,-100,-100,-100,-100,-100,-100,-97,-85,-98,-100,-81,-91,-96,-91,-87,-84,-86,-88,-97,-100,-100,-85,-83,-100,-81,-100,-90,-86,-75,-74,-74,-83,-97,-95,-71,-100,-93,-95,-97,-100,-100,-76,-72,-100,-100,-100,-97,-100,-100,-100,-100,-81,-98,-97,-100,-100,-82,-100,-92,-100,-82,-100,-100,-100,-100,-100,-100,-93,-93,-100,-80,-100,-100,-98,-100,-85,-94,-80,-95,-95,-93,-95,-98,-95,-95,-100,-100,-100,-100,-100,-100,-100,-94,-100,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20.0
-85,-88,-88,-97,-88,-94,-97,-80,-79,-79,-80,-66,-68,-69,-100,-100,-100,-74,-78,-74,-74,-74,-74,-74,-74,-85,-91,-89,-81,-100,-86,-100,-100,-82,-82,-82,-91,-88,-98,-100,-62,-87,-88,-100,-62,-62,-96,-100,-100,-100,-100,-100,-100,-97,-85,-98,-100,-81,-91,-96,-91,-87,-84,-86,-88,-97,-100,-100,-85,-83,-100,-81,-100,-90,-86,-75,-74,-74,-83,-97,-95,-71,-100,-93,-95,-97,-100,-100,-76,-72,-100,-100,-100,-97,-100,-100,-100,-100,-81,-98,-97,-100,-100,-82,-100,-92,-100,-82,-100,-100,-100,-100,-100,-100,-93,-93,-100,-80,-100,-100,-98,-100,-85,-94,-80,-95,-95,-93,-95,-98,-95,-95,-100,-100,-100,-100,-100,-100,-100,-94,-100,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20.0
-85,-88,-88,-97,-88,-94,-97,-80,-79,-79,-80,-66,-68,-69,-100,-100,-100,-74,-78,-74,-74,-74,-74,-74,-74,-85,-91,-89,-81,-100,-86,-100,-100,-82,-82,-82,-91,-88,-98,-100,-62,-87,-88,-100,-62,-62,-96,-100,-100,-100,-100,-100,-100,-97,-85,-98,-100,-81,-91,-96,-91,-87,-84,-86,-88,-97,-100,-100,-85,-83,-100,-81,-100,-90,-86,-75,-74,-74,-83,-97,-95,-71,-100,-93,-95,-97,-100,-100,-76,-72,-100,-100,-100,-97,-100,-100,-100,-100,-81,-98,-97,-100,-100,-82,-100,-92,-100,-82,-100,-100,-100,-100,-100,-100,-93,-93,-100,-80,-100,-100,-98,-100,-85,-94,-80,-95,-95,-93,-95,-98,-95,-95,-100,-100,-100,-100,-100,-100,-100,-94,-100,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20.0
-85,-88,-88,-97,-88,-94,-97,-80,-79,-79,-80,-66,-68,-69,-100,-100,-100,-74,-78,-74,-74,-74,-74,-74,-74,-85,-91,-89,-81,-100,-86,-100,-100,-82,-82,-82,-91,-88,-98,-100,-62,-87,-88,-100,-62,-62,-96,-100,-100,-100,-100,-100,-100,-97,-85,-98,-100,-81,-91,-96,-91,-87,-84,-86,-88,-97,-100,-100,-85,-83,-100,-81,-100,-90,-86,-75,-74,-74,-83,-97,-95,-71,-100,-93,-95,-97,-100,-100,-76,-72,-100,-100,-100,-97,-100,-100,-100,-100,-81,-98,-97,-100,-100,-82,-100,-92,-100,-82,-100,-100,-100,-100,-100,-100,-93,-93,-100,-80,-100,-100,-98,-100,-85,-94,-80,-95,-95,-93,-95,-98,-95,-95,-100,-100,-100,-100,-100,-100,-100,-94,-100,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20.0
-79,-87,-87,-97,-87,-97,-97,-81,-81,-81,-81,-67,-69,-70,-100,-100,-100,-74,-73,-74,-74,-79,-79,-79,-78,-81,-90,-87,-81,-100,-86,-100,-100,-82,-82,-86,-88,-88,-100,-100,-69,-84,-82,-100,-69,-69,-96,-100,-100,-100,-100,-100,-100,-96,-85,-100,-100,-81,-92,-96,-90,-85,-82,-82,-89,-94,-100,-100,-80,-82,-100,-81,-100,-92,-86,-73,-74,-73,-83,-94,-100,-70,-100,-95,-100,-100,-100,-100,-70,-75,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-97,-100,-100,-81,-100,-92,-100,-81,-100,-100,-100,-100,-100,-100,-93,-95,-100,-85,-100,-100,-98,-100,-85,-95,-85,-95,-96,-93,-93,-95,-95,-96,-100,-100,-100,-100,-100,-100,-100,-94,-100,-96,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21.0
-79,-91,-87,-97,-87,-97,-97,-81,-81,-81,-81,-67,-69,-70,-100,-100,-100,-74,-73,-74,-74,-74,-74,-73,-73,-87,-90,-87,-81,-100,-86,-100,-100,-82,-82,-86,-91,-92,-100,-100,-69,-87,-82,-100,-69,-69,-96,-100,-100,-100,-100,-100,-100,-98,-84,-100,-100,-81,-92,-96,-95,-85,-82,-82,-89,-94,-100,-100,-80,-83,-100,-81,-100,-92,-90,-74,-74,-74,-88,-97,-100,-70,-100,-93,-100,-100,-100,-100,-70,-70,-100,-100,-97,-97,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-92,-100,-81,-100,-100,-100,-100,-100,-100,-96,-97,-100,-89,-100,-100,-98,-100,-85,-95,-84,-95,-95,-93,-93,-95,-95,-95,-100,-100,-100,-100,-100,-100,-100,-94,-100,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21.0
-80,-91,-91,-94,-91,-94,-94,-81,-81,-81,-81,-68,-70,-70,-100,-100,-100,-75,-72,-75,-76,-72,-72,-72,-72,-82,-85,-86,-77,-100,-86,-100,-100,-82,-82,-82,-86,-87,-100,-100,-70,-83,-83,-100,-70,-70,-96,-100,-100,-100,-100,-100,-100,-96,-85,-98,-100,-81,-92,-96,-95,-89,-85,-85,-86,-94,-100,-100,-81,-84,-100,-81,-100,-93,-86,-72,-72,-72,-84,-93,-100,-70,-100,-93,-100,-100,-100,-100,-70,-69,-100,-100,-100,-97,-100,-100,-100,-100,-82,-98,-97,-100,-100,-82,-100,-92,-100,-81,-100,-100,-100,-100,-100,-100,-96,-97,-100,-84,-100,-100,-98,-100,-84,-95,-83,-98,-98,-90,-93,-96,-97,-97,-100,-100,-100,-100,-100,-100,-100,-94,-100,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21.0
-80,-87,-82,-100,-82,-100,-100,-82,-82,-82,-82,-66,-68,-69,-100,-100,-100,-72,-74,-72,-72,-79,-79,-78,-78,-86,-95,-87,-85,-100,-86,-100,-100,-81,-81,-90,-92,-92,-100,-100,-61,-88,-83,-100,-61,-61,-96,-100,-100,-100,-100,-100,-100,-96,-83,-100,-100,-81,-92,-96,-90,-85,-82,-82,-91,-97,-100,-100,-79,-83,-100,-81,-100,-91,-90,-74,-74,-74,-88,-94,-100,-70,-100,-95,-100,-100,-100,-100,-70,-76,-100,-100,-97,-97,-100,-100,-100,-100,-81,-100,-97,-100,-100,-81,-100,-94,-100,-81,-100,-100,-100,-100,-100,-100,-93,-95,-100,-85,-100,-100,-98,-100,-80,-97,-80,-93,-93,-95,-95,-93,-93,-93,-100,-100,-100,-100,-100,-100,-100,-97,-100,-96,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21.0
