b8:27:eb:9f:6b:77,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,ea:9e:b4:53:24:54,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:39:d0,38:17:c3:1f:01:92,38:17:c3:1f:01:90,38:17:c3:1f:01:91,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:01,80:8d:b7:55:35:02,b0:be:76:f8:30:5e,44:48:c1:a5:82:31,80:8d:b7:55:35:00,80:8d:b7:55:25:e3,44:48:c1:a5:82:32,44:48:c1:a5:82:30,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:39:c1,80:8d:b7:55:25:e2,44:48:c1:a5:82:20,80:8d:b7:55:25:e1,80:8d:b7:55:3a:40,20:a6:cd:50:24:b1,38:17:c3:19:d7:61,20:a6:cd:50:24:b0,38:17:c3:19:d7:60,20:a6:cd:50:24:b2,72:32:b1:3e:1a:b8,38:17:c3:19:d7:62,ac:e2:d3:c4:08:e6,00:4e:35:df:06:52,00:4e:35:df:06:51,00:4e:35:df:06:50,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,00:4e:35:df:06:42,b4:5d:50:e1:92:23,00:4e:35:df:06:40,00:4e:35:df:06:41,38:17:c3:1e:ff:10,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,00:4e:35:de:e1:12,60:32:b1:3e:1a:b7,80:8d:b7:55:35:03,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,38:17:c3:1f:01:81,80:8d:b7:55:25:e0,44:48:c1:a5:82:21,44:48:c1:a5:82:22,b4:5d:50:e1:92:33,38:17:c3:1f:09:90,38:17:c3:1f:01:80,38:17:c3:1f:01:82,b4:5d:50:e1:92:31,38:17:c3:19:45:b2,38:17:c3:19:45:b1,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,66:2a:2f:53:7c:99,b4:5d:50:e1:92:32,38:17:c3:19:45:b0,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:19:55:52,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,38:17:c3:1f:22:30,38:17:c3:19:71:90,68:ff:7b:e4:af:39,b4:5d:50:e1:92:30,20:a6:cd:42:0b:e3,38:17:c3:1f:09:83,20:a6:cd:50:24:a0,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:19:45:a0,38:17:c3:19:45:a1,38:17:c3:19:45:a2,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,38:17:c3:1f:22:20,a8:bd:27:4c:bd:30,38:17:c3:1e:ff:00,38:17:c3:1f:09:93,38:17:c3:1f:09:92,68:ff:7b:e4:af:38,38:17:c3:19:71:91,38:17:c3:1f:09:91,38:17:c3:1f:22:32,38:17:c3:19:71:92,20:a6:cd:42:0b:f3,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,20:a6:cd:42:0b:f0,00:4e:35:de:e1:02,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,a8:bd:27:4c:bd:32,b4:5d:50:e1:92:21,a8:bd:27:4c:bd:31,38:17:c3:1f:08:50,38:17:c3:1f:08:52,38:17:c3:1f:08:51,44:48:c1:91:95:b0,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:55:40,38:17:c3:19:55:42,38:17:c3:1f:22:31,00:4e:35:de:d7:53,00:4e:35:de:d7:52,00:4e:35:de:e1:01,38:17:c3:19:55:41,00:4e:35:de:d7:50,00:4e:35:de:d7:51,00:4e:35:de:e1:00,00:4e:35:df:0e:12,38:17:c3:19:36:30,38:17:c3:19:36:32,00:4e:35:de:d7:43,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:22,38:17:c3:1e:fc:b0,38:17:c3:1f:08:42,38:17:c3:1e:fc:b1,38:17:c3:19:71:82,38:17:c3:1f:22:22,38:17:c3:19:71:80,00:4e:35:df:0e:11,38:17:c3:1e:fc:b2,00:4e:35:df:0e:10,00:4e:35:df:0e:00,00:4e:35:df:0e:01,00:4e:35:df:0e:02,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:b0,38:17:c3:24:4f:11,38:17:c3:24:4f:10,38:17:c3:24:4f:12,38:17:c3:24:4f:01,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1f:0f:90,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:19:71:81,00:4e:35:de:d7:40,00:4e:35:df:27:12,38:17:c3:1b:08:b0,00:4e:35:de:d7:42,00:4e:35:de:d7:41,x,y,label
-38,-63,-65,-65,-60,-100,-78,-100,-72,-73,-72,-73,-60,-83,-84,-83,-60,-60,-82,-83,-82,-83,-83,-72,-55,-83,-100,-55,-55,-74,-74,-75,-84,-84,-85,-85,-65,-100,-56,-100,-100,-85,-88,-85,-88,-85,-100,-88,-100,-77,-77,-77,-100,-100,-85,-84,-100,-84,-92,-100,-100,-83,-88,-77,-65,-65,-100,-100,-55,-55,-100,-100,-92,-92,-100,-100,-100,-100,-100,-85,-100,-100,-83,-100,-83,-82,-82,-100,-100,-90,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-89,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,430.39999999999986,12
-35,-76,-100,-78,-71,-83,-84,-83,-76,-76,-76,-76,-55,-100,-100,-100,-57,-57,-100,-100,-100,-79,-79,-69,-55,-79,-79,-55,-55,-70,-71,-70,-81,-81,-81,-81,-61,-86,-66,-86,-100,-85,-90,-84,-100,-86,-86,-100,-100,-76,-77,-77,-81,-100,-83,-100,-83,-84,-100,-100,-100,-82,-89,-100,-62,-61,-100,-100,-63,-63,-80,-100,-100,-100,-81,-100,-100,-100,-100,-87,-81,-100,-100,-91,-100,-81,-82,-100,-100,-88,-100,-84,-81,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-87,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-34,-77,-74,-74,-69,-83,-83,-83,-74,-74,-75,-74,-55,-100,-100,-100,-57,-57,-100,-100,-89,-79,-79,-69,-55,-79,-100,-55,-55,-67,-68,-68,-82,-82,-82,-82,-63,-100,-63,-100,-100,-88,-90,-88,-100,-88,-84,-90,-100,-76,-76,-76,-100,-100,-83,-88,-100,-83,-100,-100,-100,-84,-100,-100,-64,-63,-100,-100,-63,-63,-82,-100,-100,-100,-82,-100,-100,-100,-100,-87,-81,-100,-83,-100,-100,-78,-79,-100,-100,-90,-100,-84,-80,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-90,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-84,-100,-91,-89,-90,-90,-84,-92,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-32,-75,-100,-76,-100,-84,-100,-100,-73,-73,-73,-74,-55,-100,-100,-100,-57,-57,-88,-87,-89,-79,-79,-65,-55,-79,-100,-55,-55,-68,-68,-69,-83,-82,-82,-82,-64,-100,-65,-100,-100,-88,-100,-90,-100,-88,-83,-100,-100,-79,-80,-75,-100,-100,-83,-87,-100,-82,-100,-100,-100,-83,-100,-78,-63,-64,-100,-100,-63,-62,-81,-100,-100,-100,-80,-100,-100,-100,-100,-88,-80,-100,-100,-93,-100,-80,-80,-100,-100,-88,-100,-100,-81,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-82,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-35,-72,-72,-73,-73,-100,-100,-100,-73,-73,-73,-73,-55,-100,-100,-100,-57,-58,-89,-87,-88,-83,-84,-67,-54,-84,-100,-55,-54,-67,-67,-67,-80,-80,-80,-80,-70,-100,-62,-100,-100,-100,-100,-90,-100,-100,-84,-100,-87,-76,-77,-76,-100,-78,-84,-100,-100,-85,-100,-100,-100,-79,-100,-81,-70,-69,-100,-100,-62,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-91,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-92,-90,-100,-86,-90,-86,-100,-100,-100,-100,-100,-100,-84,-83,-100,-89,-89,-91,-84,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-35,-73,-74,-75,-77,-100,-100,-100,-72,-72,-72,-73,-56,-100,-100,-100,-58,-58,-100,-100,-100,-79,-80,-67,-55,-80,-100,-55,-55,-67,-67,-66,-77,-78,-76,-78,-68,-100,-63,-100,-100,-90,-100,-89,-89,-100,-100,-89,-100,-75,-75,-75,-74,-74,-84,-100,-84,-85,-100,-100,-100,-79,-100,-80,-68,-68,-100,-100,-63,-63,-80,-100,-100,-100,-81,-100,-100,-100,-100,-88,-81,-100,-85,-100,-100,-80,-81,-100,-100,-100,-100,-100,-82,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-89,-89,-88,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-88,-100,-85,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-33,-100,-100,-100,-70,-100,-100,-100,-75,-75,-76,-76,-55,-100,-100,-100,-58,-58,-89,-90,-100,-78,-78,-69,-56,-78,-100,-56,-56,-68,-68,-69,-83,-82,-82,-83,-62,-100,-61,-100,-100,-88,-100,-88,-89,-87,-100,-100,-89,-79,-78,-78,-100,-100,-100,-86,-100,-100,-100,-100,-100,-78,-100,-100,-62,-62,-100,-100,-62,-61,-82,-100,-100,-100,-82,-100,-100,-100,-100,-89,-82,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-38,-78,-77,-77,-75,-100,-86,-87,-77,-77,-77,-77,-59,-100,-100,-100,-62,-62,-88,-100,-100,-80,-80,-78,-59,-80,-100,-59,-59,-64,-63,-64,-80,-80,-80,-80,-68,-100,-68,-100,-75,-87,-100,-88,-100,-87,-100,-100,-100,-80,-80,-100,-75,-75,-82,-100,-100,-83,-100,-100,-100,-83,-100,-100,-68,-68,-100,-100,-67,-67,-78,-100,-100,-100,-78,-100,-100,-100,-100,-86,-77,-100,-100,-89,-78,-78,-77,-100,-100,-88,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-89,-100,-86,-88,-90,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-38,-77,-77,-77,-77,-85,-85,-86,-77,-77,-77,-77,-58,-100,-100,-100,-62,-62,-89,-100,-100,-80,-79,-67,-59,-80,-82,-59,-59,-63,-63,-63,-79,-80,-80,-79,-68,-85,-68,-84,-75,-87,-100,-87,-100,-88,-85,-100,-86,-75,-75,-75,-74,-74,-100,-86,-83,-83,-100,-100,-100,-83,-89,-100,-68,-68,-100,-85,-68,-68,-77,-100,-100,-100,-77,-100,-100,-100,-100,-86,-77,-100,-100,-89,-75,-75,-75,-100,-100,-89,-91,-100,-77,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-90,-100,-100,-89,-100,-100,-100,-100,-90,-90,-90,-88,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-89,-100,-86,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-38,-80,-100,-78,-77,-86,-86,-85,-75,-75,-75,-75,-58,-100,-100,-100,-62,-62,-87,-100,-87,-80,-80,-72,-59,-100,-100,-59,-60,-63,-63,-63,-80,-79,-80,-79,-66,-85,-70,-85,-100,-87,-100,-89,-100,-87,-100,-100,-100,-74,-75,-73,-74,-100,-84,-100,-100,-84,-100,-100,-100,-80,-100,-76,-67,-67,-100,-100,-68,-67,-77,-100,-100,-100,-76,-100,-100,-100,-100,-86,-77,-100,-100,-88,-76,-75,-75,-100,-100,-88,-100,-86,-77,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-84,-100,-88,-88,-90,-100,-88,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-38,-100,-76,-100,-76,-85,-100,-100,-78,-79,-78,-78,-57,-100,-100,-100,-59,-60,-89,-88,-89,-100,-100,-75,-59,-100,-83,-60,-60,-65,-65,-65,-77,-76,-77,-78,-100,-85,-72,-86,-100,-88,-100,-87,-100,-88,-84,-100,-100,-73,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-89,-100,-67,-100,-100,-86,-72,-72,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-79,-100,-83,-88,-100,-100,-76,-100,-100,-100,-100,-100,-80,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-91,-89,-100,-100,-100,-100,-100,-100,-100,-85,-100,-87,-87,-100,-100,-86,-86,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-100,-89,-100,-78,-78,-100,-100,-100,-79,-79,-79,-79,-57,-100,-100,-100,-61,-61,-100,-100,-100,-100,-80,-69,-59,-100,-100,-59,-59,-63,-63,-63,-80,-80,-80,-80,-67,-100,-69,-100,-100,-88,-100,-87,-100,-87,-100,-100,-100,-74,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-89,-77,-66,-67,-100,-100,-69,-69,-77,-100,-100,-100,-78,-100,-100,-100,-100,-87,-78,-100,-84,-90,-76,-75,-75,-100,-100,-100,-92,-100,-77,-100,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-36,-100,-100,-79,-77,-100,-100,-100,-77,-77,-77,-77,-56,-100,-100,-100,-61,-61,-87,-100,-100,-100,-100,-70,-59,-100,-81,-59,-59,-62,-62,-62,-79,-80,-80,-80,-67,-100,-70,-100,-100,-87,-100,-87,-100,-88,-84,-100,-85,-78,-79,-100,-100,-100,-83,-86,-100,-100,-100,-100,-100,-83,-89,-76,-66,-67,-100,-85,-69,-69,-77,-100,-100,-100,-77,-100,-100,-100,-100,-87,-77,-100,-82,-100,-76,-75,-74,-100,-100,-92,-91,-100,-78,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-82,-82,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-34,-100,-100,-100,-78,-100,-100,-100,-77,-78,-78,-77,-59,-100,-100,-100,-60,-60,-100,-89,-88,-83,-83,-63,-65,-83,-100,-65,-65,-66,-66,-66,-85,-84,-84,-85,-68,-100,-78,-100,-73,-100,-90,-89,-90,-88,-84,-90,-100,-75,-76,-76,-73,-73,-81,-100,-80,-80,-92,-100,-100,-80,-87,-100,-67,-67,-100,-83,-78,-78,-82,-100,-100,-100,-82,-100,-100,-100,-100,-83,-81,-100,-100,-87,-77,-78,-77,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-87,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-88,-86,-85,-100,-100,-100,-86,-90,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-100,-79,-80,-81,-77,-84,-100,-100,-75,-76,-74,-76,-59,-100,-100,-100,-61,-61,-100,-100,-100,-83,-83,-66,-66,-84,-100,-66,-66,-67,-68,-67,-85,-84,-84,-84,-67,-100,-78,-100,-74,-100,-100,-87,-91,-100,-100,-92,-100,-75,-75,-100,-74,-73,-100,-86,-100,-100,-100,-100,-100,-100,-83,-80,-67,-67,-100,-100,-77,-77,-83,-100,-100,-100,-83,-100,-100,-100,-100,-85,-82,-100,-100,-88,-100,-100,-78,-100,-100,-100,-88,-82,-82,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-88,-92,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-86,-86,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-100,-100,-100,-100,-78,-100,-100,-100,-76,-74,-74,-74,-59,-100,-100,-100,-60,-60,-88,-88,-87,-83,-83,-66,-66,-83,-100,-67,-67,-67,-68,-68,-83,-83,-82,-83,-67,-83,-77,-83,-100,-100,-90,-100,-90,-100,-100,-100,-100,-72,-71,-73,-100,-74,-81,-86,-81,-81,-92,-100,-100,-83,-100,-100,-67,-66,-100,-83,-77,-69,-85,-100,-100,-100,-84,-100,-100,-100,-100,-82,-84,-100,-100,-90,-100,-100,-80,-100,-100,-88,-88,-82,-84,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-87,-87,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-83,-83,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-33,-100,-100,-100,-78,-100,-100,-100,-76,-76,-75,-76,-58,-100,-100,-100,-60,-60,-87,-87,-87,-82,-82,-65,-67,-83,-100,-67,-67,-67,-67,-66,-87,-85,-86,-87,-100,-100,-78,-100,-74,-100,-90,-100,-90,-100,-85,-100,-100,-76,-74,-75,-73,-73,-79,-86,-79,-79,-91,-100,-100,-85,-83,-100,-71,-69,-100,-100,-77,-78,-82,-100,-100,-100,-81,-100,-100,-100,-100,-84,-81,-100,-86,-87,-78,-77,-77,-100,-100,-100,-89,-100,-82,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-90,-100,-85,-83,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-33,-100,-100,-100,-77,-100,-100,-100,-76,-76,-77,-77,-59,-100,-100,-100,-60,-61,-100,-100,-100,-100,-100,-67,-67,-100,-100,-67,-67,-68,-68,-68,-82,-83,-83,-83,-66,-83,-77,-83,-76,-87,-90,-87,-100,-87,-100,-91,-100,-100,-73,-73,-76,-76,-100,-87,-100,-100,-100,-100,-100,-84,-89,-100,-76,-66,-100,-84,-77,-77,-83,-100,-100,-100,-82,-100,-100,-100,-100,-85,-83,-100,-100,-88,-100,-100,-79,-100,-100,-87,-87,-84,-84,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-87,-100,-100,-100,-100,-100,-90,-100,-87,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-33,-80,-80,-81,-77,-100,-100,-100,-75,-77,-76,-76,-59,-100,-100,-100,-60,-60,-86,-88,-87,-84,-83,-67,-67,-84,-100,-68,-68,-67,-68,-67,-82,-100,-83,-84,-67,-84,-76,-84,-75,-100,-100,-86,-100,-100,-100,-100,-100,-73,-75,-75,-75,-75,-81,-86,-79,-80,-100,-100,-100,-85,-100,-100,-64,-67,-100,-85,-77,-77,-84,-100,-100,-100,-84,-100,-100,-100,-100,-84,-84,-100,-84,-88,-100,-78,-78,-100,-100,-100,-86,-83,-84,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-88,-100,-100,-100,-100,-100,-100,-90,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-85,-86,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-35,-80,-80,-79,-76,-100,-100,-100,-72,-73,-72,-72,-59,-100,-100,-100,-62,-61,-86,-86,-87,-78,-78,-69,-69,-79,-79,-69,-70,-57,-57,-57,-76,-76,-76,-77,-100,-82,-73,-83,-70,-100,-88,-91,-87,-100,-100,-87,-100,-100,-100,-100,-70,-70,-81,-89,-81,-81,-100,-100,-100,-100,-89,-78,-71,-71,-100,-83,-73,-73,-86,-100,-100,-100,-85,-100,-100,-100,-100,-86,-85,-100,-100,-89,-100,-80,-78,-100,-100,-90,-92,-100,-86,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-81,-82,-100,-81,-82,-82,-88,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
