38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,b4:5d:50:e1:96:43,38:17:c3:1f:14:01,38:17:c3:1f:14:00,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,44:48:c1:91:d0:01,44:48:c1:91:d0:00,44:48:c1:91:d0:02,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:40,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:83,44:48:c1:91:d0:11,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,38:17:c3:1f:14:12,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:1f:14:11,38:17:c3:1f:14:10,38:17:c3:1f:09:83,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,38:17:c3:19:45:b1,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:19:45:a0,44:48:c1:91:95:a1,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:1f:09:91,38:17:c3:1f:09:82,44:48:c1:91:95:b3,44:48:c1:91:95:b2,44:48:c1:91:95:b0,38:17:c3:1f:09:93,44:48:c1:91:95:b1,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:24:47:52,38:17:c3:24:47:50,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:92,38:17:c3:1f:19:d0,a8:bd:27:4c:aa:93,38:17:c3:24:47:51,a8:bd:27:4c:aa:90,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,38:17:c3:1f:09:80,38:17:c3:1f:09:81,44:48:c1:91:95:a3,44:48:c1:91:95:a2,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:22:61:90,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:80,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:1f:19:f0,38:17:c3:19:d7:70,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f1,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:35:03,80:8d:b7:55:35:13,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:10,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:25:e2,80:8d:b7:55:35:02,80:8d:b7:55:3a:50,80:8d:b7:55:35:01,80:8d:b7:55:35:00,b0:be:76:f8:30:5e,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,ea:9e:b4:53:24:54,80:8d:b7:55:3a:40,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:19:71:90,38:17:c3:19:36:30,38:17:c3:1e:ff:10,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,68:ff:7b:e4:af:39,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:39:d0,68:ff:7b:e4:af:38,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:30,80:8d:b7:55:29:c0,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:d1,80:8d:b7:55:29:d0,80:8d:b7:55:29:d2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,20:a6:cd:50:24:b0,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,00:4e:35:de:e1:12,00:4e:35:df:06:42,00:4e:35:de:e1:10,00:4e:35:df:06:41,38:17:c3:22:5e:f0,80:8d:b7:55:4d:01,80:8d:b7:55:39:d1,00:4e:35:df:06:52,00:4e:35:df:06:40,38:17:c3:19:36:32,00:4e:35:df:06:51,38:17:c3:1f:0e:11,38:17:c3:1f:0e:01,80:8d:b7:55:4d:02,38:17:c3:1f:08:50,38:17:c3:19:71:91,00:4e:35:df:06:50,38:17:c3:19:36:31,38:17:c3:1f:0e:10,80:8d:b7:55:4d:00,80:8d:b7:55:39:d2,80:8d:b7:55:4d:10,00:4e:35:de:e1:11,38:17:c3:19:71:92,38:17:c3:1f:0e:02,38:17:c3:1f:0e:12,38:17:c3:22:61:92,38:17:c3:22:61:91,80:8d:b7:55:4d:12,38:17:c3:19:71:80,22:ad:56:24:6b:8b,38:17:c3:19:71:82,f0:ab:54:14:10:2c,38:17:c3:19:71:81,b4:5d:50:e1:92:23,80:3f:5d:c5:f8:e4,80:8d:b7:55:4d:11,x,y,label
-66,-66,-66,-82,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-93,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-100,-89,-100,-100,-100,-100,-61,-91,-96,-97,-98,-60,-60,-100,-100,-100,-100,-57,-57,-57,-77,-80,-80,-88,-85,-85,-84,-80,-79,-84,-81,-84,-81,-87,-86,-88,-90,-88,-83,-83,-82,-78,-84,-83,-97,-100,-92,-89,-89,-86,-94,-97,-95,-91,-95,-95,-95,-98,-91,-86,-92,-98,-97,-97,-97,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-87,-91,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-90,-87,-88,-100,-96,-100,-86,-100,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,758,175,35
-66,-66,-66,-82,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-93,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-100,-89,-100,-100,-100,-100,-61,-91,-96,-97,-98,-60,-60,-100,-100,-100,-100,-57,-57,-57,-77,-80,-80,-88,-85,-85,-84,-80,-79,-84,-81,-84,-81,-87,-86,-88,-90,-88,-83,-83,-82,-78,-84,-83,-97,-100,-92,-89,-89,-86,-94,-97,-95,-91,-95,-95,-95,-98,-91,-86,-92,-98,-97,-97,-97,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-87,-91,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-90,-87,-88,-100,-96,-100,-86,-100,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,758,175,35
-66,-66,-66,-82,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-93,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-100,-89,-100,-100,-100,-100,-61,-91,-96,-97,-98,-60,-60,-100,-100,-100,-100,-57,-57,-57,-77,-80,-80,-88,-85,-85,-84,-80,-79,-84,-81,-84,-81,-87,-86,-88,-90,-88,-83,-83,-82,-78,-84,-83,-97,-100,-92,-89,-89,-86,-94,-97,-95,-91,-95,-95,-95,-98,-91,-86,-92,-98,-97,-97,-97,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-87,-91,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-90,-87,-88,-100,-96,-100,-86,-100,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,758,175,35
-66,-66,-66,-82,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-93,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-100,-89,-100,-100,-100,-100,-61,-91,-96,-97,-98,-60,-60,-100,-100,-100,-100,-57,-57,-57,-77,-80,-80,-88,-85,-85,-84,-80,-79,-84,-81,-84,-81,-87,-86,-88,-90,-88,-83,-83,-82,-78,-84,-83,-97,-100,-92,-89,-89,-86,-94,-97,-95,-91,-95,-95,-95,-98,-91,-86,-92,-98,-97,-97,-97,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-87,-91,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-90,-87,-88,-100,-96,-100,-86,-100,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,758,175,35
-66,-66,-66,-82,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-93,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-100,-89,-100,-100,-100,-100,-61,-91,-96,-97,-98,-60,-60,-100,-100,-100,-100,-57,-57,-57,-77,-80,-80,-88,-85,-85,-84,-80,-79,-84,-81,-84,-81,-87,-86,-88,-90,-88,-83,-83,-82,-78,-84,-83,-97,-100,-92,-89,-89,-86,-94,-97,-95,-91,-95,-95,-95,-98,-91,-86,-92,-98,-97,-97,-97,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-87,-91,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-90,-87,-88,-100,-96,-100,-86,-100,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,758,175,35
-66,-66,-66,-82,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-93,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-100,-89,-100,-100,-100,-100,-61,-91,-96,-97,-98,-60,-60,-100,-100,-100,-100,-57,-57,-57,-77,-80,-80,-88,-85,-85,-84,-80,-79,-84,-81,-84,-81,-87,-86,-88,-90,-88,-83,-83,-82,-78,-84,-83,-97,-100,-92,-89,-89,-86,-94,-97,-95,-91,-95,-95,-95,-98,-91,-86,-92,-98,-97,-97,-97,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-87,-91,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-90,-87,-88,-100,-96,-100,-86,-100,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,758,175,35
-67,-67,-67,-85,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-94,-100,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-100,-88,-100,-100,-100,-100,-59,-93,-97,-98,-99,-59,-59,-100,-100,-100,-100,-57,-57,-57,-77,-80,-80,-90,-87,-84,-83,-80,-79,-83,-83,-86,-82,-89,-87,-90,-93,-89,-84,-83,-82,-79,-83,-83,-96,-100,-92,-88,-88,-85,-93,-98,-94,-91,-95,-94,-95,-98,-90,-86,-91,-97,-95,-96,-96,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-87,-92,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-90,-87,-88,-100,-95,-100,-85,-100,-92,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,775,175,36
-67,-67,-67,-85,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-94,-100,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-100,-88,-100,-100,-100,-100,-59,-93,-97,-98,-99,-59,-59,-100,-100,-100,-100,-57,-57,-57,-77,-80,-80,-90,-87,-84,-83,-80,-79,-83,-83,-86,-82,-89,-87,-90,-93,-89,-84,-83,-82,-79,-83,-83,-96,-100,-92,-88,-88,-85,-93,-98,-94,-91,-95,-94,-95,-98,-90,-86,-91,-97,-95,-96,-96,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-87,-92,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-90,-87,-88,-100,-95,-100,-85,-100,-92,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,775,175,36
-67,-67,-67,-85,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-94,-100,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-100,-88,-100,-100,-100,-100,-59,-93,-97,-98,-99,-59,-59,-100,-100,-100,-100,-57,-57,-57,-77,-80,-80,-90,-87,-84,-83,-80,-79,-83,-83,-86,-82,-89,-87,-90,-93,-89,-84,-83,-82,-79,-83,-83,-96,-100,-92,-88,-88,-85,-93,-98,-94,-91,-95,-94,-95,-98,-90,-86,-91,-97,-95,-96,-96,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-87,-92,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-90,-87,-88,-100,-95,-100,-85,-100,-92,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,775,175,36
-67,-67,-67,-85,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-94,-100,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-100,-88,-100,-100,-100,-100,-59,-93,-97,-98,-99,-59,-59,-100,-100,-100,-100,-57,-57,-57,-77,-80,-80,-90,-87,-84,-83,-80,-79,-83,-83,-86,-82,-89,-87,-90,-93,-89,-84,-83,-82,-79,-83,-83,-96,-100,-92,-88,-88,-85,-93,-98,-94,-91,-95,-94,-95,-98,-90,-86,-91,-97,-95,-96,-96,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-87,-92,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-90,-87,-88,-100,-95,-100,-85,-100,-92,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,775,175,36
-67,-67,-67,-85,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-94,-100,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-93,-100,-88,-100,-100,-100,-100,-59,-93,-97,-98,-99,-59,-59,-100,-100,-100,-100,-57,-57,-57,-77,-80,-80,-90,-87,-84,-83,-80,-79,-83,-83,-86,-82,-89,-87,-90,-93,-89,-84,-83,-82,-79,-83,-83,-96,-100,-92,-88,-88,-85,-93,-98,-94,-91,-95,-94,-95,-98,-90,-86,-91,-97,-95,-96,-96,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-87,-92,-100,-100,-85,-90,-87,-100,-89,-100,-100,-100,-90,-87,-88,-100,-95,-100,-85,-100,-92,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,775,175,36
-71,-71,-71,-93,-94,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-94,-100,-93,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-94,-100,-90,-100,-100,-100,-100,-57,-97,-100,-100,-100,-57,-57,-100,-100,-100,-100,-57,-57,-57,-77,-80,-80,-95,-89,-82,-83,-80,-80,-83,-87,-92,-84,-92,-85,-90,-90,-91,-84,-84,-85,-85,-83,-83,-97,-100,-92,-85,-84,-86,-90,-95,-96,-91,-95,-94,-96,-97,-92,-90,-90,-97,-93,-94,-93,-98,-98,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-87,-97,-100,-100,-84,-90,-87,-100,-89,-99,-100,-100,-91,-87,-89,-100,-92,-100,-84,-99,-97,-87,-99,-99,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,775,175,36
-75,-74,-75,-90,-91,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-97,-100,-93,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-96,-100,-93,-100,-100,-100,-100,-55,-99,-100,-100,-100,-55,-55,-100,-100,-100,-100,-56,-56,-57,-79,-81,-81,-93,-88,-85,-84,-81,-81,-85,-85,-90,-87,-89,-85,-88,-86,-90,-85,-85,-88,-84,-84,-85,-98,-100,-90,-84,-83,-86,-88,-89,-98,-91,-95,-95,-97,-97,-91,-90,-87,-98,-95,-96,-93,-98,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-87,-98,-100,-100,-84,-89,-87,-100,-89,-100,-100,-100,-91,-87,-89,-100,-91,-100,-84,-100,-98,-88,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,792,175,37
-72,-71,-72,-93,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-96,-100,-93,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-95,-100,-91,-100,-100,-100,-100,-57,-98,-100,-100,-100,-57,-57,-100,-100,-100,-100,-56,-57,-57,-77,-80,-80,-95,-88,-84,-83,-81,-80,-84,-87,-92,-85,-91,-85,-88,-89,-91,-84,-84,-85,-84,-83,-83,-97,-100,-91,-85,-84,-87,-90,-93,-96,-91,-96,-95,-96,-97,-93,-92,-90,-97,-93,-95,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-87,-97,-100,-100,-84,-89,-87,-100,-89,-100,-100,-100,-91,-87,-89,-100,-92,-100,-84,-100,-97,-87,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,792,175,37
-73,-73,-74,-90,-91,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-96,-100,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-95,-100,-92,-100,-100,-100,-100,-55,-98,-100,-100,-100,-55,-55,-100,-100,-100,-100,-56,-56,-57,-79,-81,-81,-94,-89,-84,-84,-81,-81,-84,-86,-91,-85,-90,-85,-89,-87,-90,-85,-85,-88,-84,-84,-85,-98,-100,-92,-84,-84,-86,-89,-92,-97,-90,-94,-94,-97,-97,-91,-90,-88,-97,-95,-95,-93,-98,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-87,-97,-100,-100,-84,-89,-87,-100,-89,-100,-100,-100,-90,-87,-89,-100,-92,-100,-84,-100,-97,-88,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,792,175,37
-70,-70,-71,-92,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-94,-100,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-94,-100,-90,-100,-100,-100,-100,-57,-97,-100,-100,-100,-57,-57,-100,-100,-100,-100,-57,-57,-57,-77,-80,-80,-96,-88,-82,-83,-80,-80,-83,-89,-94,-84,-92,-85,-88,-89,-91,-84,-85,-85,-84,-83,-83,-97,-100,-94,-86,-86,-88,-91,-96,-95,-90,-96,-95,-96,-97,-93,-92,-91,-96,-93,-95,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-87,-97,-100,-100,-84,-90,-87,-100,-89,-100,-100,-100,-90,-87,-89,-100,-92,-100,-84,-100,-97,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,792,175,37
-69,-69,-69,-93,-95,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-92,-100,-93,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-92,-100,-88,-100,-100,-100,-100,-57,-96,-100,-100,-100,-57,-57,-100,-100,-100,-100,-57,-57,-57,-77,-79,-79,-95,-90,-81,-83,-79,-79,-83,-88,-92,-82,-93,-85,-91,-91,-91,-84,-84,-84,-83,-82,-82,-96,-100,-94,-86,-86,-86,-92,-99,-94,-90,-95,-92,-96,-97,-91,-90,-90,-96,-93,-94,-94,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-89,-87,-96,-100,-100,-84,-90,-87,-100,-89,-100,-100,-100,-90,-86,-89,-100,-92,-100,-84,-100,-96,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,792,175,37
-78,-78,-79,-91,-92,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-95,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-96,-100,-100,-100,-100,-56,-100,-100,-100,-100,-56,-55,-100,-100,-100,-100,-56,-56,-56,-79,-82,-82,-91,-87,-87,-84,-83,-82,-85,-82,-86,-91,-88,-84,-89,-87,-90,-85,-84,-89,-84,-84,-85,-99,-100,-85,-83,-80,-83,-83,-84,-99,-92,-95,-95,-97,-98,-90,-90,-87,-99,-94,-95,-89,-98,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-84,-89,-87,-100,-89,-99,-100,-100,-92,-87,-89,-100,-91,-100,-84,-99,-100,-87,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,792,175,37
-80,-80,-80,-93,-94,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-96,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-97,-100,-100,-100,-100,-57,-100,-100,-100,-100,-56,-56,-100,-100,-100,-100,-55,-56,-56,-79,-82,-82,-91,-87,-87,-84,-83,-83,-84,-82,-86,-92,-90,-84,-89,-88,-91,-84,-84,-88,-85,-84,-85,-99,-100,-84,-84,-80,-82,-82,-82,-99,-93,-95,-96,-98,-98,-90,-90,-87,-99,-93,-95,-88,-97,-97,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-84,-89,-87,-100,-89,-98,-100,-100,-93,-87,-89,-100,-91,-100,-84,-98,-100,-87,-96,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-78,-78,-79,-91,-92,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-95,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-99,-100,-100,-96,-100,-100,-100,-100,-56,-100,-100,-100,-100,-56,-55,-100,-100,-100,-100,-56,-56,-56,-79,-82,-82,-91,-87,-87,-84,-83,-82,-85,-82,-86,-91,-88,-84,-89,-87,-90,-85,-84,-89,-84,-84,-85,-99,-100,-85,-83,-80,-83,-83,-84,-99,-92,-95,-95,-97,-98,-90,-90,-87,-99,-94,-95,-89,-98,-98,-98,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-88,-100,-100,-100,-84,-89,-87,-100,-89,-99,-100,-100,-92,-87,-89,-100,-91,-100,-84,-99,-100,-87,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
