b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:35:00,80:8d:b7:55:35:12,80:8d:b7:55:35:01,80:8d:b7:55:39:c2,38:17:c3:1f:01:82,38:17:c3:1f:01:81,38:17:c3:1f:01:80,80:8d:b7:55:35:11,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:25:e3,80:8d:b7:55:39:c1,80:8d:b7:55:39:d1,b0:be:76:f8:30:5e,80:8d:b7:55:39:d0,80:8d:b7:55:39:d2,38:17:c3:1f:01:90,38:17:c3:1f:01:92,38:17:c3:1f:01:91,80:8d:b7:55:3a:41,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:3a:40,80:8d:b7:55:25:f3,38:17:c3:19:d7:72,38:17:c3:19:d7:60,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:42,44:48:c1:a5:82:30,38:17:c3:1e:ff:00,44:48:c1:a5:82:32,44:48:c1:a5:82:31,20:a6:cd:50:24:a2,38:17:c3:1e:ff:01,38:17:c3:1e:ff:11,38:17:c3:1e:ff:02,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,00:4e:35:df:06:42,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,00:4e:35:df:06:41,38:17:c3:19:45:a1,80:8d:b7:55:3a:51,38:17:c3:19:45:b2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,00:4e:35:df:06:51,20:a6:cd:50:24:b1,00:4e:35:df:06:52,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,20:a6:cd:50:24:b2,38:17:c3:19:45:b1,38:17:c3:19:55:50,b4:5d:50:e1:92:33,44:48:c1:a5:82:21,44:48:c1:a5:82:22,44:48:c1:a5:82:20,00:4e:35:df:06:40,80:8d:b7:55:39:c0,00:4e:35:df:06:50,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,80:8d:b7:55:25:e2,72:32:b1:3e:1a:b7,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,00:4e:35:de:e1:12,00:4e:35:de:e1:10,00:4e:35:de:e1:02,68:ff:7b:e4:af:39,38:17:c3:1f:22:30,b4:5d:50:e1:92:20,38:17:c3:1f:09:93,00:4e:35:de:e1:11,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,b4:5d:50:e1:92:23,b4:5d:50:e1:92:31,00:4e:35:de:e1:00,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:19:55:51,00:4e:35:de:e1:01,38:17:c3:19:55:52,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:21,00:4e:35:de:d7:53,00:4e:35:de:d7:52,38:17:c3:1f:08:50,00:4e:35:de:d7:51,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:19:55:41,00:4e:35:de:d7:50,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:71:92,68:ff:7b:e4:af:38,00:4e:35:de:d7:43,38:17:c3:1f:22:31,00:4e:35:df:0e:12,38:17:c3:1f:22:32,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:20,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,00:4e:35:df:0e:01,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:a1,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,00:4e:35:df:0e:00,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:4f:10,38:17:c3:24:4f:02,38:17:c3:24:4f:01,38:17:c3:24:4f:00,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,00:4e:35:de:d7:40,x,y,label
-34,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-81,-100,-100,-100,-88,-88,-86,-79,-81,-83,-46,-84,-82,-100,-100,-100,-74,-100,-100,-100,-100,-73,-74,-100,-100,-74,-74,-100,-100,-73,-87,-100,-86,-87,-100,-100,-100,-100,-73,-73,-67,-100,-100,-66,-100,-73,-100,-100,-100,-64,-100,-64,-100,-100,-100,-100,-73,-100,-100,-100,-89,-66,-80,-65,-100,-100,-100,-100,-76,-100,-76,-100,-78,-78,-100,-86,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-71,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-85,-84,-86,-100,-100,-100,-87,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31
-28,-79,-100,-100,-100,-83,-82,-83,-100,-100,-100,-88,-100,-81,-100,-100,-100,-86,-85,-84,-79,-81,-83,-46,-83,-84,-100,-100,-100,-74,-100,-100,-100,-100,-73,-74,-100,-100,-73,-74,-100,-100,-73,-87,-100,-86,-87,-100,-100,-100,-100,-74,-73,-67,-100,-100,-66,-100,-73,-100,-100,-100,-63,-100,-62,-100,-100,-100,-100,-72,-100,-100,-100,-89,-67,-80,-62,-100,-100,-100,-100,-76,-100,-76,-100,-76,-78,-74,-86,-100,-100,-100,-77,-100,-100,-100,-100,-73,-100,-100,-71,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-83,-84,-82,-100,-100,-100,-87,-100,-84,-84,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31
-32,-76,-100,-100,-100,-83,-82,-83,-100,-83,-100,-85,-83,-81,-100,-100,-100,-86,-87,-85,-100,-100,-83,-46,-84,-83,-100,-100,-100,-76,-100,-100,-100,-100,-75,-74,-100,-100,-73,-74,-73,-100,-76,-87,-100,-85,-87,-100,-100,-100,-100,-74,-73,-67,-100,-100,-66,-100,-73,-100,-100,-100,-63,-100,-62,-100,-100,-100,-100,-71,-100,-89,-100,-100,-67,-100,-62,-91,-100,-100,-100,-100,-100,-100,-76,-76,-78,-73,-86,-100,-100,-100,-77,-100,-100,-100,-100,-73,-100,-100,-71,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-83,-100,-80,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31
-32,-77,-100,-100,-100,-83,-82,-84,-100,-83,-85,-87,-83,-100,-100,-100,-100,-86,-87,-85,-100,-100,-83,-44,-82,-83,-100,-100,-100,-76,-100,-100,-100,-100,-75,-73,-100,-100,-73,-74,-73,-100,-76,-86,-100,-86,-85,-100,-100,-100,-100,-74,-74,-67,-100,-100,-66,-100,-73,-100,-100,-100,-62,-100,-62,-100,-100,-100,-100,-71,-100,-89,-100,-100,-67,-100,-62,-90,-100,-100,-100,-76,-100,-76,-76,-80,-80,-73,-100,-100,-100,-100,-80,-100,-100,-100,-100,-73,-100,-100,-71,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-82,-81,-80,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31
-38,-78,-100,-100,-100,-82,-82,-84,-85,-100,-85,-85,-85,-100,-100,-100,-100,-86,-87,-85,-100,-100,-83,-47,-82,-82,-100,-100,-100,-75,-100,-100,-100,-100,-75,-73,-100,-100,-74,-75,-73,-100,-75,-86,-100,-87,-87,-100,-100,-100,-100,-74,-73,-67,-100,-100,-66,-100,-72,-100,-100,-100,-62,-100,-62,-100,-100,-100,-100,-71,-100,-100,-100,-100,-67,-100,-62,-90,-100,-100,-100,-74,-100,-75,-76,-77,-78,-73,-100,-100,-100,-100,-77,-100,-100,-100,-100,-75,-100,-100,-71,-74,-71,-100,-100,-100,-100,-100,-100,-100,-100,-68,-69,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-82,-81,-81,-100,-100,-100,-90,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31
-33,-82,-100,-100,-81,-82,-82,-84,-85,-100,-100,-85,-85,-100,-100,-100,-100,-86,-87,-85,-82,-100,-83,-45,-83,-83,-100,-100,-100,-75,-89,-100,-100,-100,-75,-75,-100,-100,-74,-75,-73,-89,-75,-87,-100,-87,-85,-100,-100,-100,-100,-73,-73,-67,-100,-100,-67,-100,-72,-100,-100,-100,-65,-100,-66,-100,-100,-100,-100,-71,-100,-100,-100,-100,-67,-100,-66,-100,-100,-100,-100,-78,-100,-79,-80,-79,-79,-73,-100,-100,-100,-100,-79,-100,-100,-100,-100,-73,-100,-100,-71,-74,-71,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-90,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,700.2000000000004,31
-36,-86,-100,-100,-100,-87,-100,-88,-100,-100,-100,-86,-100,-100,-100,-100,-100,-87,-86,-87,-100,-100,-86,-47,-86,-86,-100,-100,-100,-76,-92,-100,-100,-100,-75,-78,-100,-100,-77,-78,-79,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-69,-70,-67,-100,-100,-67,-100,-69,-100,-100,-100,-63,-100,-64,-100,-100,-100,-100,-72,-100,-87,-87,-87,-69,-80,-63,-100,-100,-100,-100,-79,-100,-79,-79,-82,-79,-79,-86,-100,-100,-100,-82,-100,-100,-100,-100,-78,-100,-100,-72,-78,-73,-100,-100,-100,-69,-100,-100,-100,-100,-69,-69,-69,-100,-68,-68,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-73,-75,-74,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-48,-72,-80,-80,-81,-100,-100,-100,-100,-100,-100,-86,-89,-79,-100,-100,-100,-86,-86,-87,-77,-100,-86,-48,-86,-87,-100,-100,-100,-76,-92,-100,-100,-100,-75,-80,-100,-100,-81,-82,-80,-100,-75,-89,-100,-100,-100,-100,-100,-100,-100,-69,-68,-65,-100,-100,-64,-100,-69,-100,-100,-100,-65,-100,-65,-100,-100,-100,-100,-72,-100,-84,-87,-83,-66,-100,-65,-100,-100,-100,-100,-79,-100,-78,-79,-85,-85,-80,-86,-100,-100,-100,-85,-100,-100,-100,-100,-78,-100,-100,-72,-81,-72,-100,-100,-100,-69,-100,-100,-100,-100,-68,-68,-67,-100,-68,-68,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-73,-81,-74,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-36,-80,-80,-80,-81,-85,-85,-84,-89,-100,-100,-86,-89,-79,-100,-100,-100,-86,-86,-86,-77,-100,-86,-48,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-83,-84,-82,-100,-75,-89,-100,-89,-89,-100,-100,-100,-100,-74,-72,-65,-100,-100,-64,-100,-73,-100,-100,-100,-66,-100,-66,-100,-100,-100,-100,-74,-100,-84,-100,-83,-66,-100,-66,-100,-100,-100,-100,-100,-100,-78,-100,-81,-81,-79,-85,-100,-100,-100,-82,-100,-100,-100,-100,-77,-100,-100,-75,-78,-75,-100,-100,-100,-70,-100,-100,-100,-100,-68,-68,-67,-100,-69,-70,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-74,-74,-74,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-37,-74,-100,-79,-79,-85,-85,-84,-89,-100,-100,-87,-89,-82,-100,-100,-100,-86,-86,-86,-100,-81,-86,-47,-84,-84,-100,-100,-100,-74,-89,-88,-100,-100,-100,-82,-89,-100,-82,-82,-80,-100,-74,-87,-100,-87,-89,-100,-100,-100,-100,-74,-72,-71,-100,-100,-69,-100,-73,-100,-100,-100,-66,-100,-66,-100,-100,-100,-100,-74,-100,-85,-100,-100,-65,-81,-66,-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-78,-85,-100,-100,-100,-78,-100,-100,-100,-100,-79,-100,-100,-73,-79,-74,-100,-100,-100,-70,-100,-100,-100,-100,-68,-71,-67,-100,-69,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-35,-81,-100,-79,-79,-100,-100,-100,-84,-100,-100,-87,-86,-82,-100,-100,-100,-86,-86,-86,-78,-81,-87,-47,-87,-85,-100,-100,-100,-74,-89,-88,-100,-100,-100,-79,-89,-100,-81,-80,-81,-100,-74,-87,-100,-87,-100,-100,-100,-100,-100,-69,-68,-71,-100,-100,-69,-100,-69,-100,-100,-100,-62,-100,-62,-100,-100,-100,-100,-74,-100,-85,-100,-100,-65,-81,-62,-100,-100,-100,-100,-100,-100,-100,-78,-82,-82,-78,-100,-100,-100,-100,-83,-100,-100,-100,-100,-79,-100,-100,-74,-79,-74,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-100,-68,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-74,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-35,-74,-100,-100,-100,-82,-82,-82,-84,-100,-100,-86,-86,-100,-100,-100,-100,-86,-86,-87,-77,-81,-85,-48,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-82,-82,-100,-75,-86,-100,-100,-100,-100,-100,-100,-100,-70,-70,-67,-100,-100,-66,-100,-69,-100,-100,-100,-62,-100,-63,-100,-100,-100,-100,-74,-100,-100,-85,-100,-65,-79,-63,-100,-100,-100,-100,-100,-100,-81,-78,-83,-84,-83,-100,-100,-100,-100,-84,-100,-100,-100,-100,-82,-100,-100,-74,-81,-74,-100,-100,-100,-72,-100,-100,-100,-100,-69,-69,-69,-100,-69,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-74,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,714.4000000000004,32
-30,-83,-85,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-85,-86,-86,-100,-84,-100,-54,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-72,-77,-100,-100,-77,-76,-76,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-67,-100,-100,-67,-100,-74,-100,-100,-100,-73,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-84,-74,-100,-100,-100,-100,-82,-100,-100,-100,-81,-80,-86,-85,-100,-100,-100,-80,-100,-100,-100,-100,-80,-100,-100,-75,-85,-76,-100,-100,-100,-70,-100,-100,-100,-100,-100,-72,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-30,-79,-85,-100,-100,-87,-86,-86,-100,-86,-100,-86,-100,-100,-100,-100,-100,-86,-86,-86,-100,-84,-84,-54,-82,-83,-100,-100,-100,-72,-100,-100,-100,-100,-72,-80,-100,-100,-81,-80,-80,-100,-71,-89,-100,-100,-100,-100,-100,-100,-100,-75,-74,-67,-100,-100,-68,-100,-74,-100,-100,-100,-73,-100,-72,-100,-100,-100,-100,-74,-100,-83,-100,-82,-67,-84,-72,-100,-100,-100,-100,-82,-100,-100,-100,-82,-81,-86,-85,-100,-100,-100,-80,-100,-100,-100,-100,-80,-100,-100,-73,-83,-74,-100,-100,-100,-68,-100,-100,-100,-100,-70,-70,-70,-100,-68,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-71,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-32,-83,-85,-84,-85,-87,-86,-86,-100,-83,-100,-88,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-84,-54,-84,-83,-100,-100,-100,-72,-100,-100,-100,-100,-72,-77,-100,-100,-77,-77,-80,-100,-73,-89,-100,-100,-100,-100,-100,-100,-100,-74,-74,-70,-100,-100,-70,-100,-73,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-74,-100,-83,-85,-82,-70,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-84,-100,-100,-100,-100,-79,-100,-100,-100,-100,-81,-100,-100,-76,-83,-76,-100,-100,-100,-69,-100,-100,-100,-100,-73,-74,-74,-100,-70,-70,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-72,-72,-72,-100,-100,-100,-92,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-31,-71,-85,-84,-85,-100,-100,-100,-100,-83,-100,-85,-100,-81,-100,-100,-100,-86,-87,-86,-100,-81,-86,-50,-87,-84,-100,-100,-100,-72,-92,-100,-100,-100,-73,-77,-100,-100,-76,-76,-77,-100,-73,-89,-100,-100,-100,-100,-100,-100,-100,-74,-74,-68,-100,-100,-69,-100,-74,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-75,-100,-83,-83,-82,-68,-100,-71,-94,-100,-100,-100,-100,-100,-100,-100,-80,-79,-85,-100,-100,-100,-100,-79,-100,-100,-100,-100,-81,-100,-100,-76,-85,-76,-100,-100,-100,-71,-100,-100,-100,-100,-73,-72,-74,-100,-70,-70,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-71,-71,-72,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-32,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-81,-100,-100,-100,-86,-87,-86,-100,-81,-87,-51,-86,-85,-100,-100,-100,-72,-92,-100,-100,-100,-73,-79,-100,-100,-79,-79,-78,-100,-73,-87,-100,-100,-89,-100,-100,-100,-100,-74,-73,-66,-100,-100,-67,-100,-74,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-75,-100,-83,-83,-83,-68,-100,-72,-94,-100,-100,-100,-100,-100,-100,-100,-80,-80,-85,-100,-100,-100,-100,-82,-100,-100,-100,-100,-83,-100,-100,-76,-84,-78,-100,-100,-100,-71,-100,-100,-100,-100,-73,-72,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-28,-74,-100,-100,-100,-80,-81,-80,-100,-87,-100,-87,-100,-100,-100,-100,-100,-87,-87,-87,-84,-100,-84,-53,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-77,-77,-78,-100,-100,-87,-100,-87,-87,-100,-100,-100,-100,-74,-73,-66,-100,-100,-67,-100,-74,-100,-100,-100,-71,-100,-70,-100,-100,-100,-100,-78,-100,-83,-83,-83,-100,-100,-71,-100,-100,-100,-100,-100,-100,-85,-86,-83,-83,-85,-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-100,-100,-76,-84,-77,-100,-100,-100,-71,-100,-100,-100,-100,-100,-73,-73,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-100,-83,-100,-87,-46,-86,-86,-100,-100,-100,-80,-100,-100,-100,-100,-100,-85,-100,-100,-85,-86,-85,-100,-81,-87,-100,-88,-89,-100,-100,-100,-100,-75,-75,-72,-100,-100,-72,-100,-76,-100,-100,-100,-70,-100,-71,-100,-100,-100,-100,-100,-100,-90,-100,-100,-71,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-87,-80,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-69,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-37,-77,-100,-83,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-88,-89,-90,-83,-100,-88,-45,-86,-87,-100,-100,-100,-82,-100,-100,-100,-100,-83,-85,-100,-100,-87,-87,-89,-100,-83,-87,-100,-88,-87,-100,-100,-100,-100,-74,-75,-69,-100,-100,-69,-100,-74,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-76,-100,-90,-100,-100,-70,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-83,-100,-100,-100,-100,-84,-100,-100,-100,-100,-88,-100,-100,-76,-87,-76,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-72,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-33,-78,-100,-83,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-100,-100,-89,-87,-100,-100,-86,-42,-85,-85,-100,-100,-100,-82,-100,-100,-100,-100,-83,-88,-100,-100,-87,-86,-89,-100,-83,-87,-100,-88,-87,-100,-100,-100,-100,-76,-77,-69,-100,-100,-69,-100,-77,-100,-100,-100,-70,-100,-71,-100,-100,-100,-100,-75,-100,-89,-100,-100,-68,-100,-70,-100,-100,-100,-100,-84,-100,-84,-84,-85,-85,-83,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-75,-84,-74,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-72,-100,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-32,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-90,-89,-100,-100,-89,-43,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-81,-82,-80,-100,-82,-91,-100,-88,-87,-100,-100,-100,-100,-77,-77,-69,-100,-100,-70,-100,-77,-100,-100,-100,-72,-100,-72,-100,-100,-100,-100,-77,-100,-89,-100,-100,-69,-100,-73,-100,-100,-100,-100,-84,-100,-84,-84,-85,-85,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-77,-84,-77,-100,-100,-100,-68,-100,-100,-100,-100,-75,-75,-74,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-34,-100,-100,-86,-87,-84,-85,-84,-100,-90,-100,-100,-100,-100,-100,-100,-100,-88,-88,-89,-85,-100,-87,-41,-88,-89,-100,-100,-100,-77,-100,-100,-100,-100,-77,-86,-100,-100,-84,-86,-80,-100,-82,-90,-100,-100,-88,-100,-100,-100,-100,-77,-78,-69,-100,-100,-70,-100,-77,-100,-100,-100,-70,-100,-70,-100,-100,-100,-100,-77,-100,-85,-100,-100,-68,-100,-70,-100,-100,-100,-100,-86,-100,-88,-100,-86,-85,-85,-100,-100,-100,-100,-87,-100,-100,-100,-100,-85,-100,-100,-76,-84,-77,-100,-100,-100,-69,-100,-100,-100,-100,-75,-75,-74,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
