60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:a2,38:17:c3:1f:00:a0,38:17:c3:1f:00:b0,20:a6:cd:42:0a:c3,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c2,9c:d6:43:60:92:e0,44:48:c1:91:d0:02,44:48:c1:91:d0:00,44:48:c1:91:d0:14,44:48:c1:91:d0:01,b4:5d:50:e1:96:50,38:17:c3:19:45:a2,38:17:c3:19:45:a0,44:48:c1:91:d0:11,44:48:c1:91:d0:10,38:17:c3:19:45:a1,44:48:c1:91:d0:12,38:17:c3:1f:09:83,38:17:c3:1f:14:11,38:17:c3:1f:09:80,38:17:c3:1f:09:81,38:17:c3:1f:09:82,20:a6:cd:42:0a:d3,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d1,38:17:c3:1f:14:12,20:a6:cd:42:0a:d0,38:17:c3:24:47:51,38:17:c3:24:47:52,a8:bd:27:4c:aa:93,38:17:c3:24:47:50,38:17:c3:1f:09:92,38:17:c3:1f:09:91,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:83,38:17:c3:1f:19:d1,38:17:c3:1f:09:93,38:17:c3:1f:09:90,44:48:c1:91:95:b3,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,20:a6:cd:42:13:f2,20:a6:cd:42:13:f0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b0,b4:5d:50:e1:96:43,b4:5d:50:e1:96:40,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,44:48:c1:91:d0:04,44:48:c1:91:95:a3,a8:bd:27:4c:aa:92,44:48:c1:91:aa:32,a8:bd:27:4c:aa:91,20:a6:cd:42:13:f1,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:19:45:b0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,44:48:c1:91:95:a0,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:82,44:48:c1:91:aa:30,44:48:c1:91:aa:31,ac:e2:d3:c4:08:e6,38:17:c3:1f:19:f0,38:17:c3:19:d7:70,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e1,66:2a:2f:53:7c:99,20:a6:cd:42:0b:e3,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:25:e3,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f1,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:62,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:e1,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:00,80:8d:b7:55:25:e2,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:3a:42,80:8d:b7:55:35:10,b0:be:76:f8:30:5e,80:8d:b7:55:35:13,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:35:12,80:8d:b7:55:35:11,ea:9e:b4:53:24:54,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:3a:51,80:8d:b7:55:39:c0,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:71:90,38:17:c3:1e:ff:10,38:17:c3:19:36:30,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:36:31,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,80:8d:b7:55:29:d0,68:ff:7b:e4:af:39,80:8d:b7:55:39:c1,80:8d:b7:55:29:d2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,80:8d:b7:55:39:c2,80:8d:b7:55:29:c0,80:8d:b7:55:29:d1,68:ff:7b:e4:af:38,80:8d:b7:55:39:d0,38:17:c3:1f:22:30,80:8d:b7:55:29:c1,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,80:8d:b7:55:29:c2,20:a6:cd:50:24:b1,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:02,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,38:17:c3:1f:22:22,38:17:c3:1f:0e:01,38:17:c3:1f:22:20,x,y,label
-63,-100,-58,-64,-66,-66,-66,-63,-63,-66,-77,-100,-100,-100,-77,-77,-77,-77,-100,-100,-80,-80,-83,-86,-100,-80,-81,-87,-81,-83,-83,-100,-84,-100,-83,-83,-82,-83,-82,-83,-86,-86,-100,-86,-85,-85,-100,-83,-90,-85,-85,-86,-89,-89,-100,-100,-85,-85,-86,-80,-78,-83,-84,-84,-74,-100,-100,-100,-100,-100,-88,-87,-87,-78,-77,-100,-100,-100,-81,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,243,1
-63,-63,-59,-65,-61,-66,-65,-65,-64,-66,-76,-100,-100,-100,-77,-78,-78,-77,-80,-79,-80,-79,-83,-100,-100,-80,-81,-100,-81,-82,-83,-87,-100,-100,-83,-83,-82,-82,-82,-82,-86,-86,-100,-87,-85,-84,-93,-84,-90,-84,-83,-86,-89,-89,-100,-100,-86,-86,-86,-100,-79,-84,-84,-84,-76,-100,-100,-100,-100,-100,-87,-86,-87,-78,-78,-100,-100,-84,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,243,1
-65,-100,-65,-66,-66,-65,-65,-67,-66,-65,-100,-77,-100,-78,-100,-87,-100,-78,-81,-80,-83,-81,-89,-100,-100,-81,-81,-100,-82,-87,-84,-100,-86,-84,-85,-85,-87,-85,-85,-87,-83,-83,-100,-83,-100,-100,-100,-84,-100,-100,-100,-91,-100,-100,-100,-100,-100,-89,-89,-82,-86,-88,-88,-88,-79,-86,-100,-100,-100,-100,-90,-90,-89,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-65,-65,-60,-66,-60,-65,-65,-67,-66,-65,-72,-76,-100,-76,-100,-83,-80,-78,-76,-77,-83,-77,-88,-100,-100,-82,-82,-100,-82,-87,-84,-100,-86,-84,-85,-86,-87,-86,-85,-87,-84,-86,-90,-84,-100,-100,-90,-84,-100,-89,-90,-90,-100,-100,-100,-100,-92,-89,-89,-82,-86,-88,-88,-87,-75,-82,-100,-100,-100,-100,-88,-88,-89,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-65,-65,-62,-66,-55,-65,-65,-67,-66,-65,-71,-76,-100,-76,-100,-83,-79,-78,-76,-77,-83,-77,-88,-85,-85,-83,-82,-100,-82,-100,-85,-100,-100,-100,-85,-86,-86,-85,-87,-85,-85,-86,-90,-84,-100,-100,-90,-82,-100,-89,-90,-90,-100,-91,-100,-100,-91,-89,-100,-81,-100,-88,-88,-89,-75,-82,-100,-100,-100,-100,-91,-88,-90,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-65,-100,-63,-66,-61,-65,-66,-67,-66,-65,-72,-76,-77,-78,-82,-83,-80,-78,-76,-77,-83,-77,-88,-85,-85,-83,-82,-100,-82,-84,-86,-83,-100,-100,-85,-86,-85,-85,-86,-85,-85,-86,-90,-85,-100,-100,-90,-83,-100,-89,-100,-90,-100,-92,-100,-100,-91,-89,-100,-81,-100,-89,-88,-89,-73,-100,-100,-100,-100,-100,-91,-100,-89,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-65,-100,-64,-66,-62,-66,-66,-67,-66,-66,-72,-76,-76,-77,-82,-82,-80,-78,-76,-100,-83,-78,-89,-100,-100,-83,-84,-100,-84,-73,-86,-83,-83,-83,-83,-87,-85,-84,-86,-85,-85,-86,-90,-86,-100,-100,-90,-83,-100,-89,-100,-90,-100,-92,-100,-100,-100,-91,-100,-81,-83,-89,-88,-89,-74,-83,-100,-100,-100,-100,-100,-100,-89,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-65,-100,-56,-66,-57,-66,-66,-66,-66,-66,-71,-76,-76,-77,-81,-81,-78,-77,-76,-77,-83,-76,-89,-100,-100,-83,-83,-100,-83,-70,-86,-83,-82,-82,-84,-87,-85,-84,-86,-86,-85,-85,-89,-86,-100,-100,-89,-83,-100,-100,-90,-90,-100,-100,-100,-100,-100,-91,-91,-100,-83,-88,-88,-89,-74,-82,-100,-100,-100,-100,-100,-100,-90,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-68,-69,-63,-63,-64,-66,-66,-63,-62,-66,-79,-74,-73,-74,-82,-83,-83,-100,-83,-84,-79,-84,-86,-100,-100,-77,-77,-100,-77,-81,-84,-100,-85,-84,-87,-84,-87,-87,-84,-87,-100,-100,-89,-90,-87,-89,-89,-81,-100,-90,-90,-91,-100,-100,-100,-100,-100,-90,-100,-81,-83,-87,-86,-86,-82,-83,-88,-100,-100,-100,-90,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-68,-100,-62,-65,-62,-65,-66,-65,-65,-66,-100,-74,-74,-75,-79,-79,-100,-100,-83,-100,-80,-83,-84,-100,-100,-79,-80,-100,-80,-81,-86,-84,-84,-85,-86,-86,-88,-87,-86,-88,-100,-100,-89,-100,-88,-88,-88,-78,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-77,-81,-85,-84,-84,-100,-87,-89,-100,-89,-100,-87,-86,-86,-100,-100,-100,-86,-86,-100,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-68,-69,-63,-65,-100,-66,-65,-64,-64,-66,-81,-74,-100,-74,-82,-82,-86,-100,-83,-83,-77,-83,-86,-100,-100,-78,-77,-100,-76,-81,-84,-100,-100,-84,-85,-84,-86,-86,-84,-86,-100,-100,-87,-89,-88,-88,-89,-78,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-79,-81,-85,-86,-86,-81,-86,-90,-100,-90,-100,-88,-88,-87,-85,-85,-100,-86,-100,-85,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-68,-100,-63,-65,-83,-66,-66,-64,-65,-66,-81,-74,-73,-74,-81,-80,-84,-100,-100,-100,-80,-100,-85,-100,-100,-79,-80,-100,-80,-80,-85,-83,-83,-83,-89,-84,-88,-89,-83,-89,-100,-100,-88,-100,-88,-88,-88,-79,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-77,-82,-85,-85,-85,-81,-100,-89,-100,-90,-100,-87,-87,-87,-84,-85,-87,-86,-87,-84,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-68,-100,-64,-65,-60,-66,-67,-63,-65,-66,-81,-74,-75,-75,-79,-81,-100,-100,-85,-100,-79,-100,-84,-100,-100,-80,-80,-100,-80,-81,-86,-86,-84,-85,-86,-86,-86,-87,-86,-86,-100,-100,-89,-90,-88,-88,-89,-78,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-78,-81,-85,-85,-84,-100,-87,-88,-100,-89,-100,-87,-86,-86,-100,-83,-100,-86,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-68,-100,-64,-65,-65,-67,-67,-65,-65,-66,-81,-76,-75,-76,-83,-83,-100,-100,-100,-100,-79,-100,-84,-100,-100,-80,-80,-100,-80,-81,-85,-86,-87,-87,-86,-85,-87,-87,-85,-86,-100,-100,-88,-90,-90,-89,-88,-81,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-80,-85,-85,-84,-84,-100,-86,-88,-100,-89,-100,-87,-90,-88,-100,-83,-100,-100,-100,-100,-88,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-68,-68,-63,-72,-63,-63,-63,-73,-72,-64,-82,-71,-71,-71,-81,-81,-100,-82,-82,-81,-79,-81,-89,-100,-100,-80,-79,-100,-79,-81,-84,-87,-84,-85,-85,-83,-84,-84,-84,-84,-85,-85,-100,-85,-86,-87,-100,-83,-100,-87,-87,-88,-100,-100,-100,-100,-100,-90,-100,-78,-81,-88,-87,-86,-82,-84,-100,-100,-100,-100,-89,-88,-87,-100,-83,-100,-100,-100,-82,-83,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-67,-68,-64,-72,-67,-63,-63,-73,-74,-64,-82,-71,-71,-71,-81,-81,-82,-83,-82,-81,-79,-81,-88,-100,-100,-80,-80,-100,-79,-87,-81,-100,-84,-85,-85,-82,-84,-84,-81,-84,-85,-84,-100,-85,-86,-87,-100,-82,-100,-86,-87,-87,-100,-100,-100,-100,-90,-88,-89,-78,-81,-87,-88,-87,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-67,-67,-65,-73,-67,-62,-63,-75,-74,-64,-82,-71,-100,-100,-81,-82,-82,-84,-82,-81,-80,-81,-87,-100,-100,-80,-81,-100,-80,-87,-81,-100,-100,-100,-86,-83,-84,-84,-81,-85,-85,-85,-100,-85,-86,-86,-100,-82,-100,-86,-87,-87,-100,-100,-100,-100,-90,-88,-89,-78,-81,-86,-88,-87,-83,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-82,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-67,-67,-62,-75,-100,-63,-63,-75,-74,-64,-100,-71,-72,-73,-81,-80,-82,-84,-82,-81,-79,-81,-87,-87,-85,-80,-80,-85,-80,-100,-82,-100,-100,-100,-85,-82,-84,-85,-82,-85,-85,-85,-100,-85,-86,-86,-100,-83,-100,-87,-87,-88,-100,-100,-100,-100,-100,-90,-100,-75,-81,-87,-89,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-67,-67,-65,-74,-62,-63,-63,-75,-74,-63,-84,-72,-72,-72,-81,-80,-82,-84,-82,-81,-81,-81,-87,-87,-85,-81,-81,-85,-80,-100,-81,-100,-100,-100,-85,-82,-85,-85,-81,-86,-85,-85,-100,-85,-86,-86,-100,-82,-100,-87,-87,-88,-100,-100,-100,-100,-100,-88,-100,-77,-100,-87,-88,-88,-82,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-83,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-67,-68,-66,-74,-62,-63,-63,-75,-74,-63,-84,-72,-72,-72,-82,-80,-82,-83,-82,-81,-80,-82,-87,-87,-87,-81,-81,-100,-79,-87,-81,-100,-100,-100,-85,-82,-84,-85,-81,-84,-85,-84,-100,-85,-86,-86,-100,-82,-100,-87,-86,-88,-100,-100,-100,-100,-100,-87,-100,-77,-81,-87,-88,-88,-82,-100,-100,-100,-100,-100,-100,-100,-91,-85,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-70,-70,-67,-68,-100,-64,-63,-68,-68,-64,-100,-74,-100,-75,-100,-80,-85,-82,-100,-100,-84,-100,-100,-100,-84,-84,-85,-100,-85,-100,-75,-100,-100,-100,-89,-76,-89,-90,-75,-88,-84,-85,-91,-85,-100,-100,-89,-82,-100,-89,-100,-91,-100,-100,-100,-100,-100,-100,-100,-80,-80,-86,-100,-87,-100,-82,-100,-100,-100,-100,-87,-87,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,175,5
-69,-68,-65,-65,-100,-64,-64,-65,-64,-65,-100,-74,-100,-75,-80,-79,-85,-82,-100,-100,-83,-100,-88,-100,-84,-82,-83,-100,-83,-100,-75,-100,-100,-100,-87,-75,-89,-89,-74,-88,-82,-83,-91,-85,-100,-100,-91,-82,-100,-88,-88,-90,-100,-100,-100,-100,-100,-100,-100,-82,-78,-87,-88,-87,-100,-86,-100,-100,-100,-100,-87,-88,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,175,5
-69,-68,-66,-64,-66,-65,-64,-63,-64,-65,-83,-75,-75,-75,-81,-80,-100,-88,-100,-100,-83,-100,-88,-100,-100,-83,-83,-100,-83,-100,-77,-100,-100,-100,-87,-76,-87,-88,-76,-88,-82,-83,-91,-84,-100,-100,-91,-80,-100,-86,-88,-90,-100,-100,-100,-100,-100,-100,-100,-82,-81,-87,-86,-87,-77,-86,-100,-100,-100,-100,-100,-88,-86,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,175,5
