b0:be:76:f8:30:5e,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,00:4e:35:df:06:50,b8:27:eb:9f:6b:77,80:8d:b7:55:3a:41,ea:9e:b4:53:24:54,80:8d:b7:55:25:e3,80:8d:b7:55:25:e1,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,44:48:c1:a5:82:32,80:8d:b7:55:35:11,44:48:c1:a5:82:31,80:8d:b7:55:35:01,80:8d:b7:55:3a:50,00:4e:35:df:06:52,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,44:48:c1:a5:82:30,44:48:c1:a5:82:20,66:2a:2f:53:7c:99,80:8d:b7:55:35:03,38:17:c3:1f:0e:10,80:8d:b7:55:35:00,44:48:c1:a5:82:22,44:48:c1:a5:82:21,80:8d:b7:55:35:12,38:17:c3:1f:0e:00,38:17:c3:1f:22:30,38:17:c3:19:71:90,80:8d:b7:55:35:13,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:35:02,80:8d:b7:55:25:f2,38:17:c3:1f:01:91,38:17:c3:1f:01:92,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:1f:22:32,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:f0,38:17:c3:1f:01:90,38:17:c3:1e:ff:10,38:17:c3:19:d7:60,38:17:c3:19:45:b0,38:17:c3:1e:ff:00,00:4e:35:df:06:51,20:a6:cd:50:24:b2,b4:5d:50:e1:92:33,20:a6:cd:50:24:b1,b4:5d:50:e1:92:23,b4:5d:50:e1:92:22,60:32:b1:3e:1a:b8,20:a6:cd:42:0b:e3,38:17:c3:1f:01:80,20:a6:cd:50:24:b0,b4:5d:50:e1:92:21,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:39:c1,80:8d:b7:55:3a:42,b4:5d:50:e1:92:32,38:17:c3:19:55:51,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:30,38:17:c3:19:55:52,38:17:c3:1f:09:83,38:17:c3:19:d7:70,80:8d:b7:55:39:c0,80:8d:b7:55:3a:40,b4:5d:50:e1:92:31,38:17:c3:19:55:50,80:8d:b7:55:39:c2,68:ff:7b:e4:af:39,00:4e:35:de:e1:12,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:01,38:17:c3:1f:09:93,38:17:c3:19:71:91,38:17:c3:1f:09:90,80:8d:b7:55:25:e2,38:17:c3:1e:ff:02,38:17:c3:19:71:92,38:17:c3:1f:09:91,b4:5d:50:e1:96:43,80:8d:b7:55:25:e0,60:32:b1:3e:1a:b7,38:17:c3:19:45:a2,38:17:c3:19:45:a1,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,38:17:c3:19:55:41,38:17:c3:19:55:42,20:a6:cd:50:24:a0,38:17:c3:19:45:a0,72:32:b1:3e:1a:b7,68:ff:7b:e4:af:38,00:4e:35:de:e1:10,38:17:c3:19:55:40,00:4e:35:df:06:42,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:de:e1:01,00:4e:35:de:e1:02,38:17:c3:1f:22:31,00:4e:35:de:e1:11,b4:5d:50:e1:92:20,00:4e:35:de:e1:00,38:17:c3:1f:09:92,38:17:c3:1f:00:b0,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,38:17:c3:1f:08:50,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:31,44:48:c1:91:95:b3,44:48:c1:91:95:b2,a8:bd:27:4c:bd:32,38:17:c3:1f:08:52,44:48:c1:91:95:b1,44:48:c1:91:95:b0,38:17:c3:1f:08:51,00:4e:35:de:d7:53,00:4e:35:de:d7:52,38:17:c3:1f:22:22,38:17:c3:1f:08:41,38:17:c3:1f:08:40,38:17:c3:1f:08:42,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:df:0e:12,00:4e:35:de:d7:50,00:4e:35:de:d7:51,00:4e:35:de:d7:42,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:21,00:4e:35:de:d7:43,38:17:c3:19:36:31,00:4e:35:de:d7:41,38:17:c3:19:36:30,00:4e:35:de:d7:40,38:17:c3:19:36:32,a8:bd:27:4c:bd:22,00:4e:35:df:0e:11,38:17:c3:1e:fc:b0,00:4e:35:df:0e:02,00:4e:35:df:0e:00,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,00:4e:35:df:0e:10,38:17:c3:1e:fc:b2,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:b0,38:17:c3:1b:08:b0,38:17:c3:24:4f:10,00:4e:35:df:27:02,38:17:c3:24:4f:12,38:17:c3:24:4f:11,00:4e:35:df:27:01,38:17:c3:1b:08:b1,00:4e:35:df:27:00,38:17:c3:24:58:a1,38:17:c3:24:4f:01,38:17:c3:24:58:a0,38:17:c3:24:58:a2,38:17:c3:24:4f:00,38:17:c3:24:4f:02,38:17:c3:1b:08:b2,x,y,label
-71,-74,-74,-80,-28,-75,-54,-73,-100,-73,-72,-77,-59,-77,-70,-74,-80,-73,-60,-77,-75,-89,-70,-54,-70,-75,-75,-60,-58,-87,-100,-59,-54,-54,-58,-59,-70,-76,-73,-73,-76,-76,-76,-75,-77,-77,-100,-100,-100,-72,-76,-73,-76,-77,-100,-100,-81,-85,-89,-84,-85,-100,-83,-91,-100,-84,-100,-70,-70,-73,-75,-88,-89,-100,-89,-88,-100,-70,-73,-75,-89,-88,-73,-86,-88,-100,-75,-100,-90,-100,-89,-100,-100,-100,-100,-100,-100,-86,-100,-100,-81,-81,-85,-100,-100,-100,-84,-100,-100,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-73,-72,-74,-81,-30,-75,-51,-76,-75,-74,-74,-77,-59,-76,-69,-74,-81,-74,-59,-77,-78,-86,-70,-53,-69,-75,-75,-59,-57,-87,-100,-59,-53,-53,-57,-57,-69,-75,-74,-74,-76,-76,-77,-77,-77,-78,-100,-100,-100,-70,-76,-74,-77,-77,-100,-100,-82,-86,-89,-84,-86,-100,-100,-91,-100,-84,-100,-71,-70,-73,-75,-90,-100,-100,-89,-100,-93,-71,-73,-76,-89,-100,-73,-84,-88,-74,-74,-100,-90,-100,-90,-75,-100,-100,-100,-100,-75,-88,-83,-100,-82,-82,-88,-87,-83,-100,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-75,-73,-73,-81,-30,-78,-53,-72,-100,-68,-68,-80,-59,-81,-64,-73,-80,-68,-59,-80,-100,-89,-69,-58,-64,-100,-76,-59,-61,-100,-100,-58,-58,-58,-62,-61,-65,-77,-73,-72,-77,-78,-78,-79,-76,-77,-85,-85,-100,-76,-77,-72,-79,-76,-100,-100,-84,-86,-89,-85,-100,-100,-100,-100,-74,-85,-100,-73,-72,-65,-79,-100,-100,-100,-100,-100,-91,-72,-65,-79,-90,-100,-65,-100,-87,-74,-74,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-83,-100,-100,-100,-100,-100,-83,-84,-85,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-77,-76,-76,-82,-29,-78,-53,-73,-100,-71,-71,-85,-59,-85,-65,-76,-81,-72,-59,-84,-100,-89,-65,-54,-65,-77,-76,-60,-59,-86,-100,-59,-54,-54,-59,-59,-65,-76,-73,-73,-75,-76,-78,-78,-76,-77,-85,-85,-86,-77,-76,-73,-79,-76,-85,-100,-81,-84,-89,-83,-86,-100,-100,-92,-74,-86,-100,-72,-72,-66,-79,-100,-100,-100,-100,-100,-91,-72,-67,-79,-90,-100,-66,-100,-86,-74,-74,-100,-100,-100,-100,-74,-100,-100,-100,-100,-62,-100,-87,-100,-82,-83,-100,-100,-83,-100,-86,-88,-87,-100,-83,-86,-86,-89,-87,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-71,-74,-74,-80,-28,-76,-53,-70,-74,-71,-71,-82,-59,-81,-65,-75,-81,-71,-59,-81,-74,-89,-70,-54,-66,-75,-75,-59,-60,-86,-100,-59,-54,-54,-59,-59,-65,-76,-72,-72,-74,-77,-79,-78,-76,-100,-85,-85,-86,-78,-76,-73,-79,-76,-85,-100,-81,-85,-88,-83,-86,-100,-83,-92,-100,-86,-100,-72,-72,-66,-78,-100,-100,-100,-100,-100,-100,-72,-67,-78,-100,-100,-67,-100,-86,-74,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-74,-84,-87,-100,-83,-82,-100,-100,-82,-100,-86,-88,-85,-100,-100,-86,-86,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-75,-74,-73,-81,-28,-77,-54,-72,-74,-71,-71,-81,-59,-81,-65,-74,-80,-71,-59,-82,-75,-90,-70,-54,-66,-75,-75,-59,-60,-84,-100,-59,-54,-54,-60,-59,-65,-77,-72,-72,-77,-77,-79,-78,-76,-100,-100,-86,-86,-78,-77,-73,-77,-75,-100,-100,-81,-85,-88,-85,-88,-87,-88,-100,-74,-85,-86,-73,-73,-66,-77,-100,-100,-83,-100,-88,-92,-72,-67,-77,-89,-100,-66,-100,-88,-74,-75,-100,-100,-100,-100,-74,-83,-100,-100,-100,-73,-83,-100,-100,-83,-83,-100,-100,-82,-100,-100,-100,-88,-100,-85,-100,-85,-100,-100,-87,-86,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-75,-74,-74,-81,-29,-77,-52,-72,-74,-71,-71,-81,-59,-81,-64,-74,-81,-71,-59,-81,-74,-88,-68,-54,-64,-74,-74,-59,-60,-87,-100,-59,-54,-54,-60,-60,-64,-76,-72,-72,-77,-77,-79,-79,-76,-76,-100,-86,-85,-75,-76,-73,-79,-77,-100,-100,-81,-85,-89,-85,-86,-87,-87,-75,-75,-85,-86,-73,-73,-65,-77,-100,-88,-87,-100,-87,-94,-73,-65,-77,-89,-87,-65,-89,-87,-74,-74,-100,-100,-100,-100,-74,-83,-100,-100,-100,-74,-85,-100,-100,-83,-83,-100,-100,-82,-100,-100,-100,-87,-100,-85,-100,-85,-88,-100,-87,-87,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-75,-74,-74,-81,-29,-77,-52,-72,-74,-71,-71,-82,-59,-81,-65,-74,-81,-71,-59,-81,-75,-90,-66,-54,-65,-75,-74,-59,-60,-88,-100,-59,-54,-54,-60,-60,-64,-77,-72,-72,-77,-77,-79,-79,-76,-76,-86,-85,-87,-78,-77,-73,-79,-76,-86,-100,-80,-84,-89,-85,-86,-100,-86,-75,-74,-86,-87,-73,-73,-66,-77,-100,-88,-87,-100,-87,-92,-73,-66,-77,-100,-87,-65,-89,-87,-75,-74,-100,-100,-100,-100,-74,-100,-100,-100,-100,-74,-85,-100,-100,-82,-82,-100,-100,-82,-100,-100,-100,-87,-100,-87,-100,-100,-88,-100,-85,-87,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-83,-71,-72,-100,-29,-79,-53,-72,-71,-67,-67,-78,-60,-78,-65,-72,-81,-67,-58,-79,-100,-73,-65,-64,-65,-72,-72,-60,-64,-87,-89,-61,-64,-64,-64,-64,-100,-100,-74,-75,-100,-100,-80,-80,-75,-100,-86,-87,-100,-74,-100,-75,-80,-100,-100,-100,-100,-79,-100,-79,-87,-100,-84,-100,-100,-80,-100,-70,-71,-66,-79,-100,-100,-86,-100,-100,-100,-71,-66,-78,-100,-100,-66,-86,-89,-78,-100,-100,-88,-100,-88,-71,-100,-100,-100,-100,-71,-100,-100,-100,-81,-81,-100,-100,-81,-100,-86,-89,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-78,-74,-74,-100,-30,-80,-50,-73,-71,-66,-67,-79,-59,-78,-65,-75,-83,-67,-59,-78,-100,-85,-72,-57,-65,-72,-72,-59,-61,-87,-89,-59,-57,-57,-61,-61,-100,-71,-75,-75,-71,-71,-80,-80,-74,-74,-86,-85,-100,-74,-71,-75,-80,-74,-100,-100,-100,-81,-89,-81,-86,-82,-82,-100,-76,-81,-87,-71,-71,-66,-79,-100,-100,-86,-100,-100,-88,-72,-66,-81,-100,-100,-66,-86,-89,-76,-76,-100,-88,-100,-88,-70,-100,-100,-100,-100,-71,-100,-100,-100,-81,-81,-100,-100,-81,-100,-86,-89,-100,-100,-81,-81,-81,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-77,-71,-71,-82,-29,-80,-52,-75,-71,-68,-68,-79,-60,-78,-65,-72,-83,-68,-60,-79,-100,-89,-65,-57,-100,-100,-100,-60,-60,-100,-100,-60,-57,-57,-60,-60,-65,-72,-74,-74,-72,-72,-83,-100,-74,-74,-85,-85,-100,-82,-72,-74,-83,-74,-85,-100,-83,-80,-88,-81,-87,-82,-84,-100,-77,-81,-87,-72,-72,-67,-81,-100,-100,-83,-100,-100,-92,-72,-67,-80,-100,-100,-68,-100,-100,-78,-78,-100,-100,-100,-90,-71,-100,-100,-100,-100,-71,-84,-100,-100,-83,-82,-100,-100,-82,-100,-100,-100,-100,-100,-81,-81,-81,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-76,-72,-72,-82,-27,-80,-53,-75,-71,-66,-66,-81,-60,-81,-65,-72,-81,-66,-60,-81,-72,-73,-63,-58,-66,-72,-72,-60,-60,-100,-100,-60,-57,-57,-59,-59,-65,-72,-74,-74,-72,-72,-82,-82,-75,-75,-85,-85,-100,-82,-72,-74,-82,-74,-85,-83,-83,-81,-87,-81,-87,-88,-83,-100,-77,-82,-86,-71,-71,-67,-81,-88,-87,-90,-90,-86,-91,-71,-69,-80,-86,-88,-67,-91,-100,-77,-78,-82,-100,-100,-90,-71,-100,-100,-100,-100,-71,-84,-100,-83,-83,-81,-100,-100,-82,-83,-100,-100,-100,-100,-82,-81,-81,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-79,-73,-73,-82,-29,-100,-53,-75,-71,-68,-68,-78,-60,-78,-65,-73,-82,-68,-60,-79,-72,-89,-65,-57,-64,-72,-72,-60,-60,-86,-89,-60,-57,-57,-60,-60,-65,-71,-74,-74,-71,-71,-82,-82,-75,-75,-87,-87,-100,-83,-71,-74,-81,-75,-86,-83,-81,-82,-88,-81,-89,-87,-68,-100,-77,-82,-88,-70,-70,-67,-80,-88,-87,-85,-88,-86,-91,-70,-66,-100,-89,-88,-67,-86,-100,-77,-77,-82,-100,-100,-90,-62,-100,-100,-100,-100,-72,-84,-81,-83,-82,-81,-100,-100,-100,-83,-100,-100,-100,-100,-80,-80,-81,-100,-100,-100,-100,-88,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-83,-72,-72,-84,-30,-100,-51,-73,-71,-66,-65,-80,-60,-80,-66,-72,-84,-66,-61,-80,-71,-89,-66,-57,-64,-72,-72,-61,-60,-86,-89,-61,-56,-57,-61,-60,-66,-70,-100,-100,-70,-70,-82,-81,-74,-74,-87,-87,-100,-82,-70,-100,-82,-75,-87,-82,-83,-82,-89,-82,-88,-88,-88,-100,-77,-82,-88,-73,-72,-67,-80,-88,-100,-85,-88,-100,-87,-72,-67,-100,-88,-100,-67,-90,-100,-77,-77,-83,-100,-100,-100,-62,-81,-100,-100,-100,-72,-87,-81,-100,-82,-82,-100,-100,-100,-82,-100,-100,-100,-100,-82,-80,-81,-100,-100,-100,-100,-88,-100,-100,-90,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-77,-72,-72,-77,-28,-76,-51,-74,-100,-66,-66,-72,-55,-72,-64,-72,-77,-66,-55,-73,-76,-100,-65,-62,-65,-76,-100,-55,-100,-100,-100,-56,-61,-61,-100,-100,-65,-73,-78,-79,-73,-73,-81,-81,-100,-74,-83,-83,-100,-84,-73,-78,-81,-73,-100,-82,-77,-83,-89,-83,-84,-100,-100,-100,-100,-83,-100,-73,-73,-66,-77,-100,-83,-89,-88,-84,-100,-74,-100,-76,-89,-83,-66,-100,-87,-78,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-83,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-100,-100,-100,-87,-100,-100,-100,-100,-88,-90,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-76,-72,-72,-77,-28,-78,-54,-74,-79,-66,-66,-72,-55,-72,-64,-72,-77,-66,-55,-73,-76,-100,-65,-62,-65,-76,-100,-55,-65,-100,-100,-56,-61,-61,-65,-66,-66,-73,-78,-79,-73,-73,-81,-81,-100,-73,-83,-83,-100,-82,-73,-78,-81,-73,-100,-82,-77,-83,-89,-83,-86,-100,-87,-100,-80,-83,-100,-73,-73,-65,-78,-100,-83,-88,-88,-84,-100,-74,-69,-77,-89,-83,-68,-100,-87,-80,-80,-100,-100,-100,-88,-79,-100,-100,-100,-92,-79,-83,-83,-83,-81,-100,-100,-100,-100,-83,-100,-100,-100,-100,-80,-80,-80,-100,-100,-100,-87,-100,-100,-100,-100,-88,-90,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-74,-74,-74,-78,-28,-76,-56,-77,-79,-69,-69,-71,-57,-71,-64,-75,-77,-69,-57,-71,-77,-89,-66,-58,-66,-77,-76,-57,-66,-100,-100,-57,-58,-58,-66,-65,-65,-73,-77,-77,-73,-73,-81,-81,-73,-73,-83,-83,-100,-82,-73,-77,-82,-73,-100,-82,-77,-82,-89,-82,-83,-83,-86,-89,-80,-82,-84,-73,-73,-69,-76,-100,-84,-88,-88,-84,-100,-74,-69,-76,-89,-83,-69,-100,-89,-80,-80,-83,-100,-100,-88,-79,-100,-100,-100,-92,-79,-83,-83,-83,-81,-100,-100,-100,-100,-83,-84,-88,-100,-100,-80,-80,-80,-100,-100,-100,-87,-84,-100,-100,-100,-88,-90,-89,-90,-88,-89,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-73,-74,-74,-78,-29,-76,-51,-78,-100,-69,-69,-72,-57,-72,-64,-74,-78,-70,-57,-73,-76,-87,-66,-58,-64,-76,-76,-57,-66,-100,-100,-57,-58,-59,-66,-65,-64,-73,-77,-77,-72,-73,-80,-81,-73,-73,-100,-83,-100,-80,-73,-78,-81,-73,-100,-100,-77,-84,-100,-84,-84,-83,-86,-89,-100,-84,-84,-72,-72,-69,-76,-100,-83,-100,-100,-83,-100,-72,-69,-77,-100,-83,-69,-100,-90,-78,-78,-83,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-81,-100,-81,-82,-100,-100,-82,-82,-84,-89,-100,-100,-82,-100,-81,-100,-100,-100,-100,-84,-100,-100,-100,-90,-100,-89,-90,-88,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
