b0:be:76:f8:30:5e,00:4e:35:df:06:51,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,00:4e:35:df:06:52,00:4e:35:de:e1:12,80:8d:b7:55:25:f0,44:48:c1:a5:82:30,80:8d:b7:55:39:d0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,ea:9e:b4:53:24:54,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:39:c0,80:8d:b7:55:35:10,38:17:c3:1f:0e:10,38:17:c3:19:d7:70,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:35:01,38:17:c3:19:d7:62,80:8d:b7:55:35:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:01:92,38:17:c3:1f:01:91,00:4e:35:df:06:50,38:17:c3:1f:0e:00,38:17:c3:1f:01:90,38:17:c3:19:d7:60,20:a6:cd:50:24:a1,66:2a:2f:53:7c:99,00:4e:35:de:e1:11,80:8d:b7:55:25:e2,80:8d:b7:55:25:e3,b4:5d:50:e1:92:33,ac:e2:d3:c4:08:e6,20:a6:cd:50:24:a2,44:48:c1:a5:82:20,20:a6:cd:50:24:a0,80:8d:b7:55:25:e1,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,80:8d:b7:55:3a:50,38:17:c3:19:55:50,38:17:c3:19:d7:61,80:8d:b7:55:3a:42,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1e:ff:01,b4:5d:50:e1:92:32,68:ff:7b:e4:af:39,b4:5d:50:e1:96:43,80:8d:b7:55:3a:40,20:a6:cd:50:24:b0,38:17:c3:1f:22:30,b4:5d:50:e1:92:31,38:17:c3:1e:ff:00,38:17:c3:1f:01:81,38:17:c3:1f:01:82,44:48:c1:a5:82:21,44:48:c1:a5:82:22,00:4e:35:de:e1:10,38:17:c3:19:55:52,38:17:c3:19:55:51,38:17:c3:19:45:a1,38:17:c3:1f:01:80,80:8d:b7:55:3a:41,72:32:b1:3e:1a:b7,38:17:c3:19:45:b1,38:17:c3:19:45:b2,00:4e:35:df:06:41,38:17:c3:1e:ff:02,b4:5d:50:e1:92:23,80:8d:b7:55:25:e0,38:17:c3:19:45:b0,00:4e:35:df:06:42,68:ff:7b:e4:af:38,38:17:c3:1e:ff:11,38:17:c3:1f:09:83,38:17:c3:19:71:90,b4:5d:50:e1:92:30,b4:5d:50:e1:96:53,b4:5d:50:e1:92:22,b4:5d:50:e1:96:50,00:4e:35:df:06:40,72:32:b1:3e:1a:b8,38:17:c3:19:45:a2,38:17:c3:19:71:91,00:4e:35:de:e1:00,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:19:55:42,38:17:c3:19:55:41,38:17:c3:1f:09:93,38:17:c3:19:45:a0,20:a6:cd:42:0b:f0,38:17:c3:19:71:92,20:a6:cd:42:0b:e3,38:17:c3:1f:09:90,38:17:c3:19:55:40,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,00:4e:35:de:d7:43,00:4e:35:de:e1:02,a8:bd:27:4c:bd:30,38:17:c3:1f:08:50,44:48:c1:91:95:b0,38:17:c3:1f:08:42,38:17:c3:1f:08:41,38:17:c3:1f:08:40,44:48:c1:91:95:b3,44:48:c1:91:95:b1,44:48:c1:91:95:b2,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,00:4e:35:de:d7:53,00:4e:35:de:d7:52,00:4e:35:de:e1:01,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:d7:51,00:4e:35:de:d7:50,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:1f:08:51,38:17:c3:1f:08:52,00:4e:35:de:d7:40,00:4e:35:de:d7:41,00:4e:35:de:d7:42,38:17:c3:19:36:30,00:4e:35:df:0e:12,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,00:4e:35:df:0e:01,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:a1,00:4e:35:df:0e:00,38:17:c3:1e:fc:a0,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:b0,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:1f:0f:90,38:17:c3:24:4f:10,38:17:c3:24:58:a0,38:17:c3:24:4f:00,38:17:c3:24:4f:02,38:17:c3:24:4f:01,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,9c:d6:43:60:92:e0,x,y,label
-42,-68,-81,-79,-81,-85,-84,-75,-75,-68,-76,-80,-86,-76,-100,-83,-82,-81,-82,-74,-100,-100,-100,-100,-83,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-68,-79,-100,-100,-100,-92,-77,-83,-83,-100,-100,-100,-87,-100,-83,-75,-75,-100,-100,-75,-75,-100,-76,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-87,-87,-77,-75,-75,-100,-100,-76,-100,-100,-100,-75,-100,-100,-83,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-84,-100,-100,-78,-77,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-100,-100,-85,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,728.6000000000005,33
-48,-67,-85,-83,-84,-85,-85,-78,-78,-68,-79,-85,-86,-78,-100,-100,-81,-81,-80,-79,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-91,-79,-84,-86,-100,-100,-100,-100,-100,-83,-73,-74,-100,-100,-73,-72,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-72,-72,-100,-100,-100,-100,-100,-100,-69,-100,-100,-83,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-88,-66,-100,-100,-100,-100,-100,-100,-100,-100,-62,-63,-63,-100,-100,-88,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-49,-66,-84,-85,-84,-85,-84,-78,-78,-66,-82,-85,-85,-78,-82,-83,-81,-80,-80,-78,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-86,-100,-100,-100,-83,-82,-100,-100,-66,-82,-100,-100,-100,-91,-82,-84,-86,-100,-100,-100,-100,-100,-83,-73,-74,-100,-100,-73,-71,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-72,-71,-100,-100,-100,-100,-100,-100,-69,-100,-100,-83,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-88,-66,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-62,-100,-100,-88,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-49,-66,-84,-83,-84,-85,-85,-78,-78,-66,-81,-84,-85,-78,-82,-84,-80,-80,-80,-78,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-86,-86,-100,-100,-83,-82,-100,-100,-66,-82,-100,-100,-100,-92,-82,-83,-85,-100,-100,-100,-100,-100,-84,-73,-74,-100,-100,-73,-71,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-81,-71,-71,-100,-100,-81,-100,-100,-100,-69,-100,-100,-85,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-87,-66,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100,-100,-88,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-50,-66,-84,-85,-84,-86,-85,-78,-78,-65,-78,-84,-85,-78,-85,-83,-81,-80,-80,-77,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-86,-86,-100,-100,-81,-82,-100,-100,-66,-83,-100,-100,-100,-92,-78,-84,-87,-100,-100,-100,-100,-100,-84,-74,-74,-100,-100,-74,-71,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-78,-71,-71,-100,-100,-81,-100,-100,-100,-69,-100,-100,-84,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-87,-66,-100,-100,-100,-100,-100,-100,-100,-100,-62,-63,-63,-100,-100,-88,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-49,-67,-84,-85,-84,-84,-86,-78,-78,-67,-78,-84,-85,-78,-85,-83,-80,-80,-80,-78,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-87,-85,-87,-100,-100,-81,-82,-100,-100,-67,-83,-100,-100,-100,-91,-78,-83,-86,-100,-100,-100,-100,-100,-83,-74,-74,-100,-100,-74,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-71,-71,-100,-100,-100,-100,-100,-100,-69,-100,-100,-85,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-71,-69,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-54,-67,-84,-84,-85,-85,-85,-78,-78,-67,-78,-84,-84,-78,-100,-100,-80,-81,-80,-77,-88,-89,-100,-100,-100,-81,-87,-100,-100,-100,-87,-87,-87,-100,-86,-100,-100,-100,-100,-67,-100,-100,-100,-100,-90,-78,-84,-85,-100,-100,-100,-100,-100,-84,-73,-74,-100,-100,-74,-71,-100,-80,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-78,-71,-71,-100,-100,-82,-100,-100,-100,-69,-100,-100,-84,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-71,-69,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,742.8000000000005,34
-39,-68,-82,-83,-83,-84,-85,-75,-75,-69,-85,-83,-85,-75,-100,-100,-84,-83,-84,-78,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-100,-68,-83,-100,-100,-100,-92,-83,-82,-82,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-74,-76,-100,-82,-100,-100,-100,-100,-88,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-85,-76,-76,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-40,-72,-82,-82,-82,-85,-84,-75,-75,-71,-84,-82,-85,-75,-100,-84,-82,-82,-84,-74,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-100,-72,-83,-100,-100,-100,-91,-84,-82,-80,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-75,-75,-100,-82,-100,-100,-100,-100,-88,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-85,-75,-74,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-86,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-39,-70,-82,-82,-82,-84,-84,-75,-75,-70,-84,-83,-84,-75,-83,-83,-84,-84,-83,-82,-100,-100,-100,-100,-82,-84,-100,-100,-100,-100,-100,-89,-100,-100,-100,-84,-84,-100,-100,-70,-83,-100,-100,-100,-90,-83,-81,-80,-100,-100,-100,-100,-100,-81,-74,-74,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-74,-74,-100,-100,-100,-100,-100,-100,-71,-100,-100,-81,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-87,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-87,-68,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-68,-100,-100,-87,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-40,-72,-82,-82,-81,-84,-84,-75,-75,-71,-83,-81,-84,-76,-83,-82,-83,-83,-83,-75,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-85,-100,-100,-71,-84,-100,-100,-100,-90,-82,-81,-83,-100,-100,-100,-100,-100,-81,-77,-77,-100,-100,-77,-74,-100,-80,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-83,-74,-74,-100,-100,-100,-100,-100,-100,-72,-100,-100,-81,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-87,-68,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-68,-100,-100,-87,-100,-100,-100,-100,-100,-68,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-40,-71,-82,-82,-82,-84,-83,-75,-75,-71,-84,-82,-83,-75,-84,-84,-83,-83,-84,-78,-87,-89,-100,-100,-84,-82,-87,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-71,-84,-100,-100,-100,-89,-84,-80,-83,-100,-100,-100,-100,-100,-81,-77,-77,-100,-100,-77,-74,-100,-79,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-84,-74,-74,-100,-100,-100,-100,-100,-100,-72,-100,-100,-81,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-39,-71,-81,-80,-80,-85,-84,-75,-75,-71,-85,-81,-84,-75,-84,-84,-84,-84,-83,-79,-87,-89,-100,-100,-84,-83,-87,-100,-100,-100,-100,-86,-100,-100,-100,-84,-84,-100,-100,-71,-85,-100,-100,-100,-91,-84,-79,-80,-100,-100,-100,-100,-100,-79,-76,-76,-100,-100,-76,-74,-100,-79,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-74,-74,-100,-100,-100,-100,-100,-100,-73,-100,-100,-80,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-78,-80,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-86,-68,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-69,-100,-100,-85,-100,-100,-100,-100,-100,-68,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,757.0000000000006,35
-53,-74,-84,-83,-83,-87,-87,-100,-100,-74,-82,-83,-87,-100,-84,-100,-84,-83,-83,-78,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-82,-80,-79,-100,-100,-100,-100,-100,-80,-80,-80,-100,-100,-80,-74,-100,-82,-100,-100,-100,-100,-89,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-82,-73,-73,-100,-100,-82,-100,-100,-100,-75,-100,-100,-81,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-90,-66,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-83,-100,-100,-100,-100,-100,-81,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36
-54,-75,-84,-83,-83,-88,-87,-77,-77,-75,-81,-83,-87,-77,-84,-84,-83,-83,-84,-78,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-70,-82,-81,-58,-100,-100,-100,-100,-100,-80,-80,-79,-100,-100,-79,-73,-100,-82,-100,-100,-100,-100,-90,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-82,-73,-73,-100,-100,-82,-100,-100,-100,-75,-100,-100,-81,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-90,-66,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-83,-100,-100,-100,-100,-100,-81,-86,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36
-58,-75,-100,-100,-83,-88,-87,-77,-77,-76,-82,-100,-87,-77,-100,-84,-82,-83,-83,-78,-100,-100,-100,-100,-84,-82,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-91,-83,-78,-79,-100,-100,-100,-100,-100,-81,-79,-80,-100,-100,-81,-74,-100,-83,-100,-100,-100,-100,-90,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-83,-73,-73,-100,-100,-83,-100,-100,-100,-75,-100,-100,-81,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-74,-100,-100,-88,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-83,-100,-100,-100,-100,-100,-82,-86,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36
-48,-74,-100,-100,-83,-88,-88,-77,-77,-73,-82,-83,-88,-77,-100,-100,-84,-83,-85,-85,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-91,-82,-78,-77,-100,-100,-100,-100,-100,-81,-80,-79,-100,-100,-80,-73,-100,-83,-100,-100,-100,-100,-90,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-83,-73,-73,-100,-100,-84,-100,-100,-100,-76,-100,-100,-81,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-74,-100,-100,-88,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-83,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36
-52,-73,-83,-83,-83,-87,-88,-76,-77,-73,-82,-84,-87,-77,-100,-100,-83,-83,-83,-81,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-75,-82,-80,-80,-100,-100,-100,-100,-100,-81,-80,-79,-100,-100,-80,-73,-100,-100,-100,-100,-100,-100,-90,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-83,-73,-73,-100,-100,-84,-100,-100,-100,-76,-100,-100,-81,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-89,-67,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-74,-100,-100,-88,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-82,-100,-100,-100,-100,-100,-100,-88,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36
-52,-73,-83,-82,-83,-88,-88,-76,-76,-73,-82,-82,-89,-77,-84,-84,-83,-82,-84,-81,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-92,-81,-80,-79,-100,-100,-100,-100,-100,-81,-80,-79,-100,-100,-80,-73,-100,-83,-100,-100,-100,-100,-90,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-82,-73,-73,-100,-100,-83,-100,-100,-100,-76,-100,-100,-81,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-88,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-87,-67,-100,-100,-100,-100,-100,-100,-100,-100,-73,-75,-74,-100,-100,-86,-100,-100,-100,-100,-100,-67,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-82,-100,-100,-100,-100,-100,-82,-88,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,771.2000000000006,36
-50,-71,-100,-100,-87,-83,-84,-77,-77,-71,-80,-90,-83,-78,-100,-100,-85,-100,-85,-78,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-84,-81,-100,-91,-100,-100,-100,-87,-100,-100,-78,-78,-100,-100,-77,-79,-100,-81,-100,-100,-100,-100,-93,-100,-81,-100,-100,-100,-100,-100,-100,-86,-87,-80,-79,-79,-100,-100,-80,-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-87,-67,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-87,-100,-100,-100,-100,-100,-81,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37
