38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,38:17:c3:19:45:b2,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,a8:bd:27:4c:aa:83,20:a6:cd:42:0a:c3,38:17:c3:1f:00:b0,38:17:c3:1f:14:00,60:32:b1:3e:1a:b7,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:09:91,44:48:c1:91:d0:04,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:d2,38:17:c3:24:47:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,38:17:c3:24:47:51,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:24:47:50,b4:5d:50:e1:96:50,44:48:c1:91:d0:01,38:17:c3:1f:19:d0,38:17:c3:1f:14:02,38:17:c3:1f:09:90,38:17:c3:1f:14:11,38:17:c3:19:45:b1,38:17:c3:1f:14:10,38:17:c3:1f:14:01,b4:5d:50:e1:96:41,b4:5d:50:e1:96:40,38:17:c3:19:45:b0,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,44:48:c1:91:d0:02,a8:bd:27:4c:aa:93,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,a8:bd:27:4c:aa:90,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b7,b4:5d:50:e1:96:43,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,b4:5d:50:e1:96:42,44:48:c1:91:95:a1,44:48:c1:91:95:a3,38:17:c3:19:45:a1,9c:d6:43:60:92:e0,a8:bd:27:4c:aa:80,38:17:c3:1f:14:12,20:a6:cd:42:0a:c0,a8:bd:27:4c:aa:92,44:48:c1:91:95:b1,44:48:c1:91:95:b3,a8:bd:27:4c:aa:91,38:17:c3:1f:09:83,44:48:c1:91:95:b0,20:a6:cd:42:0a:c2,44:48:c1:91:95:b2,44:48:c1:91:d0:00,38:17:c3:1f:09:82,38:17:c3:1f:09:81,38:17:c3:1f:09:80,44:48:c1:91:95:a2,44:48:c1:91:95:a0,38:17:c3:19:45:a2,38:17:c3:19:45:a0,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,38:17:c3:19:d7:70,38:17:c3:22:5e:f0,b6:e6:2d:69:d5:58,20:a6:cd:42:13:f0,44:48:c1:91:aa:30,38:17:c3:24:56:50,ac:e2:d3:c4:08:e6,20:a6:cd:42:13:f1,20:a6:cd:42:0b:e3,38:17:c3:22:61:90,38:17:c3:22:61:91,38:17:c3:22:61:92,38:17:c3:1f:19:f0,38:17:c3:19:d7:71,20:a6:cd:42:0b:f3,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:19:d7:60,20:a6:cd:42:0b:f0,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,08:36:c9:53:bf:8b,38:17:c3:19:d7:72,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,38:17:c3:19:36:30,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:35:03,80:8d:b7:55:3a:50,80:8d:b7:55:35:10,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,68:ff:7b:e4:af:39,38:17:c3:1e:ff:10,80:8d:b7:55:3a:52,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:3a:51,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:39:d0,68:ff:7b:e4:af:38,b0:be:76:f8:30:5e,80:8d:b7:55:3a:42,38:17:c3:19:71:90,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,ea:9e:b4:53:24:54,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:36:22,38:17:c3:19:36:21,20:a6:cd:50:24:a0,80:8d:b7:55:29:d0,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,38:17:c3:1e:ff:02,38:17:c3:19:71:82,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,38:17:c3:19:71:80,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:39:c1,80:8d:b7:55:29:c0,80:8d:b7:55:39:c0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,38:17:c3:19:71:81,80:8d:b7:55:39:c2,00:4e:35:df:06:52,00:4e:35:df:06:50,00:4e:35:df:06:40,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:22:30,38:17:c3:1f:22:32,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,00:4e:35:df:06:42,00:4e:35:df:06:51,38:17:c3:1f:22:31,20:a6:cd:50:24:b1,00:4e:35:de:e1:12,00:4e:35:df:06:41,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:10,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:4d:01,80:8d:b7:55:4d:02,80:8d:b7:55:4d:00,38:17:c3:1f:0e:01,x,y,label
-72,-72,-65,-65,-73,-100,-84,-90,-100,-65,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-74,-81,-84,-100,-100,-73,-100,-100,-100,-100,-100,-73,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-64,-100,-100,-100,-100,-100,-60,-100,-76,-100,-100,-100,-100,-64,-82,-69,-69,-70,-81,-100,-100,-76,-76,-76,-100,-64,-81,-81,-82,-89,-100,-100,-83,-84,-87,-80,-86,-85,-84,-100,-83,-83,-85,-86,-86,-100,-88,-79,-83,-83,-83,-79,-86,-87,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-73,-72,-65,-65,-73,-100,-84,-84,-100,-65,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-81,-73,-81,-83,-100,-100,-74,-100,-100,-100,-100,-100,-73,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-65,-100,-100,-100,-100,-100,-62,-100,-77,-100,-100,-100,-100,-64,-82,-70,-70,-70,-82,-100,-100,-76,-76,-77,-100,-65,-82,-81,-82,-90,-100,-100,-83,-83,-84,-80,-87,-85,-84,-100,-83,-83,-86,-85,-86,-100,-88,-79,-83,-83,-83,-80,-86,-87,-100,-100,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,656,124,26
-69,-70,-67,-67,-74,-100,-100,-88,-100,-67,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-74,-82,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-69,-100,-100,-100,-100,-100,-67,-100,-78,-100,-100,-100,-100,-69,-87,-68,-100,-100,-87,-100,-100,-76,-75,-77,-100,-69,-86,-86,-81,-100,-100,-100,-85,-84,-100,-85,-82,-81,-81,-100,-85,-84,-82,-83,-81,-100,-100,-84,-85,-85,-84,-85,-82,-83,-100,-100,-100,-83,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-76,-76,-69,-69,-76,-100,-100,-88,-100,-69,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-76,-85,-100,-100,-100,-76,-100,-100,-100,-100,-100,-75,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-69,-100,-100,-100,-100,-100,-63,-100,-74,-100,-100,-100,-100,-69,-83,-71,-71,-71,-84,-100,-100,-78,-77,-78,-100,-69,-83,-84,-81,-100,-100,-100,-79,-79,-81,-86,-84,-81,-81,-100,-79,-79,-84,-84,-84,-100,-100,-85,-85,-85,-84,-85,-82,-83,-100,-100,-100,-83,-84,-100,-100,-85,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-72,-72,-73,-72,-76,-100,-100,-100,-100,-66,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-75,-85,-100,-100,-100,-75,-100,-100,-100,-100,-100,-73,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-70,-100,-100,-100,-100,-100,-68,-100,-74,-100,-100,-100,-100,-70,-83,-71,-71,-71,-83,-100,-100,-81,-80,-81,-100,-70,-83,-83,-81,-100,-100,-100,-80,-81,-81,-85,-84,-100,-100,-100,-80,-79,-84,-84,-84,-100,-100,-85,-100,-100,-100,-84,-84,-100,-100,-100,-87,-84,-84,-100,-100,-100,-84,-85,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-75,-75,-71,-71,-75,-100,-100,-100,-100,-72,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-76,-100,-100,-79,-87,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-68,-100,-100,-100,-100,-100,-64,-100,-78,-100,-100,-100,-90,-68,-83,-71,-71,-71,-83,-100,-100,-78,-78,-78,-100,-68,-83,-82,-82,-88,-86,-89,-84,-85,-86,-83,-87,-83,-100,-83,-84,-85,-85,-86,-85,-91,-89,-83,-100,-100,-100,-83,-84,-83,-100,-100,-84,-84,-86,-100,-88,-100,-85,-86,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-74,-75,-71,-72,-76,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-74,-100,-100,-78,-87,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-68,-100,-100,-100,-100,-100,-65,-100,-78,-100,-100,-100,-89,-68,-83,-70,-70,-71,-84,-100,-100,-78,-78,-78,-100,-68,-83,-83,-84,-87,-87,-89,-84,-85,-86,-83,-84,-83,-100,-83,-85,-85,-86,-87,-86,-91,-89,-82,-100,-100,-100,-82,-100,-83,-100,-100,-86,-85,-84,-100,-88,-100,-85,-86,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-75,-74,-71,-71,-77,-100,-100,-100,-100,-71,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-77,-88,-100,-100,-100,-77,-100,-100,-100,-100,-100,-75,-100,-100,-59,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-68,-100,-100,-100,-100,-100,-66,-100,-79,-100,-100,-100,-89,-68,-83,-70,-71,-70,-84,-100,-100,-78,-78,-78,-100,-68,-83,-83,-83,-87,-87,-89,-85,-84,-86,-82,-86,-100,-82,-83,-85,-83,-86,-86,-85,-80,-100,-82,-100,-100,-100,-83,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-85,-85,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,124,27
-74,-74,-72,-72,-72,-100,-88,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-74,-100,-100,-82,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-80,-100,-100,-100,-100,-100,-82,-68,-69,-69,-82,-100,-100,-100,-100,-80,-100,-100,-83,-82,-81,-88,-100,-100,-85,-85,-100,-84,-81,-81,-82,-81,-84,-85,-81,-81,-81,-100,-85,-85,-100,-82,-82,-85,-82,-100,-100,-100,-100,-82,-100,-85,-86,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-73,-74,-72,-71,-71,-100,-88,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-100,-100,-83,-88,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-74,-100,-100,-100,-100,-100,-66,-100,-77,-100,-100,-100,-100,-74,-85,-68,-69,-69,-84,-100,-100,-100,-100,-80,-100,-74,-85,-84,-81,-88,-100,-89,-84,-84,-86,-85,-81,-82,-81,-81,-85,-84,-81,-81,-82,-100,-85,-86,-100,-82,-82,-85,-83,-82,-100,-100,-100,-84,-100,-85,-86,-100,-100,-100,-90,-88,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-74,-74,-71,-71,-71,-100,-100,-100,-100,-70,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-100,-100,-83,-88,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-74,-100,-100,-100,-100,-100,-69,-100,-80,-100,-100,-100,-100,-74,-84,-68,-68,-68,-85,-100,-100,-80,-80,-81,-100,-73,-85,-84,-78,-89,-100,-89,-85,-86,-86,-85,-80,-82,-74,-82,-87,-86,-81,-81,-80,-100,-86,-86,-100,-82,-100,-85,-83,-83,-100,-100,-86,-83,-100,-85,-85,-100,-100,-100,-89,-88,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-73,-73,-71,-71,-71,-100,-100,-100,-100,-71,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-75,-100,-100,-100,-100,-100,-66,-100,-78,-100,-100,-100,-100,-75,-83,-69,-68,-69,-83,-100,-100,-81,-81,-81,-100,-74,-83,-83,-78,-89,-100,-100,-85,-86,-100,-85,-80,-82,-80,-82,-86,-86,-80,-81,-80,-100,-85,-87,-83,-83,-83,-85,-82,-83,-100,-100,-86,-83,-100,-86,-85,-100,-100,-100,-89,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-73,-73,-71,-71,-70,-88,-87,-100,-100,-71,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-90,-100,-100,-100,-71,-100,-100,-100,-100,-100,-79,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-73,-100,-100,-100,-100,-100,-71,-100,-76,-100,-100,-100,-100,-73,-86,-68,-68,-68,-85,-100,-100,-80,-79,-80,-100,-73,-85,-85,-78,-90,-100,-100,-84,-86,-84,-84,-82,-81,-81,-80,-85,-86,-82,-81,-82,-100,-85,-87,-76,-82,-77,-85,-82,-83,-100,-100,-88,-83,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-73,-73,-71,-71,-71,-88,-87,-100,-100,-71,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-90,-100,-100,-100,-71,-100,-100,-100,-100,-100,-79,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-72,-100,-100,-100,-100,-100,-71,-100,-80,-100,-100,-100,-100,-73,-85,-68,-69,-69,-86,-100,-100,-81,-80,-81,-100,-73,-85,-85,-79,-88,-100,-100,-87,-86,-83,-84,-81,-81,-78,-81,-87,-85,-81,-81,-81,-86,-85,-85,-76,-83,-77,-100,-83,-82,-100,-100,-82,-82,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-73,-74,-77,-77,-70,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-73,-100,-100,-79,-90,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-69,-100,-100,-100,-100,-100,-62,-100,-81,-100,-100,-100,-100,-69,-82,-64,-64,-59,-83,-100,-100,-77,-77,-77,-100,-69,-83,-82,-80,-86,-100,-100,-81,-82,-79,-83,-83,-100,-100,-100,-81,-81,-82,-82,-82,-100,-100,-85,-100,-86,-100,-83,-100,-100,-100,-90,-100,-100,-86,-100,-100,-85,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-73,-73,-77,-77,-73,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-73,-100,-100,-83,-90,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-100,-100,-69,-100,-100,-100,-100,-100,-65,-100,-81,-100,-100,-100,-100,-69,-84,-64,-64,-64,-83,-100,-100,-77,-76,-78,-100,-69,-83,-83,-79,-87,-100,-100,-83,-79,-77,-83,-81,-83,-83,-84,-82,-82,-81,-82,-80,-100,-83,-85,-100,-86,-100,-84,-100,-100,-100,-90,-91,-100,-86,-83,-82,-86,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-73,-73,-100,-77,-73,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-73,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-100,-100,-70,-100,-100,-100,-100,-100,-63,-100,-76,-100,-100,-100,-100,-70,-84,-63,-63,-64,-84,-100,-100,-77,-76,-77,-100,-70,-83,-84,-81,-86,-100,-100,-81,-80,-77,-85,-82,-82,-83,-84,-81,-81,-82,-82,-83,-100,-82,-85,-100,-100,-100,-84,-83,-100,-100,-100,-91,-85,-88,-82,-82,-86,-86,-88,-100,-100,-100,-87,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-73,-73,-67,-67,-81,-100,-90,-100,-100,-67,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-76,-87,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-66,-100,-100,-100,-100,-100,-68,-100,-76,-100,-100,-100,-100,-66,-88,-72,-73,-72,-89,-100,-100,-100,-100,-77,-100,-66,-88,-87,-81,-89,-100,-100,-85,-84,-84,-83,-82,-82,-83,-84,-84,-85,-82,-82,-83,-100,-82,-83,-100,-100,-100,-83,-85,-84,-93,-100,-100,-85,-85,-82,-82,-87,-85,-86,-100,-100,-100,-87,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-74,-75,-68,-68,-72,-100,-90,-100,-100,-67,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-74,-100,-100,-79,-89,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-68,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-68,-83,-72,-64,-64,-84,-100,-100,-100,-78,-100,-100,-67,-83,-83,-100,-86,-85,-86,-81,-81,-81,-85,-82,-82,-82,-82,-81,-80,-82,-82,-82,-100,-100,-84,-100,-100,-100,-85,-85,-84,-91,-100,-92,-84,-87,-100,-100,-87,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
