b0:be:76:f8:30:5e,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,b8:27:eb:9f:6b:77,80:8d:b7:55:35:13,80:8d:b7:55:39:c1,80:8d:b7:55:35:11,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:39:c2,44:48:c1:a5:82:32,44:48:c1:a5:82:31,ea:9e:b4:53:24:54,80:8d:b7:55:35:03,80:8d:b7:55:25:e3,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:35:01,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,80:8d:b7:55:25:f0,00:4e:35:df:06:52,44:48:c1:a5:82:30,38:17:c3:19:d7:70,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:01:82,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,ac:e2:d3:c4:08:e6,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,20:a6:cd:50:24:b0,80:8d:b7:55:35:12,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:01:81,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:19:45:b2,60:32:b1:3e:1a:b7,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,72:32:b1:3e:1a:b8,38:17:c3:1f:0e:00,38:17:c3:1f:01:90,38:17:c3:1f:01:80,38:17:c3:1e:ff:10,38:17:c3:1e:ff:00,38:17:c3:19:45:a0,00:4e:35:df:06:51,80:8d:b7:55:3a:41,00:4e:35:df:06:50,00:4e:35:df:06:41,00:4e:35:de:e1:11,00:4e:35:df:06:40,60:32:b1:3e:1a:b8,38:17:c3:19:45:a2,b4:5d:50:e1:92:33,38:17:c3:19:45:a1,b4:5d:50:e1:92:23,38:17:c3:1f:09:83,00:4e:35:df:06:42,00:4e:35:de:e1:12,b4:5d:50:e1:92:31,66:2a:2f:53:7c:99,80:8d:b7:55:35:02,44:48:c1:a5:82:21,38:17:c3:19:d7:61,44:48:c1:a5:82:22,38:17:c3:19:d7:62,00:4e:35:de:e1:10,20:a6:cd:42:0b:e3,80:8d:b7:55:35:00,38:17:c3:19:d7:60,44:48:c1:a5:82:20,80:8d:b7:55:3a:42,38:17:c3:19:45:b1,68:ff:7b:e4:af:39,38:17:c3:19:45:b0,80:8d:b7:55:25:e1,72:32:b1:3e:1a:b7,80:8d:b7:55:25:e2,68:ff:7b:e4:af:38,80:8d:b7:55:25:e0,38:17:c3:19:55:41,80:8d:b7:55:3a:40,20:a6:cd:50:24:a0,38:17:c3:19:55:51,38:17:c3:19:55:50,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:09:90,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:19:71:90,b4:5d:50:e1:96:53,38:17:c3:1f:22:30,b4:5d:50:e1:96:50,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:19:55:52,38:17:c3:1f:08:50,38:17:c3:1f:22:31,38:17:c3:1f:09:93,b4:5d:50:e1:92:30,b4:5d:50:e1:92:32,b4:5d:50:e1:96:51,b4:5d:50:e1:96:43,00:4e:35:de:e1:02,00:4e:35:de:e1:01,00:4e:35:de:e1:00,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,44:48:c1:91:95:b3,44:48:c1:91:95:b2,38:17:c3:1f:08:42,38:17:c3:1f:08:41,38:17:c3:1f:08:40,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:22,00:4e:35:df:0e:12,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:de:d7:52,a8:bd:27:4c:bd:31,00:4e:35:de:d7:40,00:4e:35:de:d7:43,00:4e:35:de:d7:42,a8:bd:27:4c:bd:32,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:32,44:48:c1:91:95:b0,38:17:c3:1f:22:22,38:17:c3:19:71:80,00:4e:35:de:d7:41,38:17:c3:19:71:82,38:17:c3:19:71:81,a8:bd:27:4c:bd:20,38:17:c3:19:36:30,38:17:c3:19:36:31,a8:bd:27:4c:bd:21,00:4e:35:df:0e:10,38:17:c3:1f:22:21,00:4e:35:df:0e:11,00:4e:35:df:0e:00,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:01,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,64:e5:99:c3:13:3c,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:a0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:24:4f:02,38:17:c3:24:4f:10,38:17:c3:1b:08:b0,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:4f:01,38:17:c3:24:4f:00,38:17:c3:24:58:a1,38:17:c3:24:58:a2,00:4e:35:df:27:12,x,y,label
-58,-67,-67,-33,-70,-66,-70,-74,-74,-74,-66,-69,-68,-75,-75,-81,-83,-84,-80,-67,-70,-74,-73,-68,-84,-59,-59,-59,-79,-100,-100,-100,-100,-85,-66,-100,-92,-70,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-100,-100,-100,-100,-100,-73,-64,-68,-73,-79,-74,-89,-100,-87,-100,-81,-100,-73,-79,-86,-84,-79,-68,-86,-68,-77,-78,-100,-79,-84,-69,-64,-100,-75,-100,-77,-100,-77,-100,-78,-100,-63,-100,-76,-76,-100,-100,-100,-84,-84,-84,-100,-86,-100,-100,-100,-76,-100,-86,-100,-87,-87,-100,-100,-82,-83,-83,-83,-84,-84,-100,-100,-100,-100,-100,-100,-100,-87,-77,-77,-76,-77,-100,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-57,-67,-67,-31,-70,-65,-69,-75,-74,-75,-64,-69,-69,-75,-74,-79,-83,-84,-79,-67,-70,-75,-74,-69,-83,-59,-60,-60,-100,-100,-100,-100,-100,-82,-65,-100,-92,-70,-81,-81,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-80,-100,-100,-100,-100,-100,-73,-62,-73,-73,-78,-74,-91,-100,-90,-100,-81,-100,-74,-78,-89,-83,-79,-69,-86,-69,-100,-78,-100,-79,-100,-69,-62,-100,-80,-100,-77,-100,-77,-100,-78,-100,-63,-100,-79,-79,-100,-100,-100,-84,-85,-85,-100,-86,-100,-100,-100,-79,-100,-86,-100,-87,-87,-100,-100,-85,-83,-83,-83,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-78,-78,-100,-100,-86,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-59,-63,-63,-32,-72,-64,-72,-76,-76,-76,-65,-68,-68,-72,-76,-78,-83,-83,-79,-63,-72,-76,-69,-68,-82,-59,-59,-59,-100,-100,-100,-100,-100,-83,-65,-100,-100,-72,-81,-81,-100,-100,-100,-100,-100,-100,-85,-100,-100,-90,-80,-100,-100,-90,-100,-100,-73,-61,-70,-72,-78,-72,-89,-100,-85,-100,-80,-100,-72,-79,-85,-83,-79,-69,-85,-69,-85,-79,-100,-79,-86,-69,-61,-100,-83,-100,-78,-84,-78,-100,-79,-100,-61,-100,-79,-79,-100,-100,-100,-87,-85,-86,-100,-85,-100,-79,-79,-79,-100,-100,-100,-85,-84,-100,-100,-83,-82,-100,-83,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-79,-79,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-73,-67,-67,-30,-73,-65,-73,-73,-73,-73,-65,-70,-70,-66,-78,-76,-100,-100,-100,-67,-74,-73,-77,-70,-100,-61,-60,-60,-76,-76,-100,-100,-100,-100,-100,-77,-90,-73,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-77,-62,-77,-73,-72,-74,-91,-100,-87,-100,-90,-100,-74,-72,-88,-78,-100,-73,-87,-73,-87,-72,-100,-76,-86,-73,-62,-100,-100,-100,-75,-100,-75,-82,-75,-80,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-80,-80,-81,-84,-82,-100,-89,-87,-100,-100,-82,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-83,-83,-83,-83,-100,-87,-86,-88,-100,-84,-85,-82,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-72,-64,-65,-31,-73,-67,-73,-74,-74,-74,-67,-72,-71,-75,-75,-78,-85,-85,-100,-65,-74,-74,-71,-72,-84,-61,-61,-62,-77,-77,-100,-89,-91,-100,-67,-77,-90,-73,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-77,-89,-100,-100,-100,-100,-71,-63,-71,-75,-74,-75,-89,-100,-89,-100,-90,-100,-75,-74,-88,-77,-75,-71,-88,-72,-87,-74,-100,-76,-87,-72,-63,-100,-83,-100,-75,-88,-75,-84,-76,-79,-63,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-83,-100,-78,-80,-79,-84,-82,-100,-89,-87,-100,-100,-80,-82,-81,-100,-87,-88,-100,-100,-100,-100,-100,-90,-100,-100,-82,-82,-82,-83,-100,-88,-91,-87,-100,-84,-85,-82,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-78,-66,-66,-33,-74,-63,-74,-75,-74,-75,-63,-72,-72,-76,-76,-78,-85,-87,-76,-66,-74,-74,-70,-72,-86,-61,-61,-61,-77,-77,-100,-89,-91,-100,-63,-77,-90,-74,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-79,-89,-100,-100,-100,-100,-70,-63,-70,-75,-75,-75,-91,-100,-90,-100,-90,-100,-73,-75,-100,-79,-76,-71,-88,-71,-87,-75,-100,-76,-87,-71,-63,-100,-80,-100,-76,-88,-76,-84,-76,-79,-63,-100,-82,-83,-100,-100,-100,-85,-85,-85,-100,-83,-100,-78,-100,-82,-85,-86,-100,-100,-100,-100,-100,-81,-81,-81,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-82,-81,-100,-88,-88,-87,-100,-85,-100,-83,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-80,-67,-67,-32,-79,-57,-75,-74,-74,-74,-64,-72,-72,-62,-77,-76,-100,-87,-76,-66,-75,-74,-79,-72,-87,-62,-62,-62,-100,-79,-100,-100,-100,-100,-64,-79,-90,-75,-78,-78,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-78,-100,-100,-100,-100,-100,-70,-63,-80,-74,-78,-70,-91,-100,-90,-100,-90,-100,-74,-78,-100,-80,-75,-71,-88,-71,-87,-75,-100,-76,-88,-71,-64,-100,-78,-100,-76,-100,-77,-100,-76,-100,-64,-100,-81,-81,-100,-100,-100,-86,-86,-85,-100,-84,-100,-100,-100,-81,-85,-83,-100,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-82,-81,-100,-100,-88,-87,-100,-85,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-63,-67,-67,-32,-72,-65,-73,-74,-74,-74,-66,-71,-70,-72,-75,-77,-100,-100,-76,-67,-73,-74,-79,-71,-87,-62,-62,-62,-100,-78,-100,-100,-100,-100,-64,-79,-90,-73,-78,-78,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-78,-100,-100,-100,-100,-100,-80,-63,-79,-74,-76,-74,-100,-100,-90,-100,-87,-100,-74,-76,-100,-77,-76,-71,-89,-71,-87,-76,-100,-76,-87,-71,-64,-100,-78,-100,-76,-100,-76,-83,-76,-78,-64,-100,-81,-81,-100,-100,-100,-86,-86,-85,-100,-84,-100,-100,-100,-81,-84,-85,-100,-100,-100,-100,-100,-82,-81,-83,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-80,-81,-80,-80,-100,-100,-89,-100,-100,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-73,-66,-66,-33,-74,-65,-74,-73,-73,-73,-65,-73,-72,-73,-76,-75,-83,-85,-75,-67,-74,-73,-73,-73,-84,-61,-61,-60,-78,-79,-100,-100,-100,-87,-65,-79,-90,-74,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-91,-100,-100,-100,-100,-73,-63,-73,-73,-77,-73,-100,-100,-100,-100,-88,-100,-73,-77,-100,-78,-75,-72,-89,-72,-100,-77,-100,-100,-87,-72,-63,-100,-81,-100,-76,-89,-76,-83,-76,-78,-62,-100,-100,-100,-100,-100,-100,-84,-84,-85,-100,-85,-100,-100,-100,-79,-84,-84,-100,-100,-100,-100,-100,-80,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-88,-82,-81,-82,-82,-100,-89,-89,-88,-100,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-69,-67,-67,-35,-74,-63,-74,-76,-76,-76,-63,-71,-71,-76,-82,-73,-85,-85,-78,-68,-74,-76,-69,-71,-85,-61,-61,-61,-81,-81,-100,-100,-100,-100,-62,-81,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-69,-100,-69,-73,-74,-72,-88,-100,-87,-100,-86,-100,-73,-74,-87,-79,-78,-77,-83,-77,-82,-74,-100,-77,-83,-77,-100,-100,-82,-100,-75,-100,-75,-100,-76,-80,-100,-100,-73,-74,-100,-100,-100,-100,-100,-100,-100,-82,-100,-79,-79,-74,-82,-82,-100,-88,-88,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-84,-84,-83,-84,-88,-100,-82,-100,-88,-81,-81,-82,-100,-100,-100,-100,-100,-100,-88,-89,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-70,-68,-68,-38,-72,-63,-72,-75,-75,-75,-63,-71,-71,-75,-78,-77,-84,-83,-78,-69,-72,-75,-70,-71,-84,-60,-60,-60,-81,-81,-100,-100,-100,-100,-63,-81,-100,-72,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-71,-65,-70,-74,-74,-72,-88,-100,-88,-100,-87,-100,-74,-74,-88,-77,-78,-78,-82,-78,-82,-74,-100,-77,-83,-77,-100,-100,-82,-100,-76,-100,-75,-82,-76,-80,-65,-100,-73,-74,-100,-100,-100,-85,-85,-100,-100,-82,-100,-79,-79,-74,-82,-82,-100,-88,-87,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-84,-87,-86,-86,-88,-100,-82,-100,-88,-81,-81,-82,-100,-100,-100,-100,-100,-100,-88,-89,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-71,-68,-68,-38,-72,-63,-72,-73,-73,-73,-63,-70,-70,-75,-79,-75,-85,-84,-77,-68,-72,-73,-72,-71,-85,-59,-60,-60,-78,-100,-100,-100,-100,-100,-63,-100,-100,-72,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-72,-65,-67,-72,-74,-100,-100,-100,-89,-100,-87,-100,-72,-74,-89,-79,-77,-78,-83,-78,-82,-74,-100,-78,-83,-79,-100,-100,-86,-100,-76,-100,-76,-82,-76,-100,-65,-100,-73,-73,-100,-100,-100,-85,-85,-100,-100,-84,-100,-79,-100,-73,-80,-82,-100,-88,-89,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-86,-87,-100,-100,-100,-100,-89,-100,-81,-81,-100,-100,-87,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-70,-67,-67,-34,-76,-64,-76,-73,-73,-73,-63,-71,-71,-75,-80,-72,-86,-86,-77,-67,-76,-73,-69,-71,-85,-59,-62,-62,-78,-100,-100,-100,-100,-100,-64,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-69,-64,-69,-73,-74,-73,-100,-100,-89,-100,-88,-100,-73,-74,-89,-80,-77,-75,-83,-78,-82,-75,-100,-77,-82,-75,-64,-100,-84,-92,-75,-100,-75,-100,-75,-79,-64,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-82,-100,-79,-79,-76,-82,-83,-100,-100,-89,-100,-100,-81,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-88,-85,-84,-85,-84,-100,-100,-100,-100,-89,-81,-81,-83,-100,-88,-87,-100,-87,-86,-87,-100,-100,-87,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-68,-67,-67,-35,-73,-63,-73,-76,-76,-76,-63,-72,-72,-77,-81,-73,-85,-85,-77,-67,-73,-74,-70,-72,-84,-64,-64,-64,-100,-100,-100,-100,-100,-100,-64,-100,-100,-73,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-80,-100,-100,-100,-100,-100,-69,-64,-70,-73,-75,-73,-100,-100,-89,-100,-87,-100,-73,-75,-88,-75,-77,-75,-83,-75,-83,-75,-100,-78,-82,-76,-65,-100,-84,-92,-75,-100,-75,-100,-75,-79,-65,-100,-74,-74,-100,-100,-100,-86,-100,-86,-100,-84,-100,-79,-79,-75,-81,-83,-100,-100,-90,-100,-100,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-88,-85,-85,-85,-84,-100,-100,-100,-100,-100,-82,-82,-83,-100,-88,-89,-100,-86,-86,-87,-100,-100,-87,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-69,-67,-66,-33,-74,-64,-73,-75,-75,-74,-64,-71,-71,-74,-78,-72,-86,-85,-77,-67,-73,-74,-70,-71,-84,-62,-62,-62,-100,-100,-100,-100,-100,-100,-64,-100,-100,-73,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-80,-100,-100,-100,-100,-100,-70,-65,-65,-73,-75,-73,-100,-100,-89,-100,-88,-100,-73,-75,-89,-78,-77,-75,-83,-76,-83,-75,-100,-77,-84,-76,-65,-100,-85,-100,-75,-100,-75,-100,-75,-79,-65,-100,-76,-76,-100,-100,-100,-86,-87,-87,-100,-84,-100,-79,-79,-76,-81,-83,-100,-100,-90,-100,-100,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-85,-85,-100,-84,-89,-100,-100,-100,-88,-82,-82,-82,-100,-87,-89,-100,-86,-100,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-62,-68,-67,-31,-69,-66,-69,-75,-75,-75,-66,-70,-70,-73,-77,-74,-85,-84,-77,-68,-69,-76,-71,-70,-84,-61,-61,-61,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-80,-100,-100,-100,-100,-100,-71,-64,-70,-75,-77,-74,-100,-100,-89,-100,-87,-100,-74,-76,-89,-81,-78,-100,-100,-100,-100,-77,-100,-78,-100,-100,-64,-100,-85,-100,-77,-100,-79,-86,-78,-75,-64,-100,-77,-76,-100,-100,-100,-86,-100,-87,-100,-84,-100,-76,-75,-77,-100,-100,-100,-90,-89,-100,-100,-77,-78,-79,-86,-87,-88,-100,-100,-100,-100,-100,-85,-87,-100,-87,-87,-88,-87,-86,-100,-100,-100,-86,-100,-100,-84,-100,-100,-100,-100,-100,-100,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-59,-67,-67,-32,-69,-65,-69,-74,-75,-74,-65,-70,-70,-56,-78,-75,-84,-85,-78,-67,-69,-75,-69,-70,-79,-65,-65,-65,-100,-79,-100,-100,-100,-100,-65,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-80,-100,-100,-100,-100,-100,-69,-64,-69,-75,-77,-74,-100,-100,-87,-100,-86,-100,-75,-77,-88,-81,-77,-81,-100,-80,-100,-77,-100,-77,-100,-81,-64,-100,-86,-100,-77,-100,-77,-86,-76,-75,-64,-100,-77,-76,-100,-100,-100,-86,-100,-88,-100,-84,-100,-76,-75,-78,-82,-100,-100,-87,-89,-100,-100,-80,-78,-79,-86,-87,-88,-100,-100,-100,-100,-100,-85,-87,-100,-82,-87,-88,-87,-86,-100,-100,-100,-85,-83,-82,-84,-100,-100,-84,-100,-100,-100,-87,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-52,-67,-67,-33,-71,-65,-71,-75,-74,-74,-65,-70,-70,-73,-78,-73,-84,-85,-78,-67,-71,-74,-71,-70,-85,-65,-65,-65,-79,-79,-100,-100,-100,-100,-65,-80,-91,-71,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-72,-64,-67,-75,-77,-75,-100,-100,-87,-100,-88,-100,-75,-77,-88,-82,-78,-80,-100,-80,-100,-77,-100,-77,-100,-80,-64,-100,-86,-100,-77,-100,-77,-86,-77,-76,-65,-100,-77,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-76,-76,-77,-82,-100,-100,-88,-87,-100,-100,-78,-79,-70,-88,-100,-88,-100,-100,-100,-100,-100,-85,-100,-100,-82,-84,-83,-83,-85,-100,-100,-100,-86,-81,-82,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-60,-66,-66,-32,-72,-65,-72,-74,-74,-74,-65,-69,-70,-73,-78,-73,-85,-85,-78,-66,-71,-74,-71,-70,-85,-66,-65,-65,-79,-80,-100,-100,-100,-100,-65,-80,-100,-72,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-81,-100,-100,-100,-100,-100,-71,-64,-66,-75,-77,-75,-100,-100,-88,-100,-88,-100,-75,-77,-87,-82,-78,-80,-100,-80,-100,-78,-100,-77,-100,-80,-64,-100,-81,-100,-77,-100,-77,-100,-77,-76,-64,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-77,-82,-100,-100,-88,-87,-100,-100,-79,-79,-80,-87,-100,-87,-100,-100,-100,-100,-100,-86,-100,-100,-83,-84,-84,-84,-86,-100,-100,-100,-85,-82,-82,-100,-100,-100,-87,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-59,-66,-66,-30,-71,-65,-71,-75,-75,-74,-65,-70,-70,-77,-78,-75,-84,-85,-78,-66,-72,-74,-71,-70,-85,-65,-65,-66,-79,-79,-100,-100,-100,-100,-65,-79,-92,-72,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-81,-100,-100,-100,-100,-100,-71,-65,-71,-75,-77,-75,-91,-100,-88,-100,-90,-100,-75,-78,-87,-82,-78,-80,-100,-80,-100,-77,-100,-77,-100,-80,-65,-100,-88,-100,-77,-100,-77,-87,-77,-76,-65,-100,-77,-78,-100,-100,-100,-100,-100,-88,-100,-86,-100,-76,-75,-77,-82,-86,-100,-88,-87,-100,-100,-79,-80,-79,-87,-100,-87,-100,-100,-100,-100,-100,-86,-100,-100,-83,-84,-84,-84,-86,-100,-100,-100,-85,-81,-82,-100,-100,-100,-87,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
