38:17:c3:1f:00:b0,72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:09:91,44:48:c1:91:d0:12,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,44:48:c1:91:d0:10,44:48:c1:91:d0:14,38:17:c3:1f:09:93,38:17:c3:1f:09:92,b4:5d:50:e1:96:43,44:48:c1:91:d0:02,20:a6:cd:42:0a:c3,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:14:12,44:48:c1:91:95:b1,44:48:c1:91:95:b3,38:17:c3:24:47:52,44:48:c1:91:95:b0,38:17:c3:1f:14:11,38:17:c3:24:47:51,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:1f:19:d2,a8:bd:27:4c:aa:93,44:48:c1:91:d0:04,38:17:c3:19:45:a1,a8:bd:27:4c:aa:91,38:17:c3:1f:19:d1,44:48:c1:91:95:a0,a8:bd:27:4c:aa:83,38:17:c3:19:45:a2,44:48:c1:91:95:a1,38:17:c3:1f:09:83,a8:bd:27:4c:aa:92,38:17:c3:19:45:b1,38:17:c3:19:45:b2,44:48:c1:91:95:a3,38:17:c3:1f:00:a0,20:a6:cd:42:0a:c2,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,38:17:c3:1f:09:90,9c:d6:43:60:92:e0,38:17:c3:1f:14:00,44:48:c1:91:95:b2,20:a6:cd:42:0a:d2,38:17:c3:24:47:50,38:17:c3:1f:14:10,38:17:c3:1f:19:d0,a8:bd:27:4c:aa:90,38:17:c3:19:45:a0,44:48:c1:91:95:a2,38:17:c3:19:45:b0,38:17:c3:19:36:30,20:a6:cd:42:13:f0,66:2a:2f:53:7c:99,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,44:48:c1:91:d0:00,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,b4:5d:50:e1:96:40,44:48:c1:91:d0:01,a8:bd:27:4c:aa:80,38:17:c3:1f:19:f0,38:17:c3:1f:19:c0,a8:bd:27:4c:aa:82,38:17:c3:1f:09:80,38:17:c3:1f:09:82,a8:bd:27:4c:aa:81,38:17:c3:1f:09:81,ac:e2:d3:c4:08:e6,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,80:8d:b7:55:25:e3,38:17:c3:19:d7:70,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:61,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,38:17:c3:19:d7:71,08:36:c9:53:bf:8b,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:13,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:03,80:8d:b7:55:3a:50,80:8d:b7:55:35:11,80:8d:b7:55:35:10,80:8d:b7:55:3a:52,80:8d:b7:55:35:12,80:8d:b7:55:3a:51,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:3a:41,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:35:01,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:39:d0,38:17:c3:1e:ff:10,80:8d:b7:55:3a:42,38:17:c3:1e:ff:12,ea:9e:b4:53:24:54,68:ff:7b:e4:af:38,80:8d:b7:55:3a:40,38:17:c3:19:71:90,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1e:ff:01,38:17:c3:19:71:80,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:19:36:22,38:17:c3:1e:ff:11,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:29:d0,38:17:c3:19:36:31,38:17:c3:19:36:32,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,00:4e:35:de:e1:12,20:a6:cd:50:24:b0,38:17:c3:1f:22:30,00:4e:35:df:06:52,00:4e:35:df:06:50,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:22:32,38:17:c3:1f:22:31,00:4e:35:df:06:51,38:17:c3:1f:0e:00,00:4e:35:df:06:40,00:4e:35:de:e1:10,38:17:c3:1f:0e:10,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:0e:12,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,x,y,label
-46,-100,-80,-47,-47,-84,-77,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-87,-100,-100,-84,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-86,-89,-77,-87,-100,-100,-86,-77,-100,-87,-100,-81,-82,-100,-57,-100,-100,-100,-85,-100,-100,-100,-100,-100,-84,-100,-87,-77,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-84,-87,-87,-86,-88,-83,-100,-100,-83,-100,-85,-100,-100,-81,-84,-83,-85,-90,-91,-100,-84,-100,-87,-89,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-50,-100,-82,-50,-50,-100,-77,-45,-45,-83,-86,-100,-100,-100,-100,-100,-85,-85,-82,-82,-100,-100,-86,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-79,-79,-100,-84,-100,-83,-83,-100,-45,-100,-87,-100,-82,-96,-85,-100,-91,-100,-81,-100,-91,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-85,-88,-86,-80,-86,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-51,-100,-82,-51,-51,-79,-77,-45,-45,-82,-86,-100,-100,-100,-100,-100,-85,-86,-82,-82,-92,-100,-86,-84,-84,-80,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-83,-79,-100,-59,-100,-84,-84,-100,-45,-100,-86,-100,-82,-96,-85,-100,-91,-100,-81,-100,-91,-80,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-86,-100,-100,-87,-80,-100,-100,-82,-100,-86,-79,-79,-85,-100,-100,-85,-88,-87,-80,-86,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-52,-100,-82,-52,-52,-79,-78,-46,-46,-83,-85,-100,-100,-100,-100,-100,-85,-85,-83,-84,-92,-100,-100,-83,-84,-82,-100,-100,-100,-100,-82,-100,-100,-92,-100,-100,-100,-100,-79,-100,-100,-100,-83,-79,-100,-88,-100,-84,-84,-100,-46,-100,-86,-100,-83,-100,-84,-100,-92,-100,-82,-100,-100,-79,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-83,-86,-100,-100,-87,-81,-100,-100,-82,-100,-86,-79,-79,-85,-100,-100,-85,-88,-88,-80,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-49,-100,-82,-49,-50,-100,-77,-46,-46,-82,-85,-100,-100,-100,-100,-100,-85,-85,-82,-82,-90,-100,-91,-84,-84,-79,-100,-100,-100,-100,-79,-100,-100,-92,-100,-100,-100,-100,-79,-100,-100,-100,-85,-80,-100,-88,-100,-100,-100,-100,-46,-100,-84,-100,-82,-100,-84,-100,-92,-100,-79,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-83,-86,-86,-85,-87,-79,-100,-100,-83,-100,-85,-80,-80,-100,-100,-100,-87,-87,-87,-79,-85,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-52,-100,-82,-52,-52,-100,-75,-45,-45,-83,-85,-100,-100,-100,-100,-100,-85,-87,-82,-82,-90,-100,-91,-84,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-89,-100,-80,-100,-100,-100,-83,-79,-100,-83,-100,-84,-84,-100,-46,-100,-84,-100,-82,-100,-84,-100,-100,-100,-82,-100,-100,-80,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-86,-87,-85,-87,-85,-100,-100,-83,-91,-85,-80,-80,-100,-100,-100,-87,-87,-87,-80,-85,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-48,-100,-81,-49,-49,-100,-77,-46,-45,-83,-87,-100,-100,-100,-100,-100,-86,-86,-82,-82,-100,-100,-80,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-91,-100,-100,-89,-100,-80,-100,-100,-100,-84,-79,-100,-87,-100,-83,-84,-100,-45,-100,-87,-100,-82,-100,-100,-100,-92,-100,-82,-100,-100,-79,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-80,-100,-100,-83,-93,-86,-100,-100,-100,-100,-100,-87,-86,-87,-80,-86,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-45,-100,-84,-45,-46,-75,-75,-52,-52,-85,-100,-100,-100,-100,-100,-100,-100,-90,-87,-86,-100,-100,-88,-84,-83,-80,-100,-100,-100,-100,-80,-100,-89,-90,-100,-100,-91,-100,-78,-100,-100,-100,-86,-78,-100,-85,-100,-79,-79,-100,-52,-100,-100,-100,-86,-100,-83,-100,-91,-100,-80,-100,-90,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-76,-100,-81,-78,-78,-84,-85,-85,-81,-85,-87,-79,-82,-100,-86,-86,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-45,-100,-83,-45,-45,-75,-75,-52,-51,-88,-100,-100,-100,-100,-100,-100,-100,-88,-86,-86,-100,-100,-91,-84,-83,-84,-100,-100,-100,-100,-83,-100,-89,-90,-100,-100,-91,-100,-81,-100,-100,-100,-86,-77,-100,-84,-100,-77,-77,-100,-52,-100,-89,-100,-86,-100,-83,-100,-91,-100,-83,-100,-90,-80,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-75,-100,-80,-78,-77,-84,-84,-84,-81,-87,-89,-78,-80,-100,-88,-88,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-47,-85,-83,-47,-47,-100,-84,-56,-56,-87,-100,-100,-100,-100,-100,-100,-100,-88,-86,-86,-100,-100,-89,-84,-83,-84,-100,-100,-100,-100,-83,-100,-100,-90,-100,-100,-100,-100,-74,-100,-100,-100,-89,-74,-100,-86,-100,-77,-78,-100,-55,-100,-89,-100,-87,-100,-83,-100,-91,-100,-83,-100,-100,-74,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-84,-100,-100,-76,-100,-82,-78,-78,-83,-83,-84,-83,-86,-87,-78,-82,-100,-87,-86,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-46,-85,-81,-46,-46,-77,-84,-59,-59,-86,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-89,-100,-100,-78,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-89,-75,-100,-87,-100,-77,-77,-100,-59,-100,-100,-100,-86,-74,-100,-100,-100,-100,-78,-100,-100,-76,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-79,-100,-100,-76,-91,-82,-77,-77,-81,-81,-80,-82,-87,-87,-77,-81,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-50,-85,-85,-50,-50,-77,-74,-49,-49,-87,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-89,-100,-100,-81,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-88,-100,-80,-100,-100,-100,-100,-75,-100,-83,-100,-81,-81,-100,-49,-100,-100,-100,-88,-74,-100,-100,-100,-100,-80,-100,-89,-76,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-77,-100,-100,-74,-91,-82,-77,-77,-81,-81,-80,-83,-82,-83,-77,-81,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-49,-84,-85,-50,-50,-100,-83,-48,-48,-85,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-86,-100,-100,-83,-100,-100,-100,-100,-83,-100,-100,-90,-100,-100,-86,-100,-81,-87,-100,-100,-88,-81,-100,-83,-86,-79,-80,-100,-48,-100,-100,-100,-86,-100,-100,-100,-100,-100,-84,-100,-87,-81,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-75,-100,-100,-78,-92,-82,-82,-83,-85,-100,-86,-82,-82,-83,-100,-82,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-43,-100,-83,-43,-43,-100,-86,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-86,-93,-78,-85,-100,-100,-89,-78,-100,-100,-86,-100,-100,-100,-51,-100,-100,-100,-100,-90,-100,-100,-100,-100,-81,-100,-86,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-80,-100,-100,-80,-90,-84,-75,-100,-100,-83,-100,-84,-79,-79,-100,-83,-100,-80,-79,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-44,-100,-82,-44,-44,-100,-81,-50,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-92,-100,-100,-80,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-87,-93,-78,-85,-100,-100,-89,-79,-100,-86,-86,-79,-79,-100,-50,-100,-100,-100,-100,-90,-100,-100,-100,-100,-81,-100,-86,-78,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-63,-100,-100,-78,-91,-84,-75,-100,-83,-83,-100,-83,-80,-80,-100,-84,-100,-79,-79,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-44,-100,-82,-44,-44,-100,-81,-50,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-92,-100,-100,-80,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-78,-87,-100,-100,-90,-78,-100,-83,-86,-79,-79,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-85,-78,-100,-79,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-88,-76,-100,-100,-74,-89,-84,-75,-75,-83,-100,-100,-84,-79,-80,-76,-84,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-44,-81,-83,-44,-44,-100,-81,-50,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-80,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-87,-100,-78,-87,-100,-100,-88,-78,-100,-90,-86,-78,-78,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-85,-78,-100,-78,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-89,-88,-81,-100,-100,-76,-89,-83,-75,-75,-100,-100,-100,-84,-80,-80,-76,-83,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-43,-82,-83,-44,-44,-88,-87,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-93,-100,-100,-81,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-89,-78,-100,-90,-100,-79,-79,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-77,-100,-79,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-82,-100,-100,-78,-89,-84,-75,-75,-100,-100,-100,-85,-80,-80,-76,-84,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-43,-82,-81,-43,-43,-85,-84,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-89,-100,-100,-81,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-90,-78,-100,-89,-100,-79,-79,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-78,-100,-79,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-81,-100,-100,-77,-89,-84,-75,-100,-100,-100,-100,-85,-80,-80,-76,-84,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-47,-83,-100,-47,-47,-100,-83,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-90,-87,-87,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-89,-77,-100,-87,-100,-74,-74,-100,-60,-100,-100,-100,-100,-100,-87,-100,-100,-100,-84,-100,-100,-77,-100,-75,-90,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-87,-100,-87,-74,-100,-100,-75,-100,-81,-78,-81,-100,-80,-100,-80,-82,-81,-81,-80,-100,-81,-82,-89,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-48,-83,-83,-48,-48,-80,-85,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-90,-87,-87,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-89,-76,-100,-100,-100,-88,-76,-100,-87,-100,-75,-74,-100,-58,-100,-100,-100,-100,-100,-87,-100,-100,-100,-87,-100,-100,-76,-100,-75,-90,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-86,-100,-86,-73,-100,-100,-81,-100,-79,-78,-81,-100,-80,-80,-80,-81,-80,-81,-80,-100,-81,-81,-89,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
