38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,38:17:c3:1f:00:a2,44:48:c1:91:d0:04,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c3,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,38:17:c3:24:47:52,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:24:47:51,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,38:17:c3:1f:14:02,38:17:c3:1f:14:01,38:17:c3:1f:14:12,38:17:c3:1f:09:83,38:17:c3:1f:14:11,38:17:c3:19:45:b2,38:17:c3:19:45:b1,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,44:48:c1:91:95:a0,44:48:c1:91:d0:02,44:48:c1:91:95:a1,44:48:c1:91:d0:00,38:17:c3:19:45:a1,38:17:c3:1f:19:d1,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:83,44:48:c1:91:95:a3,38:17:c3:19:45:a2,a8:bd:27:4c:aa:82,38:17:c3:1f:19:d2,20:a6:cd:42:13:f2,a8:bd:27:4c:aa:93,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,38:17:c3:1f:09:90,44:48:c1:91:d0:11,38:17:c3:24:47:50,b4:5d:50:e1:96:40,20:a6:cd:42:0a:c2,38:17:c3:1f:14:00,9c:d6:43:60:92:e0,38:17:c3:19:45:b0,44:48:c1:91:95:b2,38:17:c3:1f:14:10,44:48:c1:91:d0:01,44:48:c1:91:95:a2,38:17:c3:1f:19:d0,38:17:c3:19:45:a0,a8:bd:27:4c:aa:80,44:48:c1:91:aa:30,a8:bd:27:4c:aa:90,20:a6:cd:42:13:f0,38:17:c3:1f:00:a1,38:17:c3:1f:09:81,38:17:c3:1f:09:82,a8:bd:27:4c:aa:92,38:17:c3:1f:00:a0,38:17:c3:1f:09:80,a8:bd:27:4c:aa:91,38:17:c3:22:5e:f0,66:2a:2f:53:7c:99,ac:e2:d3:c4:08:e6,38:17:c3:22:61:90,38:17:c3:19:d7:70,38:17:c3:1f:19:f0,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,20:a6:cd:42:0b:e3,38:17:c3:19:36:30,20:a6:cd:42:0b:f3,38:17:c3:19:d7:62,38:17:c3:19:d7:61,80:8d:b7:55:25:e3,38:17:c3:19:d7:60,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,80:8d:b7:55:35:03,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:51,80:8d:b7:55:25:e2,80:8d:b7:55:35:01,80:8d:b7:55:25:e1,80:8d:b7:55:35:02,80:8d:b7:55:25:e0,80:8d:b7:55:35:00,38:17:c3:1e:ff:10,b0:be:76:f8:30:5e,80:8d:b7:55:3a:52,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,38:17:c3:19:71:90,68:ff:7b:e4:af:39,80:8d:b7:55:3a:41,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:71:80,ea:9e:b4:53:24:54,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,80:8d:b7:55:39:d2,20:a6:cd:50:24:a2,38:17:c3:1e:ff:00,80:8d:b7:55:39:d0,20:a6:cd:50:24:a0,20:a6:cd:50:24:a1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,38:17:c3:1e:ff:12,68:ff:7b:e4:af:38,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,38:17:c3:1e:ff:11,80:8d:b7:55:39:d1,38:17:c3:1f:22:30,38:17:c3:1f:22:32,38:17:c3:1f:22:31,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:df:06:42,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:22:22,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,38:17:c3:1f:22:20,80:8d:b7:55:4d:02,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,x,y,label
-59,-63,-62,-59,-59,-69,-59,-80,-82,-80,-80,-82,-83,-70,-77,-82,-80,-83,-82,-83,-79,-85,-85,-85,-78,-78,-78,-81,-81,-74,-77,-80,-80,-80,-85,-84,-84,-85,-84,-100,-78,-86,-78,-82,-91,-83,-80,-84,-83,-82,-88,-100,-85,-81,-83,-85,-83,-79,-78,-81,-76,-81,-84,-84,-80,-78,-87,-91,-82,-82,-100,-87,-100,-69,-100,-85,-86,-70,-83,-85,-100,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,243,1
-58,-63,-100,-58,-58,-65,-62,-80,-83,-80,-80,-82,-84,-70,-76,-82,-83,-83,-82,-83,-78,-85,-85,-84,-78,-78,-78,-100,-100,-76,-77,-80,-81,-80,-84,-85,-84,-84,-85,-100,-78,-86,-78,-82,-91,-81,-82,-61,-86,-81,-100,-100,-85,-80,-83,-85,-83,-78,-78,-81,-77,-81,-85,-85,-80,-78,-87,-91,-82,-82,-100,-86,-100,-70,-100,-85,-86,-71,-83,-85,-100,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,243,1
-64,-66,-100,-64,-64,-63,-67,-83,-85,-100,-83,-86,-86,-67,-77,-78,-100,-76,-76,-76,-100,-83,-83,-82,-100,-80,-77,-79,-100,-78,-78,-100,-88,-100,-100,-100,-100,-100,-88,-86,-78,-100,-100,-85,-100,-77,-83,-82,-86,-82,-100,-100,-84,-100,-85,-83,-76,-88,-79,-100,-79,-100,-100,-87,-100,-100,-85,-100,-100,-83,-100,-84,-100,-67,-100,-100,-85,-67,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-63,-66,-66,-63,-63,-66,-60,-83,-85,-82,-84,-86,-86,-67,-77,-79,-69,-76,-76,-77,-100,-83,-84,-83,-100,-81,-80,-79,-100,-80,-80,-79,-86,-79,-100,-100,-86,-86,-85,-84,-77,-100,-78,-85,-100,-83,-81,-83,-86,-82,-100,-100,-85,-83,-85,-84,-76,-88,-80,-78,-79,-80,-100,-86,-79,-100,-85,-90,-86,-82,-100,-85,-100,-67,-88,-88,-86,-67,-88,-86,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-64,-66,-66,-64,-64,-65,-65,-84,-85,-82,-83,-87,-86,-67,-78,-78,-77,-77,-77,-77,-100,-83,-78,-83,-100,-79,-80,-100,-78,-80,-79,-79,-86,-79,-86,-86,-86,-86,-87,-84,-77,-100,-78,-100,-100,-82,-81,-79,-100,-81,-100,-100,-87,-83,-85,-83,-78,-88,-80,-77,-79,-81,-86,-86,-79,-100,-100,-91,-86,-83,-100,-85,-100,-67,-88,-88,-85,-67,-88,-86,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-64,-66,-100,-64,-64,-66,-63,-84,-85,-83,-84,-87,-86,-67,-77,-78,-78,-77,-77,-77,-100,-82,-83,-83,-100,-79,-80,-77,-79,-80,-79,-79,-86,-79,-86,-86,-87,-86,-87,-85,-77,-84,-78,-100,-91,-82,-81,-82,-100,-82,-100,-100,-85,-84,-85,-83,-77,-100,-80,-78,-79,-81,-87,-87,-79,-77,-86,-90,-100,-82,-100,-86,-100,-67,-100,-100,-86,-65,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-64,-66,-66,-64,-64,-62,-57,-83,-86,-83,-83,-85,-85,-67,-81,-79,-77,-78,-77,-77,-100,-82,-83,-82,-100,-79,-80,-78,-78,-79,-79,-80,-85,-79,-86,-86,-87,-88,-87,-85,-78,-84,-78,-100,-91,-81,-80,-82,-100,-81,-100,-100,-85,-84,-85,-81,-78,-89,-78,-77,-79,-80,-86,-86,-79,-77,-86,-91,-100,-83,-100,-85,-100,-67,-87,-100,-86,-67,-100,-82,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-63,-66,-66,-64,-64,-66,-63,-83,-86,-84,-83,-84,-85,-67,-74,-79,-80,-77,-77,-78,-91,-82,-83,-82,-89,-80,-80,-78,-78,-79,-79,-80,-84,-80,-85,-86,-87,-87,-87,-84,-78,-100,-78,-85,-92,-83,-81,-82,-100,-83,-92,-100,-86,-84,-85,-83,-77,-89,-80,-77,-79,-81,-86,-87,-79,-77,-86,-91,-100,-83,-100,-86,-100,-67,-87,-100,-85,-67,-100,-85,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-64,-67,-66,-64,-64,-55,-61,-87,-84,-86,-87,-83,-84,-63,-82,-77,-82,-76,-76,-76,-85,-86,-87,-86,-85,-80,-79,-81,-82,-74,-74,-76,-84,-76,-86,-85,-100,-100,-88,-100,-81,-100,-81,-86,-90,-82,-78,-88,-100,-82,-100,-100,-87,-86,-85,-87,-77,-85,-80,-81,-75,-85,-86,-87,-76,-82,-88,-91,-88,-82,-100,-88,-100,-64,-86,-86,-87,-63,-85,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-62,-65,-65,-62,-62,-63,-69,-85,-87,-84,-84,-88,-87,-64,-82,-77,-78,-76,-76,-76,-82,-86,-86,-86,-83,-79,-78,-83,-82,-75,-75,-100,-83,-100,-86,-85,-100,-100,-89,-100,-81,-100,-100,-100,-100,-83,-78,-89,-100,-83,-100,-100,-86,-84,-86,-87,-76,-82,-79,-83,-75,-86,-86,-89,-100,-82,-100,-90,-100,-83,-91,-89,-100,-64,-84,-83,-100,-64,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-61,-66,-66,-61,-62,-64,-65,-85,-85,-85,-84,-85,-86,-64,-82,-78,-82,-76,-76,-76,-83,-86,-86,-89,-83,-79,-79,-83,-82,-75,-75,-76,-80,-76,-89,-88,-100,-100,-89,-87,-81,-100,-81,-100,-100,-82,-76,-85,-100,-83,-100,-100,-86,-85,-85,-86,-76,-83,-79,-83,-75,-85,-88,-88,-76,-82,-86,-90,-100,-83,-91,-89,-100,-64,-83,-84,-100,-64,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-63,-66,-66,-63,-63,-63,-65,-84,-85,-84,-84,-85,-85,-65,-62,-77,-80,-76,-76,-76,-84,-87,-86,-86,-84,-80,-80,-81,-82,-75,-74,-76,-82,-75,-86,-87,-100,-100,-87,-100,-77,-100,-81,-100,-100,-85,-78,-88,-100,-84,-92,-100,-89,-85,-85,-86,-76,-85,-80,-82,-75,-85,-86,-89,-76,-78,-100,-91,-100,-84,-100,-89,-100,-65,-100,-84,-100,-65,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-62,-66,-66,-62,-62,-65,-62,-84,-86,-85,-84,-85,-86,-65,-80,-75,-82,-76,-76,-76,-84,-86,-86,-85,-84,-80,-79,-82,-82,-100,-74,-76,-83,-76,-86,-85,-100,-100,-88,-100,-77,-100,-81,-85,-100,-85,-78,-88,-86,-84,-100,-100,-88,-85,-86,-87,-76,-84,-80,-82,-74,-86,-85,-88,-76,-78,-100,-91,-100,-84,-100,-89,-100,-65,-100,-100,-100,-65,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-64,-67,-67,-64,-64,-66,-65,-84,-84,-84,-85,-85,-84,-65,-81,-77,-75,-76,-76,-76,-81,-87,-86,-86,-82,-79,-78,-84,-84,-75,-75,-77,-82,-77,-87,-88,-100,-88,-87,-87,-82,-100,-82,-100,-100,-82,-77,-86,-100,-82,-100,-100,-100,-85,-84,-87,-76,-82,-79,-83,-75,-84,-89,-88,-78,-81,-86,-100,-100,-83,-100,-89,-100,-64,-86,-85,-100,-64,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-61,-66,-66,-61,-61,-64,-100,-84,-82,-85,-85,-83,-83,-63,-81,-77,-78,-78,-78,-78,-81,-85,-85,-84,-81,-83,-82,-80,-100,-70,-70,-73,-81,-73,-89,-88,-100,-100,-88,-100,-81,-100,-100,-83,-100,-100,-74,-86,-82,-77,-100,-100,-87,-85,-82,-85,-78,-81,-83,-79,-70,-81,-88,-88,-73,-81,-100,-100,-84,-100,-100,-87,-100,-64,-83,-83,-87,-63,-85,-88,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-59,-65,-66,-59,-59,-66,-65,-84,-82,-84,-85,-83,-83,-63,-81,-79,-80,-80,-80,-80,-81,-85,-86,-85,-81,-83,-83,-79,-79,-70,-70,-73,-85,-73,-88,-87,-100,-100,-89,-100,-80,-100,-81,-84,-100,-78,-77,-87,-84,-78,-100,-100,-86,-85,-82,-85,-80,-81,-83,-78,-70,-81,-88,-88,-73,-81,-100,-90,-84,-100,-100,-86,-100,-63,-83,-83,-86,-63,-84,-88,-100,-94,-100,-100,-100,-85,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-60,-65,-100,-60,-60,-65,-71,-84,-82,-85,-84,-83,-82,-64,-81,-79,-80,-79,-79,-79,-81,-100,-84,-84,-81,-100,-83,-79,-80,-100,-100,-73,-84,-73,-88,-89,-100,-100,-89,-100,-82,-100,-82,-84,-100,-78,-77,-87,-84,-79,-100,-100,-85,-85,-83,-100,-80,-81,-100,-79,-71,-100,-88,-87,-74,-81,-100,-91,-83,-78,-100,-86,-100,-63,-83,-84,-88,-64,-84,-88,-100,-94,-100,-100,-100,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-60,-65,-66,-60,-60,-65,-67,-84,-82,-84,-85,-82,-82,-64,-81,-78,-78,-80,-79,-79,-81,-84,-84,-84,-81,-84,-82,-79,-80,-70,-70,-73,-82,-73,-90,-89,-100,-100,-88,-100,-81,-100,-82,-83,-100,-78,-77,-88,-86,-79,-100,-100,-85,-86,-82,-85,-79,-81,-100,-80,-70,-100,-88,-88,-73,-81,-100,-90,-84,-79,-100,-86,-100,-64,-84,-83,-88,-64,-84,-100,-100,-100,-100,-100,-100,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-60,-65,-65,-60,-60,-65,-67,-84,-83,-85,-84,-83,-83,-64,-100,-79,-81,-79,-80,-79,-81,-84,-85,-84,-81,-84,-82,-79,-80,-69,-69,-73,-79,-73,-87,-88,-100,-100,-88,-100,-81,-100,-81,-83,-100,-79,-76,-86,-86,-78,-100,-100,-86,-85,-83,-85,-79,-81,-100,-80,-70,-100,-88,-87,-73,-81,-100,-92,-84,-79,-100,-86,-100,-64,-83,-84,-87,-64,-83,-87,-100,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
