b0:be:76:f8:30:5e,66:2a:2f:53:7c:99,b8:27:eb:9f:6b:77,44:48:c1:a5:82:32,44:48:c1:a5:82:30,ea:9e:b4:53:24:54,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:35:12,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:35:03,80:8d:b7:55:35:02,80:8d:b7:55:35:01,38:17:c3:19:d7:72,38:17:c3:19:d7:71,38:17:c3:19:d7:61,b4:5d:50:e1:92:33,80:8d:b7:55:35:10,80:8d:b7:55:39:d0,80:8d:b7:55:39:c0,80:8d:b7:55:25:f0,80:8d:b7:55:35:00,38:17:c3:19:d7:70,38:17:c3:19:d7:60,20:a6:cd:50:24:b0,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:19:d7:62,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:10,80:8d:b7:55:3a:50,38:17:c3:1e:ff:10,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:01:91,38:17:c3:1f:01:92,80:8d:b7:55:25:e3,38:17:c3:1f:22:31,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:01:90,38:17:c3:1f:22:30,b4:5d:50:e1:92:21,60:32:b1:3e:1a:b7,38:17:c3:1f:01:81,38:17:c3:1f:22:32,b4:5d:50:e1:92:20,38:17:c3:19:45:b0,80:8d:b7:55:25:e2,44:48:c1:a5:82:21,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:1f:01:82,38:17:c3:1e:ff:02,60:32:b1:3e:1a:b8,38:17:c3:1f:0e:00,00:4e:35:df:06:51,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:1f:09:93,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:23,b4:5d:50:e1:92:22,68:ff:7b:e4:af:39,00:4e:35:df:06:52,38:17:c3:1f:01:80,38:17:c3:19:45:a0,00:4e:35:de:e1:12,38:17:c3:1f:09:90,72:32:b1:3e:1a:b7,00:4e:35:df:06:50,20:a6:cd:50:24:a1,38:17:c3:1f:09:83,80:8d:b7:55:25:e1,44:48:c1:a5:82:22,38:17:c3:1e:ff:01,20:a6:cd:50:24:a2,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,20:a6:cd:50:24:a0,00:4e:35:df:06:42,44:48:c1:a5:82:20,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:1e:ff:00,b4:5d:50:e1:92:31,38:17:c3:19:55:50,38:17:c3:19:55:52,38:17:c3:19:55:51,00:4e:35:df:06:40,b4:5d:50:e1:96:43,38:17:c3:19:71:90,00:4e:35:df:06:41,20:a6:cd:42:0b:e3,00:4e:35:de:e1:11,00:4e:35:de:e1:10,68:ff:7b:e4:af:38,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:19:55:40,00:4e:35:de:e1:02,38:17:c3:1f:09:91,38:17:c3:1f:09:92,b4:5d:50:e1:96:50,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,38:17:c3:19:55:41,20:a6:cd:42:0b:f3,44:48:c1:91:95:b2,20:a6:cd:42:0b:f0,38:17:c3:1f:08:50,00:4e:35:de:e1:00,9c:d6:43:60:92:e0,00:4e:35:de:e1:01,44:48:c1:91:95:b3,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:19:55:42,a8:bd:27:4c:bd:30,38:17:c3:1f:08:52,38:17:c3:1f:08:51,00:4e:35:de:d7:53,00:4e:35:de:d7:52,a8:bd:27:4c:bd:32,38:17:c3:1f:08:40,00:4e:35:de:d7:51,00:4e:35:de:d7:50,a8:bd:27:4c:bd:22,38:17:c3:1f:08:42,a8:bd:27:4c:bd:31,38:17:c3:19:71:81,00:4e:35:de:d7:43,38:17:c3:19:36:30,38:17:c3:19:71:80,a8:bd:27:4c:bd:20,00:4e:35:de:d7:40,00:4e:35:de:d7:41,a8:bd:27:4c:bd:21,00:4e:35:de:d7:42,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:19:71:82,38:17:c3:1f:08:41,00:4e:35:df:0e:12,00:4e:35:df:0e:11,00:4e:35:df:0e:10,38:17:c3:1e:fc:b0,00:4e:35:df:0e:01,00:4e:35:df:0e:02,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,64:e5:99:c3:13:3c,38:17:c3:1e:fc:a0,00:4e:35:df:0e:00,38:17:c3:24:58:b0,38:17:c3:24:4f:10,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1f:0f:90,38:17:c3:24:58:a0,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:01,38:17:c3:1b:08:a1,00:4e:35:df:27:02,38:17:c3:1b:08:a0,00:4e:35:df:27:12,da:3b:bf:91:24:81,x,y,label
-64,-80,-30,-64,-64,-70,-71,-72,-63,-63,-68,-68,-72,-73,-73,-73,-64,-77,-80,-79,-83,-84,-85,-89,-72,-64,-68,-72,-79,-100,-85,-93,-76,-100,-58,-58,-100,-92,-90,-100,-100,-87,-100,-58,-100,-80,-79,-88,-89,-76,-83,-100,-100,-88,-84,-100,-100,-100,-83,-100,-100,-75,-72,-59,-60,-100,-100,-100,-80,-70,-100,-100,-100,-100,-100,-100,-86,-71,-100,-100,-74,-100,-100,-71,-100,-100,-76,-72,-100,-100,-76,-60,-100,-72,-100,-88,-87,-100,-87,-79,-79,-80,-73,-100,-81,-72,-100,-74,-74,-100,-82,-82,-76,-80,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-84,-78,-100,-71,-100,-100,-100,-77,-91,-100,-85,-80,-81,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-63,-81,-29,-67,-67,-66,-68,-68,-64,-64,-100,-69,-68,-73,-74,-73,-67,-77,-80,-79,-83,-83,-100,-86,-69,-64,-69,-73,-78,-84,-100,-91,-76,-76,-60,-60,-100,-100,-90,-100,-100,-100,-76,-59,-100,-100,-100,-88,-89,-71,-82,-100,-100,-88,-83,-100,-100,-100,-81,-100,-100,-75,-100,-61,-61,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-78,-71,-100,-100,-74,-100,-100,-71,-100,-100,-75,-100,-100,-100,-77,-61,-100,-74,-71,-88,-87,-100,-87,-79,-79,-79,-73,-100,-81,-74,-100,-74,-74,-100,-82,-81,-77,-79,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-84,-78,-100,-79,-100,-100,-100,-78,-91,-100,-85,-85,-85,-100,-100,-85,-86,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-73,-76,-29,-68,-68,-71,-70,-71,-66,-66,-63,-63,-70,-71,-71,-71,-68,-76,-79,-68,-85,-83,-86,-88,-70,-66,-63,-71,-70,-84,-100,-100,-73,-72,-60,-60,-100,-100,-100,-100,-100,-88,-73,-59,-100,-100,-81,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-69,-69,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-88,-85,-71,-100,-100,-73,-100,-100,-72,-100,-100,-100,-75,-100,-100,-75,-69,-100,-77,-76,-100,-100,-100,-100,-100,-76,-100,-77,-100,-88,-77,-100,-73,-74,-81,-100,-100,-75,-81,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-85,-80,-100,-80,-100,-100,-100,-76,-100,-85,-85,-86,-87,-90,-100,-86,-87,-87,-100,-100,-100,-100,-100,-100,-87,-100,-86,-87,-100,-100,-100,-85,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-71,-76,-29,-71,-71,-77,-69,-70,-69,-69,-60,-61,-69,-71,-72,-71,-71,-78,-76,-76,-84,-83,-86,-89,-69,-70,-63,-72,-77,-83,-100,-100,-73,-75,-64,-65,-100,-100,-100,-100,-100,-88,-73,-64,-100,-100,-81,-90,-100,-72,-86,-100,-100,-89,-84,-88,-100,-100,-85,-100,-100,-75,-74,-71,-72,-100,-100,-100,-100,-71,-100,-100,-100,-100,-89,-88,-85,-71,-100,-100,-72,-100,-100,-71,-100,-100,-74,-74,-100,-100,-74,-71,-100,-75,-74,-88,-88,-100,-89,-100,-75,-100,-76,-100,-88,-76,-100,-73,-72,-81,-100,-100,-75,-80,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-85,-80,-100,-80,-100,-100,-100,-76,-92,-84,-84,-88,-87,-90,-100,-86,-87,-87,-100,-100,-100,-100,-100,-100,-87,-100,-86,-87,-100,-100,-100,-85,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-71,-79,-28,-70,-70,-76,-70,-70,-69,-69,-62,-62,-71,-71,-71,-71,-69,-79,-74,-73,-82,-83,-100,-88,-70,-69,-61,-71,-74,-82,-100,-100,-100,-75,-62,-62,-100,-100,-100,-100,-100,-82,-100,-62,-100,-80,-100,-90,-92,-76,-84,-100,-100,-90,-83,-88,-100,-100,-86,-100,-100,-74,-69,-71,-71,-100,-100,-100,-80,-73,-100,-100,-100,-88,-89,-88,-83,-73,-100,-100,-75,-100,-91,-73,-100,-100,-75,-75,-100,-100,-75,-71,-100,-76,-75,-88,-90,-100,-87,-77,-77,-77,-76,-100,-87,-76,-100,-75,-75,-81,-88,-88,-75,-81,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-84,-80,-100,-81,-100,-100,-100,-76,-91,-83,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-72,-77,-29,-72,-72,-71,-71,-71,-67,-67,-63,-62,-71,-70,-71,-70,-72,-75,-78,-78,-84,-85,-100,-87,-71,-67,-63,-70,-78,-85,-100,-100,-71,-72,-60,-60,-100,-100,-100,-100,-100,-81,-72,-60,-100,-80,-100,-91,-90,-77,-84,-100,-100,-89,-83,-100,-100,-100,-86,-100,-100,-75,-74,-69,-69,-100,-100,-100,-80,-70,-100,-100,-100,-88,-100,-100,-83,-70,-100,-100,-74,-100,-91,-70,-100,-100,-75,-75,-100,-100,-75,-69,-100,-77,-75,-87,-88,-100,-87,-77,-77,-77,-76,-100,-87,-77,-100,-73,-73,-80,-88,-88,-75,-79,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-82,-80,-100,-79,-100,-100,-100,-76,-91,-85,-85,-85,-85,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-64,-79,-30,-70,-70,-74,-71,-70,-68,-68,-61,-61,-71,-72,-72,-72,-70,-74,-76,-75,-83,-83,-100,-88,-71,-68,-60,-71,-75,-82,-84,-100,-72,-71,-61,-61,-100,-100,-100,-100,-100,-81,-72,-61,-100,-79,-80,-91,-90,-72,-100,-100,-100,-89,-84,-88,-100,-100,-100,-87,-100,-75,-74,-69,-69,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-87,-100,-73,-100,-100,-76,-100,-100,-73,-100,-100,-75,-75,-100,-100,-75,-69,-100,-76,-100,-87,-88,-100,-87,-100,-76,-77,-76,-100,-100,-75,-100,-76,-75,-81,-100,-100,-77,-84,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-85,-84,-100,-83,-100,-100,-100,-77,-100,-85,-86,-88,-88,-100,-90,-88,-100,-86,-100,-100,-100,-90,-100,-100,-87,-100,-100,-89,-100,-84,-84,-84,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-69,-75,-28,-72,-72,-67,-70,-70,-68,-68,-62,-62,-72,-71,-70,-70,-72,-77,-78,-79,-83,-83,-100,-89,-70,-68,-62,-70,-79,-84,-84,-100,-72,-71,-58,-58,-100,-100,-100,-100,-100,-100,-71,-58,-100,-79,-80,-100,-100,-74,-100,-100,-100,-91,-84,-88,-100,-100,-100,-87,-100,-100,-77,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-87,-82,-72,-100,-100,-72,-100,-91,-71,-100,-100,-100,-75,-100,-100,-75,-100,-100,-78,-77,-88,-89,-100,-84,-76,-77,-75,-77,-100,-88,-78,-100,-76,-75,-81,-100,-100,-77,-82,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-82,-82,-100,-82,-100,-100,-100,-77,-88,-83,-83,-84,-85,-88,-87,-84,-100,-86,-88,-89,-100,-90,-100,-100,-87,-100,-100,-89,-100,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,515.5999999999998,18
-63,-84,-29,-72,-72,-75,-74,-74,-67,-67,-68,-70,-74,-71,-71,-71,-72,-76,-79,-79,-83,-83,-83,-90,-74,-67,-69,-71,-78,-84,-84,-92,-75,-75,-60,-60,-81,-100,-100,-100,-100,-71,-76,-60,-100,-100,-80,-100,-100,-71,-86,-88,-88,-100,-86,-100,-100,-100,-87,-100,-89,-100,-74,-62,-63,-100,-100,-100,-100,-69,-100,-100,-100,-100,-89,-100,-85,-69,-100,-100,-78,-100,-100,-69,-100,-100,-77,-74,-100,-100,-77,-63,-100,-71,-73,-100,-100,-100,-100,-100,-75,-74,-71,-100,-100,-71,-100,-78,-78,-100,-100,-100,-77,-79,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-77,-100,-100,-100,-86,-85,-88,-100,-86,-85,-85,-100,-87,-87,-100,-100,-87,-85,-100,-100,-100,-100,-100,-88,-100,-87,-100,-87,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-60,-87,-30,-73,-73,-80,-74,-73,-67,-66,-68,-70,-74,-71,-71,-71,-73,-76,-79,-79,-82,-83,-83,-90,-74,-67,-72,-71,-79,-83,-84,-92,-100,-75,-60,-60,-84,-100,-100,-100,-100,-100,-100,-60,-100,-100,-82,-100,-100,-71,-83,-88,-88,-92,-84,-100,-100,-100,-85,-100,-89,-76,-73,-62,-62,-100,-100,-100,-100,-68,-100,-100,-100,-100,-88,-100,-100,-68,-100,-100,-74,-100,-100,-68,-100,-100,-100,-73,-100,-100,-100,-62,-100,-71,-74,-100,-100,-100,-92,-74,-75,-75,-71,-100,-84,-71,-100,-74,-74,-100,-85,-84,-75,-75,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-87,-100,-100,-75,-100,-100,-100,-75,-88,-100,-86,-83,-84,-87,-89,-83,-86,-85,-100,-88,-87,-100,-100,-87,-85,-100,-100,-100,-100,-100,-88,-100,-87,-88,-87,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-63,-84,-29,-71,-71,-79,-74,-74,-65,-64,-70,-69,-75,-70,-71,-71,-71,-74,-78,-78,-83,-84,-100,-90,-75,-65,-69,-71,-79,-83,-84,-91,-100,-100,-60,-60,-84,-100,-100,-100,-100,-85,-100,-60,-100,-100,-82,-100,-100,-70,-83,-100,-100,-92,-84,-100,-100,-100,-85,-100,-100,-76,-78,-62,-62,-100,-100,-100,-81,-69,-100,-100,-100,-92,-88,-100,-81,-69,-100,-100,-75,-100,-90,-68,-100,-100,-100,-73,-100,-100,-100,-62,-100,-71,-78,-89,-89,-100,-89,-74,-75,-75,-67,-100,-84,-72,-100,-75,-74,-100,-85,-84,-75,-77,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-87,-100,-100,-75,-100,-100,-100,-75,-87,-100,-86,-82,-83,-87,-89,-83,-83,-100,-100,-87,-85,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-60,-86,-28,-74,-74,-76,-73,-74,-64,-64,-71,-70,-74,-71,-71,-71,-74,-73,-77,-77,-83,-84,-100,-90,-73,-64,-71,-72,-77,-83,-85,-92,-76,-75,-60,-60,-100,-100,-100,-100,-100,-85,-100,-59,-100,-81,-80,-90,-90,-72,-100,-100,-100,-89,-83,-100,-100,-100,-100,-100,-100,-77,-74,-62,-62,-100,-100,-100,-81,-66,-100,-100,-100,-92,-89,-100,-81,-66,-100,-100,-75,-100,-90,-66,-100,-100,-77,-100,-100,-100,-78,-62,-100,-71,-74,-89,-90,-100,-89,-74,-74,-75,-71,-100,-84,-71,-100,-75,-75,-84,-85,-84,-74,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-74,-100,-74,-100,-100,-100,-74,-87,-84,-83,-86,-85,-88,-100,-85,-85,-100,-100,-88,-85,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-62,-87,-30,-72,-72,-76,-76,-75,-66,-66,-70,-70,-75,-70,-70,-70,-72,-72,-79,-77,-83,-84,-100,-91,-76,-66,-70,-71,-77,-82,-85,-90,-76,-75,-57,-57,-84,-100,-100,-100,-100,-100,-76,-57,-100,-81,-80,-90,-90,-72,-100,-100,-100,-89,-83,-100,-100,-100,-100,-100,-100,-76,-74,-62,-62,-100,-100,-100,-86,-66,-100,-100,-100,-100,-89,-100,-100,-66,-100,-100,-77,-100,-100,-66,-100,-100,-76,-74,-100,-100,-77,-62,-100,-71,-74,-100,-90,-100,-91,-74,-74,-74,-71,-100,-100,-71,-100,-77,-77,-84,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-74,-100,-74,-100,-100,-100,-74,-87,-85,-85,-86,-85,-88,-100,-85,-85,-100,-100,-87,-100,-91,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-64,-89,-28,-72,-72,-79,-74,-74,-66,-66,-75,-75,-75,-71,-71,-70,-72,-75,-77,-77,-83,-83,-100,-91,-74,-67,-74,-71,-78,-83,-100,-90,-77,-76,-60,-60,-84,-100,-100,-100,-100,-86,-77,-60,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-77,-74,-62,-62,-100,-100,-90,-86,-66,-100,-100,-100,-100,-88,-100,-100,-65,-100,-100,-79,-100,-100,-66,-100,-100,-76,-74,-100,-100,-77,-62,-100,-71,-74,-100,-100,-100,-91,-74,-75,-74,-71,-100,-100,-70,-100,-80,-79,-85,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-84,-75,-100,-75,-100,-100,-100,-100,-87,-85,-85,-83,-83,-88,-100,-83,-83,-85,-100,-87,-100,-91,-100,-100,-85,-100,-100,-85,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,529.7999999999998,19
-66,-82,-27,-74,-74,-73,-78,-100,-68,-68,-66,-66,-79,-70,-70,-70,-74,-83,-82,-83,-81,-81,-100,-88,-78,-68,-67,-70,-83,-81,-100,-91,-100,-73,-60,-60,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-77,-86,-100,-100,-100,-84,-100,-100,-100,-85,-100,-92,-100,-100,-65,-65,-100,-100,-100,-100,-71,-100,-100,-100,-100,-87,-100,-84,-71,-100,-100,-75,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-90,-100,-100,-89,-74,-73,-74,-100,-100,-100,-72,-100,-75,-75,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-85,-85,-88,-82,-85,-85,-100,-100,-88,-86,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-64,-82,-28,-74,-74,-72,-78,-100,-68,-68,-66,-66,-79,-72,-72,-72,-74,-86,-82,-83,-82,-82,-100,-89,-78,-68,-66,-72,-83,-81,-100,-90,-74,-74,-59,-59,-100,-100,-100,-100,-100,-100,-73,-59,-100,-100,-100,-100,-100,-76,-86,-100,-100,-100,-87,-100,-100,-100,-85,-100,-92,-100,-74,-65,-65,-100,-100,-100,-100,-71,-100,-100,-100,-100,-87,-100,-83,-71,-100,-100,-75,-100,-100,-71,-100,-100,-100,-74,-100,-100,-100,-100,-100,-72,-73,-90,-89,-100,-90,-74,-74,-74,-72,-100,-100,-72,-100,-75,-75,-100,-100,-100,-74,-81,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-87,-100,-100,-84,-100,-100,-100,-74,-100,-100,-100,-84,-85,-87,-82,-84,-83,-100,-100,-88,-86,-100,-100,-87,-100,-100,-100,-100,-100,-84,-84,-100,-87,-83,-86,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-64,-85,-28,-73,-73,-78,-74,-75,-66,-66,-65,-66,-75,-69,-69,-70,-73,-86,-100,-100,-82,-82,-86,-88,-75,-66,-66,-69,-100,-81,-100,-91,-74,-74,-59,-60,-100,-100,-100,-100,-100,-88,-73,-60,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-92,-72,-75,-66,-65,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-83,-72,-100,-100,-75,-100,-100,-72,-100,-100,-100,-76,-100,-100,-73,-65,-100,-71,-76,-89,-89,-100,-89,-74,-74,-74,-72,-100,-100,-71,-100,-75,-75,-100,-100,-100,-74,-81,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-85,-84,-100,-83,-100,-100,-100,-74,-100,-100,-100,-89,-88,-87,-83,-84,-83,-100,-100,-100,-85,-100,-100,-83,-100,-100,-100,-100,-100,-84,-84,-100,-86,-100,-86,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-63,-82,-28,-75,-75,-75,-76,-76,-68,-68,-65,-65,-78,-70,-71,-70,-75,-100,-73,-77,-82,-82,-86,-90,-77,-68,-65,-71,-74,-82,-100,-91,-100,-100,-59,-60,-100,-100,-100,-100,-100,-84,-100,-59,-100,-100,-81,-100,-100,-76,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-92,-72,-75,-64,-64,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-83,-70,-100,-100,-77,-100,-100,-70,-100,-100,-100,-75,-100,-100,-74,-65,-100,-71,-75,-89,-89,-100,-91,-74,-74,-74,-71,-100,-100,-71,-100,-77,-77,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-84,-100,-83,-100,-100,-100,-100,-88,-85,-85,-84,-84,-87,-83,-84,-86,-100,-83,-87,-85,-100,-100,-83,-100,-100,-100,-100,-100,-84,-100,-100,-86,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-66,-86,-25,-74,-74,-73,-78,-79,-68,-68,-69,-69,-78,-70,-70,-70,-74,-82,-83,-83,-81,-81,-86,-90,-78,-68,-69,-70,-82,-80,-85,-92,-74,-73,-60,-60,-100,-100,-100,-100,-100,-85,-73,-60,-100,-100,-81,-100,-100,-74,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-75,-64,-64,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-81,-69,-100,-100,-76,-100,-100,-69,-100,-100,-100,-75,-100,-100,-74,-64,-100,-71,-75,-100,-100,-100,-91,-73,-73,-72,-71,-100,-89,-71,-100,-76,-77,-80,-100,-100,-74,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-81,-100,-81,-100,-100,-100,-72,-88,-85,-85,-84,-85,-86,-84,-85,-86,-100,-83,-87,-85,-100,-100,-87,-100,-100,-100,-100,-100,-84,-100,-100,-87,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
