38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b1,38:17:c3:1f:00:a1,44:48:c1:91:d0:14,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,44:48:c1:91:d0:12,44:48:c1:91:d0:10,b4:5d:50:e1:96:53,38:17:c3:1f:09:91,38:17:c3:24:47:52,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:24:47:51,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:95:a3,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,38:17:c3:1f:09:90,38:17:c3:24:47:50,9c:d6:43:60:92:e0,38:17:c3:1f:19:d0,38:17:c3:1f:14:10,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:14:02,38:17:c3:1f:14:01,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:41,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:83,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:80,44:48:c1:91:95:a2,44:48:c1:91:d0:00,44:48:c1:91:d0:02,44:48:c1:91:d0:01,38:17:c3:1f:14:00,72:32:b1:3e:1a:b7,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:43,44:48:c1:91:95:b1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:19:45:a2,20:a6:cd:42:0a:d2,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:09:80,38:17:c3:19:45:a0,44:48:c1:91:aa:30,38:17:c3:24:56:50,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:42,44:48:c1:91:95:a1,20:a6:cd:42:13:f2,44:48:c1:91:95:a0,20:a6:cd:42:0a:c2,20:a6:cd:42:13:f0,38:17:c3:22:61:90,38:17:c3:1a:cf:d0,66:2a:2f:53:7c:99,38:17:c3:1f:09:81,38:17:c3:1f:09:83,38:17:c3:19:45:a1,20:a6:cd:42:13:f1,38:17:c3:19:d7:71,38:17:c3:19:d7:70,38:17:c3:1f:09:82,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:1f:19:e2,38:17:c3:1f:19:e0,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:42:0b:e0,38:17:c3:19:d7:60,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:72,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,38:17:c3:19:36:30,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,38:17:c3:1e:ff:10,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:35:10,80:8d:b7:55:35:12,02:54:af:fe:54:11,38:17:c3:1e:ff:12,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:39:d0,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:19:71:92,38:17:c3:19:36:32,38:17:c3:19:71:91,38:17:c3:19:36:31,ea:9e:b4:53:24:54,20:a6:cd:50:24:a2,38:17:c3:19:71:90,20:a6:cd:50:24:a1,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,20:a6:cd:50:24:a0,80:8d:b7:55:39:d1,38:17:c3:1e:ff:11,38:17:c3:1f:22:30,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,80:8d:b7:55:39:c1,38:17:c3:1e:ff:01,80:8d:b7:55:29:d0,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,68:ff:7b:e4:af:38,00:4e:35:df:06:52,80:8d:b7:55:39:d2,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:40,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,x,y,label
-53,-75,-53,-75,-81,-53,-54,-88,-89,-90,-87,-100,-100,-100,-88,-94,-85,-100,-85,-85,-100,-100,-100,-84,-85,-100,-54,-88,-100,-86,-100,-89,-100,-84,-84,-84,-80,-80,-100,-84,-54,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-82,-75,-100,-100,-92,-91,-100,-100,-100,-100,-100,-84,-93,-100,-100,-86,-84,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-85,-85,-84,-100,-100,-87,-86,-87,-100,-100,-100,-100,-100,-78,-84,-85,-100,-83,-100,-84,-100,-90,-90,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,401,124,11
-49,-83,-49,-79,-80,-49,-56,-90,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-80,-80,-100,-55,-100,-100,-87,-100,-100,-100,-80,-82,-83,-100,-71,-87,-82,-56,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-88,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-82,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-82,-100,-100,-100,-87,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-49,-81,-49,-79,-79,-49,-56,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-80,-80,-100,-56,-87,-100,-87,-100,-100,-100,-80,-83,-83,-77,-77,-87,-83,-55,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-89,-100,-88,-87,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-85,-82,-100,-82,-82,-87,-85,-100,-100,-100,-100,-100,-81,-100,-100,-85,-87,-84,-84,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-49,-81,-49,-75,-76,-49,-55,-91,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-80,-80,-100,-55,-87,-100,-86,-100,-100,-100,-80,-83,-83,-78,-78,-100,-84,-55,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-89,-100,-100,-87,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-82,-100,-80,-82,-86,-85,-100,-100,-100,-100,-100,-80,-100,-100,-85,-100,-84,-84,-81,-89,-88,-88,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-49,-81,-49,-79,-80,-49,-55,-89,-91,-91,-100,-100,-100,-100,-100,-100,-87,-100,-87,-86,-100,-100,-100,-80,-81,-100,-55,-90,-100,-87,-100,-100,-100,-81,-83,-83,-78,-78,-100,-83,-55,-100,-100,-86,-90,-100,-85,-100,-100,-100,-100,-78,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-81,-90,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-85,-81,-100,-80,-82,-86,-84,-100,-100,-100,-100,-100,-80,-87,-100,-100,-100,-100,-100,-81,-88,-89,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-49,-81,-49,-76,-80,-49,-55,-89,-91,-90,-100,-100,-100,-100,-100,-100,-89,-100,-100,-86,-100,-100,-100,-80,-81,-100,-55,-89,-100,-86,-100,-92,-100,-81,-83,-83,-78,-100,-87,-83,-55,-100,-100,-86,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-100,-100,-81,-91,-100,-88,-87,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-84,-81,-100,-81,-80,-87,-87,-100,-100,-100,-100,-100,-80,-86,-100,-84,-100,-100,-84,-81,-88,-89,-88,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-49,-81,-49,-78,-79,-49,-55,-100,-88,-90,-100,-100,-100,-100,-100,-100,-88,-100,-88,-85,-100,-100,-100,-80,-80,-100,-55,-89,-100,-87,-100,-92,-100,-80,-83,-83,-78,-78,-87,-83,-55,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-81,-92,-100,-88,-87,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-85,-81,-100,-82,-81,-87,-87,-100,-100,-100,-100,-100,-81,-86,-100,-84,-100,-84,-84,-81,-88,-87,-89,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-50,-77,-51,-77,-84,-51,-49,-87,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-86,-87,-100,-100,-100,-100,-100,-100,-49,-100,-100,-87,-100,-100,-100,-100,-83,-82,-100,-100,-87,-83,-49,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-80,-77,-100,-100,-100,-100,-100,-87,-88,-100,-100,-83,-100,-100,-86,-86,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-82,-100,-80,-79,-85,-82,-100,-100,-100,-100,-100,-77,-100,-100,-83,-100,-83,-83,-80,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-50,-77,-50,-78,-81,-50,-49,-87,-87,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-86,-100,-100,-100,-77,-77,-100,-50,-100,-100,-86,-100,-100,-100,-77,-81,-81,-84,-83,-85,-81,-49,-100,-100,-100,-85,-100,-87,-100,-100,-100,-100,-83,-76,-100,-100,-100,-100,-100,-85,-87,-100,-100,-82,-100,-100,-87,-86,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-88,-81,-100,-79,-80,-86,-81,-100,-100,-100,-100,-100,-79,-87,-100,-83,-100,-83,-83,-80,-89,-91,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-50,-78,-50,-81,-77,-50,-49,-85,-85,-90,-100,-100,-100,-100,-100,-100,-86,-100,-86,-86,-100,-100,-100,-77,-77,-100,-49,-87,-100,-87,-100,-100,-100,-77,-78,-78,-81,-82,-86,-78,-49,-100,-100,-100,-85,-100,-87,-100,-100,-100,-100,-81,-76,-100,-100,-100,-100,-100,-85,-86,-100,-100,-81,-100,-100,-85,-85,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-88,-80,-100,-79,-80,-85,-80,-100,-100,-100,-100,-100,-79,-86,-86,-83,-86,-84,-84,-80,-88,-89,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-51,-77,-51,-81,-77,-51,-49,-86,-89,-90,-100,-100,-100,-100,-100,-100,-87,-100,-86,-85,-100,-100,-100,-77,-77,-100,-49,-88,-100,-86,-100,-100,-100,-77,-81,-81,-81,-82,-86,-81,-49,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-81,-100,-100,-85,-86,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-80,-100,-79,-80,-85,-81,-100,-100,-100,-100,-100,-81,-87,-87,-83,-86,-83,-83,-100,-89,-89,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-51,-77,-51,-76,-83,-51,-49,-86,-88,-89,-100,-100,-100,-100,-100,-100,-86,-100,-86,-87,-100,-100,-100,-78,-78,-100,-49,-88,-100,-87,-100,-91,-100,-78,-80,-80,-83,-82,-88,-81,-49,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-82,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-91,-100,-88,-86,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-83,-100,-80,-80,-86,-80,-100,-100,-100,-100,-100,-81,-86,-86,-83,-86,-83,-83,-80,-89,-89,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-51,-77,-51,-78,-83,-51,-49,-89,-88,-89,-100,-100,-100,-100,-100,-100,-87,-100,-88,-86,-100,-100,-100,-79,-78,-100,-49,-100,-100,-87,-100,-91,-100,-78,-80,-81,-82,-82,-88,-81,-49,-100,-100,-100,-84,-100,-90,-100,-100,-100,-100,-81,-78,-100,-100,-100,-92,-100,-100,-100,-100,-100,-83,-91,-100,-88,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-83,-100,-80,-81,-86,-80,-100,-100,-100,-100,-100,-62,-86,-86,-100,-86,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-41,-100,-43,-100,-100,-43,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-47,-100,-100,-100,-100,-100,-100,-78,-85,-85,-100,-85,-89,-85,-47,-100,-83,-85,-85,-100,-83,-100,-100,-100,-100,-100,-84,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-83,-82,-100,-81,-100,-100,-100,-100,-100,-79,-100,-100,-82,-100,-82,-82,-82,-84,-84,-84,-85,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-43,-100,-44,-80,-80,-44,-47,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-48,-100,-100,-100,-100,-100,-100,-81,-83,-83,-100,-85,-89,-83,-48,-100,-83,-85,-82,-100,-83,-100,-100,-100,-100,-100,-84,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-84,-84,-100,-78,-100,-100,-100,-100,-100,-75,-85,-86,-83,-100,-83,-83,-84,-83,-84,-84,-83,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-44,-100,-44,-83,-80,-43,-48,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-48,-100,-100,-89,-100,-88,-100,-80,-85,-84,-100,-100,-100,-84,-48,-100,-83,-85,-84,-100,-85,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-81,-100,-83,-83,-100,-82,-100,-100,-100,-100,-100,-80,-87,-87,-83,-100,-83,-84,-84,-84,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-45,-100,-45,-82,-100,-45,-47,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-82,-82,-100,-47,-100,-100,-88,-100,-93,-100,-83,-84,-84,-100,-84,-100,-84,-47,-100,-83,-82,-81,-100,-83,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-83,-83,-100,-78,-100,-100,-100,-100,-100,-78,-87,-87,-100,-100,-100,-84,-84,-84,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-44,-82,-45,-81,-84,-44,-47,-89,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-82,-81,-100,-47,-89,-100,-89,-100,-93,-100,-81,-83,-84,-100,-84,-100,-83,-47,-100,-69,-69,-68,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-88,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-80,-100,-83,-83,-88,-77,-100,-100,-100,-100,-100,-76,-85,-86,-84,-86,-84,-84,-83,-84,-85,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-44,-82,-44,-80,-84,-44,-47,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-82,-82,-100,-47,-89,-100,-90,-100,-100,-100,-82,-84,-82,-85,-100,-100,-83,-47,-100,-82,-82,-82,-100,-83,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-88,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-79,-100,-83,-83,-88,-76,-100,-100,-100,-100,-100,-78,-85,-86,-85,-86,-83,-83,-84,-85,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-51,-81,-51,-79,-81,-51,-51,-89,-87,-93,-100,-100,-100,-100,-100,-100,-87,-100,-86,-87,-100,-100,-100,-80,-80,-100,-51,-89,-100,-87,-100,-100,-100,-80,-81,-81,-87,-86,-100,-81,-51,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-86,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-79,-100,-100,-83,-84,-77,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-75,-100,-84,-85,-83,-83,-84,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
