38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,b0:be:76:f8:30:5e,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:91,80:8d:b7:55:35:02,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:35:01,38:17:c3:1f:01:81,80:8d:b7:55:35:03,38:17:c3:1f:01:92,44:48:c1:a5:82:21,44:48:c1:a5:82:22,44:48:c1:a5:82:31,44:48:c1:a5:82:32,38:17:c3:19:d7:71,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:25:e3,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,38:17:c3:19:d7:72,80:8d:b7:55:25:f1,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:19:55:51,38:17:c3:19:45:b2,00:4e:35:df:06:41,b4:5d:50:e1:92:33,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:35:10,80:8d:b7:55:39:d0,80:8d:b7:55:35:00,38:17:c3:1f:01:90,44:48:c1:a5:82:20,44:48:c1:a5:82:30,38:17:c3:19:d7:60,80:8d:b7:55:25:e0,80:8d:b7:55:25:f0,20:a6:cd:50:24:b0,38:17:c3:19:55:50,00:4e:35:df:06:42,38:17:c3:1e:ff:10,66:2a:2f:53:7c:99,38:17:c3:1f:01:82,00:4e:35:df:06:40,38:17:c3:1f:01:80,b4:5d:50:e1:92:31,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:3a:51,38:17:c3:19:45:b1,80:8d:b7:55:3a:52,38:17:c3:19:d7:70,38:17:c3:19:45:b0,80:8d:b7:55:3a:50,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:1e:ff:00,38:17:c3:19:55:52,20:a6:cd:50:24:a1,60:32:b1:3e:1a:b8,80:8d:b7:55:39:c0,20:a6:cd:50:24:a0,b4:5d:50:e1:92:32,38:17:c3:19:55:42,00:4e:35:df:06:52,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,00:4e:35:df:06:51,00:4e:35:df:06:50,b4:5d:50:e1:92:23,00:4e:35:de:e1:12,b4:5d:50:e1:92:30,38:17:c3:19:45:a1,20:a6:cd:50:24:a2,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:55:41,38:17:c3:19:45:a0,38:17:c3:19:45:a2,b4:5d:50:e1:92:22,38:17:c3:19:55:40,a8:bd:27:4c:bd:30,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,a8:bd:27:4c:bd:31,00:4e:35:de:e1:10,00:4e:35:de:e1:11,60:32:b1:3e:1a:b7,00:4e:35:de:e1:01,a8:bd:27:4c:bd:32,38:17:c3:1f:08:42,38:17:c3:1f:08:41,00:4e:35:de:e1:02,00:4e:35:de:e1:00,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:d7:53,38:17:c3:19:71:90,00:4e:35:de:d7:50,00:4e:35:de:d7:52,00:4e:35:de:d7:51,38:17:c3:1f:22:30,38:17:c3:1f:22:22,38:17:c3:19:71:82,38:17:c3:1f:08:40,a8:bd:27:4c:bd:20,38:17:c3:1f:08:50,38:17:c3:1f:22:32,a8:bd:27:4c:bd:22,38:17:c3:19:71:80,38:17:c3:1f:08:52,38:17:c3:1f:22:31,38:17:c3:1f:08:51,a8:bd:27:4c:bd:21,00:4e:35:df:0e:12,38:17:c3:19:71:81,00:4e:35:df:0e:01,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,00:4e:35:df:0e:02,38:17:c3:1e:fc:b0,00:4e:35:df:0e:11,00:4e:35:df:0e:10,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:b0,38:17:c3:24:4f:10,38:17:c3:24:58:a1,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:1f:0f:90,00:4e:35:df:27:02,00:4e:35:de:d7:43,00:4e:35:df:27:00,00:4e:35:df:27:01,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:40,x,y,timestamp
-71,-70,-24,-66,-73,-73,-63,-77,-77,-77,-63,-63,-86,-100,-56,-56,-100,-100,-73,-86,-60,-61,-61,-61,-100,-100,-80,-73,-83,-74,-75,-82,-82,-100,-81,-100,-100,-82,-100,-68,-83,-70,-73,-78,-63,-100,-84,-60,-61,-100,-100,-82,-89,-82,-68,-100,-81,-100,-68,-100,-83,-100,-100,-69,-100,-70,-100,-100,-70,-66,-66,-66,-100,-82,-100,-84,-57,-100,-83,-78,-78,-100,-100,-78,-78,-80,-82,-83,-100,-100,-100,-100,-77,-100,-100,-77,-78,-100,-78,-100,-87,-82,-82,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,356,2283882794674
-71,-70,-27,-68,-74,-75,-65,-78,-78,-78,-65,-65,-86,-73,-57,-57,-73,-100,-73,-86,-60,-60,-59,-60,-100,-100,-80,-74,-84,-100,-100,-82,-82,-100,-83,-100,-100,-82,-100,-68,-80,-70,-74,-78,-66,-74,-86,-60,-59,-100,-100,-82,-89,-82,-68,-100,-83,-100,-68,-100,-80,-100,-100,-68,-100,-68,-100,-100,-68,-66,-66,-66,-100,-83,-100,-84,-58,-100,-79,-79,-76,-100,-100,-78,-78,-80,-83,-80,-100,-100,-100,-100,-79,-100,-100,-100,-79,-87,-100,-77,-86,-83,-83,-88,-78,-87,-100,-100,-100,-78,-100,-100,-91,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,356,2287773957213
-70,-70,-25,-67,-74,-75,-62,-78,-78,-78,-65,-65,-85,-73,-57,-57,-73,-100,-73,-85,-60,-60,-59,-59,-100,-81,-100,-76,-84,-100,-100,-82,-82,-100,-83,-100,-100,-82,-100,-67,-81,-70,-74,-78,-65,-72,-86,-60,-59,-100,-100,-82,-100,-85,-67,-100,-84,-100,-67,-100,-81,-100,-100,-68,-100,-68,-100,-100,-68,-67,-67,-67,-100,-83,-100,-100,-57,-100,-81,-79,-78,-100,-100,-78,-78,-78,-82,-81,-100,-100,-100,-100,-79,-100,-100,-78,-79,-88,-78,-78,-87,-83,-82,-100,-78,-87,-100,-100,-77,-77,-100,-100,-88,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,356,2291658447982
-70,-70,-28,-67,-74,-74,-58,-78,-78,-78,-64,-64,-85,-74,-56,-57,-74,-100,-100,-85,-60,-60,-60,-60,-100,-81,-100,-76,-100,-100,-100,-82,-82,-100,-83,-100,-100,-84,-100,-68,-80,-70,-74,-78,-65,-74,-86,-61,-60,-100,-100,-82,-88,-85,-68,-100,-84,-100,-68,-100,-80,-100,-100,-68,-100,-68,-100,-100,-68,-69,-69,-67,-100,-83,-100,-100,-57,-100,-80,-77,-79,-100,-100,-79,-79,-78,-82,-80,-100,-100,-100,-100,-77,-100,-100,-78,-77,-88,-78,-78,-87,-81,-82,-100,-78,-87,-100,-100,-77,-77,-100,-100,-88,-100,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,356,2295584363290
-70,-70,-27,-65,-73,-72,-62,-78,-79,-79,-65,-65,-100,-73,-57,-56,-74,-100,-74,-85,-59,-59,-59,-59,-100,-100,-82,-73,-83,-100,-100,-82,-82,-100,-82,-100,-100,-82,-100,-68,-81,-70,-73,-79,-65,-74,-85,-60,-59,-83,-100,-82,-88,-83,-68,-100,-83,-100,-68,-100,-81,-100,-100,-68,-100,-68,-100,-100,-68,-66,-66,-66,-100,-83,-100,-84,-57,-100,-80,-77,-79,-100,-100,-79,-79,-78,-81,-81,-100,-100,-100,-100,-77,-100,-100,-100,-77,-87,-100,-100,-86,-81,-81,-100,-78,-86,-100,-100,-100,-100,-100,-100,-88,-100,-88,-87,-87,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,356,2299415122598
-70,-69,-27,-66,-73,-72,-62,-79,-78,-79,-65,-65,-85,-74,-57,-57,-100,-100,-73,-85,-60,-59,-59,-59,-100,-82,-82,-73,-82,-100,-100,-82,-82,-100,-82,-100,-100,-83,-100,-68,-81,-70,-73,-79,-65,-100,-85,-60,-59,-82,-100,-82,-100,-82,-68,-100,-85,-100,-68,-100,-81,-100,-100,-68,-100,-68,-100,-100,-68,-66,-65,-66,-100,-83,-100,-84,-57,-100,-80,-77,-79,-100,-100,-79,-79,-78,-86,-81,-100,-100,-100,-100,-77,-100,-100,-78,-77,-87,-79,-79,-86,-88,-87,-100,-76,-86,-100,-100,-77,-77,-100,-100,-91,-90,-88,-87,-87,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,356,2303331600906
-68,-68,-25,-64,-100,-100,-71,-100,-78,-78,-61,-61,-88,-69,-58,-58,-69,-100,-71,-87,-62,-62,-61,-62,-89,-80,-80,-75,-84,-73,-100,-81,-81,-89,-81,-100,-100,-78,-100,-73,-100,-68,-100,-78,-61,-69,-87,-62,-62,-79,-100,-81,-100,-78,-73,-100,-80,-100,-73,-100,-100,-100,-100,-70,-100,-70,-100,-100,-70,-66,-66,-65,-100,-78,-100,-100,-58,-100,-100,-72,-82,-100,-100,-82,-82,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-82,-100,-84,-85,-87,-100,-88,-88,-87,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,337,2358166604217
-68,-68,-30,-62,-74,-73,-65,-78,-78,-78,-61,-61,-86,-69,-58,-58,-69,-100,-73,-86,-60,-59,-61,-61,-89,-81,-81,-77,-84,-74,-74,-82,-81,-89,-81,-100,-100,-77,-100,-73,-100,-68,-74,-78,-61,-69,-87,-60,-61,-81,-74,-81,-100,-77,-73,-100,-81,-100,-73,-100,-100,-100,-100,-70,-100,-70,-89,-100,-70,-64,-66,-64,-100,-77,-100,-83,-58,-100,-100,-72,-82,-100,-100,-82,-82,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-87,-77,-77,-100,-83,-83,-100,-80,-100,-84,-85,-81,-100,-84,-85,-87,-100,-88,-88,-87,-100,-84,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,337,2361968926986
-69,-69,-28,-63,-72,-73,-65,-78,-78,-78,-61,-61,-87,-69,-58,-58,-69,-100,-73,-86,-60,-60,-61,-61,-88,-81,-82,-74,-85,-74,-74,-81,-81,-88,-81,-100,-100,-77,-100,-72,-78,-69,-72,-78,-61,-69,-87,-60,-61,-81,-74,-81,-89,-78,-72,-100,-81,-100,-72,-100,-78,-100,-100,-100,-100,-100,-88,-100,-100,-64,-64,-64,-100,-77,-100,-78,-58,-100,-78,-100,-80,-100,-100,-79,-79,-100,-82,-79,-100,-100,-100,-100,-100,-100,-100,-78,-100,-87,-77,-77,-100,-82,-82,-100,-80,-100,-84,-85,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,337,2365746913909
-69,-69,-29,-62,-72,-72,-65,-77,-77,-78,-61,-61,-87,-69,-58,-58,-68,-100,-71,-100,-59,-60,-61,-61,-88,-100,-81,-74,-84,-74,-74,-81,-81,-88,-81,-100,-100,-77,-100,-72,-79,-69,-72,-78,-61,-69,-87,-57,-61,-100,-74,-81,-89,-77,-72,-100,-80,-100,-72,-100,-79,-100,-100,-70,-100,-70,-88,-100,-70,-64,-64,-100,-100,-77,-100,-80,-57,-100,-79,-100,-78,-100,-100,-78,-78,-100,-83,-80,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-87,-83,-84,-100,-100,-100,-84,-100,-81,-100,-84,-85,-88,-100,-89,-88,-88,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,337,2369515405140
-69,-69,-25,-63,-72,-72,-68,-78,-78,-78,-61,-61,-87,-69,-55,-56,-68,-100,-69,-100,-60,-59,-61,-61,-100,-100,-81,-70,-84,-74,-74,-82,-82,-89,-81,-100,-100,-77,-100,-72,-78,-69,-72,-78,-61,-69,-87,-59,-62,-100,-100,-82,-90,-77,-72,-100,-79,-100,-72,-100,-78,-100,-100,-70,-100,-70,-89,-100,-70,-66,-67,-100,-100,-78,-100,-80,-56,-100,-78,-100,-78,-100,-100,-78,-77,-76,-82,-78,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-78,-77,-87,-82,-82,-100,-100,-100,-100,-100,-100,-100,-84,-85,-88,-100,-89,-88,-88,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,337,2373321832448
-68,-67,-29,-63,-73,-73,-65,-78,-78,-78,-61,-61,-86,-69,-58,-58,-69,-100,-71,-86,-60,-60,-61,-61,-100,-80,-79,-76,-85,-100,-74,-82,-82,-89,-82,-100,-100,-77,-100,-73,-78,-68,-73,-78,-61,-69,-88,-60,-61,-80,-73,-82,-90,-77,-74,-100,-82,-100,-74,-100,-78,-100,-100,-71,-100,-71,-89,-100,-71,-64,-64,-64,-100,-77,-100,-76,-58,-100,-79,-100,-78,-100,-100,-78,-77,-75,-83,-78,-100,-100,-100,-100,-100,-100,-100,-77,-100,-87,-78,-77,-100,-82,-82,-100,-78,-87,-100,-100,-78,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,337,2377245973602
-73,-100,-27,-67,-100,-100,-58,-78,-77,-78,-65,-65,-100,-68,-58,-58,-68,-100,-67,-100,-66,-66,-68,-68,-100,-79,-100,-100,-100,-73,-100,-79,-79,-100,-79,-100,-100,-71,-100,-100,-83,-100,-100,-78,-65,-68,-100,-66,-68,-79,-100,-79,-100,-71,-100,-100,-77,-100,-100,-100,-84,-100,-100,-66,-100,-66,-100,-100,-66,-63,-63,-63,-100,-71,-100,-100,-58,-100,-85,-73,-81,-100,-100,-80,-80,-78,-87,-85,-100,-100,-100,-100,-73,-100,-100,-100,-73,-86,-100,-100,-87,-87,-86,-100,-78,-86,-100,-100,-78,-78,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,319,2418586650913
-75,-75,-29,-64,-100,-100,-62,-77,-77,-77,-68,-68,-100,-68,-58,-58,-68,-100,-69,-100,-67,-66,-71,-71,-100,-80,-80,-67,-81,-73,-100,-81,-81,-100,-81,-100,-100,-70,-100,-70,-86,-75,-100,-78,-68,-68,-100,-67,-71,-80,-100,-82,-100,-70,-70,-100,-77,-100,-71,-100,-86,-100,-100,-68,-100,-67,-100,-100,-68,-62,-62,-62,-100,-70,-100,-100,-58,-100,-86,-73,-78,-100,-100,-78,-78,-78,-86,-85,-100,-100,-100,-100,-73,-100,-100,-100,-73,-86,-100,-100,-86,-87,-86,-100,-78,-86,-100,-100,-78,-78,-100,-100,-92,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,319,2422326365297
-76,-75,-29,-69,-76,-75,-62,-78,-78,-78,-67,-67,-100,-68,-58,-58,-68,-100,-65,-100,-67,-67,-74,-74,-100,-80,-80,-76,-82,-74,-74,-80,-80,-100,-80,-100,-100,-70,-100,-69,-85,-75,-76,-78,-67,-68,-100,-67,-74,-80,-100,-80,-100,-70,-70,-100,-79,-100,-65,-100,-86,-100,-100,-66,-100,-66,-100,-100,-66,-62,-62,-62,-100,-70,-100,-100,-58,-100,-87,-100,-77,-100,-100,-77,-77,-79,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-82,-81,-86,-100,-100,-100,-78,-86,-100,-100,-78,-78,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,319,2426081570452
-75,-74,-26,-68,-76,-75,-60,-78,-78,-78,-67,-68,-100,-68,-58,-58,-68,-100,-65,-100,-66,-64,-71,-71,-100,-78,-100,-76,-82,-74,-74,-80,-80,-100,-80,-100,-100,-71,-100,-70,-86,-75,-76,-79,-68,-68,-100,-66,-71,-77,-73,-80,-100,-71,-70,-100,-78,-100,-70,-100,-86,-100,-100,-66,-100,-66,-100,-100,-66,-62,-63,-62,-100,-71,-100,-82,-58,-100,-86,-74,-75,-100,-100,-75,-75,-80,-84,-87,-100,-100,-100,-100,-74,-100,-100,-100,-74,-87,-82,-81,-87,-100,-100,-100,-78,-87,-100,-100,-78,-78,-100,-100,-89,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,319,2429896904529
-75,-75,-29,-68,-75,-75,-58,-78,-78,-78,-68,-68,-100,-68,-58,-58,-67,-100,-65,-100,-66,-65,-74,-74,-100,-79,-79,-75,-100,-74,-100,-81,-81,-100,-81,-100,-100,-71,-100,-70,-86,-75,-76,-78,-68,-67,-90,-66,-74,-77,-73,-81,-100,-71,-70,-100,-76,-100,-70,-100,-87,-100,-100,-66,-100,-66,-100,-100,-66,-62,-62,-62,-100,-71,-100,-82,-58,-100,-86,-73,-77,-100,-100,-77,-77,-80,-86,-87,-100,-100,-100,-100,-73,-100,-100,-100,-73,-88,-100,-100,-87,-85,-86,-100,-80,-87,-100,-100,-81,-80,-100,-100,-89,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,319,2433676184990
-75,-75,-27,-67,-75,-75,-61,-78,-78,-78,-67,-67,-100,-68,-58,-58,-68,-100,-65,-100,-66,-66,-72,-72,-100,-78,-79,-75,-81,-100,-74,-81,-81,-100,-81,-100,-100,-71,-100,-70,-86,-75,-76,-78,-67,-68,-90,-66,-72,-79,-100,-82,-100,-72,-70,-100,-77,-100,-70,-100,-86,-100,-100,-66,-100,-66,-100,-100,-66,-61,-61,-62,-100,-72,-100,-100,-58,-100,-86,-73,-75,-100,-100,-75,-75,-100,-85,-86,-100,-100,-100,-100,-74,-100,-100,-100,-73,-88,-100,-100,-100,-86,-85,-100,-80,-87,-100,-100,-81,-80,-100,-100,-88,-100,-87,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,319,2437540989221
-78,-79,-27,-74,-100,-100,-60,-80,-79,-100,-66,-66,-100,-72,-59,-59,-72,-100,-69,-100,-67,-67,-69,-69,-100,-100,-83,-100,-85,-100,-100,-86,-100,-100,-86,-100,-100,-81,-100,-71,-88,-100,-100,-79,-66,-72,-100,-67,-69,-100,-100,-86,-100,-81,-71,-100,-86,-100,-100,-100,-100,-100,-100,-67,-100,-67,-100,-100,-67,-66,-66,-66,-100,-81,-100,-88,-59,-100,-100,-74,-76,-100,-100,-75,-75,-81,-85,-100,-100,-100,-100,-100,-74,-100,-100,-100,-74,-85,-100,-100,-86,-85,-85,-100,-100,-86,-100,-100,-81,-100,-100,-100,-89,-87,-100,-89,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,300,2492924771379
-80,-80,-26,-73,-100,-100,-62,-80,-100,-80,-67,-67,-100,-71,-59,-59,-100,-100,-66,-100,-100,-100,-70,-70,-100,-100,-100,-74,-84,-75,-74,-84,-84,-100,-84,-100,-100,-78,-100,-71,-89,-81,-100,-80,-68,-100,-100,-100,-70,-82,-74,-84,-100,-100,-71,-100,-86,-100,-71,-100,-89,-100,-100,-67,-100,-67,-100,-100,-67,-68,-68,-68,-100,-79,-100,-100,-59,-100,-100,-76,-79,-100,-100,-79,-79,-81,-85,-100,-100,-100,-100,-100,-74,-100,-100,-100,-74,-100,-100,-84,-100,-85,-80,-100,-78,-100,-100,-100,-78,-78,-81,-100,-100,-89,-100,-100,-100,-90,-100,-100,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,300,2507332397303
-79,-80,-27,-72,-100,-100,-62,-82,-82,-82,-65,-65,-100,-71,-58,-58,-71,-100,-67,-100,-66,-67,-71,-71,-100,-100,-100,-75,-83,-75,-75,-86,-86,-100,-84,-100,-100,-76,-100,-71,-88,-81,-100,-82,-65,-71,-100,-66,-72,-82,-100,-86,-100,-76,-71,-100,-85,-100,-71,-100,-88,-100,-100,-67,-100,-67,-100,-100,-67,-69,-69,-69,-100,-76,-100,-86,-58,-100,-100,-76,-77,-100,-100,-77,-77,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-84,-85,-85,-85,-100,-78,-85,-100,-100,-78,-78,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,300,2511045641995
-77,-77,-27,-73,-100,-100,-61,-82,-79,-79,-66,-66,-100,-70,-58,-58,-71,-100,-67,-100,-66,-67,-69,-69,-100,-100,-100,-77,-84,-74,-75,-86,-86,-100,-86,-100,-100,-76,-100,-72,-88,-77,-100,-79,-66,-71,-100,-66,-69,-100,-75,-86,-100,-76,-71,-100,-84,-100,-71,-100,-88,-100,-100,-67,-100,-67,-89,-100,-67,-68,-68,-68,-100,-76,-100,-85,-58,-100,-100,-75,-75,-100,-100,-75,-75,-77,-83,-100,-100,-100,-100,-100,-75,-100,-100,-100,-75,-85,-100,-100,-85,-84,-84,-100,-79,-85,-100,-100,-78,-80,-100,-100,-88,-100,-100,-87,-100,-89,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,300,2514848971457
-78,-78,-25,-73,-100,-100,-63,-80,-81,-80,-66,-66,-100,-70,-58,-58,-71,-100,-67,-100,-66,-100,-70,-71,-100,-100,-100,-77,-84,-74,-74,-84,-86,-100,-85,-100,-100,-77,-100,-71,-88,-78,-100,-80,-66,-100,-100,-100,-71,-100,-74,-86,-100,-75,-71,-100,-84,-100,-71,-100,-88,-100,-100,-66,-100,-66,-89,-100,-66,-68,-68,-68,-100,-77,-100,-86,-58,-100,-100,-75,-78,-100,-100,-78,-78,-77,-82,-100,-100,-100,-100,-100,-75,-100,-100,-83,-75,-100,-100,-100,-100,-82,-82,-100,-80,-86,-100,-100,-79,-80,-100,-83,-88,-89,-89,-88,-89,-89,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,263,300,2518610979380
