38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,b0:be:76:f8:30:5e,38:17:c3:1f:01:92,38:17:c3:1f:01:91,80:8d:b7:55:39:d1,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:35:03,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:39:d2,80:8d:b7:55:35:11,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:25:e3,38:17:c3:1f:01:82,38:17:c3:1f:01:81,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:3a:41,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,38:17:c3:19:d7:72,38:17:c3:19:55:51,00:4e:35:df:06:41,b4:5d:50:e1:92:33,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,38:17:c3:1f:01:90,80:8d:b7:55:39:d0,80:8d:b7:55:35:00,80:8d:b7:55:39:c0,80:8d:b7:55:35:10,44:48:c1:a5:82:30,38:17:c3:1f:01:80,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,80:8d:b7:55:25:f0,38:17:c3:19:55:50,38:17:c3:19:d7:70,80:8d:b7:55:3a:50,00:4e:35:df:06:52,00:4e:35:df:06:42,66:2a:2f:53:7c:99,80:8d:b7:55:3a:42,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:50,00:4e:35:df:06:51,38:17:c3:19:d7:60,38:17:c3:1e:ff:00,44:48:c1:a5:82:21,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,00:4e:35:df:06:40,60:32:b1:3e:1a:b8,20:a6:cd:50:24:b0,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:19:d7:71,44:48:c1:a5:82:22,44:48:c1:a5:82:20,20:a6:cd:50:24:a0,38:17:c3:19:45:b0,38:17:c3:1e:ff:10,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,b4:5d:50:e1:92:32,b4:5d:50:e1:92:31,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:19:45:a2,b4:5d:50:e1:92:22,b4:5d:50:e1:92:23,38:17:c3:19:55:52,b4:5d:50:e1:96:50,a8:bd:27:4c:bd:30,38:17:c3:19:55:42,38:17:c3:19:55:41,38:17:c3:19:55:40,38:17:c3:19:45:a0,38:17:c3:19:45:a1,b4:5d:50:e1:96:43,b4:5d:50:e1:96:53,20:a6:cd:42:0b:e3,b4:5d:50:e1:92:30,00:4e:35:de:e1:02,60:32:b1:3e:1a:b7,b4:5d:50:e1:92:20,00:4e:35:de:e1:01,b4:5d:50:e1:92:21,00:4e:35:de:e1:00,00:4e:35:de:e1:12,00:4e:35:de:e1:10,00:4e:35:de:e1:11,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:1f:08:41,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,38:17:c3:19:71:81,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:1f:08:40,00:4e:35:de:d7:41,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:50,00:4e:35:de:d7:43,38:17:c3:19:71:90,38:17:c3:19:71:82,38:17:c3:19:71:80,38:17:c3:1f:22:30,38:17:c3:19:71:92,38:17:c3:1f:08:50,00:4e:35:de:d7:51,38:17:c3:1f:22:31,38:17:c3:1f:08:42,38:17:c3:1f:22:32,38:17:c3:1f:08:51,00:4e:35:df:0e:00,38:17:c3:1f:08:52,38:17:c3:1e:fc:a0,00:4e:35:df:0e:10,00:4e:35:df:0e:11,00:4e:35:df:0e:12,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,00:4e:35:df:0e:02,38:17:c3:1e:fc:b0,00:4e:35:df:0e:01,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:b0,38:17:c3:24:4f:02,38:17:c3:1f:0f:90,38:17:c3:24:4f:10,38:17:c3:24:58:a1,38:17:c3:24:4f:01,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:4f:00,38:17:c3:1f:0f:91,38:17:c3:24:4f:12,38:17:c3:24:4f:11,00:4e:35:df:27:01,38:17:c3:1b:08:a1,x,y,timestamp
-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-78,-77,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-71,-100,-71,-79,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-61,-64,-100,-62,-58,-58,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-83,-84,-84,-100,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,618,-102,4800151641054
-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-78,-76,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-88,-71,-100,-100,-71,-100,-71,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-83,-62,-58,-58,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-82,-82,-82,-100,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,618,-102,4803502503747
-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-79,-76,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-88,-71,-100,-100,-71,-100,-71,-81,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-83,-61,-58,-58,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-84,-83,-83,-100,-100,-76,-100,-76,-100,-100,-81,-100,-100,-100,-100,-100,-91,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,618,-102,4806873024901
-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-77,-77,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-88,-71,-100,-100,-71,-100,-71,-81,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-84,-62,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-81,-81,-81,-100,-100,-76,-100,-76,-100,-100,-81,-100,-100,-100,-100,-100,-91,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,618,-102,4810239564516
-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-91,-100,-78,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-82,-72,-100,-100,-71,-100,-71,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-100,-60,-58,-58,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,-102,4851065739980
-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-82,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-91,-88,-77,-81,-82,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-81,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-82,-70,-100,-100,-70,-100,-70,-81,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-100,-60,-59,-59,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-87,-87,-87,-100,-100,-78,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,-102,4854415841750
-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-79,-82,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-91,-83,-77,-81,-82,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-81,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-83,-70,-100,-100,-70,-100,-70,-79,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-100,-61,-59,-59,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-86,-86,-85,-100,-100,-78,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,639,-102,4857844245288
-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-79,-86,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-83,-77,-79,-82,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-87,-100,-100,-100,-100,-81,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-83,-68,-100,-100,-68,-100,-68,-81,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-66,-64,-64,-100,-83,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-87,-87,-86,-100,-100,-78,-100,-77,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,639,-102,4860950861135
-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-83,-88,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-76,-87,-100,-100,-100,-100,-89,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-92,-88,-76,-79,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-86,-100,-100,-100,-100,-81,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-86,-70,-100,-100,-70,-100,-70,-81,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-100,-66,-63,-63,-100,-83,-83,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-86,-86,-86,-100,-100,-72,-100,-72,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,639,-102,4864421442212
-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-83,-88,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-84,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-92,-88,-77,-81,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-80,-81,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-83,-71,-100,-81,-71,-80,-71,-81,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-100,-65,-63,-63,-100,-83,-77,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-87,-86,-87,-100,-100,-73,-100,-72,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,639,-102,4867870332750
-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-82,-100,-100,-100,-100,-89,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-90,-86,-79,-86,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-91,-90,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-81,-81,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-81,-69,-100,-81,-69,-81,-69,-78,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-67,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,-81,4908854389753
-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-83,-100,-100,-100,-100,-89,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-90,-84,-78,-80,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-89,-90,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-81,-81,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-83,-67,-100,-81,-67,-81,-68,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-69,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-83,-100,-100,-100,-100,-78,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,-81,4912198713830
-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-83,-83,-100,-84,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-100,-100,-100,-100,-88,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-90,-84,-78,-82,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-89,-90,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-82,-81,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-82,-68,-100,-81,-68,-81,-68,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-69,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-84,-100,-100,-100,-100,-78,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,-81,4915621889676
-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-83,-83,-100,-84,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-83,-100,-100,-100,-100,-89,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-89,-84,-78,-83,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-89,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-81,-82,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-83,-68,-100,-82,-68,-81,-68,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-69,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-84,-85,-84,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,-81,4919042700369
-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-83,-83,-100,-85,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-100,-100,-100,-100,-89,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-90,-84,-79,-83,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-90,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-81,-81,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-83,-68,-100,-81,-68,-81,-68,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-100,-69,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-83,-84,-83,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,-81,4922409584292
-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-83,-100,-84,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-100,-100,-100,-100,-89,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-90,-84,-78,-89,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-90,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-81,-81,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-82,-67,-100,-82,-67,-81,-68,-77,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-68,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-83,-84,-84,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,-81,4925818370062
-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-80,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-85,-75,-88,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-78,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-80,-63,-100,-100,-63,-78,-63,-71,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-74,-72,-72,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-80,-80,-80,-100,-100,-71,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,-60,4974552590065
-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-81,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-86,-75,-86,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-79,-79,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-81,-64,-100,-100,-63,-78,-64,-72,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-74,-72,-72,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-80,-80,-80,-100,-100,-71,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,-60,4988660815373
-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-81,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-86,-75,-85,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-80,-79,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-81,-63,-100,-80,-64,-79,-63,-72,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-74,-72,-71,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-82,-81,-81,-100,-100,-72,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,-60,4992019652527
-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-83,-100,-82,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-81,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-87,-75,-87,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-79,-79,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-81,-63,-100,-79,-63,-79,-63,-72,-71,-72,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-74,-72,-72,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-83,-84,-83,-100,-100,-71,-100,-72,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,-60,4995341302066
-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-83,-100,-82,-82,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-81,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-84,-75,-88,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-79,-79,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-81,-63,-100,-80,-64,-79,-64,-72,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-73,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-82,-82,-82,-100,-100,-72,-100,-72,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,-60,4998698247681
-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-83,-100,-83,-82,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-81,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-83,-75,-85,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-100,-78,-79,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-81,-63,-100,-78,-63,-78,-63,-71,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-75,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-84,-84,-84,-100,-100,-71,-100,-72,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,639,-60,5002048611066
