60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,20:a6:cd:42:0a:d1,b4:5d:50:e1:96:52,20:a6:cd:42:0a:d3,38:17:c3:1f:14:02,20:a6:cd:42:0a:c3,38:17:c3:1f:14:01,38:17:c3:19:45:a1,20:a6:cd:42:0a:c1,44:48:c1:91:d0:04,38:17:c3:19:45:a2,38:17:c3:19:45:b2,38:17:c3:19:45:b1,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,20:a6:cd:42:0a:c0,38:17:c3:1f:09:81,38:17:c3:1f:09:82,38:17:c3:1f:09:83,44:48:c1:91:95:a3,38:17:c3:1f:14:11,38:17:c3:1f:14:12,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,44:48:c1:91:95:b3,38:17:c3:1f:09:93,38:17:c3:24:47:51,a8:bd:27:4c:aa:93,38:17:c3:1f:00:a0,38:17:c3:1f:00:b0,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,9c:d6:43:60:92:e0,38:17:c3:1f:14:00,38:17:c3:19:45:b0,44:48:c1:91:d0:11,20:a6:cd:42:0a:c2,38:17:c3:1f:09:80,38:17:c3:1f:14:10,38:17:c3:1f:19:d0,38:17:c3:1f:19:c0,38:17:c3:24:47:50,a8:bd:27:4c:aa:90,66:2a:2f:53:7c:99,b4:5d:50:e1:96:41,44:48:c1:91:d0:02,44:48:c1:91:95:a1,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,44:48:c1:91:95:a0,38:17:c3:1f:09:92,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:1f:09:91,b4:5d:50:e1:96:40,44:48:c1:91:d0:01,44:48:c1:91:95:a2,a8:bd:27:4c:aa:80,44:48:c1:91:95:b2,38:17:c3:1f:09:90,44:48:c1:91:d0:00,20:a6:cd:42:13:e2,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,44:48:c1:91:aa:22,44:48:c1:91:aa:21,38:17:c3:19:45:a0,38:17:c3:24:47:52,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,38:17:c3:19:d7:61,20:a6:cd:42:0b:f3,38:17:c3:19:d7:60,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:91,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:f1,38:17:c3:19:d7:70,20:a6:cd:42:0b:f2,80:8d:b7:55:25:e3,80:8d:b7:55:35:03,80:8d:b7:55:25:f3,80:8d:b7:55:35:10,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:35:01,80:8d:b7:55:3a:50,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:00,80:8d:b7:55:35:02,80:8d:b7:55:3a:51,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:36:20,ea:9e:b4:53:24:54,20:a6:cd:50:24:a2,80:8d:b7:55:3a:52,80:8d:b7:55:3a:40,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:1e:ff:10,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:39:d0,38:17:c3:1e:ff:02,38:17:c3:1e:ff:11,80:8d:b7:55:39:c0,38:17:c3:1e:ff:12,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,80:8d:b7:55:29:d0,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:29:c2,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,20:a6:cd:50:24:a0,80:8d:b7:55:29:c1,20:a6:cd:50:24:b0,20:a6:cd:50:24:a1,00:4e:35:df:06:42,00:4e:35:df:06:52,00:4e:35:df:06:40,00:4e:35:df:06:41,20:a6:cd:50:24:b1,80:8d:b7:55:29:c0,38:17:c3:1f:0e:10,20:a6:cd:50:24:b2,38:17:c3:1f:22:30,38:17:c3:1f:22:21,38:17:c3:1f:22:31,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:22:32,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:4d:01,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,x,y,timestamp
-100,-100,-70,-70,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-78,-100,-79,-74,-100,-100,-100,-68,-67,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-100,-79,-68,-100,-100,-100,-79,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-66,-71,-100,-70,-70,-70,-67,-76,-68,-100,-100,-77,-67,-76,-76,-76,-76,-77,-81,-82,-88,-100,-78,-79,-88,-88,-88,-100,-100,-100,-79,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,455,648,8721049677981
-81,-100,-70,-70,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-78,-100,-79,-73,-100,-100,-74,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-70,-71,-100,-100,-100,-78,-67,-100,-100,-100,-79,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-67,-73,-100,-69,-69,-69,-67,-78,-67,-100,-100,-78,-68,-77,-77,-78,-77,-78,-82,-82,-87,-100,-81,-79,-88,-88,-87,-100,-100,-100,-79,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,455,648,8724516126058
-81,-100,-69,-69,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-78,-100,-78,-73,-100,-100,-74,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-69,-71,-100,-100,-100,-78,-67,-100,-100,-100,-79,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-67,-73,-100,-69,-69,-69,-67,-78,-67,-100,-100,-78,-68,-77,-76,-78,-77,-78,-82,-100,-88,-100,-81,-100,-87,-88,-87,-100,-100,-100,-80,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,455,648,8727938658827
-83,-100,-69,-69,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-78,-100,-78,-74,-100,-100,-74,-68,-67,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-69,-70,-100,-100,-100,-78,-68,-100,-100,-100,-79,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-66,-72,-100,-70,-69,-70,-68,-78,-68,-100,-100,-78,-68,-77,-77,-78,-77,-77,-83,-100,-89,-90,-81,-80,-89,-89,-88,-100,-100,-83,-80,-100,-90,-89,-89,-90,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,455,648,8731389123443
-83,-100,-70,-70,-100,-100,-70,-69,-100,-100,-100,-100,-100,-100,-78,-100,-78,-76,-100,-100,-76,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-78,-67,-100,-100,-100,-80,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-65,-73,-100,-69,-70,-69,-67,-78,-67,-100,-100,-78,-67,-76,-77,-78,-77,-77,-83,-83,-88,-88,-80,-81,-89,-89,-88,-100,-100,-83,-80,-82,-90,-89,-89,-90,-82,-82,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,455,648,8734924443289
-100,-100,-75,-75,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-100,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-75,-76,-100,-100,-100,-83,-71,-100,-100,-100,-82,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-73,-100,-100,-100,-100,-68,-85,-68,-100,-100,-85,-100,-77,-77,-85,-77,-85,-100,-80,-87,-100,-100,-100,-87,-87,-87,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,648,8775017102522
-100,-100,-69,-69,-100,-100,-76,-77,-100,-100,-100,-100,-100,-100,-83,-100,-83,-72,-100,-100,-72,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-69,-76,-100,-100,-100,-83,-72,-100,-100,-100,-82,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-64,-73,-100,-72,-72,-72,-65,-84,-65,-100,-100,-83,-100,-79,-78,-84,-78,-83,-100,-80,-87,-100,-78,-79,-87,-87,-87,-100,-100,-100,-79,-100,-100,-100,-90,-100,-80,-100,-100,-84,-84,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,648,8778368959830
-100,-100,-69,-69,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-83,-100,-83,-72,-100,-100,-72,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-69,-82,-100,-100,-100,-83,-74,-100,-100,-100,-87,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-53,-74,-100,-75,-75,-75,-65,-84,-65,-100,-100,-84,-65,-77,-77,-84,-77,-84,-78,-80,-87,-100,-78,-79,-87,-88,-87,-100,-77,-77,-77,-100,-90,-100,-90,-100,-80,-80,-90,-84,-84,-84,-84,-83,-91,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,648,8781857480984
-100,-100,-70,-70,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-72,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-70,-80,-100,-100,-100,-100,-76,-100,-100,-100,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-53,-79,-100,-73,-72,-72,-66,-82,-66,-100,-100,-81,-66,-77,-77,-81,-77,-81,-76,-100,-86,-100,-80,-79,-87,-86,-87,-100,-78,-78,-79,-80,-90,-100,-100,-100,-80,-80,-90,-100,-100,-100,-84,-83,-91,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,648,8785349130292
-100,-100,-70,-70,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-72,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-70,-78,-100,-100,-100,-100,-73,-100,-100,-100,-87,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-54,-77,-100,-74,-74,-74,-69,-81,-66,-100,-100,-81,-68,-80,-80,-81,-80,-81,-80,-80,-88,-100,-80,-79,-88,-88,-88,-100,-78,-77,-79,-80,-89,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-78,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,648,8788910923292
-100,-100,-70,-70,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-71,-79,-100,-100,-100,-100,-75,-100,-100,-100,-83,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-53,-77,-100,-74,-75,-75,-68,-79,-68,-100,-100,-79,-68,-79,-79,-79,-79,-79,-80,-80,-89,-100,-100,-81,-88,-89,-89,-100,-78,-77,-81,-100,-90,-100,-100,-100,-82,-100,-89,-100,-100,-100,-100,-100,-100,-100,-86,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,648,8792469692754
-100,-100,-71,-71,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-79,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-75,-100,-75,-100,-75,-64,-83,-64,-100,-100,-83,-100,-72,-72,-100,-72,-82,-79,-79,-86,-100,-100,-79,-86,-86,-86,-100,-78,-79,-80,-82,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-86,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,665,8843038720296
-100,-100,-69,-70,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-77,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-74,-100,-74,-74,-74,-67,-84,-67,-100,-100,-85,-66,-76,-76,-100,-76,-82,-79,-79,-85,-87,-100,-79,-86,-86,-86,-100,-79,-79,-80,-82,-100,-88,-88,-88,-83,-82,-100,-100,-100,-100,-86,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,665,8846589343527
-86,-100,-69,-69,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-77,-100,-100,-100,-100,-75,-100,-100,-100,-88,-100,-100,-100,-100,-77,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-60,-74,-100,-74,-74,-74,-63,-80,-63,-100,-100,-80,-63,-75,-75,-80,-75,-80,-79,-100,-87,-88,-100,-100,-87,-87,-87,-100,-81,-100,-100,-100,-100,-88,-87,-88,-100,-100,-100,-100,-100,-100,-85,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,665,8850086659219
-86,-100,-68,-68,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-69,-75,-75,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-77,-100,-100,-100,-100,-75,-100,-100,-100,-88,-100,-100,-100,-100,-75,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-62,-76,-100,-74,-74,-74,-63,-79,-64,-100,-100,-80,-63,-75,-75,-79,-75,-79,-83,-82,-88,-88,-80,-100,-88,-88,-88,-87,-82,-83,-100,-82,-100,-88,-88,-88,-82,-100,-100,-100,-100,-100,-85,-100,-100,-82,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,665,8853556685373
-84,-100,-68,-68,-100,-100,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-76,-75,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-77,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-62,-76,-100,-100,-100,-83,-63,-79,-63,-100,-100,-79,-63,-74,-74,-80,-74,-79,-80,-83,-88,-89,-80,-100,-87,-88,-87,-87,-82,-83,-100,-84,-100,-88,-88,-88,-83,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,665,8857094745450
-84,-100,-68,-68,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-68,-78,-100,-100,-100,-100,-74,-100,-100,-100,-87,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-63,-76,-100,-100,-100,-82,-63,-80,-63,-100,-100,-80,-63,-76,-76,-80,-76,-80,-80,-83,-85,-89,-100,-100,-86,-88,-86,-100,-81,-81,-100,-83,-88,-88,-88,-88,-83,-82,-88,-100,-100,-100,-85,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,665,8860596439912
-100,-100,-71,-71,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-69,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-77,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-63,-76,-100,-100,-100,-71,-63,-86,-61,-100,-100,-86,-62,-70,-70,-100,-70,-100,-79,-78,-84,-90,-82,-80,-84,-84,-84,-100,-79,-79,-80,-82,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,682,8901699187761
-100,-100,-73,-72,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-64,-100,-100,-100,-100,-100,-62,-88,-62,-100,-100,-100,-62,-73,-73,-100,-73,-100,-78,-79,-85,-90,-100,-100,-84,-84,-85,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-91,-84,-89,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,682,8916010756992
-100,-100,-72,-72,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-68,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-76,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-61,-75,-100,-72,-73,-73,-62,-86,-63,-100,-100,-85,-61,-74,-74,-86,-74,-100,-80,-79,-83,-87,-81,-100,-84,-84,-84,-100,-79,-80,-100,-100,-100,-88,-88,-88,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-84,-100,-91,-84,-90,-84,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,682,8919331855915
-100,-100,-72,-72,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-68,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-75,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-61,-75,-100,-72,-72,-72,-62,-87,-62,-100,-100,-87,-62,-73,-73,-87,-73,-87,-82,-79,-86,-88,-81,-100,-87,-84,-87,-100,-79,-79,-84,-81,-100,-88,-88,-88,-82,-82,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-90,-83,-100,-91,-84,-90,-83,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,682,8922872297300
-100,-100,-72,-71,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-68,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-75,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-63,-74,-100,-72,-72,-72,-62,-86,-62,-100,-100,-87,-62,-74,-74,-87,-74,-87,-82,-78,-86,-89,-82,-100,-87,-100,-87,-100,-79,-79,-82,-81,-100,-88,-88,-89,-81,-82,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-90,-83,-100,-91,-100,-90,-83,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,472,682,8926297969301
