38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:39:c2,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:01:82,80:8d:b7:55:25:e3,38:17:c3:1f:01:81,38:17:c3:19:d7:62,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,38:17:c3:19:d7:61,44:48:c1:a5:82:21,44:48:c1:a5:82:22,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,ac:e2:d3:c4:08:e6,38:17:c3:19:55:52,38:17:c3:19:55:51,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1e:ff:01,20:a6:cd:50:24:b2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,20:a6:cd:50:24:b1,38:17:c3:1e:ff:12,2a:16:ad:ec:da:ab,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,38:17:c3:1f:01:90,80:8d:b7:55:35:00,80:8d:b7:55:39:c0,38:17:c3:1f:01:80,80:8d:b7:55:25:e0,38:17:c3:19:d7:70,80:8d:b7:55:25:f0,80:8d:b7:55:3a:40,44:48:c1:a5:82:20,80:8d:b7:55:3a:50,00:4e:35:df:06:52,38:17:c3:19:55:50,38:17:c3:1e:ff:00,20:a6:cd:50:24:b0,b4:5d:50:e1:92:31,38:17:c3:1e:ff:10,66:2a:2f:53:7c:99,b0:be:76:f8:30:5e,80:8d:b7:55:39:c1,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,00:4e:35:df:06:40,00:4e:35:df:06:41,38:17:c3:1e:ff:02,44:48:c1:a5:82:30,20:a6:cd:50:24:a0,00:4e:35:df:06:42,38:17:c3:19:45:b0,38:17:c3:19:45:b2,38:17:c3:1e:ff:11,38:17:c3:19:d7:60,60:32:b1:3e:1a:b8,b4:5d:50:e1:92:22,38:17:c3:19:45:b1,38:17:c3:19:45:a1,38:17:c3:19:45:a0,b4:5d:50:e1:92:23,38:17:c3:19:45:a2,60:32:b1:3e:1a:b7,38:17:c3:19:55:42,38:17:c3:19:55:41,38:17:c3:19:55:40,b4:5d:50:e1:92:21,20:a6:cd:42:0b:e3,b4:5d:50:e1:92:20,b4:5d:50:e1:92:30,a8:bd:27:4c:bd:30,00:4e:35:de:e1:00,00:4e:35:de:e1:11,00:4e:35:de:e1:10,00:4e:35:de:e1:01,00:4e:35:de:e1:12,00:4e:35:de:e1:02,38:17:c3:1f:08:41,44:48:c1:91:95:b2,38:17:c3:1f:08:50,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:31,38:17:c3:1f:22:21,00:4e:35:de:d7:52,38:17:c3:1f:22:20,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:de:d7:40,38:17:c3:1f:22:30,38:17:c3:1f:22:22,a8:bd:27:4c:bd:21,38:17:c3:19:71:90,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:32,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:19:71:81,a8:bd:27:4c:bd:22,38:17:c3:19:71:92,00:4e:35:de:d7:43,38:17:c3:1f:22:32,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:31,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:a1,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:12,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:a2,38:17:c3:24:58:b0,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:1b:08:b0,00:4e:35:df:27:00,38:17:c3:24:4f:10,00:4e:35:de:d7:42,00:4e:35:de:d7:41,x,y,timestamp
-100,-100,-78,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-82,-78,-78,-100,-100,-82,-78,-78,-100,-60,-60,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-79,-100,-82,-69,-100,-78,-65,-60,-100,-100,-100,-100,-90,-46,-100,-100,-100,-69,-70,-59,-59,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-58,-100,-100,-100,-100,-76,-100,-80,-81,-77,-80,-77,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-80,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,259,2835178776091
-87,-87,-79,-100,-100,-83,-83,-100,-100,-100,-100,-100,-80,-79,-100,-100,-100,-77,-100,-100,-100,-100,-82,-82,-82,-78,-78,-100,-100,-82,-79,-79,-100,-61,-61,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-83,-100,-100,-100,-100,-100,-79,-100,-82,-70,-100,-79,-65,-61,-100,-100,-100,-100,-88,-47,-100,-100,-100,-71,-72,-59,-59,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-59,-59,-100,-100,-100,-100,-79,-77,-80,-81,-76,-80,-77,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-79,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-83,-100,-80,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,259,2838590826783
-84,-84,-79,-100,-100,-83,-83,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-70,-100,-100,-100,-100,-79,-79,-79,-69,-69,-100,-100,-100,-78,-78,-88,-63,-63,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-83,-100,-100,-100,-74,-100,-69,-100,-79,-68,-100,-78,-65,-62,-100,-100,-100,-100,-100,-48,-74,-100,-100,-68,-68,-65,-65,-100,-83,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,-100,-100,-100,-100,-73,-71,-82,-82,-71,-82,-71,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-73,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,244,2869557978862
-84,-84,-81,-100,-100,-83,-83,-100,-100,-100,-100,-83,-81,-75,-100,-100,-100,-71,-100,-100,-100,-100,-79,-79,-79,-71,-72,-100,-100,-100,-75,-75,-88,-65,-65,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-81,-83,-91,-100,-100,-75,-100,-71,-100,-79,-68,-100,-75,-67,-64,-100,-100,-100,-100,-86,-49,-76,-82,-82,-68,-69,-66,-65,-100,-82,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-62,-61,-100,-100,-100,-100,-76,-71,-77,-77,-73,-77,-74,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-76,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,244,2873055456247
-100,-84,-81,-100,-100,-84,-85,-100,-100,-100,-100,-83,-81,-75,-100,-100,-100,-70,-100,-100,-100,-100,-78,-78,-78,-71,-71,-100,-100,-100,-75,-75,-100,-64,-64,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-81,-85,-91,-100,-100,-75,-100,-71,-100,-78,-68,-100,-75,-66,-64,-100,-100,-100,-100,-86,-52,-76,-82,-82,-68,-68,-65,-64,-100,-83,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-61,-100,-100,-100,-100,-75,-73,-78,-77,-74,-77,-73,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-75,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-84,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,244,2876679298939
-84,-84,-80,-80,-79,-84,-85,-100,-100,-100,-100,-100,-79,-74,-100,-100,-100,-70,-100,-100,-100,-100,-78,-78,-78,-71,-71,-100,-100,-100,-76,-76,-100,-65,-65,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-79,-85,-100,-100,-100,-100,-100,-71,-100,-78,-68,-100,-76,-66,-65,-100,-100,-100,-100,-87,-52,-100,-81,-81,-67,-68,-64,-65,-100,-81,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-61,-100,-100,-100,-100,-74,-72,-79,-79,-72,-79,-72,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-75,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,244,2880399783247
-85,-85,-80,-79,-79,-85,-85,-100,-100,-100,-100,-100,-81,-74,-100,-100,-100,-70,-100,-100,-100,-100,-77,-77,-77,-70,-70,-100,-100,-100,-77,-77,-100,-65,-65,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-77,-85,-100,-100,-100,-75,-100,-71,-100,-77,-69,-100,-77,-66,-65,-100,-100,-100,-100,-87,-50,-74,-81,-82,-69,-69,-64,-64,-100,-81,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-62,-100,-100,-100,-100,-75,-72,-78,-77,-72,-78,-72,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-76,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,244,2883975469632
-85,-85,-80,-80,-81,-85,-85,-89,-100,-100,-100,-100,-80,-76,-100,-100,-100,-70,-100,-100,-100,-100,-77,-77,-78,-71,-71,-100,-100,-100,-75,-75,-100,-65,-65,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-80,-85,-100,-100,-100,-76,-100,-72,-100,-77,-68,-100,-75,-64,-65,-100,-100,-100,-100,-86,-51,-76,-82,-82,-67,-68,-63,-64,-100,-81,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-61,-100,-100,-100,-100,-75,-73,-79,-79,-73,-79,-73,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-75,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,244,2887575926940
-100,-100,-77,-84,-82,-78,-78,-91,-100,-100,-78,-80,-81,-78,-100,-100,-100,-73,-100,-100,-100,-100,-81,-81,-81,-100,-72,-100,-100,-100,-76,-77,-100,-68,-67,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-77,-90,-100,-100,-79,-100,-100,-100,-81,-68,-100,-77,-72,-68,-100,-100,-100,-100,-100,-48,-100,-80,-80,-68,-68,-59,-60,-100,-80,-100,-60,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100,-73,-71,-100,-100,-70,-87,-71,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-73,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,229,2925477790173
-100,-100,-75,-84,-82,-81,-81,-91,-100,-100,-78,-80,-81,-78,-100,-100,-100,-71,-100,-100,-100,-100,-80,-80,-80,-100,-70,-100,-100,-100,-76,-76,-100,-67,-67,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-90,-100,-100,-79,-100,-70,-100,-80,-70,-100,-76,-70,-67,-100,-100,-100,-100,-100,-46,-100,-80,-80,-70,-70,-59,-60,-100,-87,-100,-60,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-68,-100,-100,-100,-100,-72,-71,-84,-84,-71,-84,-70,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-72,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,229,2929082298173
-100,-88,-81,-81,-100,-85,-84,-100,-100,-100,-100,-100,-81,-80,-100,-100,-100,-74,-100,-100,-100,-100,-82,-82,-82,-73,-73,-100,-100,-83,-78,-78,-100,-67,-67,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-80,-100,-73,-100,-81,-70,-100,-78,-68,-67,-100,-100,-100,-100,-100,-49,-80,-84,-84,-70,-70,-60,-60,-100,-84,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-100,-100,-100,-100,-72,-70,-85,-85,-70,-86,-70,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-70,-72,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,229,2932759252250
-100,-88,-80,-80,-82,-85,-84,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-78,-100,-100,-100,-100,-82,-81,-82,-72,-72,-100,-100,-83,-78,-78,-100,-68,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-85,-100,-100,-100,-80,-100,-73,-100,-82,-70,-100,-78,-68,-68,-100,-100,-100,-100,-89,-42,-80,-84,-83,-70,-70,-61,-61,-100,-83,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-100,-100,-100,-100,-73,-70,-85,-85,-70,-85,-70,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-69,-72,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-81,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,229,2936404440328
-100,-100,-81,-81,-81,-84,-84,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-79,-100,-100,-100,-100,-82,-82,-82,-72,-73,-100,-100,-82,-77,-77,-100,-68,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-84,-100,-100,-100,-100,-100,-73,-100,-82,-70,-100,-78,-68,-66,-100,-100,-100,-100,-89,-48,-100,-84,-83,-70,-70,-61,-61,-100,-84,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-69,-100,-100,-100,-100,-73,-71,-86,-85,-70,-87,-70,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-72,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-81,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,229,2939987880174
-100,-88,-81,-81,-82,-85,-84,-100,-100,-100,-100,-100,-85,-80,-100,-100,-100,-78,-100,-100,-100,-100,-82,-82,-82,-73,-72,-100,-100,-82,-78,-78,-100,-67,-67,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-82,-84,-100,-100,-100,-80,-100,-73,-100,-82,-70,-100,-77,-69,-68,-100,-100,-100,-100,-100,-48,-100,-84,-84,-70,-70,-61,-61,-100,-84,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-70,-70,-100,-100,-100,-100,-73,-71,-86,-86,-70,-87,-71,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-69,-72,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,229,2943729832790
-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-82,-82,-100,-100,-100,-81,-81,-100,-67,-67,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-73,-68,-100,-100,-100,-100,-89,-39,-78,-100,-100,-100,-100,-67,-67,-100,-87,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-63,-63,-100,-100,-100,-100,-68,-80,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-68,-68,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,214,2984694397715
-100,-100,-78,-100,-84,-86,-86,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-83,-100,-100,-100,-100,-88,-88,-88,-82,-82,-100,-100,-100,-80,-80,-100,-69,-69,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-82,-100,-89,-75,-100,-81,-70,-68,-100,-100,-100,-100,-89,-41,-78,-100,-100,-74,-74,-69,-69,-100,-88,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-66,-66,-100,-100,-100,-100,-68,-80,-87,-86,-100,-86,-83,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-67,-69,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,214,2988154530869
-100,-100,-80,-100,-84,-85,-85,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-83,-100,-100,-100,-100,-88,-88,-88,-82,-83,-100,-100,-100,-80,-80,-100,-68,-68,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-82,-100,-83,-100,-88,-73,-100,-80,-73,-68,-100,-100,-100,-100,-100,-42,-78,-100,-100,-75,-75,-67,-67,-100,-86,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-100,-100,-100,-100,-69,-84,-87,-87,-100,-87,-83,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-67,-68,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,214,2991618729485
-100,-100,-79,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-79,-100,-100,-100,-100,-88,-88,-100,-100,-83,-100,-100,-100,-80,-80,-100,-68,-68,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-100,-100,-100,-82,-100,-83,-100,-88,-73,-100,-80,-73,-68,-100,-100,-100,-100,-88,-41,-100,-100,-100,-74,-75,-67,-67,-100,-88,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-66,-66,-100,-100,-100,-100,-68,-84,-87,-87,-100,-87,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-68,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,214,2995154570485
-100,-100,-79,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-88,-88,-100,-100,-83,-100,-100,-100,-80,-80,-100,-68,-68,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-86,-100,-100,-100,-100,-100,-100,-100,-88,-74,-100,-80,-73,-68,-100,-100,-100,-100,-88,-42,-100,-100,-100,-74,-74,-67,-67,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-100,-100,-100,-100,-68,-100,-86,-86,-82,-86,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-67,-68,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,214,2998627702331
-100,-100,-80,-100,-100,-85,-85,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-78,-100,-100,-100,-100,-88,-88,-100,-83,-83,-100,-100,-100,-80,-79,-100,-68,-68,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-86,-100,-100,-100,-100,-100,-82,-100,-88,-74,-100,-80,-73,-69,-100,-100,-100,-100,-100,-42,-100,-100,-100,-74,-75,-67,-67,-100,-88,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-66,-100,-100,-100,-100,-68,-100,-86,-86,-82,-86,-83,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-67,-68,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,214,3002060683793
-83,-83,-79,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-87,-87,-87,-80,-81,-100,-100,-100,-80,-79,-100,-71,-71,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-100,-80,-100,-87,-100,-100,-79,-76,-71,-100,-100,-100,-100,-100,-40,-100,-83,-83,-74,-72,-62,-62,-100,-82,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-67,-100,-100,-100,-100,-66,-78,-100,-88,-78,-89,-78,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-66,-66,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,199,3041141261795
-100,-100,-83,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-78,-100,-100,-100,-100,-84,-84,-84,-83,-81,-100,-100,-100,-83,-83,-100,-70,-70,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-80,-100,-100,-100,-84,-72,-100,-83,-78,-71,-100,-100,-100,-100,-87,-41,-81,-85,-85,-72,-72,-66,-66,-100,-85,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-66,-65,-100,-100,-100,-100,-63,-77,-100,-100,-77,-89,-77,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-67,-63,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,199,3044556104642
-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-78,-100,-100,-100,-100,-84,-84,-84,-83,-100,-100,-100,-100,-86,-86,-100,-74,-74,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-80,-100,-100,-100,-86,-72,-100,-86,-76,-71,-100,-100,-100,-100,-87,-36,-81,-85,-85,-72,-72,-66,-66,-100,-88,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-66,-70,-100,-100,-100,-100,-67,-79,-82,-83,-79,-83,-77,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-66,-67,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,199,3048129797257
-100,-100,-81,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-75,-75,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-85,-73,-100,-86,-75,-75,-100,-100,-100,-100,-89,-36,-100,-100,-100,-73,-71,-66,-65,-100,-88,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-71,-100,-100,-100,-100,-67,-78,-83,-83,-78,-83,-78,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-66,-67,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,199,3051619787488
