b8:27:eb:9f:6b:77,38:17:c3:1f:0e:10,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,80:8d:b7:55:35:10,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:35:03,38:17:c3:1f:01:92,80:8d:b7:55:39:d2,38:17:c3:19:d7:70,38:17:c3:19:d7:71,80:8d:b7:55:39:d0,38:17:c3:1f:01:90,80:8d:b7:55:39:d1,38:17:c3:19:d7:72,80:8d:b7:55:35:01,80:8d:b7:55:35:02,b0:be:76:f8:30:5e,38:17:c3:1f:01:91,80:8d:b7:55:35:00,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:25:f0,80:8d:b7:55:25:e3,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,38:17:c3:1f:01:81,38:17:c3:1f:01:80,44:48:c1:a5:82:30,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:3a:50,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,20:a6:cd:50:24:b1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,80:8d:b7:55:25:e1,20:a6:cd:50:24:a0,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:1e:ff:10,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:3a:40,38:17:c3:19:55:50,38:17:c3:19:55:52,38:17:c3:1e:ff:11,38:17:c3:19:55:51,60:32:b1:3e:1a:b7,38:17:c3:19:d7:60,b4:5d:50:e1:92:33,00:4e:35:df:06:52,38:17:c3:1e:ff:12,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1f:22:30,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,44:48:c1:a5:82:20,44:48:c1:a5:82:21,44:48:c1:a5:82:22,66:2a:2f:53:7c:99,38:17:c3:19:71:90,38:17:c3:1f:01:82,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,b4:5d:50:e1:96:53,38:17:c3:19:45:b0,38:17:c3:19:45:b2,38:17:c3:19:45:b1,00:4e:35:df:06:42,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,68:ff:7b:e4:af:38,60:32:b1:3e:1a:b8,00:4e:35:df:06:41,a8:bd:27:4c:bd:30,68:ff:7b:e4:af:39,00:4e:35:df:06:40,00:4e:35:de:e1:12,b4:5d:50:e1:92:23,b4:5d:50:e1:92:32,72:32:b1:3e:1a:b8,38:17:c3:1e:ff:02,38:17:c3:1f:09:83,38:17:c3:1f:22:31,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,b4:5d:50:e1:96:50,38:17:c3:1f:22:32,00:4e:35:de:e1:00,38:17:c3:1f:09:90,00:4e:35:de:e1:11,38:17:c3:1e:ff:01,38:17:c3:19:45:a2,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:52,00:4e:35:de:e1:10,b4:5d:50:e1:96:51,38:17:c3:1e:ff:00,38:17:c3:19:45:a1,38:17:c3:19:45:a0,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,00:4e:35:de:e1:02,00:4e:35:de:e1:01,38:17:c3:1f:08:50,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:1f:08:51,38:17:c3:1f:08:52,72:32:b1:3e:1a:b7,00:4e:35:de:d7:53,00:4e:35:de:d7:52,00:4e:35:de:d7:50,38:17:c3:19:55:40,00:4e:35:de:d7:51,38:17:c3:19:71:92,00:4e:35:df:0e:12,38:17:c3:19:71:91,00:4e:35:de:d7:43,44:48:c1:91:95:b1,44:48:c1:91:95:b0,38:17:c3:19:55:41,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:21,38:17:c3:19:55:42,00:4e:35:df:0e:10,38:17:c3:19:36:30,00:4e:35:df:0e:11,00:4e:35:df:0e:00,38:17:c3:1f:22:21,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,00:4e:35:df:0e:01,38:17:c3:1e:fc:a0,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:4f:12,38:17:c3:1f:0f:90,38:17:c3:24:4f:11,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:1b:08:b0,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:19:71:81,00:4e:35:df:0e:02,00:4e:35:df:27:12,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:40,x,y,timestamp
-30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-75,-100,-76,-76,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-43,-100,-78,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-89,-87,-100,-100,-100,-100,-45,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-48,-48,-48,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-87,-87,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,352,-9,16140380185590
-33,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-75,-100,-76,-75,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-46,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-90,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,352,-9,16142920022509
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-76,-100,-74,-76,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-42,-100,-78,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-48,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-85,-85,-84,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,352,-9,16145500558391
-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-75,-100,-74,-74,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-43,-100,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-87,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,352,-9,16148047198385
-30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-78,-100,-78,-78,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-79,-40,-84,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-79,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-44,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-46,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,370,-9,16178463121519
-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-77,-100,-77,-78,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-39,-100,-77,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-44,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-44,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,370,-9,16180916573065
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-76,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-44,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-44,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,370,-9,16183500161500
-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-76,-100,-75,-76,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-40,-85,-78,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-45,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,370,-9,16186041669149
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-77,-100,-77,-78,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-39,-85,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-45,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,370,-9,16188600271331
-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-72,-100,-71,-71,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-80,-40,-100,-79,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-44,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-90,-89,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,370,-9,16191167446743
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-75,-74,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-38,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-42,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,387,-9,16226899407750
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-74,-75,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-81,-38,-100,-82,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-41,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,387,-9,16229463262328
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-77,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-82,-39,-100,-81,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-87,-85,-100,-100,-100,-100,-42,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,387,-9,16232009348467
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-74,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-85,-39,-100,-85,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-77,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-42,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,387,-9,16234581394713
-31,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-75,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-38,-100,-84,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-77,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-42,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-52,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-88,-100,-92,-100,-100,-100,-100,-100,-100,-100,-90,-88,-88,-87,-100,-100,-100,-100,-100,-100,-100,387,-9,16237141395072
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-80,-100,-80,-80,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-38,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-41,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,387,-9,16239697714129
-36,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-90,-92,-100,-100,-100,-100,-100,-100,-75,-100,-75,-75,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-78,-43,-100,-77,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-50,-50,-49,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,405,-9,16276757642561
-34,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-74,-100,-74,-74,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-43,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-50,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,405,-9,16279334565630
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-75,-100,-75,-75,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-25,-100,-77,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-50,-50,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,405,-9,16281883186561
-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-75,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-43,-100,-77,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-50,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,405,-9,16284438293482
-34,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-75,-100,-74,-74,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-75,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-47,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-50,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,405,-9,16287020553948
