b8:27:eb:9f:6b:77,38:17:c3:1f:0e:10,ea:9e:b4:53:24:54,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,80:8d:b7:55:35:03,38:17:c3:1f:01:91,80:8d:b7:55:39:d2,80:8d:b7:55:39:d0,80:8d:b7:55:39:d1,38:17:c3:1f:01:90,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:1f:01:92,80:8d:b7:55:35:10,80:8d:b7:55:35:00,80:8d:b7:55:35:13,80:8d:b7:55:35:02,80:8d:b7:55:35:01,b0:be:76:f8:30:5e,38:17:c3:1f:01:80,38:17:c3:1f:01:81,38:17:c3:1f:01:82,80:8d:b7:55:3a:50,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,44:48:c1:a5:82:30,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:25:e3,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:39:c2,38:17:c3:19:d7:70,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:50:24:b2,44:48:c1:a5:82:20,44:48:c1:a5:82:21,44:48:c1:a5:82:22,20:a6:cd:50:24:b0,20:a6:cd:50:24:b1,ac:e2:d3:c4:08:e6,20:a6:cd:50:24:a2,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,38:17:c3:1e:ff:11,00:4e:35:df:06:51,00:4e:35:df:06:52,00:4e:35:df:06:50,38:17:c3:19:d7:62,60:32:b1:3e:1a:b7,38:17:c3:19:d7:60,b4:5d:50:e1:92:23,80:8d:b7:55:39:c1,80:8d:b7:55:25:e2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,72:32:b1:3e:1a:b7,66:2a:2f:53:7c:99,38:17:c3:19:d7:61,38:17:c3:19:45:b1,80:8d:b7:55:39:c0,38:17:c3:19:45:b2,38:17:c3:19:45:b0,00:4e:35:df:06:42,68:ff:7b:e4:af:39,80:8d:b7:55:3a:40,00:4e:35:df:06:40,00:4e:35:df:06:41,80:8d:b7:55:25:e1,60:32:b1:3e:1a:b8,38:17:c3:19:55:52,b4:5d:50:e1:92:33,00:4e:35:de:e1:12,80:8d:b7:55:25:e0,38:17:c3:19:55:51,38:17:c3:19:55:50,b4:5d:50:e1:96:53,b4:5d:50:e1:92:31,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:1f:22:30,38:17:c3:1f:22:32,38:17:c3:1f:09:93,38:17:c3:1f:09:90,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:19:45:a0,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:21,38:17:c3:19:71:90,38:17:c3:19:45:a2,38:17:c3:19:45:a1,38:17:c3:1e:ff:00,20:a6:cd:42:0b:e3,a8:bd:27:4c:bd:30,38:17:c3:1f:09:83,38:17:c3:1e:ff:02,38:17:c3:19:55:40,38:17:c3:19:55:41,38:17:c3:19:55:42,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:1f:22:31,44:48:c1:91:95:b2,44:48:c1:91:95:b3,b4:5d:50:e1:92:20,38:17:c3:1e:ff:01,b4:5d:50:e1:92:22,00:4e:35:de:e1:00,38:17:c3:1f:08:50,00:4e:35:df:0e:12,68:ff:7b:e4:af:38,00:4e:35:de:e1:01,00:4e:35:de:e1:02,38:17:c3:1f:08:51,38:17:c3:1f:08:52,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:50,00:4e:35:de:d7:43,00:4e:35:de:d7:51,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1f:22:20,38:17:c3:19:36:30,38:17:c3:1f:08:41,38:17:c3:1f:08:40,38:17:c3:1f:08:42,38:17:c3:1f:22:22,00:4e:35:df:0e:11,38:17:c3:19:71:81,38:17:c3:19:71:82,a8:bd:27:4c:bd:21,38:17:c3:1e:fc:b0,a8:bd:27:4c:bd:22,00:4e:35:df:0e:02,00:4e:35:df:0e:00,00:4e:35:df:0e:01,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:10,a8:bd:27:4c:bd:20,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:4f:10,38:17:c3:24:4f:01,38:17:c3:1f:0f:91,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1f:0f:92,38:17:c3:1f:0f:90,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:1b:08:b0,00:4e:35:df:27:01,38:17:c3:19:71:80,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:de:d7:42,00:4e:35:de:d7:40,00:4e:35:de:d7:41,x,y,timestamp
-36,-100,-68,-72,-100,-100,-100,-100,-75,-100,-62,-63,-62,-93,-74,-76,-100,-100,-79,-74,-79,-79,-70,-100,-100,-100,-63,-63,-63,-59,-63,-64,-85,-79,-100,-79,-79,-100,-85,-84,-85,-100,-68,-68,-67,-100,-100,-90,-100,-100,-100,-100,-100,-78,-78,-100,-86,-100,-85,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-81,-81,-82,-87,-87,-100,-100,-100,-83,-100,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-89,-100,-88,-88,-89,-100,-100,-87,-88,-91,-90,-90,-90,-90,-100,-90,-88,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,407,25385772965664
-37,-100,-68,-71,-100,-100,-100,-100,-100,-100,-64,-65,-65,-90,-100,-100,-100,-75,-100,-75,-100,-100,-68,-100,-100,-100,-65,-65,-65,-60,-62,-62,-79,-80,-100,-79,-79,-71,-84,-84,-85,-100,-66,-66,-67,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-87,-100,-100,-72,-100,-100,-100,-73,-73,-86,-87,-100,-100,-100,-100,-100,-84,-80,-73,-100,-84,-100,-100,-79,-81,-83,-100,-79,-100,-100,-81,-81,-82,-87,-86,-100,-100,-84,-81,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-83,-100,-100,-100,-100,-88,-88,-88,-100,-100,-100,-100,-100,-88,-90,-100,-90,-88,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,407,25388451726452
-36,-71,-68,-72,-71,-100,-100,-100,-76,-100,-63,-64,-63,-93,-75,-76,-100,-75,-100,-76,-100,-100,-69,-100,-100,-100,-66,-66,-65,-60,-61,-62,-79,-80,-80,-79,-79,-100,-84,-83,-84,-100,-66,-66,-67,-100,-100,-100,-100,-100,-100,-100,-76,-77,-77,-100,-86,-100,-85,-100,-81,-100,-100,-75,-76,-87,-86,-100,-100,-100,-100,-100,-81,-82,-75,-82,-100,-80,-100,-82,-82,-80,-82,-100,-100,-100,-82,-83,-81,-87,-86,-100,-100,-76,-80,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-89,-86,-100,-100,-90,-100,-89,-81,-90,-100,-91,-86,-87,-89,-89,-85,-85,-84,-100,-85,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,407,25391101932549
-34,-77,-66,-75,-76,-100,-100,-100,-80,-91,-64,-65,-64,-90,-77,-100,-90,-77,-81,-78,-80,-81,-66,-100,-100,-100,-60,-60,-60,-60,-63,-63,-75,-75,-100,-75,-75,-68,-88,-87,-88,-90,-100,-100,-69,-88,-89,-100,-100,-100,-100,-100,-76,-76,-76,-100,-100,-91,-85,-67,-79,-100,-100,-100,-100,-100,-89,-100,-100,-68,-100,-100,-100,-83,-100,-100,-100,-100,-84,-100,-84,-81,-81,-100,-100,-100,-84,-84,-85,-86,-87,-100,-100,-100,-81,-100,-86,-90,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-92,-86,-100,-100,-100,-100,-91,-83,-92,-100,-84,-89,-89,-90,-91,-81,-81,-81,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,392,25455823835768
-32,-74,-64,-76,-100,-78,-79,-79,-78,-90,-60,-60,-60,-91,-74,-100,-89,-75,-82,-74,-81,-82,-69,-100,-100,-100,-60,-61,-60,-64,-62,-62,-77,-78,-100,-77,-78,-64,-88,-88,-87,-86,-69,-69,-68,-87,-86,-84,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-86,-100,-100,-100,-100,-100,-70,-100,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-77,-85,-77,-100,-78,-100,-100,-85,-85,-85,-88,-87,-100,-100,-76,-100,-100,-84,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-88,-100,-100,-100,-100,-92,-87,-89,-92,-83,-87,-87,-90,-88,-89,-89,-100,-100,-91,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,392,25458513346921
-34,-100,-71,-100,-74,-100,-100,-100,-100,-100,-60,-59,-58,-100,-77,-79,-100,-78,-100,-79,-100,-100,-69,-100,-100,-100,-100,-100,-100,-63,-68,-68,-85,-77,-100,-77,-77,-100,-85,-85,-86,-88,-70,-70,-70,-87,-86,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-84,-64,-100,-100,-100,-70,-70,-89,-88,-100,-100,-63,-100,-100,-79,-84,-70,-100,-100,-100,-85,-79,-82,-75,-83,-100,-100,-100,-82,-83,-83,-87,-87,-100,-100,-100,-75,-100,-85,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-86,-100,-100,-100,-100,-91,-85,-88,-100,-85,-85,-85,-88,-88,-81,-81,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,392,25461244424276
-35,-100,-100,-79,-100,-100,-100,-83,-100,-88,-58,-58,-58,-89,-100,-100,-87,-100,-83,-100,-83,-83,-64,-100,-100,-100,-61,-62,-61,-61,-66,-66,-77,-77,-100,-77,-77,-63,-85,-86,-87,-88,-68,-69,-68,-87,-88,-100,-100,-100,-100,-100,-77,-76,-77,-100,-89,-100,-85,-63,-100,-100,-100,-69,-69,-100,-88,-100,-100,-63,-100,-100,-80,-81,-100,-100,-100,-100,-100,-78,-82,-78,-81,-77,-78,-100,-82,-83,-82,-85,-86,-100,-100,-79,-79,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-91,-89,-87,-100,-100,-100,-100,-90,-100,-100,-89,-85,-100,-100,-100,-88,-82,-81,-82,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,392,25463930906263
-32,-100,-69,-100,-100,-100,-100,-100,-100,-100,-59,-60,-60,-100,-78,-77,-100,-78,-84,-77,-83,-83,-67,-100,-100,-100,-63,-63,-63,-60,-62,-62,-77,-77,-100,-77,-77,-64,-100,-87,-87,-87,-67,-67,-67,-87,-87,-86,-100,-100,-100,-100,-78,-77,-76,-100,-89,-100,-83,-66,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-79,-100,-81,-82,-100,-100,-79,-79,-78,-100,-79,-79,-100,-79,-80,-79,-87,-87,-100,-100,-100,-79,-100,-100,-89,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-87,-100,-100,-89,-100,-88,-86,-89,-100,-84,-87,-86,-89,-88,-84,-84,-83,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,392,25466676618099
-34,-73,-69,-71,-100,-100,-100,-100,-82,-88,-58,-60,-61,-89,-78,-78,-89,-79,-83,-78,-84,-84,-64,-100,-100,-100,-64,-63,-63,-62,-65,-65,-78,-78,-100,-78,-78,-100,-86,-85,-85,-88,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-76,-76,-76,-100,-90,-100,-84,-66,-80,-100,-100,-69,-100,-89,-89,-100,-100,-66,-100,-100,-81,-100,-69,-81,-83,-80,-83,-79,-81,-80,-100,-79,-100,-100,-81,-80,-81,-87,-87,-100,-100,-80,-80,-100,-100,-89,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-86,-100,-100,-100,-100,-90,-90,-87,-100,-100,-89,-100,-89,-100,-90,-92,-83,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,392,25469368655919
-35,-100,-68,-79,-100,-100,-100,-100,-100,-89,-56,-57,-57,-88,-74,-73,-88,-74,-81,-74,-81,-81,-63,-100,-100,-100,-61,-60,-60,-68,-65,-66,-78,-77,-100,-78,-78,-100,-87,-86,-86,-100,-71,-70,-71,-90,-100,-85,-100,-100,-100,-100,-77,-77,-77,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-92,-85,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-77,-83,-81,-100,-77,-100,-100,-83,-83,-84,-90,-89,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-81,-100,-100,-100,-100,-88,-89,-90,-100,-100,-100,-100,-100,-100,-90,-100,-83,-100,-100,-100,-100,-91,-92,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,377,25518805487354
-35,-72,-70,-73,-74,-100,-80,-100,-78,-100,-57,-57,-57,-100,-73,-73,-100,-73,-79,-71,-79,-79,-66,-100,-100,-100,-60,-60,-59,-66,-66,-67,-78,-78,-100,-78,-78,-66,-87,-89,-87,-100,-70,-70,-100,-100,-100,-86,-100,-100,-100,-100,-73,-73,-73,-100,-100,-89,-100,-100,-81,-100,-100,-100,-73,-100,-88,-88,-100,-100,-100,-95,-77,-100,-73,-72,-77,-80,-100,-76,-88,-100,-100,-100,-100,-100,-86,-88,-89,-90,-100,-100,-100,-85,-86,-100,-100,-90,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-84,-100,-100,-100,-100,-87,-87,-89,-100,-100,-100,-100,-91,-100,-100,-100,-81,-100,-100,-100,-100,-89,-90,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,377,25521459684910
-100,-100,-69,-100,-75,-100,-100,-100,-100,-89,-58,-58,-58,-88,-72,-72,-100,-72,-100,-73,-100,-100,-66,-100,-100,-100,-58,-58,-58,-67,-68,-68,-75,-74,-80,-74,-74,-100,-87,-87,-87,-100,-70,-70,-70,-100,-100,-100,-100,-100,-100,-100,-72,-72,-72,-88,-100,-100,-86,-100,-82,-100,-100,-100,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-78,-85,-80,-100,-100,-100,-100,-86,-86,-86,-91,-100,-100,-100,-80,-79,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-91,-100,-100,-100,-100,-100,-100,-91,-100,-83,-100,-100,-89,-89,-92,-92,-100,-100,-100,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,377,25524152168772
-34,-100,-68,-74,-74,-100,-79,-79,-79,-100,-59,-58,-58,-100,-74,-75,-100,-75,-80,-75,-80,-79,-67,-100,-100,-100,-60,-60,-61,-66,-70,-70,-76,-75,-100,-76,-76,-100,-90,-100,-100,-100,-72,-72,-100,-91,-100,-100,-100,-100,-100,-100,-76,-75,-75,-89,-100,-100,-88,-70,-100,-100,-100,-69,-100,-94,-85,-100,-100,-100,-100,-100,-79,-85,-68,-100,-78,-100,-100,-81,-89,-79,-100,-100,-100,-100,-89,-89,-91,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-84,-84,-100,-100,-100,-100,-88,-89,-91,-100,-100,-100,-100,-100,-86,-87,-100,-84,-87,-100,-89,-90,-84,-84,-84,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,377,25526796965078
-32,-74,-70,-75,-100,-100,-100,-100,-100,-100,-58,-58,-58,-100,-70,-69,-100,-70,-78,-70,-78,-78,-67,-100,-100,-100,-59,-58,-58,-70,-67,-68,-75,-75,-100,-75,-76,-69,-87,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-73,-90,-100,-100,-86,-69,-100,-100,-100,-69,-100,-91,-84,-100,-100,-69,-100,-100,-80,-83,-69,-100,-81,-100,-100,-100,-86,-81,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-82,-100,-100,-100,-91,-86,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-81,-86,-86,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,377,25529439869351
-35,-76,-72,-100,-75,-100,-100,-100,-100,-100,-55,-56,-55,-100,-75,-75,-100,-76,-100,-76,-81,-81,-67,-100,-100,-100,-59,-60,-60,-68,-68,-69,-75,-74,-100,-75,-75,-70,-86,-86,-86,-100,-71,-71,-71,-100,-100,-90,-100,-100,-100,-100,-74,-73,-74,-100,-100,-100,-86,-70,-78,-100,-100,-69,-69,-89,-85,-100,-100,-69,-100,-100,-81,-100,-69,-100,-100,-78,-100,-77,-87,-82,-78,-100,-100,-100,-87,-100,-100,-88,-89,-100,-100,-82,-81,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-89,-89,-89,-100,-100,-100,-100,-100,-87,-100,-100,-82,-87,-87,-100,-100,-87,-88,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,377,25532121565660
-34,-74,-73,-74,-73,-100,-100,-100,-100,-100,-65,-70,-65,-100,-74,-74,-100,-73,-100,-74,-100,-100,-70,-100,-100,-100,-60,-61,-60,-69,-69,-69,-73,-72,-100,-73,-73,-70,-83,-83,-82,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-75,-75,-100,-100,-100,-100,-88,-70,-100,-100,-100,-72,-100,-93,-85,-100,-100,-70,-100,-100,-78,-100,-72,-78,-79,-100,-100,-76,-83,-80,-100,-78,-100,-100,-83,-83,-83,-84,-84,-100,-100,-80,-81,-100,-100,-89,-87,-100,-100,-100,-100,-100,-100,-100,-80,-81,-80,-100,-100,-100,-100,-91,-91,-83,-100,-100,-100,-100,-100,-85,-89,-91,-100,-85,-86,-100,-100,-91,-88,-100,-100,-100,-86,-100,-90,-100,-91,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,361,25584485453012
-34,-76,-71,-76,-75,-84,-100,-82,-75,-100,-63,-64,-62,-90,-75,-75,-100,-75,-76,-75,-76,-76,-72,-100,-100,-100,-63,-63,-63,-100,-100,-100,-76,-76,-100,-76,-75,-69,-85,-85,-84,-100,-76,-76,-100,-100,-100,-86,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-75,-100,-82,-100,-100,-69,-100,-100,-80,-100,-75,-100,-79,-100,-100,-76,-100,-79,-100,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-79,-79,-100,-84,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-82,-100,-100,-89,-100,-88,-85,-100,-92,-100,-100,-100,-100,-100,-90,-90,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,361,25587154907913
-34,-100,-100,-100,-76,-100,-100,-100,-100,-100,-62,-61,-62,-89,-75,-75,-100,-75,-100,-75,-100,-100,-67,-100,-100,-100,-59,-59,-59,-69,-69,-69,-73,-72,-79,-72,-72,-69,-100,-100,-100,-89,-77,-77,-77,-89,-91,-83,-100,-100,-100,-100,-76,-76,-76,-100,-100,-100,-86,-100,-100,-100,-100,-73,-73,-100,-85,-100,-100,-100,-100,-100,-79,-100,-73,-100,-100,-81,-100,-77,-100,-77,-81,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-77,-77,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-81,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-89,-88,-84,-84,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,361,25589832062711
-32,-80,-100,-80,-82,-100,-100,-86,-100,-100,-60,-61,-60,-100,-75,-74,-100,-75,-78,-75,-78,-78,-64,-100,-100,-100,-57,-64,-63,-74,-74,-73,-72,-73,-100,-72,-73,-72,-86,-84,-84,-100,-77,-77,-77,-100,-100,-100,-100,-100,-100,-100,-75,-75,-76,-100,-100,-92,-87,-100,-100,-100,-100,-75,-75,-100,-82,-100,-100,-100,-100,-100,-100,-83,-100,-75,-100,-100,-100,-75,-82,-75,-100,-75,-76,-100,-82,-82,-82,-81,-81,-100,-100,-75,-75,-100,-100,-89,-86,-100,-100,-100,-100,-100,-100,-100,-79,-80,-100,-100,-100,-100,-100,-91,-100,-81,-100,-100,-100,-100,-100,-87,-100,-100,-100,-87,-87,-100,-100,-91,-89,-100,-100,-90,-86,-86,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,361,25592516597093
-34,-82,-77,-83,-83,-91,-100,-90,-79,-100,-64,-63,-63,-100,-77,-78,-100,-77,-80,-75,-80,-80,-70,-100,-100,-100,-60,-60,-60,-74,-74,-75,-73,-72,-79,-72,-72,-71,-86,-84,-85,-100,-75,-76,-75,-93,-100,-100,-100,-100,-100,-100,-77,-77,-77,-100,-100,-92,-100,-72,-79,-100,-100,-76,-76,-100,-83,-100,-100,-72,-100,-93,-78,-100,-100,-78,-78,-79,-100,-79,-83,-78,-74,-79,-78,-100,-84,-83,-84,-80,-81,-100,-100,-78,-78,-100,-100,-90,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-81,-100,-100,-89,-100,-100,-84,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-86,-85,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,264,361,25595271069920
