60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:14:11,b4:5d:50:e1:96:51,38:17:c3:1f:14:12,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,60:32:b1:3e:1a:b8,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,20:a6:cd:42:0a:c3,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,44:48:c1:91:95:b0,44:48:c1:91:95:b3,38:17:c3:19:45:b1,38:17:c3:19:45:b2,44:48:c1:91:95:b1,38:17:c3:1f:09:91,38:17:c3:1f:09:93,38:17:c3:24:47:51,38:17:c3:24:47:52,38:17:c3:1f:09:92,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,44:48:c1:91:95:a3,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,20:a6:cd:42:13:f2,20:a6:cd:42:13:f1,38:17:c3:1f:00:b0,38:17:c3:1f:14:10,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,44:48:c1:91:d0:11,38:17:c3:1f:00:a0,38:17:c3:1f:19:d0,44:48:c1:91:95:b2,9c:d6:43:60:92:e0,38:17:c3:19:45:b0,38:17:c3:1f:09:90,38:17:c3:24:47:50,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:90,20:a6:cd:42:13:f0,38:17:c3:19:36:30,38:17:c3:22:61:90,38:17:c3:19:d7:70,72:32:b1:3e:1a:b8,38:17:c3:1f:14:01,38:17:c3:1f:14:02,44:48:c1:91:d0:04,38:17:c3:1f:09:83,a8:bd:27:4c:aa:83,38:17:c3:1f:09:82,38:17:c3:1f:14:00,38:17:c3:24:56:50,38:17:c3:22:5e:f0,b6:e6:2d:69:d5:58,38:17:c3:22:61:92,20:a6:cd:42:13:e2,00:4e:35:de:d7:43,20:a6:cd:42:13:e0,38:17:c3:1f:1c:10,38:17:c3:1a:cf:d0,b4:5d:50:e1:96:43,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c1,44:48:c1:91:d0:02,20:a6:cd:42:0a:c0,38:17:c3:1f:19:c2,b4:5d:50:e1:96:40,20:a6:cd:42:0a:c2,66:2a:2f:53:7c:99,44:48:c1:91:aa:21,44:48:c1:91:aa:22,38:17:c3:22:5e:f1,38:17:c3:22:5e:f2,44:48:c1:91:d0:01,44:48:c1:91:aa:20,38:17:c3:1f:09:81,44:48:c1:91:95:a0,ac:e2:d3:c4:08:e6,38:17:c3:1f:09:80,38:17:c3:1f:19:c0,80:8d:b7:55:25:e3,44:48:c1:91:95:a1,38:17:c3:19:45:a1,44:48:c1:91:95:a2,38:17:c3:1f:19:f2,38:17:c3:1f:19:c1,20:a6:cd:42:0b:e3,38:17:c3:19:45:a0,44:48:c1:91:d0:00,38:17:c3:19:45:a2,38:17:c3:1f:19:f1,38:17:c3:1f:19:f0,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,38:17:c3:19:d7:71,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:60,38:17:c3:19:d7:62,20:a6:cd:42:0b:e2,72:32:b1:3e:1a:b7,38:17:c3:19:d7:61,38:17:c3:19:36:31,38:17:c3:19:36:32,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:35:03,80:8d:b7:55:25:f0,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:3a:50,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:11,ea:9e:b4:53:24:54,b0:be:76:f8:30:5e,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:12,80:8d:b7:55:35:00,80:8d:b7:55:39:d0,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,38:17:c3:1e:ff:10,80:8d:b7:55:3a:40,80:8d:b7:55:29:d1,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,68:ff:7b:e4:af:39,38:17:c3:19:71:90,38:17:c3:19:71:91,00:4e:35:df:06:52,38:17:c3:1e:ff:11,20:a6:cd:50:24:b0,68:ff:7b:e4:af:38,38:17:c3:19:71:92,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:1e:ff:01,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:1e:ff:00,38:17:c3:19:71:80,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,00:4e:35:df:06:42,00:4e:35:de:e1:12,38:17:c3:1e:ff:12,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:22:30,38:17:c3:1f:0e:10,80:8d:b7:55:39:c2,00:4e:35:df:06:40,80:8d:b7:55:39:c0,38:17:c3:1e:ff:02,80:8d:b7:55:39:c1,38:17:c3:19:36:22,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,20:a6:cd:50:24:a0,80:8d:b7:55:29:c2,00:4e:35:df:06:41,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:51,44:48:c1:a5:82:30,38:17:c3:1f:22:32,38:17:c3:1f:22:31,00:4e:35:df:06:50,38:17:c3:1f:0e:01,00:4e:35:de:e1:11,38:17:c3:1f:22:20,00:4e:35:de:e1:10,38:17:c3:1f:22:22,38:17:c3:1f:22:21,00:4e:35:de:e1:01,00:4e:35:de:e1:00,00:4e:35:de:e1:02,38:17:c3:1f:0e:00,80:8d:b7:55:4d:10,80:8d:b7:55:4d:01,38:17:c3:1f:0e:02,80:8d:b7:55:4d:00,80:8d:b7:55:4d:11,80:8d:b7:55:4d:12,80:8d:b7:55:4d:02,x,y,label
-100,-69,-69,-87,-100,-87,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-69,-67,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-88,-100,-100,-100,-68,-100,-100,-100,-70,-100,-100,-100,-100,-100,-81,-100,-66,-83,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-70,-100,-70,-100,-100,-100,-72,-100,-100,-69,-100,-100,-66,-77,-77,-78,-74,-66,-77,-74,-62,-100,-73,-86,-63,-82,-83,-75,-76,-76,-75,-76,-70,-70,-70,-81,-80,-80,-80,-80,-78,-80,-81,-100,-100,-100,-78,-80,-77,-86,-76,-76,-100,-76,-100,-86,-87,-100,-80,-80,-87,-85,-88,-86,-80,-100,-100,-85,-81,-100,-100,-100,-83,-100,-84,-88,-86,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-70,-70,-87,-100,-87,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-69,-67,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-88,-100,-100,-100,-68,-100,-100,-100,-69,-100,-100,-100,-100,-100,-83,-100,-66,-83,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-70,-100,-70,-100,-100,-100,-72,-100,-100,-69,-100,-100,-66,-77,-77,-77,-73,-66,-77,-74,-62,-62,-74,-86,-62,-83,-83,-76,-76,-76,-76,-76,-70,-70,-70,-81,-81,-81,-80,-80,-78,-80,-81,-100,-100,-78,-77,-81,-78,-86,-76,-76,-87,-76,-100,-86,-87,-100,-80,-80,-86,-86,-88,-86,-80,-90,-82,-85,-81,-100,-100,-100,-83,-100,-84,-88,-87,-86,-87,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-70,-70,-87,-100,-87,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-88,-100,-100,-100,-70,-100,-100,-100,-70,-100,-100,-100,-100,-100,-83,-100,-66,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-70,-100,-71,-100,-100,-100,-72,-70,-100,-71,-100,-100,-66,-79,-79,-79,-73,-66,-79,-74,-63,-63,-74,-100,-62,-82,-83,-77,-76,-76,-79,-76,-70,-70,-70,-81,-80,-81,-81,-83,-80,-81,-81,-100,-100,-77,-76,-80,-79,-86,-76,-76,-87,-76,-100,-87,-88,-100,-81,-81,-88,-86,-86,-86,-80,-84,-83,-100,-81,-100,-100,-100,-100,-100,-100,-100,-85,-86,-85,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-100,-100,-100,-100,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-67,-100,-100,-100,-70,-100,-100,-100,-100,-100,-82,-100,-66,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-78,-100,-71,-100,-100,-100,-72,-69,-100,-69,-100,-100,-66,-78,-78,-78,-74,-66,-78,-74,-63,-63,-74,-87,-63,-82,-82,-76,-76,-76,-76,-76,-100,-69,-70,-81,-81,-81,-81,-80,-80,-81,-81,-100,-100,-78,-77,-81,-78,-87,-100,-100,-87,-100,-100,-87,-86,-80,-82,-81,-88,-86,-86,-86,-82,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-85,-88,-90,-83,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-69,-69,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-69,-100,-100,-100,-69,-88,-100,-100,-100,-100,-83,-100,-66,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-78,-100,-71,-100,-100,-100,-72,-69,-100,-69,-100,-100,-66,-79,-79,-79,-74,-66,-78,-100,-63,-63,-100,-87,-63,-83,-82,-76,-76,-75,-76,-76,-100,-69,-70,-82,-81,-82,-81,-78,-67,-81,-81,-100,-87,-77,-78,-82,-78,-86,-100,-100,-100,-100,-100,-86,-87,-80,-80,-80,-87,-86,-86,-100,-80,-84,-83,-84,-100,-100,-84,-100,-100,-100,-100,-100,-85,-86,-85,-100,-90,-83,-86,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-69,-70,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-64,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-69,-100,-100,-100,-64,-88,-100,-100,-100,-100,-81,-100,-64,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-78,-100,-100,-100,-100,-100,-72,-69,-100,-69,-100,-100,-64,-78,-77,-78,-74,-64,-77,-100,-59,-59,-100,-85,-59,-81,-81,-76,-76,-76,-77,-76,-100,-69,-70,-82,-79,-80,-80,-79,-67,-83,-82,-75,-87,-75,-78,-80,-75,-83,-100,-100,-100,-100,-74,-82,-82,-80,-83,-82,-87,-100,-100,-100,-82,-100,-81,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-83,-86,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-91,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-81,-100,-64,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-66,-100,-65,-100,-100,-100,-76,-66,-100,-66,-100,-100,-64,-79,-79,-80,-72,-64,-79,-72,-59,-59,-72,-85,-59,-81,-81,-77,-77,-77,-73,-77,-67,-66,-66,-100,-80,-80,-80,-80,-83,-83,-82,-75,-100,-75,-76,-80,-75,-82,-100,-100,-77,-100,-74,-81,-82,-100,-85,-85,-100,-77,-88,-84,-84,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-87,-100,-86,-100,-82,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-91,-100,-100,-100,-69,-100,-100,-100,-64,-100,-100,-100,-100,-100,-81,-100,-65,-87,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-66,-100,-65,-100,-100,-100,-70,-65,-100,-65,-100,-100,-65,-77,-78,-78,-71,-65,-78,-72,-59,-60,-72,-85,-59,-82,-81,-77,-77,-77,-77,-77,-67,-66,-66,-100,-79,-79,-79,-80,-82,-83,-82,-75,-100,-76,-76,-79,-76,-81,-100,-100,-76,-100,-74,-81,-82,-100,-84,-82,-100,-77,-87,-83,-83,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-88,-100,-87,-88,-81,-100,-82,-100,-81,-82,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-100,-100,-100,-100,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-91,-100,-100,-100,-69,-100,-100,-100,-64,-100,-100,-100,-100,-100,-81,-100,-65,-87,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-66,-100,-65,-100,-100,-100,-70,-65,-100,-65,-100,-100,-65,-78,-78,-78,-71,-65,-78,-72,-60,-60,-72,-87,-60,-81,-81,-77,-78,-78,-77,-78,-67,-66,-66,-83,-79,-80,-80,-79,-82,-83,-83,-75,-75,-76,-76,-79,-76,-82,-100,-100,-76,-100,-75,-83,-82,-100,-82,-82,-100,-77,-87,-83,-82,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-88,-100,-87,-88,-82,-100,-81,-79,-81,-82,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-100,-100,-100,-100,-63,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-90,-100,-100,-100,-69,-100,-100,-100,-64,-100,-100,-100,-100,-100,-83,-100,-64,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-70,-65,-100,-65,-100,-100,-64,-78,-79,-79,-71,-64,-78,-100,-60,-60,-100,-87,-60,-81,-83,-77,-77,-77,-77,-77,-100,-100,-100,-83,-79,-79,-79,-77,-84,-82,-82,-75,-75,-76,-76,-79,-76,-82,-74,-74,-76,-74,-74,-82,-81,-100,-84,-83,-100,-77,-88,-83,-85,-100,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-76,-88,-88,-87,-88,-82,-100,-81,-79,-81,-82,-87,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-86,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-66,-68,-100,-100,-100,-100,-63,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-88,-100,-90,-100,-68,-100,-100,-100,-64,-100,-100,-100,-100,-100,-83,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-64,-78,-79,-79,-72,-64,-78,-72,-60,-60,-71,-87,-60,-83,-83,-77,-77,-77,-100,-77,-100,-100,-100,-82,-79,-80,-79,-77,-84,-81,-81,-75,-75,-75,-100,-79,-100,-82,-75,-74,-77,-75,-74,-82,-83,-100,-84,-84,-87,-77,-88,-83,-83,-81,-81,-100,-81,-81,-100,-81,-100,-81,-100,-100,-77,-87,-88,-86,-100,-82,-100,-82,-79,-81,-82,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-86,-71,-70,-100,-100,-100,-100,-100,-78,-100,-100,-90,-100,-100,-100,-100,-64,-68,-100,-100,-100,-100,-63,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-88,-100,-90,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-76,-100,-70,-100,-100,-100,-76,-71,-100,-100,-100,-100,-60,-78,-79,-79,-72,-60,-78,-72,-62,-59,-71,-100,-62,-86,-85,-75,-75,-75,-100,-76,-100,-100,-100,-82,-78,-78,-79,-78,-83,-81,-81,-78,-78,-75,-100,-78,-100,-82,-78,-78,-81,-78,-78,-82,-83,-100,-85,-85,-86,-77,-88,-83,-85,-81,-81,-77,-81,-81,-77,-81,-100,-81,-100,-100,-81,-87,-88,-86,-100,-82,-85,-82,-77,-81,-82,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-71,-71,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-69,-70,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-70,-100,-100,-100,-72,-100,-100,-100,-100,-100,-86,-100,-62,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-76,-100,-70,-100,-100,-100,-76,-69,-100,-100,-100,-100,-61,-80,-80,-80,-100,-61,-80,-100,-62,-62,-100,-100,-62,-86,-85,-77,-77,-77,-100,-77,-100,-100,-100,-81,-78,-78,-78,-79,-82,-81,-80,-78,-78,-75,-100,-78,-100,-88,-78,-78,-81,-78,-78,-88,-87,-100,-85,-85,-86,-100,-100,-100,-87,-100,-100,-77,-100,-100,-78,-100,-80,-81,-85,-100,-81,-100,-100,-100,-100,-81,-85,-100,-77,-83,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-69,-69,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-100,-100,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-74,-100,-100,-100,-73,-100,-100,-100,-100,-100,-85,-100,-61,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-73,-100,-70,-100,-100,-100,-75,-69,-100,-100,-100,-100,-61,-81,-80,-81,-100,-61,-80,-100,-62,-62,-74,-100,-62,-83,-85,-75,-75,-74,-100,-75,-100,-100,-100,-81,-79,-80,-79,-81,-73,-81,-80,-79,-79,-75,-100,-79,-100,-87,-78,-78,-81,-78,-79,-88,-84,-100,-84,-85,-86,-100,-100,-100,-84,-100,-100,-76,-100,-100,-77,-100,-80,-81,-85,-100,-81,-100,-100,-100,-100,-81,-85,-100,-79,-83,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-70,-70,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-69,-100,-100,-100,-73,-100,-100,-100,-100,-100,-85,-100,-62,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-73,-100,-67,-100,-100,-100,-73,-67,-100,-100,-100,-100,-61,-80,-79,-80,-100,-61,-79,-100,-61,-62,-74,-87,-61,-83,-85,-75,-75,-75,-76,-75,-100,-100,-100,-82,-79,-78,-79,-81,-73,-81,-82,-79,-79,-75,-75,-79,-75,-87,-78,-78,-100,-100,-79,-88,-84,-100,-85,-84,-100,-100,-100,-100,-85,-100,-100,-76,-100,-100,-77,-100,-80,-81,-85,-100,-100,-100,-100,-88,-100,-81,-100,-100,-76,-83,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-69,-69,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-69,-100,-100,-100,-73,-100,-100,-100,-100,-100,-85,-100,-60,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-73,-100,-67,-100,-100,-100,-74,-67,-100,-100,-100,-100,-60,-80,-80,-80,-100,-60,-80,-100,-61,-61,-74,-87,-61,-85,-84,-75,-75,-75,-76,-75,-100,-100,-100,-82,-79,-78,-78,-81,-73,-81,-82,-79,-79,-74,-74,-78,-75,-87,-78,-100,-100,-100,-79,-88,-84,-82,-85,-84,-100,-100,-100,-100,-85,-100,-100,-76,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-71,-100,-100,-100,-73,-100,-100,-100,-100,-100,-85,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-100,-74,-100,-67,-100,-100,-100,-74,-67,-100,-67,-100,-100,-62,-81,-80,-81,-100,-62,-80,-100,-61,-61,-74,-87,-61,-85,-84,-75,-74,-74,-76,-74,-77,-77,-75,-82,-79,-78,-78,-80,-100,-81,-82,-100,-100,-76,-76,-78,-75,-89,-78,-100,-100,-100,-100,-86,-88,-82,-85,-84,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
