80:8d:b7:55:39:c0,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:92,38:17:c3:1f:01:91,44:48:c1:a5:82:31,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,44:48:c1:a5:82:32,80:8d:b7:55:35:03,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,00:4e:35:df:06:50,80:8d:b7:55:3a:52,00:4e:35:df:06:51,80:8d:b7:55:3a:51,80:8d:b7:55:25:e3,60:32:b1:3e:1a:b7,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1e:ff:12,38:17:c3:19:55:52,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:61,38:17:c3:1e:ff:11,20:a6:cd:50:24:a1,38:17:c3:1e:ff:01,38:17:c3:19:55:51,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:32,38:17:c3:1f:09:93,b4:5d:50:e1:92:30,b4:5d:50:e1:92:33,20:a6:cd:42:0b:e3,38:17:c3:1f:0e:10,80:8d:b7:55:35:10,80:8d:b7:55:39:d0,38:17:c3:1f:01:90,38:17:c3:1f:0e:00,44:48:c1:a5:82:30,80:8d:b7:55:25:f0,80:8d:b7:55:35:00,38:17:c3:19:d7:70,20:a6:cd:50:24:b0,00:4e:35:df:06:52,80:8d:b7:55:3a:50,38:17:c3:19:45:b0,38:17:c3:1e:ff:10,38:17:c3:19:d7:60,38:17:c3:19:55:50,20:a6:cd:50:24:a0,a8:bd:27:4c:bd:30,b4:5d:50:e1:92:31,38:17:c3:1f:09:90,38:17:c3:1f:22:30,b4:5d:50:e1:92:21,66:2a:2f:53:7c:99,b0:be:76:f8:30:5e,38:17:c3:1f:01:81,80:8d:b7:55:3a:42,00:4e:35:df:06:41,00:4e:35:df:06:40,20:a6:cd:50:24:a2,38:17:c3:1e:ff:02,b4:5d:50:e1:92:32,60:32:b1:3e:1a:b8,00:4e:35:df:06:42,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,b4:5d:50:e1:96:50,80:8d:b7:55:25:e2,80:8d:b7:55:3a:41,38:17:c3:19:d7:62,b4:5d:50:e1:92:23,38:17:c3:19:45:a2,b4:5d:50:e1:92:22,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,b4:5d:50:e1:92:20,00:4e:35:de:e1:00,00:4e:35:de:e1:01,80:8d:b7:55:3a:40,38:17:c3:1f:01:82,68:ff:7b:e4:af:39,72:32:b1:3e:1a:b8,38:17:c3:1f:01:80,72:32:b1:3e:1a:b7,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:1f:22:32,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,38:17:c3:19:71:90,20:a6:cd:42:0b:f0,44:48:c1:a5:82:22,44:48:c1:a5:82:21,44:48:c1:a5:82:20,b4:5d:50:e1:96:52,68:ff:7b:e4:af:38,38:17:c3:1f:22:31,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:1f:09:92,38:17:c3:1f:09:91,38:17:c3:1f:09:83,38:17:c3:1f:22:20,20:a6:cd:42:0b:f2,00:4e:35:de:e1:02,38:17:c3:1f:08:50,38:17:c3:1f:00:b0,38:17:c3:1f:09:82,38:17:c3:1f:08:51,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:45:a1,38:17:c3:19:55:40,38:17:c3:19:45:a0,00:4e:35:de:d7:53,00:4e:35:de:d7:52,44:48:c1:91:95:b3,44:48:c1:91:95:b2,44:48:c1:91:95:b0,00:4e:35:de:d7:51,44:48:c1:91:95:b1,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,38:17:c3:1f:08:41,38:17:c3:1f:08:42,38:17:c3:1f:08:40,38:17:c3:1f:22:22,38:17:c3:1f:08:52,00:4e:35:de:d7:50,38:17:c3:1f:22:21,00:4e:35:df:0e:12,00:4e:35:de:d7:42,38:17:c3:19:71:82,a8:bd:27:4c:bd:22,38:17:c3:19:71:81,00:4e:35:df:0e:11,00:4e:35:df:0e:10,38:17:c3:19:36:30,00:4e:35:de:d7:43,38:17:c3:19:71:80,00:4e:35:de:d7:41,38:17:c3:1e:fc:b2,00:4e:35:de:d7:40,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,00:4e:35:df:0e:00,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:01,00:4e:35:df:0e:02,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:b0,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:24:58:a2,38:17:c3:1b:08:a1,38:17:c3:1b:08:b0,00:4e:35:df:27:02,38:17:c3:24:4f:00,38:17:c3:24:4f:02,38:17:c3:1b:08:a2,38:17:c3:24:4f:01,00:4e:35:df:27:12,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,38:17:c3:1b:08:a0,00:4e:35:df:27:11,00:4e:35:df:27:10,00:4e:35:df:27:00,38:17:c3:19:36:21,38:17:c3:19:36:20,x,y,label
-59,-78,-79,-72,-73,-73,-69,-69,-100,-100,-70,-23,-65,-100,-100,-70,-69,-73,-73,-72,-72,-71,-59,-59,-81,-80,-100,-100,-66,-61,-66,-61,-65,-100,-85,-85,-100,-62,-81,-79,-100,-100,-100,-63,-78,-78,-100,-85,-85,-100,-79,-73,-68,-100,-100,-70,-72,-73,-80,-100,-66,-61,-86,-100,-79,-63,-100,-78,-85,-100,-82,-100,-68,-52,-100,-68,-68,-68,-100,-100,-85,-85,-68,-100,-74,-100,-70,-64,-80,-85,-82,-100,-100,-100,-100,-76,-76,-63,-100,-100,-100,-100,-100,-74,-74,-83,-100,-100,-83,-100,-70,-69,-70,-100,-100,-83,-70,-100,-83,-83,-100,-100,-100,-100,-100,-100,-80,-100,-100,-79,-100,-100,-83,-100,-83,-84,-84,-100,-100,-100,-85,-100,-100,-100,-100,-77,-100,-100,-80,-84,-100,-83,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-59,-78,-79,-74,-74,-74,-67,-67,-100,-100,-72,-22,-71,-100,-100,-72,-77,-73,-73,-73,-72,-71,-60,-59,-80,-81,-100,-89,-66,-61,-66,-61,-65,-100,-87,-87,-100,-62,-80,-77,-100,-100,-100,-62,-78,-78,-100,-86,-85,-100,-79,-73,-67,-100,-100,-72,-72,-73,-81,-100,-66,-61,-87,-88,-79,-63,-100,-79,-85,-100,-82,-100,-78,-51,-100,-69,-68,-68,-100,-100,-85,-85,-68,-100,-74,-100,-70,-69,-79,-85,-100,-86,-100,-100,-100,-76,-76,-70,-100,-75,-100,-100,-100,-74,-74,-82,-100,-100,-82,-100,-65,-59,-69,-100,-100,-82,-70,-70,-82,-82,-100,-100,-100,-100,-100,-100,-80,-100,-100,-79,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-86,-100,-100,-100,-100,-77,-100,-100,-80,-86,-100,-83,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-59,-100,-100,-74,-73,-73,-68,-68,-100,-100,-70,-20,-71,-100,-100,-69,-71,-100,-100,-72,-72,-72,-60,-59,-82,-81,-100,-89,-68,-61,-68,-61,-66,-100,-87,-87,-100,-62,-78,-77,-100,-100,-100,-62,-78,-78,-100,-85,-84,-100,-100,-73,-68,-100,-100,-69,-72,-100,-82,-100,-67,-61,-87,-88,-100,-62,-100,-78,-84,-100,-83,-100,-75,-52,-100,-65,-67,-66,-100,-100,-84,-85,-67,-100,-70,-100,-100,-65,-79,-85,-84,-86,-100,-100,-100,-77,-76,-70,-100,-75,-100,-100,-100,-70,-71,-82,-100,-100,-82,-100,-65,-59,-69,-100,-100,-83,-100,-70,-82,-82,-100,-100,-100,-100,-100,-77,-80,-100,-100,-79,-68,-68,-83,-69,-82,-84,-84,-100,-100,-100,-85,-100,-100,-100,-100,-77,-100,-100,-80,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-59,-80,-80,-73,-73,-73,-66,-66,-100,-100,-72,-23,-71,-100,-100,-72,-71,-100,-100,-70,-72,-72,-58,-100,-80,-80,-100,-89,-64,-63,-64,-62,-66,-100,-87,-87,-100,-63,-78,-77,-100,-100,-100,-63,-78,-78,-100,-84,-84,-100,-80,-73,-66,-100,-100,-73,-73,-100,-80,-100,-64,-63,-87,-88,-100,-63,-100,-78,-84,-100,-81,-100,-75,-52,-100,-66,-69,-69,-100,-100,-85,-100,-68,-100,-74,-100,-100,-68,-79,-100,-84,-86,-100,-100,-100,-77,-100,-68,-100,-75,-100,-100,-100,-74,-74,-81,-100,-100,-82,-100,-65,-59,-69,-100,-100,-80,-100,-70,-82,-82,-100,-100,-100,-100,-100,-78,-80,-100,-100,-80,-68,-68,-83,-69,-82,-87,-87,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-81,-87,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,543.9999999999999,20
-100,-75,-75,-75,-75,-76,-68,-68,-100,-100,-73,-22,-68,-76,-100,-72,-77,-73,-73,-66,-66,-66,-64,-64,-81,-81,-100,-100,-63,-66,-64,-66,-65,-100,-100,-100,-100,-66,-83,-82,-100,-100,-100,-65,-78,-78,-100,-85,-85,-100,-75,-76,-68,-100,-76,-73,-66,-73,-82,-88,-64,-66,-100,-100,-81,-66,-100,-100,-84,-100,-82,-100,-80,-57,-100,-64,-65,-65,-100,-100,-85,-100,-65,-100,-76,-100,-71,-64,-81,-100,-100,-84,-100,-100,-86,-100,-80,-64,-100,-78,-88,-100,-100,-76,-76,-82,-100,-100,-84,-100,-72,-72,-72,-100,-83,-83,-71,-71,-84,-83,-100,-100,-100,-100,-100,-79,-80,-100,-100,-80,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-83,-100,-100,-100,-100,-83,-85,-100,-87,-100,-100,-100,-100,-100,-87,-100,-83,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-64,-76,-76,-76,-76,-75,-71,-71,-100,-100,-72,-19,-70,-100,-100,-72,-78,-73,-73,-67,-67,-67,-64,-64,-81,-82,-100,-100,-66,-63,-66,-63,-66,-100,-100,-100,-100,-65,-82,-83,-100,-100,-100,-64,-79,-78,-100,-86,-84,-100,-76,-75,-69,-100,-76,-72,-67,-73,-82,-87,-66,-63,-88,-100,-83,-65,-100,-79,-85,-100,-81,-100,-80,-57,-100,-63,-67,-66,-100,-100,-85,-85,-65,-100,-72,-100,-71,-63,-82,-100,-100,-100,-100,-100,-100,-79,-79,-64,-100,-100,-100,-100,-100,-73,-73,-82,-100,-100,-83,-100,-71,-100,-100,-100,-83,-83,-70,-70,-83,-82,-100,-100,-100,-100,-100,-79,-80,-100,-100,-80,-66,-67,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-82,-100,-83,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-65,-75,-75,-75,-74,-75,-67,-67,-100,-100,-73,-23,-69,-100,-100,-73,-72,-73,-100,-67,-67,-67,-63,-65,-81,-82,-100,-100,-65,-65,-65,-65,-65,-100,-88,-89,-100,-66,-79,-82,-100,-100,-100,-66,-79,-79,-100,-85,-86,-100,-76,-75,-67,-100,-100,-73,-67,-100,-82,-100,-65,-65,-88,-100,-81,-65,-100,-79,-86,-100,-82,-100,-68,-57,-100,-62,-66,-66,-100,-100,-86,-87,-66,-100,-76,-100,-70,-62,-81,-87,-100,-100,-100,-100,-100,-78,-78,-62,-100,-100,-100,-100,-100,-74,-76,-81,-100,-100,-100,-100,-68,-68,-100,-100,-82,-82,-70,-70,-100,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-80,-67,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-81,-100,-80,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-64,-75,-75,-76,-76,-76,-68,-68,-100,-100,-73,-22,-70,-76,-100,-73,-76,-73,-73,-66,-66,-66,-63,-64,-81,-82,-100,-100,-63,-66,-63,-66,-66,-100,-100,-100,-100,-66,-82,-83,-100,-100,-100,-66,-79,-79,-100,-85,-85,-100,-75,-76,-68,-100,-76,-73,-66,-73,-82,-100,-64,-66,-88,-100,-83,-66,-100,-79,-84,-100,-82,-100,-79,-57,-100,-64,-64,-65,-100,-100,-85,-85,-65,-100,-73,-100,-71,-64,-82,-100,-100,-100,-100,-100,-100,-100,-79,-64,-100,-78,-88,-100,-100,-74,-73,-100,-100,-100,-84,-100,-72,-72,-72,-100,-83,-100,-71,-71,-84,-83,-100,-100,-100,-100,-100,-79,-78,-100,-100,-80,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-83,-100,-83,-100,-100,-82,-85,-100,-100,-100,-100,-100,-100,-100,-87,-100,-83,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-100,-74,-74,-76,-76,-76,-68,-68,-100,-100,-73,-21,-74,-76,-100,-73,-75,-73,-73,-66,-66,-66,-64,-64,-81,-81,-100,-100,-66,-66,-66,-66,-65,-100,-100,-100,-100,-66,-82,-81,-100,-100,-100,-66,-78,-78,-100,-100,-100,-100,-74,-75,-68,-100,-76,-73,-66,-73,-82,-88,-66,-66,-100,-100,-81,-66,-100,-100,-100,-100,-83,-100,-79,-57,-100,-64,-100,-100,-100,-100,-100,-100,-67,-100,-74,-100,-71,-63,-81,-100,-85,-84,-100,-100,-86,-100,-81,-62,-100,-78,-87,-100,-100,-74,-74,-82,-100,-100,-84,-100,-72,-72,-72,-100,-83,-83,-71,-71,-84,-83,-100,-100,-100,-84,-100,-79,-80,-100,-100,-80,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-84,-100,-100,-100,-100,-83,-85,-100,-87,-100,-100,-100,-100,-100,-87,-100,-83,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-100,-74,-74,-75,-74,-74,-68,-68,-100,-100,-73,-21,-72,-100,-100,-73,-100,-100,-100,-66,-66,-66,-100,-100,-81,-81,-100,-100,-66,-66,-66,-66,-65,-100,-100,-100,-100,-66,-82,-100,-100,-100,-100,-66,-78,-78,-100,-100,-100,-100,-74,-75,-68,-100,-100,-73,-66,-100,-81,-88,-66,-66,-100,-100,-100,-66,-100,-100,-100,-100,-83,-100,-88,-58,-100,-62,-100,-100,-100,-100,-100,-100,-67,-100,-74,-100,-71,-62,-100,-100,-85,-84,-100,-100,-86,-100,-81,-62,-100,-81,-86,-100,-100,-74,-74,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-71,-71,-100,-100,-100,-100,-100,-84,-100,-79,-83,-100,-100,-81,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,558.1999999999999,21
-100,-75,-75,-74,-73,-74,-72,-71,-100,-100,-75,-21,-65,-74,-74,-75,-72,-73,-100,-68,-68,-68,-72,-100,-82,-82,-100,-100,-62,-62,-62,-62,-68,-100,-84,-86,-100,-64,-83,-100,-100,-100,-100,-64,-77,-77,-100,-85,-86,-100,-76,-73,-71,-89,-74,-75,-68,-100,-82,-100,-62,-62,-85,-100,-81,-64,-100,-79,-86,-100,-83,-100,-68,-55,-100,-61,-63,-63,-100,-100,-86,-87,-63,-100,-76,-100,-70,-61,-81,-87,-100,-100,-100,-100,-100,-78,-78,-61,-100,-100,-100,-100,-100,-77,-78,-81,-100,-100,-86,-100,-68,-68,-100,-100,-82,-82,-70,-70,-86,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-80,-67,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-76,-75,-79,-80,-80,-100,-81,-100,-80,-85,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-71,-100,-100,-74,-74,-74,-71,-71,-100,-100,-76,-19,-65,-74,-74,-76,-100,-100,-100,-68,-68,-68,-71,-71,-83,-83,-100,-100,-62,-62,-62,-63,-70,-100,-84,-86,-100,-64,-83,-100,-100,-100,-100,-64,-78,-78,-100,-100,-100,-100,-100,-74,-71,-89,-74,-76,-69,-100,-83,-100,-62,-63,-85,-100,-100,-63,-100,-78,-85,-100,-83,-100,-80,-55,-100,-64,-63,-63,-100,-100,-86,-100,-63,-100,-75,-100,-70,-65,-100,-100,-100,-100,-100,-100,-100,-100,-75,-61,-100,-100,-100,-100,-100,-75,-75,-82,-100,-100,-86,-100,-100,-100,-100,-100,-82,-84,-70,-70,-86,-100,-100,-100,-100,-100,-100,-75,-80,-100,-100,-81,-100,-100,-100,-100,-100,-84,-86,-100,-100,-100,-100,-100,-76,-75,-79,-80,-80,-100,-81,-87,-100,-86,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-70,-75,-75,-74,-74,-74,-73,-73,-100,-100,-74,-23,-79,-74,-74,-73,-78,-100,-100,-68,-68,-68,-70,-71,-82,-82,-100,-100,-63,-60,-63,-61,-68,-100,-84,-86,-100,-63,-83,-100,-100,-100,-100,-64,-78,-78,-100,-100,-100,-100,-76,-74,-73,-89,-74,-74,-68,-100,-82,-100,-63,-61,-85,-100,-100,-63,-100,-78,-85,-100,-84,-100,-78,-55,-100,-62,-63,-63,-100,-100,-86,-100,-63,-100,-78,-100,-70,-62,-100,-100,-100,-100,-100,-100,-100,-75,-75,-62,-100,-100,-100,-100,-100,-78,-79,-82,-100,-100,-86,-100,-71,-100,-100,-100,-82,-84,-70,-70,-86,-100,-100,-100,-100,-85,-100,-74,-80,-100,-100,-81,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-76,-75,-79,-80,-80,-100,-80,-86,-84,-87,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-72,-75,-75,-74,-74,-74,-72,-72,-100,-100,-73,-21,-72,-79,-100,-73,-78,-78,-78,-68,-68,-68,-72,-73,-83,-82,-100,-100,-63,-61,-63,-60,-67,-100,-100,-100,-100,-64,-100,-82,-100,-100,-100,-64,-78,-78,-100,-100,-100,-100,-76,-74,-72,-89,-100,-73,-68,-78,-84,-100,-63,-60,-100,-100,-82,-65,-100,-78,-85,-100,-84,-100,-79,-54,-100,-62,-63,-63,-100,-100,-86,-100,-63,-100,-75,-100,-100,-59,-82,-100,-100,-100,-100,-100,-100,-76,-75,-59,-100,-100,-100,-100,-100,-75,-76,-82,-100,-100,-87,-100,-71,-71,-71,-100,-83,-84,-100,-100,-87,-100,-100,-100,-100,-85,-100,-76,-79,-100,-100,-81,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-86,-84,-83,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-72,-75,-75,-74,-75,-74,-72,-72,-100,-100,-74,-21,-72,-79,-100,-74,-75,-78,-78,-68,-68,-68,-72,-73,-83,-83,-100,-100,-62,-61,-62,-61,-67,-100,-100,-100,-100,-64,-100,-82,-100,-100,-100,-64,-78,-78,-100,-85,-84,-100,-76,-74,-72,-89,-100,-74,-68,-78,-83,-100,-62,-61,-100,-100,-82,-64,-100,-100,-84,-100,-84,-100,-77,-54,-100,-62,-100,-63,-100,-100,-84,-100,-63,-100,-79,-100,-100,-59,-82,-100,-100,-100,-100,-100,-100,-76,-76,-59,-100,-100,-100,-100,-100,-79,-80,-100,-100,-100,-87,-100,-71,-71,-71,-100,-82,-100,-100,-100,-87,-100,-100,-100,-100,-85,-100,-76,-79,-100,-100,-81,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-86,-84,-88,-100,-100,-100,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-71,-76,-75,-74,-74,-74,-72,-73,-100,-100,-73,-21,-69,-79,-100,-73,-78,-78,-78,-68,-68,-68,-72,-71,-82,-83,-100,-100,-61,-61,-60,-62,-72,-100,-100,-100,-100,-64,-86,-81,-100,-100,-100,-63,-78,-79,-100,-85,-85,-100,-76,-74,-73,-89,-100,-74,-68,-78,-82,-100,-61,-62,-100,-100,-82,-63,-100,-100,-86,-100,-85,-100,-80,-54,-100,-100,-62,-63,-100,-100,-84,-100,-62,-100,-75,-100,-100,-61,-82,-100,-100,-100,-100,-100,-100,-77,-76,-61,-100,-78,-100,-100,-100,-75,-76,-100,-100,-100,-87,-100,-71,-71,-71,-100,-82,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-76,-81,-100,-100,-81,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-81,-86,-100,-85,-100,-100,-100,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,572.4,22
-65,-76,-75,-77,-77,-77,-68,-68,-100,-100,-70,-22,-68,-100,-100,-70,-73,-78,-78,-64,-64,-64,-65,-65,-82,-83,-100,-100,-64,-63,-64,-63,-67,-100,-84,-85,-100,-60,-86,-81,-100,-100,-100,-61,-76,-75,-100,-85,-85,-100,-76,-78,-68,-100,-75,-70,-64,-78,-82,-100,-64,-63,-100,-100,-100,-61,-100,-77,-88,-100,-82,-100,-81,-55,-100,-100,-64,-64,-100,-100,-84,-100,-63,-100,-75,-100,-100,-61,-81,-86,-84,-100,-100,-100,-100,-74,-74,-61,-100,-75,-100,-100,-100,-74,-75,-81,-100,-100,-87,-100,-71,-71,-71,-100,-82,-81,-100,-100,-87,-100,-100,-100,-100,-100,-100,-74,-83,-100,-100,-84,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-82,-86,-100,-85,-100,-100,-100,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
-65,-100,-100,-77,-77,-76,-69,-69,-100,-100,-71,-22,-68,-100,-100,-71,-73,-100,-100,-64,-64,-64,-65,-65,-100,-85,-100,-100,-64,-63,-64,-63,-69,-100,-84,-84,-100,-60,-100,-81,-100,-100,-100,-60,-77,-77,-100,-100,-100,-100,-100,-76,-69,-100,-75,-71,-64,-100,-100,-100,-64,-63,-85,-100,-100,-60,-100,-77,-90,-100,-81,-100,-81,-58,-100,-100,-63,-64,-100,-100,-100,-100,-64,-100,-73,-100,-67,-100,-81,-86,-84,-100,-100,-100,-100,-74,-74,-100,-100,-75,-100,-100,-100,-73,-73,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-66,-67,-100,-100,-100,-100,-100,-100,-100,-74,-83,-100,-100,-84,-100,-66,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-82,-100,-100,-85,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,586.6,23
