38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,b4:5d:50:e1:96:51,38:17:c3:1f:14:12,b4:5d:50:e1:96:53,38:17:c3:1f:14:11,b4:5d:50:e1:96:52,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,20:a6:cd:42:0a:d1,44:48:c1:91:d0:12,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,44:48:c1:91:d0:10,44:48:c1:91:d0:14,38:17:c3:1f:14:01,44:48:c1:91:d0:04,b4:5d:50:e1:96:41,38:17:c3:1f:14:02,a8:bd:27:4c:aa:82,44:48:c1:91:d0:00,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,44:48:c1:91:95:b3,44:48:c1:91:95:b1,44:48:c1:91:95:b0,38:17:c3:19:45:b2,38:17:c3:19:45:b1,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:c0,38:17:c3:1f:09:92,38:17:c3:24:47:52,38:17:c3:1f:09:91,38:17:c3:24:47:51,38:17:c3:1f:09:93,44:48:c1:91:95:a3,38:17:c3:1f:09:83,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:81,38:17:c3:1f:09:82,ac:e2:d3:c4:08:e6,44:48:c1:91:aa:31,38:17:c3:1f:14:10,b4:5d:50:e1:96:50,38:17:c3:1f:00:a0,20:a6:cd:42:0a:d2,44:48:c1:91:d0:11,20:a6:cd:42:0a:c2,38:17:c3:1f:14:00,44:48:c1:91:d0:01,38:17:c3:1f:19:d0,38:17:c3:19:45:b0,44:48:c1:91:95:b2,9c:d6:43:60:92:e0,38:17:c3:1f:09:90,38:17:c3:24:47:50,38:17:c3:1f:09:80,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:80,44:48:c1:91:aa:30,38:17:c3:22:61:90,38:17:c3:19:36:30,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b7,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c1,38:17:c3:19:45:a2,38:17:c3:19:45:a1,44:48:c1:91:95:a0,38:17:c3:1f:09:81,38:17:c3:22:5e:f1,38:17:c3:22:5e:f2,20:a6:cd:42:13:e1,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:40,38:17:c3:19:45:a0,38:17:c3:22:5e:f0,38:17:c3:1a:cf:d0,38:17:c3:1f:1c:10,72:32:b1:3e:1a:b8,44:48:c1:91:95:a1,44:48:c1:91:aa:22,b0:b8:67:3d:c2:f1,b0:b8:67:3d:c2:f0,38:17:c3:19:d7:70,b0:b8:67:3d:c2:f2,44:48:c1:91:d0:02,38:17:c3:1f:19:c1,20:a6:cd:42:13:e2,38:17:c3:1f:1c:12,20:a6:cd:42:13:e0,44:48:c1:91:aa:21,44:48:c1:91:aa:20,44:48:c1:91:9d:50,38:17:c3:1a:cf:d1,38:17:c3:1a:cf:d2,38:17:c3:1f:19:c2,44:48:c1:91:95:a2,b6:e6:2d:69:d5:58,38:17:c3:1f:19:f0,38:17:c3:1f:19:c0,86:0d:8e:aa:25:a4,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:19:36:31,38:17:c3:19:36:32,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,38:17:c3:19:d7:72,20:a6:cd:42:0b:e1,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:71,80:8d:b7:55:35:03,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:e3,80:8d:b7:55:25:f1,80:8d:b7:55:35:13,80:8d:b7:55:25:f2,80:8d:b7:55:35:02,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:3a:50,80:8d:b7:55:25:e0,ea:9e:b4:53:24:54,80:8d:b7:55:35:10,b0:be:76:f8:30:5e,80:8d:b7:55:29:d0,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:3a:42,80:8d:b7:55:35:01,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:35:00,20:a6:cd:50:24:a2,68:ff:7b:e4:af:39,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,80:8d:b7:55:39:d0,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,20:a6:cd:50:24:b1,20:a6:cd:50:24:b0,68:ff:7b:e4:af:38,20:a6:cd:50:24:b2,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:71:92,20:a6:cd:50:24:a1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,38:17:c3:1e:ff:11,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:1e:ff:02,38:17:c3:1f:22:30,00:4e:35:df:06:52,38:17:c3:1e:ff:01,20:a6:cd:50:24:a0,38:17:c3:1e:ff:12,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:1e:ff:10,38:17:c3:19:36:20,38:17:c3:1e:ff:00,38:17:c3:1f:22:31,38:17:c3:1f:0e:12,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,00:4e:35:df:06:42,38:17:c3:1f:22:32,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:51,00:4e:35:de:e1:12,00:4e:35:df:06:50,00:4e:35:de:e1:11,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:de:e1:10,44:48:c1:a5:82:30,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:20,b4:5d:50:e1:92:23,00:4e:35:de:e1:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,80:8d:b7:55:4d:02,38:17:c3:1f:0e:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,80:8d:b7:55:4d:11,80:8d:b7:55:4d:10,80:8d:b7:55:4d:12,x,y,label
-43,-80,-44,-44,-88,-73,-88,-73,-100,-68,-45,-45,-87,-86,-87,-88,-87,-87,-76,-81,-100,-71,-80,-100,-100,-100,-100,-100,-100,-72,-72,-83,-84,-82,-100,-83,-100,-83,-100,-79,-78,-83,-84,-85,-75,-81,-76,-100,-73,-87,-45,-87,-86,-85,-71,-100,-100,-72,-100,-100,-83,-88,-81,-85,-79,-100,-100,-100,-100,-100,-100,-100,-84,-75,-75,-100,-81,-100,-100,-100,-75,-100,-73,-100,-100,-100,-69,-100,-100,-100,-100,-80,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-79,-74,-80,-73,-80,-79,-80,-73,-77,-77,-77,-79,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-43,-79,-43,-43,-100,-73,-100,-73,-100,-68,-45,-45,-88,-100,-88,-86,-100,-87,-76,-84,-100,-100,-80,-100,-100,-100,-100,-100,-100,-72,-72,-83,-100,-83,-100,-83,-100,-83,-100,-79,-79,-100,-100,-100,-79,-81,-64,-100,-73,-100,-45,-87,-88,-85,-100,-100,-100,-72,-100,-100,-83,-89,-100,-100,-79,-100,-100,-100,-88,-100,-100,-100,-84,-100,-100,-100,-81,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-79,-100,-79,-100,-79,-80,-80,-100,-100,-100,-100,-80,-86,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-43,-80,-43,-43,-100,-76,-100,-76,-100,-48,-44,-44,-89,-100,-87,-88,-100,-87,-75,-82,-100,-76,-80,-100,-100,-100,-100,-100,-100,-73,-73,-84,-100,-83,-100,-83,-100,-83,-100,-79,-80,-85,-100,-100,-80,-81,-77,-100,-76,-100,-44,-87,-88,-85,-77,-100,-100,-73,-100,-100,-83,-89,-100,-87,-79,-100,-100,-100,-87,-100,-100,-100,-84,-100,-100,-100,-80,-100,-100,-100,-75,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-80,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-79,-100,-79,-75,-79,-79,-80,-76,-100,-100,-100,-80,-86,-87,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-43,-80,-43,-43,-100,-76,-100,-76,-100,-71,-44,-44,-87,-100,-88,-87,-86,-85,-76,-82,-100,-76,-80,-100,-100,-100,-100,-100,-100,-73,-72,-83,-100,-82,-100,-84,-100,-82,-100,-80,-80,-86,-100,-100,-80,-80,-76,-100,-76,-100,-44,-87,-87,-100,-76,-86,-100,-73,-100,-100,-83,-88,-82,-87,-80,-100,-100,-86,-93,-80,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-68,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-80,-100,-80,-75,-80,-79,-80,-76,-100,-100,-100,-80,-86,-87,-86,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-43,-80,-43,-43,-100,-76,-100,-75,-100,-70,-44,-44,-87,-86,-87,-87,-86,-85,-76,-82,-100,-76,-79,-100,-100,-100,-100,-100,-100,-72,-72,-82,-100,-82,-100,-84,-100,-82,-100,-80,-79,-86,-100,-100,-80,-81,-79,-100,-76,-100,-44,-88,-86,-86,-76,-86,-100,-73,-100,-100,-83,-88,-81,-87,-81,-100,-100,-87,-87,-80,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-73,-100,-73,-100,-100,-100,-73,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-75,-80,-75,-79,-79,-80,-76,-100,-100,-100,-80,-100,-86,-87,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-43,-80,-43,-43,-100,-76,-91,-75,-100,-69,-44,-44,-86,-86,-87,-88,-86,-85,-76,-82,-100,-76,-66,-100,-100,-100,-100,-100,-100,-72,-72,-82,-100,-82,-100,-83,-100,-83,-100,-79,-66,-86,-100,-100,-67,-82,-65,-100,-76,-89,-44,-87,-86,-86,-76,-86,-100,-72,-100,-100,-83,-88,-81,-100,-67,-100,-100,-87,-87,-80,-100,-100,-100,-73,-73,-100,-82,-100,-100,-100,-76,-100,-73,-100,-100,-100,-73,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-79,-76,-80,-75,-79,-80,-80,-76,-83,-100,-100,-80,-85,-86,-86,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,435,124,13
-44,-77,-45,-45,-100,-78,-88,-77,-100,-71,-46,-46,-87,-86,-86,-86,-86,-85,-76,-100,-100,-76,-66,-100,-100,-100,-100,-100,-100,-71,-71,-86,-100,-82,-100,-86,-100,-86,-100,-81,-80,-86,-100,-100,-67,-81,-70,-100,-78,-89,-46,-86,-86,-86,-100,-100,-100,-72,-100,-100,-87,-88,-81,-100,-67,-100,-100,-87,-87,-78,-100,-84,-100,-72,-72,-100,-82,-100,-100,-100,-71,-100,-72,-100,-100,-100,-73,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-76,-76,-77,-100,-76,-76,-79,-76,-83,-100,-100,-80,-85,-85,-86,-84,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-44,-77,-45,-45,-100,-78,-88,-77,-100,-71,-46,-46,-87,-86,-86,-86,-86,-85,-76,-100,-100,-76,-66,-100,-100,-100,-100,-100,-100,-71,-71,-86,-100,-82,-100,-86,-100,-86,-100,-81,-80,-86,-100,-100,-67,-81,-70,-100,-78,-89,-46,-86,-86,-86,-100,-100,-100,-72,-100,-100,-87,-88,-81,-100,-67,-100,-100,-87,-87,-78,-100,-84,-100,-72,-72,-100,-82,-100,-100,-100,-71,-100,-72,-100,-100,-100,-73,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-76,-76,-77,-100,-76,-76,-79,-76,-83,-100,-100,-80,-85,-85,-86,-84,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-44,-78,-44,-44,-100,-78,-88,-78,-100,-72,-46,-46,-88,-100,-87,-86,-100,-84,-76,-100,-100,-76,-79,-100,-100,-100,-100,-100,-100,-71,-71,-85,-100,-100,-100,-86,-100,-87,-100,-80,-80,-100,-100,-100,-79,-81,-70,-100,-78,-89,-46,-87,-100,-100,-76,-100,-100,-71,-100,-89,-86,-100,-100,-100,-80,-100,-100,-86,-100,-78,-100,-84,-100,-72,-72,-100,-80,-100,-100,-100,-75,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-78,-74,-78,-78,-77,-100,-100,-77,-76,-77,-86,-85,-86,-86,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-45,-77,-45,-45,-100,-79,-88,-78,-100,-68,-45,-46,-88,-85,-87,-86,-85,-85,-76,-100,-100,-76,-80,-100,-100,-100,-100,-100,-100,-70,-70,-85,-100,-87,-100,-100,-100,-87,-100,-81,-83,-100,-100,-100,-79,-81,-69,-100,-79,-89,-46,-87,-86,-100,-76,-100,-100,-71,-100,-89,-86,-100,-81,-100,-80,-100,-100,-87,-88,-100,-100,-84,-100,-72,-73,-100,-80,-100,-100,-100,-72,-100,-73,-100,-100,-100,-76,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-78,-73,-77,-74,-78,-77,-78,-73,-77,-76,-77,-77,-87,-86,-85,-84,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-44,-78,-45,-45,-100,-79,-100,-79,-100,-68,-45,-46,-88,-84,-87,-86,-85,-85,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-71,-71,-85,-100,-87,-100,-100,-100,-87,-100,-81,-81,-100,-100,-100,-80,-81,-70,-100,-79,-89,-46,-87,-84,-100,-100,-100,-100,-71,-100,-89,-86,-100,-81,-100,-80,-100,-100,-87,-88,-100,-100,-84,-100,-72,-73,-100,-80,-100,-100,-100,-72,-100,-73,-100,-100,-100,-76,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-77,-73,-77,-74,-77,-77,-78,-73,-77,-76,-77,-100,-87,-85,-85,-84,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-44,-78,-45,-45,-100,-78,-100,-79,-100,-76,-46,-46,-85,-86,-100,-86,-87,-84,-75,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-71,-71,-85,-100,-87,-100,-100,-100,-86,-100,-80,-80,-100,-100,-100,-80,-80,-70,-100,-79,-100,-46,-82,-86,-100,-76,-100,-100,-71,-100,-100,-86,-100,-81,-100,-80,-100,-100,-87,-88,-78,-100,-84,-100,-72,-73,-100,-82,-100,-100,-100,-69,-100,-73,-100,-100,-100,-76,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-87,-77,-73,-78,-74,-77,-77,-78,-73,-77,-76,-77,-79,-87,-86,-85,-84,-85,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,452,124,14
-47,-78,-49,-49,-100,-78,-100,-78,-100,-70,-45,-46,-87,-86,-86,-86,-87,-85,-75,-85,-100,-77,-82,-100,-100,-100,-100,-100,-100,-67,-67,-85,-100,-84,-100,-84,-100,-84,-100,-80,-80,-100,-100,-100,-81,-80,-69,-100,-78,-100,-46,-85,-86,-100,-78,-100,-100,-67,-100,-88,-84,-100,-81,-88,-81,-100,-100,-85,-88,-78,-100,-100,-100,-71,-72,-100,-82,-100,-100,-100,-70,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-73,-74,-73,-100,-72,-72,-75,-100,-100,-100,-100,-75,-100,-87,-87,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-48,-100,-48,-48,-100,-75,-88,-75,-100,-72,-45,-45,-84,-100,-84,-84,-100,-84,-67,-89,-100,-75,-81,-100,-100,-100,-100,-100,-100,-67,-67,-85,-100,-84,-100,-85,-100,-85,-100,-100,-80,-100,-100,-100,-81,-100,-71,-100,-75,-90,-45,-83,-100,-100,-75,-100,-100,-67,-100,-88,-85,-100,-100,-86,-81,-100,-100,-84,-88,-100,-100,-100,-100,-71,-72,-100,-100,-100,-100,-100,-70,-100,-72,-100,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-73,-74,-73,-100,-73,-73,-76,-100,-78,-100,-100,-76,-100,-87,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-48,-81,-48,-48,-100,-75,-90,-75,-100,-74,-45,-46,-83,-85,-84,-84,-100,-86,-67,-89,-100,-75,-81,-100,-100,-100,-100,-100,-100,-67,-67,-84,-100,-83,-100,-85,-100,-84,-100,-80,-79,-87,-100,-100,-81,-81,-72,-100,-75,-89,-46,-84,-100,-100,-75,-100,-100,-67,-100,-88,-84,-100,-100,-86,-82,-100,-100,-86,-88,-100,-100,-100,-100,-71,-72,-100,-100,-100,-100,-100,-70,-100,-72,-100,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-73,-74,-73,-100,-73,-73,-75,-100,-77,-100,-100,-76,-100,-88,-88,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-48,-81,-49,-49,-100,-76,-90,-76,-100,-75,-47,-47,-83,-85,-84,-84,-100,-86,-67,-86,-100,-76,-81,-100,-100,-100,-100,-100,-100,-67,-67,-86,-100,-84,-100,-84,-100,-84,-100,-80,-79,-86,-100,-100,-81,-82,-71,-100,-76,-89,-47,-84,-100,-100,-75,-100,-100,-67,-100,-100,-84,-100,-100,-86,-78,-100,-100,-86,-88,-100,-100,-100,-100,-100,-71,-100,-83,-100,-100,-100,-70,-100,-71,-100,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-73,-100,-73,-100,-73,-73,-76,-100,-77,-100,-82,-76,-100,-88,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
