38:17:c3:1f:0e:10,b0:be:76:f8:30:5e,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:1f:01:92,38:17:c3:1f:01:91,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,44:48:c1:a5:82:31,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,44:48:c1:a5:82:32,80:8d:b7:55:35:03,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,38:17:c3:1f:01:82,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,38:17:c3:1f:01:81,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,20:a6:cd:50:24:b1,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:41,20:a6:cd:50:24:b2,38:17:c3:19:45:b2,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,b4:5d:50:e1:92:30,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,20:a6:cd:42:0b:f2,60:32:b1:3e:1a:b8,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,80:8d:b7:55:35:10,38:17:c3:1f:01:90,80:8d:b7:55:39:d0,38:17:c3:1f:0e:00,44:48:c1:a5:82:30,80:8d:b7:55:25:f0,38:17:c3:19:d7:70,80:8d:b7:55:25:e0,80:8d:b7:55:39:c0,80:8d:b7:55:3a:50,80:8d:b7:55:3a:40,20:a6:cd:50:24:b0,00:4e:35:df:06:52,38:17:c3:1e:ff:10,00:4e:35:df:06:42,b4:5d:50:e1:92:31,38:17:c3:1f:09:90,a8:bd:27:4c:bd:30,38:17:c3:19:71:90,20:a6:cd:42:0b:f0,80:8d:b7:55:35:02,80:8d:b7:55:35:01,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:41,60:32:b1:3e:1a:b7,38:17:c3:19:55:52,38:17:c3:19:55:51,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,00:4e:35:de:e1:11,00:4e:35:de:e1:10,b4:5d:50:e1:92:23,38:17:c3:1f:22:31,80:8d:b7:55:35:00,38:17:c3:19:55:50,38:17:c3:19:d7:60,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,38:17:c3:1f:22:30,68:ff:7b:e4:af:39,72:32:b1:3e:1a:b7,20:a6:cd:50:24:a2,44:48:c1:a5:82:21,68:ff:7b:e4:af:38,44:48:c1:a5:82:20,00:4e:35:de:e1:02,66:2a:2f:53:7c:99,00:4e:35:df:06:40,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,38:17:c3:1f:09:83,b4:5d:50:e1:92:21,80:8d:b7:55:3a:42,38:17:c3:19:45:b1,38:17:c3:1f:09:93,72:32:b1:3e:1a:b8,38:17:c3:19:45:b0,38:17:c3:19:45:a0,44:48:c1:a5:82:22,38:17:c3:1f:22:32,38:17:c3:1f:09:91,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,b4:5d:50:e1:96:50,a8:bd:27:4c:bd:31,38:17:c3:19:71:92,38:17:c3:19:71:91,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,20:a6:cd:42:0b:e1,a8:bd:27:4c:bd:32,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:1f:01:80,38:17:c3:19:45:a1,00:4e:35:de:e1:00,00:4e:35:de:e1:01,38:17:c3:1f:08:51,38:17:c3:1f:08:50,38:17:c3:1f:09:80,38:17:c3:1f:09:92,38:17:c3:19:45:a2,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,b4:5d:50:e1:96:43,00:4e:35:de:d7:53,44:48:c1:91:95:b0,44:48:c1:91:95:b3,38:17:c3:19:55:40,44:48:c1:91:95:b2,a8:bd:27:4c:bd:20,00:4e:35:de:d7:52,a8:bd:27:4c:bd:21,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:df:0e:12,44:48:c1:91:95:b1,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:08:42,38:17:c3:1f:08:52,38:17:c3:1f:08:41,38:17:c3:1f:08:40,00:4e:35:df:0e:10,38:17:c3:1f:22:22,a8:bd:27:4c:bd:22,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:19:71:82,38:17:c3:19:71:81,00:4e:35:de:d7:40,00:4e:35:de:d7:43,38:17:c3:19:71:80,38:17:c3:19:36:30,38:17:c3:19:36:31,00:4e:35:df:0e:11,38:17:c3:19:36:22,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:19:36:21,00:4e:35:df:0e:02,00:4e:35:df:0e:00,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1b:08:b0,00:4e:35:df:27:00,00:4e:35:df:27:01,00:4e:35:df:27:02,38:17:c3:1b:08:a1,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,00:4e:35:df:27:11,00:4e:35:df:27:10,x,y,label
-66,-61,-66,-66,-69,-69,-69,-100,-100,-54,-54,-52,-24,-52,-100,-100,-52,-66,-76,-76,-77,-80,-80,-100,-54,-54,-100,-74,-75,-75,-65,-64,-80,-76,-69,-79,-100,-85,-85,-77,-77,-78,-100,-85,-100,-100,-70,-100,-54,-100,-52,-77,-80,-75,-54,-65,-70,-80,-70,-85,-71,-77,-100,-85,-100,-100,-69,-69,-70,-70,-71,-79,-77,-76,-75,-76,-100,-100,-81,-81,-72,-86,-100,-100,-75,-100,-81,-86,-100,-80,-81,-56,-100,-55,-83,-83,-100,-100,-77,-100,-100,-69,-100,-100,-100,-100,-100,-56,-85,-100,-100,-100,-100,-84,-100,-100,-87,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-83,-84,-85,-100,-100,-100,-100,-100,-100,-100,-86,-84,-100,-85,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,401.9999999999999,10
-64,-61,-65,-64,-66,-66,-66,-87,-88,-50,-50,-47,-23,-56,-100,-100,-48,-72,-77,-78,-77,-80,-80,-100,-51,-51,-80,-75,-75,-75,-68,-68,-87,-65,-60,-85,-100,-85,-85,-78,-78,-78,-100,-85,-100,-100,-66,-88,-51,-100,-48,-77,-80,-74,-52,-68,-66,-85,-69,-87,-72,-79,-100,-100,-100,-100,-71,-71,-69,-69,-72,-81,-74,-74,-75,-76,-100,-100,-79,-79,-72,-86,-71,-74,-75,-100,-78,-87,-83,-80,-100,-49,-100,-49,-82,-83,-73,-80,-100,-100,-79,-66,-100,-100,-100,-100,-100,-49,-85,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-83,-83,-85,-100,-100,-100,-100,-100,-100,-83,-86,-84,-100,-85,-100,-84,-100,-85,-100,-100,-85,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,416.1999999999999,11
-65,-58,-65,-65,-67,-67,-67,-85,-85,-50,-51,-47,-22,-58,-66,-67,-47,-73,-78,-79,-79,-82,-82,-78,-54,-54,-79,-74,-75,-76,-69,-69,-83,-80,-68,-83,-100,-100,-88,-79,-78,-79,-100,-100,-100,-100,-66,-85,-51,-100,-46,-79,-82,-74,-54,-68,-68,-83,-67,-86,-71,-79,-100,-100,-100,-100,-71,-71,-67,-67,-72,-80,-75,-75,-100,-100,-100,-100,-78,-78,-80,-100,-72,-75,-81,-100,-79,-87,-82,-100,-100,-49,-100,-50,-82,-84,-73,-80,-81,-100,-79,-68,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-78,-100,-81,-100,-82,-82,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-86,-100,-85,-100,-88,-100,-100,-100,-80,-82,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,416.1999999999999,11
-65,-60,-65,-65,-68,-68,-68,-85,-85,-50,-50,-46,-22,-67,-66,-68,-46,-81,-77,-77,-77,-82,-81,-78,-55,-55,-79,-75,-74,-73,-68,-68,-83,-80,-65,-83,-100,-87,-86,-80,-80,-79,-100,-83,-100,-100,-68,-85,-50,-100,-46,-77,-82,-75,-54,-68,-65,-83,-67,-86,-71,-79,-100,-80,-100,-100,-73,-74,-67,-67,-72,-80,-74,-75,-81,-100,-100,-100,-79,-79,-81,-100,-72,-75,-81,-100,-80,-86,-82,-80,-100,-50,-86,-50,-82,-85,-73,-81,-82,-100,-80,-65,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-78,-100,-81,-100,-82,-82,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-84,-100,-84,-85,-88,-100,-100,-100,-80,-82,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,416.1999999999999,11
-66,-59,-66,-65,-68,-68,-68,-85,-85,-49,-50,-47,-22,-56,-66,-69,-47,-71,-79,-78,-78,-81,-81,-78,-53,-54,-79,-75,-74,-73,-67,-67,-85,-81,-66,-85,-100,-87,-86,-79,-79,-79,-100,-81,-100,-100,-68,-85,-50,-100,-47,-78,-81,-75,-53,-67,-68,-83,-69,-87,-71,-79,-100,-80,-87,-100,-73,-74,-69,-69,-71,-79,-75,-75,-81,-82,-100,-100,-79,-79,-78,-87,-73,-75,-82,-100,-79,-87,-82,-80,-100,-49,-86,-49,-100,-83,-71,-81,-82,-100,-80,-67,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-80,-76,-75,-78,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-86,-100,-85,-76,-86,-100,-85,-100,-84,-85,-88,-100,-100,-100,-80,-83,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,416.1999999999999,11
-65,-60,-65,-65,-67,-67,-67,-84,-85,-50,-50,-47,-23,-63,-100,-69,-47,-73,-77,-77,-77,-81,-81,-80,-53,-53,-80,-75,-74,-73,-68,-68,-84,-76,-65,-85,-100,-87,-87,-82,-81,-82,-100,-82,-100,-100,-67,-84,-50,-100,-47,-77,-82,-75,-53,-68,-65,-84,-68,-87,-71,-82,-100,-80,-87,-100,-73,-74,-68,-68,-71,-80,-75,-75,-81,-82,-100,-100,-77,-77,-78,-87,-73,-75,-82,-100,-77,-87,-82,-80,-100,-50,-88,-50,-100,-83,-71,-81,-82,-100,-80,-67,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-80,-76,-75,-81,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-83,-100,-85,-76,-86,-100,-84,-100,-84,-85,-100,-100,-100,-100,-80,-83,-78,-79,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,416.1999999999999,11
-66,-61,-66,-66,-68,-68,-68,-84,-85,-50,-50,-47,-23,-56,-71,-71,-47,-73,-77,-77,-77,-80,-81,-80,-56,-56,-79,-76,-76,-76,-69,-69,-85,-83,-67,-86,-100,-87,-86,-82,-81,-82,-100,-83,-100,-100,-68,-84,-50,-71,-47,-77,-81,-76,-56,-69,-67,-85,-69,-87,-71,-82,-100,-81,-87,-100,-73,-71,-69,-69,-71,-80,-76,-75,-81,-82,-100,-100,-76,-77,-78,-85,-73,-75,-81,-100,-77,-87,-100,-80,-100,-50,-88,-50,-82,-83,-71,-80,-100,-100,-100,-67,-100,-100,-100,-100,-100,-50,-100,-100,-100,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-80,-76,-75,-81,-100,-81,-80,-84,-84,-100,-100,-100,-100,-100,-100,-86,-100,-85,-76,-86,-100,-86,-100,-84,-85,-100,-100,-100,-100,-100,-83,-100,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,416.1999999999999,11
-66,-68,-66,-66,-70,-70,-69,-84,-85,-58,-58,-48,-22,-65,-71,-72,-48,-70,-76,-76,-75,-83,-82,-80,-56,-56,-79,-76,-76,-76,-61,-62,-85,-80,-67,-86,-85,-87,-86,-77,-76,-76,-100,-78,-100,-100,-70,-84,-58,-73,-48,-76,-81,-76,-56,-61,-66,-85,-67,-87,-72,-75,-100,-83,-100,-100,-72,-72,-67,-66,-71,-80,-76,-75,-100,-100,-100,-100,-75,-77,-100,-85,-100,-75,-81,-100,-75,-84,-100,-84,-100,-50,-84,-49,-82,-81,-100,-80,-100,-100,-81,-66,-85,-100,-100,-85,-100,-49,-100,-100,-100,-81,-100,-83,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-81,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,430.39999999999986,12
-62,-68,-63,-63,-70,-70,-70,-82,-100,-56,-56,-50,-21,-62,-73,-67,-50,-70,-76,-76,-76,-82,-82,-100,-57,-57,-100,-100,-100,-76,-62,-62,-85,-79,-100,-85,-85,-100,-100,-78,-78,-78,-100,-78,-100,-100,-70,-100,-56,-73,-50,-76,-82,-100,-57,-62,-66,-86,-67,-100,-71,-78,-100,-83,-87,-100,-72,-72,-68,-68,-71,-85,-74,-74,-100,-100,-100,-100,-73,-73,-100,-100,-100,-74,-100,-100,-73,-84,-100,-84,-100,-100,-84,-49,-100,-81,-66,-100,-100,-100,-81,-66,-85,-100,-100,-85,-100,-49,-100,-100,-100,-100,-100,-83,-100,-86,-100,-100,-100,-100,-100,-83,-100,-77,-100,-100,-80,-79,-100,-87,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-82,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,430.39999999999986,12
-63,-66,-64,-63,-71,-71,-71,-82,-82,-56,-56,-50,-22,-62,-73,-67,-50,-69,-77,-77,-77,-82,-82,-100,-57,-58,-100,-100,-100,-76,-61,-61,-84,-79,-66,-83,-85,-100,-85,-78,-78,-77,-100,-78,-100,-100,-70,-82,-56,-73,-50,-77,-83,-100,-57,-61,-57,-84,-68,-88,-70,-77,-100,-82,-86,-100,-72,-72,-68,-68,-71,-85,-73,-73,-100,-78,-100,-100,-73,-73,-83,-100,-100,-73,-100,-100,-73,-85,-100,-84,-100,-51,-84,-51,-81,-82,-66,-100,-100,-100,-81,-66,-85,-100,-100,-85,-100,-51,-100,-100,-100,-100,-100,-83,-100,-86,-100,-100,-100,-100,-100,-82,-100,-77,-100,-100,-76,-81,-100,-87,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-100,-82,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,430.39999999999986,12
-64,-64,-66,-65,-71,-70,-71,-82,-83,-57,-57,-49,-22,-64,-73,-67,-48,-66,-74,-75,-75,-82,-82,-100,-56,-56,-83,-100,-100,-74,-62,-62,-85,-79,-66,-84,-100,-100,-85,-78,-78,-77,-100,-81,-100,-100,-71,-83,-58,-100,-49,-74,-83,-100,-56,-62,-57,-85,-69,-88,-70,-77,-100,-82,-87,-100,-72,-72,-67,-69,-70,-84,-73,-74,-100,-78,-100,-100,-76,-75,-80,-84,-72,-74,-100,-100,-76,-84,-100,-100,-100,-51,-84,-51,-80,-82,-66,-100,-82,-100,-100,-66,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-83,-88,-86,-100,-100,-100,-100,-100,-83,-100,-77,-100,-100,-80,-81,-100,-87,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-81,-86,-81,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,430.39999999999986,12
-64,-62,-64,-64,-71,-71,-71,-83,-83,-56,-56,-51,-22,-66,-100,-100,-51,-68,-77,-76,-76,-82,-82,-100,-55,-56,-83,-100,-73,-76,-64,-64,-84,-79,-66,-84,-100,-100,-85,-77,-77,-77,-100,-81,-100,-100,-71,-83,-56,-100,-51,-76,-82,-100,-53,-64,-57,-84,-72,-88,-73,-77,-100,-82,-88,-100,-72,-72,-73,-73,-72,-85,-76,-76,-100,-78,-100,-100,-78,-78,-80,-84,-75,-77,-100,-100,-79,-85,-100,-100,-100,-52,-84,-52,-80,-81,-100,-100,-82,-100,-81,-66,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-83,-88,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-80,-81,-85,-85,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-81,-86,-81,-86,-85,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,430.39999999999986,12
-63,-54,-65,-65,-72,-72,-72,-81,-80,-57,-57,-51,-27,-63,-100,-100,-51,-66,-78,-78,-78,-83,-83,-100,-55,-55,-83,-100,-73,-75,-65,-65,-85,-79,-100,-85,-100,-100,-86,-77,-77,-78,-100,-80,-100,-100,-73,-80,-58,-100,-51,-78,-82,-100,-53,-65,-100,-84,-73,-85,-73,-78,-100,-100,-88,-100,-69,-68,-73,-73,-72,-85,-74,-75,-100,-100,-100,-100,-78,-78,-78,-85,-69,-75,-100,-100,-78,-84,-100,-86,-100,-52,-84,-52,-83,-80,-100,-100,-77,-100,-78,-68,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-83,-88,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-83,-83,-85,-84,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-81,-87,-81,-86,-87,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,430.39999999999986,12
-71,-56,-65,-65,-72,-73,-73,-81,-80,-57,-57,-53,-24,-65,-75,-74,-53,-71,-74,-74,-74,-80,-81,-100,-55,-55,-100,-100,-73,-73,-65,-65,-85,-79,-64,-85,-100,-100,-86,-77,-77,-77,-100,-85,-100,-100,-72,-80,-57,-100,-54,-74,-80,-74,-53,-65,-63,-84,-68,-85,-72,-77,-100,-100,-84,-100,-69,-68,-68,-69,-72,-85,-74,-75,-100,-100,-100,-100,-74,-74,-80,-85,-69,-75,-100,-100,-74,-84,-100,-86,-100,-51,-84,-51,-75,-79,-72,-100,-79,-100,-78,-64,-100,-100,-82,-90,-100,-51,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-83,-76,-85,-84,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-80,-100,-80,-81,-86,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-70,-56,-100,-100,-70,-70,-71,-100,-100,-56,-56,-53,-25,-61,-76,-77,-53,-71,-74,-75,-75,-80,-80,-100,-57,-57,-100,-100,-100,-73,-64,-64,-100,-82,-64,-100,-100,-100,-100,-81,-81,-81,-100,-85,-100,-100,-71,-100,-57,-77,-53,-75,-80,-74,-56,-64,-63,-100,-69,-100,-72,-81,-100,-100,-84,-100,-100,-100,-69,-69,-72,-86,-100,-100,-100,-100,-100,-100,-74,-74,-80,-82,-100,-100,-100,-100,-74,-83,-100,-100,-100,-51,-100,-51,-75,-80,-72,-100,-79,-100,-78,-64,-100,-100,-82,-90,-100,-51,-81,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-84,-83,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-79,-100,-79,-79,-86,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-71,-53,-100,-100,-70,-70,-70,-100,-100,-58,-58,-51,-27,-62,-76,-77,-51,-71,-75,-75,-75,-82,-80,-100,-57,-57,-100,-74,-74,-73,-63,-64,-100,-79,-64,-100,-100,-100,-100,-78,-78,-78,-100,-84,-100,-100,-70,-100,-58,-77,-51,-75,-81,-74,-59,-64,-63,-100,-69,-100,-72,-78,-100,-100,-84,-100,-100,-100,-69,-69,-72,-84,-74,-100,-100,-100,-100,-100,-74,-74,-80,-82,-100,-100,-100,-100,-74,-83,-100,-100,-100,-52,-100,-52,-75,-81,-72,-77,-79,-100,-79,-64,-100,-100,-82,-90,-100,-52,-81,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-75,-84,-85,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-80,-100,-80,-79,-86,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
-71,-57,-71,-71,-70,-69,-70,-100,-100,-59,-59,-51,-26,-62,-76,-77,-51,-70,-75,-75,-75,-81,-81,-100,-57,-57,-100,-74,-74,-73,-64,-64,-100,-81,-63,-100,-89,-100,-100,-78,-78,-78,-100,-87,-100,-100,-69,-100,-59,-77,-51,-75,-81,-100,-56,-64,-100,-100,-70,-100,-72,-78,-100,-80,-84,-100,-100,-73,-70,-70,-100,-84,-74,-100,-100,-100,-100,-100,-77,-77,-82,-83,-74,-100,-100,-100,-77,-83,-100,-83,-100,-51,-82,-51,-77,-81,-72,-77,-100,-100,-79,-64,-100,-100,-100,-100,-100,-50,-83,-100,-100,-100,-100,-80,-83,-84,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-75,-84,-85,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-79,-100,-80,-80,-86,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,444.59999999999985,13
