44:48:c1:a5:82:30,b0:be:76:f8:30:5e,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:92,38:17:c3:1f:01:91,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,44:48:c1:a5:82:32,44:48:c1:a5:82:31,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:39:c2,38:17:c3:1f:01:82,80:8d:b7:55:25:e3,80:8d:b7:55:3a:41,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:19:55:52,38:17:c3:19:55:51,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,ac:e2:d3:c4:08:e6,00:4e:35:df:06:41,20:a6:cd:50:24:a1,a8:bd:27:4c:bd:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:32,00:4e:35:de:e1:10,b4:5d:50:e1:92:30,a8:bd:27:4c:bd:31,00:4e:35:de:e1:11,38:17:c3:19:45:a2,38:17:c3:19:45:a1,60:32:b1:3e:1a:b8,38:17:c3:1f:09:93,38:17:c3:19:55:41,38:17:c3:1f:0e:10,80:8d:b7:55:35:10,80:8d:b7:55:39:d0,38:17:c3:1f:01:90,38:17:c3:1f:0e:00,38:17:c3:19:d7:70,80:8d:b7:55:25:f0,00:4e:35:df:06:52,80:8d:b7:55:3a:50,38:17:c3:19:55:50,38:17:c3:1e:ff:10,00:4e:35:df:06:42,b4:5d:50:e1:92:31,00:4e:35:de:e1:12,a8:bd:27:4c:bd:30,38:17:c3:19:45:a0,38:17:c3:1f:09:90,38:17:c3:19:55:40,80:8d:b7:55:35:01,80:8d:b7:55:35:03,60:32:b1:3e:1a:b7,44:48:c1:a5:82:21,38:17:c3:19:45:b1,38:17:c3:19:45:b2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:19:d7:62,38:17:c3:19:d7:61,68:ff:7b:e4:af:38,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,38:17:c3:19:45:b0,20:a6:cd:50:24:b0,38:17:c3:19:d7:60,66:2a:2f:53:7c:99,80:8d:b7:55:39:c1,44:48:c1:a5:82:22,72:32:b1:3e:1a:b7,00:4e:35:df:06:40,38:17:c3:1e:ff:01,80:8d:b7:55:39:c0,44:48:c1:a5:82:20,38:17:c3:1e:ff:00,80:8d:b7:55:35:02,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:42,20:a6:cd:50:24:a2,b4:5d:50:e1:92:22,38:17:c3:1f:09:83,68:ff:7b:e4:af:39,80:8d:b7:55:35:00,80:8d:b7:55:25:e0,b4:5d:50:e1:96:50,38:17:c3:1f:01:81,b4:5d:50:e1:92:23,38:17:c3:1e:ff:02,38:17:c3:1f:22:31,38:17:c3:1f:22:32,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,b4:5d:50:e1:96:43,38:17:c3:1f:01:80,80:8d:b7:55:3a:40,38:17:c3:1f:22:30,38:17:c3:19:71:90,00:4e:35:de:e1:02,20:a6:cd:42:0b:f0,20:a6:cd:50:24:a0,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:f2,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,38:17:c3:1f:22:22,00:4e:35:de:e1:01,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,72:32:b1:3e:1a:b8,38:17:c3:19:71:91,80:8d:b7:55:29:d0,38:17:c3:1f:08:51,38:17:c3:1f:08:50,38:17:c3:19:71:92,38:17:c3:1f:08:52,00:4e:35:de:e1:00,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,38:17:c3:1f:09:91,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:09:92,38:17:c3:19:55:42,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:df:0e:12,44:48:c1:91:95:b3,38:17:c3:1f:08:42,44:48:c1:91:95:b0,44:48:c1:91:95:b2,38:17:c3:1f:08:41,38:17:c3:1f:08:40,00:4e:35:de:d7:50,00:4e:35:de:d7:51,00:4e:35:df:0e:11,a8:bd:27:4c:bd:22,38:17:c3:19:71:82,00:4e:35:de:d7:40,00:4e:35:de:d7:43,00:4e:35:de:d7:42,38:17:c3:19:71:81,38:17:c3:19:71:80,00:4e:35:df:0e:10,00:4e:35:de:d7:41,38:17:c3:19:36:30,44:48:c1:91:95:b1,38:17:c3:19:36:31,00:4e:35:df:0e:02,38:17:c3:19:36:32,00:4e:35:df:0e:00,38:17:c3:1e:fc:b0,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:19:36:22,00:4e:35:df:0e:01,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:b0,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1f:0f:91,38:17:c3:1f:0f:92,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:24:58:a1,38:17:c3:24:58:a2,32:f7:72:50:57:3b,38:17:c3:24:58:a0,00:4e:35:df:27:02,38:17:c3:1b:08:b0,38:17:c3:1b:08:b1,38:17:c3:1b:08:b2,38:17:c3:24:4f:02,38:17:c3:24:4f:01,38:17:c3:24:4f:00,38:17:c3:1b:08:a2,38:17:c3:1b:08:a1,38:17:c3:1b:08:a0,00:4e:35:df:27:12,00:4e:35:df:27:01,00:4e:35:df:27:00,00:4e:35:df:27:11,00:4e:35:df:27:10,x,y,label
-58,-53,-77,-77,-71,-70,-71,-57,-57,-86,-87,-65,-100,-76,-58,-58,-83,-84,-73,-73,-73,-57,-100,-73,-60,-62,-63,-68,-68,-71,-71,-100,-100,-78,-67,-100,-79,-81,-81,-71,-81,-79,-71,-100,-100,-84,-100,-100,-77,-71,-58,-86,-100,-84,-73,-68,-63,-71,-86,-69,-82,-71,-79,-100,-100,-100,-74,-73,-77,-59,-89,-100,-84,-84,-79,-79,-84,-90,-100,-100,-90,-85,-79,-74,-57,-59,-77,-67,-100,-58,-59,-100,-73,-72,-72,-61,-100,-100,-100,-78,-74,-72,-90,-100,-79,-100,-83,-83,-100,-100,-100,-100,-60,-83,-100,-75,-100,-100,-100,-100,-100,-80,-81,-78,-100,-100,-77,-100,-100,-87,-86,-100,-100,-79,-100,-100,-100,-82,-100,-100,-100,-79,-78,-100,-84,-100,-84,-85,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-60,-57,-77,-77,-69,-69,-70,-57,-57,-86,-87,-67,-100,-100,-60,-60,-84,-83,-73,-73,-73,-58,-100,-73,-61,-63,-63,-66,-69,-71,-71,-100,-100,-69,-66,-100,-78,-79,-79,-71,-79,-79,-71,-100,-100,-81,-100,-100,-77,-70,-57,-86,-100,-84,-73,-69,-64,-71,-86,-66,-79,-70,-100,-100,-100,-100,-74,-74,-76,-61,-89,-100,-84,-84,-79,-79,-84,-90,-100,-100,-90,-85,-79,-74,-58,-60,-100,-100,-100,-58,-60,-100,-73,-72,-72,-61,-100,-100,-85,-78,-74,-72,-90,-100,-81,-100,-84,-82,-100,-100,-100,-100,-100,-83,-85,-79,-100,-100,-100,-100,-100,-100,-81,-78,-100,-100,-81,-84,-100,-100,-100,-84,-100,-80,-100,-100,-100,-100,-100,-100,-75,-77,-77,-100,-84,-100,-85,-85,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-56,-58,-75,-100,-71,-72,-72,-54,-55,-85,-85,-68,-100,-76,-56,-56,-85,-85,-73,-73,-73,-58,-100,-71,-61,-63,-63,-68,-68,-70,-70,-100,-100,-82,-66,-100,-78,-79,-78,-71,-79,-78,-69,-100,-100,-83,-100,-100,-100,-71,-55,-85,-100,-85,-73,-68,-63,-70,-88,-66,-79,-71,-78,-100,-100,-100,-74,-73,-76,-63,-88,-90,-83,-84,-80,-79,-83,-88,-100,-87,-88,-84,-80,-73,-58,-64,-77,-66,-100,-58,-63,-100,-74,-72,-72,-61,-100,-79,-100,-80,-74,-73,-88,-100,-80,-100,-83,-83,-100,-100,-100,-100,-61,-84,-83,-79,-100,-100,-100,-100,-80,-80,-100,-79,-100,-100,-85,-83,-100,-100,-86,-83,-100,-79,-100,-100,-100,-100,-100,-100,-100,-77,-77,-88,-100,-100,-86,-100,-100,-100,-77,-77,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,458.79999999999984,14
-63,-62,-100,-100,-71,-71,-72,-58,-58,-85,-86,-62,-77,-77,-64,-64,-83,-83,-71,-71,-71,-62,-100,-73,-62,-58,-58,-64,-64,-67,-68,-86,-100,-80,-66,-100,-77,-78,-78,-70,-78,-79,-71,-100,-100,-80,-100,-100,-79,-71,-58,-88,-77,-85,-71,-64,-59,-68,-86,-67,-78,-71,-79,-100,-100,-100,-70,-70,-78,-60,-87,-87,-80,-80,-78,-78,-77,-88,-88,-88,-87,-80,-78,-74,-62,-59,-77,-68,-100,-62,-60,-100,-70,-70,-72,-59,-100,-80,-100,-100,-70,-70,-89,-100,-79,-100,-84,-84,-100,-100,-100,-100,-63,-84,-83,-76,-100,-100,-100,-100,-80,-80,-100,-76,-100,-100,-85,-83,-100,-87,-86,-83,-100,-79,-100,-100,-100,-82,-100,-100,-100,-80,-80,-100,-83,-84,-85,-84,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-59,-41,-74,-74,-68,-68,-68,-57,-57,-100,-100,-68,-100,-100,-60,-60,-84,-82,-70,-70,-71,-63,-100,-73,-63,-59,-59,-64,-64,-67,-66,-100,-100,-79,-68,-100,-77,-76,-77,-70,-77,-100,-71,-100,-100,-84,-100,-100,-74,-68,-58,-88,-100,-84,-70,-64,-60,-67,-86,-68,-77,-71,-100,-100,-100,-100,-71,-72,-78,-61,-89,-87,-81,-81,-81,-80,-77,-100,-100,-100,-90,-81,-80,-43,-62,-61,-100,-68,-100,-62,-61,-100,-72,-70,-100,-63,-100,-80,-100,-100,-72,-70,-100,-100,-79,-100,-84,-84,-100,-100,-100,-100,-63,-83,-83,-75,-100,-100,-100,-100,-80,-80,-100,-76,-100,-100,-100,-83,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-83,-84,-85,-84,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-61,-61,-74,-74,-67,-67,-67,-57,-57,-100,-100,-68,-100,-100,-62,-61,-83,-83,-71,-71,-70,-65,-100,-47,-63,-59,-59,-65,-64,-67,-66,-87,-100,-75,-68,-100,-77,-76,-76,-72,-76,-77,-73,-100,-100,-84,-100,-100,-74,-67,-58,-88,-100,-83,-71,-65,-59,-67,-87,-68,-76,-73,-100,-100,-100,-100,-73,-73,-79,-61,-89,-87,-79,-80,-81,-80,-77,-100,-100,-100,-89,-80,-81,-77,-64,-61,-100,-68,-100,-64,-61,-100,-73,-69,-100,-63,-100,-80,-100,-100,-73,-70,-100,-100,-79,-100,-83,-84,-100,-100,-100,-100,-63,-84,-82,-78,-100,-100,-100,-100,-80,-80,-100,-78,-100,-100,-100,-83,-100,-100,-100,-84,-100,-78,-100,-100,-100,-100,-100,-100,-100,-80,-78,-100,-86,-84,-85,-85,-100,-100,-79,-79,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-61,-60,-74,-74,-68,-68,-68,-57,-57,-100,-100,-64,-100,-100,-61,-61,-83,-84,-71,-70,-71,-65,-100,-75,-62,-59,-59,-65,-65,-67,-66,-87,-100,-75,-68,-100,-77,-77,-76,-72,-77,-77,-72,-100,-100,-82,-100,-100,-74,-69,-57,-88,-100,-83,-71,-65,-59,-66,-87,-61,-76,-72,-77,-100,-100,-100,-71,-72,-78,-61,-89,-100,-79,-80,-81,-80,-77,-100,-100,-100,-89,-80,-80,-77,-64,-61,-78,-68,-100,-64,-61,-100,-71,-69,-69,-62,-100,-81,-100,-100,-70,-70,-100,-100,-82,-100,-84,-82,-100,-100,-100,-100,-63,-82,-82,-78,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-82,-83,-100,-84,-83,-84,-82,-78,-100,-100,-100,-100,-100,-100,-100,-83,-83,-85,-86,-100,-100,-85,-100,-100,-84,-82,-100,-100,-100,-79,-86,-78,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-61,-59,-100,-100,-69,-69,-68,-56,-56,-100,-100,-65,-100,-100,-60,-61,-83,-84,-71,-71,-71,-64,-100,-75,-62,-59,-60,-65,-66,-66,-66,-88,-100,-78,-68,-100,-77,-77,-77,-71,-77,-77,-71,-100,-100,-82,-100,-100,-71,-69,-57,-100,-100,-85,-71,-65,-59,-67,-87,-68,-77,-71,-77,-100,-100,-100,-71,-70,-79,-61,-100,-100,-79,-80,-81,-80,-78,-100,-100,-100,-89,-80,-80,-76,-64,-61,-79,-68,-100,-64,-61,-100,-70,-69,-69,-62,-100,-82,-100,-100,-70,-70,-100,-100,-81,-100,-84,-84,-100,-100,-100,-100,-63,-85,-84,-77,-100,-100,-100,-100,-81,-81,-100,-78,-100,-100,-82,-83,-100,-84,-83,-84,-82,-78,-100,-100,-100,-100,-100,-100,-100,-80,-80,-85,-86,-100,-100,-85,-100,-100,-79,-80,-100,-100,-100,-79,-86,-78,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-61,-59,-100,-100,-69,-69,-68,-56,-56,-100,-100,-65,-100,-100,-60,-61,-83,-84,-71,-71,-71,-64,-100,-75,-62,-59,-60,-65,-66,-66,-66,-88,-100,-78,-68,-100,-77,-77,-77,-71,-77,-77,-71,-100,-100,-82,-100,-100,-71,-69,-57,-100,-100,-85,-71,-65,-59,-67,-87,-68,-77,-71,-77,-100,-100,-100,-71,-70,-79,-61,-100,-100,-79,-80,-81,-80,-78,-100,-100,-100,-89,-80,-80,-76,-64,-61,-79,-68,-100,-64,-61,-100,-70,-69,-69,-62,-100,-82,-100,-100,-70,-70,-100,-100,-81,-100,-84,-84,-100,-100,-100,-100,-63,-85,-84,-77,-100,-100,-100,-100,-81,-81,-100,-78,-100,-100,-82,-83,-100,-84,-83,-84,-82,-78,-100,-100,-100,-100,-100,-100,-100,-80,-80,-85,-86,-100,-100,-85,-100,-100,-79,-80,-100,-100,-100,-79,-86,-78,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,472.99999999999983,15
-60,-54,-72,-100,-70,-70,-70,-60,-60,-100,-100,-62,-100,-100,-60,-60,-82,-81,-70,-70,-70,-61,-100,-100,-100,-57,-57,-68,-68,-70,-70,-88,-100,-88,-69,-100,-82,-78,-78,-73,-78,-81,-73,-100,-100,-82,-100,-71,-71,-70,-60,-100,-100,-81,-70,-67,-57,-71,-87,-70,-78,-73,-83,-100,-100,-71,-72,-73,-79,-66,-100,-100,-100,-100,-81,-80,-78,-100,-100,-100,-100,-100,-100,-77,-61,-66,-82,-67,-100,-61,-66,-100,-73,-73,-72,-62,-100,-79,-100,-100,-71,-100,-100,-100,-78,-100,-83,-82,-100,-100,-100,-100,-100,-83,-83,-76,-100,-100,-100,-100,-81,-78,-100,-76,-100,-100,-100,-83,-100,-81,-80,-81,-81,-76,-100,-100,-100,-100,-100,-100,-71,-76,-76,-85,-100,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-86,-100,-100,-100,-100,-79,-87,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-60,-53,-75,-76,-70,-70,-70,-59,-59,-100,-100,-64,-100,-100,-61,-61,-81,-82,-71,-71,-71,-61,-100,-75,-100,-57,-57,-67,-67,-69,-69,-100,-100,-82,-69,-100,-81,-80,-80,-73,-80,-81,-73,-100,-100,-100,-100,-71,-76,-70,-59,-100,-100,-82,-71,-67,-57,-69,-100,-70,-79,-73,-81,-100,-100,-71,-74,-72,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-61,-66,-82,-100,-100,-61,-66,-100,-73,-73,-74,-100,-100,-79,-100,-100,-73,-73,-100,-100,-78,-100,-82,-83,-100,-100,-100,-100,-100,-83,-100,-76,-100,-100,-100,-100,-100,-78,-100,-76,-100,-100,-100,-100,-100,-80,-80,-81,-80,-76,-100,-100,-100,-100,-100,-100,-71,-76,-76,-86,-100,-100,-100,-100,-100,-100,-76,-77,-87,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-60,-53,-74,-74,-70,-70,-70,-59,-59,-100,-100,-67,-100,-100,-61,-61,-81,-82,-71,-71,-71,-58,-100,-75,-100,-57,-57,-67,-67,-69,-68,-100,-100,-82,-71,-100,-81,-80,-80,-74,-81,-81,-73,-100,-100,-84,-100,-71,-75,-70,-59,-100,-100,-82,-71,-67,-57,-69,-100,-72,-80,-74,-82,-100,-100,-71,-74,-70,-100,-64,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-78,-58,-65,-84,-100,-100,-61,-66,-100,-73,-73,-74,-58,-100,-79,-100,-100,-73,-73,-100,-100,-78,-100,-82,-82,-100,-100,-100,-100,-100,-83,-100,-77,-100,-100,-100,-100,-100,-78,-100,-77,-100,-100,-100,-100,-100,-81,-81,-81,-80,-77,-100,-100,-100,-100,-100,-100,-71,-77,-76,-87,-100,-100,-100,-100,-100,-100,-77,-77,-87,-100,-100,-100,-80,-100,-100,-100,-87,-100,-100,-100,-85,-85,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-60,-55,-72,-74,-71,-70,-71,-58,-58,-100,-100,-67,-74,-74,-61,-61,-80,-80,-70,-71,-70,-57,-100,-81,-58,-57,-57,-65,-65,-69,-69,-100,-100,-82,-72,-100,-82,-80,-80,-72,-80,-81,-73,-100,-100,-84,-100,-100,-75,-71,-58,-88,-74,-81,-71,-64,-57,-69,-86,-72,-80,-73,-82,-100,-100,-100,-70,-70,-86,-65,-86,-85,-86,-87,-81,-80,-79,-100,-100,-100,-86,-87,-81,-76,-57,-65,-84,-72,-100,-57,-66,-100,-100,-72,-74,-58,-100,-79,-100,-100,-70,-72,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-58,-84,-81,-78,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-82,-100,-81,-81,-81,-80,-77,-100,-100,-100,-100,-100,-100,-100,-75,-75,-87,-100,-100,-100,-100,-84,-100,-75,-75,-87,-100,-100,-100,-80,-100,-100,-100,-87,-100,-86,-100,-86,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-61,-55,-72,-74,-70,-70,-71,-58,-58,-100,-100,-67,-74,-74,-61,-61,-82,-81,-70,-71,-70,-60,-100,-81,-58,-57,-57,-67,-67,-69,-69,-100,-100,-100,-71,-100,-82,-79,-79,-73,-79,-81,-73,-100,-100,-84,-100,-100,-75,-70,-59,-88,-74,-82,-71,-67,-58,-68,-87,-72,-79,-73,-82,-100,-100,-100,-71,-68,-86,-65,-86,-85,-86,-87,-81,-80,-80,-100,-100,-100,-86,-87,-81,-78,-59,-64,-84,-72,-100,-59,-65,-100,-71,-74,-100,-58,-100,-79,-100,-100,-70,-72,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-58,-83,-83,-78,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-83,-100,-81,-81,-82,-80,-77,-100,-100,-100,-100,-100,-100,-100,-75,-75,-87,-100,-100,-100,-100,-84,-100,-76,-76,-100,-100,-82,-100,-80,-82,-84,-100,-100,-100,-86,-100,-87,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-60,-54,-74,-74,-70,-70,-71,-58,-58,-100,-100,-67,-74,-75,-61,-61,-82,-82,-71,-71,-71,-60,-100,-80,-58,-57,-57,-68,-68,-68,-68,-100,-100,-100,-69,-100,-80,-81,-81,-73,-81,-100,-74,-100,-100,-84,-100,-72,-75,-70,-58,-88,-74,-82,-71,-68,-57,-68,-87,-69,-81,-74,-100,-100,-100,-72,-74,-68,-86,-65,-86,-85,-86,-87,-81,-80,-80,-100,-100,-100,-86,-87,-81,-75,-60,-66,-84,-69,-100,-59,-65,-100,-71,-73,-72,-58,-100,-79,-100,-80,-74,-72,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-62,-84,-83,-76,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-81,-100,-81,-81,-81,-82,-76,-100,-100,-100,-100,-100,-100,-72,-77,-78,-86,-100,-100,-100,-100,-84,-100,-77,-76,-85,-100,-82,-100,-100,-82,-84,-100,-86,-100,-86,-100,-87,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,487.1999999999998,16
-64,-64,-100,-72,-75,-75,-75,-66,-66,-100,-100,-69,-100,-100,-64,-64,-83,-83,-74,-74,-74,-63,-100,-71,-61,-58,-58,-66,-64,-67,-67,-87,-87,-80,-64,-100,-80,-84,-84,-72,-85,-79,-72,-100,-100,-84,-100,-100,-71,-75,-66,-100,-100,-83,-74,-67,-58,-67,-100,-64,-83,-72,-79,-100,-100,-100,-76,-71,-100,-64,-100,-100,-100,-100,-79,-79,-78,-100,-100,-100,-100,-100,-100,-75,-62,-64,-86,-64,-100,-62,-65,-100,-75,-70,-100,-62,-100,-83,-100,-77,-100,-100,-100,-100,-85,-100,-81,-81,-100,-100,-100,-100,-61,-82,-83,-77,-100,-100,-100,-100,-83,-83,-81,-77,-100,-100,-100,-82,-100,-79,-79,-82,-79,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-87,-100,-100,-100,-100,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
-64,-61,-100,-100,-73,-72,-73,-62,-62,-85,-100,-66,-100,-100,-65,-65,-81,-82,-75,-75,-75,-64,-100,-70,-61,-57,-57,-66,-66,-66,-66,-87,-100,-83,-64,-100,-79,-82,-82,-72,-82,-79,-72,-100,-100,-84,-100,-100,-100,-73,-63,-84,-100,-82,-74,-66,-57,-66,-87,-63,-82,-72,-79,-100,-100,-100,-74,-74,-85,-64,-88,-87,-100,-100,-77,-77,-77,-100,-100,-100,-86,-88,-77,-75,-62,-64,-85,-65,-100,-64,-64,-100,-77,-70,-70,-62,-100,-82,-100,-76,-77,-100,-100,-100,-83,-100,-81,-82,-100,-100,-100,-100,-61,-82,-83,-78,-100,-100,-100,-100,-82,-82,-100,-79,-100,-100,-84,-83,-100,-79,-79,-83,-79,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,501.3999999999998,17
