60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:43,44:48:c1:91:d0:10,44:48:c1:91:d0:14,38:17:c3:1f:14:12,38:17:c3:1f:14:11,44:48:c1:91:d0:12,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:19:45:b2,38:17:c3:24:47:52,38:17:c3:24:47:51,44:48:c1:91:95:b3,44:48:c1:91:95:b1,38:17:c3:19:45:b1,38:17:c3:1f:09:91,44:48:c1:91:95:b0,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,38:17:c3:1f:00:b0,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:50,44:48:c1:91:d0:11,38:17:c3:1f:14:10,38:17:c3:1f:19:d0,9c:d6:43:60:92:e0,38:17:c3:19:45:b0,38:17:c3:24:47:50,38:17:c3:1f:09:90,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:19:f0,a8:bd:27:4c:aa:82,20:a6:cd:42:0a:c3,38:17:c3:1f:14:00,38:17:c3:1f:00:a0,38:17:c3:19:d7:70,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:80,44:48:c1:91:aa:30,38:17:c3:22:61:90,44:48:c1:91:d0:02,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,44:48:c1:91:aa:31,38:17:c3:1f:1c:10,44:48:c1:91:9d:50,72:32:b1:3e:1a:b8,38:17:c3:1f:14:02,44:48:c1:91:d0:04,20:a6:cd:42:0a:c0,38:17:c3:1f:09:83,38:17:c3:1f:09:82,44:48:c1:91:95:a0,a8:bd:27:4c:aa:83,44:48:c1:91:95:a3,44:48:c1:91:aa:32,20:a6:cd:42:0a:c2,44:48:c1:91:d0:01,b4:5d:50:e1:96:40,38:17:c3:1f:09:80,38:17:c3:1f:14:01,38:17:c3:1f:09:81,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:72,92:32:4b:b2:cc:47,38:17:c3:19:36:30,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b7,20:a6:cd:42:0a:c1,20:a6:cd:42:13:f1,38:17:c3:1f:19:c1,20:a6:cd:42:13:e2,38:17:c3:1f:19:c2,20:a6:cd:42:13:f0,38:17:c3:1f:19:c0,b6:e6:2d:69:d5:58,20:a6:cd:42:13:f2,38:17:c3:1a:cf:d2,38:17:c3:1a:cf:d1,38:17:c3:22:5e:f1,38:17:c3:22:5e:f2,38:17:c3:1a:cf:d0,38:17:c3:24:56:50,38:17:c3:22:5e:f0,b0:b8:67:3d:c2:f2,44:48:c1:91:aa:22,44:48:c1:91:aa:21,80:8d:b7:55:25:e3,44:48:c1:91:aa:20,44:48:c1:91:d0:00,44:48:c1:91:95:a2,44:48:c1:91:9d:51,44:48:c1:91:95:a1,38:17:c3:19:45:a0,20:a6:cd:42:13:e0,38:17:c3:19:45:a1,20:a6:cd:42:13:e1,38:17:c3:19:45:a2,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:62,38:17:c3:19:d7:71,38:17:c3:19:d7:60,80:8d:b7:55:35:03,38:17:c3:19:d7:61,38:17:c3:19:36:31,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,38:17:c3:19:36:32,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:29:d0,80:8d:b7:55:25:e2,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:42,ea:9e:b4:53:24:54,80:8d:b7:55:3a:51,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,80:8d:b7:55:3a:41,38:17:c3:1e:ff:10,20:a6:cd:50:24:a0,38:17:c3:19:71:90,b0:be:76:f8:30:5e,38:17:c3:19:71:91,80:8d:b7:55:39:c0,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:39:d0,38:17:c3:19:71:92,68:ff:7b:e4:af:38,68:ff:7b:e4:af:39,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:71:80,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:0e:10,38:17:c3:19:36:22,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:1e:ff:12,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:30,38:17:c3:1e:ff:11,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,20:a6:cd:50:24:b0,00:4e:35:df:06:52,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:de:e1:12,38:17:c3:1e:ff:00,00:4e:35:df:06:41,20:a6:cd:50:24:b1,38:17:c3:1f:22:32,38:17:c3:1f:22:31,00:4e:35:df:06:40,00:4e:35:df:06:42,20:a6:cd:50:24:b2,00:4e:35:df:06:50,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:51,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:e1:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:22:22,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,80:8d:b7:55:4d:11,80:8d:b7:55:4d:10,38:17:c3:1f:0e:02,x,y,label
-62,-63,-63,-72,-72,-72,-54,-64,-64,-71,-71,-71,-84,-73,-73,-76,-76,-73,-77,-78,-80,-80,-77,-80,-81,-80,-80,-77,-81,-81,-83,-83,-84,-62,-72,-71,-73,-76,-78,-71,-77,-81,-80,-80,-83,-100,-77,-73,-65,-64,-100,-78,-71,-100,-100,-100,-72,-73,-100,-100,-100,-100,-64,-82,-71,-77,-100,-78,-75,-78,-100,-72,-100,-73,-100,-65,-100,-82,-100,-100,-100,-87,-100,-71,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-89,-100,-89,-100,-100,-100,-100,-83,-74,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,243,1
-62,-63,-63,-72,-72,-72,-53,-64,-64,-71,-71,-71,-70,-73,-73,-76,-76,-73,-78,-78,-81,-81,-77,-80,-81,-80,-80,-77,-81,-80,-82,-83,-83,-62,-72,-71,-73,-76,-78,-72,-77,-80,-81,-80,-82,-100,-77,-69,-65,-64,-100,-78,-78,-100,-100,-100,-72,-73,-100,-100,-100,-52,-100,-50,-100,-77,-75,-78,-75,-72,-100,-71,-100,-72,-100,-65,-100,-82,-100,-100,-100,-88,-100,-71,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-78,-85,-80,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,243,1
-61,-59,-59,-72,-72,-72,-53,-61,-60,-73,-71,-74,-69,-74,-74,-72,-72,-74,-81,-80,-83,-83,-71,-80,-80,-83,-82,-75,-83,-83,-80,-82,-81,-58,-72,-74,-74,-72,-80,-76,-75,-80,-84,-82,-83,-100,-78,-71,-67,-61,-100,-78,-78,-100,-100,-73,-72,-73,-100,-100,-100,-54,-66,-74,-100,-100,-75,-78,-72,-72,-100,-70,-73,-70,-78,-67,-100,-82,-100,-100,-100,-88,-100,-70,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-90,-100,-100,-100,-88,-100,-84,-100,-100,-100,-73,-100,-100,-100,-78,-85,-78,-86,-78,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-62,-59,-59,-73,-73,-73,-52,-62,-62,-74,-74,-74,-84,-75,-75,-72,-72,-75,-80,-80,-83,-82,-75,-80,-79,-82,-83,-75,-83,-83,-82,-82,-82,-58,-73,-73,-75,-72,-80,-74,-75,-80,-82,-82,-82,-100,-78,-72,-67,-62,-100,-78,-100,-100,-100,-74,-70,-100,-100,-100,-100,-54,-67,-63,-100,-100,-100,-78,-71,-77,-100,-74,-73,-70,-78,-67,-100,-100,-100,-100,-100,-88,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-88,-100,-84,-100,-100,-100,-73,-100,-100,-100,-100,-100,-78,-100,-78,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-62,-59,-59,-73,-73,-73,-52,-62,-62,-74,-74,-74,-75,-75,-75,-72,-71,-75,-80,-80,-82,-82,-75,-80,-80,-81,-83,-75,-82,-83,-81,-81,-81,-58,-73,-74,-75,-72,-81,-78,-75,-81,-82,-81,-82,-100,-79,-70,-67,-63,-100,-78,-78,-100,-100,-74,-70,-100,-100,-100,-100,-54,-67,-72,-100,-100,-100,-78,-72,-77,-100,-70,-73,-70,-78,-67,-100,-100,-100,-100,-100,-88,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-88,-100,-84,-100,-100,-100,-73,-100,-100,-100,-100,-100,-78,-100,-78,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-62,-59,-59,-73,-73,-73,-56,-63,-62,-75,-75,-74,-75,-75,-75,-72,-72,-75,-80,-80,-83,-82,-75,-79,-79,-82,-82,-75,-81,-81,-81,-82,-82,-58,-73,-75,-75,-72,-81,-76,-76,-79,-82,-81,-82,-100,-79,-70,-68,-63,-100,-78,-78,-100,-100,-74,-70,-100,-100,-100,-100,-100,-67,-72,-73,-79,-79,-100,-72,-77,-100,-73,-100,-70,-100,-67,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-62,-59,-59,-74,-74,-74,-54,-62,-62,-74,-75,-75,-75,-75,-75,-73,-73,-75,-80,-80,-82,-82,-74,-80,-80,-82,-81,-74,-83,-81,-81,-81,-82,-58,-74,-74,-75,-73,-80,-75,-75,-81,-82,-82,-82,-100,-77,-71,-68,-63,-87,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-54,-68,-69,-75,-80,-78,-100,-70,-100,-100,-74,-100,-100,-100,-67,-80,-84,-100,-100,-100,-87,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-79,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-62,-59,-59,-73,-73,-73,-54,-61,-61,-74,-74,-74,-69,-75,-74,-71,-72,-75,-80,-80,-82,-82,-75,-80,-80,-82,-81,-75,-82,-81,-82,-82,-81,-58,-73,-74,-75,-72,-80,-76,-75,-80,-83,-82,-82,-100,-77,-70,-68,-62,-87,-77,-79,-100,-100,-100,-100,-70,-100,-100,-100,-53,-68,-69,-75,-79,-78,-100,-70,-78,-100,-73,-100,-100,-100,-67,-80,-84,-100,-100,-100,-87,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-89,-100,-85,-83,-100,-100,-100,-100,-100,-100,-80,-100,-79,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-59,-55,-55,-74,-75,-74,-55,-61,-61,-77,-77,-78,-68,-73,-72,-69,-69,-72,-84,-84,-83,-83,-75,-80,-80,-86,-84,-75,-82,-81,-83,-83,-83,-55,-74,-77,-72,-69,-85,-74,-75,-81,-83,-84,-84,-100,-75,-72,-72,-61,-87,-74,-75,-100,-100,-72,-100,-70,-100,-100,-100,-55,-72,-74,-73,-79,-78,-100,-74,-78,-100,-74,-73,-100,-100,-72,-80,-84,-100,-100,-100,-87,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-90,-100,-85,-83,-100,-100,-72,-100,-100,-100,-80,-100,-79,-100,-79,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-59,-56,-56,-75,-75,-75,-55,-61,-62,-76,-77,-77,-70,-73,-72,-70,-70,-72,-86,-86,-83,-82,-77,-81,-80,-84,-84,-78,-83,-85,-83,-83,-83,-55,-75,-77,-73,-70,-86,-72,-78,-80,-83,-86,-84,-100,-75,-71,-71,-61,-100,-74,-75,-100,-100,-72,-100,-100,-100,-100,-100,-55,-72,-85,-73,-77,-100,-100,-74,-100,-100,-74,-72,-100,-76,-70,-100,-81,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-59,-56,-56,-75,-75,-75,-55,-61,-62,-76,-77,-77,-70,-73,-72,-70,-70,-72,-86,-86,-83,-82,-77,-81,-80,-84,-84,-78,-83,-85,-83,-83,-83,-55,-75,-77,-73,-70,-86,-72,-78,-80,-83,-86,-84,-100,-75,-71,-71,-61,-100,-74,-75,-100,-100,-72,-100,-100,-100,-100,-100,-55,-72,-85,-73,-77,-100,-100,-74,-100,-100,-74,-72,-100,-76,-70,-100,-81,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-59,-55,-55,-75,-75,-74,-54,-62,-62,-77,-77,-77,-70,-73,-72,-70,-70,-73,-85,-86,-83,-83,-78,-83,-82,-85,-100,-78,-83,-85,-84,-84,-83,-55,-74,-77,-72,-70,-86,-75,-78,-81,-84,-85,-83,-100,-75,-71,-70,-62,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-56,-70,-73,-73,-76,-77,-100,-73,-76,-100,-72,-72,-100,-76,-70,-100,-81,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-60,-56,-56,-75,-75,-75,-55,-61,-62,-77,-77,-77,-70,-73,-73,-70,-70,-72,-85,-85,-83,-82,-78,-80,-81,-85,-85,-78,-83,-86,-83,-84,-83,-55,-75,-77,-72,-70,-86,-75,-78,-82,-83,-85,-84,-100,-76,-71,-70,-62,-100,-75,-76,-100,-100,-100,-75,-100,-100,-100,-100,-54,-70,-75,-73,-77,-76,-100,-75,-76,-100,-72,-100,-74,-77,-70,-77,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-59,-56,-56,-74,-75,-75,-55,-62,-62,-77,-77,-77,-70,-74,-74,-70,-70,-74,-85,-84,-84,-84,-78,-81,-82,-85,-86,-78,-85,-86,-83,-82,-84,-55,-75,-76,-74,-70,-86,-75,-78,-82,-84,-86,-83,-100,-76,-72,-70,-62,-100,-75,-76,-100,-100,-100,-75,-100,-100,-100,-100,-54,-100,-74,-73,-77,-76,-100,-73,-76,-100,-72,-100,-74,-77,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-63,-58,-58,-74,-74,-74,-55,-62,-62,-78,-77,-77,-69,-75,-75,-63,-63,-75,-84,-84,-84,-84,-100,-81,-81,-85,-86,-78,-83,-86,-86,-85,-85,-58,-74,-76,-76,-63,-84,-79,-78,-81,-83,-86,-85,-85,-75,-75,-70,-62,-100,-75,-100,-100,-100,-76,-73,-73,-100,-100,-100,-54,-100,-76,-100,-77,-76,-80,-74,-50,-100,-72,-76,-74,-78,-100,-77,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-91,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-63,-58,-58,-74,-73,-73,-55,-63,-62,-78,-79,-78,-70,-76,-76,-63,-63,-76,-84,-84,-83,-83,-77,-80,-80,-84,-100,-77,-84,-100,-85,-86,-85,-58,-73,-78,-75,-63,-84,-78,-78,-80,-83,-86,-86,-80,-75,-75,-63,-62,-100,-75,-100,-100,-100,-75,-73,-73,-100,-100,-100,-56,-63,-76,-74,-76,-100,-80,-75,-50,-100,-74,-76,-73,-78,-63,-100,-84,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-89,-100,-88,-100,-100,-100,-100,-100,-74,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
