38:17:c3:1f:0e:10,b0:be:76:f8:30:5e,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,38:17:c3:1f:01:92,38:17:c3:1f:01:91,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,80:8d:b7:55:35:01,80:8d:b7:55:35:03,80:8d:b7:55:35:02,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,38:17:c3:1f:01:81,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,80:8d:b7:55:3a:41,44:48:c1:a5:82:21,80:8d:b7:55:3a:42,60:32:b1:3e:1a:b7,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,00:4e:35:df:06:51,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:19:d7:61,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,00:4e:35:df:06:40,00:4e:35:df:06:41,38:17:c3:1e:ff:01,60:32:b1:3e:1a:b8,38:17:c3:1e:ff:02,38:17:c3:1e:ff:12,2a:16:ad:ec:da:ab,38:17:c3:1e:ff:11,b4:5d:50:e1:92:33,38:17:c3:1f:09:93,38:17:c3:1f:09:92,20:a6:cd:42:0b:f3,68:ff:7b:e4:af:39,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,38:17:c3:1f:01:90,38:17:c3:1f:0e:00,80:8d:b7:55:35:00,80:8d:b7:55:25:f0,44:48:c1:a5:82:30,38:17:c3:19:d7:70,00:4e:35:df:06:52,44:48:c1:a5:82:20,20:a6:cd:50:24:b0,38:17:c3:19:45:b0,00:4e:35:df:06:42,38:17:c3:1e:ff:10,38:17:c3:1f:09:90,38:17:c3:1f:22:30,66:2a:2f:53:7c:99,00:4e:35:df:06:50,80:8d:b7:55:3a:52,44:48:c1:a5:82:22,68:ff:7b:e4:af:38,38:17:c3:19:55:52,38:17:c3:1f:09:91,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:1f:22:32,38:17:c3:1f:22:31,80:8d:b7:55:3a:50,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,00:4e:35:de:e1:12,a8:bd:27:4c:bd:30,20:a6:cd:42:0b:f0,80:8d:b7:55:3a:51,80:8d:b7:55:25:e2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,b4:5d:50:e1:92:30,b4:5d:50:e1:92:32,80:8d:b7:55:39:c0,b4:5d:50:e1:92:31,38:17:c3:1e:ff:00,38:17:c3:1f:09:83,38:17:c3:19:d7:60,20:a6:cd:42:0b:e3,20:a6:cd:50:24:a0,72:32:b1:3e:1a:b7,b4:5d:50:e1:92:22,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:23,b4:5d:50:e1:96:43,38:17:c3:1f:01:82,00:4e:35:de:e1:10,38:17:c3:19:55:51,00:4e:35:de:e1:11,38:17:c3:19:55:50,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:45:a2,38:17:c3:19:45:a1,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,00:4e:35:de:e1:02,38:17:c3:1f:22:22,00:4e:35:de:e1:01,00:4e:35:de:e1:00,20:a6:cd:42:0b:f2,b4:5d:50:e1:92:21,38:17:c3:19:71:92,b4:5d:50:e1:92:20,38:17:c3:1f:01:80,38:17:c3:1f:08:52,38:17:c3:1f:08:50,38:17:c3:19:55:40,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e1,38:17:c3:1f:00:b1,20:a6:cd:42:0a:c3,20:a6:cd:42:0b:e0,38:17:c3:1f:00:b0,20:a6:cd:42:0b:e2,38:17:c3:1f:08:51,38:17:c3:19:55:42,38:17:c3:1f:22:20,00:4e:35:de:d7:53,00:4e:35:de:d7:43,00:4e:35:de:d7:52,38:17:c3:19:55:41,a8:bd:27:4c:bd:22,44:48:c1:91:95:b2,00:4e:35:df:0e:12,38:17:c3:1f:22:21,a8:bd:27:4c:bd:20,38:17:c3:1f:08:42,38:17:c3:1f:08:41,44:48:c1:91:95:b0,38:17:c3:1f:08:40,44:48:c1:91:95:b3,44:48:c1:91:95:b1,00:4e:35:de:d7:51,00:4e:35:de:d7:50,a8:bd:27:4c:bd:21,00:4e:35:de:d7:40,00:4e:35:df:0e:01,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:19:36:30,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:19:71:81,38:17:c3:19:36:31,38:17:c3:1e:fc:a2,38:17:c3:19:71:82,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,38:17:c3:19:71:80,00:4e:35:df:0e:02,00:4e:35:df:0e:00,64:e5:99:c3:13:3c,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:4f:11,38:17:c3:24:4f:12,38:17:c3:1f:0f:91,38:17:c3:1f:0f:92,38:17:c3:24:58:a2,38:17:c3:24:58:a1,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:24:58:a0,38:17:c3:24:4f:01,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,38:17:c3:1b:08:a2,38:17:c3:1b:08:a1,38:17:c3:1b:08:a0,00:4e:35:df:27:10,00:4e:35:df:27:11,9c:d6:43:60:92:e0,x,y,label
-46,-64,-47,-47,-62,-62,-63,-63,-63,-69,-69,-48,-49,-49,-65,-66,-65,-75,-75,-75,-71,-70,-66,-65,-100,-74,-73,-100,-69,-73,-69,-74,-82,-75,-75,-76,-100,-79,-73,-72,-73,-82,-82,-100,-76,-100,-79,-78,-79,-83,-87,-100,-100,-86,-61,-63,-69,-49,-100,-75,-71,-74,-76,-70,-75,-100,-81,-79,-87,-87,-82,-76,-74,-69,-86,-77,-100,-87,-88,-100,-100,-76,-100,-74,-85,-100,-100,-74,-100,-100,-78,-83,-83,-67,-84,-77,-100,-74,-100,-100,-82,-100,-100,-100,-100,-64,-84,-77,-84,-77,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-46,-63,-48,-48,-62,-62,-63,-63,-63,-69,-69,-47,-49,-49,-65,-66,-65,-75,-76,-75,-70,-70,-66,-65,-65,-74,-73,-100,-68,-73,-100,-73,-81,-75,-75,-77,-77,-78,-73,-73,-73,-82,-82,-78,-100,-79,-80,-79,-79,-83,-87,-100,-100,-86,-62,-63,-69,-49,-100,-75,-70,-73,-78,-70,-75,-78,-81,-80,-86,-86,-82,-78,-74,-69,-86,-77,-100,-100,-100,-100,-100,-74,-100,-74,-85,-100,-100,-74,-100,-78,-78,-83,-83,-67,-84,-79,-100,-100,-100,-78,-82,-100,-100,-100,-100,-65,-82,-78,-86,-77,-86,-86,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-51,-64,-52,-52,-68,-68,-56,-56,-57,-62,-62,-47,-50,-50,-65,-100,-100,-72,-72,-72,-71,-70,-68,-68,-65,-74,-73,-100,-68,-72,-100,-72,-81,-78,-78,-74,-80,-78,-100,-76,-73,-82,-75,-78,-100,-79,-76,-79,-76,-79,-100,-100,-100,-100,-68,-57,-62,-50,-100,-72,-71,-73,-74,-100,-79,-78,-76,-76,-86,-86,-100,-74,-70,-100,-86,-81,-100,-100,-100,-100,-100,-71,-100,-72,-83,-100,-100,-70,-100,-78,-100,-80,-80,-69,-79,-79,-100,-100,-100,-78,-84,-100,-100,-100,-100,-65,-83,-82,-84,-81,-86,-86,-80,-81,-87,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-50,-64,-50,-50,-68,-68,-57,-57,-57,-63,-62,-50,-50,-50,-62,-62,-63,-73,-74,-73,-71,-71,-68,-68,-71,-74,-75,-71,-69,-72,-100,-72,-100,-79,-79,-79,-79,-100,-100,-82,-100,-100,-75,-100,-100,-100,-76,-78,-76,-80,-100,-100,-100,-84,-68,-57,-63,-50,-63,-73,-71,-75,-79,-66,-78,-100,-76,-76,-100,-100,-80,-79,-71,-66,-85,-82,-100,-100,-85,-100,-100,-69,-70,-72,-84,-85,-100,-71,-70,-100,-100,-80,-80,-69,-80,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-83,-82,-82,-81,-86,-100,-100,-100,-88,-88,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-50,-62,-51,-51,-67,-67,-57,-57,-57,-62,-62,-52,-51,-51,-62,-65,-63,-74,-74,-74,-72,-72,-68,-68,-71,-75,-75,-71,-74,-72,-66,-71,-100,-80,-79,-76,-79,-100,-73,-79,-73,-100,-75,-100,-80,-100,-76,-78,-76,-79,-100,-100,-100,-84,-68,-57,-62,-51,-63,-74,-72,-75,-76,-66,-79,-100,-76,-76,-100,-86,-81,-79,-71,-66,-85,-81,-100,-100,-85,-100,-100,-70,-70,-72,-84,-85,-100,-71,-70,-100,-100,-79,-79,-66,-79,-100,-100,-73,-100,-100,-83,-100,-81,-100,-100,-100,-86,-82,-84,-82,-86,-100,-100,-100,-89,-88,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-50,-63,-50,-50,-67,-67,-57,-57,-57,-62,-62,-48,-51,-51,-62,-61,-63,-73,-73,-73,-72,-72,-68,-68,-72,-75,-74,-70,-74,-72,-66,-72,-100,-79,-79,-75,-79,-100,-73,-79,-73,-100,-100,-100,-85,-76,-75,-78,-76,-79,-100,-100,-100,-84,-67,-57,-63,-51,-63,-74,-72,-74,-74,-66,-79,-100,-75,-76,-100,-86,-83,-74,-72,-66,-85,-81,-100,-85,-85,-100,-100,-72,-70,-100,-83,-85,-100,-71,-70,-100,-79,-79,-79,-68,-79,-100,-87,-73,-100,-100,-83,-100,-81,-100,-100,-100,-85,-82,-83,-82,-86,-100,-100,-100,-89,-100,-84,-85,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-50,-63,-50,-50,-67,-67,-57,-57,-57,-62,-62,-48,-51,-51,-62,-61,-63,-73,-73,-73,-72,-72,-68,-68,-72,-75,-74,-70,-74,-72,-66,-72,-100,-79,-79,-75,-79,-100,-73,-79,-73,-100,-100,-100,-85,-76,-75,-78,-76,-79,-100,-100,-100,-84,-67,-57,-63,-51,-63,-74,-72,-74,-74,-66,-79,-100,-75,-76,-100,-86,-83,-74,-72,-66,-85,-81,-100,-85,-85,-100,-100,-72,-70,-100,-83,-85,-100,-71,-70,-100,-79,-79,-79,-68,-79,-100,-87,-73,-100,-100,-83,-100,-81,-100,-100,-100,-85,-82,-83,-82,-86,-100,-100,-100,-89,-100,-84,-85,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-50,-63,-51,-51,-67,-67,-58,-58,-58,-63,-63,-47,-51,-52,-100,-59,-61,-73,-73,-73,-72,-72,-65,-68,-71,-74,-74,-70,-70,-71,-66,-72,-100,-79,-80,-79,-100,-100,-73,-76,-73,-75,-76,-100,-81,-69,-76,-79,-76,-79,-100,-100,-88,-83,-68,-58,-63,-52,-62,-73,-72,-74,-79,-66,-79,-100,-76,-76,-87,-88,-81,-79,-71,-66,-85,-82,-100,-84,-84,-100,-100,-69,-71,-72,-85,-84,-89,-70,-70,-100,-80,-79,-79,-69,-79,-100,-87,-100,-100,-100,-84,-85,-80,-100,-100,-100,-86,-82,-85,-83,-86,-100,-81,-81,-89,-87,-86,-84,-85,-86,-88,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-52,-63,-52,-52,-63,-63,-60,-61,-61,-63,-62,-48,-54,-54,-64,-67,-64,-73,-73,-73,-66,-67,-66,-65,-71,-71,-71,-70,-67,-74,-66,-72,-100,-80,-81,-76,-100,-100,-69,-79,-68,-75,-78,-100,-81,-69,-81,-76,-81,-85,-100,-100,-88,-83,-64,-61,-63,-54,-64,-73,-67,-71,-76,-66,-81,-100,-78,-82,-87,-88,-83,-76,-71,-66,-86,-77,-100,-81,-82,-100,-100,-73,-71,-72,-83,-82,-89,-70,-70,-100,-80,-85,-85,-67,-85,-100,-87,-69,-100,-100,-83,-83,-80,-86,-100,-100,-83,-82,-83,-83,-86,-100,-81,-81,-89,-87,-82,-84,-82,-100,-88,-85,-86,-83,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-52,-67,-53,-53,-63,-63,-60,-60,-60,-63,-62,-50,-54,-54,-64,-63,-64,-73,-73,-73,-67,-67,-68,-67,-67,-71,-71,-70,-67,-74,-100,-74,-100,-80,-80,-78,-100,-100,-69,-79,-69,-100,-78,-100,-77,-77,-81,-77,-81,-85,-100,-100,-100,-100,-63,-60,-63,-54,-64,-73,-67,-71,-77,-100,-80,-100,-78,-81,-100,-87,-87,-77,-74,-68,-86,-76,-100,-82,-81,-100,-100,-74,-71,-74,-84,-82,-100,-73,-70,-79,-78,-85,-85,-67,-85,-100,-87,-69,-100,-100,-83,-83,-100,-86,-100,-100,-83,-76,-83,-76,-87,-100,-100,-100,-100,-100,-82,-100,-82,-100,-100,-85,-86,-83,-68,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-54,-46,-54,-54,-61,-62,-59,-59,-59,-65,-65,-48,-55,-55,-64,-63,-64,-74,-74,-74,-65,-65,-68,-68,-66,-71,-71,-70,-68,-74,-67,-74,-100,-82,-82,-75,-80,-100,-70,-70,-70,-100,-78,-76,-79,-78,-77,-74,-77,-83,-84,-100,-100,-100,-62,-59,-65,-56,-64,-74,-65,-76,-75,-68,-82,-100,-78,-77,-85,-84,-85,-77,-76,-68,-86,-76,-100,-82,-81,-100,-86,-76,-71,-74,-83,-82,-100,-76,-70,-79,-78,-84,-84,-65,-84,-77,-87,-69,-100,-100,-83,-83,-79,-86,-100,-100,-83,-76,-85,-76,-86,-87,-100,-100,-100,-100,-82,-100,-82,-100,-100,-85,-86,-83,-68,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-53,-66,-53,-53,-62,-62,-59,-59,-59,-65,-65,-48,-55,-54,-65,-63,-65,-73,-74,-74,-65,-65,-68,-68,-66,-70,-70,-100,-71,-73,-67,-73,-100,-82,-82,-75,-80,-100,-70,-76,-70,-100,-78,-76,-79,-78,-77,-74,-77,-83,-84,-100,-100,-100,-62,-59,-65,-55,-65,-74,-65,-70,-74,-68,-82,-100,-78,-77,-85,-85,-84,-75,-76,-68,-100,-76,-100,-83,-84,-86,-86,-76,-100,-74,-84,-86,-100,-76,-69,-71,-79,-84,-83,-65,-83,-77,-100,-69,-100,-100,-83,-100,-79,-82,-100,-100,-84,-76,-84,-76,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-53,-66,-53,-53,-62,-62,-58,-58,-58,-65,-64,-48,-55,-55,-65,-63,-65,-74,-74,-74,-66,-65,-68,-66,-66,-70,-70,-70,-69,-73,-67,-73,-100,-81,-81,-75,-80,-100,-70,-77,-70,-100,-100,-76,-82,-78,-77,-75,-78,-83,-84,-100,-100,-100,-62,-58,-65,-54,-65,-74,-65,-71,-74,-68,-82,-100,-77,-77,-86,-86,-84,-75,-75,-68,-84,-76,-87,-83,-84,-86,-86,-76,-70,-74,-83,-86,-100,-76,-70,-71,-79,-84,-83,-65,-83,-77,-100,-100,-100,-100,-83,-100,-85,-82,-100,-66,-83,-76,-84,-76,-87,-87,-100,-100,-100,-100,-100,-100,-82,-82,-100,-85,-100,-100,-66,-100,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-54,-62,-54,-54,-62,-62,-60,-59,-60,-64,-64,-47,-56,-55,-65,-63,-65,-73,-73,-74,-65,-65,-68,-66,-66,-70,-70,-70,-69,-74,-67,-73,-85,-81,-81,-78,-80,-100,-100,-76,-100,-100,-78,-77,-80,-78,-77,-74,-77,-83,-84,-84,-100,-100,-63,-60,-65,-55,-65,-73,-66,-75,-79,-100,-81,-100,-77,-77,-85,-86,-84,-75,-75,-68,-84,-76,-84,-83,-84,-85,-84,-76,-69,-74,-84,-86,-100,-76,-70,-80,-72,-84,-83,-68,-83,-77,-100,-100,-100,-100,-83,-100,-85,-85,-100,-66,-83,-76,-84,-76,-86,-86,-81,-100,-100,-100,-83,-100,-82,-82,-100,-85,-100,-100,-66,-100,-86,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-50,-65,-50,-50,-62,-62,-60,-60,-60,-70,-70,-43,-57,-58,-100,-63,-100,-71,-71,-71,-67,-67,-63,-62,-75,-71,-71,-68,-70,-74,-67,-72,-85,-75,-75,-72,-75,-100,-100,-76,-100,-82,-83,-77,-80,-73,-79,-79,-79,-82,-84,-84,-84,-88,-63,-60,-70,-57,-100,-71,-67,-71,-72,-71,-75,-100,-82,-79,-85,-85,-84,-72,-70,-100,-83,-76,-84,-100,-100,-82,-83,-70,-68,-74,-83,-100,-86,-100,-68,-80,-72,-100,-100,-63,-100,-77,-86,-100,-79,-100,-84,-85,-81,-85,-100,-66,-84,-76,-84,-100,-86,-86,-81,-100,-100,-100,-84,-100,-83,-81,-86,-84,-100,-84,-66,-100,-100,-84,-86,-83,-87,-87,-80,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-51,-65,-52,-52,-61,-61,-59,-60,-59,-71,-71,-43,-57,-58,-100,-63,-100,-71,-71,-71,-68,-68,-63,-62,-75,-72,-71,-68,-70,-72,-100,-72,-100,-75,-75,-70,-75,-100,-60,-76,-60,-82,-83,-100,-84,-73,-79,-78,-79,-84,-100,-100,-84,-88,-61,-60,-71,-57,-63,-71,-68,-72,-70,-71,-75,-100,-82,-78,-86,-85,-84,-70,-70,-71,-83,-100,-100,-100,-100,-82,-83,-70,-68,-100,-83,-100,-86,-71,-68,-100,-100,-83,-84,-63,-84,-100,-86,-58,-84,-100,-83,-85,-81,-85,-100,-100,-84,-100,-84,-100,-86,-87,-100,-100,-100,-100,-84,-100,-83,-81,-86,-84,-100,-84,-100,-100,-100,-100,-86,-83,-87,-87,-80,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-52,-65,-52,-52,-62,-62,-58,-58,-58,-71,-71,-48,-63,-59,-63,-64,-63,-70,-70,-70,-67,-67,-64,-65,-75,-72,-72,-68,-71,-72,-71,-72,-100,-75,-75,-73,-75,-100,-68,-78,-68,-82,-83,-100,-84,-73,-75,-78,-76,-84,-100,-100,-84,-88,-62,-58,-71,-59,-63,-70,-67,-72,-73,-71,-75,-100,-82,-76,-83,-86,-86,-72,-71,-71,-83,-100,-100,-100,-100,-82,-83,-70,-70,-100,-82,-100,-86,-70,-68,-100,-100,-83,-84,-63,-84,-100,-86,-69,-84,-100,-83,-85,-81,-85,-100,-100,-84,-100,-82,-100,-85,-87,-100,-100,-100,-100,-84,-100,-83,-81,-86,-84,-100,-84,-100,-100,-86,-100,-86,-83,-87,-87,-80,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-54,-64,-54,-54,-64,-64,-59,-59,-59,-68,-68,-46,-59,-60,-64,-64,-64,-71,-70,-71,-71,-71,-63,-63,-73,-72,-71,-69,-69,-72,-71,-72,-84,-72,-72,-73,-75,-100,-68,-72,-68,-100,-81,-100,-84,-72,-76,-77,-75,-84,-80,-82,-88,-100,-64,-59,-69,-60,-64,-71,-71,-71,-74,-71,-72,-100,-82,-76,-83,-86,-84,-75,-71,-71,-83,-100,-81,-100,-100,-100,-86,-70,-70,-72,-82,-100,-87,-70,-100,-77,-100,-83,-84,-63,-84,-100,-100,-69,-86,-100,-83,-100,-100,-100,-100,-100,-100,-100,-82,-100,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
