72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:43,38:17:c3:19:45:b1,38:17:c3:19:45:b2,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:24:47:51,38:17:c3:1f:14:12,20:a6:cd:42:0a:d1,38:17:c3:24:47:52,38:17:c3:1f:14:11,38:17:c3:1f:19:d1,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:19:d2,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,38:17:c3:19:d7:71,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:93,38:17:c3:1f:00:b0,b4:5d:50:e1:96:50,38:17:c3:1f:00:a0,38:17:c3:19:45:b0,44:48:c1:91:d0:11,20:a6:cd:42:0a:c2,9c:d6:43:60:92:e0,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,38:17:c3:24:47:50,38:17:c3:1f:09:90,38:17:c3:1f:19:d0,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:19:d7:70,44:48:c1:91:aa:30,38:17:c3:19:d7:72,20:a6:cd:42:13:f2,44:48:c1:91:aa:31,20:a6:cd:42:13:f1,20:a6:cd:42:13:f0,38:17:c3:22:61:90,38:17:c3:1f:09:83,20:a6:cd:42:13:e2,38:17:c3:1f:09:80,38:17:c3:1f:14:00,38:17:c3:1a:cf:d2,38:17:c3:1a:cf:d1,38:17:c3:22:61:91,38:17:c3:1a:cf:d0,38:17:c3:19:36:30,38:17:c3:22:5e:f0,b0:b8:67:3d:c2:f2,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:19:d7:60,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:09:82,44:48:c1:91:d0:04,38:17:c3:1f:09:81,44:48:c1:91:95:a1,44:48:c1:91:95:a3,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:91,38:17:c3:19:36:32,38:17:c3:22:5e:f2,38:17:c3:22:5e:f1,80:8d:b7:55:25:f3,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:40,38:17:c3:24:56:50,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b8,38:17:c3:1f:19:f2,a8:bd:27:4c:aa:81,38:17:c3:24:56:51,92:32:4b:b2:cc:47,a8:bd:27:4c:aa:80,44:48:c1:91:aa:22,44:48:c1:91:aa:21,38:17:c3:1f:19:f0,44:48:c1:91:aa:20,38:17:c3:1f:1c:10,38:17:c3:1f:19:c2,20:a6:cd:42:13:e1,44:48:c1:91:d0:01,38:17:c3:19:45:a0,20:a6:cd:42:13:e0,86:0d:8e:aa:25:a4,44:48:c1:91:d0:02,38:17:c3:19:45:a2,38:17:c3:19:45:a1,38:17:c3:1f:19:c0,38:17:c3:1f:19:f1,44:48:c1:91:95:a0,44:48:c1:91:95:a2,44:48:c1:91:9d:50,44:48:c1:91:d0:00,b6:e6:2d:69:d5:58,80:8d:b7:55:25:e3,38:17:c3:1f:19:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:f0,38:17:c3:19:36:31,80:8d:b7:55:25:f1,80:8d:b7:55:35:03,80:8d:b7:55:29:d0,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:35:13,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:25:e0,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:35:11,80:8d:b7:55:35:12,b0:be:76:f8:30:5e,20:a6:cd:50:24:b0,80:8d:b7:55:39:d0,80:8d:b7:55:35:02,80:8d:b7:55:3a:51,ea:9e:b4:53:24:54,68:ff:7b:e4:af:39,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,02:54:af:fe:54:11,20:a6:cd:50:24:a1,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:71:90,38:17:c3:1e:ff:10,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,68:ff:7b:e4:af:38,38:17:c3:19:71:82,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:19:71:81,80:8d:b7:55:39:c0,38:17:c3:19:71:80,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:19:36:21,38:17:c3:19:36:22,00:4e:35:df:06:52,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,38:17:c3:1f:22:30,38:17:c3:1f:22:32,80:8d:b7:55:29:c0,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,00:4e:35:de:e1:11,00:4e:35:de:e1:12,00:4e:35:df:06:42,00:4e:35:df:06:41,00:4e:35:df:06:40,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,00:4e:35:df:06:50,00:4e:35:df:06:51,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:0e:00,38:17:c3:1f:22:21,00:4e:35:de:e1:10,80:8d:b7:55:4d:10,80:8d:b7:55:4d:01,80:8d:b7:55:4d:11,80:8d:b7:55:4d:12,80:8d:b7:55:4d:02,x,y,label
-100,-100,-73,-73,-100,-100,-100,-100,-77,-77,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-73,-100,-80,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-44,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-82,-80,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-78,-72,-76,-76,-76,-81,-79,-78,-80,-82,-77,-100,-79,-73,-72,-80,-81,-82,-80,-85,-100,-82,-83,-79,-79,-82,-100,-70,-100,-100,-76,-76,-100,-77,-85,-86,-85,-100,-100,-100,-100,-100,-100,-70,-68,-80,-81,-100,-100,-87,-87,-82,-74,-74,-74,-83,-82,-79,-77,-100,-100,-100,-84,-85,-84,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-73,-73,-100,-100,-100,-100,-77,-77,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-73,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-40,-84,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-89,-100,-100,-100,-100,-77,-100,-77,-78,-72,-76,-76,-76,-81,-100,-78,-81,-82,-76,-100,-80,-73,-73,-81,-81,-82,-81,-85,-79,-82,-83,-84,-79,-83,-100,-69,-100,-100,-76,-76,-100,-76,-84,-85,-84,-100,-100,-100,-100,-100,-100,-70,-69,-80,-80,-100,-100,-87,-87,-83,-74,-74,-74,-83,-83,-79,-100,-100,-100,-100,-84,-85,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-73,-73,-100,-100,-100,-100,-77,-77,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-73,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-43,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-89,-100,-100,-100,-100,-76,-100,-76,-80,-72,-76,-76,-76,-80,-100,-78,-81,-80,-76,-100,-80,-73,-73,-81,-81,-82,-81,-85,-79,-82,-82,-80,-79,-81,-100,-70,-100,-100,-76,-76,-100,-76,-85,-84,-84,-100,-83,-100,-100,-100,-100,-70,-69,-80,-80,-100,-100,-86,-100,-83,-74,-74,-74,-83,-82,-76,-78,-79,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-74,-74,-100,-100,-100,-100,-77,-77,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-72,-100,-77,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-40,-85,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-89,-100,-100,-100,-100,-78,-100,-77,-76,-72,-78,-76,-76,-80,-75,-75,-80,-82,-76,-78,-78,-73,-73,-80,-80,-76,-77,-84,-79,-82,-79,-80,-75,-82,-100,-66,-87,-100,-68,-68,-86,-68,-85,-84,-84,-100,-83,-81,-100,-100,-100,-66,-66,-78,-78,-100,-100,-87,-86,-85,-68,-74,-74,-86,-85,-76,-78,-79,-100,-100,-84,-84,-85,-86,-86,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-73,-73,-100,-100,-100,-100,-75,-75,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-71,-100,-77,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-40,-87,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-78,-70,-77,-100,-100,-79,-75,-75,-79,-83,-100,-78,-78,-70,-70,-80,-80,-76,-79,-85,-78,-83,-80,-100,-75,-82,-100,-66,-87,-100,-68,-68,-86,-68,-84,-85,-85,-100,-100,-81,-100,-100,-100,-67,-66,-78,-78,-100,-100,-87,-86,-86,-68,-68,-68,-85,-86,-100,-100,-68,-100,-100,-84,-84,-85,-86,-86,-100,-100,-83,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-73,-73,-100,-100,-100,-100,-75,-75,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-72,-100,-77,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-53,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-44,-87,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-74,-70,-77,-100,-100,-79,-75,-75,-80,-82,-100,-77,-78,-70,-70,-80,-80,-76,-79,-85,-78,-82,-84,-87,-75,-82,-100,-66,-88,-87,-68,-68,-87,-68,-85,-84,-85,-100,-100,-81,-100,-100,-100,-67,-67,-79,-78,-100,-100,-87,-87,-85,-68,-68,-68,-84,-85,-100,-100,-68,-100,-100,-84,-84,-85,-85,-86,-100,-100,-83,-84,-82,-84,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-73,-73,-100,-100,-100,-100,-75,-75,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-73,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-45,-87,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-74,-70,-78,-100,-100,-80,-100,-100,-80,-82,-100,-77,-78,-70,-70,-79,-79,-79,-79,-85,-74,-81,-80,-87,-100,-82,-100,-67,-88,-87,-69,-69,-87,-69,-84,-85,-85,-100,-82,-100,-100,-100,-100,-67,-67,-78,-78,-100,-100,-87,-87,-86,-68,-68,-68,-85,-87,-100,-100,-76,-100,-100,-85,-86,-100,-85,-86,-100,-100,-84,-84,-82,-84,-85,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-73,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-45,-87,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-72,-70,-78,-100,-100,-81,-74,-74,-80,-82,-100,-78,-79,-70,-70,-79,-80,-80,-78,-84,-78,-82,-79,-87,-100,-81,-100,-67,-87,-86,-69,-69,-86,-69,-85,-84,-85,-100,-82,-100,-100,-100,-100,-67,-67,-78,-78,-100,-100,-87,-87,-85,-68,-68,-68,-86,-86,-100,-76,-76,-100,-100,-85,-86,-100,-85,-86,-100,-100,-84,-84,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-73,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-45,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-73,-70,-78,-72,-71,-79,-74,-75,-80,-82,-72,-78,-79,-70,-70,-80,-80,-78,-78,-84,-78,-82,-80,-100,-100,-82,-100,-67,-87,-86,-69,-69,-87,-69,-84,-85,-84,-100,-81,-81,-100,-100,-100,-67,-65,-78,-78,-100,-100,-87,-87,-85,-67,-68,-68,-86,-85,-100,-76,-76,-100,-100,-85,-86,-100,-100,-86,-100,-100,-83,-83,-100,-83,-84,-83,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-77,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-74,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-43,-87,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-77,-69,-78,-71,-71,-79,-74,-74,-81,-77,-71,-79,-77,-69,-69,-82,-80,-84,-78,-84,-78,-76,-79,-100,-100,-76,-100,-66,-86,-86,-67,-67,-86,-67,-83,-83,-85,-100,-81,-81,-100,-100,-100,-66,-66,-74,-74,-100,-100,-86,-87,-84,-67,-68,-68,-85,-85,-100,-76,-73,-100,-88,-86,-100,-100,-100,-86,-100,-100,-82,-83,-100,-83,-84,-83,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-74,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-42,-87,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-77,-69,-78,-72,-73,-81,-74,-74,-80,-77,-73,-79,-77,-70,-70,-80,-81,-80,-75,-84,-78,-76,-80,-100,-73,-76,-100,-66,-85,-100,-66,-67,-86,-67,-83,-84,-85,-100,-80,-81,-100,-81,-100,-66,-66,-74,-74,-100,-100,-86,-100,-85,-100,-100,-100,-85,-84,-100,-100,-73,-100,-86,-86,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,877,175,42
-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-73,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-41,-87,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-78,-69,-79,-72,-73,-80,-74,-74,-81,-76,-73,-72,-72,-70,-70,-80,-81,-80,-75,-83,-78,-76,-81,-83,-73,-76,-100,-66,-85,-86,-66,-67,-85,-67,-84,-84,-85,-100,-80,-81,-100,-81,-100,-67,-66,-74,-75,-100,-100,-87,-100,-85,-100,-100,-70,-84,-85,-71,-100,-73,-100,-86,-86,-100,-100,-100,-100,-84,-100,-82,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,877,175,42
-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-74,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-41,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-78,-69,-79,-72,-73,-80,-74,-73,-81,-76,-73,-77,-78,-69,-70,-80,-81,-63,-75,-83,-78,-76,-81,-83,-73,-76,-100,-100,-88,-86,-66,-100,-86,-100,-82,-83,-100,-100,-80,-82,-100,-81,-100,-67,-66,-75,-75,-100,-100,-86,-100,-85,-100,-100,-70,-85,-84,-71,-100,-100,-100,-86,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,877,175,42
-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-74,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-41,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-78,-69,-79,-72,-73,-80,-74,-73,-81,-76,-73,-77,-78,-69,-70,-80,-81,-63,-75,-83,-78,-76,-81,-83,-73,-76,-100,-100,-88,-86,-66,-100,-86,-100,-82,-83,-100,-100,-80,-82,-100,-81,-100,-67,-66,-75,-75,-100,-100,-86,-100,-85,-100,-100,-70,-85,-84,-71,-100,-100,-100,-86,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,877,175,42
-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-74,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-47,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-76,-69,-79,-72,-72,-81,-74,-74,-81,-77,-72,-78,-78,-69,-69,-80,-80,-83,-75,-84,-78,-76,-54,-100,-100,-76,-100,-66,-88,-100,-67,-67,-86,-65,-83,-83,-84,-100,-81,-82,-100,-81,-100,-66,-66,-75,-75,-100,-100,-87,-100,-85,-69,-70,-70,-84,-85,-72,-71,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-74,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-45,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-76,-69,-74,-74,-73,-76,-74,-77,-76,-80,-74,-78,-78,-69,-69,-77,-77,-83,-80,-84,-100,-81,-54,-77,-78,-80,-100,-66,-85,-100,-66,-66,-87,-66,-84,-84,-84,-100,-81,-82,-100,-81,-100,-67,-66,-80,-81,-100,-100,-87,-87,-84,-69,-69,-70,-84,-84,-72,-68,-68,-100,-100,-83,-84,-83,-87,-88,-100,-100,-83,-83,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,894,175,43
