38:17:c3:1f:00:a0,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:43,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:14:02,38:17:c3:1f:14:01,b4:5d:50:e1:96:51,20:a6:cd:42:0a:d0,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d1,38:17:c3:1f:14:12,38:17:c3:1f:14:11,44:48:c1:91:d0:02,44:48:c1:91:d0:04,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:d0:14,38:17:c3:19:45:b1,38:17:c3:19:45:b2,44:48:c1:91:d0:12,44:48:c1:91:d0:10,38:17:c3:1f:19:d1,38:17:c3:24:47:51,38:17:c3:1f:19:d2,38:17:c3:24:47:52,38:17:c3:1f:09:83,38:17:c3:1f:09:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:83,38:17:c3:1f:09:92,44:48:c1:91:95:b1,38:17:c3:1f:09:91,38:17:c3:1f:09:93,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,44:48:c1:91:95:b0,44:48:c1:91:95:b3,44:48:c1:91:aa:32,38:17:c3:22:61:91,ac:e2:d3:c4:08:e6,92:32:4b:b2:cc:47,38:17:c3:1f:00:b0,38:17:c3:1f:14:00,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:50,38:17:c3:1f:14:10,44:48:c1:91:d0:01,20:a6:cd:42:0a:c2,44:48:c1:91:d0:11,38:17:c3:19:45:b0,38:17:c3:1f:19:d0,9c:d6:43:60:92:e0,38:17:c3:24:47:50,38:17:c3:1f:09:90,38:17:c3:1f:09:80,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,20:a6:cd:42:13:e0,38:17:c3:22:61:90,66:2a:2f:53:7c:99,44:48:c1:91:d0:00,20:a6:cd:42:0a:c3,38:17:c3:19:45:a2,38:17:c3:19:45:a1,44:48:c1:91:95:a3,44:48:c1:91:95:a0,44:48:c1:91:95:a1,20:a6:cd:42:13:e2,20:a6:cd:42:13:e1,44:48:c1:91:aa:31,38:17:c3:1a:cf:d2,38:17:c3:1a:cf:d1,38:17:c3:19:45:a0,44:48:c1:91:95:a2,38:17:c3:1f:19:f0,44:48:c1:91:aa:30,38:17:c3:1a:cf:d0,44:48:c1:91:9d:50,38:17:c3:1f:09:82,44:48:c1:91:aa:21,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,a8:bd:27:4c:aa:80,38:17:c3:1f:19:c0,b0:b8:67:3d:c2:f2,44:48:c1:91:aa:22,38:17:c3:22:5e:f2,44:48:c1:91:aa:20,38:17:c3:1f:1c:10,38:17:c3:22:5e:f0,b6:e6:2d:69:d5:58,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:40,20:a6:cd:42:0b:f3,38:17:c3:22:5e:f1,86:0d:8e:aa:25:a4,20:a6:cd:42:0b:f0,38:17:c3:19:d7:70,38:17:c3:1f:19:f2,38:17:c3:1f:19:e1,38:17:c3:1f:19:f1,38:17:c3:19:d7:71,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:72,20:a6:cd:42:0b:f2,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:19:36:32,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,38:17:c3:19:36:30,80:8d:b7:55:35:10,38:17:c3:19:36:31,80:8d:b7:55:35:03,80:8d:b7:55:29:d0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:35:13,ea:9e:b4:53:24:54,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:3a:50,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:3a:41,80:8d:b7:55:35:01,80:8d:b7:55:3a:42,b0:be:76:f8:30:5e,20:a6:cd:50:24:a0,80:8d:b7:55:3a:40,20:a6:cd:50:24:a2,38:17:c3:1e:ff:10,68:ff:7b:e4:af:38,80:8d:b7:55:29:d2,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:71:92,80:8d:b7:55:29:d1,38:17:c3:19:71:90,80:8d:b7:55:39:d0,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,20:a6:cd:50:24:a1,68:ff:7b:e4:af:39,38:17:c3:19:71:91,80:8d:b7:55:35:02,80:8d:b7:55:35:00,20:a6:cd:50:24:b0,38:17:c3:19:71:80,38:17:c3:19:71:81,00:4e:35:df:06:52,38:17:c3:19:71:82,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,20:a6:cd:50:24:b1,80:8d:b7:55:39:c0,38:17:c3:1e:ff:00,38:17:c3:1f:22:30,38:17:c3:1f:0e:10,20:a6:cd:50:24:b2,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:df:06:50,80:8d:b7:55:29:c2,38:17:c3:1f:22:31,80:8d:b7:55:29:c0,38:17:c3:1f:22:32,00:4e:35:de:e1:12,00:4e:35:df:06:41,80:8d:b7:55:29:c1,00:4e:35:df:06:42,00:4e:35:df:06:40,00:4e:35:df:06:51,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,80:8d:b7:55:4d:10,80:8d:b7:55:4d:00,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,x,y,label
-54,-72,-100,-64,-100,-54,-54,-77,-53,-53,-67,-68,-100,-81,-87,-87,-81,-81,-71,-71,-100,-100,-79,-78,-83,-76,-76,-100,-100,-100,-100,-100,-100,-83,-82,-74,-74,-72,-84,-100,-84,-83,-82,-82,-83,-100,-100,-100,-100,-75,-100,-53,-68,-82,-100,-71,-100,-79,-83,-76,-100,-100,-87,-84,-100,-100,-82,-100,-100,-88,-70,-79,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-82,-100,-100,-82,-83,-100,-100,-100,-82,-82,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,384,124,10
-55,-69,-100,-52,-75,-55,-54,-77,-53,-53,-68,-68,-100,-81,-87,-87,-81,-81,-71,-71,-82,-100,-79,-80,-85,-77,-77,-100,-100,-100,-100,-100,-100,-84,-82,-75,-75,-73,-83,-100,-83,-83,-83,-83,-84,-100,-100,-100,-100,-74,-100,-53,-68,-81,-100,-71,-81,-78,-85,-77,-100,-100,-88,-84,-100,-100,-84,-100,-100,-88,-81,-78,-77,-76,-84,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-83,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-81,-100,-100,-82,-81,-100,-100,-100,-82,-81,-100,-81,-81,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,384,124,10
-54,-70,-100,-66,-75,-54,-54,-100,-53,-53,-68,-68,-88,-81,-89,-87,-81,-81,-71,-71,-82,-100,-79,-80,-84,-76,-76,-100,-100,-100,-100,-100,-100,-84,-82,-75,-75,-73,-83,-100,-83,-84,-83,-84,-84,-100,-100,-100,-100,-78,-100,-53,-68,-81,-89,-71,-81,-78,-85,-76,-100,-100,-88,-84,-100,-100,-84,-100,-100,-88,-81,-78,-77,-76,-84,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-83,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-81,-100,-100,-82,-81,-100,-100,-100,-81,-82,-100,-80,-82,-100,-100,-100,-76,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,384,124,10
-54,-71,-100,-65,-66,-54,-54,-100,-53,-53,-68,-68,-88,-81,-89,-100,-81,-81,-70,-70,-82,-84,-100,-80,-85,-75,-75,-100,-100,-100,-100,-100,-100,-82,-100,-75,-75,-73,-83,-100,-83,-83,-83,-83,-83,-100,-100,-100,-100,-76,-100,-53,-68,-81,-89,-70,-81,-78,-85,-76,-100,-100,-88,-84,-83,-100,-84,-100,-100,-100,-81,-78,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-82,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-81,-100,-100,-82,-81,-100,-100,-100,-81,-82,-77,-81,-82,-75,-76,-100,-76,-78,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,384,124,10
-54,-71,-100,-65,-66,-54,-54,-100,-53,-53,-100,-100,-89,-81,-88,-89,-81,-81,-70,-70,-100,-84,-100,-100,-85,-76,-76,-100,-100,-100,-100,-100,-100,-82,-100,-75,-100,-74,-83,-100,-83,-84,-84,-83,-83,-100,-100,-100,-100,-79,-100,-53,-69,-81,-87,-70,-100,-100,-100,-76,-100,-100,-87,-83,-83,-100,-83,-100,-100,-100,-100,-78,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-82,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-82,-100,-100,-83,-81,-100,-100,-100,-81,-83,-77,-81,-82,-83,-83,-77,-76,-82,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,384,124,10
-53,-74,-100,-75,-66,-53,-53,-100,-49,-49,-70,-71,-89,-84,-89,-89,-84,-83,-72,-72,-82,-81,-100,-82,-80,-78,-77,-81,-100,-100,-100,-100,-100,-82,-100,-78,-100,-74,-82,-100,-82,-83,-84,-84,-84,-100,-100,-100,-100,-70,-100,-49,-70,-83,-88,-72,-100,-81,-81,-78,-100,-100,-87,-82,-83,-100,-84,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-83,-100,-100,-83,-83,-100,-100,-100,-83,-83,-81,-83,-83,-83,-83,-77,-76,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,401,124,11
-53,-76,-100,-70,-100,-53,-53,-100,-50,-50,-70,-71,-100,-83,-88,-100,-83,-82,-74,-74,-82,-81,-100,-82,-84,-75,-75,-83,-85,-100,-100,-100,-100,-81,-100,-77,-100,-74,-82,-100,-82,-82,-84,-84,-83,-100,-100,-100,-100,-68,-100,-50,-72,-83,-88,-74,-100,-81,-83,-75,-100,-100,-87,-81,-100,-100,-84,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-85,-100,-100,-84,-83,-100,-100,-100,-83,-84,-81,-83,-85,-79,-80,-81,-82,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,401,124,11
-54,-75,-100,-70,-69,-54,-54,-100,-49,-49,-73,-71,-100,-82,-88,-100,-83,-83,-74,-74,-82,-81,-100,-82,-84,-75,-76,-83,-85,-100,-100,-100,-100,-81,-100,-78,-81,-74,-83,-100,-82,-82,-84,-83,-84,-100,-100,-100,-100,-71,-100,-49,-73,-83,-88,-74,-100,-81,-83,-75,-100,-100,-87,-82,-82,-100,-84,-100,-100,-100,-100,-82,-78,-78,-86,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-85,-100,-100,-85,-84,-100,-100,-100,-83,-84,-81,-85,-85,-79,-80,-81,-82,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,401,124,11
-54,-75,-75,-71,-69,-54,-54,-100,-49,-49,-72,-72,-100,-82,-91,-100,-83,-83,-73,-73,-100,-100,-100,-100,-84,-76,-76,-83,-85,-100,-100,-100,-100,-81,-82,-78,-81,-73,-82,-100,-82,-81,-84,-83,-84,-100,-100,-100,-100,-72,-100,-49,-73,-83,-89,-74,-100,-83,-83,-76,-100,-100,-100,-82,-82,-100,-84,-100,-100,-100,-100,-83,-78,-78,-86,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-81,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-85,-100,-100,-84,-83,-100,-100,-100,-83,-85,-81,-85,-85,-79,-80,-81,-82,-79,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,401,124,11
-54,-75,-75,-71,-69,-54,-53,-83,-50,-50,-72,-72,-100,-82,-91,-100,-82,-82,-74,-74,-100,-100,-100,-100,-84,-76,-76,-100,-100,-100,-100,-100,-100,-81,-82,-77,-81,-68,-83,-100,-82,-81,-84,-83,-83,-100,-100,-100,-100,-72,-100,-49,-73,-83,-89,-74,-100,-83,-83,-76,-100,-100,-100,-83,-82,-100,-83,-100,-100,-100,-100,-83,-78,-78,-86,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-81,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-84,-100,-100,-85,-84,-100,-100,-100,-83,-85,-100,-83,-85,-79,-100,-100,-100,-79,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,401,124,11
-54,-75,-75,-62,-70,-54,-53,-83,-49,-49,-73,-72,-100,-82,-91,-100,-83,-82,-74,-74,-82,-83,-100,-83,-84,-76,-76,-100,-100,-100,-100,-100,-100,-81,-82,-77,-100,-74,-82,-100,-83,-83,-84,-83,-84,-100,-100,-100,-100,-71,-100,-49,-73,-82,-89,-74,-82,-83,-83,-76,-100,-100,-100,-82,-100,-100,-84,-100,-100,-100,-82,-82,-78,-78,-63,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-83,-83,-100,-100,-100,-83,-84,-100,-82,-85,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,401,124,11
-48,-74,-75,-69,-70,-48,-48,-83,-46,-46,-73,-68,-100,-82,-100,-100,-83,-82,-74,-74,-82,-83,-100,-83,-83,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-73,-87,-100,-85,-86,-82,-82,-82,-100,-100,-100,-100,-74,-100,-45,-100,-82,-100,-74,-82,-100,-83,-74,-100,-83,-88,-86,-100,-100,-82,-100,-100,-100,-82,-82,-78,-78,-63,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-71,-83,-79,-100,-100,-80,-80,-100,-100,-100,-79,-79,-100,-80,-80,-100,-100,-100,-100,-78,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-49,-74,-100,-74,-100,-49,-49,-100,-46,-46,-100,-68,-100,-83,-100,-100,-83,-83,-73,-73,-100,-100,-100,-100,-84,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-73,-87,-100,-85,-86,-82,-81,-83,-100,-100,-100,-100,-72,-100,-45,-100,-84,-100,-73,-100,-100,-100,-74,-100,-83,-87,-86,-100,-100,-83,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-71,-83,-79,-100,-100,-80,-79,-100,-100,-100,-77,-79,-100,-79,-80,-100,-100,-100,-100,-78,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-48,-75,-100,-71,-100,-48,-48,-86,-46,-46,-100,-68,-100,-83,-100,-100,-84,-83,-74,-74,-100,-100,-100,-100,-82,-74,-74,-83,-83,-100,-100,-100,-100,-100,-100,-77,-77,-74,-87,-100,-85,-87,-82,-81,-81,-100,-100,-100,-100,-72,-100,-45,-100,-83,-100,-75,-100,-100,-83,-74,-100,-83,-87,-86,-100,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-71,-83,-79,-100,-100,-80,-80,-100,-100,-100,-79,-80,-100,-80,-79,-100,-100,-100,-100,-78,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-48,-74,-100,-69,-100,-48,-48,-83,-46,-46,-67,-68,-100,-85,-100,-100,-85,-85,-75,-75,-100,-100,-100,-100,-83,-73,-73,-83,-83,-100,-100,-100,-100,-82,-100,-78,-77,-74,-86,-100,-86,-85,-82,-81,-83,-100,-100,-100,-100,-72,-100,-45,-68,-85,-100,-76,-100,-100,-83,-73,-100,-100,-87,-86,-100,-100,-82,-100,-100,-88,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-80,-80,-100,-100,-100,-79,-80,-100,-80,-79,-100,-100,-100,-100,-78,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-48,-74,-100,-71,-100,-49,-48,-83,-46,-46,-68,-68,-100,-83,-100,-100,-83,-83,-75,-75,-100,-84,-100,-100,-83,-75,-75,-83,-83,-100,-100,-100,-100,-82,-80,-78,-78,-74,-86,-100,-86,-85,-82,-82,-83,-100,-100,-100,-100,-73,-100,-46,-68,-84,-100,-76,-100,-100,-83,-75,-100,-100,-100,-86,-81,-100,-82,-100,-100,-88,-100,-83,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-80,-100,-100,-80,-79,-100,-100,-100,-79,-80,-100,-79,-79,-100,-100,-100,-100,-78,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
-48,-74,-100,-70,-70,-48,-48,-83,-46,-46,-68,-67,-100,-83,-88,-100,-84,-83,-73,-73,-100,-84,-84,-100,-85,-75,-75,-100,-100,-100,-100,-100,-100,-82,-80,-77,-77,-73,-86,-100,-85,-86,-84,-82,-82,-100,-100,-100,-100,-67,-100,-46,-69,-83,-89,-73,-100,-100,-100,-75,-100,-100,-100,-86,-81,-100,-82,-100,-100,-88,-100,-83,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-80,-100,-100,-80,-80,-100,-100,-100,-78,-80,-100,-79,-80,-100,-100,-100,-100,-78,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,418,124,12
