38:17:c3:1f:00:b0,72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:09:91,44:48:c1:91:d0:12,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,44:48:c1:91:d0:10,44:48:c1:91:d0:14,38:17:c3:1f:09:93,38:17:c3:1f:09:92,b4:5d:50:e1:96:43,44:48:c1:91:d0:02,20:a6:cd:42:0a:c3,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:14:12,44:48:c1:91:95:b1,44:48:c1:91:95:b3,38:17:c3:24:47:52,44:48:c1:91:95:b0,38:17:c3:1f:14:11,38:17:c3:24:47:51,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:1f:19:d2,a8:bd:27:4c:aa:93,44:48:c1:91:d0:04,38:17:c3:19:45:a1,a8:bd:27:4c:aa:91,38:17:c3:1f:19:d1,44:48:c1:91:95:a0,a8:bd:27:4c:aa:83,38:17:c3:19:45:a2,44:48:c1:91:95:a1,38:17:c3:1f:09:83,a8:bd:27:4c:aa:92,38:17:c3:19:45:b1,38:17:c3:19:45:b2,44:48:c1:91:95:a3,38:17:c3:1f:00:a0,20:a6:cd:42:0a:c2,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,38:17:c3:1f:09:90,9c:d6:43:60:92:e0,38:17:c3:1f:14:00,44:48:c1:91:95:b2,20:a6:cd:42:0a:d2,38:17:c3:24:47:50,38:17:c3:1f:14:10,38:17:c3:1f:19:d0,a8:bd:27:4c:aa:90,38:17:c3:19:45:a0,44:48:c1:91:95:a2,38:17:c3:19:45:b0,38:17:c3:19:36:30,20:a6:cd:42:13:f0,66:2a:2f:53:7c:99,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,44:48:c1:91:d0:00,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,b4:5d:50:e1:96:40,44:48:c1:91:d0:01,a8:bd:27:4c:aa:80,38:17:c3:1f:19:f0,38:17:c3:1f:19:c0,a8:bd:27:4c:aa:82,38:17:c3:1f:09:80,38:17:c3:1f:09:82,a8:bd:27:4c:aa:81,38:17:c3:1f:09:81,ac:e2:d3:c4:08:e6,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e3,80:8d:b7:55:25:e3,38:17:c3:19:d7:70,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:61,38:17:c3:19:d7:72,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,38:17:c3:19:d7:71,08:36:c9:53:bf:8b,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:13,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:03,80:8d:b7:55:3a:50,80:8d:b7:55:35:11,80:8d:b7:55:35:10,80:8d:b7:55:3a:52,80:8d:b7:55:35:12,80:8d:b7:55:3a:51,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:3a:41,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:35:01,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:39:d0,38:17:c3:1e:ff:10,80:8d:b7:55:3a:42,38:17:c3:1e:ff:12,ea:9e:b4:53:24:54,68:ff:7b:e4:af:38,80:8d:b7:55:3a:40,38:17:c3:19:71:90,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1e:ff:01,38:17:c3:19:71:80,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,38:17:c3:19:36:21,38:17:c3:19:36:20,38:17:c3:19:36:22,38:17:c3:1e:ff:11,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:29:d0,38:17:c3:19:36:31,38:17:c3:19:36:32,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,00:4e:35:de:e1:12,20:a6:cd:50:24:b0,38:17:c3:1f:22:30,00:4e:35:df:06:52,00:4e:35:df:06:50,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:22:32,38:17:c3:1f:22:31,00:4e:35:df:06:51,38:17:c3:1f:0e:00,00:4e:35:df:06:40,00:4e:35:de:e1:10,38:17:c3:1f:0e:10,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:0e:12,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,x,y,timestamp
-67,-100,-100,-67,-68,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-75,-100,-100,-100,-78,-78,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-79,-87,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-80,-80,-67,-78,-78,-67,-67,-67,-67,-83,-83,-78,-67,-100,-83,-83,-80,-80,-82,-81,-81,-100,-87,-82,-82,-87,-81,-87,-82,-82,-83,-80,-100,-100,-100,-100,-87,-100,-100,-80,-100,-100,-88,-80,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,662,2281934532097
-67,-100,-100,-68,-68,-100,-91,-81,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-69,-100,-100,-100,-77,-77,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-77,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-78,-80,-67,-76,-78,-67,-67,-67,-67,-84,-84,-78,-67,-100,-83,-84,-80,-81,-82,-81,-81,-100,-87,-82,-82,-87,-83,-87,-81,-82,-83,-80,-100,-100,-100,-100,-88,-100,-100,-80,-100,-100,-100,-82,-86,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,662,2285969490220
-68,-100,-100,-68,-69,-100,-91,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-74,-100,-100,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-78,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-77,-80,-66,-78,-78,-67,-68,-67,-66,-84,-85,-79,-66,-100,-84,-84,-80,-79,-82,-80,-80,-100,-87,-82,-82,-86,-83,-85,-81,-100,-100,-80,-100,-100,-100,-92,-88,-100,-100,-80,-100,-100,-89,-82,-86,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,662,2289974129021
-68,-100,-90,-68,-68,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-73,-100,-100,-100,-77,-77,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-78,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-77,-80,-66,-78,-67,-67,-67,-68,-67,-84,-84,-79,-66,-100,-84,-84,-80,-80,-82,-80,-80,-82,-87,-82,-82,-85,-82,-85,-82,-81,-100,-80,-100,-100,-100,-85,-89,-100,-100,-80,-100,-100,-89,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,662,2293976792353
-64,-100,-100,-64,-64,-100,-88,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-79,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-86,-80,-73,-86,-86,-69,-69,-69,-73,-88,-88,-86,-73,-100,-89,-88,-79,-78,-81,-78,-78,-83,-82,-81,-80,-81,-81,-82,-83,-83,-84,-100,-79,-80,-80,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-83,-100,-88,-89,-100,-87,-88,-89,-100,-100,-100,-83,-100,-100,-100,-100,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,679,2343575509469
-64,-100,-100,-64,-65,-100,-88,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-100,-78,-78,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-78,-85,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-84,-78,-69,-85,-85,-68,-66,-67,-69,-90,-89,-85,-69,-100,-90,-89,-79,-79,-82,-77,-79,-87,-82,-82,-82,-83,-81,-83,-83,-83,-84,-100,-80,-80,-80,-89,-100,-100,-100,-100,-100,-87,-100,-100,-83,-83,-84,-83,-100,-88,-89,-100,-87,-87,-89,-100,-100,-100,-84,-83,-100,-100,-100,-85,-84,-84,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,679,2347836550301
-61,-100,-100,-67,-67,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-73,-100,-100,-100,-71,-71,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-71,-85,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-78,-82,-63,-78,-78,-69,-69,-68,-63,-85,-85,-78,-63,-100,-85,-84,-76,-76,-83,-76,-76,-79,-83,-84,-82,-83,-82,-83,-80,-81,-81,-86,-80,-100,-100,-100,-86,-89,-100,-86,-100,-87,-100,-86,-83,-86,-84,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-84,-83,-100,-100,-100,-85,-87,-84,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,679,2352464127330
-69,-100,-100,-70,-70,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-70,-100,-92,-100,-73,-73,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-73,-88,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-76,-78,-61,-80,-79,-69,-70,-69,-61,-85,-85,-79,-61,-100,-85,-84,-77,-78,-90,-77,-77,-79,-87,-84,-87,-83,-89,-83,-82,-81,-81,-86,-81,-81,-81,-90,-86,-89,-100,-86,-100,-100,-100,-86,-86,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-87,-85,-100,-100,-90,-100,-87,-85,-86,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,679,2357130102276
-66,-100,-100,-66,-66,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-70,-100,-93,-100,-73,-73,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-73,-87,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-80,-86,-60,-79,-79,-69,-68,-68,-60,-85,-85,-79,-60,-100,-85,-85,-77,-78,-86,-78,-78,-87,-86,-86,-85,-87,-86,-100,-82,-81,-81,-85,-81,-74,-81,-90,-100,-90,-100,-100,-100,-100,-100,-86,-88,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-86,-85,-88,-91,-90,-87,-87,-84,-84,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,679,2361611200035
-69,-100,-100,-70,-70,-100,-100,-78,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-69,-100,-90,-100,-74,-74,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-74,-87,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-80,-84,-61,-81,-82,-68,-68,-68,-61,-89,-87,-82,-61,-100,-88,-87,-77,-77,-87,-77,-78,-79,-87,-87,-88,-85,-87,-86,-83,-83,-83,-85,-81,-81,-80,-100,-90,-90,-81,-100,-81,-100,-100,-86,-86,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-86,-100,-88,-91,-100,-87,-87,-84,-84,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,450,679,2366246358575
-69,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-72,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-74,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-73,-64,-81,-81,-67,-66,-66,-64,-100,-100,-82,-64,-100,-100,-100,-77,-77,-83,-77,-77,-100,-81,-83,-83,-80,-83,-80,-74,-77,-77,-77,-100,-100,-100,-84,-81,-89,-81,-78,-81,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,467,679,2411174860537
-66,-100,-100,-68,-68,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-71,-100,-100,-100,-74,-74,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-74,-91,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-73,-64,-81,-81,-67,-68,-67,-64,-100,-100,-82,-64,-100,-100,-100,-78,-78,-83,-78,-78,-77,-78,-82,-83,-78,-82,-79,-79,-80,-80,-79,-100,-82,-83,-84,-86,-88,-80,-78,-79,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-82,-82,-88,-88,-89,-100,-100,-100,-100,-100,-100,-87,-87,-90,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,467,679,2415371050796
-63,-100,-100,-63,-63,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-91,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-84,-79,-63,-83,-83,-67,-67,-66,-63,-88,-87,-83,-63,-100,-88,-88,-77,-77,-83,-78,-78,-79,-80,-82,-83,-80,-84,-80,-78,-78,-79,-79,-82,-82,-83,-87,-87,-88,-80,-79,-79,-100,-88,-79,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-82,-81,-88,-88,-89,-100,-100,-100,-100,-100,-100,-88,-88,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,467,679,2419030844857
-55,-100,-100,-56,-56,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-71,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-71,-100,-75,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-83,-78,-64,-82,-82,-66,-67,-66,-64,-88,-89,-83,-63,-100,-87,-87,-77,-77,-82,-77,-77,-79,-80,-81,-83,-80,-84,-80,-78,-78,-78,-79,-82,-100,-100,-87,-87,-88,-100,-79,-100,-100,-88,-78,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,467,679,2422631996262
-61,-100,-100,-62,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-71,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-71,-100,-75,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-83,-78,-64,-83,-82,-67,-68,-67,-64,-88,-89,-84,-64,-100,-89,-89,-78,-79,-80,-78,-78,-79,-80,-81,-81,-79,-81,-80,-78,-78,-79,-79,-81,-82,-82,-100,-86,-87,-79,-78,-80,-100,-90,-79,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,467,679,2426318804333
-71,-100,-100,-71,-71,-100,-100,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-90,-100,-74,-74,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-83,-78,-63,-82,-82,-66,-66,-66,-63,-86,-87,-83,-62,-100,-87,-88,-78,-78,-84,-78,-78,-78,-80,-84,-84,-80,-84,-80,-79,-78,-78,-79,-82,-82,-82,-85,-85,-87,-79,-78,-80,-100,-90,-79,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,467,679,2429922847457
-70,-100,-100,-100,-100,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-85,-79,-65,-83,-73,-61,-62,-62,-65,-85,-85,-83,-65,-100,-84,-85,-80,-80,-76,-81,-81,-80,-79,-76,-77,-79,-76,-79,-82,-81,-83,-80,-79,-80,-81,-90,-100,-100,-80,-79,-80,-84,-86,-79,-100,-100,-100,-100,-100,-83,-83,-85,-100,-100,-100,-79,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,485,679,2469605980567
-71,-100,-100,-72,-73,-100,-100,-67,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-80,-100,-91,-100,-80,-80,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-80,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-84,-80,-64,-82,-83,-61,-61,-61,-64,-85,-85,-83,-64,-100,-85,-86,-79,-79,-76,-79,-80,-80,-80,-76,-76,-80,-76,-80,-82,-82,-81,-79,-79,-80,-81,-90,-100,-100,-80,-79,-80,-84,-86,-79,-100,-100,-100,-100,-100,-83,-85,-84,-100,-100,-100,-79,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-89,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,485,679,2473892086451
-70,-100,-100,-70,-70,-100,-100,-67,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-80,-100,-81,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-80,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-76,-79,-63,-83,-83,-61,-61,-61,-63,-85,-85,-83,-63,-100,-86,-85,-81,-81,-77,-81,-81,-81,-81,-76,-77,-81,-77,-80,-82,-83,-82,-80,-81,-81,-79,-100,-89,-100,-100,-79,-100,-100,-86,-79,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-85,-85,-100,-86,-100,-100,-100,-100,-100,-88,-86,-88,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,485,679,2478418154991
-70,-100,-100,-70,-69,-100,-100,-75,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-100,-81,-100,-80,-80,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-79,-82,-63,-79,-83,-61,-61,-61,-63,-85,-85,-83,-63,-100,-85,-85,-81,-82,-77,-81,-80,-83,-80,-100,-77,-80,-77,-80,-82,-83,-82,-80,-80,-81,-81,-100,-87,-100,-100,-79,-100,-100,-86,-79,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-85,-100,-100,-100,-100,-100,-88,-86,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,485,679,2482856444208
