38:17:c3:1f:00:b0,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:96:43,44:48:c1:91:d0:04,38:17:c3:1f:14:01,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:24:47:51,38:17:c3:1f:09:93,38:17:c3:24:47:52,38:17:c3:1f:09:92,38:17:c3:1f:09:91,38:17:c3:1f:00:a1,20:a6:cd:42:0a:c3,38:17:c3:1f:14:02,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,38:17:c3:1f:00:a2,44:48:c1:91:d0:00,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,44:48:c1:91:d0:02,38:17:c3:1f:14:12,38:17:c3:1f:19:d1,38:17:c3:1f:14:11,38:17:c3:1f:19:d2,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:19:45:b1,38:17:c3:19:45:b2,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:93,44:48:c1:91:95:b3,a8:bd:27:4c:aa:92,44:48:c1:91:95:a1,a8:bd:27:4c:aa:83,44:48:c1:91:95:a0,44:48:c1:91:95:a3,a8:bd:27:4c:aa:82,38:17:c3:1f:09:83,a8:bd:27:4c:aa:81,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,20:a6:cd:42:0b:e3,44:48:c1:91:d0:11,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:50,38:17:c3:24:47:50,38:17:c3:1f:09:90,38:17:c3:1f:00:a0,20:a6:cd:42:0a:c2,38:17:c3:1f:14:00,44:48:c1:91:d0:01,b4:5d:50:e1:96:40,38:17:c3:1f:19:d0,44:48:c1:91:95:a2,44:48:c1:91:95:b2,38:17:c3:1f:14:10,a8:bd:27:4c:aa:90,38:17:c3:19:45:b0,9c:d6:43:60:92:e0,a8:bd:27:4c:aa:80,38:17:c3:19:d7:70,38:17:c3:1f:19:c0,38:17:c3:19:45:a1,38:17:c3:19:45:a2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:a0,38:17:c3:1a:cf:d0,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b7,38:17:c3:22:61:90,80:8d:b7:55:25:e3,38:17:c3:1f:19:f0,38:17:c3:22:5e:f0,20:a6:cd:42:13:f2,20:a6:cd:42:13:f1,20:a6:cd:42:13:f0,38:17:c3:19:36:30,38:17:c3:1f:09:80,38:17:c3:1f:09:81,38:17:c3:1f:09:82,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:22:61:91,38:17:c3:22:61:92,38:17:c3:19:d7:71,38:17:c3:19:d7:72,38:17:c3:19:d7:62,38:17:c3:19:d7:60,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,38:17:c3:19:d7:61,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,38:17:c3:19:36:31,80:8d:b7:55:35:03,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,38:17:c3:19:36:32,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:3a:50,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:10,b0:be:76:f8:30:5e,68:ff:7b:e4:af:39,38:17:c3:1e:ff:10,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:35:12,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:35:02,68:ff:7b:e4:af:38,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,80:8d:b7:55:39:d0,38:17:c3:19:71:90,38:17:c3:1e:ff:12,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:1e:ff:11,38:17:c3:19:36:22,80:8d:b7:55:39:c1,ea:9e:b4:53:24:54,80:8d:b7:55:39:c0,80:8d:b7:55:29:d0,80:8d:b7:55:39:c2,38:17:c3:1f:22:30,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,38:17:c3:1e:ff:00,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:29:c0,20:a6:cd:50:24:a2,00:4e:35:df:06:52,20:a6:cd:50:24:b0,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,00:4e:35:de:e1:12,00:4e:35:df:06:51,38:17:c3:1f:22:31,00:4e:35:df:06:50,20:a6:cd:50:24:b2,00:4e:35:df:06:41,00:4e:35:df:06:40,00:4e:35:df:06:42,20:a6:cd:50:24:b1,38:17:c3:1f:22:32,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:22:22,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:0e:02,80:8d:b7:55:4d:00,80:8d:b7:55:4d:01,38:17:c3:1f:0e:12,80:8d:b7:55:4d:02,x,y,timestamp
-53,-100,-54,-53,-88,-85,-88,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-54,-91,-100,-100,-100,-54,-100,-100,-100,-100,-83,-100,-82,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-82,-100,-100,-85,-87,-86,-100,-100,-78,-89,-100,-100,-100,-87,-54,-100,-100,-100,-100,-100,-100,-100,-83,-100,-79,-100,-85,-81,-100,-80,-80,-82,-80,-100,-100,-88,-100,-92,-100,-100,-100,-100,-100,-100,-87,-87,-86,-100,-100,-100,-100,-80,-81,-82,-81,-84,-84,-82,-84,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,201,608,1361856267031
-52,-100,-52,-52,-100,-85,-86,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-100,-53,-81,-100,-79,-80,-54,-100,-100,-100,-100,-83,-100,-84,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-86,-100,-100,-79,-87,-100,-100,-100,-87,-54,-79,-100,-100,-100,-100,-100,-100,-84,-100,-79,-100,-86,-82,-100,-80,-80,-70,-100,-100,-100,-88,-100,-92,-100,-100,-100,-100,-100,-100,-88,-87,-88,-100,-100,-100,-100,-80,-81,-100,-83,-100,-84,-83,-84,-84,-84,-85,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,201,608,1365993196613
-53,-85,-53,-52,-100,-100,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-86,-100,-54,-86,-100,-79,-80,-54,-100,-100,-100,-100,-83,-100,-83,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-86,-100,-100,-85,-88,-86,-100,-100,-78,-89,-100,-100,-100,-86,-54,-79,-100,-100,-100,-100,-100,-100,-83,-100,-79,-100,-87,-81,-100,-80,-80,-72,-73,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-86,-100,-100,-100,-100,-81,-81,-83,-83,-100,-100,-82,-84,-84,-84,-84,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,201,608,1370297748382
-52,-85,-53,-53,-100,-100,-89,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-54,-81,-100,-100,-100,-54,-100,-100,-100,-100,-83,-100,-83,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-85,-100,-100,-85,-87,-86,-100,-100,-82,-89,-100,-100,-100,-86,-54,-100,-100,-100,-100,-100,-100,-100,-84,-100,-79,-100,-87,-80,-100,-81,-80,-73,-80,-100,-100,-86,-100,-73,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-81,-81,-83,-68,-100,-100,-82,-85,-85,-84,-85,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,201,608,1374672848172
-52,-100,-52,-52,-84,-84,-89,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-54,-88,-100,-100,-100,-54,-100,-100,-100,-100,-83,-100,-84,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-87,-100,-100,-83,-86,-85,-100,-100,-77,-89,-100,-100,-100,-87,-54,-100,-100,-100,-100,-100,-100,-100,-83,-100,-80,-100,-86,-82,-100,-79,-80,-80,-79,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-87,-87,-87,-100,-100,-100,-100,-82,-81,-82,-82,-84,-84,-82,-84,-85,-85,-84,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,201,608,1378968454524
-42,-100,-42,-42,-100,-79,-88,-100,-100,-100,-100,-100,-100,-100,-87,-100,-92,-100,-100,-85,-100,-85,-85,-50,-100,-100,-100,-100,-50,-100,-100,-100,-100,-82,-100,-83,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-88,-100,-100,-100,-89,-100,-100,-100,-76,-100,-100,-100,-100,-86,-50,-100,-100,-100,-100,-100,-100,-100,-83,-100,-76,-100,-100,-80,-100,-100,-100,-77,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-80,-80,-82,-82,-76,-76,-82,-81,-81,-82,-82,-100,-86,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,215,608,1416216630448
-43,-81,-44,-43,-100,-79,-88,-100,-100,-100,-100,-100,-100,-100,-87,-100,-90,-100,-100,-86,-100,-87,-86,-51,-92,-100,-100,-100,-51,-100,-100,-100,-100,-86,-100,-86,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-90,-100,-100,-100,-89,-100,-100,-100,-77,-100,-90,-100,-100,-87,-51,-100,-100,-100,-100,-100,-100,-100,-86,-100,-77,-92,-100,-79,-100,-100,-100,-80,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-79,-79,-82,-82,-78,-77,-82,-79,-79,-79,-80,-78,-86,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,215,608,1420381508988
-44,-82,-44,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-92,-100,-100,-86,-100,-87,-87,-50,-92,-83,-100,-100,-50,-100,-100,-100,-100,-86,-100,-87,-100,-100,-100,-75,-75,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-77,-100,-91,-100,-100,-87,-50,-100,-86,-100,-100,-100,-100,-100,-86,-100,-75,-92,-100,-79,-100,-77,-77,-81,-78,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-80,-79,-82,-81,-78,-78,-82,-80,-80,-80,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,215,608,1424620947840
-42,-79,-42,-42,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-85,-100,-92,-100,-100,-84,-100,-84,-84,-50,-91,-84,-100,-100,-60,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-88,-91,-100,-100,-84,-51,-100,-84,-100,-100,-100,-100,-100,-80,-100,-77,-100,-100,-82,-100,-76,-75,-76,-76,-100,-93,-100,-100,-60,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-81,-75,-76,-100,-82,-83,-83,-83,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,215,608,1428963275860
-42,-80,-42,-42,-87,-82,-87,-100,-100,-100,-100,-100,-100,-92,-84,-100,-100,-100,-100,-85,-100,-85,-86,-50,-92,-83,-100,-100,-50,-100,-100,-100,-100,-79,-100,-80,-100,-100,-100,-80,-79,-100,-100,-100,-100,-100,-86,-100,-100,-100,-87,-100,-100,-100,-71,-89,-100,-100,-100,-85,-50,-100,-84,-100,-100,-100,-100,-100,-79,-100,-80,-100,-100,-82,-100,-76,-75,-79,-76,-100,-100,-80,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-84,-83,-75,-75,-82,-82,-83,-82,-83,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,215,608,1433161813254
-42,-80,-42,-42,-87,-82,-88,-100,-87,-100,-100,-100,-100,-92,-84,-100,-100,-100,-100,-85,-100,-86,-86,-51,-88,-85,-100,-100,-51,-100,-100,-100,-100,-80,-100,-81,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-85,-100,-100,-100,-87,-100,-100,-100,-77,-86,-100,-100,-100,-85,-51,-100,-78,-100,-100,-100,-100,-100,-81,-100,-80,-100,-100,-82,-100,-76,-76,-82,-76,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-82,-84,-84,-75,-75,-82,-83,-83,-83,-84,-76,-100,-93,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,215,608,1437262413356
-47,-100,-48,-48,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-87,-58,-86,-100,-100,-100,-58,-100,-100,-100,-100,-82,-100,-82,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-86,-100,-100,-100,-89,-100,-100,-100,-80,-100,-100,-100,-100,-86,-58,-100,-100,-100,-100,-100,-100,-100,-82,-100,-78,-93,-100,-79,-100,-78,-77,-80,-78,-100,-100,-84,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-78,-83,-84,-78,-79,-84,-77,-77,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,230,608,1475315022977
-47,-100,-47,-47,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-86,-100,-86,-85,-58,-88,-87,-100,-100,-58,-100,-100,-100,-100,-80,-100,-80,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-77,-100,-100,-75,-89,-75,-100,-100,-79,-100,-100,-100,-100,-86,-58,-100,-87,-100,-100,-100,-100,-100,-81,-100,-77,-93,-75,-80,-100,-76,-77,-76,-77,-100,-100,-84,-100,-92,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-80,-81,-83,-83,-78,-79,-82,-78,-78,-78,-78,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,230,608,1479568651778
-48,-100,-49,-48,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-86,-100,-86,-85,-58,-88,-87,-100,-100,-58,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-87,-100,-100,-75,-88,-75,-100,-100,-62,-100,-100,-100,-100,-86,-58,-100,-87,-100,-100,-100,-100,-100,-86,-100,-74,-100,-75,-79,-100,-77,-77,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-80,-79,-83,-82,-79,-79,-82,-77,-77,-77,-77,-78,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,230,608,1484010928339
-47,-100,-48,-48,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-86,-100,-86,-87,-58,-89,-100,-100,-100,-58,-100,-100,-100,-100,-83,-100,-84,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-88,-100,-100,-100,-87,-100,-100,-100,-80,-100,-100,-100,-100,-86,-58,-100,-100,-100,-100,-100,-100,-100,-84,-100,-74,-100,-100,-79,-100,-77,-78,-77,-77,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-79,-79,-71,-82,-78,-71,-82,-78,-78,-78,-78,-79,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,230,608,1488285010524
-47,-86,-47,-47,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-86,-100,-86,-85,-58,-81,-100,-79,-79,-58,-100,-100,-100,-100,-83,-100,-84,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-89,-100,-100,-100,-88,-100,-100,-100,-80,-100,-100,-100,-100,-85,-58,-79,-100,-100,-100,-100,-100,-100,-84,-100,-74,-100,-100,-79,-100,-77,-78,-76,-78,-100,-100,-85,-100,-91,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-78,-79,-82,-100,-78,-79,-100,-78,-78,-78,-78,-78,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,230,608,1492571459221
-47,-85,-47,-47,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-86,-100,-85,-85,-58,-92,-100,-79,-79,-58,-100,-100,-100,-100,-84,-100,-83,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100,-89,-100,-100,-100,-88,-100,-100,-100,-76,-100,-93,-100,-100,-85,-58,-79,-100,-100,-100,-100,-100,-100,-83,-100,-74,-100,-100,-79,-100,-77,-77,-76,-77,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-78,-83,-100,-79,-79,-100,-78,-78,-78,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,230,608,1496889443959
-50,-100,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-58,-100,-100,-100,-100,-58,-100,-100,-100,-100,-83,-100,-82,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-88,-59,-100,-100,-100,-100,-100,-100,-100,-83,-100,-77,-100,-100,-78,-100,-76,-77,-72,-76,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-83,-83,-76,-76,-83,-79,-78,-79,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,244,608,1529040917748
-50,-100,-51,-51,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-59,-90,-100,-100,-100,-59,-100,-100,-100,-100,-83,-100,-83,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-71,-100,-100,-100,-100,-86,-59,-100,-100,-100,-100,-100,-100,-100,-83,-100,-79,-100,-100,-77,-100,-78,-78,-70,-78,-100,-92,-85,-100,-88,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-77,-77,-83,-83,-76,-76,-83,-79,-79,-79,-79,-76,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,244,608,1533114342122
