b8:27:eb:9f:6b:77,80:8d:b7:55:3a:42,b0:be:76:f8:30:5e,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:35:12,80:8d:b7:55:35:13,80:8d:b7:55:35:11,ea:9e:b4:53:24:54,80:8d:b7:55:35:03,38:17:c3:1f:0e:11,80:8d:b7:55:35:02,80:8d:b7:55:35:01,b4:5d:50:e1:92:33,80:8d:b7:55:25:f0,00:4e:35:df:06:52,80:8d:b7:55:39:d0,44:48:c1:a5:82:30,80:8d:b7:55:35:10,80:8d:b7:55:39:c0,38:17:c3:19:d7:70,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:50:24:b2,ac:e2:d3:c4:08:e6,38:17:c3:1f:01:91,38:17:c3:1f:0e:10,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:01:92,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:50:24:b1,38:17:c3:19:45:b2,38:17:c3:1f:0e:00,38:17:c3:1f:01:90,80:8d:b7:55:35:00,38:17:c3:1e:ff:10,20:a6:cd:50:24:b0,38:17:c3:1f:01:81,80:8d:b7:55:39:c2,80:8d:b7:55:25:e3,80:8d:b7:55:3a:41,00:4e:35:df:06:51,00:4e:35:df:06:40,80:8d:b7:55:3a:40,00:4e:35:df:06:42,66:2a:2f:53:7c:99,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,38:17:c3:19:45:a1,00:4e:35:df:06:41,38:17:c3:1f:09:83,80:8d:b7:55:3a:50,80:8d:b7:55:25:e0,38:17:c3:19:45:a0,80:8d:b7:55:39:c1,72:32:b1:3e:1a:b7,68:ff:7b:e4:af:38,60:32:b1:3e:1a:b8,38:17:c3:19:45:a2,38:17:c3:19:45:b1,b4:5d:50:e1:92:23,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,38:17:c3:19:45:b0,38:17:c3:1f:09:90,20:a6:cd:50:24:a0,38:17:c3:19:55:50,38:17:c3:1f:01:82,60:32:b1:3e:1a:b7,44:48:c1:a5:82:22,44:48:c1:a5:82:21,00:4e:35:df:06:50,b4:5d:50:e1:92:22,72:32:b1:3e:1a:b8,38:17:c3:1f:01:80,38:17:c3:19:d7:60,44:48:c1:a5:82:20,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,b4:5d:50:e1:92:31,b4:5d:50:e1:92:21,38:17:c3:1f:09:93,b4:5d:50:e1:96:43,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,b4:5d:50:e1:96:50,38:17:c3:1f:22:31,38:17:c3:19:55:51,b4:5d:50:e1:92:20,38:17:c3:19:55:52,00:4e:35:de:e1:10,38:17:c3:1f:22:30,b4:5d:50:e1:96:52,00:4e:35:de:e1:11,b4:5d:50:e1:96:51,20:a6:cd:42:0b:e3,38:17:c3:19:71:90,38:17:c3:1f:22:32,38:17:c3:19:71:92,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:1f:22:21,38:17:c3:1f:22:22,00:4e:35:de:e1:00,00:4e:35:de:e1:01,00:4e:35:de:e1:02,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:30,38:17:c3:1f:08:50,44:48:c1:91:95:b2,9c:d6:43:60:92:e0,38:17:c3:1f:08:51,44:48:c1:91:95:b3,44:48:c1:91:95:b0,00:4e:35:de:d7:53,00:4e:35:de:d7:52,44:48:c1:91:95:b1,00:4e:35:de:d7:50,00:4e:35:de:d7:51,38:17:c3:1f:08:42,38:17:c3:1f:08:40,00:4e:35:df:0e:12,38:17:c3:1f:08:41,38:17:c3:1f:22:20,a8:bd:27:4c:bd:32,00:4e:35:de:d7:43,00:4e:35:de:d7:40,38:17:c3:19:71:80,00:4e:35:de:d7:42,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,38:17:c3:19:71:91,38:17:c3:19:71:82,38:17:c3:19:71:81,00:4e:35:de:d7:41,38:17:c3:1f:08:52,38:17:c3:19:36:30,38:17:c3:19:36:32,00:4e:35:df:0e:11,00:4e:35:df:0e:10,38:17:c3:1e:fc:b0,00:4e:35:df:0e:01,00:4e:35:df:0e:02,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:4f:12,00:4e:35:df:27:01,38:17:c3:24:4f:10,00:4e:35:df:27:02,38:17:c3:24:4f:11,38:17:c3:24:58:a2,00:4e:35:df:27:00,38:17:c3:24:4f:00,38:17:c3:24:4f:02,38:17:c3:24:4f:01,38:17:c3:24:58:a1,38:17:c3:1b:08:a1,38:17:c3:1b:08:a0,38:17:c3:24:58:a0,32:f7:72:50:57:3b,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:1b:08:b0,38:17:c3:1b:08:a2,x,y,timestamp
-36,-68,-68,-75,-75,-75,-70,-70,-100,-100,-74,-100,-74,-69,-73,-74,-73,-73,-87,-75,-73,-70,-100,-74,-63,-82,-75,-84,-82,-100,-100,-100,-75,-78,-78,-100,-100,-100,-82,-82,-100,-100,-80,-100,-73,-100,-89,-100,-63,-79,-67,-74,-71,-66,-71,-79,-61,-62,-76,-100,-100,-70,-100,-61,-76,-100,-63,-100,-83,-100,-100,-100,-100,-100,-100,-91,-100,-100,-78,-100,-100,-100,-75,-73,-88,-100,-100,-83,-75,-100,-75,-87,-100,-100,-100,-100,-100,-100,-100,-74,-74,-74,-100,-81,-78,-100,-78,-75,-80,-100,-75,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-83,-100,-100,-100,-100,-100,-84,-84,-100,-85,-86,-100,-100,-86,-100,-100,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,303,28155062045142
-39,-65,-69,-74,-74,-74,-68,-68,-74,-74,-75,-75,-75,-70,-73,-77,-73,-73,-89,-74,-71,-68,-74,-75,-65,-82,-76,-84,-74,-100,-100,-100,-75,-77,-78,-100,-100,-100,-82,-82,-100,-100,-78,-91,-73,-100,-89,-100,-65,-79,-65,-71,-71,-66,-71,-82,-63,-63,-76,-100,-100,-71,-100,-63,-76,-100,-65,-100,-83,-89,-100,-100,-100,-100,-100,-91,-100,-100,-80,-100,-100,-72,-76,-71,-88,-100,-100,-85,-73,-100,-76,-87,-100,-100,-100,-100,-100,-84,-100,-73,-73,-73,-100,-82,-80,-100,-80,-76,-82,-100,-76,-100,-100,-88,-83,-100,-100,-100,-100,-100,-100,-78,-100,-89,-100,-83,-100,-100,-100,-100,-100,-84,-84,-100,-85,-86,-87,-87,-88,-85,-100,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,303,28159751147223
-40,-64,-66,-75,-74,-75,-71,-71,-72,-73,-73,-73,-73,-69,-76,-77,-75,-75,-88,-75,-72,-69,-72,-73,-65,-82,-76,-100,-74,-100,-100,-100,-75,-82,-82,-100,-100,-100,-83,-82,-100,-100,-82,-91,-75,-100,-100,-100,-66,-77,-64,-72,-72,-64,-72,-82,-63,-63,-75,-75,-100,-72,-100,-64,-75,-100,-67,-100,-83,-89,-100,-100,-90,-100,-100,-100,-100,-100,-77,-100,-100,-72,-76,-72,-87,-100,-100,-85,-73,-100,-75,-86,-87,-100,-100,-100,-100,-84,-100,-73,-73,-73,-100,-82,-80,-100,-76,-75,-81,-100,-75,-100,-100,-88,-83,-100,-100,-100,-100,-100,-72,-78,-72,-87,-89,-86,-100,-100,-84,-100,-100,-85,-85,-100,-86,-87,-87,-87,-88,-85,-100,-87,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-88,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,303,28164567123003
-35,-66,-72,-75,-74,-75,-70,-70,-74,-74,-77,-73,-77,-69,-80,-75,-78,-75,-89,-74,-71,-70,-74,-77,-65,-81,-100,-84,-100,-100,-100,-100,-100,-82,-77,-100,-100,-100,-81,-81,-100,-100,-82,-100,-80,-100,-100,-100,-64,-77,-66,-71,-72,-66,-72,-67,-66,-66,-76,-76,-100,-72,-100,-66,-77,-100,-65,-100,-84,-100,-100,-100,-90,-100,-100,-100,-100,-100,-77,-100,-100,-75,-75,-71,-87,-100,-100,-100,-75,-100,-73,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-87,-79,-73,-82,-100,-74,-100,-100,-100,-81,-100,-100,-100,-100,-100,-80,-80,-79,-86,-87,-87,-100,-100,-86,-100,-100,-86,-85,-100,-85,-84,-100,-100,-100,-100,-100,-86,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,303,28169504485292
-37,-64,-66,-75,-74,-75,-72,-71,-76,-76,-75,-74,-74,-65,-74,-76,-75,-72,-88,-75,-69,-72,-77,-75,-65,-81,-76,-84,-83,-100,-100,-100,-76,-100,-77,-100,-100,-100,-82,-82,-100,-100,-100,-100,-75,-100,-89,-100,-64,-78,-65,-68,-100,-64,-73,-86,-61,-61,-75,-75,-100,-73,-100,-61,-75,-100,-65,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-78,-77,-68,-89,-100,-100,-83,-77,-100,-76,-87,-87,-100,-100,-100,-100,-100,-100,-74,-74,-74,-100,-82,-76,-87,-76,-75,-82,-100,-74,-100,-100,-100,-81,-100,-88,-87,-100,-100,-79,-79,-79,-86,-88,-83,-100,-100,-86,-100,-100,-86,-85,-100,-85,-84,-88,-100,-100,-89,-100,-88,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,303,28174314311957
-36,-66,-70,-74,-74,-74,-72,-72,-74,-74,-74,-74,-74,-75,-74,-82,-73,-73,-88,-74,-68,-72,-74,-74,-65,-100,-81,-84,-83,-100,-87,-100,-82,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-74,-100,-89,-100,-65,-76,-65,-68,-73,-66,-73,-84,-61,-61,-75,-75,-100,-73,-100,-61,-75,-100,-65,-100,-84,-100,-100,-100,-100,-100,-100,-91,-100,-100,-76,-100,-100,-78,-77,-68,-89,-100,-100,-86,-77,-100,-79,-86,-100,-100,-100,-100,-100,-83,-100,-73,-73,-73,-100,-82,-74,-100,-74,-78,-81,-100,-78,-100,-100,-100,-81,-100,-87,-88,-100,-100,-79,-79,-79,-86,-88,-83,-100,-100,-100,-100,-100,-84,-83,-100,-83,-84,-88,-100,-88,-89,-100,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,303,28179237103726
-39,-66,-61,-71,-72,-72,-69,-69,-100,-100,-75,-100,-75,-71,-79,-73,-80,-81,-100,-72,-67,-69,-100,-74,-100,-85,-72,-100,-85,-100,-86,-88,-72,-100,-100,-87,-100,-100,-84,-84,-100,-100,-100,-87,-81,-100,-100,-100,-100,-73,-66,-67,-70,-66,-100,-68,-58,-58,-74,-74,-100,-70,-100,-58,-74,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-67,-100,-100,-100,-100,-71,-100,-76,-91,-100,-100,-100,-100,-100,-100,-100,-70,-71,-71,-100,-100,-100,-100,-80,-100,-85,-100,-76,-100,-100,-85,-86,-84,-100,-100,-100,-100,-81,-81,-81,-100,-100,-84,-100,-100,-100,-100,-100,-85,-86,-100,-86,-85,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,285,28222362554126
-42,-65,-59,-72,-72,-72,-70,-70,-100,-100,-75,-73,-73,-72,-78,-77,-83,-83,-100,-71,-66,-71,-100,-74,-67,-85,-72,-100,-85,-100,-87,-88,-72,-100,-100,-87,-100,-100,-85,-85,-100,-89,-100,-89,-82,-100,-100,-100,-66,-73,-66,-66,-71,-66,-71,-78,-57,-57,-74,-74,-100,-70,-100,-57,-74,-100,-66,-100,-83,-100,-100,-90,-89,-100,-100,-90,-100,-100,-76,-100,-100,-71,-71,-66,-100,-100,-100,-100,-72,-100,-81,-91,-100,-100,-100,-100,-100,-85,-100,-70,-70,-70,-100,-84,-76,-100,-76,-82,-83,-100,-81,-100,-100,-85,-84,-84,-100,-100,-100,-100,-80,-81,-81,-100,-100,-83,-100,-100,-82,-100,-100,-87,-86,-100,-88,-86,-83,-83,-100,-83,-88,-85,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,285,28226828023031
-38,-67,-59,-71,-71,-71,-69,-69,-69,-69,-73,-73,-74,-73,-66,-77,-81,-83,-100,-71,-65,-69,-69,-73,-67,-86,-73,-100,-100,-100,-86,-100,-73,-100,-100,-100,-100,-100,-85,-86,-100,-89,-100,-88,-82,-100,-100,-100,-66,-70,-67,-65,-70,-67,-70,-78,-60,-60,-100,-100,-100,-70,-100,-59,-74,-100,-66,-100,-83,-100,-100,-90,-92,-100,-100,-91,-100,-100,-78,-100,-100,-100,-100,-65,-100,-91,-100,-85,-72,-100,-75,-100,-100,-100,-100,-100,-100,-79,-100,-71,-70,-71,-100,-84,-79,-100,-79,-75,-83,-100,-75,-100,-100,-100,-86,-100,-100,-100,-100,-100,-80,-81,-81,-100,-100,-82,-100,-100,-82,-100,-100,-87,-86,-100,-88,-86,-85,-86,-100,-85,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,285,28231630076310
-44,-65,-60,-73,-72,-72,-67,-67,-72,-72,-75,-75,-74,-72,-78,-72,-80,-80,-89,-72,-67,-67,-72,-74,-71,-86,-72,-100,-100,-100,-84,-100,-72,-100,-100,-100,-100,-100,-85,-86,-100,-100,-100,-88,-80,-100,-100,-100,-71,-72,-66,-67,-70,-66,-70,-76,-60,-60,-76,-75,-100,-70,-100,-59,-75,-100,-70,-100,-100,-100,-100,-100,-92,-100,-100,-91,-100,-100,-77,-100,-100,-72,-73,-65,-100,-91,-100,-85,-100,-100,-78,-90,-100,-100,-100,-100,-100,-79,-100,-71,-100,-71,-100,-85,-76,-100,-76,-75,-85,-100,-78,-100,-100,-100,-87,-100,-90,-100,-100,-100,-100,-81,-81,-100,-100,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-85,-86,-91,-85,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,285,28236408582559
-42,-65,-60,-72,-73,-72,-72,-71,-72,-72,-73,-73,-73,-72,-75,-72,-74,-80,-89,-73,-68,-72,-72,-73,-68,-86,-73,-100,-85,-100,-80,-100,-73,-77,-77,-100,-100,-100,-85,-86,-100,-100,-77,-100,-80,-100,-100,-100,-68,-75,-65,-68,-70,-65,-70,-79,-61,-61,-76,-76,-100,-70,-100,-61,-76,-100,-68,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-72,-73,-68,-100,-100,-100,-83,-100,-100,-77,-90,-100,-100,-100,-100,-100,-78,-100,-72,-72,-72,-100,-85,-77,-100,-77,-76,-84,-100,-77,-100,-100,-100,-87,-100,-90,-100,-100,-100,-82,-82,-82,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-91,-100,-100,-86,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,285,28241222813963
-37,-66,-60,-72,-72,-72,-71,-71,-68,-68,-74,-74,-73,-71,-79,-72,-80,-80,-89,-72,-68,-71,-68,-74,-66,-86,-72,-100,-85,-100,-85,-89,-72,-77,-77,-89,-100,-100,-85,-86,-100,-100,-77,-88,-80,-100,-100,-100,-65,-75,-66,-68,-70,-66,-70,-79,-59,-60,-75,-75,-100,-71,-100,-59,-75,-100,-66,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-71,-71,-67,-100,-100,-100,-83,-100,-100,-77,-100,-100,-100,-100,-100,-100,-77,-100,-72,-72,-72,-100,-86,-76,-100,-76,-71,-84,-100,-76,-100,-100,-100,-85,-100,-100,-100,-86,-100,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-80,-87,-85,-100,-87,-93,-100,-100,-100,-87,-86,-87,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,285,28245913611930
-38,-61,-61,-71,-71,-71,-76,-76,-75,-75,-73,-73,-73,-74,-79,-75,-81,-80,-89,-71,-65,-76,-75,-73,-100,-85,-75,-100,-100,-100,-100,-90,-75,-100,-100,-89,-100,-100,-83,-84,-100,-100,-100,-91,-81,-100,-100,-100,-71,-78,-61,-65,-65,-60,-70,-82,-64,-64,-73,-73,-100,-100,-100,-63,-73,-100,-71,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-65,-100,-100,-100,-100,-79,-100,-78,-89,-87,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-84,-73,-88,-73,-100,-85,-100,-100,-100,-100,-86,-85,-86,-89,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,266,28286921806133
-38,-63,-63,-71,-71,-71,-79,-79,-73,-73,-75,-76,-76,-75,-76,-75,-81,-81,-89,-71,-65,-79,-73,-75,-100,-85,-75,-100,-100,-100,-89,-90,-75,-100,-100,-89,-100,-100,-84,-84,-100,-100,-100,-90,-81,-100,-100,-100,-73,-78,-63,-65,-65,-63,-70,-79,-64,-64,-73,-73,-100,-100,-100,-64,-73,-100,-73,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-65,-100,-73,-100,-100,-77,-100,-77,-89,-87,-100,-100,-100,-100,-84,-100,-73,-73,-74,-100,-84,-73,-88,-73,-100,-85,-100,-77,-100,-100,-87,-85,-86,-89,-89,-100,-100,-81,-80,-80,-100,-100,-83,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-100,-100,-85,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,266,28291653095246
-40,-62,-66,-72,-73,-73,-69,-69,-76,-76,-75,-78,-77,-77,-81,-100,-83,-81,-88,-72,-68,-70,-76,-78,-74,-84,-100,-100,-100,-100,-89,-100,-100,-82,-83,-89,-100,-100,-84,-85,-100,-100,-83,-90,-81,-100,-100,-100,-74,-71,-62,-68,-71,-62,-71,-83,-64,-64,-73,-73,-100,-71,-100,-63,-73,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-68,-100,-92,-100,-100,-77,-100,-78,-87,-100,-100,-100,-100,-100,-84,-100,-73,-73,-74,-100,-100,-100,-100,-74,-78,-86,-100,-78,-100,-100,-87,-100,-100,-89,-88,-100,-100,-76,-81,-81,-87,-87,-88,-100,-100,-86,-100,-100,-100,-85,-100,-100,-100,-100,-100,-86,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-87,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,266,28296357892952
-41,-61,-63,-71,-70,-70,-76,-76,-72,-72,-73,-73,-73,-74,-79,-100,-81,-82,-88,-71,-67,-76,-72,-73,-73,-83,-75,-100,-100,-100,-100,-91,-75,-82,-83,-91,-100,-100,-83,-85,-100,-100,-83,-90,-82,-100,-100,-100,-73,-59,-61,-67,-70,-61,-71,-76,-63,-63,-72,-72,-100,-71,-100,-62,-72,-100,-74,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-68,-87,-92,-100,-100,-100,-100,-78,-87,-87,-100,-100,-100,-100,-100,-100,-75,-100,-74,-100,-100,-74,-100,-74,-74,-86,-100,-77,-100,-100,-87,-100,-88,-88,-89,-100,-100,-76,-82,-83,-87,-87,-85,-100,-100,-86,-100,-100,-100,-85,-100,-100,-100,-84,-84,-87,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-87,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,266,28301064582326
-48,-62,-62,-73,-73,-73,-69,-69,-75,-75,-80,-79,-79,-77,-59,-100,-83,-83,-90,-73,-66,-69,-75,-80,-73,-84,-83,-100,-86,-100,-100,-91,-84,-83,-83,-91,-100,-100,-84,-84,-100,-100,-83,-90,-83,-100,-100,-100,-73,-77,-62,-67,-71,-62,-72,-74,-66,-66,-73,-73,-100,-71,-100,-62,-72,-100,-100,-100,-81,-100,-100,-89,-89,-100,-100,-90,-100,-100,-75,-100,-100,-78,-78,-67,-87,-100,-100,-88,-78,-100,-77,-89,-87,-100,-100,-100,-100,-100,-100,-76,-76,-76,-100,-100,-75,-100,-75,-72,-83,-100,-77,-100,-100,-87,-100,-88,-91,-89,-100,-100,-80,-82,-80,-87,-88,-84,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-82,-84,-87,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,266,28305942561386
-46,-61,-63,-71,-70,-71,-78,-78,-75,-75,-74,-74,-74,-74,-78,-100,-82,-82,-90,-72,-67,-78,-75,-74,-73,-83,-73,-100,-86,-100,-100,-89,-72,-76,-77,-92,-100,-100,-82,-83,-100,-100,-77,-91,-83,-100,-100,-100,-73,-77,-61,-67,-71,-61,-71,-84,-65,-65,-73,-72,-100,-71,-100,-64,-72,-100,-73,-100,-81,-100,-100,-89,-86,-100,-100,-91,-100,-100,-72,-100,-100,-79,-78,-67,-86,-100,-100,-88,-78,-100,-77,-88,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-100,-87,-72,-100,-72,-77,-86,-100,-77,-100,-100,-100,-87,-100,-88,-89,-100,-100,-80,-81,-82,-87,-88,-84,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-82,-100,-84,-100,-100,-87,-100,-100,-100,-100,-84,-84,-85,-100,-100,-100,-100,-84,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,266,28310662188103
-38,-63,-63,-71,-71,-71,-68,-68,-73,-73,-76,-76,-76,-74,-80,-100,-80,-81,-89,-71,-69,-69,-74,-76,-69,-83,-72,-100,-84,-100,-100,-100,-73,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-100,-80,-100,-100,-100,-69,-73,-62,-69,-69,-63,-69,-83,-61,-61,-100,-100,-100,-70,-100,-61,-100,-100,-69,-100,-83,-92,-100,-100,-100,-100,-100,-91,-100,-100,-76,-100,-100,-79,-79,-69,-100,-100,-100,-86,-80,-100,-77,-91,-100,-100,-100,-100,-100,-83,-100,-72,-72,-72,-100,-87,-75,-100,-75,-77,-88,-100,-77,-100,-100,-100,-88,-100,-91,-100,-86,-86,-84,-84,-82,-86,-86,-87,-100,-100,-85,-100,-100,-86,-87,-100,-85,-86,-100,-100,-88,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,248,28349127776734
