b0:be:76:f8:30:5e,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:39:c2,ea:9e:b4:53:24:54,44:48:c1:a5:82:31,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,38:17:c3:1f:0e:01,38:17:c3:19:d7:72,38:17:c3:19:d7:71,38:17:c3:1f:0e:02,80:8d:b7:55:3a:50,80:8d:b7:55:39:d0,80:8d:b7:55:39:c0,44:48:c1:a5:82:30,80:8d:b7:55:25:f0,00:4e:35:de:e1:12,80:8d:b7:55:35:00,38:17:c3:19:d7:70,38:17:c3:1e:ff:10,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,20:a6:cd:50:24:b2,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:0e:10,38:17:c3:1f:01:90,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:39:c1,38:17:c3:19:d7:61,20:a6:cd:50:24:b1,80:8d:b7:55:35:10,00:4e:35:df:06:52,20:a6:cd:50:24:b0,20:a6:cd:50:24:a2,80:8d:b7:55:35:03,80:8d:b7:55:35:02,80:8d:b7:55:25:e3,44:48:c1:a5:82:21,38:17:c3:19:45:b2,38:17:c3:19:45:b1,b4:5d:50:e1:92:23,80:8d:b7:55:3a:40,38:17:c3:1f:22:30,66:2a:2f:53:7c:99,38:17:c3:1f:01:82,00:4e:35:df:06:50,44:48:c1:a5:82:22,60:32:b1:3e:1a:b7,00:4e:35:df:06:51,00:4e:35:df:06:40,38:17:c3:1f:22:32,00:4e:35:de:e1:11,ac:e2:d3:c4:08:e6,00:4e:35:df:06:41,20:a6:cd:50:24:a1,60:32:b1:3e:1a:b8,68:ff:7b:e4:af:39,44:48:c1:a5:82:20,80:8d:b7:55:35:01,38:17:c3:19:d7:62,38:17:c3:1f:01:81,00:4e:35:de:e1:10,b4:5d:50:e1:92:33,38:17:c3:19:d7:60,38:17:c3:19:71:90,b4:5d:50:e1:92:31,20:a6:cd:50:24:a0,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,00:4e:35:df:06:42,72:32:b1:3e:1a:b7,38:17:c3:19:45:a2,38:17:c3:1e:ff:02,38:17:c3:19:55:51,38:17:c3:19:55:52,38:17:c3:19:45:a1,38:17:c3:1f:01:80,38:17:c3:19:45:b0,38:17:c3:19:55:50,38:17:c3:19:45:a0,38:17:c3:1e:ff:01,80:8d:b7:55:25:e0,38:17:c3:1e:ff:00,72:32:b1:3e:1a:b8,38:17:c3:19:55:40,20:a6:cd:42:0b:e3,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,38:17:c3:1f:09:83,38:17:c3:1f:09:90,68:ff:7b:e4:af:38,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,38:17:c3:1f:22:31,00:4e:35:de:e1:00,44:48:c1:91:95:b3,00:4e:35:de:e1:02,b4:5d:50:e1:92:32,00:4e:35:de:e1:01,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:92:30,38:17:c3:19:55:41,38:17:c3:1f:09:93,38:17:c3:19:71:91,20:a6:cd:42:0b:f3,b4:5d:50:e1:92:21,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f1,38:17:c3:19:55:42,20:a6:cd:42:0b:f2,38:17:c3:1f:08:50,38:17:c3:19:71:92,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,44:48:c1:91:95:b2,00:4e:35:de:d7:53,38:17:c3:1f:08:42,a8:bd:27:4c:bd:30,44:48:c1:91:95:b0,a8:bd:27:4c:bd:22,00:4e:35:de:d7:52,44:48:c1:91:95:b1,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:1f:08:40,00:4e:35:df:0e:12,38:17:c3:1f:08:41,00:4e:35:de:d7:50,00:4e:35:de:d7:51,a8:bd:27:4c:bd:21,38:17:c3:1f:22:22,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:19:71:81,38:17:c3:19:71:82,00:4e:35:de:d7:41,38:17:c3:19:71:80,00:4e:35:de:d7:42,a8:bd:27:4c:bd:20,38:17:c3:1f:22:21,00:4e:35:de:d7:43,00:4e:35:de:d7:40,38:17:c3:1e:fc:b0,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:1f:22:20,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b2,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:a1,64:e5:99:c3:13:3c,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:a1,38:17:c3:24:58:a0,38:17:c3:24:4f:10,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1b:08:b0,38:17:c3:1f:0f:90,38:17:c3:24:58:a2,38:17:c3:24:4f:01,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1b:08:b2,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,38:17:c3:1b:08:a1,38:17:c3:1b:08:b1,9c:d6:43:60:92:e0,x,y,timestamp
-71,-56,-56,-62,-62,-70,-69,-65,-65,-77,-78,-78,-80,-85,-84,-79,-56,-62,-70,-65,-78,-77,-78,-84,-100,-100,-100,-100,-80,-77,-76,-100,-100,-76,-100,-68,-68,-68,-71,-84,-100,-68,-71,-100,-100,-76,-78,-77,-69,-100,-100,-83,-62,-83,-82,-100,-71,-71,-100,-71,-76,-83,-77,-100,-77,-100,-100,-81,-56,-78,-84,-100,-77,-89,-84,-88,-100,-100,-62,-62,-77,-100,-100,-100,-80,-80,-100,-100,-100,-80,-100,-100,-77,-100,-100,-78,-100,-77,-77,-100,-100,-87,-100,-100,-82,-82,-100,-82,-100,-82,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-77,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-81,-100,-100,-100,-100,-87,-100,-81,-82,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,343,3768587114551
-71,-56,-56,-63,-63,-70,-71,-65,-65,-77,-78,-78,-80,-84,-85,-80,-56,-63,-70,-65,-78,-78,-78,-85,-100,-100,-100,-100,-81,-77,-76,-100,-100,-76,-90,-68,-69,-68,-69,-85,-100,-69,-73,-100,-100,-77,-78,-77,-70,-100,-100,-100,-63,-83,-81,-100,-73,-71,-88,-73,-77,-84,-78,-100,-76,-100,-100,-78,-71,-79,-83,-100,-78,-87,-84,-100,-90,-100,-63,-63,-77,-100,-100,-100,-81,-82,-100,-100,-100,-82,-100,-100,-77,-100,-100,-100,-100,-77,-77,-100,-100,-87,-100,-100,-82,-82,-100,-83,-89,-82,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-83,-100,-92,-100,-100,-84,-100,-100,-100,-100,-100,-100,-85,-84,-100,-100,-81,-80,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,343,3772212067102
-73,-57,-57,-62,-62,-69,-69,-66,-66,-77,-77,-78,-80,-84,-85,-80,-57,-62,-100,-66,-78,-78,-78,-84,-88,-100,-100,-100,-79,-76,-100,-91,-91,-75,-89,-68,-69,-68,-68,-84,-100,-69,-73,-100,-100,-76,-78,-79,-71,-100,-100,-100,-63,-83,-83,-100,-73,-71,-88,-73,-71,-82,-77,-83,-76,-100,-100,-75,-70,-78,-84,-100,-77,-87,-100,-89,-90,-100,-63,-63,-77,-91,-100,-100,-82,-82,-100,-100,-100,-82,-100,-100,-77,-100,-100,-100,-100,-75,-77,-100,-100,-86,-100,-100,-83,-82,-100,-82,-89,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-83,-100,-92,-100,-100,-85,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-81,-80,-100,-100,-88,-100,-87,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,343,3775848434288
-72,-57,-57,-63,-63,-69,-68,-66,-66,-77,-77,-77,-100,-84,-85,-80,-57,-63,-69,-66,-77,-77,-78,-85,-88,-100,-100,-100,-79,-75,-75,-91,-91,-76,-89,-67,-68,-68,-69,-85,-100,-68,-72,-100,-100,-78,-78,-74,-71,-100,-100,-100,-63,-84,-82,-100,-71,-71,-100,-72,-77,-83,-77,-83,-76,-100,-100,-75,-70,-78,-85,-100,-77,-90,-85,-89,-100,-100,-63,-63,-77,-91,-100,-100,-82,-82,-100,-100,-100,-82,-100,-100,-76,-100,-100,-100,-100,-76,-76,-100,-100,-86,-100,-100,-82,-82,-100,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-85,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-81,-81,-100,-100,-88,-100,-87,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,343,3779523423453
-65,-56,-56,-62,-62,-100,-68,-65,-65,-78,-77,-78,-79,-87,-85,-80,-56,-62,-69,-65,-78,-77,-78,-85,-100,-100,-100,-100,-79,-75,-75,-100,-100,-76,-100,-69,-68,-68,-69,-85,-100,-69,-70,-100,-100,-76,-78,-76,-71,-100,-100,-100,-61,-82,-81,-100,-70,-71,-90,-70,-77,-82,-76,-100,-77,-100,-100,-100,-71,-78,-85,-100,-77,-89,-85,-100,-100,-100,-61,-61,-77,-100,-100,-100,-81,-81,-100,-100,-100,-82,-100,-100,-77,-100,-100,-78,-100,-77,-77,-100,-100,-100,-100,-100,-82,-82,-100,-81,-100,-81,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-79,-100,-82,-100,-100,-100,-100,-82,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-82,-83,-100,-100,-83,-83,-100,-100,-87,-100,-75,-100,-100,-90,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,343,3783202534598
-67,-60,-60,-66,-66,-63,-100,-72,-72,-74,-74,-74,-82,-84,-84,-82,-60,-66,-63,-72,-74,-79,-77,-85,-89,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-71,-70,-71,-63,-88,-100,-70,-75,-100,-100,-74,-77,-74,-76,-100,-100,-87,-62,-80,-88,-100,-75,-76,-100,-76,-70,-79,-78,-100,-74,-100,-100,-100,-76,-78,-100,-100,-79,-88,-87,-85,-87,-100,-62,-61,-70,-100,-100,-100,-75,-75,-100,-100,-100,-76,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-81,-89,-81,-100,-100,-89,-79,-100,-85,-100,-87,-100,-100,-78,-100,-80,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,326,3836798381452
-64,-54,-54,-70,-70,-69,-72,-75,-76,-76,-76,-76,-84,-85,-86,-84,-54,-70,-69,-76,-76,-77,-77,-86,-89,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-72,-72,-72,-69,-88,-100,-72,-71,-91,-100,-77,-77,-70,-72,-100,-100,-87,-62,-84,-79,-100,-71,-72,-100,-71,-72,-84,-78,-100,-72,-100,-90,-78,-72,-77,-100,-100,-77,-89,-87,-84,-88,-100,-60,-61,-72,-100,-100,-100,-73,-73,-100,-100,-100,-74,-100,-100,-77,-100,-100,-75,-100,-100,-76,-100,-100,-84,-100,-100,-84,-77,-100,-83,-87,-81,-100,-100,-89,-79,-100,-85,-100,-87,-100,-100,-75,-100,-80,-86,-87,-100,-100,-77,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,326,3841387856711
-61,-58,-58,-66,-66,-63,-78,-72,-72,-73,-73,-71,-80,-86,-87,-80,-58,-66,-63,-72,-73,-76,-80,-86,-100,-100,-100,-100,-80,-77,-77,-100,-100,-100,-100,-72,-76,-76,-63,-87,-100,-76,-78,-91,-100,-77,-79,-70,-72,-100,-100,-87,-62,-85,-87,-100,-80,-72,-100,-79,-72,-84,-78,-100,-72,-100,-90,-82,-72,-80,-100,-100,-76,-90,-100,-84,-88,-100,-62,-62,-74,-100,-100,-100,-73,-73,-100,-100,-100,-74,-100,-100,-75,-100,-100,-74,-100,-74,-74,-100,-100,-84,-100,-100,-78,-83,-100,-81,-87,-81,-100,-100,-89,-74,-100,-85,-100,-100,-100,-100,-74,-100,-100,-84,-100,-100,-100,-82,-100,-100,-100,-100,-83,-100,-100,-100,-100,-90,-100,-83,-82,-100,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,326,3846178224001
-64,-58,-58,-63,-63,-63,-78,-73,-73,-73,-73,-73,-79,-84,-86,-79,-59,-63,-64,-73,-73,-75,-80,-86,-100,-100,-100,-100,-80,-77,-77,-100,-100,-100,-100,-76,-75,-75,-63,-78,-100,-75,-71,-100,-100,-65,-68,-75,-72,-100,-100,-89,-62,-85,-61,-100,-71,-72,-100,-71,-74,-100,-76,-100,-74,-100,-100,-82,-72,-80,-100,-100,-76,-90,-77,-100,-100,-100,-63,-63,-74,-100,-100,-100,-76,-76,-100,-100,-100,-76,-100,-100,-74,-100,-92,-74,-100,-75,-73,-100,-100,-84,-100,-100,-83,-83,-100,-82,-100,-82,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-75,-100,-80,-84,-100,-100,-100,-83,-100,-90,-100,-100,-85,-100,-90,-88,-100,-90,-100,-83,-84,-100,-100,-82,-83,-100,-100,-89,-100,-88,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,326,3850973578322
-63,-58,-58,-67,-66,-63,-76,-71,-71,-72,-72,-72,-79,-85,-85,-78,-58,-67,-63,-72,-72,-76,-80,-86,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-76,-74,-74,-64,-78,-100,-74,-71,-100,-100,-80,-79,-76,-72,-100,-100,-87,-63,-86,-81,-100,-72,-71,-100,-72,-74,-85,-76,-86,-75,-100,-100,-82,-71,-79,-88,-100,-76,-89,-86,-100,-88,-100,-63,-63,-75,-90,-100,-100,-77,-77,-100,-100,-100,-77,-100,-100,-75,-100,-92,-74,-100,-75,-75,-100,-100,-100,-100,-100,-87,-82,-100,-82,-100,-82,-100,-100,-100,-73,-100,-85,-100,-100,-100,-100,-75,-100,-80,-84,-100,-100,-100,-83,-100,-90,-100,-100,-85,-100,-88,-88,-100,-100,-100,-100,-84,-100,-100,-82,-83,-100,-100,-100,-100,-88,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,326,3855638682903
-63,-58,-58,-65,-65,-64,-76,-72,-72,-73,-73,-73,-100,-85,-85,-80,-58,-65,-64,-72,-73,-75,-87,-85,-100,-100,-100,-100,-80,-79,-79,-100,-100,-78,-100,-76,-76,-76,-64,-86,-100,-76,-72,-100,-100,-81,-79,-76,-72,-100,-100,-90,-63,-85,-84,-100,-72,-72,-100,-72,-75,-85,-74,-86,-75,-100,-100,-83,-72,-79,-88,-100,-75,-89,-86,-100,-88,-100,-63,-63,-75,-90,-100,-100,-77,-77,-100,-100,-100,-75,-100,-100,-74,-100,-100,-74,-100,-74,-74,-100,-100,-85,-100,-100,-87,-82,-100,-83,-100,-82,-100,-100,-100,-74,-100,-85,-100,-100,-100,-100,-73,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-88,-100,-100,-86,-100,-100,-85,-100,-86,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,326,3860464751860
-69,-62,-62,-70,-71,-100,-100,-66,-66,-72,-72,-71,-82,-83,-84,-83,-62,-71,-76,-66,-72,-77,-100,-83,-89,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-72,-72,-72,-100,-87,-100,-72,-68,-90,-100,-74,-76,-74,-74,-100,-100,-100,-63,-81,-82,-100,-68,-74,-100,-68,-73,-100,-77,-100,-74,-100,-100,-85,-74,-76,-100,-100,-77,-100,-87,-100,-100,-100,-63,-63,-73,-100,-100,-100,-80,-80,-100,-100,-90,-81,-100,-100,-74,-100,-100,-76,-100,-73,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-77,-100,-85,-100,-100,-100,-100,-100,-85,-92,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,308,3903119716323
-59,-62,-61,-72,-71,-74,-75,-69,-69,-71,-71,-71,-83,-85,-85,-83,-61,-72,-76,-69,-72,-77,-75,-85,-89,-100,-100,-90,-83,-100,-100,-100,-100,-100,-100,-73,-72,-71,-74,-87,-100,-73,-69,-90,-100,-74,-74,-73,-74,-100,-100,-100,-64,-81,-82,-100,-68,-74,-89,-69,-73,-100,-77,-100,-73,-100,-100,-85,-74,-74,-100,-100,-76,-90,-87,-100,-91,-100,-54,-63,-74,-100,-100,-100,-82,-81,-100,-100,-90,-81,-100,-100,-73,-100,-100,-77,-100,-74,-100,-100,-100,-100,-100,-100,-100,-83,-100,-82,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-77,-100,-85,-100,-100,-100,-100,-100,-85,-92,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,308,3907622202102
-69,-61,-61,-71,-71,-78,-75,-67,-67,-70,-70,-70,-83,-84,-83,-82,-61,-71,-100,-68,-71,-77,-75,-83,-100,-100,-100,-90,-83,-100,-100,-100,-100,-100,-100,-74,-74,-74,-77,-100,-90,-73,-70,-90,-100,-62,-74,-73,-74,-100,-100,-100,-64,-100,-79,-100,-71,-74,-89,-71,-75,-100,-77,-87,-74,-100,-100,-100,-76,-74,-100,-100,-76,-90,-100,-87,-92,-100,-62,-62,-74,-100,-100,-100,-82,-81,-100,-100,-91,-82,-100,-100,-74,-100,-100,-77,-100,-74,-100,-100,-100,-100,-100,-100,-100,-84,-100,-85,-100,-85,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-77,-100,-85,-100,-100,-100,-100,-90,-100,-100,-100,-88,-89,-100,-100,-100,-86,-87,-86,-100,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,308,3912338879392
-57,-63,-63,-69,-69,-71,-100,-70,-70,-71,-70,-71,-100,-83,-83,-82,-63,-69,-100,-70,-71,-79,-75,-83,-100,-100,-100,-91,-80,-82,-82,-100,-100,-100,-100,-74,-74,-74,-72,-100,-90,-75,-69,-90,-100,-74,-73,-73,-100,-100,-100,-100,-64,-84,-81,-100,-68,-74,-100,-71,-75,-84,-78,-87,-73,-100,-100,-100,-74,-73,-100,-100,-79,-100,-100,-87,-92,-100,-64,-64,-73,-100,-100,-100,-76,-76,-100,-100,-91,-76,-100,-100,-73,-100,-100,-77,-100,-73,-73,-100,-100,-100,-100,-100,-100,-84,-100,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-84,-100,-100,-100,-100,-90,-85,-100,-100,-88,-89,-100,-100,-100,-86,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,308,3917019512932
-68,-60,-59,-71,-71,-74,-72,-67,-67,-73,-73,-72,-100,-84,-85,-100,-59,-71,-74,-68,-73,-77,-100,-85,-100,-100,-100,-88,-80,-82,-82,-100,-100,-100,-100,-72,-72,-72,-74,-100,-89,-72,-73,-91,-100,-76,-73,-73,-74,-100,-100,-100,-64,-82,-79,-100,-74,-74,-100,-74,-74,-82,-78,-86,-74,-100,-100,-100,-74,-73,-100,-100,-78,-88,-100,-89,-87,-100,-64,-64,-74,-100,-100,-100,-76,-76,-100,-100,-100,-80,-100,-100,-73,-100,-100,-76,-100,-73,-73,-100,-100,-100,-100,-100,-83,-83,-100,-84,-89,-84,-100,-100,-88,-76,-100,-100,-100,-100,-100,-100,-75,-100,-84,-100,-100,-100,-100,-86,-85,-100,-100,-100,-87,-100,-100,-100,-86,-85,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,308,3921520633347
-66,-59,-59,-69,-69,-69,-64,-72,-72,-72,-72,-71,-100,-80,-79,-100,-58,-69,-69,-72,-71,-75,-76,-79,-100,-100,-100,-88,-100,-79,-78,-100,-100,-79,-100,-78,-78,-77,-69,-86,-89,-78,-76,-91,-100,-77,-76,-75,-72,-100,-100,-92,-61,-84,-89,-100,-73,-73,-100,-73,-75,-82,-74,-83,-73,-100,-95,-100,-72,-77,-88,-100,-74,-91,-86,-89,-90,-100,-63,-63,-73,-100,-100,-100,-100,-74,-100,-100,-100,-80,-100,-100,-73,-100,-100,-76,-100,-100,-73,-100,-100,-100,-100,-100,-83,-83,-100,-85,-89,-85,-100,-100,-88,-76,-100,-100,-100,-100,-100,-100,-75,-100,-80,-100,-100,-100,-100,-83,-100,-89,-100,-100,-84,-100,-88,-88,-100,-85,-100,-83,-84,-100,-86,-80,-80,-100,-100,-100,-100,-100,-100,-86,-100,-100,-90,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,308,3926263284387
-54,-60,-60,-72,-72,-72,-75,-77,-77,-73,-73,-72,-100,-84,-84,-100,-61,-72,-72,-77,-73,-73,-79,-84,-100,-100,-100,-100,-100,-77,-78,-100,-100,-79,-100,-72,-72,-72,-71,-87,-100,-72,-100,-90,-100,-79,-79,-73,-77,-100,-100,-88,-69,-83,-78,-100,-100,-100,-100,-100,-100,-82,-73,-100,-74,-100,-100,-100,-100,-79,-85,-100,-73,-90,-100,-100,-91,-100,-69,-69,-100,-100,-100,-100,-75,-75,-100,-100,-100,-75,-100,-100,-78,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-87,-100,-89,-100,-100,-86,-100,-89,-89,-100,-100,-100,-86,-86,-100,-100,-81,-80,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,291,3967434110204
-59,-61,-61,-73,-73,-72,-74,-75,-75,-73,-73,-73,-100,-87,-87,-100,-62,-73,-71,-75,-73,-73,-79,-87,-88,-100,-100,-100,-100,-77,-75,-100,-100,-79,-100,-73,-73,-73,-71,-85,-100,-73,-74,-90,-100,-79,-79,-73,-77,-91,-100,-88,-71,-83,-78,-100,-74,-77,-100,-74,-73,-82,-73,-100,-74,-100,-100,-100,-77,-78,-85,-100,-73,-91,-100,-83,-91,-100,-71,-71,-74,-100,-100,-100,-72,-72,-100,-100,-92,-72,-100,-100,-78,-100,-100,-75,-100,-78,-77,-100,-100,-100,-100,-100,-83,-100,-100,-79,-100,-100,-100,-100,-100,-75,-100,-84,-100,-100,-100,-100,-75,-100,-81,-83,-100,-100,-100,-85,-100,-90,-100,-100,-86,-100,-90,-89,-100,-100,-100,-86,-84,-100,-100,-80,-81,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,258,291,3971927945307
