38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:a1,44:48:c1:91:d0:14,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,44:48:c1:91:d0:12,44:48:c1:91:d0:10,b4:5d:50:e1:96:53,38:17:c3:1f:09:91,38:17:c3:24:47:52,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:24:47:51,38:17:c3:1f:19:d1,38:17:c3:1f:19:d2,38:17:c3:1f:14:11,38:17:c3:1f:14:12,44:48:c1:91:95:a3,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,38:17:c3:1f:09:90,38:17:c3:24:47:50,38:17:c3:1f:19:d0,38:17:c3:1f:14:10,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:1f:14:02,38:17:c3:1f:14:01,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:1f:00:a2,b4:5d:50:e1:96:41,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:83,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:80,44:48:c1:91:95:a2,44:48:c1:91:d0:00,44:48:c1:91:d0:02,44:48:c1:91:d0:01,38:17:c3:1f:14:00,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,b4:5d:50:e1:96:43,44:48:c1:91:95:b1,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:92,44:48:c1:91:95:b3,44:48:c1:91:95:b0,38:17:c3:19:45:a2,20:a6:cd:42:0a:d2,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:1f:09:80,38:17:c3:19:45:a0,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:42,44:48:c1:91:95:a1,20:a6:cd:42:0a:c2,38:17:c3:22:61:90,66:2a:2f:53:7c:99,38:17:c3:1f:09:81,38:17:c3:1f:09:83,38:17:c3:19:45:a1,38:17:c3:19:d7:71,38:17:c3:19:d7:70,38:17:c3:1f:09:82,20:a6:cd:42:0b:e3,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:62,38:17:c3:19:d7:61,20:a6:cd:42:0b:e0,38:17:c3:19:d7:60,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:72,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:e3,38:17:c3:19:36:30,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,38:17:c3:1e:ff:10,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:35:10,80:8d:b7:55:35:12,38:17:c3:1e:ff:12,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:39:d0,68:ff:7b:e4:af:39,b0:be:76:f8:30:5e,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:19:71:92,38:17:c3:19:36:32,38:17:c3:19:71:91,38:17:c3:19:36:31,ea:9e:b4:53:24:54,20:a6:cd:50:24:a2,38:17:c3:19:71:90,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:39:d1,38:17:c3:1e:ff:11,38:17:c3:1f:22:30,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,80:8d:b7:55:39:c1,38:17:c3:1e:ff:01,80:8d:b7:55:29:d0,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,68:ff:7b:e4:af:38,00:4e:35:df:06:52,80:8d:b7:55:39:d2,20:a6:cd:50:24:b0,00:4e:35:de:e1:12,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:40,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,38:17:c3:1f:22:32,38:17:c3:1f:22:21,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,00:4e:35:df:06:42,00:4e:35:de:e1:10,00:4e:35:df:06:41,38:17:c3:22:5e:f0,80:8d:b7:55:4d:01,00:4e:35:df:06:51,80:8d:b7:55:4d:02,38:17:c3:1f:08:50,00:4e:35:df:06:50,80:8d:b7:55:4d:00,80:8d:b7:55:4d:10,00:4e:35:de:e1:11,38:17:c3:22:61:92,38:17:c3:22:61:91,80:8d:b7:55:4d:12,38:17:c3:19:71:80,22:ad:56:24:6b:8b,38:17:c3:19:71:82,f0:ab:54:14:10:2c,38:17:c3:19:71:81,b4:5d:50:e1:92:23,80:3f:5d:c5:f8:e4,80:8d:b7:55:4d:11,x,y,label
-75,-75,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-83,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-86,-100,-100,-93,-56,-55,-100,-95,-100,-100,-100,-53,-56,-56,-100,-56,-100,-100,-56,-95,-95,-95,-95,-76,-100,-75,-75,-78,-75,-75,-78,-84,-84,-91,-77,-77,-79,-79,-77,-79,-79,-88,-80,-80,-80,-88,-95,-84,-77,-77,-78,-100,-100,-94,-100,-89,-87,-89,-89,-89,-90,-89,-98,-82,-79,-97,-82,-87,-93,-92,-89,-89,-85,-85,-81,-91,-90,-90,-93,-97,-97,-96,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-95,-100,-100,-89,-100,-90,-88,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,775,175,36
-75,-75,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-83,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-86,-100,-100,-93,-56,-55,-100,-95,-100,-100,-100,-53,-56,-56,-100,-56,-100,-100,-56,-95,-95,-95,-95,-76,-100,-75,-75,-78,-75,-75,-78,-84,-84,-91,-77,-77,-79,-79,-77,-79,-79,-88,-80,-80,-80,-88,-95,-84,-77,-77,-78,-100,-100,-94,-100,-89,-87,-89,-89,-89,-90,-89,-98,-82,-79,-97,-82,-87,-93,-92,-89,-89,-85,-85,-81,-91,-90,-90,-93,-97,-97,-96,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-95,-100,-100,-89,-100,-90,-88,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,775,175,36
-75,-75,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-100,-83,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-86,-100,-100,-93,-56,-55,-100,-95,-100,-100,-100,-53,-56,-56,-100,-56,-100,-100,-56,-95,-95,-95,-95,-76,-100,-75,-75,-78,-75,-75,-78,-84,-84,-91,-77,-77,-79,-79,-77,-79,-79,-88,-80,-80,-80,-88,-95,-84,-77,-77,-78,-100,-100,-94,-100,-89,-87,-89,-89,-89,-90,-89,-98,-82,-79,-97,-82,-87,-93,-92,-89,-89,-85,-85,-81,-91,-90,-90,-93,-97,-97,-96,-97,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-87,-95,-100,-100,-89,-100,-90,-88,-100,-100,-96,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,775,175,36
-79,-79,-79,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-86,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-86,-100,-100,-95,-54,-54,-100,-94,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-54,-99,-100,-100,-100,-77,-100,-75,-75,-79,-75,-75,-78,-85,-84,-85,-78,-78,-80,-79,-78,-80,-79,-85,-81,-81,-81,-88,-92,-89,-79,-79,-79,-100,-100,-92,-100,-85,-85,-89,-82,-84,-92,-84,-98,-78,-77,-94,-77,-87,-90,-88,-86,-86,-86,-87,-83,-93,-90,-91,-91,-96,-97,-95,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,-99,-100,-100,-89,-100,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,775,175,36
-76,-76,-76,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-85,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,-100,-100,-97,-100,-100,-100,-100,-100,-88,-100,-100,-95,-52,-52,-100,-95,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-52,-99,-100,-100,-100,-79,-100,-77,-77,-79,-77,-77,-78,-85,-85,-84,-80,-80,-80,-80,-80,-80,-80,-83,-81,-81,-81,-89,-90,-92,-81,-81,-81,-100,-100,-94,-100,-88,-83,-92,-81,-83,-93,-83,-99,-77,-77,-94,-77,-89,-93,-90,-88,-88,-86,-89,-86,-92,-92,-93,-90,-96,-96,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-92,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,792,175,37
-79,-79,-79,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-86,-100,-100,-96,-54,-54,-100,-94,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-54,-99,-100,-100,-100,-78,-100,-75,-76,-79,-76,-75,-78,-87,-86,-86,-79,-79,-80,-79,-79,-80,-79,-85,-82,-82,-82,-88,-92,-91,-80,-80,-80,-100,-100,-93,-100,-85,-86,-90,-82,-85,-92,-85,-98,-77,-77,-94,-77,-88,-90,-88,-87,-87,-88,-89,-85,-93,-90,-91,-92,-95,-98,-96,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,-99,-100,-100,-89,-100,-92,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,792,175,37
-76,-76,-76,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-85,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-96,-100,-100,-100,-100,-100,-87,-100,-100,-94,-53,-53,-100,-95,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-53,-99,-100,-100,-100,-78,-100,-76,-76,-79,-77,-76,-78,-85,-84,-84,-79,-79,-80,-80,-79,-80,-80,-83,-80,-80,-80,-89,-90,-90,-80,-80,-80,-100,-100,-93,-100,-88,-83,-91,-80,-82,-93,-83,-98,-76,-77,-94,-77,-88,-91,-90,-87,-87,-85,-87,-84,-92,-92,-93,-90,-96,-96,-94,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,-99,-100,-100,-89,-100,-92,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,792,175,37
-80,-80,-80,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-86,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-85,-100,-100,-95,-55,-55,-100,-95,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-55,-99,-100,-100,-100,-77,-100,-74,-75,-79,-75,-75,-78,-87,-86,-86,-78,-78,-80,-79,-78,-80,-79,-85,-81,-81,-81,-89,-92,-90,-79,-79,-79,-100,-100,-92,-100,-86,-86,-89,-81,-84,-92,-85,-98,-77,-77,-93,-77,-87,-89,-88,-86,-87,-87,-88,-83,-92,-89,-92,-92,-95,-97,-95,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,-98,-100,-100,-89,-100,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,792,175,37
-81,-81,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-87,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-84,-100,-100,-94,-56,-56,-100,-94,-100,-100,-100,-52,-56,-57,-100,-57,-100,-100,-56,-99,-100,-100,-100,-76,-100,-74,-74,-78,-74,-74,-77,-83,-83,-85,-77,-77,-80,-79,-77,-80,-79,-85,-80,-80,-80,-88,-92,-87,-77,-77,-77,-100,-100,-91,-100,-86,-85,-87,-81,-84,-91,-85,-98,-76,-77,-95,-77,-86,-90,-88,-85,-85,-85,-86,-81,-92,-89,-91,-91,-96,-96,-94,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,-98,-100,-100,-90,-100,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,792,175,37
-75,-75,-75,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-99,-100,-100,-100,-100,-100,-89,-100,-100,-96,-50,-50,-100,-95,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-50,-100,-100,-100,-100,-80,-100,-78,-79,-80,-79,-78,-78,-86,-86,-83,-82,-82,-80,-79,-82,-80,-79,-82,-83,-83,-83,-88,-93,-93,-84,-83,-83,-100,-100,-97,-100,-87,-83,-96,-83,-84,-92,-82,-99,-78,-77,-95,-77,-91,-94,-92,-90,-90,-88,-91,-91,-94,-94,-91,-91,-96,-98,-97,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,792,175,37
-76,-76,-76,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-99,-100,-100,-100,-100,-100,-89,-100,-100,-97,-49,-49,-100,-94,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-49,-100,-100,-100,-100,-80,-100,-79,-79,-80,-79,-79,-78,-86,-86,-83,-82,-82,-79,-79,-82,-79,-79,-83,-84,-84,-84,-88,-94,-92,-85,-83,-83,-100,-100,-97,-100,-86,-84,-96,-83,-84,-91,-83,-99,-79,-78,-96,-77,-91,-95,-92,-91,-91,-89,-92,-91,-95,-94,-90,-91,-97,-98,-98,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,809,175,38
-75,-75,-75,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-97,-100,-100,-100,-100,-99,-100,-100,-100,-100,-100,-89,-100,-100,-96,-50,-50,-100,-95,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-50,-100,-100,-100,-100,-80,-100,-78,-79,-80,-79,-78,-78,-86,-86,-83,-82,-82,-80,-79,-82,-80,-79,-82,-83,-83,-83,-88,-93,-93,-84,-83,-83,-100,-100,-97,-100,-87,-83,-96,-83,-84,-92,-82,-99,-78,-77,-95,-77,-91,-94,-92,-90,-90,-88,-91,-91,-94,-94,-91,-91,-96,-98,-97,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,809,175,38
-76,-76,-77,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-89,-100,-100,-97,-50,-50,-100,-94,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-50,-100,-100,-100,-100,-80,-100,-78,-78,-80,-78,-78,-78,-87,-87,-84,-82,-82,-79,-79,-82,-79,-79,-84,-84,-84,-84,-88,-94,-93,-84,-83,-83,-100,-100,-97,-100,-85,-85,-96,-83,-85,-91,-84,-99,-78,-78,-95,-77,-91,-94,-91,-90,-91,-89,-93,-91,-95,-93,-90,-92,-96,-99,-98,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,809,175,38
-76,-76,-76,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-89,-100,-100,-98,-52,-52,-100,-94,-100,-100,-100,-52,-57,-57,-100,-56,-100,-100,-52,-100,-100,-100,-100,-79,-100,-76,-77,-79,-77,-77,-78,-87,-87,-86,-81,-81,-79,-79,-81,-79,-79,-85,-83,-83,-83,-88,-94,-93,-83,-82,-82,-100,-100,-96,-100,-85,-85,-93,-83,-86,-92,-85,-98,-78,-78,-94,-77,-90,-92,-89,-89,-89,-89,-91,-89,-93,-91,-91,-92,-95,-100,-98,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,809,175,38
-75,-75,-76,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-89,-100,-100,-97,-50,-50,-100,-94,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-50,-100,-100,-100,-100,-80,-100,-78,-78,-79,-78,-78,-78,-87,-87,-84,-82,-82,-79,-79,-82,-79,-79,-83,-83,-83,-83,-88,-94,-93,-84,-83,-83,-100,-100,-97,-100,-85,-84,-95,-83,-85,-91,-83,-99,-78,-78,-94,-77,-91,-93,-91,-90,-91,-89,-92,-91,-94,-93,-91,-91,-96,-99,-98,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,809,175,38
-75,-75,-76,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-89,-100,-100,-97,-50,-50,-100,-94,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-50,-100,-100,-100,-100,-80,-100,-78,-78,-79,-78,-78,-78,-87,-87,-84,-82,-82,-79,-79,-82,-79,-79,-83,-83,-83,-83,-88,-94,-93,-84,-83,-83,-100,-100,-97,-100,-85,-84,-95,-83,-85,-91,-83,-99,-78,-78,-94,-77,-91,-93,-91,-90,-91,-89,-92,-91,-94,-93,-91,-91,-96,-99,-98,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,809,175,38
-75,-75,-76,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-89,-100,-100,-97,-50,-50,-100,-94,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-50,-100,-100,-100,-100,-80,-100,-78,-78,-79,-78,-78,-78,-87,-87,-84,-82,-82,-79,-79,-82,-79,-79,-83,-83,-83,-83,-88,-94,-93,-84,-83,-83,-100,-100,-97,-100,-85,-84,-95,-83,-85,-91,-83,-99,-78,-78,-94,-77,-91,-93,-91,-90,-91,-89,-92,-91,-94,-93,-91,-91,-96,-99,-98,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,826,175,39
-78,-78,-78,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-95,-48,-48,-100,-96,-100,-100,-100,-52,-59,-59,-100,-59,-100,-100,-49,-100,-100,-100,-100,-81,-100,-81,-83,-81,-83,-81,-80,-82,-82,-84,-83,-83,-80,-80,-84,-80,-80,-84,-83,-83,-83,-88,-95,-90,-87,-85,-85,-100,-100,-100,-100,-91,-81,-100,-81,-81,-91,-84,-97,-82,-79,-99,-80,-94,-99,-97,-94,-94,-86,-89,-90,-95,-96,-91,-91,-100,-94,-94,-97,-99,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-75,-75,-76,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-89,-100,-100,-97,-50,-50,-100,-94,-100,-100,-100,-52,-57,-57,-100,-57,-100,-100,-50,-100,-100,-100,-100,-80,-100,-78,-78,-79,-78,-78,-78,-87,-87,-84,-82,-82,-79,-79,-82,-79,-79,-83,-83,-83,-83,-88,-94,-93,-84,-83,-83,-100,-100,-97,-100,-85,-84,-95,-83,-85,-91,-83,-99,-78,-78,-94,-77,-91,-93,-91,-90,-91,-89,-92,-91,-94,-93,-91,-91,-96,-99,-98,-96,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,826,175,39
-76,-76,-76,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-98,-100,-100,-100,-100,-100,-89,-100,-100,-98,-52,-52,-100,-94,-100,-100,-100,-52,-57,-57,-100,-56,-100,-100,-52,-100,-100,-100,-100,-79,-100,-76,-77,-79,-77,-77,-78,-87,-87,-86,-81,-81,-79,-79,-81,-79,-79,-85,-83,-83,-83,-88,-94,-93,-83,-82,-82,-100,-100,-96,-100,-85,-85,-93,-83,-86,-92,-85,-98,-78,-78,-94,-77,-90,-92,-89,-89,-89,-89,-91,-89,-93,-91,-91,-92,-95,-100,-98,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-88,-100,-100,-100,-89,-100,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-96,-100,-100,826,175,39
