80:8d:b7:55:29:c0,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:71:90,38:17:c3:19:d7:62,80:8d:b7:55:39:c2,38:17:c3:1f:0e:12,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:d7:60,38:17:c3:1f:0e:10,38:17:c3:19:d7:61,38:17:c3:19:45:a0,38:17:c3:1f:0e:11,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,80:8d:b7:55:25:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,80:8d:b7:55:29:d0,38:17:c3:1f:00:b0,80:8d:b7:55:29:d1,38:17:c3:1f:00:b1,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,00:4e:35:de:e1:10,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,00:4e:35:df:06:51,00:4e:35:df:06:52,38:17:c3:1f:22:21,66:2a:2f:53:7c:99,38:17:c3:1f:00:b2,68:ff:7b:e4:af:38,80:8d:b7:55:29:c1,68:ff:7b:e4:af:39,80:8d:b7:55:29:c2,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1f:00:a0,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,38:17:c3:1f:22:22,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:1f:22:30,80:8d:b7:55:3a:52,38:17:c3:1f:22:32,38:17:c3:1e:ff:02,38:17:c3:1f:22:31,38:17:c3:1e:ff:01,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:29:d2,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:1e:ff:12,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,80:8d:b7:55:4d:01,80:8d:b7:55:4d:00,00:4e:35:df:06:50,38:17:c3:1f:22:20,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,80:8d:b7:55:4d:10,80:8d:b7:55:4d:02,20:a6:cd:42:0b:e3,00:4e:35:de:e1:11,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f3,00:4e:35:df:06:42,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,b4:5d:50:e1:92:23,38:17:c3:1f:08:50,00:4e:35:df:06:41,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,00:4e:35:df:06:40,38:17:c3:1f:09:93,38:17:c3:19:36:30,38:17:c3:1f:09:83,38:17:c3:19:36:32,38:17:c3:19:36:31,38:17:c3:1f:09:90,38:17:c3:1f:14:10,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,a8:bd:27:4c:aa:83,80:3f:5d:c5:f8:e4,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d3,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:91,38:17:c3:1f:09:92,38:17:c3:1f:09:91,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:80,38:17:c3:1f:19:f0,38:17:c3:1f:09:82,38:17:c3:1f:09:80,38:17:c3:1f:09:81,22:ad:56:24:6b:8b,a8:bd:27:4c:aa:81,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:92,b4:5d:50:e1:96:43,20:a6:cd:42:0a:d1,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d0,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,44:48:c1:91:d0:04,38:17:c3:24:47:50,44:48:c1:91:d0:10,b4:5d:50:e1:96:52,38:17:c3:24:47:52,38:17:c3:24:47:51,f0:ab:54:14:10:2c,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,44:48:c1:91:d0:02,b4:5d:50:e1:96:40,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,44:48:c1:91:d0:01,38:17:c3:1f:19:d0,38:17:c3:22:61:91,38:17:c3:22:61:92,38:17:c3:22:61:90,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:1f:19:d2,44:48:c1:91:95:b3,44:48:c1:91:d0:00,38:17:c3:1f:19:d1,44:48:c1:91:95:b0,44:48:c1:91:95:b2,44:48:c1:91:95:a3,44:48:c1:91:95:b1,44:48:c1:91:95:a1,44:48:c1:91:95:a2,38:17:c3:22:5e:f0,x,y,label
-100,-100,-100,-100,-88,-100,-100,-100,-100,-80,-80,-88,-100,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-57,-100,-100,-100,-91,-90,-91,-100,-100,-100,-100,-100,-100,-92,-59,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-80,-85,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-86,-100,-84,-100,-100,-84,-73,-71,-72,-100,-100,-100,-84,-100,-75,-75,-83,-83,-84,-86,-86,-78,-81,-90,-82,-84,-85,-100,-82,-81,-82,-81,-82,-83,-81,-75,-80,-76,-80,-80,-72,-72,-73,-77,-79,-82,-81,-79,-78,-100,-79,-79,-82,-88,-85,-87,-84,-81,-86,-100,-100,-89,-84,-79,-86,-88,-82,-87,-87,-87,-85,-87,-85,-84,-100,350,243,1
-100,-100,-100,-100,-88,-100,-100,-100,-100,-79,-83,-88,-100,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-63,-100,-100,-100,-91,-90,-91,-100,-100,-100,-100,-100,-100,-92,-62,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-65,-100,-100,-100,-100,-100,-100,-100,-100,-80,-87,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-86,-100,-83,-100,-100,-87,-75,-75,-73,-100,-100,-100,-83,-100,-76,-75,-82,-84,-84,-86,-87,-77,-83,-90,-84,-86,-86,-100,-82,-82,-83,-83,-82,-84,-82,-74,-79,-74,-80,-79,-74,-71,-70,-76,-77,-82,-79,-77,-77,-100,-80,-80,-80,-82,-81,-82,-82,-81,-87,-100,-100,-89,-84,-79,-87,-86,-82,-87,-88,-88,-80,-87,-85,-86,-94,350,243,1
-100,-100,-100,-100,-88,-100,-100,-100,-100,-84,-82,-88,-100,-88,-83,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-59,-100,-100,-100,-90,-89,-91,-100,-100,-100,-100,-100,-100,-89,-59,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-70,-100,-100,-100,-100,-100,-100,-100,-100,-77,-88,-75,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-89,-89,-80,-100,-100,-87,-71,-70,-69,-100,-100,-100,-78,-100,-72,-72,-82,-83,-82,-86,-87,-83,-79,-81,-84,-84,-85,-100,-77,-82,-82,-81,-80,-82,-78,-72,-79,-72,-80,-80,-69,-70,-70,-81,-76,-82,-79,-77,-77,-100,-84,-83,-83,-83,-85,-85,-84,-81,-87,-86,-87,-89,-84,-79,-87,-86,-88,-87,-87,-86,-84,-86,-100,-100,-100,350,226,2
-100,-100,-100,-100,-88,-100,-100,-100,-100,-83,-83,-88,-100,-88,-83,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-57,-100,-100,-100,-90,-89,-91,-100,-100,-100,-100,-100,-100,-91,-56,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-100,-100,-100,-100,-100,-100,-100,-100,-76,-86,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-86,-89,-80,-100,-100,-86,-71,-69,-71,-100,-100,-100,-80,-100,-72,-73,-83,-83,-83,-86,-86,-80,-82,-83,-83,-82,-83,-100,-79,-82,-82,-83,-80,-83,-83,-72,-82,-73,-82,-80,-69,-69,-72,-81,-77,-83,-81,-78,-76,-100,-84,-82,-82,-81,-85,-85,-84,-81,-87,-86,-87,-89,-84,-83,-87,-86,-88,-87,-87,-86,-84,-86,-100,-100,-100,350,226,2
-100,-100,-100,-100,-88,-100,-100,-100,-100,-84,-83,-88,-100,-88,-86,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-56,-100,-100,-100,-89,-89,-90,-100,-100,-100,-100,-100,-100,-85,-58,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-77,-89,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-86,-89,-80,-100,-100,-86,-69,-70,-70,-100,-100,-100,-79,-100,-73,-72,-83,-82,-83,-85,-87,-81,-82,-81,-83,-82,-83,-100,-79,-81,-81,-82,-77,-83,-83,-72,-80,-74,-82,-81,-69,-70,-69,-81,-77,-82,-81,-78,-77,-100,-84,-82,-82,-81,-85,-85,-84,-81,-86,-86,-87,-89,-84,-83,-86,-87,-88,-87,-87,-86,-84,-86,-100,-100,-100,350,226,2
-100,-100,-100,-100,-88,-100,-100,-100,-100,-83,-84,-88,-100,-88,-84,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-60,-100,-100,-100,-90,-89,-91,-100,-100,-100,-100,-100,-100,-91,-60,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-100,-100,-100,-100,-100,-100,-100,-100,-76,-86,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-87,-89,-80,-100,-100,-86,-68,-69,-71,-100,-100,-100,-78,-100,-73,-72,-82,-83,-83,-86,-87,-84,-79,-85,-84,-84,-85,-100,-77,-82,-82,-81,-80,-83,-78,-73,-81,-72,-82,-81,-70,-65,-72,-81,-75,-82,-81,-76,-76,-100,-83,-82,-83,-80,-85,-85,-84,-81,-87,-86,-87,-89,-84,-83,-87,-86,-88,-87,-87,-86,-84,-86,-100,-100,-100,350,226,2
-100,-100,-100,-100,-88,-100,-100,-100,-100,-84,-82,-88,-100,-88,-83,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-59,-100,-100,-100,-90,-89,-91,-100,-100,-100,-100,-100,-100,-89,-59,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-70,-100,-100,-100,-100,-100,-100,-100,-100,-77,-88,-75,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-89,-89,-80,-100,-100,-87,-71,-70,-69,-100,-100,-100,-78,-100,-72,-72,-82,-83,-82,-86,-87,-83,-79,-81,-84,-84,-85,-100,-77,-82,-82,-81,-80,-82,-78,-72,-79,-72,-80,-80,-69,-70,-70,-81,-76,-82,-79,-77,-77,-100,-84,-83,-83,-83,-85,-85,-84,-81,-87,-86,-87,-89,-84,-79,-87,-86,-88,-87,-87,-86,-84,-86,-100,-100,-100,350,226,2
-100,-100,-100,-100,-88,-100,-100,-100,-100,-82,-83,-88,-100,-88,-84,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-58,-100,-100,-100,-93,-87,-90,-100,-100,-100,-100,-100,-100,-94,-58,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-80,-87,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-92,-89,-80,-100,-100,-91,-68,-68,-69,-100,-100,-100,-79,-100,-77,-77,-88,-87,-83,-89,-88,-79,-82,-85,-84,-85,-85,-100,-81,-85,-85,-84,-81,-87,-86,-76,-82,-77,-83,-84,-70,-68,-68,-81,-86,-86,-84,-86,-85,-100,-82,-82,-81,-81,-85,-85,-84,-81,-85,-86,-87,-89,-84,-83,-86,-88,-88,-85,-89,-90,-84,-100,-100,-100,-100,350,226,2
-100,-100,-100,-100,-88,-100,-100,-100,-100,-83,-83,-88,-100,-88,-83,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-59,-100,-100,-100,-93,-87,-90,-100,-100,-100,-100,-100,-100,-90,-58,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-63,-100,-100,-100,-100,-100,-100,-100,-100,-80,-87,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-84,-89,-83,-100,-100,-84,-69,-67,-69,-100,-100,-100,-78,-100,-72,-72,-86,-88,-86,-83,-85,-77,-80,-80,-83,-83,-83,-100,-78,-84,-86,-84,-81,-87,-82,-71,-83,-72,-83,-84,-70,-71,-70,-81,-85,-84,-84,-83,-83,-100,-88,-87,-87,-84,-88,-85,-86,-83,-92,-86,-87,-89,-81,-81,-87,-90,-86,-89,-100,-100,-100,-100,-100,-100,-100,350,209,3
-100,-100,-100,-100,-88,-100,-100,-100,-100,-81,-82,-88,-100,-88,-82,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-56,-100,-100,-100,-93,-87,-90,-100,-100,-100,-100,-100,-100,-91,-55,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-63,-100,-100,-100,-100,-100,-100,-100,-100,-78,-87,-77,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-85,-89,-81,-100,-100,-85,-68,-68,-68,-100,-100,-100,-78,-100,-70,-71,-86,-87,-86,-85,-85,-79,-80,-82,-83,-83,-82,-100,-80,-84,-85,-85,-80,-86,-80,-71,-84,-72,-85,-84,-70,-68,-71,-81,-84,-85,-85,-83,-83,-100,-89,-88,-88,-84,-85,-85,-85,-83,-87,-86,-87,-89,-83,-82,-88,-90,-88,-87,-89,-90,-84,-100,-100,-100,-100,350,209,3
-100,-100,-100,-100,-88,-100,-100,-100,-100,-88,-86,-88,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-52,-100,-100,-100,-91,-87,-90,-100,-100,-100,-100,-100,-100,-93,-52,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-82,-75,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-88,-89,-83,-100,-100,-89,-67,-65,-65,-100,-100,-100,-79,-100,-75,-75,-88,-89,-89,-89,-89,-80,-80,-88,-85,-85,-86,-100,-80,-82,-82,-82,-81,-88,-83,-75,-85,-76,-85,-85,-77,-76,-75,-81,-84,-82,-85,-84,-84,-100,-87,-88,-86,-84,-88,-85,-86,-83,-92,-86,-87,-89,-89,-87,-90,-92,-86,-90,-100,-100,-100,-100,-100,-100,-100,350,209,3
-100,-100,-100,-100,-88,-100,-100,-100,-100,-81,-82,-88,-100,-88,-82,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-56,-100,-100,-100,-93,-87,-90,-100,-100,-100,-100,-100,-100,-91,-55,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-63,-100,-100,-100,-100,-100,-100,-100,-100,-78,-87,-77,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-85,-89,-81,-100,-100,-85,-68,-68,-68,-100,-100,-100,-78,-100,-70,-71,-86,-87,-86,-85,-85,-79,-80,-82,-83,-83,-82,-100,-80,-84,-85,-85,-80,-86,-80,-71,-84,-72,-85,-84,-70,-68,-71,-81,-84,-85,-85,-83,-83,-100,-89,-88,-88,-84,-85,-85,-85,-83,-87,-86,-87,-89,-83,-82,-88,-90,-88,-87,-89,-90,-84,-100,-100,-100,-100,350,209,3
-100,-100,-100,-100,-88,-100,-100,-100,-100,-81,-82,-88,-100,-88,-81,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-56,-100,-100,-100,-93,-87,-90,-100,-100,-100,-100,-100,-100,-81,-57,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-63,-100,-100,-100,-100,-100,-100,-100,-100,-78,-87,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-85,-89,-82,-100,-100,-85,-68,-68,-68,-100,-100,-100,-78,-100,-72,-70,-86,-85,-87,-85,-84,-79,-80,-80,-83,-83,-83,-100,-80,-84,-86,-84,-82,-86,-84,-71,-86,-71,-84,-86,-70,-70,-72,-81,-83,-85,-85,-82,-83,-100,-89,-87,-88,-84,-88,-85,-85,-83,-86,-86,-87,-89,-81,-81,-88,-91,-86,-87,-89,-90,-100,-100,-100,-100,-100,350,209,3
-100,-100,-100,-100,-88,-100,-100,-100,-100,-82,-82,-88,-100,-88,-84,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-55,-100,-100,-100,-93,-87,-90,-100,-100,-100,-100,-100,-100,-91,-55,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-100,-100,-100,-100,-100,-100,-100,-100,-76,-87,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-84,-89,-81,-100,-100,-84,-68,-69,-70,-100,-100,-100,-78,-100,-70,-73,-86,-86,-86,-84,-84,-80,-79,-82,-84,-84,-84,-100,-81,-85,-86,-85,-81,-85,-80,-71,-86,-71,-85,-87,-71,-70,-71,-81,-82,-86,-87,-82,-84,-100,-89,-88,-87,-86,-85,-85,-85,-83,-88,-86,-87,-89,-83,-82,-88,-91,-88,-87,-89,-90,-84,-100,-100,-100,-100,350,209,3
-100,-100,-100,-100,-88,-100,-100,-100,-100,-82,-82,-88,-100,-88,-83,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-56,-100,-100,-100,-91,-88,-90,-100,-100,-100,-100,-100,-100,-91,-56,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-67,-100,-100,-100,-100,-100,-100,-100,-100,-78,-89,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-87,-89,-80,-100,-100,-86,-69,-69,-69,-100,-100,-100,-78,-100,-73,-73,-84,-86,-84,-85,-86,-83,-79,-82,-84,-85,-86,-100,-77,-82,-82,-82,-80,-84,-80,-72,-82,-73,-82,-82,-69,-70,-72,-81,-79,-83,-82,-80,-80,-100,-85,-85,-84,-83,-86,-85,-85,-82,-89,-86,-87,-89,-83,-80,-88,-89,-87,-88,-93,-93,-92,-93,-100,-100,-100,350,192,4
-100,-100,-100,-100,-88,-100,-100,-100,-100,-82,-83,-88,-100,-88,-83,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-58,-100,-100,-100,-91,-88,-90,-100,-100,-100,-100,-100,-100,-91,-57,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-65,-100,-100,-100,-100,-100,-100,-100,-100,-77,-86,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-86,-89,-80,-100,-100,-85,-68,-68,-69,-100,-100,-100,-78,-100,-71,-71,-84,-85,-84,-85,-86,-81,-79,-83,-83,-83,-83,-100,-78,-83,-83,-83,-80,-84,-79,-72,-82,-72,-83,-82,-70,-66,-71,-81,-79,-83,-83,-79,-79,-100,-86,-85,-85,-82,-85,-85,-84,-82,-87,-86,-87,-89,-83,-82,-87,-88,-88,-87,-88,-88,-84,-93,-100,-100,-100,350,192,4
-100,-100,-100,-100,-88,-100,-100,-100,-100,-83,-83,-88,-100,-88,-83,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-58,-100,-100,-100,-91,-88,-90,-100,-100,-100,-100,-100,-100,-90,-57,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-65,-100,-100,-100,-100,-100,-100,-100,-100,-78,-86,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-85,-89,-81,-100,-100,-85,-70,-68,-70,-100,-100,-100,-79,-100,-72,-72,-84,-85,-84,-84,-85,-78,-81,-81,-83,-82,-83,-100,-78,-83,-84,-83,-80,-85,-82,-71,-82,-72,-82,-82,-69,-70,-71,-81,-81,-83,-82,-80,-79,-100,-86,-84,-84,-82,-86,-85,-85,-82,-89,-86,-87,-89,-82,-82,-87,-88,-87,-88,-93,-93,-92,-93,-100,-100,-100,350,192,4
-100,-100,-100,-100,-88,-100,-100,-100,-100,-83,-82,-88,-100,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-55,-100,-100,-100,-91,-88,-90,-100,-100,-100,-100,-100,-100,-88,-56,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-76,-88,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-85,-89,-80,-100,-100,-85,-68,-69,-70,-100,-100,-100,-78,-100,-71,-72,-84,-84,-84,-84,-85,-80,-80,-81,-83,-83,-83,-100,-80,-83,-83,-83,-79,-84,-81,-71,-83,-72,-83,-84,-70,-70,-70,-81,-79,-84,-84,-80,-80,-100,-86,-85,-84,-83,-85,-85,-84,-82,-87,-86,-87,-89,-83,-82,-87,-89,-88,-87,-88,-88,-84,-93,-100,-100,-100,350,192,4
-100,-100,-100,-100,-88,-100,-100,-100,-100,-87,-86,-88,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-55,-100,-100,-100,-91,-88,-90,-100,-100,-100,-100,-100,-100,-92,-55,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-79,-81,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-88,-89,-81,-100,-100,-89,-67,-66,-66,-100,-100,-100,-79,-100,-74,-74,-85,-85,-85,-88,-88,-82,-81,-84,-84,-85,-85,-100,-79,-83,-82,-82,-79,-85,-84,-74,-83,-75,-83,-83,-73,-74,-72,-81,-80,-82,-83,-80,-81,-100,-85,-85,-84,-82,-86,-85,-85,-82,-90,-86,-87,-89,-86,-85,-88,-89,-87,-89,-94,-95,-92,-100,-100,-100,-100,350,192,4
-100,-100,-100,-100,-88,-100,-100,-100,-100,-81,-82,-88,-100,-88,-82,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-57,-100,-100,-100,-93,-87,-90,-100,-100,-100,-100,-100,-100,-87,-57,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-65,-100,-100,-100,-100,-100,-100,-100,-100,-79,-87,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-87,-88,-100,-87,-88,-100,-100,-100,-85,-87,-86,-100,-88,-89,-81,-100,-100,-88,-68,-68,-68,-100,-100,-100,-78,-100,-74,-73,-87,-86,-85,-87,-86,-79,-81,-82,-83,-84,-84,-100,-80,-84,-85,-84,-81,-86,-85,-73,-84,-74,-83,-85,-70,-69,-70,-81,-84,-85,-84,-84,-84,-100,-85,-84,-84,-82,-86,-85,-84,-82,-85,-86,-87,-89,-82,-82,-87,-89,-87,-86,-89,-90,-92,-100,-100,-100,-100,350,192,4
