38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,b0:be:76:f8:30:5e,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:02,80:8d:b7:55:35:01,38:17:c3:1f:01:91,38:17:c3:1f:01:92,80:8d:b7:55:35:03,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:82,38:17:c3:1f:01:81,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:19:d7:72,38:17:c3:19:d7:71,44:48:c1:a5:82:21,44:48:c1:a5:82:22,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,80:8d:b7:55:3a:52,38:17:c3:19:45:b1,38:17:c3:19:45:b2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,80:8d:b7:55:25:e2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,ac:e2:d3:c4:08:e6,20:a6:cd:50:24:b2,b4:5d:50:e1:92:33,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:35:10,80:8d:b7:55:35:00,38:17:c3:1f:01:90,80:8d:b7:55:39:d0,38:17:c3:1f:01:80,38:17:c3:19:d7:60,38:17:c3:19:d7:70,44:48:c1:a5:82:20,80:8d:b7:55:25:f0,80:8d:b7:55:25:e0,20:a6:cd:50:24:a0,20:a6:cd:50:24:b0,b4:5d:50:e1:92:31,66:2a:2f:53:7c:99,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,44:48:c1:a5:82:32,44:48:c1:a5:82:31,80:8d:b7:55:3a:51,00:4e:35:df:06:40,60:32:b1:3e:1a:b8,00:4e:35:df:06:41,38:17:c3:19:55:52,80:8d:b7:55:39:c0,44:48:c1:a5:82:30,38:17:c3:19:45:b0,80:8d:b7:55:3a:50,38:17:c3:19:55:50,38:17:c3:1e:ff:10,80:8d:b7:55:3a:42,00:4e:35:df:06:51,00:4e:35:df:06:42,00:4e:35:df:06:52,b4:5d:50:e1:96:50,20:a6:cd:50:24:b1,b4:5d:50:e1:96:53,38:17:c3:19:55:51,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1e:ff:00,38:17:c3:1e:ff:01,38:17:c3:1e:ff:02,b4:5d:50:e1:92:23,b4:5d:50:e1:92:22,38:17:c3:19:45:a2,00:4e:35:df:06:50,b4:5d:50:e1:96:43,38:17:c3:19:45:a1,b4:5d:50:e1:92:21,80:8d:b7:55:3a:40,38:17:c3:19:45:a0,80:8d:b7:55:3a:41,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,00:4e:35:de:e1:00,00:4e:35:de:e1:12,00:4e:35:de:e1:01,b4:5d:50:e1:92:20,38:17:c3:1f:09:83,00:4e:35:de:e1:02,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,00:4e:35:de:e1:10,20:a6:cd:42:0b:e3,a8:bd:27:4c:bd:30,00:4e:35:de:e1:11,60:32:b1:3e:1a:b7,a8:bd:27:4c:bd:31,38:17:c3:1f:08:42,38:17:c3:1f:08:40,a8:bd:27:4c:bd:32,38:17:c3:1f:08:41,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,00:4e:35:de:d7:53,38:17:c3:1f:22:22,38:17:c3:1f:22:21,00:4e:35:de:d7:50,00:4e:35:de:d7:52,38:17:c3:1f:22:30,00:4e:35:de:d7:51,38:17:c3:19:71:90,00:4e:35:de:d7:43,a8:bd:27:4c:bd:22,38:17:c3:1f:22:20,38:17:c3:1f:08:50,38:17:c3:1f:08:52,38:17:c3:1f:22:31,38:17:c3:19:71:82,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:19:71:80,38:17:c3:1f:22:32,38:17:c3:19:71:81,38:17:c3:1f:08:51,70:56:81:c9:91:ab,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:1e:fc:a1,00:4e:35:df:0e:01,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:11,00:4e:35:df:0e:10,00:4e:35:df:0e:12,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b2,64:e5:99:c3:13:3c,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:4f:11,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:4f:12,38:17:c3:1f:0f:90,00:4e:35:de:d7:40,00:4e:35:de:d7:41,00:4e:35:de:d7:42,x,y,label
-61,-61,-36,-46,-52,-52,-75,-72,-72,-72,-64,-64,-74,-74,-64,-71,-71,-69,-70,-70,-70,-81,-81,-70,-70,-79,-79,-79,-81,-81,-81,-73,-75,-72,-82,-83,-80,-86,-100,-61,-52,-72,-63,-74,-71,-70,-70,-81,-70,-79,-100,-82,-87,-100,-85,-71,-70,-75,-75,-81,-100,-86,-100,-100,-71,-76,-82,-81,-100,-87,-100,-100,-100,-86,-100,-86,-100,-100,-87,-87,-100,-100,-100,-82,-84,-83,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-61,-61,-36,-46,-51,-51,-76,-72,-72,-72,-64,-64,-74,-74,-64,-71,-71,-68,-70,-71,-70,-81,-81,-100,-100,-79,-79,-79,-82,-81,-81,-73,-73,-74,-82,-83,-79,-86,-100,-61,-51,-72,-63,-74,-71,-69,-71,-100,-100,-79,-74,-82,-87,-100,-85,-70,-70,-75,-75,-82,-100,-85,-100,-100,-71,-75,-81,-82,-100,-87,-100,-100,-100,-88,-100,-86,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-84,-100,-77,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-52,-52,-37,-49,-51,-51,-72,-75,-75,-75,-62,-62,-74,-75,-63,-70,-71,-77,-77,-74,-74,-100,-100,-74,-74,-81,-81,-81,-100,-100,-86,-74,-77,-75,-100,-100,-76,-80,-100,-52,-51,-75,-63,-75,-71,-78,-74,-79,-74,-81,-100,-100,-80,-100,-86,-63,-63,-73,-73,-100,-100,-100,-100,-100,-63,-74,-86,-100,-100,-100,-100,-100,-100,-85,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-51,-51,-33,-49,-51,-51,-75,-75,-75,-75,-64,-64,-75,-75,-65,-69,-69,-77,-77,-75,-75,-79,-79,-74,-74,-81,-81,-81,-85,-100,-86,-74,-74,-74,-79,-78,-76,-80,-100,-51,-51,-75,-65,-75,-69,-78,-75,-79,-73,-81,-74,-78,-80,-90,-87,-62,-62,-73,-73,-84,-82,-84,-100,-100,-62,-73,-85,-85,-100,-87,-73,-87,-100,-87,-100,-80,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-53,-53,-33,-51,-52,-51,-65,-74,-74,-74,-61,-61,-76,-76,-60,-71,-71,-77,-77,-74,-74,-79,-79,-73,-72,-79,-79,-79,-87,-100,-100,-74,-72,-74,-77,-77,-76,-82,-100,-53,-51,-74,-61,-76,-71,-77,-74,-79,-73,-79,-75,-77,-82,-90,-89,-63,-62,-73,-73,-86,-82,-84,-81,-100,-63,-73,-85,-86,-100,-85,-73,-86,-100,-83,-100,-82,-100,-100,-85,-85,-79,-79,-79,-100,-100,-100,-85,-100,-100,-100,-73,-86,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-55,-55,-37,-56,-55,-55,-80,-72,-73,-73,-62,-62,-74,-74,-61,-69,-69,-72,-73,-74,-74,-78,-78,-73,-72,-81,-81,-81,-86,-100,-85,-72,-72,-72,-78,-78,-74,-82,-100,-55,-55,-73,-62,-74,-69,-73,-74,-78,-73,-81,-72,-77,-82,-100,-87,-64,-63,-73,-73,-85,-77,-100,-81,-100,-64,-73,-86,-86,-100,-88,-74,-85,-80,-85,-100,-82,-100,-100,-88,-88,-79,-79,-79,-100,-100,-100,-81,-100,-100,-100,-74,-86,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-53,-53,-34,-48,-51,-51,-80,-72,-73,-72,-62,-62,-75,-75,-61,-70,-70,-75,-75,-74,-72,-78,-78,-100,-100,-80,-80,-79,-85,-100,-85,-74,-72,-73,-78,-78,-74,-81,-100,-53,-51,-72,-62,-75,-70,-74,-100,-78,-73,-80,-74,-77,-81,-100,-88,-62,-62,-73,-73,-85,-77,-86,-81,-100,-62,-73,-83,-84,-100,-87,-74,-84,-80,-84,-100,-81,-100,-100,-86,-88,-77,-78,-79,-100,-100,-100,-85,-100,-100,-100,-74,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-52,-52,-34,-48,-51,-51,-100,-71,-71,-71,-62,-62,-74,-74,-61,-71,-71,-75,-75,-74,-74,-79,-79,-74,-74,-80,-81,-81,-86,-100,-100,-73,-72,-73,-77,-78,-75,-80,-100,-52,-52,-71,-63,-74,-71,-74,-74,-79,-74,-81,-73,-77,-81,-100,-86,-62,-62,-74,-73,-86,-79,-84,-83,-100,-62,-74,-85,-84,-100,-86,-74,-85,-83,-84,-100,-81,-100,-100,-86,-86,-77,-78,-79,-87,-100,-100,-85,-100,-100,-100,-74,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-57,-57,-34,-46,-53,-53,-73,-67,-67,-67,-66,-65,-73,-73,-66,-70,-70,-71,-71,-73,-73,-81,-81,-69,-69,-81,-81,-81,-82,-100,-100,-71,-73,-71,-79,-79,-82,-81,-86,-57,-53,-67,-100,-73,-70,-71,-73,-100,-100,-82,-71,-79,-100,-100,-100,-66,-66,-73,-73,-81,-83,-86,-100,-100,-66,-73,-78,-81,-100,-88,-100,-100,-83,-100,-100,-81,-100,-100,-100,-87,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-56,-56,-35,-51,-53,-53,-76,-66,-66,-66,-66,-66,-74,-74,-68,-70,-70,-71,-71,-74,-73,-81,-81,-68,-68,-82,-81,-81,-81,-100,-100,-69,-72,-70,-81,-81,-80,-81,-86,-56,-53,-66,-66,-74,-71,-71,-73,-100,-68,-81,-70,-81,-81,-87,-87,-66,-66,-72,-72,-81,-83,-86,-100,-100,-67,-73,-78,-81,-100,-88,-100,-83,-83,-83,-100,-81,-100,-100,-100,-87,-75,-75,-75,-100,-100,-83,-83,-100,-100,-100,-75,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-55,-55,-38,-51,-53,-53,-74,-66,-66,-66,-66,-66,-74,-74,-69,-71,-71,-100,-69,-74,-73,-80,-79,-68,-68,-80,-80,-80,-81,-77,-78,-70,-73,-69,-81,-81,-79,-82,-86,-55,-53,-66,-66,-74,-71,-100,-100,-100,-68,-80,-70,-81,-81,-87,-83,-67,-67,-72,-72,-81,-100,-100,-100,-100,-67,-72,-77,-81,-100,-87,-75,-82,-100,-82,-100,-82,-100,-100,-100,-100,-75,-75,-75,-80,-100,-100,-83,-100,-100,-100,-75,-100,-75,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-56,-56,-35,-52,-53,-53,-73,-66,-66,-66,-65,-66,-73,-73,-64,-70,-70,-100,-69,-74,-74,-81,-81,-69,-69,-81,-81,-81,-81,-77,-78,-70,-73,-69,-100,-100,-78,-81,-87,-56,-53,-67,-65,-74,-70,-100,-74,-81,-69,-81,-70,-81,-81,-87,-85,-66,-67,-74,-73,-81,-83,-100,-83,-100,-66,-74,-77,-80,-100,-85,-75,-82,-100,-82,-100,-81,-100,-100,-86,-86,-100,-100,-100,-80,-100,-100,-83,-100,-100,-100,-75,-100,-75,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-56,-56,-38,-49,-52,-52,-76,-66,-66,-66,-66,-66,-74,-74,-68,-70,-70,-70,-69,-74,-74,-81,-81,-68,-69,-81,-81,-81,-81,-76,-76,-71,-100,-71,-100,-100,-80,-81,-87,-56,-52,-66,-66,-74,-70,-71,-74,-81,-69,-81,-70,-100,-82,-87,-85,-67,-66,-73,-72,-81,-83,-100,-83,-100,-66,-73,-100,-81,-100,-88,-73,-82,-100,-83,-100,-81,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-73,-100,-73,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-54,-54,-35,-51,-52,-53,-74,-66,-66,-66,-67,-67,-74,-74,-67,-70,-70,-68,-69,-100,-74,-80,-80,-69,-69,-79,-79,-79,-81,-76,-76,-70,-74,-71,-100,-81,-81,-81,-88,-54,-53,-66,-67,-74,-71,-69,-100,-80,-69,-79,-70,-82,-82,-100,-86,-66,-66,-72,-72,-81,-82,-100,-82,-100,-66,-73,-100,-81,-100,-88,-73,-82,-80,-82,-100,-81,-100,-100,-100,-88,-100,-100,-100,-87,-100,-84,-82,-100,-84,-100,-73,-84,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-58,-58,-45,-51,-55,-54,-73,-67,-67,-67,-64,-64,-73,-73,-63,-69,-69,-70,-71,-100,-70,-78,-77,-100,-100,-80,-80,-80,-76,-82,-82,-100,-73,-73,-100,-100,-100,-100,-88,-58,-54,-67,-64,-72,-70,-71,-100,-100,-100,-80,-100,-100,-100,-100,-100,-66,-66,-69,-69,-76,-100,-100,-80,-100,-100,-69,-100,-76,-86,-86,-73,-87,-80,-86,-100,-100,-100,-100,-100,-87,-100,-100,-78,-100,-100,-100,-86,-100,-100,-100,-73,-100,-73,-100,-100,-82,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-60,-60,-40,-54,-56,-56,-73,-67,-67,-67,-68,-68,-74,-74,-64,-69,-69,-71,-72,-70,-70,-77,-77,-68,-68,-79,-79,-79,-75,-82,-81,-100,-73,-73,-100,-100,-80,-82,-88,-60,-56,-67,-68,-74,-69,-71,-70,-100,-68,-79,-74,-100,-83,-100,-100,-68,-68,-69,-69,-75,-100,-100,-78,-100,-68,-69,-100,-75,-83,-85,-73,-86,-79,-86,-100,-83,-100,-100,-86,-85,-100,-100,-78,-100,-100,-100,-85,-100,-100,-100,-73,-100,-73,-100,-100,-82,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-62,-62,-39,-54,-59,-59,-70,-66,-66,-66,-66,-66,-75,-75,-65,-69,-69,-71,-72,-71,-71,-77,-77,-71,-71,-80,-79,-79,-75,-82,-82,-72,-71,-72,-100,-100,-77,-83,-88,-62,-59,-66,-66,-74,-69,-71,-71,-100,-71,-80,-72,-83,-83,-88,-88,-66,-66,-70,-70,-75,-80,-88,-78,-100,-66,-70,-100,-75,-87,-86,-72,-85,-79,-85,-100,-83,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-72,-100,-72,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-61,-61,-41,-54,-59,-59,-74,-64,-64,-64,-66,-66,-75,-75,-63,-69,-69,-71,-72,-71,-71,-77,-77,-71,-71,-79,-79,-79,-76,-82,-82,-72,-70,-72,-100,-100,-80,-85,-89,-61,-59,-64,-66,-75,-69,-72,-71,-78,-71,-79,-72,-83,-85,-89,-87,-66,-66,-70,-69,-76,-80,-85,-79,-100,-66,-69,-100,-75,-87,-86,-72,-84,-80,-85,-100,-84,-100,-100,-86,-86,-100,-100,-100,-100,-100,-82,-85,-100,-83,-100,-72,-83,-72,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-62,-62,-41,-54,-59,-59,-73,-66,-65,-65,-66,-66,-74,-74,-64,-69,-69,-72,-72,-71,-71,-77,-77,-70,-70,-79,-79,-79,-75,-82,-82,-72,-70,-72,-100,-100,-81,-83,-88,-62,-59,-65,-66,-74,-69,-72,-70,-77,-71,-79,-72,-100,-83,-89,-87,-67,-66,-70,-70,-75,-79,-85,-79,-100,-67,-70,-100,-75,-100,-86,-72,-86,-79,-86,-100,-82,-100,-100,-87,-86,-79,-79,-79,-100,-100,-82,-85,-100,-83,-100,-72,-83,-71,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-63,-63,-40,-54,-59,-59,-68,-66,-66,-66,-67,-66,-74,-74,-65,-68,-68,-72,-72,-70,-70,-78,-77,-70,-70,-79,-79,-79,-75,-82,-81,-71,-70,-71,-100,-100,-79,-83,-88,-63,-59,-66,-67,-75,-69,-72,-70,-77,-71,-79,-71,-100,-83,-100,-87,-65,-66,-70,-70,-75,-79,-100,-79,-100,-65,-71,-82,-75,-86,-86,-71,-85,-79,-85,-100,-82,-100,-100,-87,-86,-80,-80,-79,-100,-100,-82,-80,-100,-100,-100,-72,-100,-72,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-59,-59,-36,-50,-55,-55,-100,-71,-71,-71,-63,-64,-78,-78,-65,-69,-69,-74,-74,-71,-71,-80,-79,-71,-71,-85,-85,-85,-100,-84,-85,-70,-71,-70,-79,-78,-77,-81,-85,-59,-55,-72,-64,-78,-68,-74,-100,-80,-71,-85,-70,-79,-81,-86,-86,-61,-62,-70,-70,-100,-76,-100,-80,-100,-62,-70,-100,-100,-100,-89,-70,-83,-81,-83,-88,-81,-89,-100,-100,-100,-77,-78,-78,-100,-100,-83,-100,-100,-84,-100,-70,-100,-70,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,330.99999999999994,5
-59,-59,-37,-52,-55,-55,-71,-68,-68,-68,-63,-63,-79,-79,-63,-69,-69,-73,-74,-71,-72,-80,-100,-70,-71,-85,-86,-86,-81,-83,-83,-70,-69,-70,-77,-77,-77,-83,-86,-59,-55,-68,-63,-78,-69,-74,-72,-100,-71,-86,-70,-77,-83,-86,-89,-61,-61,-71,-71,-81,-100,-79,-81,-86,-61,-71,-83,-82,-86,-90,-70,-82,-82,-83,-88,-83,-100,-86,-100,-100,-79,-79,-79,-87,-84,-100,-82,-100,-86,-84,-70,-86,-70,-86,-87,-84,-100,-84,-84,-90,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,330.99999999999994,5
-59,-59,-37,-52,-55,-55,-72,-68,-68,-68,-63,-63,-79,-79,-65,-69,-69,-100,-100,-100,-71,-80,-80,-71,-71,-100,-86,-86,-81,-84,-83,-70,-69,-69,-77,-78,-78,-83,-87,-59,-55,-68,-63,-79,-69,-100,-72,-80,-71,-86,-70,-77,-83,-100,-89,-61,-61,-71,-71,-81,-81,-79,-81,-86,-61,-71,-83,-81,-86,-100,-70,-81,-81,-81,-88,-83,-100,-86,-100,-100,-79,-79,-80,-87,-100,-100,-82,-100,-100,-100,-70,-100,-70,-87,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,330.99999999999994,5
