38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,b0:be:76:f8:30:5e,38:17:c3:1f:01:92,38:17:c3:1f:01:91,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:13,38:17:c3:1f:01:82,38:17:c3:1f:01:81,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,44:48:c1:a5:82:31,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,44:48:c1:a5:82:32,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,44:48:c1:a5:82:21,44:48:c1:a5:82:22,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,80:8d:b7:55:25:f3,38:17:c3:19:d7:72,38:17:c3:19:45:b2,38:17:c3:19:45:b1,00:4e:35:df:06:41,80:8d:b7:55:3a:52,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:51,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,38:17:c3:1f:01:90,80:8d:b7:55:35:10,38:17:c3:1f:01:80,80:8d:b7:55:39:d0,44:48:c1:a5:82:30,80:8d:b7:55:3a:40,80:8d:b7:55:25:f0,80:8d:b7:55:25:e0,38:17:c3:19:45:b0,00:4e:35:df:06:42,00:4e:35:df:06:52,20:a6:cd:50:24:b0,66:2a:2f:53:7c:99,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:03,38:17:c3:19:d7:71,00:4e:35:df:06:40,38:17:c3:19:d7:62,20:a6:cd:50:24:a1,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,b4:5d:50:e1:92:30,00:4e:35:df:06:51,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:96:53,80:8d:b7:55:35:00,80:8d:b7:55:39:c0,44:48:c1:a5:82:20,38:17:c3:19:d7:70,20:a6:cd:50:24:a0,80:8d:b7:55:3a:50,b4:5d:50:e1:96:50,b4:5d:50:e1:92:31,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,38:17:c3:19:d7:61,20:a6:cd:50:24:a2,00:4e:35:df:06:50,38:17:c3:19:d7:60,60:32:b1:3e:1a:b8,b4:5d:50:e1:92:21,b4:5d:50:e1:92:23,38:17:c3:1e:ff:10,38:17:c3:1e:ff:12,b4:5d:50:e1:92:22,38:17:c3:1e:ff:11,38:17:c3:19:55:51,38:17:c3:19:55:52,38:17:c3:19:55:50,b4:5d:50:e1:92:20,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:19:55:40,00:4e:35:de:e1:01,00:4e:35:de:e1:02,00:4e:35:de:e1:12,20:a6:cd:42:0b:e3,a8:bd:27:4c:bd:30,b4:5d:50:e1:96:52,00:4e:35:de:e1:11,00:4e:35:de:e1:10,00:4e:35:de:e1:00,60:32:b1:3e:1a:b7,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:31,38:17:c3:1f:08:40,38:17:c3:1f:08:41,38:17:c3:1f:08:42,00:4e:35:de:d7:53,00:4e:35:de:d7:52,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:21,00:4e:35:de:d7:50,a8:bd:27:4c:bd:22,00:4e:35:de:d7:51,38:17:c3:1f:08:50,00:4e:35:de:d7:43,38:17:c3:1f:22:22,38:17:c3:19:71:90,38:17:c3:1f:22:30,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:1f:22:20,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1f:22:21,38:17:c3:19:45:a0,00:4e:35:de:d7:40,38:17:c3:19:45:a2,38:17:c3:19:45:a1,00:4e:35:df:0e:02,38:17:c3:1e:fc:a0,00:4e:35:df:0e:00,00:4e:35:df:0e:01,00:4e:35:df:0e:12,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,00:4e:35:df:0e:11,00:4e:35:df:0e:10,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,64:e5:99:c3:13:3c,00:4e:35:df:27:00,38:17:c3:24:58:b0,38:17:c3:24:4f:10,38:17:c3:24:58:b1,38:17:c3:24:58:b2,00:4e:35:df:27:02,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:4f:00,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:4f:01,38:17:c3:1f:0f:90,38:17:c3:24:4f:02,38:17:c3:1e:fc:b2,38:17:c3:1b:08:b0,00:4e:35:de:d7:41,00:4e:35:de:d7:42,38:17:c3:1b:08:a0,38:17:c3:1b:08:a2,x,y,label
-82,-82,-32,-73,-76,-77,-45,-100,-100,-100,-100,-100,-100,-100,-81,-81,-82,-81,-80,-82,-73,-73,-100,-100,-100,-100,-81,-81,-77,-86,-100,-100,-100,-70,-81,-100,-81,-81,-76,-100,-100,-100,-81,-81,-74,-86,-81,-100,-71,-80,-100,-88,-84,-84,-84,-100,-71,-100,-100,-100,-100,-100,-80,-100,-100,-100,-85,-80,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-74,-100,-77,-77,-77,-100,-100,-88,-100,-65,-100,-100,-100,-100,-100,-65,-65,-100,-100,-100,-100,-100,-65,-64,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37
-82,-82,-33,-72,-78,-79,-42,-100,-100,-100,-100,-100,-100,-100,-80,-80,-82,-80,-80,-82,-71,-71,-84,-100,-86,-86,-81,-78,-77,-87,-100,-100,-100,-68,-82,-100,-81,-81,-78,-100,-100,-100,-80,-82,-72,-86,-78,-100,-68,-80,-100,-90,-84,-84,-100,-100,-68,-100,-100,-100,-100,-100,-80,-100,-100,-100,-85,-80,-83,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-74,-100,-75,-76,-77,-100,-100,-88,-100,-63,-100,-88,-88,-100,-100,-63,-63,-100,-100,-100,-100,-100,-66,-65,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,785.4000000000007,37
-100,-100,-31,-77,-83,-83,-47,-100,-100,-100,-100,-100,-100,-100,-84,-82,-100,-85,-85,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-83,-100,-100,-100,-86,-100,-79,-100,-100,-100,-72,-82,-100,-87,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-84,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-83,-100,-79,-81,-100,-83,-84,-86,-100,-58,-100,-88,-88,-100,-100,-58,-58,-100,-100,-100,-100,-100,-58,-58,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-81,-85,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38
-100,-100,-33,-75,-83,-83,-58,-100,-100,-100,-100,-100,-100,-100,-84,-82,-100,-86,-86,-100,-79,-100,-100,-100,-100,-100,-86,-100,-87,-100,-100,-100,-100,-71,-100,-100,-100,-100,-83,-100,-100,-100,-86,-100,-78,-100,-100,-100,-71,-84,-100,-85,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-82,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-83,-100,-79,-78,-78,-85,-84,-86,-100,-60,-100,-88,-88,-100,-100,-59,-59,-100,-100,-100,-100,-100,-57,-57,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-83,-85,-83,-87,-82,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38
-100,-100,-31,-77,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-86,-100,-85,-100,-100,-100,-100,-74,-100,-100,-100,-89,-100,-100,-100,-100,-86,-100,-78,-100,-100,-100,-74,-82,-100,-85,-100,-100,-85,-100,-71,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-81,-100,-79,-79,-78,-85,-100,-100,-100,-59,-100,-100,-100,-100,-100,-59,-59,-100,-100,-100,-100,-100,-57,-57,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-83,-85,-83,-87,-82,-82,-84,-76,-76,-76,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38
-100,-100,-33,-80,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-75,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-82,-100,-85,-100,-100,-85,-100,-75,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-84,-100,-79,-79,-79,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-59,-59,-100,-100,-100,-100,-100,-58,-58,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-82,-88,-82,-82,-100,-76,-76,-76,-84,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38
-100,-100,-31,-80,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-75,-100,-100,-89,-100,-100,-100,-100,-100,-86,-100,-81,-100,-100,-100,-75,-83,-100,-88,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-84,-100,-79,-79,-79,-100,-100,-91,-100,-59,-100,-100,-100,-100,-100,-59,-59,-100,-100,-100,-100,-100,-58,-58,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-82,-88,-82,-82,-100,-77,-77,-77,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38
-100,-100,-31,-79,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-78,-78,-100,-100,-100,-100,-83,-100,-86,-100,-100,-100,-100,-76,-87,-100,-89,-100,-100,-100,-100,-100,-86,-100,-79,-100,-100,-100,-76,-86,-100,-87,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-78,-100,-79,-78,-79,-100,-100,-91,-100,-58,-100,-100,-100,-100,-100,-58,-58,-100,-100,-100,-100,-100,-56,-56,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-76,-100,-85,-89,-84,-85,-100,-76,-76,-77,-85,-88,-87,-85,-91,-100,-100,-100,-100,-100,-100,-100,545.0,799.6000000000007,38
-100,-100,-36,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-79,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-80,-100,-100,-100,-71,-80,-100,-81,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-100,-100,-81,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-51,-51,-100,-100,-100,-100,-100,-53,-52,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,530.8,799.6000000000007,39
-100,-100,-33,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-83,-100,-100,-100,-71,-85,-100,-87,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-84,-100,-51,-51,-100,-100,-100,-100,-100,-53,-53,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-83,-100,-83,-83,-100,-80,-81,-80,-84,-100,-100,-83,-100,-83,-100,-100,-100,-100,-100,-100,530.8,799.6000000000007,39
-100,-100,-32,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-83,-100,-100,-100,-71,-85,-100,-85,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-84,-100,-52,-52,-100,-100,-100,-100,-100,-53,-53,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-74,-100,-83,-100,-83,-83,-100,-80,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,530.8,799.6000000000007,39
-100,-100,-30,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-91,-100,-100,-100,-100,-100,-100,-100,-87,-100,-82,-100,-100,-100,-72,-84,-100,-83,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-81,-100,-100,-83,-83,-100,-100,-100,-100,-51,-100,-100,-100,-84,-100,-51,-51,-100,-100,-100,-100,-100,-53,-53,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-76,-100,-84,-100,-84,-83,-100,-80,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,530.8,799.6000000000007,39
-100,-100,-32,-85,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-71,-91,-100,-100,-100,-100,-100,-100,-100,-88,-100,-82,-100,-100,-100,-71,-85,-100,-88,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-82,-100,-79,-79,-79,-100,-83,-90,-100,-52,-100,-90,-100,-83,-100,-52,-52,-100,-100,-100,-100,-100,-53,-53,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-76,-100,-84,-100,-83,-83,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,530.8,799.6000000000007,39
-100,-100,-31,-85,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-71,-91,-100,-100,-100,-100,-100,-100,-100,-88,-100,-82,-100,-100,-100,-71,-83,-100,-88,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-82,-100,-80,-80,-79,-100,-83,-90,-100,-51,-100,-90,-100,-83,-100,-51,-51,-100,-100,-100,-100,-100,-53,-53,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-76,-100,-86,-100,-86,-86,-100,-81,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,530.8,799.6000000000007,39
-100,-100,-39,-87,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-79,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-80,-100,-79,-100,-79,-100,-83,-100,-100,-51,-100,-100,-100,-100,-100,-51,-51,-100,-100,-100,-100,-100,-49,-49,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-83,-87,-100,-100,-100,-78,-100,-100,-84,-86,-86,-100,-100,-83,-100,-100,-100,-100,-100,-100,516.5999999999999,799.6000000000007,40
-100,-100,-39,-87,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-82,-100,-100,-100,-68,-79,-100,-86,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-100,-79,-100,-79,-100,-84,-100,-100,-51,-100,-100,-100,-100,-100,-51,-51,-100,-100,-100,-100,-100,-50,-50,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-74,-100,-83,-86,-83,-83,-100,-80,-79,-81,-84,-86,-87,-100,-100,-83,-89,-100,-100,-100,-100,-100,516.5999999999999,799.6000000000007,40
-100,-100,-38,-87,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-68,-100,-100,-90,-100,-100,-100,-100,-100,-90,-100,-82,-100,-100,-100,-68,-80,-100,-87,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-100,-79,-100,-79,-83,-84,-100,-100,-51,-100,-100,-100,-100,-100,-51,-51,-100,-100,-100,-100,-100,-50,-50,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-77,-100,-83,-87,-83,-83,-100,-79,-80,-79,-83,-87,-87,-83,-100,-83,-89,-100,-100,-100,-100,-100,516.5999999999999,799.6000000000007,40
-100,-100,-38,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-68,-100,-100,-90,-100,-100,-100,-100,-100,-91,-100,-82,-100,-100,-100,-68,-80,-100,-86,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-100,-79,-100,-79,-83,-84,-100,-100,-51,-100,-100,-100,-100,-100,-51,-51,-100,-100,-100,-100,-100,-50,-50,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-77,-100,-83,-86,-83,-83,-100,-79,-79,-79,-83,-86,-87,-84,-100,-84,-89,-100,-100,-100,-100,-100,516.5999999999999,799.6000000000007,40
-100,-100,-38,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-68,-82,-100,-84,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-80,-100,-79,-79,-79,-83,-83,-100,-100,-51,-100,-100,-100,-82,-100,-51,-51,-100,-100,-100,-100,-100,-50,-50,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-77,-100,-83,-86,-83,-82,-100,-100,-79,-100,-83,-86,-87,-84,-100,-84,-100,-100,-100,-100,-100,-100,516.5999999999999,799.6000000000007,40
-100,-100,-35,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-83,-100,-87,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-79,-79,-79,-100,-83,-89,-100,-51,-100,-100,-100,-82,-100,-50,-50,-100,-100,-100,-100,-100,-50,-50,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-76,-100,-83,-87,-83,-83,-100,-79,-79,-79,-84,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,516.5999999999999,799.6000000000007,40
-100,-100,-31,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-66,-82,-100,-81,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-83,-100,-100,-100,-100,-81,-81,-100,-100,-48,-100,-100,-100,-81,-100,-48,-48,-100,-100,-100,-100,-100,-46,-46,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-88,-88,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,502.3999999999999,799.6000000000007,41
-100,-100,-31,-100,-100,-100,-37,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-66,-80,-100,-86,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-82,-100,-100,-100,-100,-81,-81,-90,-100,-48,-100,-100,-100,-80,-100,-48,-48,-100,-100,-100,-100,-100,-46,-46,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-87,-88,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,502.3999999999999,799.6000000000007,41
