60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,44:48:c1:91:d0:02,38:17:c3:1f:14:02,38:17:c3:1f:14:01,44:48:c1:91:d0:00,38:17:c3:19:45:b1,38:17:c3:19:45:b2,38:17:c3:1f:19:d2,44:48:c1:91:95:a0,38:17:c3:19:45:a1,38:17:c3:1f:09:81,38:17:c3:1f:09:82,38:17:c3:19:45:a2,44:48:c1:91:95:a1,38:17:c3:1f:19:d1,44:48:c1:91:d0:12,a8:bd:27:4c:aa:83,44:48:c1:91:d0:14,44:48:c1:91:d0:10,44:48:c1:91:95:a3,38:17:c3:1f:09:93,38:17:c3:1f:09:92,44:48:c1:91:95:b3,38:17:c3:1f:09:91,38:17:c3:1f:00:b0,38:17:c3:1f:00:a0,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:50,b4:5d:50:e1:96:40,38:17:c3:1f:14:00,44:48:c1:91:d0:01,44:48:c1:91:95:a2,38:17:c3:19:45:a0,38:17:c3:1f:09:80,38:17:c3:1f:19:d0,9c:d6:43:60:92:e0,44:48:c1:91:d0:11,38:17:c3:1f:14:10,38:17:c3:1f:19:c0,38:17:c3:1f:09:90,66:2a:2f:53:7c:99,38:17:c3:1f:00:a2,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:1f:09:83,38:17:c3:24:47:51,a8:bd:27:4c:aa:81,20:a6:cd:42:0a:c2,38:17:c3:24:47:50,a8:bd:27:4c:aa:80,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:24:47:52,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:91,38:17:c3:1f:19:e1,38:17:c3:1f:19:e2,38:17:c3:1f:19:e0,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:1f:19:f0,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e3,38:17:c3:19:d7:72,38:17:c3:19:d7:62,38:17:c3:19:d7:70,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:61,38:17:c3:19:d7:60,20:a6:cd:42:0b:f2,38:17:c3:19:d7:71,80:8d:b7:55:25:e3,80:8d:b7:55:35:03,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:f3,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:25:f0,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,ea:9e:b4:53:24:54,80:8d:b7:55:3a:40,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,b0:be:76:f8:30:5e,80:8d:b7:55:3a:50,38:17:c3:19:36:22,38:17:c3:19:36:20,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:19:36:21,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:12,38:17:c3:19:71:90,80:8d:b7:55:35:11,80:8d:b7:55:3a:52,38:17:c3:19:71:91,80:8d:b7:55:39:c2,38:17:c3:19:71:92,80:8d:b7:55:39:d0,20:a6:cd:50:24:a0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:3a:51,38:17:c3:1e:ff:11,80:8d:b7:55:29:d0,80:8d:b7:55:29:c1,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:19:36:31,38:17:c3:19:36:30,20:a6:cd:50:24:b0,38:17:c3:1e:ff:12,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,38:17:c3:1e:ff:10,80:8d:b7:55:29:c2,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,80:8d:b7:55:29:c0,00:4e:35:df:06:40,00:4e:35:de:e1:00,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:0e:10,00:4e:35:de:e1:01,38:17:c3:1f:22:30,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:31,38:17:c3:1f:22:32,80:8d:b7:55:4d:02,80:8d:b7:55:4d:00,80:8d:b7:55:4d:01,x,y,label
-87,-76,-56,-56,-52,-89,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-77,-78,-100,-76,-76,-100,-100,-74,-100,-100,-76,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-56,-52,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-83,-100,-100,-100,-52,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-80,-79,-73,-84,-79,-87,-80,-78,-100,-78,-78,-79,-79,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-85,-73,-56,-56,-49,-89,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-77,-78,-100,-76,-76,-100,-100,-72,-100,-100,-72,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-56,-50,-100,-100,-100,-77,-100,-100,-72,-100,-100,-100,-100,-82,-100,-100,-100,-49,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-83,-83,-71,-84,-79,-85,-83,-78,-100,-78,-78,-79,-83,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-86,-76,-55,-55,-50,-100,-100,-100,-100,-100,-100,-100,-89,-100,-85,-100,-100,-100,-100,-77,-78,-100,-76,-76,-100,-100,-72,-100,-100,-72,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-55,-50,-100,-89,-100,-77,-100,-100,-73,-100,-100,-100,-100,-83,-100,-100,-100,-50,-82,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-83,-83,-71,-83,-77,-82,-83,-78,-100,-78,-78,-79,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-86,-75,-54,-54,-47,-89,-100,-100,-100,-100,-100,-100,-89,-100,-85,-100,-100,-100,-100,-77,-77,-100,-76,-76,-100,-100,-72,-100,-100,-72,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-54,-47,-100,-89,-100,-77,-100,-100,-74,-100,-100,-100,-100,-80,-100,-100,-100,-47,-80,-80,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-82,-82,-74,-85,-77,-85,-82,-100,-74,-74,-77,-77,-82,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-86,-75,-58,-58,-47,-89,-100,-100,-100,-100,-90,-100,-89,-100,-88,-100,-100,-100,-100,-77,-77,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-59,-48,-91,-89,-100,-77,-100,-100,-74,-100,-100,-100,-100,-82,-100,-100,-100,-47,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-82,-82,-72,-85,-77,-85,-82,-100,-74,-74,-77,-77,-82,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,469,124,15
-100,-69,-57,-57,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-76,-76,-100,-100,-76,-100,-100,-77,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-57,-53,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-53,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-82,-82,-100,-100,-100,-100,-82,-100,-100,-75,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-69,-58,-57,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-100,-74,-74,-100,-100,-76,-100,-100,-77,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-57,-54,-100,-100,-100,-77,-100,-100,-77,-100,-100,-89,-100,-79,-100,-100,-100,-54,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-82,-83,-76,-100,-76,-100,-82,-74,-74,-74,-75,-76,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-85,-64,-58,-58,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-78,-78,-100,-74,-74,-100,-100,-76,-100,-100,-76,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-58,-54,-100,-100,-100,-77,-100,-100,-75,-100,-100,-89,-100,-79,-100,-100,-100,-53,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-82,-74,-89,-75,-89,-82,-73,-74,-74,-76,-76,-82,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-85,-69,-58,-57,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-77,-77,-100,-75,-75,-100,-100,-76,-100,-100,-76,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-58,-53,-100,-100,-100,-77,-100,-100,-75,-100,-100,-89,-100,-78,-100,-100,-100,-53,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-83,-83,-71,-89,-75,-89,-83,-73,-74,-74,-76,-76,-82,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-85,-73,-57,-57,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-78,-78,-100,-75,-75,-100,-100,-76,-100,-100,-76,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-57,-54,-100,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-79,-100,-100,-100,-54,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-82,-83,-75,-88,-76,-88,-82,-73,-74,-74,-77,-100,-82,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-85,-74,-57,-57,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-78,-78,-100,-75,-75,-100,-100,-77,-100,-100,-76,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-57,-54,-100,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-78,-100,-100,-100,-54,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-83,-82,-74,-88,-76,-88,-83,-73,-74,-100,-75,-76,-82,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,486,124,16
-100,-79,-61,-61,-52,-89,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-74,-74,-100,-100,-76,-81,-81,-74,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-61,-52,-91,-100,-100,-78,-100,-100,-76,-82,-100,-100,-100,-82,-100,-100,-100,-52,-82,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-76,-76,-76,-86,-75,-86,-76,-75,-75,-76,-75,-100,-77,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-87,-79,-61,-61,-54,-100,-100,-100,-100,-100,-90,-100,-100,-100,-88,-100,-100,-100,-100,-82,-100,-100,-71,-71,-100,-100,-76,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-54,-91,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-54,-82,-82,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-76,-76,-67,-87,-75,-88,-76,-75,-74,-75,-75,-100,-76,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-87,-79,-61,-61,-54,-100,-100,-100,-100,-100,-90,-100,-100,-100,-88,-100,-100,-100,-100,-82,-100,-100,-71,-71,-100,-100,-76,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-54,-89,-100,-100,-82,-100,-100,-76,-100,-100,-100,-100,-82,-100,-100,-100,-54,-82,-82,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-76,-76,-73,-87,-76,-86,-76,-75,-74,-74,-76,-77,-76,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-87,-81,-61,-61,-54,-100,-100,-100,-100,-100,-90,-100,-100,-100,-88,-100,-100,-100,-100,-83,-100,-100,-71,-71,-100,-100,-76,-100,-100,-76,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-61,-54,-90,-100,-100,-82,-100,-100,-76,-100,-100,-100,-100,-82,-100,-100,-100,-54,-82,-82,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-76,-76,-73,-86,-77,-86,-76,-74,-74,-74,-76,-77,-76,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-87,-81,-61,-61,-54,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-71,-72,-100,-100,-76,-84,-100,-76,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-61,-54,-89,-100,-100,-100,-100,-100,-76,-84,-100,-100,-100,-82,-100,-100,-100,-54,-82,-82,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-76,-76,-73,-86,-77,-87,-76,-74,-74,-75,-76,-77,-76,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-88,-78,-61,-61,-54,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-71,-72,-100,-100,-76,-84,-100,-75,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-61,-54,-90,-100,-100,-100,-100,-100,-75,-84,-100,-100,-100,-82,-100,-100,-100,-54,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-76,-76,-73,-86,-77,-85,-76,-74,-74,-75,-100,-100,-76,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,503,124,17
-100,-75,-61,-61,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-84,-83,-100,-70,-70,-100,-100,-70,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-56,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-82,-100,-100,-92,-56,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-75,-75,-79,-86,-75,-86,-75,-73,-73,-73,-100,-100,-74,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,520,124,18
-89,-75,-62,-62,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-84,-83,-100,-73,-74,-100,-100,-70,-100,-100,-70,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-62,-56,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-82,-100,-100,-92,-56,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-73,-73,-78,-84,-77,-84,-73,-74,-74,-74,-76,-78,-73,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,520,124,18
-89,-100,-63,-63,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-71,-100,-100,-71,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-63,-56,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-81,-100,-100,-100,-56,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-75,-75,-73,-86,-77,-86,-74,-76,-76,-76,-77,-76,-74,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,520,124,18
-89,-100,-63,-62,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-71,-100,-100,-70,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-62,-56,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-81,-100,-100,-100,-56,-80,-80,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-75,-75,-75,-86,-78,-86,-75,-75,-76,-75,-77,-76,-75,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,520,124,18
-89,-81,-62,-62,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-71,-100,-100,-71,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-62,-56,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-81,-100,-100,-100,-55,-80,-80,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-75,-75,-73,-86,-77,-85,-75,-74,-76,-75,-77,-76,-75,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,520,124,18
