38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,b0:be:76:f8:30:5e,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1f:01:91,80:8d:b7:55:35:02,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:35:01,38:17:c3:1f:01:81,80:8d:b7:55:35:03,38:17:c3:1f:01:92,44:48:c1:a5:82:21,44:48:c1:a5:82:22,44:48:c1:a5:82:31,44:48:c1:a5:82:32,38:17:c3:19:d7:71,38:17:c3:19:d7:61,38:17:c3:19:d7:62,80:8d:b7:55:25:e3,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:f3,80:8d:b7:55:25:f2,38:17:c3:19:d7:72,80:8d:b7:55:25:f1,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:19:55:51,38:17:c3:19:45:b2,00:4e:35:df:06:41,b4:5d:50:e1:92:33,38:17:c3:1f:0e:10,38:17:c3:1f:0e:00,80:8d:b7:55:35:10,80:8d:b7:55:39:d0,80:8d:b7:55:35:00,38:17:c3:1f:01:90,44:48:c1:a5:82:20,44:48:c1:a5:82:30,38:17:c3:19:d7:60,80:8d:b7:55:25:e0,80:8d:b7:55:25:f0,20:a6:cd:50:24:b0,38:17:c3:19:55:50,00:4e:35:df:06:42,38:17:c3:1e:ff:10,66:2a:2f:53:7c:99,38:17:c3:1f:01:82,00:4e:35:df:06:40,38:17:c3:1f:01:80,b4:5d:50:e1:92:31,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:3a:51,38:17:c3:19:45:b1,80:8d:b7:55:3a:52,38:17:c3:19:d7:70,38:17:c3:19:45:b0,80:8d:b7:55:3a:50,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:1e:ff:00,38:17:c3:19:55:52,20:a6:cd:50:24:a1,60:32:b1:3e:1a:b8,80:8d:b7:55:39:c0,20:a6:cd:50:24:a0,b4:5d:50:e1:92:32,38:17:c3:19:55:42,00:4e:35:df:06:52,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,00:4e:35:df:06:51,00:4e:35:df:06:50,b4:5d:50:e1:92:23,00:4e:35:de:e1:12,b4:5d:50:e1:92:30,38:17:c3:19:45:a1,20:a6:cd:50:24:a2,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:55:41,38:17:c3:19:45:a0,38:17:c3:19:45:a2,b4:5d:50:e1:92:22,38:17:c3:19:55:40,a8:bd:27:4c:bd:30,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,a8:bd:27:4c:bd:31,00:4e:35:de:e1:10,00:4e:35:de:e1:11,60:32:b1:3e:1a:b7,00:4e:35:de:e1:01,a8:bd:27:4c:bd:32,38:17:c3:1f:08:42,38:17:c3:1f:08:41,00:4e:35:de:e1:02,00:4e:35:de:e1:00,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:de:d7:53,38:17:c3:19:71:90,00:4e:35:de:d7:50,00:4e:35:de:d7:52,00:4e:35:de:d7:51,38:17:c3:1f:22:30,38:17:c3:1f:22:22,38:17:c3:19:71:82,38:17:c3:1f:08:40,a8:bd:27:4c:bd:20,38:17:c3:1f:08:50,38:17:c3:1f:22:32,a8:bd:27:4c:bd:22,38:17:c3:19:71:80,38:17:c3:1f:08:52,38:17:c3:1f:22:31,38:17:c3:1f:08:51,a8:bd:27:4c:bd:21,00:4e:35:df:0e:12,38:17:c3:19:71:81,00:4e:35:df:0e:01,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,00:4e:35:df:0e:02,38:17:c3:1e:fc:b0,00:4e:35:df:0e:11,00:4e:35:df:0e:10,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,64:e5:99:c3:13:3c,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:b0,38:17:c3:24:4f:10,38:17:c3:24:58:a1,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:1f:0f:90,00:4e:35:df:27:02,00:4e:35:de:d7:43,00:4e:35:df:27:00,00:4e:35:df:27:01,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:40,x,y,label
-53,-52,-30,-53,-51,-52,-74,-70,-70,-70,-66,-66,-76,-64,-68,-68,-64,-69,-68,-76,-70,-70,-74,-74,-86,-75,-73,-73,-82,-72,-72,-79,-80,-86,-79,-86,-87,-87,-84,-100,-88,-52,-52,-70,-67,-67,-76,-69,-74,-100,-72,-79,-87,-86,-78,-86,-100,-70,-79,-70,-88,-81,-81,-82,-84,-82,-86,-83,-81,-73,-74,-74,-81,-87,-100,-100,-68,-100,-89,-100,-88,-86,-86,-88,-100,-86,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-53,-53,-30,-51,-52,-52,-71,-70,-70,-70,-67,-67,-77,-66,-68,-68,-66,-72,-68,-77,-69,-69,-73,-73,-85,-71,-72,-70,-79,-72,-72,-80,-80,-85,-80,-86,-87,-100,-82,-79,-88,-52,-52,-70,-67,-66,-77,-69,-74,-100,-72,-80,-86,-88,-79,-87,-100,-70,-79,-70,-88,-81,-81,-81,-82,-82,-86,-81,-82,-73,-73,-73,-81,-100,-79,-100,-68,-100,-89,-100,-88,-86,-86,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,274.2,1
-52,-53,-29,-49,-52,-52,-72,-69,-69,-69,-70,-70,-77,-63,-64,-64,-63,-72,-63,-77,-73,-73,-80,-81,-100,-74,-100,-72,-74,-72,-72,-81,-81,-100,-81,-82,-82,-100,-87,-100,-88,-52,-51,-69,-70,-63,-77,-73,-81,-75,-72,-81,-82,-87,-100,-86,-89,-72,-100,-72,-100,-100,-100,-82,-87,-100,-100,-100,-81,-75,-74,-100,-100,-86,-100,-100,-63,-100,-88,-85,-85,-87,-87,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-53,-53,-28,-49,-52,-52,-69,-70,-70,-70,-69,-69,-75,-63,-64,-64,-63,-71,-65,-75,-73,-73,-80,-80,-83,-74,-100,-73,-74,-72,-72,-80,-80,-82,-80,-85,-84,-100,-87,-83,-88,-53,-52,-70,-69,-63,-74,-72,-80,-75,-72,-80,-84,-87,-100,-87,-89,-71,-100,-70,-100,-76,-77,-82,-87,-82,-82,-100,-82,-75,-74,-100,-76,-86,-100,-84,-63,-100,-88,-85,-83,-87,-87,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-53,-53,-29,-49,-52,-52,-68,-69,-69,-69,-70,-70,-77,-64,-64,-64,-64,-71,-64,-77,-73,-73,-77,-77,-83,-75,-100,-73,-74,-71,-72,-80,-80,-83,-80,-82,-82,-100,-86,-83,-88,-53,-52,-69,-70,-64,-78,-73,-77,-100,-72,-79,-81,-86,-83,-87,-88,-71,-100,-72,-88,-76,-77,-82,-86,-82,-82,-87,-82,-100,-73,-100,-76,-100,-78,-84,-64,-78,-100,-100,-88,-86,-86,-88,-88,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-53,-53,-29,-51,-52,-52,-70,-70,-70,-69,-71,-70,-77,-64,-64,-64,-64,-72,-63,-77,-73,-73,-77,-77,-83,-75,-100,-73,-74,-72,-72,-80,-80,-83,-80,-81,-81,-87,-84,-83,-88,-53,-52,-70,-70,-64,-78,-73,-77,-74,-72,-80,-82,-87,-83,-87,-88,-72,-83,-72,-88,-76,-76,-82,-85,-82,-100,-85,-82,-73,-73,-73,-76,-88,-78,-84,-64,-78,-100,-100,-88,-86,-86,-88,-88,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-53,-53,-29,-51,-52,-52,-69,-69,-69,-69,-70,-70,-78,-64,-64,-64,-64,-72,-64,-78,-73,-73,-78,-78,-83,-74,-75,-73,-74,-72,-72,-81,-80,-83,-81,-82,-82,-87,-85,-83,-88,-53,-52,-69,-71,-63,-78,-73,-77,-75,-72,-80,-82,-87,-80,-86,-100,-72,-83,-71,-88,-76,-76,-82,-85,-82,-84,-85,-82,-73,-73,-73,-76,-88,-78,-100,-64,-78,-100,-100,-87,-86,-86,-88,-87,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-53,-53,-30,-50,-52,-52,-70,-69,-69,-69,-70,-70,-77,-64,-64,-64,-64,-71,-65,-77,-73,-73,-77,-77,-83,-74,-75,-73,-73,-72,-100,-80,-80,-83,-80,-81,-81,-100,-85,-100,-100,-53,-52,-69,-70,-63,-76,-74,-77,-75,-100,-80,-82,-100,-80,-86,-88,-71,-100,-71,-88,-77,-76,-82,-85,-82,-83,-85,-82,-73,-73,-74,-76,-88,-77,-84,-64,-78,-100,-100,-87,-86,-86,-88,-87,-100,-100,-100,-100,-77,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,288.4,2
-55,-55,-29,-48,-54,-52,-69,-68,-68,-68,-68,-68,-75,-64,-63,-63,-64,-69,-67,-75,-100,-68,-71,-71,-77,-100,-100,-75,-80,-72,-72,-78,-78,-77,-78,-84,-83,-100,-100,-80,-100,-55,-54,-68,-68,-64,-75,-100,-72,-72,-72,-79,-83,-100,-80,-85,-84,-69,-80,-69,-100,-78,-79,-86,-100,-86,-77,-100,-86,-74,-74,-74,-78,-100,-82,-100,-63,-82,-100,-100,-83,-84,-100,-83,-83,-84,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-55,-56,-29,-43,-54,-54,-74,-68,-68,-68,-68,-68,-75,-64,-63,-63,-65,-67,-65,-75,-68,-68,-72,-71,-77,-73,-100,-75,-86,-72,-72,-78,-78,-77,-78,-84,-84,-100,-100,-80,-86,-56,-54,-68,-68,-65,-75,-100,-72,-72,-72,-78,-84,-100,-80,-85,-84,-68,-79,-68,-86,-78,-79,-85,-100,-85,-78,-100,-85,-74,-74,-74,-78,-100,-82,-100,-63,-82,-86,-84,-83,-85,-85,-83,-82,-84,-100,-100,-100,-82,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-55,-55,-29,-47,-54,-54,-73,-69,-69,-69,-68,-68,-75,-64,-63,-63,-63,-69,-67,-75,-68,-68,-71,-71,-77,-73,-72,-74,-79,-72,-72,-78,-78,-77,-78,-84,-83,-100,-100,-79,-86,-56,-54,-69,-68,-63,-75,-100,-72,-72,-72,-79,-84,-100,-79,-85,-84,-68,-79,-69,-86,-79,-79,-85,-100,-85,-77,-100,-85,-75,-75,-75,-78,-100,-100,-100,-63,-100,-86,-84,-84,-85,-85,-84,-84,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-55,-55,-29,-47,-54,-54,-75,-69,-69,-69,-68,-68,-75,-64,-63,-63,-64,-69,-68,-75,-68,-68,-71,-71,-77,-72,-72,-75,-82,-72,-72,-78,-78,-77,-78,-83,-83,-100,-100,-79,-86,-55,-54,-69,-68,-63,-75,-67,-72,-72,-72,-78,-83,-100,-80,-85,-86,-69,-79,-69,-86,-79,-79,-85,-100,-85,-77,-100,-85,-75,-75,-75,-79,-100,-100,-100,-63,-100,-86,-100,-83,-85,-85,-82,-82,-85,-100,-100,-84,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-56,-56,-29,-48,-54,-54,-73,-68,-68,-68,-68,-68,-75,-64,-63,-63,-64,-68,-67,-75,-68,-68,-71,-71,-77,-72,-72,-75,-82,-72,-72,-78,-78,-77,-78,-83,-83,-100,-79,-79,-86,-55,-53,-68,-68,-64,-75,-68,-71,-72,-72,-79,-83,-84,-79,-85,-86,-68,-79,-68,-86,-78,-78,-85,-79,-85,-77,-79,-85,-74,-75,-75,-79,-83,-82,-100,-63,-100,-86,-100,-83,-85,-85,-82,-83,-84,-100,-86,-84,-81,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-55,-55,-29,-47,-54,-54,-74,-69,-69,-68,-68,-68,-75,-64,-63,-63,-64,-68,-67,-75,-68,-68,-71,-71,-77,-72,-72,-76,-79,-72,-72,-79,-79,-77,-78,-84,-100,-100,-79,-79,-86,-55,-54,-68,-68,-64,-75,-68,-71,-72,-73,-79,-83,-84,-79,-85,-85,-68,-79,-68,-86,-78,-78,-86,-79,-85,-77,-79,-85,-74,-75,-74,-79,-83,-82,-100,-63,-82,-100,-100,-82,-85,-85,-82,-83,-84,-100,-86,-83,-81,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,302.59999999999997,3
-59,-59,-29,-54,-54,-54,-72,-69,-69,-69,-65,-65,-77,-69,-71,-71,-69,-75,-63,-77,-71,-71,-72,-72,-76,-72,-74,-71,-100,-73,-73,-82,-82,-76,-82,-83,-83,-100,-82,-79,-87,-59,-54,-69,-65,-69,-77,-71,-72,-73,-74,-82,-82,-87,-79,-86,-88,-74,-74,-75,-88,-76,-75,-79,-83,-78,-76,-83,-79,-76,-75,-76,-76,-100,-82,-100,-71,-81,-100,-100,-85,-86,-86,-85,-85,-100,-92,-87,-84,-81,-100,-100,-100,-84,-85,-81,-84,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-60,-60,-29,-53,-54,-53,-71,-71,-71,-71,-65,-65,-74,-69,-68,-68,-69,-73,-68,-74,-71,-71,-72,-72,-76,-74,-74,-71,-79,-74,-74,-80,-80,-76,-81,-82,-82,-100,-82,-79,-87,-60,-54,-71,-65,-69,-74,-71,-72,-74,-74,-81,-82,-87,-79,-86,-86,-73,-79,-74,-88,-76,-76,-79,-81,-78,-100,-82,-79,-74,-74,-74,-77,-87,-80,-100,-68,-79,-100,-100,-81,-86,-86,-81,-81,-83,-92,-87,-100,-80,-100,-100,-100,-100,-100,-81,-84,-89,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-59,-59,-30,-53,-54,-54,-73,-71,-71,-71,-65,-65,-74,-70,-69,-69,-70,-73,-64,-74,-71,-100,-73,-73,-76,-74,-74,-70,-81,-74,-74,-81,-81,-76,-81,-82,-82,-100,-82,-78,-87,-59,-54,-71,-65,-70,-74,-71,-73,-75,-74,-81,-82,-87,-79,-86,-85,-73,-78,-74,-87,-76,-76,-79,-82,-79,-76,-82,-79,-74,-74,-73,-77,-87,-80,-100,-69,-79,-100,-100,-80,-85,-86,-81,-81,-83,-100,-100,-100,-80,-100,-100,-100,-100,-100,-82,-100,-89,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-60,-60,-30,-53,-53,-53,-72,-70,-70,-70,-65,-65,-74,-70,-69,-69,-70,-72,-69,-74,-100,-71,-73,-73,-75,-74,-100,-69,-80,-74,-74,-81,-81,-75,-81,-82,-82,-100,-83,-78,-87,-60,-54,-70,-65,-70,-74,-71,-73,-75,-100,-80,-81,-88,-78,-86,-85,-100,-78,-100,-87,-76,-100,-79,-82,-79,-76,-83,-79,-74,-74,-74,-100,-100,-100,-100,-69,-79,-100,-100,-80,-86,-100,-80,-80,-82,-100,-100,-100,-79,-100,-100,-100,-100,-100,-82,-100,-89,-82,-82,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-60,-60,-30,-54,-54,-54,-73,-70,-70,-70,-66,-66,-74,-69,-68,-66,-69,-73,-63,-74,-72,-71,-75,-75,-75,-74,-74,-71,-81,-100,-100,-81,-82,-75,-81,-82,-82,-86,-83,-78,-88,-59,-54,-70,-65,-69,-74,-72,-75,-75,-100,-82,-82,-86,-78,-86,-84,-74,-78,-73,-87,-76,-76,-79,-82,-79,-76,-83,-100,-73,-73,-74,-76,-85,-79,-100,-68,-79,-100,-100,-82,-85,-85,-82,-82,-82,-100,-100,-100,-79,-100,-100,-84,-100,-100,-82,-100,-89,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-59,-59,-30,-52,-55,-55,-73,-70,-71,-71,-65,-65,-74,-68,-67,-67,-69,-73,-64,-74,-71,-70,-74,-74,-76,-75,-75,-70,-81,-100,-100,-82,-81,-76,-81,-81,-81,-86,-82,-100,-87,-59,-54,-70,-65,-69,-74,-70,-74,-76,-100,-82,-82,-85,-100,-85,-86,-74,-100,-73,-87,-75,-76,-79,-82,-80,-76,-83,-80,-76,-75,-75,-76,-85,-79,-100,-66,-80,-86,-100,-81,-85,-86,-82,-81,-82,-100,-100,-84,-79,-100,-100,-84,-84,-84,-82,-100,-89,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,316.79999999999995,4
-57,-57,-28,-48,-55,-55,-67,-73,-73,-73,-70,-70,-76,-68,-65,-65,-68,-100,-61,-76,-67,-66,-100,-100,-81,-75,-75,-73,-81,-71,-71,-82,-82,-81,-82,-84,-84,-83,-84,-100,-87,-57,-55,-73,-70,-68,-77,-67,-100,-75,-72,-82,-100,-83,-100,-88,-85,-100,-100,-100,-100,-100,-79,-78,-83,-78,-81,-84,-78,-73,-73,-73,-79,-83,-100,-87,-66,-83,-100,-100,-82,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,330.99999999999994,5
-57,-57,-27,-49,-55,-55,-63,-73,-73,-74,-70,-70,-78,-66,-65,-65,-66,-75,-62,-77,-67,-67,-68,-68,-82,-75,-76,-73,-77,-71,-71,-82,-82,-81,-82,-83,-82,-83,-83,-77,-88,-57,-55,-73,-70,-66,-77,-67,-68,-75,-72,-82,-83,-83,-77,-88,-87,-75,-77,-76,-100,-100,-79,-79,-83,-79,-82,-84,-79,-73,-73,-73,-79,-83,-100,-87,-65,-83,-100,-100,-82,-100,-88,-82,-82,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,330.99999999999994,5
-57,-57,-27,-48,-55,-55,-64,-73,-73,-73,-70,-70,-77,-66,-66,-66,-67,-76,-62,-77,-67,-67,-68,-68,-82,-75,-75,-72,-79,-71,-100,-82,-82,-81,-82,-83,-83,-83,-84,-77,-87,-57,-55,-73,-71,-67,-77,-66,-68,-75,-100,-82,-84,-83,-77,-88,-83,-76,-77,-76,-88,-78,-78,-78,-84,-78,-82,-84,-79,-72,-72,-72,-79,-83,-81,-100,-66,-82,-100,-100,-82,-88,-88,-82,-82,-100,-100,-88,-83,-81,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,545.0,330.99999999999994,5
