ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:11,80:8d:b7:55:35:12,80:8d:b7:55:39:c0,80:8d:b7:55:39:c2,80:8d:b7:55:25:f0,80:8d:b7:55:39:c1,80:8d:b7:55:25:f1,80:8d:b7:55:39:d2,80:8d:b7:55:25:f2,80:8d:b7:55:39:d1,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:25:f3,80:8d:b7:55:39:d0,38:17:c3:1f:01:91,38:17:c3:1f:01:92,44:48:c1:a5:82:22,38:17:c3:1f:01:90,38:17:c3:19:d7:72,38:17:c3:19:d7:71,44:48:c1:a5:82:21,44:48:c1:a5:82:20,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:70,b0:be:76:f8:30:5e,44:48:c1:a5:82:31,44:48:c1:a5:82:32,44:48:c1:a5:82:30,80:8d:b7:55:3a:51,38:17:c3:1e:ff:12,38:17:c3:1e:ff:10,38:17:c3:1e:ff:01,80:8d:b7:55:3a:52,20:a6:cd:50:24:a2,38:17:c3:1e:ff:11,38:17:c3:1e:ff:00,80:8d:b7:55:3a:50,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,38:17:c3:19:45:b0,00:4e:35:df:06:52,38:17:c3:1f:01:82,38:17:c3:1f:01:81,80:8d:b7:55:35:03,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:62,66:2a:2f:53:7c:99,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,80:8d:b7:55:3a:41,b4:5d:50:e1:92:23,80:8d:b7:55:25:e3,80:8d:b7:55:25:e2,60:32:b1:3e:1a:b8,20:a6:cd:50:24:b2,20:a6:cd:50:24:b0,38:17:c3:19:45:b1,00:4e:35:df:06:51,20:a6:cd:50:24:b1,00:4e:35:df:06:50,38:17:c3:1f:01:80,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,38:17:c3:19:45:b2,38:17:c3:1e:ff:02,00:4e:35:df:06:42,38:17:c3:19:55:50,00:4e:35:df:06:41,72:32:b1:3e:1a:b7,00:4e:35:df:06:40,00:4e:35:de:e1:12,60:32:b1:3e:1a:b7,38:17:c3:19:71:90,38:17:c3:1f:22:30,38:17:c3:19:55:51,00:4e:35:de:e1:10,68:ff:7b:e4:af:38,38:17:c3:19:55:52,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,38:17:c3:19:45:a0,b4:5d:50:e1:92:33,00:4e:35:de:e1:11,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:22,38:17:c3:19:55:42,38:17:c3:19:55:41,38:17:c3:19:55:40,00:4e:35:de:e1:02,00:4e:35:de:e1:01,00:4e:35:de:e1:00,38:17:c3:1f:08:42,38:17:c3:1f:08:41,38:17:c3:1f:08:40,38:17:c3:19:71:81,38:17:c3:19:71:80,00:4e:35:de:d7:53,00:4e:35:de:d7:52,00:4e:35:de:d7:51,00:4e:35:de:d7:50,68:ff:7b:e4:af:39,38:17:c3:1f:08:50,00:4e:35:de:d7:42,00:4e:35:de:d7:43,00:4e:35:de:d7:40,a8:bd:27:4c:bd:30,38:17:c3:19:71:82,38:17:c3:19:71:92,38:17:c3:19:71:91,a8:bd:27:4c:bd:22,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1e:fc:b0,38:17:c3:1f:22:31,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:21,00:4e:35:df:0e:12,38:17:c3:1f:22:32,a8:bd:27:4c:bd:32,00:4e:35:df:0e:10,00:4e:35:df:0e:11,a8:bd:27:4c:bd:31,00:4e:35:df:0e:02,38:17:c3:1e:fc:b1,00:4e:35:df:0e:01,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,64:e5:99:c3:13:3c,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:4f:10,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,00:4e:35:de:d7:41,x,y,timestamp
-64,-77,-100,-77,-75,-74,-75,-77,-76,-76,-77,-68,-69,-81,-68,-80,-69,-80,-68,-75,-75,-76,-100,-69,-100,-100,-70,-100,-100,-100,-70,-70,-100,-90,-73,-81,-81,-81,-67,-100,-93,-100,-67,-100,-100,-100,-67,-100,-100,-100,-77,-100,-100,-71,-83,-84,-84,-100,-67,-68,-68,-100,-79,-100,-100,-100,-100,-100,-77,-100,-76,-100,-80,-81,-100,-100,-75,-83,-75,-100,-100,-84,-100,-85,-89,-82,-83,-86,-82,-100,-100,-100,-89,-83,-100,-100,-89,-100,-100,-81,-81,-79,-100,-100,-100,-100,-100,-100,-100,-100,-88,-86,-86,-85,-100,-100,-100,-100,-100,-92,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,306,2067396213272
-73,-100,-100,-100,-89,-100,-88,-78,-79,-78,-78,-73,-100,-75,-73,-76,-71,-77,-71,-82,-82,-100,-76,-72,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-69,-75,-75,-76,-68,-100,-100,-100,-67,-100,-100,-100,-67,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-76,-77,-100,-100,-100,-100,-78,-100,-75,-100,-78,-77,-100,-100,-76,-81,-75,-100,-100,-84,-100,-100,-85,-80,-85,-100,-80,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-76,-76,-77,-81,-80,-81,-100,-100,-100,-100,-100,-89,-89,-100,-90,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-83,-85,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,285,2128672980645
-72,-100,-100,-100,-89,-100,-88,-78,-77,-77,-77,-73,-100,-75,-72,-75,-70,-76,-70,-78,-82,-81,-76,-70,-100,-100,-73,-100,-100,-100,-74,-73,-100,-100,-68,-75,-76,-76,-68,-100,-100,-100,-67,-100,-100,-100,-67,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-80,-66,-65,-64,-100,-74,-77,-100,-100,-100,-100,-74,-100,-74,-100,-78,-77,-100,-100,-73,-80,-74,-100,-100,-84,-100,-100,-85,-80,-85,-100,-80,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-76,-76,-77,-79,-80,-79,-100,-100,-100,-100,-100,-89,-89,-100,-90,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,285,2131983119810
-82,-100,-100,-100,-100,-100,-100,-77,-77,-79,-77,-100,-72,-75,-72,-75,-71,-75,-71,-81,-81,-81,-75,-71,-100,-100,-74,-100,-100,-100,-74,-73,-100,-100,-68,-75,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-80,-63,-62,-64,-100,-74,-100,-100,-100,-100,-100,-73,-100,-74,-100,-76,-100,-100,-100,-73,-80,-71,-100,-74,-84,-100,-100,-86,-80,-83,-100,-80,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-75,-75,-77,-79,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,285,2135236985850
-71,-100,-100,-100,-100,-100,-89,-77,-77,-78,-78,-74,-72,-75,-72,-75,-70,-75,-70,-81,-81,-100,-76,-71,-100,-100,-74,-100,-100,-100,-72,-100,-100,-100,-68,-75,-76,-76,-66,-100,-100,-100,-66,-100,-100,-100,-66,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-80,-63,-62,-64,-100,-73,-100,-100,-100,-100,-100,-73,-100,-74,-100,-76,-100,-100,-100,-72,-79,-73,-100,-72,-84,-100,-100,-86,-78,-83,-100,-79,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-77,-76,-78,-78,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-85,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,285,2138498699807
-75,-100,-100,-100,-100,-100,-89,-77,-78,-79,-79,-71,-71,-73,-70,-74,-71,-75,-71,-100,-81,-100,-75,-72,-100,-100,-74,-100,-100,-100,-77,-77,-100,-100,-71,-75,-76,-76,-66,-100,-100,-100,-66,-100,-100,-100,-66,-100,-100,-100,-73,-100,-100,-80,-100,-100,-100,-82,-63,-69,-70,-100,-73,-100,-100,-100,-100,-100,-73,-100,-73,-100,-76,-100,-100,-100,-73,-81,-73,-100,-73,-84,-100,-100,-88,-80,-83,-100,-79,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-77,-76,-78,-78,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-86,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,285,2141785036785
-72,-100,-100,-100,-100,-100,-100,-79,-79,-79,-79,-71,-71,-75,-71,-74,-71,-75,-71,-81,-81,-82,-75,-72,-100,-100,-76,-100,-100,-100,-77,-77,-100,-100,-73,-76,-76,-76,-65,-100,-100,-100,-66,-100,-100,-100,-66,-100,-100,-100,-72,-100,-100,-80,-89,-87,-89,-82,-67,-65,-66,-100,-74,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-74,-81,-73,-100,-73,-84,-100,-100,-88,-80,-83,-100,-80,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-78,-78,-78,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-91,-100,-100,-100,-88,-84,-84,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,285,2145109073086
-75,-83,-83,-84,-100,-81,-100,-72,-72,-73,-72,-100,-66,-78,-67,-79,-69,-76,-69,-100,-80,-100,-78,-70,-100,-100,-73,-100,-85,-86,-100,-73,-100,-87,-65,-74,-74,-75,-66,-100,-100,-100,-65,-100,-100,-100,-66,-100,-100,-100,-79,-100,-100,-74,-100,-100,-100,-81,-70,-100,-69,-100,-76,-100,-100,-100,-100,-100,-79,-100,-77,-100,-100,-81,-100,-100,-79,-79,-79,-100,-79,-83,-100,-100,-100,-78,-84,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-100,-83,-83,-83,-100,-100,-100,-100,-100,-90,-90,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,263,2197183163848
-72,-83,-83,-84,-81,-80,-81,-72,-72,-72,-72,-66,-65,-76,-65,-78,-69,-76,-69,-79,-80,-81,-77,-70,-100,-100,-73,-100,-86,-87,-100,-73,-100,-87,-63,-74,-74,-74,-66,-100,-100,-100,-65,-100,-100,-100,-66,-100,-100,-100,-79,-100,-100,-77,-100,-100,-100,-81,-70,-67,-67,-100,-76,-80,-100,-100,-100,-100,-79,-100,-78,-100,-100,-81,-100,-100,-77,-78,-79,-100,-79,-84,-100,-89,-100,-77,-82,-100,-79,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-75,-76,-100,-82,-82,-81,-100,-100,-100,-100,-100,-90,-90,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,263,2200432444055
-73,-100,-100,-100,-80,-80,-81,-72,-72,-71,-72,-66,-64,-76,-65,-78,-69,-76,-69,-79,-80,-81,-77,-70,-100,-100,-73,-100,-87,-87,-73,-100,-100,-88,-66,-74,-74,-74,-66,-100,-100,-100,-66,-100,-100,-100,-66,-100,-100,-100,-79,-100,-100,-77,-89,-88,-89,-82,-100,-67,-67,-100,-76,-80,-100,-100,-100,-100,-75,-100,-75,-100,-80,-100,-100,-100,-77,-78,-79,-100,-78,-80,-100,-89,-89,-78,-79,-100,-78,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-75,-100,-100,-81,-82,-81,-100,-100,-100,-100,-100,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,263,2203855158585
-100,-100,-100,-100,-79,-81,-81,-72,-72,-71,-72,-65,-64,-80,-65,-79,-69,-81,-68,-82,-82,-82,-80,-68,-100,-100,-73,-100,-87,-87,-73,-100,-100,-86,-66,-75,-75,-74,-66,-100,-100,-100,-66,-100,-100,-100,-66,-100,-100,-100,-76,-100,-100,-75,-89,-88,-89,-82,-100,-68,-68,-100,-75,-78,-100,-100,-100,-100,-75,-100,-75,-100,-80,-80,-100,-100,-77,-79,-77,-100,-77,-80,-100,-88,-89,-79,-79,-100,-79,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-81,-100,-100,-100,-100,-100,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,263,2207188006083
-85,-100,-100,-100,-80,-81,-81,-72,-72,-71,-71,-65,-64,-78,-65,-79,-69,-77,-68,-80,-81,-81,-79,-68,-100,-100,-73,-100,-86,-86,-73,-74,-100,-87,-66,-74,-74,-74,-66,-100,-100,-100,-66,-100,-100,-100,-66,-100,-100,-100,-80,-100,-100,-75,-100,-100,-100,-82,-100,-68,-68,-100,-75,-78,-100,-100,-100,-100,-80,-100,-80,-100,-100,-80,-100,-100,-77,-79,-78,-100,-78,-79,-100,-88,-91,-79,-79,-100,-78,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-81,-100,-87,-87,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,263,2210537378322
-74,-100,-100,-83,-80,-81,-100,-72,-72,-71,-71,-64,-64,-80,-65,-79,-69,-79,-68,-81,-81,-81,-78,-69,-100,-100,-73,-100,-86,-86,-78,-74,-100,-87,-66,-74,-74,-74,-66,-100,-100,-100,-66,-100,-100,-100,-67,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-83,-68,-68,-67,-100,-76,-80,-100,-100,-100,-100,-76,-100,-77,-100,-80,-81,-100,-100,-100,-80,-78,-100,-78,-78,-100,-88,-91,-79,-79,-90,-79,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-77,-78,-100,-81,-82,-81,-85,-86,-85,-100,-100,-93,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,263,2213839812070
-75,-100,-100,-100,-100,-82,-100,-77,-77,-77,-78,-100,-100,-71,-100,-70,-68,-70,-68,-79,-100,-100,-71,-68,-100,-100,-73,-100,-87,-87,-72,-72,-100,-86,-65,-76,-77,-77,-62,-100,-100,-100,-63,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-77,-100,-89,-100,-90,-65,-66,-66,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-100,-100,-71,-76,-72,-100,-72,-84,-100,-89,-90,-100,-84,-100,-78,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-76,-77,-82,-81,-81,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,242,2269184979237
-74,-100,-100,-100,-81,-82,-81,-77,-77,-77,-78,-100,-100,-71,-100,-70,-67,-70,-67,-80,-78,-81,-71,-68,-100,-100,-73,-100,-86,-86,-72,-72,-100,-86,-65,-74,-75,-75,-62,-100,-100,-100,-63,-100,-100,-100,-63,-100,-100,-100,-70,-100,-100,-76,-100,-89,-100,-90,-65,-66,-66,-100,-100,-75,-88,-100,-100,-100,-70,-100,-70,-100,-75,-75,-100,-100,-71,-77,-72,-100,-72,-84,-100,-89,-88,-77,-84,-88,-77,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-74,-79,-77,-82,-81,-81,-100,-100,-100,-100,-100,-88,-90,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-84,-86,-86,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,242,2272409232204
-74,-100,-100,-100,-81,-81,-81,-77,-76,-77,-78,-72,-72,-71,-73,-70,-68,-70,-67,-80,-79,-81,-71,-68,-100,-100,-73,-100,-86,-85,-72,-72,-100,-86,-66,-75,-75,-75,-62,-100,-100,-100,-63,-100,-100,-100,-64,-100,-100,-100,-71,-100,-100,-76,-100,-100,-100,-92,-69,-69,-69,-93,-100,-74,-88,-100,-100,-100,-71,-100,-71,-100,-75,-74,-100,-100,-75,-75,-76,-100,-73,-85,-100,-89,-88,-75,-85,-88,-77,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-74,-79,-100,-86,-85,-100,-100,-100,-100,-100,-100,-88,-88,-91,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-88,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,242,2275853317463
-75,-100,-100,-100,-81,-81,-100,-77,-76,-77,-77,-72,-72,-71,-73,-70,-68,-71,-69,-80,-80,-80,-70,-68,-100,-100,-74,-100,-87,-87,-74,-74,-100,-88,-67,-75,-75,-75,-63,-100,-100,-100,-63,-100,-100,-100,-63,-100,-100,-100,-71,-100,-100,-77,-100,-100,-100,-92,-69,-69,-69,-93,-100,-74,-100,-100,-100,-100,-71,-100,-71,-100,-75,-74,-100,-100,-75,-75,-76,-100,-73,-84,-100,-89,-88,-75,-83,-100,-75,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-89,-88,-87,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-88,-100,-85,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,242,2279271740483
-75,-100,-100,-100,-81,-100,-100,-77,-76,-77,-77,-70,-100,-71,-69,-70,-67,-71,-68,-79,-80,-80,-70,-67,-100,-100,-74,-100,-87,-86,-74,-74,-100,-88,-65,-75,-75,-76,-63,-100,-100,-100,-63,-100,-100,-100,-63,-100,-100,-100,-71,-100,-100,-78,-100,-100,-100,-100,-67,-100,-100,-100,-77,-74,-100,-100,-100,-100,-71,-100,-71,-100,-75,-74,-100,-100,-73,-75,-73,-100,-73,-83,-100,-88,-89,-75,-83,-100,-75,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-84,-82,-100,-100,-100,-100,-100,-100,-89,-87,-87,-88,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-100,-89,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,242,2282739166054
-74,-75,-75,-75,-81,-82,-82,-77,-76,-77,-77,-70,-68,-71,-68,-70,-67,-71,-67,-80,-80,-80,-70,-67,-100,-100,-74,-100,-87,-86,-74,-74,-100,-88,-65,-75,-76,-76,-63,-100,-100,-100,-63,-100,-100,-100,-63,-100,-100,-100,-71,-100,-100,-78,-100,-100,-100,-88,-67,-100,-67,-100,-77,-74,-100,-100,-100,-100,-71,-100,-72,-100,-73,-74,-100,-100,-71,-74,-72,-100,-71,-83,-100,-88,-89,-75,-83,-100,-75,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-74,-74,-84,-82,-83,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-89,-100,-100,-90,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,242,2286075092824
-69,-100,-100,-100,-79,-100,-80,-80,-81,-81,-80,-74,-74,-74,-75,-74,-74,-73,-74,-79,-79,-79,-74,-74,-100,-100,-74,-100,-86,-87,-76,-100,-86,-86,-61,-79,-78,-77,-65,-100,-100,-100,-65,-100,-100,-100,-64,-100,-100,-100,-72,-100,-100,-75,-100,-100,-100,-82,-68,-69,-69,-100,-76,-74,-100,-100,-100,-100,-72,-100,-72,-100,-75,-74,-100,-100,-75,-75,-74,-100,-100,-84,-100,-100,-90,-74,-83,-100,-74,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-85,-100,-100,-100,-100,-100,-89,-91,-100,-100,-84,-89,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,220,2338218543013
-68,-100,-100,-100,-78,-100,-80,-80,-79,-80,-80,-74,-74,-74,-75,-74,-74,-73,-74,-79,-79,-79,-74,-74,-100,-100,-74,-100,-86,-87,-76,-100,-85,-87,-61,-78,-78,-78,-65,-100,-100,-100,-65,-100,-100,-100,-65,-100,-100,-100,-70,-100,-100,-75,-100,-100,-100,-82,-68,-69,-69,-100,-72,-74,-100,-100,-100,-100,-68,-100,-69,-100,-73,-74,-100,-100,-74,-73,-74,-100,-100,-82,-100,-100,-90,-72,-83,-100,-73,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-74,-100,-84,-85,-85,-100,-100,-100,-100,-100,-89,-90,-100,-100,-84,-87,-100,-100,-100,-90,-100,-100,-100,-86,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,220,2341589977178
-67,-100,-100,-100,-78,-100,-100,-80,-79,-80,-80,-100,-100,-73,-100,-73,-74,-75,-74,-79,-100,-100,-73,-74,-100,-100,-77,-100,-87,-87,-77,-77,-84,-87,-61,-79,-79,-80,-65,-100,-100,-100,-65,-100,-100,-100,-65,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-81,-70,-70,-69,-100,-72,-75,-100,-100,-100,-100,-72,-100,-73,-100,-74,-74,-100,-100,-76,-73,-100,-100,-100,-80,-100,-100,-90,-72,-80,-100,-72,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-74,-100,-86,-85,-100,-100,-100,-100,-100,-100,-89,-90,-100,-100,-100,-89,-100,-100,-100,-90,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,220,2344997484052
-67,-77,-78,-76,-80,-79,-81,-80,-79,-80,-80,-100,-75,-73,-74,-73,-75,-74,-74,-100,-100,-81,-73,-74,-100,-100,-77,-100,-87,-87,-76,-77,-87,-87,-54,-79,-78,-79,-64,-100,-100,-100,-65,-100,-100,-100,-64,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-81,-70,-70,-69,-100,-72,-74,-100,-100,-100,-100,-72,-100,-73,-100,-74,-74,-100,-100,-76,-73,-77,-100,-100,-80,-100,-100,-90,-73,-80,-100,-72,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-73,-73,-73,-86,-85,-100,-100,-100,-100,-100,-100,-88,-91,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,220,2348235748894
-69,-77,-78,-76,-80,-80,-81,-80,-79,-80,-80,-74,-75,-73,-73,-73,-74,-73,-74,-81,-80,-81,-73,-74,-100,-100,-77,-100,-88,-85,-76,-100,-100,-87,-59,-79,-79,-79,-64,-100,-100,-100,-65,-100,-100,-100,-64,-100,-100,-100,-69,-100,-100,-81,-100,-100,-100,-82,-100,-66,-100,-100,-74,-74,-100,-100,-100,-100,-70,-100,-70,-100,-74,-74,-100,-100,-75,-73,-75,-100,-76,-80,-100,-100,-90,-73,-80,-91,-72,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-73,-73,-74,-85,-87,-88,-100,-100,-100,-100,-100,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,220,2351488200247
-68,-100,-100,-100,-80,-80,-81,-80,-79,-80,-80,-74,-74,-73,-73,-73,-74,-73,-74,-81,-80,-81,-73,-74,-100,-100,-78,-100,-86,-86,-77,-77,-100,-87,-61,-78,-79,-79,-65,-100,-100,-100,-65,-100,-100,-100,-65,-100,-100,-100,-69,-100,-100,-81,-100,-100,-100,-81,-68,-66,-68,-100,-73,-74,-100,-100,-100,-100,-70,-100,-70,-100,-74,-74,-100,-100,-74,-73,-75,-100,-76,-80,-100,-100,-90,-74,-80,-91,-72,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-74,-85,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,257,220,2354897055714
