60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,b4:5d:50:e1:96:43,38:17:c3:1f:14:01,38:17:c3:1f:14:00,44:48:c1:91:d0:04,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,9c:d6:43:60:92:e0,44:48:c1:91:d0:01,44:48:c1:91:d0:00,44:48:c1:91:d0:02,20:a6:cd:42:0a:c0,b4:5d:50:e1:96:40,20:a6:cd:42:0a:c3,a8:bd:27:4c:aa:83,44:48:c1:91:d0:11,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,38:17:c3:1f:14:12,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:1f:14:11,38:17:c3:1f:14:10,38:17:c3:1f:09:83,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d2,b4:5d:50:e1:96:53,b4:5d:50:e1:96:50,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,38:17:c3:19:45:b1,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:19:45:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a0,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:1f:09:91,38:17:c3:1f:09:82,44:48:c1:91:95:b3,44:48:c1:91:95:b2,44:48:c1:91:95:b0,38:17:c3:1f:09:93,44:48:c1:91:95:b1,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:24:47:52,38:17:c3:24:47:50,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:92,38:17:c3:1f:19:d0,a8:bd:27:4c:aa:93,38:17:c3:24:47:51,a8:bd:27:4c:aa:90,72:32:b1:3e:1a:b7,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,38:17:c3:1f:09:80,38:17:c3:1f:09:81,44:48:c1:91:95:a3,44:48:c1:91:95:a2,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:1f:19:c2,38:17:c3:1f:19:c1,20:a6:cd:42:13:f0,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:22:61:90,38:17:c3:1f:19:c0,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:80,44:48:c1:91:aa:30,44:48:c1:91:aa:31,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,38:17:c3:1f:19:f0,38:17:c3:19:d7:70,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:72,38:17:c3:19:d7:71,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f1,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f3,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:35:03,80:8d:b7:55:35:13,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:10,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,02:54:af:fe:54:11,80:8d:b7:55:25:e2,80:8d:b7:55:35:02,80:8d:b7:55:3a:50,80:8d:b7:55:35:01,80:8d:b7:55:35:00,b0:be:76:f8:30:5e,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,ea:9e:b4:53:24:54,80:8d:b7:55:3a:40,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:19:71:90,38:17:c3:19:71:81,38:17:c3:19:36:30,c4:49:bb:c5:3d:f0,38:17:c3:1e:ff:10,38:17:c3:1e:ff:12,38:17:c3:19:71:82,38:17:c3:1e:ff:11,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,68:ff:7b:e4:af:39,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:39:d0,68:ff:7b:e4:af:38,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1f:22:30,80:8d:b7:55:29:c0,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:d1,80:8d:b7:55:29:d0,80:8d:b7:55:29:d2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,20:a6:cd:50:24:b0,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,x,y,timestamp
-100,-100,-100,-72,-71,-71,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-74,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-75,-100,-100,-77,-100,-100,-100,-100,-100,-100,-72,-79,-77,-100,-100,-71,-72,-85,-85,-85,-85,-70,-70,-70,-79,-83,-84,-81,-81,-82,-90,-81,-82,-89,-100,-100,-100,-79,-100,-87,-100,-100,-85,-88,-87,-88,-100,-100,-100,-90,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,412,641,2077514447331
-100,-88,-100,-72,-72,-72,-74,-77,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-74,-100,-100,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-75,-100,-100,-83,-100,-100,-100,-100,-100,-100,-72,-79,-78,-78,-100,-71,-72,-86,-85,-86,-86,-67,-69,-69,-79,-83,-84,-80,-81,-100,-90,-81,-82,-90,-100,-100,-100,-81,-100,-85,-100,-100,-85,-85,-86,-85,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,412,641,2080683719882
-100,-88,-100,-71,-72,-72,-74,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-100,-100,-81,-100,-100,-100,-100,-100,-100,-72,-79,-78,-78,-80,-72,-72,-86,-85,-85,-85,-69,-69,-69,-78,-82,-82,-80,-81,-100,-100,-82,-82,-90,-100,-100,-100,-81,-100,-85,-100,-100,-85,-85,-88,-88,-100,-100,-100,-100,-100,-100,-100,-91,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,412,641,2083877942849
-100,-100,-100,-62,-61,-62,-78,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-74,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-83,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-68,-68,-100,-100,-100,-100,-70,-69,-69,-100,-83,-84,-100,-100,-100,-90,-84,-84,-93,-100,-100,-100,-100,-100,-86,-100,-100,-100,-88,-87,-81,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,427,641,2120713558617
-89,-100,-100,-62,-61,-62,-78,-77,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-74,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-83,-100,-100,-100,-100,-100,-100,-68,-100,-100,-79,-80,-68,-67,-88,-88,-89,-89,-70,-69,-70,-100,-83,-83,-100,-84,-100,-90,-84,-84,-92,-100,-100,-100,-84,-100,-86,-100,-100,-100,-85,-86,-85,-100,-100,-100,-100,-100,-100,-100,-84,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,427,641,2123792592418
-89,-100,-100,-62,-62,-62,-77,-77,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-73,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-85,-100,-100,-100,-100,-100,-100,-68,-83,-78,-79,-78,-68,-68,-88,-88,-89,-88,-70,-70,-70,-83,-83,-84,-85,-84,-100,-90,-83,-84,-92,-100,-100,-100,-84,-100,-87,-100,-100,-100,-87,-86,-83,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,427,641,2126974756271
-100,-100,-100,-63,-62,-62,-77,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-74,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-71,-100,-100,-85,-100,-100,-100,-100,-100,-100,-68,-83,-78,-79,-77,-68,-67,-90,-90,-90,-89,-70,-70,-70,-80,-83,-83,-85,-84,-100,-90,-83,-83,-92,-88,-100,-100,-84,-100,-87,-100,-100,-100,-87,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,427,641,2130143252467
-100,-100,-100,-63,-62,-62,-79,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-74,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-71,-100,-100,-83,-100,-100,-100,-100,-100,-100,-68,-100,-78,-79,-77,-69,-68,-87,-88,-87,-87,-69,-68,-69,-80,-83,-83,-100,-100,-100,-93,-83,-83,-100,-88,-100,-100,-100,-100,-87,-100,-100,-100,-87,-88,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,427,641,2133335460331
-91,-100,-100,-63,-62,-62,-77,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-71,-100,-100,-83,-100,-100,-100,-100,-100,-100,-68,-100,-78,-79,-77,-68,-68,-88,-88,-89,-87,-70,-69,-70,-100,-83,-82,-100,-100,-84,-91,-84,-83,-91,-100,-100,-100,-100,-85,-87,-100,-100,-100,-87,-87,-83,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,427,641,2136484216684
-100,-100,-100,-62,-61,-62,-73,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-72,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-100,-100,-80,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-69,-69,-87,-85,-86,-87,-67,-68,-68,-80,-80,-80,-100,-100,-100,-90,-80,-80,-100,-82,-100,-100,-100,-100,-86,-87,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-85,-87,-100,-87,-86,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,442,641,2174757216356
-86,-100,-100,-62,-61,-62,-74,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-72,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-80,-100,-100,-100,-100,-100,-100,-69,-81,-83,-82,-82,-69,-69,-87,-85,-86,-87,-67,-67,-67,-77,-80,-80,-80,-81,-100,-89,-80,-80,-90,-82,-83,-100,-80,-100,-86,-87,-100,-100,-85,-85,-88,-100,-100,-100,-100,-100,-100,-100,-85,-87,-100,-87,-86,-87,-87,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,442,641,2177858436668
-86,-100,-100,-62,-61,-61,-72,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-80,-100,-100,-100,-100,-100,-100,-68,-81,-83,-82,-83,-68,-69,-88,-87,-87,-87,-66,-67,-67,-78,-80,-80,-80,-81,-100,-89,-81,-81,-89,-82,-82,-100,-81,-100,-86,-100,-100,-100,-85,-85,-85,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,442,641,2181074412760
-86,-100,-100,-61,-60,-61,-72,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-74,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-81,-100,-100,-100,-100,-100,-100,-67,-81,-83,-84,-83,-68,-68,-87,-87,-89,-87,-67,-67,-67,-79,-82,-81,-100,-81,-100,-89,-81,-81,-89,-83,-82,-100,-81,-100,-86,-100,-100,-100,-86,-86,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,442,641,2184219354582
-88,-100,-100,-61,-60,-61,-72,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-74,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-100,-100,-80,-100,-100,-100,-100,-100,-100,-70,-81,-82,-82,-82,-69,-69,-87,-87,-88,-88,-66,-66,-65,-79,-82,-81,-100,-100,-100,-89,-81,-82,-100,-81,-81,-100,-100,-100,-86,-100,-100,-100,-86,-85,-84,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,442,641,2187290810206
-87,-100,-100,-61,-60,-61,-72,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-68,-81,-82,-82,-82,-68,-68,-87,-87,-88,-88,-66,-66,-66,-79,-80,-81,-100,-100,-100,-90,-81,-81,-100,-81,-81,-100,-100,-100,-84,-100,-100,-100,-85,-85,-100,-80,-100,-100,-100,-100,-100,-100,-85,-85,-100,-84,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,442,641,2190329779632
-100,-100,-100,-67,-66,-67,-68,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-70,-100,-100,-86,-100,-71,-71,-100,-100,-89,-100,-66,-66,-65,-100,-86,-86,-100,-100,-83,-85,-85,-85,-86,-80,-100,-100,-100,-83,-88,-83,-83,-91,-88,-88,-93,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-85,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,442,626,2228821987586
-100,-100,-100,-67,-66,-67,-69,-71,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-70,-81,-100,-86,-100,-71,-70,-88,-100,-89,-89,-63,-62,-64,-100,-85,-85,-85,-86,-81,-85,-85,-84,-86,-82,-100,-100,-85,-82,-87,-83,-81,-90,-87,-86,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-85,-85,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,442,626,2231991620762
-100,-100,-100,-67,-66,-67,-69,-69,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-72,-81,-100,-100,-100,-71,-70,-88,-100,-88,-89,-65,-65,-65,-100,-85,-85,-85,-86,-83,-85,-84,-84,-84,-80,-82,-100,-85,-84,-88,-82,-81,-90,-88,-88,-100,-80,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,442,626,2235235036594
-100,-100,-100,-67,-66,-67,-70,-69,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-81,-100,-100,-79,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-87,-100,-100,-100,-100,-100,-100,-72,-81,-86,-100,-100,-71,-71,-88,-100,-88,-100,-65,-63,-63,-83,-85,-85,-100,-100,-83,-85,-86,-84,-84,-81,-82,-100,-100,-84,-88,-82,-83,-100,-88,-88,-100,-80,-85,-85,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,442,626,2238461888676
-100,-100,-100,-67,-66,-67,-69,-69,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-81,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-100,-100,-87,-100,-100,-100,-100,-100,-100,-72,-81,-86,-100,-100,-71,-71,-90,-100,-100,-100,-64,-63,-64,-79,-85,-85,-100,-100,-100,-84,-85,-84,-84,-81,-100,-100,-100,-82,-87,-81,-82,-91,-88,-86,-87,-100,-84,-85,-100,-100,-100,-100,-89,-88,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-91,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,442,626,2241627691852
-100,-100,-100,-67,-66,-66,-67,-69,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-71,-81,-85,-86,-86,-71,-71,-88,-100,-100,-100,-64,-65,-64,-79,-84,-85,-100,-100,-100,-84,-85,-86,-84,-100,-100,-100,-86,-82,-86,-81,-82,-91,-89,-87,-90,-80,-84,-85,-100,-100,-100,-100,-89,-88,-100,-87,-100,-87,-100,-100,-100,-100,-100,-91,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,442,626,2244758282371
-100,-87,-100,-66,-65,-66,-69,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-82,-82,-100,-100,-70,-71,-90,-89,-90,-91,-64,-65,-64,-79,-84,-83,-80,-80,-82,-83,-84,-83,-84,-100,-85,-100,-81,-100,-100,-100,-100,-83,-100,-87,-86,-100,-82,-83,-100,-100,-100,-100,-87,-88,-100,-88,-100,-87,-100,-100,-100,-100,-100,-91,-100,-83,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,457,626,2277667349234
-87,-87,-100,-66,-65,-65,-69,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-74,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-69,-82,-82,-82,-100,-68,-68,-90,-89,-90,-91,-64,-64,-64,-77,-83,-83,-80,-80,-79,-82,-82,-83,-83,-100,-85,-100,-81,-100,-86,-86,-100,-81,-86,-86,-100,-100,-83,-83,-100,-100,-100,-100,-87,-86,-100,-86,-100,-87,-100,-100,-100,-100,-100,-90,-100,-83,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,457,626,2280875025326
