60:32:b1:3e:1a:b8,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c2,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,b4:5d:50:e1:96:43,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,38:17:c3:1f:14:00,38:17:c3:1f:14:02,44:48:c1:91:d0:11,b4:5d:50:e1:96:42,38:17:c3:1f:14:12,b4:5d:50:e1:96:51,a8:bd:27:4c:aa:81,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:14:10,b4:5d:50:e1:96:50,a8:bd:27:4c:aa:82,20:a6:cd:42:0a:d1,44:48:c1:91:95:a0,9c:d6:43:60:92:e0,38:17:c3:1f:09:83,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,38:17:c3:1f:09:80,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,a8:bd:27:4c:aa:83,38:17:c3:1f:09:82,44:48:c1:91:95:a1,44:48:c1:91:95:b3,38:17:c3:1f:19:d1,44:48:c1:91:95:b1,44:48:c1:91:95:b0,44:48:c1:91:95:b2,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,20:a6:cd:42:13:f0,72:32:b1:3e:1a:b7,38:17:c3:1f:00:a0,44:48:c1:91:d0:02,44:48:c1:91:d0:04,44:48:c1:91:d0:01,44:48:c1:91:d0:00,38:17:c3:1f:14:01,b4:5d:50:e1:96:41,a8:bd:27:4c:aa:80,44:48:c1:91:95:a3,38:17:c3:1f:09:93,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:19:45:a1,38:17:c3:19:45:a0,38:17:c3:19:45:a2,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:90,38:17:c3:19:45:b0,b4:5d:50:e1:96:40,44:48:c1:91:95:a2,38:17:c3:1f:09:81,20:a6:cd:42:13:f1,44:48:c1:91:aa:30,b6:e6:2d:69:d5:58,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,38:17:c3:19:45:b2,a8:bd:27:4c:aa:91,38:17:c3:1f:19:f0,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e0,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,80:8d:b7:55:25:e3,80:8d:b7:55:25:e2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,66:2a:2f:53:7c:99,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:35:01,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,b0:be:76:f8:30:5e,80:8d:b7:55:35:12,80:8d:b7:55:3a:50,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:39:c2,38:17:c3:19:71:90,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,80:8d:b7:55:35:11,80:8d:b7:55:35:02,80:8d:b7:55:35:00,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:71:80,38:17:c3:19:71:82,68:ff:7b:e4:af:39,38:17:c3:19:36:30,38:17:c3:1e:ff:00,38:17:c3:19:36:32,80:8d:b7:55:29:d0,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,20:a6:cd:50:24:a2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:42,80:8d:b7:55:39:d0,20:a6:cd:50:24:b0,38:17:c3:19:71:92,68:ff:7b:e4:af:38,38:17:c3:1f:22:30,80:8d:b7:55:29:c2,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:0e:00,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:01,x,y,timestamp
-100,-100,-100,-100,-100,-100,-100,-100,-85,-74,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-78,-100,-100,-78,-100,-100,-100,-100,-100,-100,-60,-79,-100,-79,-100,-100,-81,-81,-73,-72,-73,-100,-81,-85,-85,-68,-67,-67,-85,-85,-78,-75,-85,-85,-100,-78,-84,-85,-78,-77,-100,-100,-100,-80,-81,-86,-100,-91,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,707,2039367335940
-93,-100,-100,-100,-100,-100,-100,-85,-100,-74,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-78,-77,-100,-100,-78,-100,-100,-100,-100,-100,-100,-57,-79,-100,-79,-100,-100,-81,-81,-72,-72,-72,-81,-81,-85,-85,-68,-68,-68,-85,-85,-78,-77,-85,-85,-100,-79,-85,-85,-76,-77,-100,-100,-100,-83,-81,-86,-100,-89,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,707,2041140736616
-100,-100,-100,-100,-100,-100,-100,-75,-73,-68,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-81,-100,-100,-100,-100,-100,-100,-71,-81,-100,-81,-100,-100,-77,-100,-70,-70,-70,-100,-100,-90,-89,-67,-100,-66,-88,-90,-100,-100,-86,-86,-80,-80,-85,-86,-100,-100,-100,-87,-86,-100,-100,-100,-87,-86,-100,-84,-85,-100,-100,-83,-100,-87,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,722,2091428771701
-100,-100,-100,-100,-100,-100,-100,-72,-73,-80,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-75,-73,-100,-100,-80,-100,-100,-100,-100,-100,-100,-62,-80,-100,-80,-100,-100,-77,-77,-70,-70,-70,-78,-76,-88,-88,-67,-100,-66,-88,-88,-100,-100,-85,-86,-78,-80,-85,-85,-100,-100,-100,-87,-86,-100,-100,-100,-87,-87,-100,-85,-85,-100,-100,-83,-100,-87,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,722,2093261297534
-100,-100,-100,-100,-100,-100,-100,-72,-73,-71,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-72,-100,-100,-80,-100,-100,-100,-100,-100,-100,-61,-80,-100,-80,-100,-100,-76,-77,-70,-70,-69,-76,-76,-88,-87,-68,-66,-66,-88,-88,-84,-100,-85,-86,-78,-79,-85,-85,-100,-100,-100,-100,-86,-86,-100,-92,-87,-84,-87,-85,-84,-100,-100,-83,-100,-86,-100,-100,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,722,2095152934616
-100,-100,-100,-100,-100,-100,-100,-73,-73,-68,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-72,-100,-100,-80,-100,-100,-100,-100,-100,-100,-74,-80,-100,-80,-100,-100,-77,-100,-70,-69,-69,-76,-100,-89,-88,-68,-68,-66,-89,-88,-84,-100,-85,-100,-82,-79,-85,-85,-100,-100,-100,-87,-87,-85,-100,-92,-86,-84,-87,-84,-84,-100,-100,-83,-100,-86,-100,-100,-82,-83,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,722,2097089984876
-100,-100,-100,-100,-100,-100,-100,-74,-73,-69,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-72,-100,-100,-80,-100,-100,-100,-100,-100,-100,-63,-81,-100,-80,-100,-100,-80,-100,-70,-70,-70,-76,-100,-88,-88,-67,-66,-66,-87,-88,-100,-100,-84,-85,-80,-80,-85,-85,-100,-100,-100,-86,-87,-85,-100,-100,-86,-85,-100,-84,-84,-100,-100,-83,-100,-87,-82,-100,-82,-83,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,722,2099043299615
-100,-100,-100,-100,-100,-100,-100,-74,-73,-69,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-76,-74,-100,-100,-80,-100,-100,-100,-100,-100,-100,-62,-81,-100,-80,-100,-100,-78,-100,-71,-71,-70,-100,-78,-88,-89,-68,-66,-67,-88,-88,-100,-87,-84,-86,-80,-80,-85,-85,-100,-86,-100,-87,-87,-85,-86,-100,-86,-85,-86,-84,-84,-100,-100,-83,-91,-86,-83,-85,-82,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,722,2100967119614
-100,-100,-100,-100,-100,-100,-100,-77,-77,-73,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-65,-81,-100,-81,-100,-100,-76,-83,-64,-63,-64,-82,-81,-89,-100,-64,-65,-64,-100,-100,-100,-100,-86,-85,-83,-84,-85,-85,-100,-100,-86,-90,-87,-85,-100,-100,-88,-86,-100,-84,-85,-100,-89,-100,-89,-89,-86,-86,-100,-100,-100,-100,-100,-91,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,737,2145662841784
-100,-100,-100,-100,-100,-100,-100,-77,-79,-72,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-62,-100,-100,-79,-100,-100,-100,-100,-100,-100,-68,-78,-100,-79,-100,-100,-78,-81,-63,-63,-63,-81,-81,-89,-90,-64,-65,-64,-89,-88,-100,-100,-82,-84,-83,-83,-83,-83,-100,-100,-86,-89,-88,-85,-100,-100,-88,-86,-100,-84,-85,-100,-88,-100,-100,-88,-86,-86,-100,-100,-100,-100,-100,-91,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,737,2147522369961
-88,-100,-100,-100,-100,-100,-100,-100,-81,-65,-64,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-68,-100,-100,-82,-100,-100,-100,-100,-100,-100,-68,-81,-100,-81,-100,-100,-76,-79,-71,-70,-71,-80,-80,-89,-90,-63,-64,-63,-88,-88,-81,-100,-82,-84,-100,-80,-83,-84,-100,-100,-100,-89,-90,-82,-83,-100,-88,-89,-84,-100,-100,-87,-91,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,737,2149479657200
-89,-100,-100,-100,-100,-100,-90,-71,-72,-61,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-75,-100,-100,-78,-100,-100,-100,-100,-100,-100,-62,-77,-100,-77,-100,-100,-76,-79,-67,-66,-67,-82,-80,-89,-88,-68,-67,-69,-88,-88,-77,-100,-85,-85,-78,-80,-86,-85,-80,-80,-85,-87,-87,-82,-83,-100,-86,-89,-83,-100,-100,-87,-91,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,737,2151382846366
-86,-100,-100,-100,-100,-100,-90,-71,-72,-61,-61,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-78,-75,-100,-100,-78,-100,-100,-100,-100,-100,-100,-63,-77,-100,-76,-100,-100,-79,-100,-65,-65,-65,-80,-100,-87,-88,-68,-69,-69,-86,-88,-77,-100,-85,-85,-78,-81,-86,-85,-82,-81,-83,-87,-87,-82,-83,-85,-86,-89,-83,-100,-100,-100,-100,-90,-85,-86,-100,-84,-100,-100,-100,-100,-100,-91,-86,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,737,2153398125479
-90,-100,-100,-100,-100,-100,-100,-72,-72,-66,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-78,-75,-100,-100,-77,-100,-100,-100,-100,-100,-100,-67,-76,-100,-76,-100,-100,-79,-100,-65,-65,-66,-80,-100,-87,-88,-68,-68,-69,-86,-88,-77,-100,-87,-86,-78,-81,-86,-86,-82,-81,-83,-87,-87,-81,-81,-85,-87,-100,-81,-100,-100,-100,-100,-90,-85,-87,-81,-84,-100,-100,-100,-100,-100,-91,-86,-100,-100,-86,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,421,737,2155387463031
-100,-100,-100,-100,-100,-100,-100,-72,-72,-74,-73,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-73,-100,-100,-83,-100,-100,-100,-100,-100,-100,-58,-82,-100,-82,-100,-100,-77,-78,-66,-66,-66,-100,-79,-85,-86,-64,-63,-64,-85,-86,-100,-100,-83,-84,-79,-83,-84,-84,-100,-100,-78,-83,-84,-79,-80,-84,-84,-89,-80,-100,-100,-100,-100,-85,-83,-83,-79,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,436,737,2202326355044
-100,-100,-100,-100,-100,-100,-100,-73,-73,-75,-76,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-73,-100,-100,-79,-100,-100,-100,-100,-100,-100,-64,-78,-100,-78,-100,-100,-77,-78,-66,-66,-66,-100,-79,-85,-85,-64,-65,-64,-85,-86,-100,-100,-83,-83,-78,-83,-82,-81,-100,-100,-79,-84,-84,-79,-78,-84,-85,-88,-80,-88,-88,-100,-100,-86,-86,-85,-79,-80,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,436,737,2204310602647
-100,-100,-100,-100,-100,-100,-100,-73,-73,-77,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-100,-100,-100,-71,-78,-100,-78,-100,-100,-81,-100,-66,-66,-66,-100,-100,-85,-85,-64,-65,-67,-85,-85,-100,-100,-83,-83,-78,-83,-82,-81,-100,-100,-79,-83,-82,-78,-79,-83,-83,-88,-80,-88,-88,-100,-100,-86,-87,-82,-79,-80,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,436,737,2206266117282
-100,-100,-100,-100,-100,-100,-100,-73,-71,-78,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-100,-100,-80,-100,-100,-100,-100,-100,-100,-63,-81,-100,-80,-100,-100,-80,-79,-66,-66,-66,-80,-80,-85,-84,-64,-64,-64,-85,-85,-100,-100,-84,-84,-83,-81,-84,-83,-100,-100,-100,-83,-83,-79,-79,-82,-82,-88,-100,-88,-88,-100,-100,-86,-87,-83,-100,-80,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,436,737,2208262302125
-100,-100,-100,-100,-100,-100,-100,-71,-71,-75,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-74,-100,-100,-80,-100,-100,-100,-100,-100,-100,-58,-80,-100,-79,-100,-100,-80,-79,-69,-68,-69,-80,-80,-85,-86,-64,-64,-64,-85,-85,-100,-100,-84,-84,-83,-81,-84,-83,-100,-100,-100,-84,-84,-78,-79,-82,-83,-88,-78,-100,-100,-85,-100,-86,-83,-83,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,436,737,2210211216291
-100,-100,-100,-100,-100,-100,-100,-71,-71,-77,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-74,-100,-100,-79,-100,-100,-100,-100,-100,-100,-59,-79,-100,-79,-100,-100,-100,-82,-69,-68,-69,-82,-82,-86,-87,-65,-65,-65,-87,-88,-100,-100,-84,-83,-100,-84,-84,-83,-100,-100,-79,-84,-85,-78,-79,-85,-84,-100,-78,-88,-100,-88,-100,-86,-85,-85,-80,-81,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,436,737,2212158105665
-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-66,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-66,-81,-100,-80,-100,-100,-100,-81,-69,-68,-68,-81,-80,-100,-100,-63,-63,-62,-100,-100,-81,-100,-79,-79,-100,-90,-79,-79,-100,-100,-100,-86,-89,-100,-100,-100,-86,-91,-100,-89,-88,-100,-100,-100,-84,-87,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,451,737,2259972232939
-100,-100,-100,-100,-100,-100,-100,-73,-74,-69,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-65,-83,-100,-82,-100,-100,-100,-81,-66,-66,-65,-81,-80,-94,-100,-65,-65,-66,-100,-100,-81,-100,-83,-81,-79,-87,-81,-82,-100,-100,-83,-86,-87,-100,-81,-86,-85,-86,-100,-85,-85,-100,-100,-100,-84,-85,-81,-81,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,451,737,2261721176896
-100,-100,-100,-100,-100,-100,-100,-76,-74,-70,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-62,-87,-100,-88,-100,-100,-82,-100,-66,-65,-65,-81,-81,-94,-100,-64,-64,-64,-100,-100,-100,-100,-83,-81,-79,-87,-82,-82,-100,-80,-83,-86,-87,-79,-78,-86,-86,-86,-79,-85,-85,-100,-100,-86,-84,-88,-81,-81,-83,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,451,737,2263596303667
-100,-100,-100,-100,-100,-100,-100,-76,-75,-69,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-63,-87,-100,-87,-100,-100,-83,-82,-65,-64,-65,-81,-81,-93,-91,-64,-63,-63,-100,-100,-100,-100,-80,-80,-80,-86,-80,-79,-100,-80,-80,-86,-86,-79,-77,-81,-86,-86,-77,-86,-85,-100,-100,-86,-85,-86,-79,-81,-83,-85,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,451,737,2265474752364
