72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:a0,38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:40,44:48:c1:91:95:a3,44:48:c1:91:d0:11,44:48:c1:91:d0:10,44:48:c1:91:d0:12,44:48:c1:91:d0:14,38:17:c3:1f:14:00,20:a6:cd:42:0a:d2,38:17:c3:1f:14:01,38:17:c3:1f:14:02,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,38:17:c3:1f:09:83,9c:d6:43:60:92:e0,a8:bd:27:4c:aa:82,b4:5d:50:e1:96:53,38:17:c3:1f:09:81,38:17:c3:1f:09:80,a8:bd:27:4c:aa:81,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:50,a8:bd:27:4c:aa:93,38:17:c3:1f:09:82,38:17:c3:1f:19:d1,38:17:c3:1f:14:11,38:17:c3:1f:19:d0,38:17:c3:1f:14:12,a8:bd:27:4c:aa:92,38:17:c3:19:45:b2,38:17:c3:1f:14:10,38:17:c3:1f:19:d2,38:17:c3:19:45:b0,a8:bd:27:4c:aa:90,38:17:c3:19:45:b1,38:17:c3:1f:09:93,44:48:c1:91:aa:31,44:48:c1:91:aa:32,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c3,44:48:c1:91:d0:02,44:48:c1:91:d0:01,44:48:c1:91:d0:00,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,44:48:c1:91:d0:04,20:a6:cd:42:0a:c2,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:83,38:17:c3:1f:09:92,38:17:c3:1f:09:91,38:17:c3:1f:09:90,44:48:c1:91:95:b3,44:48:c1:91:95:b0,44:48:c1:91:95:b2,86:0d:8e:aa:25:a4,44:48:c1:91:95:b1,a8:bd:27:4c:aa:91,38:17:c3:22:61:90,72:32:b1:3e:1a:b7,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,44:48:c1:91:95:a2,44:48:c1:91:95:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,ac:e2:d3:c4:08:e6,66:2a:2f:53:7c:99,44:48:c1:91:95:a0,38:17:c3:19:36:30,38:17:c3:1f:19:f0,38:17:c3:1f:19:f2,38:17:c3:19:45:a1,38:17:c3:1f:19:f1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:70,20:a6:cd:42:0b:e3,38:17:c3:19:d7:62,38:17:c3:19:d7:72,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:71,80:8d:b7:55:25:e3,38:17:c3:19:d7:61,38:17:c3:19:d7:60,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:e2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:03,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:3a:40,ea:9e:b4:53:24:54,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:3a:50,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:35:02,80:8d:b7:55:3a:51,b0:be:76:f8:30:5e,80:8d:b7:55:3a:42,80:8d:b7:55:3a:52,38:17:c3:19:71:90,80:8d:b7:55:3a:41,38:17:c3:1e:ff:10,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:71:80,68:ff:7b:e4:af:39,38:17:c3:1e:ff:00,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:1e:ff:02,38:17:c3:19:71:91,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,38:17:c3:19:71:92,38:17:c3:19:36:32,38:17:c3:19:36:31,38:17:c3:1e:ff:01,80:8d:b7:55:29:d0,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,80:8d:b7:55:39:d0,20:a6:cd:50:24:a1,00:4e:35:df:06:52,80:8d:b7:55:29:c2,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,38:17:c3:1f:22:30,68:ff:7b:e4:af:38,20:a6:cd:50:24:b0,80:8d:b7:55:39:c0,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:22:31,38:17:c3:1f:0e:00,38:17:c3:1f:22:22,38:17:c3:1f:22:20,38:17:c3:1f:22:32,38:17:c3:1f:22:21,x,y,timestamp
-100,-100,-100,-83,-73,-73,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-61,-64,-100,-100,-64,-80,-60,-60,-100,-100,-100,-100,-84,-84,-80,-84,-85,-81,-100,-82,-81,-100,-89,-89,-87,-88,-86,-82,-82,-83,-84,-89,-81,-86,-100,-80,-75,-100,-100,-100,-100,-100,-75,-75,-82,-100,-100,-100,-100,-100,-100,-100,-85,-84,-83,-74,-74,-100,-75,-100,-85,-85,-85,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,614,699,2927372760184
-100,-100,-100,-100,-73,-73,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-91,-100,-100,-100,-100,-100,-100,-100,-64,-100,-60,-63,-100,-100,-63,-80,-60,-60,-100,-100,-100,-100,-82,-83,-82,-83,-83,-85,-100,-82,-80,-100,-89,-88,-87,-88,-86,-100,-83,-81,-84,-89,-81,-85,-100,-80,-75,-100,-100,-100,-100,-100,-75,-75,-82,-100,-100,-100,-100,-100,-100,-84,-85,-84,-83,-74,-74,-100,-74,-100,-82,-83,-100,-100,-100,-91,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,614,699,2929323525392
-100,-100,-100,-100,-71,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-91,-100,-100,-100,-100,-100,-100,-100,-64,-100,-60,-64,-100,-100,-64,-80,-60,-60,-100,-100,-100,-100,-83,-85,-82,-84,-84,-85,-100,-79,-79,-84,-89,-88,-87,-88,-86,-100,-83,-81,-85,-100,-78,-86,-100,-79,-100,-100,-100,-100,-100,-100,-100,-75,-82,-100,-100,-100,-100,-100,-100,-84,-85,-100,-100,-74,-73,-100,-72,-100,-82,-83,-100,-100,-100,-91,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,614,699,2931229196172
-100,-100,-100,-85,-71,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-60,-62,-100,-100,-62,-100,-60,-60,-100,-100,-100,-100,-83,-83,-100,-83,-83,-83,-100,-79,-79,-100,-86,-87,-86,-86,-87,-82,-83,-81,-88,-89,-78,-89,-100,-80,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-84,-85,-84,-73,-72,-100,-72,-100,-84,-82,-82,-100,-100,-89,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,614,699,2933141763984
-100,-100,-100,-100,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-94,-100,-100,-100,-100,-100,-100,-100,-59,-100,-58,-60,-100,-100,-60,-75,-59,-57,-100,-100,-100,-100,-83,-82,-100,-82,-82,-83,-100,-100,-100,-88,-87,-88,-88,-88,-84,-85,-100,-84,-83,-100,-82,-83,-100,-100,-77,-100,-100,-100,-100,-75,-75,-76,-73,-100,-100,-100,-100,-100,-100,-73,-83,-82,-81,-74,-74,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,629,699,2986344515734
-100,-100,-100,-100,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-94,-100,-100,-100,-100,-100,-100,-100,-59,-100,-58,-59,-100,-100,-59,-79,-59,-57,-100,-100,-100,-100,-82,-82,-100,-82,-82,-83,-100,-100,-100,-87,-88,-89,-88,-88,-84,-83,-100,-84,-82,-87,-82,-83,-100,-100,-73,-100,-100,-100,-100,-71,-73,-72,-73,-100,-87,-88,-100,-100,-100,-73,-83,-82,-82,-75,-76,-100,-75,-100,-100,-100,-100,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,629,699,2988175799588
-100,-100,-100,-76,-73,-73,-73,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-57,-60,-100,-100,-60,-79,-56,-57,-100,-100,-100,-100,-83,-82,-100,-82,-82,-100,-100,-100,-80,-100,-89,-89,-89,-100,-82,-83,-83,-84,-82,-87,-80,-83,-100,-80,-73,-100,-100,-100,-100,-70,-73,-72,-72,-100,-87,-88,-100,-100,-100,-71,-83,-83,-83,-75,-76,-100,-75,-100,-100,-100,-100,-92,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,629,699,2990056736462
-100,-100,-100,-78,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-88,-100,-100,-100,-100,-100,-100,-100,-60,-100,-57,-60,-100,-100,-60,-77,-57,-57,-100,-100,-100,-100,-82,-82,-100,-82,-82,-84,-100,-100,-80,-86,-89,-89,-89,-100,-82,-83,-84,-83,-82,-100,-82,-83,-100,-80,-100,-100,-100,-100,-84,-70,-100,-100,-72,-100,-100,-100,-100,-100,-100,-71,-83,-84,-84,-75,-74,-100,-75,-100,-84,-82,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,629,699,2991988140524
-100,-100,-100,-78,-75,-75,-74,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-87,-100,-100,-100,-100,-100,-100,-100,-60,-100,-57,-60,-100,-100,-60,-77,-57,-57,-100,-100,-100,-100,-85,-84,-100,-85,-83,-84,-82,-100,-100,-100,-88,-88,-88,-87,-82,-83,-84,-83,-82,-100,-81,-83,-100,-100,-100,-100,-100,-100,-84,-72,-100,-100,-73,-100,-100,-100,-100,-100,-100,-72,-83,-84,-84,-74,-74,-100,-75,-100,-84,-82,-84,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,629,699,2993893931148
-100,-100,-100,-100,-75,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-89,-100,-100,-100,-100,-100,-100,-100,-60,-100,-57,-60,-100,-100,-59,-76,-57,-57,-100,-100,-100,-100,-83,-84,-80,-83,-83,-81,-82,-80,-81,-100,-88,-88,-88,-87,-83,-83,-84,-83,-82,-100,-81,-83,-100,-82,-72,-100,-100,-100,-100,-72,-72,-72,-71,-100,-100,-100,-100,-100,-100,-71,-83,-84,-84,-74,-74,-100,-75,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,629,699,2995875597658
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-63,-66,-100,-100,-66,-75,-64,-63,-100,-100,-100,-100,-84,-100,-100,-100,-83,-82,-100,-100,-100,-85,-88,-88,-89,-87,-86,-85,-86,-84,-86,-89,-100,-86,-100,-100,-74,-100,-100,-100,-100,-78,-75,-74,-100,-100,-100,-100,-100,-100,-100,-78,-82,-82,-82,-69,-68,-100,-70,-100,-79,-78,-78,-91,-100,-86,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,644,699,3034339649310
-100,-100,-100,-100,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-62,-67,-100,-100,-66,-78,-63,-63,-100,-100,-100,-100,-80,-82,-79,-78,-80,-81,-100,-79,-100,-86,-88,-88,-89,-87,-86,-85,-85,-84,-84,-89,-82,-84,-100,-100,-78,-100,-100,-100,-100,-78,-77,-77,-100,-100,-100,-100,-100,-100,-100,-78,-80,-80,-80,-69,-68,-100,-70,-100,-79,-78,-78,-91,-100,-86,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,644,699,3036198191861
-100,-100,-100,-100,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-62,-66,-100,-100,-65,-78,-63,-63,-100,-100,-100,-100,-80,-82,-79,-82,-82,-81,-100,-79,-82,-85,-88,-89,-100,-90,-85,-86,-85,-84,-86,-87,-82,-84,-100,-82,-76,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-78,-80,-79,-79,-70,-70,-100,-71,-100,-100,-100,-100,-100,-100,-86,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,644,699,3038156394100
-100,-100,-100,-80,-80,-80,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-62,-67,-100,-100,-67,-100,-63,-63,-100,-100,-100,-100,-82,-84,-79,-83,-82,-81,-78,-79,-82,-86,-86,-85,-85,-85,-81,-86,-100,-86,-82,-89,-82,-82,-100,-82,-76,-100,-100,-100,-100,-80,-77,-77,-81,-100,-100,-100,-100,-100,-100,-79,-81,-81,-81,-68,-67,-100,-69,-100,-84,-100,-79,-100,-100,-86,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,644,699,3040065746756
-100,-100,-100,-80,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-62,-67,-100,-100,-66,-79,-63,-63,-100,-100,-100,-100,-82,-82,-78,-82,-82,-81,-78,-79,-82,-84,-86,-86,-85,-85,-85,-86,-100,-86,-84,-89,-83,-85,-100,-82,-77,-100,-100,-100,-86,-80,-75,-75,-81,-100,-100,-100,-100,-100,-100,-79,-81,-81,-81,-70,-68,-100,-69,-100,-80,-80,-79,-100,-100,-86,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,644,699,3042066474672
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-62,-67,-100,-100,-66,-79,-63,-63,-100,-100,-100,-100,-84,-84,-78,-85,-84,-79,-100,-100,-82,-85,-85,-85,-86,-85,-85,-86,-100,-86,-84,-89,-82,-85,-100,-82,-74,-100,-100,-100,-86,-77,-75,-75,-78,-100,-100,-100,-100,-100,-100,-78,-79,-79,-79,-68,-68,-100,-68,-100,-78,-80,-100,-100,-100,-85,-100,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,644,699,3044043678525
-100,-100,-100,-100,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-91,-100,-100,-100,-100,-100,-100,-100,-60,-100,-63,-60,-100,-100,-60,-76,-63,-63,-100,-100,-100,-100,-80,-79,-100,-79,-79,-86,-79,-100,-100,-87,-84,-83,-82,-83,-84,-80,-83,-79,-84,-84,-80,-86,-100,-80,-100,-100,-100,-100,-89,-70,-73,-73,-71,-100,-100,-100,-100,-100,-100,-71,-85,-84,-85,-75,-74,-100,-74,-100,-75,-85,-76,-88,-89,-89,-100,-89,-88,-88,-88,-88,-89,-100,-100,-100,-100,659,699,3091411487205
-100,-100,-100,-100,-81,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-85,-100,-100,-100,-100,-100,-100,-100,-60,-100,-63,-60,-100,-100,-60,-78,-63,-63,-100,-100,-100,-100,-80,-79,-81,-80,-80,-100,-80,-79,-82,-100,-83,-83,-83,-83,-84,-80,-100,-79,-84,-89,-81,-100,-100,-81,-72,-100,-100,-100,-87,-74,-72,-73,-71,-100,-100,-100,-100,-100,-100,-72,-82,-81,-81,-75,-74,-100,-74,-100,-75,-100,-76,-88,-89,-89,-100,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,659,699,3093332298454
-100,-100,-100,-81,-81,-78,-78,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-88,-100,-100,-100,-100,-100,-100,-100,-60,-100,-65,-60,-100,-100,-61,-78,-65,-65,-100,-100,-100,-100,-80,-79,-81,-79,-79,-83,-80,-79,-82,-87,-87,-88,-87,-87,-87,-82,-82,-100,-86,-89,-82,-86,-100,-81,-71,-100,-100,-100,-87,-71,-72,-71,-70,-100,-100,-100,-100,-100,-100,-70,-82,-82,-82,-75,-75,-92,-76,-100,-76,-75,-75,-93,-89,-89,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,659,699,3095356238557
-100,-100,-100,-81,-100,-82,-78,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-88,-100,-100,-100,-100,-100,-100,-100,-61,-100,-65,-60,-100,-100,-61,-81,-64,-64,-100,-100,-100,-100,-76,-78,-82,-78,-78,-84,-82,-83,-100,-100,-85,-85,-83,-85,-85,-81,-82,-81,-85,-91,-81,-85,-100,-100,-70,-100,-100,-100,-100,-71,-70,-70,-71,-100,-100,-100,-100,-100,-100,-71,-82,-82,-82,-76,-75,-92,-76,-100,-76,-75,-75,-91,-100,-91,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,659,699,3097409152984
-100,-100,-100,-80,-100,-82,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-88,-100,-100,-100,-100,-100,-100,-100,-61,-100,-65,-61,-100,-100,-61,-81,-64,-64,-100,-100,-100,-100,-76,-77,-82,-77,-79,-85,-82,-83,-100,-88,-86,-86,-86,-86,-84,-81,-100,-81,-85,-91,-81,-85,-100,-100,-70,-100,-100,-100,-100,-71,-70,-70,-71,-100,-100,-100,-100,-100,-100,-71,-83,-82,-82,-76,-75,-100,-75,-100,-75,-75,-75,-91,-100,-91,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,659,699,3099130312566
-100,-100,-100,-80,-82,-82,-81,-81,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-86,-100,-100,-100,-100,-100,-100,-100,-61,-100,-64,-62,-100,-100,-62,-78,-63,-63,-100,-100,-100,-100,-79,-79,-84,-78,-79,-85,-100,-100,-100,-91,-86,-87,-86,-86,-82,-100,-100,-100,-82,-90,-84,-82,-100,-100,-100,-100,-100,-100,-100,-71,-72,-72,-71,-100,-100,-100,-100,-100,-100,-71,-83,-82,-82,-76,-75,-100,-76,-100,-75,-75,-75,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,659,699,3101102872982
-100,-100,-100,-100,-80,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-92,-100,-100,-100,-100,-100,-100,-100,-67,-100,-70,-66,-100,-100,-67,-100,-69,-69,-100,-100,-100,-100,-77,-77,-80,-79,-79,-83,-100,-100,-81,-85,-87,-87,-87,-87,-85,-84,-100,-83,-86,-100,-81,-85,-100,-81,-70,-100,-100,-100,-100,-72,-70,-69,-73,-100,-100,-100,-100,-100,-100,-72,-83,-83,-82,-75,-100,-100,-76,-100,-79,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,674,699,3148048736194
