ea:9e:b4:53:24:54,b8:27:eb:9f:6b:77,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,38:17:c3:1f:0e:12,80:8d:b7:55:39:c2,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:35:13,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:10,80:8d:b7:55:35:01,80:8d:b7:55:39:c1,80:8d:b7:55:35:00,b0:be:76:f8:30:5e,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,38:17:c3:1f:01:81,80:8d:b7:55:39:d0,ac:e2:d3:c4:08:e6,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:25:f2,38:17:c3:19:d7:61,80:8d:b7:55:25:f0,44:48:c1:a5:82:32,38:17:c3:1f:01:92,38:17:c3:1f:01:91,38:17:c3:19:d7:60,38:17:c3:1f:01:90,44:48:c1:a5:82:31,44:48:c1:a5:82:30,00:4e:35:df:06:50,38:17:c3:1e:ff:01,00:4e:35:df:06:52,38:17:c3:1e:ff:10,80:8d:b7:55:39:c0,80:8d:b7:55:25:e3,38:17:c3:19:d7:62,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:3a:50,38:17:c3:1e:ff:02,44:48:c1:a5:82:21,38:17:c3:1e:ff:00,20:a6:cd:50:24:a1,38:17:c3:1e:ff:11,00:4e:35:df:06:51,38:17:c3:1e:ff:12,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,44:48:c1:a5:82:22,20:a6:cd:50:24:b1,20:a6:cd:50:24:b0,20:a6:cd:50:24:a2,b4:5d:50:e1:92:23,80:8d:b7:55:25:e2,38:17:c3:1f:01:80,80:8d:b7:55:3a:41,66:2a:2f:53:7c:99,44:48:c1:a5:82:20,80:8d:b7:55:25:e0,80:8d:b7:55:3a:40,60:32:b1:3e:1a:b8,38:17:c3:19:45:b0,38:17:c3:19:45:b1,20:a6:cd:50:24:a0,72:32:b1:3e:1a:b7,38:17:c3:1f:01:82,00:4e:35:df:06:41,00:4e:35:df:06:42,20:a6:cd:50:24:b2,00:4e:35:df:06:40,38:17:c3:19:45:a2,38:17:c3:19:45:a1,38:17:c3:19:45:a0,b4:5d:50:e1:92:21,68:ff:7b:e4:af:38,60:32:b1:3e:1a:b7,38:17:c3:19:55:50,38:17:c3:19:45:b2,38:17:c3:1f:22:30,38:17:c3:1f:22:32,00:4e:35:de:e1:12,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:19:55:52,38:17:c3:19:55:51,00:4e:35:de:e1:00,b4:5d:50:e1:92:20,b4:5d:50:e1:92:33,72:32:b1:3e:1a:b8,b4:5d:50:e1:92:22,b4:5d:50:e1:92:31,b4:5d:50:e1:92:30,b4:5d:50:e1:92:32,00:4e:35:de:e1:01,38:17:c3:1f:08:42,38:17:c3:1f:08:41,38:17:c3:1f:08:40,38:17:c3:19:55:42,00:4e:35:de:e1:02,68:ff:7b:e4:af:39,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:51,38:17:c3:19:71:90,38:17:c3:19:71:82,00:4e:35:de:d7:50,38:17:c3:1f:22:31,38:17:c3:19:55:40,38:17:c3:19:55:41,38:17:c3:1f:08:50,38:17:c3:19:71:92,38:17:c3:19:71:91,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:43,38:17:c3:1f:08:52,38:17:c3:1f:08:51,00:4e:35:df:0e:12,38:17:c3:1f:22:21,a8:bd:27:4c:bd:22,38:17:c3:19:71:80,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:32,00:4e:35:df:0e:11,38:17:c3:1e:fc:b0,00:4e:35:df:0e:10,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,00:4e:35:df:0e:01,00:4e:35:df:0e:02,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:a2,38:17:c3:24:4f:12,38:17:c3:1b:08:b0,00:4e:35:de:d7:40,x,y,timestamp
-67,-36,-100,-100,-100,-73,-73,-74,-69,-81,-100,-78,-79,-80,-79,-82,-69,-82,-66,-67,-67,-100,-67,-100,-77,-79,-88,-88,-87,-76,-100,-76,-79,-100,-100,-100,-100,-79,-80,-78,-100,-77,-100,-69,-100,-100,-62,-62,-62,-100,-70,-100,-100,-100,-78,-100,-67,-100,-69,-100,-100,-100,-100,-73,-100,-66,-80,-70,-75,-67,-100,-100,-100,-100,-100,-100,-75,-76,-100,-76,-100,-100,-100,-100,-87,-100,-83,-100,-89,-89,-79,-80,-80,-83,-84,-100,-100,-92,-100,-100,-100,-100,-100,-86,-100,-100,-100,-75,-87,-100,-88,-88,-87,-100,-100,-85,-100,-75,-76,-87,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,429,12598153753578
-75,-50,-100,-100,-100,-100,-100,-100,-69,-100,-100,-77,-75,-75,-75,-100,-68,-100,-62,-77,-77,-100,-78,-100,-76,-76,-88,-89,-88,-75,-100,-77,-80,-100,-100,-100,-100,-80,-80,-76,-100,-76,-100,-69,-75,-100,-65,-66,-66,-100,-75,-100,-100,-100,-76,-100,-73,-100,-75,-100,-100,-100,-100,-100,-100,-71,-76,-75,-100,-71,-100,-100,-100,-100,-100,-100,-75,-74,-100,-69,-100,-100,-100,-100,-88,-100,-84,-100,-89,-100,-82,-83,-82,-84,-85,-100,-100,-100,-100,-100,-100,-88,-100,-82,-100,-100,-100,-100,-81,-100,-87,-88,-87,-100,-100,-87,-87,-100,-100,-88,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,415,12647387463819
-69,-45,-100,-79,-100,-82,-100,-100,-70,-78,-80,-74,-74,-74,-74,-100,-71,-100,-62,-75,-75,-100,-76,-100,-76,-76,-88,-89,-88,-75,-100,-77,-77,-100,-100,-100,-100,-76,-76,-76,-100,-76,-100,-69,-73,-100,-67,-66,-68,-100,-75,-100,-100,-100,-76,-100,-73,-100,-73,-100,-100,-100,-100,-73,-100,-70,-76,-75,-74,-72,-100,-100,-100,-100,-100,-100,-75,-74,-100,-73,-100,-100,-100,-100,-87,-100,-84,-100,-85,-100,-79,-80,-80,-85,-84,-100,-100,-100,-100,-100,-100,-88,-100,-82,-100,-100,-100,-100,-82,-100,-88,-89,-87,-100,-100,-87,-87,-100,-100,-88,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,415,12650729018610
-100,-35,-80,-79,-80,-80,-79,-79,-70,-78,-80,-74,-74,-76,-74,-100,-71,-100,-63,-77,-77,-100,-77,-100,-78,-76,-91,-100,-100,-77,-100,-76,-77,-100,-100,-100,-100,-77,-76,-71,-100,-71,-92,-100,-73,-100,-66,-66,-68,-100,-73,-100,-100,-100,-72,-100,-74,-73,-74,-100,-100,-100,-100,-73,-100,-73,-76,-74,-74,-73,-100,-100,-100,-100,-100,-100,-73,-73,-100,-73,-100,-100,-100,-100,-87,-100,-84,-100,-85,-85,-80,-81,-80,-86,-84,-82,-100,-88,-100,-100,-89,-89,-100,-82,-100,-100,-100,-72,-82,-100,-88,-89,-88,-89,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,415,12654172831421
-65,-32,-80,-79,-80,-80,-79,-79,-100,-77,-76,-77,-77,-76,-76,-76,-68,-79,-63,-76,-77,-100,-77,-100,-78,-77,-91,-100,-90,-77,-100,-77,-77,-100,-100,-100,-100,-77,-78,-69,-100,-69,-92,-68,-76,-100,-66,-66,-68,-100,-72,-100,-100,-100,-70,-100,-73,-75,-71,-100,-100,-100,-100,-100,-100,-73,-84,-74,-75,-72,-100,-100,-100,-100,-100,-100,-74,-74,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-80,-81,-80,-86,-100,-82,-100,-90,-100,-100,-90,-89,-100,-82,-100,-100,-100,-72,-82,-100,-88,-89,-88,-88,-100,-100,-85,-74,-100,-87,-87,-86,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,415,12657678765795
-100,-48,-82,-100,-100,-80,-79,-79,-71,-77,-76,-77,-76,-76,-76,-77,-70,-79,-63,-77,-77,-100,-77,-100,-78,-79,-89,-88,-90,-79,-100,-79,-78,-100,-100,-100,-100,-78,-78,-69,-100,-69,-100,-70,-76,-100,-65,-66,-66,-100,-72,-100,-100,-100,-70,-100,-73,-75,-71,-100,-100,-100,-100,-75,-100,-73,-80,-100,-75,-72,-100,-100,-100,-100,-100,-100,-73,-73,-100,-74,-100,-100,-100,-100,-87,-100,-100,-100,-86,-84,-80,-81,-76,-100,-100,-100,-100,-91,-100,-100,-92,-100,-100,-82,-100,-100,-100,-100,-82,-100,-88,-89,-88,-88,-100,-89,-85,-74,-100,-100,-87,-86,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,415,12661228921054
-65,-37,-82,-100,-100,-100,-100,-100,-69,-77,-75,-77,-76,-76,-76,-77,-70,-100,-63,-74,-74,-100,-74,-100,-76,-76,-88,-88,-88,-75,-100,-75,-77,-100,-100,-100,-100,-76,-76,-70,-100,-70,-100,-70,-100,-100,-63,-62,-62,-100,-77,-100,-100,-100,-70,-100,-100,-75,-76,-100,-100,-100,-100,-74,-100,-73,-83,-77,-73,-100,-100,-100,-100,-100,-100,-100,-73,-75,-100,-74,-100,-100,-100,-100,-86,-100,-81,-100,-100,-100,-80,-80,-75,-83,-83,-100,-100,-91,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-82,-100,-86,-87,-87,-100,-100,-85,-85,-74,-100,-84,-87,-86,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,415,12664699473552
-69,-47,-76,-76,-100,-79,-80,-77,-68,-80,-76,-78,-79,-79,-79,-80,-67,-80,-65,-72,-72,-100,-73,-100,-77,-78,-87,-87,-86,-78,-86,-78,-79,-100,-100,-86,-100,-77,-79,-76,-100,-75,-100,-68,-78,-87,-67,-66,-66,-100,-75,-100,-100,-100,-77,-100,-72,-74,-75,-100,-100,-100,-100,-100,-100,-71,-86,-100,-74,-72,-100,-100,-100,-100,-100,-100,-77,-76,-100,-75,-100,-100,-100,-100,-86,-100,-77,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-88,-100,-100,-90,-100,-100,-88,-100,-100,-100,-72,-82,-100,-88,-87,-100,-89,-100,-87,-100,-72,-73,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,401,12714312459367
-69,-36,-76,-77,-100,-77,-77,-77,-68,-80,-81,-78,-78,-79,-78,-80,-68,-79,-65,-73,-73,-100,-73,-100,-77,-78,-88,-87,-86,-76,-100,-78,-77,-100,-100,-100,-100,-76,-76,-75,-100,-75,-100,-68,-100,-100,-67,-66,-66,-100,-76,-100,-100,-100,-75,-100,-72,-77,-76,-100,-100,-100,-100,-76,-100,-71,-88,-78,-74,-72,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-83,-82,-82,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-71,-100,-100,-88,-88,-100,-89,-100,-87,-100,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,401,12717768362959
-69,-35,-76,-77,-100,-77,-77,-77,-68,-80,-81,-79,-79,-79,-80,-80,-68,-79,-66,-73,-73,-100,-73,-100,-75,-74,-88,-87,-86,-75,-100,-78,-76,-100,-100,-100,-100,-76,-76,-79,-100,-77,-100,-67,-100,-100,-66,-65,-66,-100,-76,-100,-100,-100,-78,-100,-70,-75,-76,-100,-100,-100,-100,-75,-100,-100,-88,-78,-75,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-79,-100,-100,-100,-100,-88,-100,-77,-100,-100,-87,-82,-81,-76,-76,-76,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-88,-100,-100,-89,-100,-100,-100,-100,-100,-75,-73,-88,-100,-100,-100,-100,-100,-88,-88,-100,-100,-84,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,401,12721084847541
-73,-33,-100,-100,-100,-100,-100,-100,-68,-86,-79,-77,-77,-77,-77,-100,-69,-79,-65,-77,-75,-100,-76,-100,-75,-74,-86,-87,-87,-75,-100,-75,-76,-100,-100,-100,-100,-76,-76,-79,-100,-78,-100,-67,-100,-100,-63,-63,-63,-100,-77,-100,-100,-100,-78,-100,-70,-75,-76,-100,-100,-100,-100,-76,-100,-72,-89,-78,-75,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-79,-100,-100,-100,-100,-88,-100,-77,-100,-86,-100,-82,-81,-76,-77,-76,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-88,-100,-87,-88,-100,-100,-100,-100,-100,-75,-73,-88,-100,-100,-100,-100,-100,-88,-88,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,401,12724543563269
-72,-47,-100,-100,-100,-100,-77,-77,-69,-86,-79,-80,-80,-79,-78,-100,-70,-80,-66,-73,-73,-100,-73,-100,-75,-75,-88,-87,-87,-75,-100,-75,-75,-100,-100,-100,-100,-75,-75,-80,-100,-80,-100,-69,-100,-100,-64,-64,-64,-100,-77,-100,-100,-100,-80,-100,-70,-75,-77,-100,-100,-100,-100,-76,-100,-72,-86,-77,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-100,-77,-100,-100,-100,-100,-88,-100,-76,-100,-86,-100,-84,-84,-84,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-73,-88,-100,-87,-88,-100,-100,-100,-100,-100,-73,-73,-86,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,401,12727989487226
-70,-36,-100,-100,-100,-80,-79,-79,-69,-100,-100,-82,-82,-82,-82,-100,-69,-80,-64,-73,-74,-100,-74,-89,-76,-75,-87,-90,-88,-75,-100,-75,-78,-100,-100,-100,-100,-78,-78,-78,-100,-77,-100,-69,-80,-100,-65,-66,-66,-100,-76,-100,-100,-100,-79,-100,-69,-76,-74,-100,-100,-100,-100,-76,-100,-71,-86,-76,-76,-70,-100,-100,-100,-100,-100,-100,-76,-77,-100,-77,-100,-100,-100,-100,-88,-100,-76,-100,-89,-100,-84,-83,-84,-78,-75,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-73,-88,-78,-91,-91,-100,-100,-100,-100,-100,-73,-73,-86,-100,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,401,12731378491600
-72,-42,-100,-100,-100,-80,-100,-100,-74,-82,-81,-78,-76,-81,-80,-82,-68,-81,-62,-72,-73,-100,-72,-93,-79,-80,-87,-87,-87,-80,-86,-80,-75,-100,-100,-100,-100,-76,-75,-71,-100,-71,-100,-70,-79,-100,-71,-71,-71,-100,-78,-100,-100,-100,-71,-100,-65,-76,-75,-100,-100,-100,-100,-100,-100,-66,-85,-77,-100,-65,-100,-100,-100,-100,-100,-100,-68,-69,-100,-69,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-78,-80,-78,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-78,-83,-83,-100,-92,-100,-100,-100,-100,-100,-76,-77,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,387,12783954312674
-68,-33,-100,-100,-100,-80,-82,-82,-74,-100,-100,-78,-80,-81,-81,-82,-71,-81,-62,-72,-72,-100,-72,-88,-78,-79,-91,-88,-91,-78,-83,-77,-75,-100,-100,-100,-100,-75,-74,-74,-100,-74,-100,-74,-79,-85,-72,-72,-72,-100,-75,-100,-100,-100,-73,-100,-64,-76,-75,-100,-100,-100,-100,-76,-100,-65,-89,-76,-77,-65,-100,-100,-100,-100,-100,-100,-70,-69,-100,-69,-100,-100,-100,-100,-100,-100,-81,-100,-90,-100,-83,-83,-83,-82,-81,-82,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-72,-80,-84,-100,-92,-100,-100,-100,-100,-100,-74,-72,-88,-100,-100,-100,-100,-100,-89,-89,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,387,12787384854547
-72,-33,-100,-100,-100,-80,-82,-82,-74,-79,-76,-81,-81,-81,-81,-100,-71,-100,-66,-73,-72,-100,-72,-85,-78,-78,-90,-88,-88,-79,-83,-79,-75,-100,-100,-100,-100,-75,-74,-74,-100,-74,-100,-74,-100,-85,-72,-72,-72,-100,-75,-100,-100,-100,-73,-100,-64,-76,-78,-100,-100,-100,-100,-76,-100,-68,-89,-76,-76,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-70,-100,-100,-100,-100,-100,-100,-85,-100,-90,-100,-83,-83,-83,-84,-83,-82,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-72,-83,-81,-100,-100,-100,-100,-100,-100,-100,-74,-72,-88,-100,-100,-100,-100,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,387,12790915440640
-100,-38,-100,-100,-100,-80,-100,-100,-73,-77,-75,-77,-77,-77,-77,-100,-73,-78,-64,-73,-73,-100,-72,-100,-78,-78,-86,-88,-87,-78,-100,-79,-75,-100,-100,-100,-100,-75,-74,-74,-100,-74,-100,-73,-76,-100,-70,-70,-70,-100,-100,-100,-100,-100,-75,-100,-68,-76,-78,-100,-100,-100,-100,-76,-100,-68,-100,-78,-76,-67,-100,-100,-100,-100,-100,-100,-71,-71,-100,-70,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-85,-86,-86,-83,-81,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-72,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-72,-89,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,387,12794419352618
-73,-48,-100,-100,-100,-80,-83,-82,-73,-78,-76,-77,-77,-78,-77,-78,-73,-78,-64,-72,-73,-100,-72,-86,-78,-78,-89,-89,-87,-78,-100,-78,-75,-100,-100,-100,-100,-75,-75,-74,-100,-73,-100,-73,-76,-100,-70,-71,-71,-100,-79,-100,-100,-100,-74,-100,-68,-100,-80,-100,-100,-100,-100,-100,-100,-66,-86,-78,-100,-67,-100,-100,-100,-100,-100,-100,-71,-69,-100,-70,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-85,-83,-86,-83,-82,-81,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-72,-81,-86,-100,-100,-100,-100,-100,-100,-100,-100,-72,-89,-100,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,387,12797861890012
-74,-36,-100,-100,-100,-100,-83,-82,-69,-78,-79,-79,-77,-79,-77,-78,-73,-78,-64,-74,-74,-100,-73,-100,-79,-79,-89,-89,-89,-78,-100,-78,-75,-100,-100,-100,-100,-76,-76,-74,-100,-73,-100,-70,-78,-100,-73,-73,-73,-100,-79,-100,-100,-100,-74,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-64,-86,-78,-73,-64,-100,-100,-100,-100,-100,-100,-69,-69,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-100,-83,-82,-81,-100,-100,-100,-100,-100,-100,-100,-82,-85,-85,-85,-100,-81,-86,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,387,12801248093761
-67,-35,-100,-100,-100,-77,-76,-78,-78,-79,-76,-81,-79,-80,-81,-80,-79,-81,-63,-77,-77,-100,-78,-92,-100,-75,-89,-88,-100,-77,-100,-76,-79,-100,-100,-100,-100,-78,-78,-77,-100,-75,-100,-77,-78,-100,-67,-67,-67,-100,-78,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-72,-100,-73,-100,-100,-72,-75,-100,-100,-100,-100,-100,-100,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-86,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-85,-100,-91,-100,-100,-100,-100,-100,-100,-100,-73,-85,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,373,12848642840149
-67,-47,-100,-80,-100,-80,-80,-81,-74,-78,-76,-81,-79,-81,-81,-80,-75,-81,-61,-78,-78,-100,-78,-100,-76,-77,-89,-88,-100,-75,-85,-75,-77,-100,-100,-85,-100,-75,-76,-73,-100,-72,-100,-74,-71,-100,-69,-69,-70,-100,-78,-100,-100,-100,-73,-100,-100,-100,-78,-100,-100,-100,-100,-72,-100,-73,-100,-100,-72,-75,-100,-100,-100,-100,-100,-100,-71,-72,-100,-100,-100,-100,-100,-100,-86,-100,-76,-100,-100,-100,-83,-84,-86,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-85,-83,-91,-100,-100,-100,-100,-100,-100,-100,-73,-84,-100,-100,-100,-100,-100,-84,-83,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,373,12851969818533
-68,-35,-80,-80,-100,-79,-80,-81,-76,-78,-78,-81,-81,-81,-81,-100,-75,-100,-61,-78,-77,-100,-78,-100,-78,-77,-90,-90,-87,-78,-85,-75,-80,-100,-100,-85,-100,-81,-81,-73,-100,-72,-100,-75,-73,-100,-69,-69,-70,-100,-77,-100,-100,-100,-73,-100,-74,-72,-77,-100,-100,-100,-100,-100,-100,-74,-90,-77,-100,-100,-100,-100,-100,-100,-100,-100,-71,-72,-100,-100,-100,-100,-100,-100,-86,-100,-77,-100,-100,-100,-85,-86,-86,-78,-77,-85,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-70,-85,-83,-100,-92,-100,-100,-100,-100,-100,-69,-70,-84,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,373,12855350634886
-66,-33,-80,-100,-100,-78,-76,-78,-77,-78,-77,-81,-80,-81,-81,-80,-75,-81,-64,-77,-77,-100,-77,-100,-78,-77,-90,-90,-87,-79,-100,-76,-79,-100,-100,-100,-100,-78,-78,-73,-100,-72,-100,-76,-73,-100,-67,-68,-68,-100,-77,-100,-100,-100,-73,-100,-74,-72,-77,-100,-100,-100,-100,-100,-100,-74,-91,-77,-73,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-86,-100,-77,-100,-100,-100,-89,-88,-86,-78,-77,-85,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-70,-85,-100,-100,-92,-100,-100,-100,-100,-100,-69,-70,-84,-100,-100,-100,-100,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,373,12858795309155
-65,-33,-100,-100,-100,-77,-76,-78,-77,-80,-77,-81,-80,-82,-82,-80,-100,-81,-63,-77,-77,-100,-77,-100,-78,-77,-90,-100,-100,-79,-100,-79,-79,-100,-100,-100,-100,-78,-78,-74,-100,-75,-100,-76,-100,-100,-68,-68,-68,-100,-76,-100,-100,-100,-74,-100,-100,-71,-77,-100,-100,-100,-100,-100,-100,-100,-89,-100,-71,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-88,-88,-87,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-90,-92,-100,-100,-100,-100,-100,-100,-70,-84,-100,-100,-100,-100,-100,-85,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,254,373,12862304179935
