ea:9e:b4:53:24:54,b8:27:eb:9f:6b:77,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:10,80:8d:b7:55:35:12,80:8d:b7:55:35:03,80:8d:b7:55:35:11,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:35:00,38:17:c3:1f:01:82,b0:be:76:f8:30:5e,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:39:d1,80:8d:b7:55:39:c0,80:8d:b7:55:39:d0,80:8d:b7:55:25:e1,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:39:d2,38:17:c3:19:d7:62,ac:e2:d3:c4:08:e6,38:17:c3:19:d7:61,38:17:c3:19:d7:71,38:17:c3:19:d7:70,80:8d:b7:55:25:f3,38:17:c3:19:d7:72,80:8d:b7:55:25:f1,00:4e:35:df:06:40,38:17:c3:1e:ff:01,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:25:f2,80:8d:b7:55:25:f0,38:17:c3:1e:ff:02,44:48:c1:a5:82:30,38:17:c3:1e:ff:00,44:48:c1:a5:82:22,44:48:c1:a5:82:32,44:48:c1:a5:82:31,38:17:c3:1e:ff:12,00:4e:35:df:06:52,00:4e:35:df:06:51,00:4e:35:df:06:50,38:17:c3:1e:ff:11,20:a6:cd:50:24:a0,00:4e:35:df:06:42,38:17:c3:1e:ff:10,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:01:80,38:17:c3:1f:01:92,38:17:c3:1f:01:91,38:17:c3:1f:01:90,44:48:c1:a5:82:21,44:48:c1:a5:82:20,00:4e:35:df:06:41,60:32:b1:3e:1a:b8,80:8d:b7:55:3a:50,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,66:2a:2f:53:7c:99,38:17:c3:1f:01:81,80:8d:b7:55:25:e0,80:8d:b7:55:25:e2,20:a6:cd:50:24:b1,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,38:17:c3:19:d7:60,80:8d:b7:55:25:e3,72:32:b1:3e:1a:b8,38:17:c3:19:45:b0,b4:5d:50:e1:92:23,38:17:c3:19:45:b1,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,72:32:b1:3e:1a:b7,00:4e:35:de:e1:12,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:19:45:b2,38:17:c3:19:55:50,68:ff:7b:e4:af:39,38:17:c3:1f:22:30,00:4e:35:de:e1:02,60:32:b1:3e:1a:b7,b4:5d:50:e1:92:31,38:17:c3:19:55:52,b4:5d:50:e1:92:33,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,38:17:c3:19:55:42,38:17:c3:19:55:41,38:17:c3:19:55:40,00:4e:35:de:e1:10,00:4e:35:de:e1:11,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,38:17:c3:19:55:51,44:48:c1:91:95:b1,44:48:c1:91:95:b0,b4:5d:50:e1:92:20,00:4e:35:de:e1:01,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:08:50,38:17:c3:1f:08:41,38:17:c3:1f:08:40,00:4e:35:de:e1:00,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:52,00:4e:35:de:d7:50,38:17:c3:19:71:90,68:ff:7b:e4:af:38,38:17:c3:1f:22:31,38:17:c3:19:71:91,38:17:c3:1f:22:32,38:17:c3:19:71:80,38:17:c3:19:71:82,a8:bd:27:4c:bd:30,38:17:c3:1f:08:51,00:4e:35:df:0e:12,38:17:c3:1f:08:52,38:17:c3:19:71:92,00:4e:35:df:0e:10,a8:bd:27:4c:bd:32,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:31,38:17:c3:1e:fc:b0,00:4e:35:df:0e:11,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a0,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:4f:10,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1b:08:b0,38:17:c3:19:71:81,00:4e:35:de:d7:43,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:41,x,y,timestamp
-70,-47,-100,-100,-78,-75,-77,-75,-75,-75,-100,-100,-64,-76,-78,-74,-63,-73,-80,-62,-63,-73,-100,-100,-100,-85,-86,-83,-85,-82,-74,-100,-74,-74,-82,-83,-100,-72,-100,-67,-72,-72,-100,-77,-77,-77,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-74,-83,-74,-100,-100,-84,-100,-100,-80,-100,-100,-100,-100,-74,-86,-100,-82,-100,-76,-76,-75,-87,-83,-100,-100,-100,-85,-100,-88,-82,-100,-88,-83,-90,-89,-89,-100,-100,-100,-82,-82,-84,-83,-83,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-82,-82,-82,-82,-82,-89,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,340,3017200526973
-69,-31,-100,-100,-78,-76,-78,-77,-77,-77,-100,-100,-62,-100,-100,-74,-63,-74,-81,-62,-63,-74,-100,-90,-100,-86,-87,-83,-87,-82,-74,-100,-74,-74,-83,-83,-100,-76,-100,-68,-76,-74,-100,-82,-83,-82,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-74,-100,-74,-100,-100,-85,-100,-79,-79,-100,-100,-100,-100,-77,-100,-100,-84,-100,-73,-76,-75,-87,-83,-100,-100,-100,-100,-100,-89,-82,-100,-88,-100,-89,-87,-88,-100,-100,-100,-83,-83,-85,-86,-100,-100,-100,-85,-81,-100,-100,-100,-100,-100,-100,-100,-82,-82,-82,-82,-89,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,340,3020763592544
-71,-30,-79,-79,-78,-76,-77,-76,-77,-75,-100,-100,-65,-79,-79,-74,-72,-74,-81,-62,-63,-74,-100,-100,-100,-86,-87,-84,-86,-83,-74,-100,-73,-72,-84,-84,-100,-74,-100,-66,-74,-74,-100,-75,-75,-75,-100,-100,-74,-100,-79,-79,-80,-100,-100,-100,-100,-65,-66,-74,-82,-73,-100,-100,-85,-100,-79,-79,-100,-100,-100,-100,-77,-100,-100,-83,-100,-73,-73,-74,-88,-84,-100,-100,-100,-85,-85,-89,-82,-100,-88,-86,-88,-87,-88,-100,-100,-100,-84,-84,-83,-86,-86,-100,-100,-85,-82,-100,-100,-100,-100,-100,-100,-81,-85,-85,-86,-87,-90,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,340,3024151995980
-72,-31,-79,-79,-78,-76,-77,-76,-75,-75,-100,-100,-67,-80,-79,-73,-65,-74,-100,-63,-62,-73,-100,-100,-100,-86,-87,-84,-86,-83,-75,-100,-72,-72,-84,-84,-100,-74,-100,-68,-74,-73,-100,-76,-76,-75,-100,-100,-75,-100,-80,-79,-80,-100,-100,-100,-100,-68,-78,-74,-84,-72,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-81,-87,-100,-83,-100,-72,-73,-74,-88,-83,-100,-100,-100,-85,-85,-100,-82,-100,-88,-86,-88,-87,-88,-100,-100,-100,-83,-83,-86,-85,-86,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-81,-83,-84,-84,-84,-90,-86,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,340,3027647171135
-68,-38,-100,-100,-100,-73,-78,-73,-74,-73,-80,-100,-65,-80,-79,-72,-69,-73,-82,-68,-67,-73,-83,-91,-100,-86,-86,-76,-86,-77,-100,-100,-64,-64,-76,-77,-100,-72,-100,-72,-71,-72,-100,-72,-74,-72,-100,-100,-74,-100,-81,-81,-80,-100,-100,-100,-100,-72,-71,-76,-100,-64,-100,-100,-85,-100,-81,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-66,-66,-68,-100,-82,-100,-100,-100,-84,-89,-87,-100,-100,-90,-83,-91,-100,-100,-78,-100,-100,-81,-82,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-87,-87,-87,-87,-100,-88,-85,-100,-85,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,317,3074741407315
-67,-34,-100,-100,-100,-73,-78,-73,-74,-73,-80,-100,-70,-84,-79,-72,-69,-73,-83,-68,-67,-72,-83,-90,-100,-86,-86,-76,-86,-76,-100,-100,-65,-64,-78,-77,-100,-71,-100,-71,-71,-71,-100,-74,-74,-74,-100,-100,-74,-100,-81,-81,-80,-100,-100,-100,-100,-72,-71,-76,-100,-65,-100,-100,-81,-100,-84,-83,-100,-100,-100,-100,-78,-100,-100,-100,-100,-66,-66,-68,-100,-82,-100,-100,-100,-84,-89,-86,-100,-100,-88,-83,-89,-88,-100,-78,-80,-100,-81,-82,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-85,-85,-85,-84,-100,-88,-85,-100,-85,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,317,3078104244710
-68,-34,-100,-100,-82,-73,-78,-73,-74,-73,-86,-100,-70,-84,-100,-73,-67,-73,-83,-69,-68,-72,-100,-100,-100,-86,-86,-76,-86,-76,-75,-100,-65,-65,-78,-78,-100,-72,-100,-71,-71,-71,-100,-74,-75,-75,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-75,-87,-66,-100,-100,-82,-100,-84,-83,-100,-100,-100,-100,-78,-100,-100,-100,-100,-66,-67,-67,-100,-81,-100,-100,-100,-100,-100,-86,-85,-100,-90,-83,-90,-88,-100,-100,-80,-81,-81,-81,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-85,-85,-86,-85,-84,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,317,3081613575438
-69,-42,-82,-82,-82,-76,-81,-76,-75,-76,-82,-100,-69,-82,-80,-73,-67,-72,-100,-66,-66,-72,-84,-100,-85,-86,-86,-76,-86,-77,-75,-100,-65,-65,-77,-76,-100,-72,-100,-72,-71,-71,-100,-75,-75,-75,-100,-100,-75,-100,-83,-82,-82,-100,-100,-100,-100,-71,-73,-75,-87,-64,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-66,-67,-67,-100,-81,-100,-100,-100,-83,-100,-88,-82,-100,-90,-82,-90,-100,-100,-100,-100,-82,-80,-81,-100,-100,-81,-100,-100,-100,-83,-87,-87,-86,-91,-100,-100,-85,-85,-86,-85,-84,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,317,3085085093405
-70,-33,-82,-82,-83,-77,-78,-78,-76,-78,-82,-100,-66,-82,-81,-71,-66,-71,-81,-66,-66,-71,-84,-100,-85,-88,-86,-79,-88,-77,-72,-100,-65,-65,-78,-79,-100,-68,-100,-73,-68,-69,-100,-78,-79,-75,-100,-100,-71,-100,-83,-82,-82,-100,-100,-100,-100,-72,-73,-72,-100,-65,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-76,-87,-100,-86,-100,-66,-100,-100,-100,-81,-100,-100,-100,-83,-100,-88,-81,-100,-90,-82,-89,-100,-100,-100,-100,-82,-79,-81,-87,-100,-81,-100,-100,-100,-83,-87,-87,-86,-91,-100,-100,-100,-85,-85,-85,-84,-100,-86,-100,-100,-100,-100,-100,-100,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,317,3088623599237
-70,-43,-82,-82,-83,-76,-74,-77,-76,-78,-77,-100,-66,-100,-77,-72,-70,-72,-83,-70,-70,-72,-82,-100,-85,-88,-89,-79,-88,-78,-74,-100,-65,-64,-78,-79,-100,-72,-100,-73,-72,-71,-100,-76,-76,-76,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-72,-73,-73,-100,-64,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-76,-87,-100,-86,-100,-66,-67,-66,-100,-81,-100,-100,-100,-81,-100,-88,-81,-100,-90,-82,-89,-100,-100,-81,-81,-80,-81,-82,-87,-100,-82,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-85,-84,-85,-84,-92,-100,-100,-100,-100,-100,-100,-100,-88,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,317,3092053934600
-77,-39,-80,-81,-100,-76,-75,-76,-76,-76,-77,-100,-83,-77,-76,-67,-66,-66,-79,-67,-66,-67,-83,-86,-83,-100,-91,-77,-100,-76,-74,-100,-66,-67,-78,-78,-100,-70,-100,-76,-70,-69,-100,-100,-100,-100,-100,-100,-74,-100,-100,-78,-100,-100,-100,-100,-100,-75,-76,-75,-100,-67,-100,-100,-86,-100,-79,-100,-100,-100,-100,-100,-100,-93,-100,-92,-100,-69,-68,-70,-100,-83,-100,-100,-100,-77,-100,-88,-84,-100,-100,-80,-100,-100,-100,-100,-100,-100,-81,-82,-100,-100,-80,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-86,-88,-87,-87,-100,-100,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,294,3139863841301
-71,-36,-80,-81,-76,-76,-75,-73,-75,-73,-77,-100,-83,-77,-78,-67,-67,-66,-77,-67,-66,-67,-83,-89,-83,-89,-90,-77,-100,-75,-74,-100,-66,-66,-76,-78,-100,-72,-100,-74,-73,-72,-100,-79,-79,-79,-100,-100,-74,-100,-100,-78,-100,-100,-100,-100,-90,-75,-73,-75,-100,-67,-100,-100,-83,-100,-79,-100,-100,-100,-100,-84,-72,-93,-100,-92,-100,-68,-68,-69,-100,-82,-100,-100,-100,-81,-100,-88,-83,-100,-100,-82,-91,-100,-100,-82,-100,-100,-81,-81,-100,-100,-82,-100,-100,-100,-82,-100,-100,-100,-88,-100,-100,-84,-86,-86,-86,-85,-100,-87,-88,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,294,3143237870518
-78,-39,-76,-77,-76,-71,-75,-71,-71,-71,-77,-100,-100,-77,-78,-67,-65,-66,-77,-65,-65,-67,-83,-81,-85,-89,-88,-77,-100,-75,-77,-100,-66,-66,-76,-77,-100,-72,-100,-72,-72,-72,-100,-76,-76,-75,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-89,-73,-74,-76,-100,-66,-100,-100,-83,-100,-100,-100,-100,-100,-100,-84,-72,-100,-100,-100,-100,-67,-68,-69,-100,-82,-100,-100,-100,-81,-100,-88,-80,-100,-100,-82,-91,-100,-100,-82,-100,-100,-80,-81,-100,-100,-82,-100,-100,-100,-82,-100,-100,-100,-86,-100,-100,-82,-86,-87,-87,-86,-100,-87,-100,-100,-100,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,294,3146789643225
-76,-39,-76,-76,-76,-72,-100,-72,-72,-72,-78,-100,-70,-100,-100,-69,-65,-69,-75,-67,-67,-69,-100,-86,-85,-88,-86,-75,-88,-75,-77,-100,-66,-66,-75,-75,-100,-71,-100,-74,-70,-71,-100,-79,-78,-79,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-89,-73,-74,-76,-100,-66,-100,-100,-83,-100,-77,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-69,-68,-69,-100,-82,-100,-100,-100,-100,-85,-88,-80,-100,-90,-100,-92,-100,-100,-100,-100,-100,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-82,-85,-84,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,294,3150257023328
-76,-40,-76,-77,-77,-72,-75,-72,-72,-72,-78,-100,-71,-100,-100,-68,-64,-69,-75,-65,-65,-69,-100,-88,-100,-88,-86,-75,-88,-75,-76,-100,-66,-67,-75,-75,-100,-69,-100,-74,-70,-70,-100,-77,-78,-78,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-76,-100,-66,-100,-100,-84,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-67,-67,-100,-82,-100,-100,-100,-81,-85,-89,-80,-100,-90,-81,-92,-100,-100,-100,-100,-100,-82,-82,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-85,-84,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,294,3153019499317
-74,-41,-76,-77,-77,-72,-75,-72,-72,-72,-78,-100,-73,-100,-100,-68,-64,-69,-100,-64,-65,-68,-86,-100,-86,-89,-100,-76,-100,-75,-76,-100,-66,-66,-76,-75,-100,-70,-100,-74,-72,-71,-100,-77,-78,-78,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-76,-90,-66,-100,-100,-84,-100,-100,-81,-100,-100,-100,-100,-74,-100,-100,-100,-100,-66,-67,-67,-100,-83,-100,-100,-100,-81,-100,-90,-83,-100,-100,-80,-91,-100,-100,-100,-100,-100,-83,-83,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-87,-86,-87,-85,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,259,294,3156411615930
-74,-33,-100,-100,-100,-80,-76,-79,-79,-80,-78,-100,-69,-77,-79,-70,-100,-70,-78,-72,-71,-69,-100,-91,-100,-100,-90,-74,-100,-74,-100,-100,-62,-61,-75,-74,-100,-75,-100,-100,-75,-75,-100,-79,-79,-78,-100,-100,-76,-100,-100,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-82,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-83,-92,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,252,3791573743552
-77,-33,-83,-100,-84,-76,-76,-77,-76,-76,-79,-100,-69,-79,-79,-67,-72,-67,-78,-72,-71,-66,-100,-100,-100,-100,-90,-76,-100,-77,-77,-100,-62,-61,-76,-77,-100,-75,-100,-73,-75,-75,-100,-76,-76,-76,-100,-100,-76,-100,-100,-80,-79,-100,-100,-100,-100,-74,-74,-75,-100,-61,-100,-100,-86,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-83,-92,-83,-100,-90,-83,-100,-100,-100,-74,-74,-74,-83,-83,-100,-100,-84,-100,-100,-100,-85,-100,-100,-100,-87,-100,-100,-84,-100,-100,-89,-100,-88,-86,-100,-100,-87,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,252,3794825732718
-73,-32,-83,-84,-84,-78,-81,-78,-78,-78,-79,-100,-71,-79,-79,-66,-72,-67,-100,-73,-72,-66,-100,-83,-100,-88,-91,-75,-90,-75,-77,-100,-62,-61,-74,-75,-100,-75,-100,-73,-75,-75,-100,-74,-75,-75,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-71,-73,-75,-91,-61,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-83,-100,-91,-82,-100,-90,-83,-100,-100,-100,-73,-74,-74,-83,-83,-100,-100,-84,-100,-100,-100,-84,-100,-100,-100,-86,-100,-100,-84,-89,-100,-90,-100,-89,-84,-100,-100,-87,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,252,3798216524227
-73,-33,-82,-80,-84,-78,-77,-78,-77,-77,-80,-100,-73,-79,-78,-66,-73,-67,-78,-73,-73,-66,-100,-100,-100,-88,-89,-75,-88,-74,-76,-100,-63,-63,-74,-75,-100,-75,-100,-78,-75,-75,-100,-77,-76,-76,-100,-100,-76,-100,-100,-80,-100,-100,-100,-100,-100,-71,-72,-75,-91,-63,-100,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-81,-100,-91,-86,-100,-100,-80,-100,-100,-100,-73,-73,-74,-83,-82,-100,-100,-81,-100,-100,-100,-84,-100,-100,-100,-89,-100,-100,-100,-91,-91,-88,-91,-89,-84,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,252,3801653759173
-73,-34,-83,-84,-83,-78,-78,-78,-77,-77,-80,-100,-75,-81,-78,-66,-71,-67,-78,-71,-71,-66,-100,-100,-100,-88,-89,-75,-88,-74,-76,-100,-63,-63,-75,-75,-100,-74,-100,-74,-74,-76,-100,-75,-75,-76,-100,-100,-76,-91,-100,-80,-100,-100,-100,-100,-100,-73,-72,-75,-100,-63,-100,-100,-80,-100,-79,-79,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-81,-100,-88,-86,-100,-90,-80,-92,-100,-100,-74,-74,-75,-82,-82,-100,-100,-81,-100,-100,-100,-100,-86,-84,-100,-89,-100,-100,-100,-85,-85,-84,-85,-89,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,252,3805112656099
-76,-33,-83,-83,-84,-100,-78,-78,-77,-77,-100,-100,-73,-80,-79,-66,-71,-66,-100,-71,-71,-66,-100,-84,-100,-100,-100,-79,-100,-77,-100,-100,-62,-62,-79,-78,-100,-76,-100,-73,-74,-76,-100,-75,-75,-75,-100,-100,-74,-91,-100,-100,-100,-100,-100,-100,-100,-73,-72,-100,-89,-61,-100,-100,-80,-100,-80,-79,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-80,-82,-89,-100,-100,-90,-80,-91,-100,-100,-74,-74,-75,-82,-82,-100,-100,-80,-100,-100,-100,-100,-86,-84,-86,-100,-100,-100,-100,-86,-85,-86,-88,-88,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,252,3808685028390
-69,-38,-81,-81,-81,-76,-73,-76,-76,-76,-100,-100,-69,-100,-81,-70,-68,-70,-77,-67,-67,-70,-100,-85,-100,-85,-87,-73,-87,-74,-74,-100,-62,-62,-73,-73,-100,-77,-100,-75,-77,-76,-100,-71,-72,-72,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-72,-100,-62,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-87,-100,-72,-71,-72,-100,-81,-100,-100,-100,-81,-100,-88,-79,-100,-90,-80,-92,-100,-100,-100,-100,-100,-81,-81,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-89,-100,-88,-84,-86,-88,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,255,228,3863329319254
