72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,b4:5d:50:e1:96:43,38:17:c3:19:45:b1,38:17:c3:19:45:b2,44:48:c1:91:d0:10,44:48:c1:91:d0:14,44:48:c1:91:d0:12,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,38:17:c3:24:47:51,38:17:c3:1f:14:12,20:a6:cd:42:0a:d1,38:17:c3:24:47:52,38:17:c3:1f:14:11,38:17:c3:1f:19:d1,38:17:c3:1f:09:91,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:19:d2,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b3,38:17:c3:19:d7:71,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:93,38:17:c3:1f:00:b0,b4:5d:50:e1:96:50,38:17:c3:1f:00:a0,38:17:c3:19:45:b0,44:48:c1:91:d0:11,20:a6:cd:42:0a:c2,9c:d6:43:60:92:e0,20:a6:cd:42:0a:d2,38:17:c3:1f:14:10,38:17:c3:24:47:50,38:17:c3:1f:09:90,38:17:c3:1f:19:d0,44:48:c1:91:95:b2,a8:bd:27:4c:aa:90,38:17:c3:19:d7:70,44:48:c1:91:aa:30,38:17:c3:19:d7:72,20:a6:cd:42:13:f2,44:48:c1:91:aa:31,20:a6:cd:42:13:f1,20:a6:cd:42:13:f0,38:17:c3:22:61:90,38:17:c3:1f:09:83,20:a6:cd:42:13:e2,38:17:c3:1f:09:80,38:17:c3:1f:14:00,38:17:c3:1a:cf:d2,38:17:c3:1a:cf:d1,38:17:c3:22:61:91,38:17:c3:1a:cf:d0,38:17:c3:19:36:30,38:17:c3:22:5e:f0,b0:b8:67:3d:c2:f2,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:19:d7:60,20:a6:cd:42:0a:c1,b4:5d:50:e1:96:41,b4:5d:50:e1:96:42,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:09:82,44:48:c1:91:d0:04,38:17:c3:1f:09:81,44:48:c1:91:95:a1,44:48:c1:91:95:a3,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:91,38:17:c3:19:36:32,38:17:c3:22:5e:f2,38:17:c3:22:5e:f1,80:8d:b7:55:25:f3,ac:e2:d3:c4:08:e6,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:40,38:17:c3:24:56:50,66:2a:2f:53:7c:99,72:32:b1:3e:1a:b8,38:17:c3:1f:19:f2,a8:bd:27:4c:aa:81,38:17:c3:24:56:51,92:32:4b:b2:cc:47,a8:bd:27:4c:aa:80,44:48:c1:91:aa:22,44:48:c1:91:aa:21,38:17:c3:1f:19:f0,44:48:c1:91:aa:20,38:17:c3:1f:1c:10,38:17:c3:1f:19:c2,20:a6:cd:42:13:e1,44:48:c1:91:d0:01,38:17:c3:19:45:a0,20:a6:cd:42:13:e0,86:0d:8e:aa:25:a4,44:48:c1:91:d0:02,38:17:c3:19:45:a2,38:17:c3:19:45:a1,38:17:c3:1f:19:c0,38:17:c3:1f:19:f1,44:48:c1:91:95:a0,44:48:c1:91:95:a2,44:48:c1:91:9d:50,44:48:c1:91:d0:00,b6:e6:2d:69:d5:58,80:8d:b7:55:25:e3,38:17:c3:1f:19:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,80:8d:b7:55:25:f0,38:17:c3:19:36:31,80:8d:b7:55:25:f1,80:8d:b7:55:35:03,80:8d:b7:55:29:d0,80:8d:b7:55:25:f2,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:35:13,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:35:10,80:8d:b7:55:3a:50,80:8d:b7:55:25:e0,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,80:8d:b7:55:35:11,80:8d:b7:55:35:12,b0:be:76:f8:30:5e,20:a6:cd:50:24:b0,80:8d:b7:55:39:d0,80:8d:b7:55:35:02,80:8d:b7:55:3a:51,ea:9e:b4:53:24:54,68:ff:7b:e4:af:39,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,02:54:af:fe:54:11,20:a6:cd:50:24:a1,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:71:90,38:17:c3:1e:ff:10,80:8d:b7:55:39:d2,80:8d:b7:55:39:d1,68:ff:7b:e4:af:38,38:17:c3:19:71:82,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,38:17:c3:19:71:81,80:8d:b7:55:39:c0,38:17:c3:19:71:80,20:a6:cd:50:24:a0,20:a6:cd:50:24:a2,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:19:36:21,38:17:c3:19:36:22,00:4e:35:df:06:52,38:17:c3:1f:0e:10,38:17:c3:1f:22:31,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,38:17:c3:1f:22:30,38:17:c3:1f:22:32,80:8d:b7:55:29:c0,80:8d:b7:55:29:c2,80:8d:b7:55:29:c1,00:4e:35:de:e1:11,00:4e:35:de:e1:12,00:4e:35:df:06:42,00:4e:35:df:06:41,00:4e:35:df:06:40,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,00:4e:35:df:06:50,00:4e:35:df:06:51,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:0e:00,38:17:c3:1f:22:21,00:4e:35:de:e1:10,80:8d:b7:55:4d:10,80:8d:b7:55:4d:01,80:8d:b7:55:4d:11,80:8d:b7:55:4d:12,80:8d:b7:55:4d:02,x,y,timestamp
-100,-100,-68,-68,-100,-100,-100,-100,-72,-72,-100,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-68,-100,-73,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-57,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-51,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-77,-80,-77,-100,-100,-75,-75,-76,-75,-73,-100,-76,-77,-80,-80,-75,-75,-79,-86,-82,-76,-73,-77,-79,-76,-74,-100,-79,-100,-100,-100,-100,-87,-100,-83,-82,-100,-100,-100,-82,-100,-100,-100,-80,-79,-87,-86,-100,-100,-88,-87,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,504,670,2659376963046
-100,-100,-68,-68,-100,-100,-100,-100,-73,-72,-100,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-68,-100,-73,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-57,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-51,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-47,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-83,-84,-100,-100,-83,-100,-100,-77,-100,-77,-74,-79,-77,-100,-100,-75,-74,-76,-75,-74,-100,-77,-77,-79,-79,-75,-74,-80,-86,-84,-77,-74,-77,-79,-74,-74,-100,-79,-100,-100,-100,-100,-86,-100,-84,-84,-100,-100,-100,-82,-100,-100,-100,-80,-79,-86,-86,-100,-100,-87,-88,-100,-73,-72,-73,-87,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,504,670,2664984880128
-100,-100,-68,-68,-100,-100,-100,-100,-73,-72,-100,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-68,-100,-73,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-47,-82,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-66,-100,-83,-84,-87,-87,-83,-87,-88,-77,-100,-77,-74,-79,-77,-100,-100,-74,-74,-76,-75,-74,-100,-77,-77,-79,-79,-74,-75,-81,-86,-82,-77,-74,-78,-79,-74,-74,-100,-100,-100,-100,-78,-78,-86,-79,-84,-84,-85,-100,-82,-100,-100,-84,-100,-80,-100,-87,-86,-100,-100,-87,-88,-100,-72,-72,-73,-88,-100,-100,-100,-100,-100,-89,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,504,670,2670900745646
-100,-100,-68,-69,-100,-100,-100,-100,-73,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-68,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-52,-82,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-72,-100,-83,-84,-87,-87,-83,-87,-88,-77,-100,-77,-74,-79,-77,-100,-100,-74,-74,-75,-74,-74,-100,-77,-77,-79,-79,-74,-74,-80,-86,-84,-77,-73,-77,-100,-76,-74,-100,-100,-100,-100,-78,-78,-87,-79,-83,-84,-85,-100,-82,-100,-100,-84,-100,-100,-100,-86,-86,-100,-100,-87,-88,-100,-73,-72,-73,-88,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,504,670,2676874067415
-100,-100,-69,-69,-100,-100,-100,-100,-73,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-68,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-57,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-51,-82,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-72,-100,-83,-83,-86,-87,-84,-87,-88,-77,-100,-77,-70,-79,-77,-100,-100,-74,-100,-76,-75,-74,-100,-77,-76,-79,-79,-74,-74,-81,-86,-84,-76,-74,-78,-82,-76,-74,-100,-100,-100,-100,-78,-78,-86,-78,-84,-84,-85,-100,-82,-100,-100,-82,-100,-80,-100,-86,-86,-100,-100,-87,-88,-100,-72,-72,-73,-88,-100,-100,-100,-100,-100,-87,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,504,670,2682862865694
-100,-100,-72,-72,-100,-100,-100,-100,-77,-77,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-68,-100,-78,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-51,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-51,-85,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-79,-76,-100,-100,-100,-100,-100,-100,-100,-74,-100,-83,-83,-90,-90,-84,-87,-88,-73,-100,-73,-73,-79,-73,-78,-78,-76,-75,-75,-76,-77,-100,-75,-76,-79,-79,-76,-76,-76,-84,-83,-75,-76,-74,-80,-76,-76,-100,-75,-86,-85,-74,-74,-86,-74,-82,-82,-100,-100,-78,-76,-100,-82,-100,-75,-75,-83,-84,-100,-100,-86,-89,-100,-72,-72,-73,-100,-100,-100,-100,-100,-100,-88,-84,-84,-85,-88,-88,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,519,670,2705908677352
-100,-100,-73,-73,-100,-100,-100,-100,-77,-77,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-71,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-47,-85,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-88,-90,-100,-100,-100,-75,-100,-74,-74,-100,-74,-78,-78,-76,-73,-75,-76,-75,-100,-74,-73,-100,-100,-76,-76,-77,-84,-82,-73,-75,-75,-83,-76,-75,-100,-75,-86,-86,-74,-74,-87,-74,-82,-82,-100,-100,-78,-78,-100,-78,-100,-75,-75,-83,-84,-100,-100,-85,-89,-100,-77,-100,-100,-85,-100,-79,-100,-79,-100,-88,-84,-84,-85,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,519,670,2712192255214
-100,-100,-74,-74,-100,-100,-100,-100,-77,-77,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-71,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-49,-85,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-90,-88,-100,-100,-100,-73,-100,-73,-74,-100,-74,-77,-77,-76,-73,-72,-76,-77,-77,-74,-73,-100,-100,-76,-76,-77,-84,-82,-73,-77,-74,-80,-76,-77,-100,-74,-86,-86,-73,-74,-85,-73,-82,-82,-83,-100,-78,-77,-100,-78,-100,-75,-75,-84,-84,-100,-100,-86,-89,-100,-76,-76,-76,-87,-100,-79,-79,-79,-100,-88,-84,-84,-85,-100,-100,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,519,670,2718191843753
-100,-100,-74,-74,-100,-100,-100,-100,-80,-80,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-73,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-46,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-90,-88,-100,-100,-100,-73,-100,-73,-72,-75,-73,-77,-77,-76,-75,-72,-76,-77,-77,-74,-74,-100,-100,-76,-76,-74,-85,-82,-74,-77,-74,-80,-75,-78,-100,-74,-86,-85,-73,-74,-86,-73,-81,-83,-83,-100,-78,-77,-100,-78,-100,-75,-75,-84,-84,-100,-100,-86,-100,-100,-76,-77,-76,-87,-100,-79,-79,-79,-100,-88,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,519,670,2724287497761
-100,-100,-74,-74,-100,-100,-100,-100,-80,-80,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-73,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-52,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-46,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-81,-80,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-90,-88,-100,-100,-100,-73,-100,-73,-72,-75,-73,-77,-77,-76,-75,-72,-76,-77,-77,-74,-74,-100,-100,-76,-76,-74,-85,-82,-74,-77,-74,-80,-75,-78,-100,-74,-86,-85,-73,-74,-86,-73,-81,-83,-83,-100,-78,-77,-100,-78,-100,-75,-75,-84,-84,-100,-100,-86,-100,-100,-76,-77,-76,-87,-100,-79,-79,-79,-100,-88,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,519,670,2730403003019
-100,-100,-72,-71,-100,-100,-100,-87,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-71,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-51,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-53,-84,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-71,-74,-73,-77,-76,-76,-73,-73,-76,-77,-100,-74,-73,-100,-100,-76,-76,-76,-84,-82,-74,-77,-73,-100,-74,-76,-100,-100,-86,-84,-100,-100,-85,-74,-82,-82,-100,-100,-78,-100,-100,-78,-100,-100,-100,-84,-83,-100,-100,-85,-88,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,519,670,2736524072861
-100,-100,-71,-71,-100,-100,-100,-87,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-71,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-46,-84,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-74,-74,-75,-77,-74,-79,-74,-74,-78,-77,-74,-74,-73,-100,-100,-79,-78,-75,-84,-82,-74,-77,-79,-100,-74,-77,-100,-78,-86,-84,-73,-73,-85,-73,-81,-82,-83,-100,-80,-81,-100,-82,-100,-100,-78,-83,-82,-100,-100,-87,-88,-100,-74,-73,-74,-88,-86,-77,-78,-77,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,534,670,2756090300093
-100,-100,-71,-71,-100,-100,-100,-100,-79,-78,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-70,-100,-79,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-47,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-75,-74,-76,-76,-100,-74,-79,-74,-74,-78,-77,-74,-100,-79,-76,-76,-79,-78,-76,-83,-82,-80,-78,-80,-100,-74,-78,-100,-78,-87,-100,-73,-73,-86,-73,-82,-82,-83,-100,-80,-81,-100,-82,-100,-100,-78,-83,-83,-100,-100,-88,-87,-85,-74,-73,-74,-85,-86,-77,-78,-77,-100,-88,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,534,670,2761982903216
-100,-100,-70,-70,-100,-100,-100,-100,-78,-77,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-70,-100,-78,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-53,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-38,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-74,-76,-75,-73,-73,-78,-74,-74,-78,-78,-73,-100,-79,-76,-76,-78,-78,-76,-84,-82,-80,-78,-76,-100,-74,-78,-100,-78,-87,-100,-73,-73,-86,-73,-82,-82,-83,-100,-80,-81,-100,-82,-100,-100,-78,-85,-85,-100,-100,-88,-87,-85,-74,-73,-74,-87,-86,-77,-78,-77,-100,-88,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,534,670,2768184817172
-100,-100,-73,-73,-100,-100,-100,-100,-78,-77,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-70,-100,-78,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-41,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-90,-100,-100,-100,-76,-100,-76,-74,-76,-76,-72,-72,-78,-74,-74,-79,-78,-72,-79,-80,-76,-76,-79,-78,-76,-85,-82,-79,-78,-78,-100,-74,-78,-100,-78,-87,-100,-100,-100,-86,-73,-82,-82,-100,-100,-100,-100,-100,-100,-100,-78,-78,-84,-84,-100,-100,-88,-87,-87,-74,-100,-74,-86,-86,-100,-100,-77,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,534,670,2774199152169
-100,-100,-72,-72,-100,-100,-100,-100,-78,-77,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-72,-100,-78,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-46,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-90,-100,-100,-100,-75,-100,-75,-75,-75,-75,-72,-72,-78,-74,-73,-78,-78,-72,-79,-79,-76,-76,-78,-78,-77,-85,-84,-78,-77,-79,-100,-74,-78,-100,-75,-100,-100,-74,-74,-86,-74,-82,-82,-83,-100,-79,-79,-100,-80,-100,-75,-75,-83,-83,-100,-100,-86,-100,-87,-74,-100,-100,-87,-86,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,534,670,2780106176959
