38:17:c3:1f:0e:10,b0:be:76:f8:30:5e,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,80:8d:b7:55:35:13,80:8d:b7:55:35:11,80:8d:b7:55:35:12,38:17:c3:1f:01:92,38:17:c3:1f:01:91,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,44:48:c1:a5:82:31,b8:27:eb:9f:6b:77,ea:9e:b4:53:24:54,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,44:48:c1:a5:82:32,80:8d:b7:55:35:03,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,38:17:c3:19:d7:71,38:17:c3:19:d7:72,38:17:c3:1f:01:82,80:8d:b7:55:39:c1,80:8d:b7:55:39:c2,38:17:c3:1f:01:81,80:8d:b7:55:25:e2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e3,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,20:a6:cd:50:24:b1,ac:e2:d3:c4:08:e6,80:8d:b7:55:3a:41,20:a6:cd:50:24:b2,38:17:c3:19:45:b2,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,b4:5d:50:e1:92:30,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,20:a6:cd:42:0b:f2,60:32:b1:3e:1a:b8,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f1,80:8d:b7:55:35:10,38:17:c3:1f:01:90,80:8d:b7:55:39:d0,38:17:c3:1f:0e:00,44:48:c1:a5:82:30,80:8d:b7:55:25:f0,38:17:c3:19:d7:70,80:8d:b7:55:25:e0,80:8d:b7:55:39:c0,80:8d:b7:55:3a:50,80:8d:b7:55:3a:40,20:a6:cd:50:24:b0,00:4e:35:df:06:52,38:17:c3:1e:ff:10,00:4e:35:df:06:42,b4:5d:50:e1:92:31,38:17:c3:1f:09:90,a8:bd:27:4c:bd:30,38:17:c3:19:71:90,20:a6:cd:42:0b:f0,80:8d:b7:55:35:02,80:8d:b7:55:35:01,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:41,60:32:b1:3e:1a:b7,38:17:c3:19:55:52,38:17:c3:19:55:51,38:17:c3:19:d7:61,38:17:c3:19:d7:62,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,00:4e:35:de:e1:11,00:4e:35:de:e1:10,b4:5d:50:e1:92:23,38:17:c3:1f:22:31,80:8d:b7:55:35:00,38:17:c3:19:55:50,38:17:c3:19:d7:60,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,38:17:c3:1f:22:30,68:ff:7b:e4:af:39,72:32:b1:3e:1a:b7,20:a6:cd:50:24:a2,44:48:c1:a5:82:21,68:ff:7b:e4:af:38,44:48:c1:a5:82:20,00:4e:35:de:e1:02,66:2a:2f:53:7c:99,00:4e:35:df:06:40,b4:5d:50:e1:92:20,b4:5d:50:e1:92:22,38:17:c3:1f:09:83,b4:5d:50:e1:92:21,80:8d:b7:55:3a:42,38:17:c3:19:45:b1,38:17:c3:1f:09:93,72:32:b1:3e:1a:b8,38:17:c3:19:45:b0,38:17:c3:19:45:a0,44:48:c1:a5:82:22,38:17:c3:1f:22:32,38:17:c3:1f:09:91,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,b4:5d:50:e1:96:50,a8:bd:27:4c:bd:31,38:17:c3:19:71:92,38:17:c3:19:71:91,20:a6:cd:42:0b:e3,b4:5d:50:e1:96:51,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,20:a6:cd:42:0b:e1,a8:bd:27:4c:bd:32,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:1f:01:80,38:17:c3:19:45:a1,00:4e:35:de:e1:00,00:4e:35:de:e1:01,38:17:c3:1f:08:51,38:17:c3:1f:08:50,38:17:c3:1f:09:80,38:17:c3:1f:09:92,38:17:c3:19:45:a2,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,b4:5d:50:e1:96:43,00:4e:35:de:d7:53,44:48:c1:91:95:b0,44:48:c1:91:95:b3,38:17:c3:19:55:40,44:48:c1:91:95:b2,a8:bd:27:4c:bd:20,00:4e:35:de:d7:52,a8:bd:27:4c:bd:21,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:df:0e:12,44:48:c1:91:95:b1,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:08:42,38:17:c3:1f:08:52,38:17:c3:1f:08:41,38:17:c3:1f:08:40,00:4e:35:df:0e:10,38:17:c3:1f:22:22,a8:bd:27:4c:bd:22,00:4e:35:de:d7:42,00:4e:35:de:d7:41,38:17:c3:19:71:82,38:17:c3:19:71:81,00:4e:35:de:d7:40,00:4e:35:de:d7:43,38:17:c3:19:71:80,38:17:c3:19:36:30,38:17:c3:19:36:31,00:4e:35:df:0e:11,38:17:c3:19:36:22,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,38:17:c3:19:36:21,00:4e:35:df:0e:02,00:4e:35:df:0e:00,00:4e:35:df:0e:01,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1f:0f:92,38:17:c3:1f:0f:91,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,38:17:c3:24:4f:01,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:58:a0,38:17:c3:24:4f:02,38:17:c3:24:4f:00,38:17:c3:1b:08:b0,00:4e:35:df:27:00,00:4e:35:df:27:01,00:4e:35:df:27:02,38:17:c3:1b:08:a1,38:17:c3:1b:08:a2,38:17:c3:1b:08:a0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,00:4e:35:df:27:11,00:4e:35:df:27:10,x,y,timestamp
-100,-57,-100,-100,-74,-74,-74,-100,-100,-61,-61,-68,-23,-68,-100,-100,-68,-72,-72,-72,-72,-78,-80,-100,-65,-65,-100,-70,-69,-74,-61,-61,-100,-83,-58,-100,-89,-100,-85,-88,-88,-87,-100,-65,-100,-100,-74,-100,-61,-100,-68,-72,-78,-100,-66,-61,-58,-100,-67,-87,-68,-89,-100,-100,-85,-100,-73,-74,-67,-67,-68,-100,-67,-66,-79,-79,-100,-100,-76,-76,-82,-81,-74,-67,-80,-100,-76,-82,-100,-100,-100,-100,-79,-69,-78,-76,-66,-84,-82,-100,-100,-57,-100,-100,-100,-100,-100,-69,-82,-100,-100,-100,-100,-100,-84,-85,-100,-100,-100,-100,-100,-79,-100,-100,-100,-83,-79,-78,-80,-79,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-77,-86,-76,-85,-85,-83,-100,-100,-100,-80,-79,-80,-100,-100,-100,-77,-100,-100,-100,-80,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,247,11391255733101
-100,-54,-100,-100,-74,-80,-74,-100,-100,-67,-67,-70,-23,-67,-100,-100,-70,-70,-69,-69,-69,-82,-82,-100,-62,-62,-100,-67,-67,-67,-61,-61,-100,-81,-58,-100,-85,-100,-85,-88,-88,-90,-100,-65,-100,-100,-73,-100,-67,-100,-70,-69,-83,-100,-62,-60,-58,-100,-62,-87,-66,-88,-100,-100,-86,-100,-73,-74,-62,-62,-66,-100,-67,-67,-79,-79,-100,-100,-74,-74,-82,-85,-74,-67,-80,-100,-74,-85,-74,-100,-100,-100,-79,-69,-78,-75,-66,-84,-82,-100,-100,-100,-85,-100,-100,-84,-85,-69,-82,-100,-100,-100,-100,-78,-84,-85,-100,-100,-100,-100,-100,-78,-66,-66,-100,-84,-79,-78,-78,-78,-100,-100,-85,-100,-100,-100,-85,-100,-100,-66,-100,-77,-84,-76,-86,-85,-84,-100,-100,-100,-80,-79,-80,-100,-100,-100,-77,-100,-100,-100,-80,-100,-87,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,230,11421090242673
-100,-54,-100,-100,-100,-80,-100,-88,-88,-69,-69,-68,-25,-67,-78,-100,-68,-73,-67,-67,-68,-80,-81,-100,-61,-61,-100,-67,-67,-66,-60,-60,-100,-81,-64,-100,-85,-100,-100,-100,-100,-90,-100,-100,-100,-100,-73,-88,-67,-100,-68,-68,-83,-67,-61,-60,-64,-100,-62,-100,-66,-88,-100,-78,-86,-100,-100,-72,-62,-62,-66,-100,-69,-69,-100,-100,-100,-100,-74,-74,-100,-85,-100,-69,-100,-100,-74,-86,-74,-100,-100,-100,-80,-100,-78,-74,-66,-100,-100,-100,-100,-64,-85,-100,-100,-84,-85,-71,-85,-100,-100,-100,-100,-78,-100,-85,-100,-100,-100,-100,-100,-78,-66,-66,-100,-84,-78,-78,-79,-78,-100,-100,-85,-100,-100,-100,-85,-100,-100,-66,-100,-100,-85,-100,-85,-85,-84,-100,-100,-82,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,230,11427876282410
-100,-53,-100,-100,-74,-74,-100,-88,-88,-67,-67,-68,-25,-67,-78,-100,-68,-73,-68,-68,-68,-81,-81,-100,-61,-61,-100,-67,-67,-66,-59,-59,-100,-81,-64,-100,-85,-100,-100,-100,-100,-90,-100,-100,-100,-100,-74,-89,-67,-100,-68,-69,-82,-67,-61,-59,-64,-100,-60,-87,-66,-88,-100,-78,-86,-100,-73,-72,-60,-60,-66,-100,-68,-69,-100,-100,-100,-100,-72,-72,-87,-85,-74,-68,-79,-100,-72,-86,-74,-100,-100,-100,-80,-70,-81,-76,-66,-100,-100,-100,-100,-64,-85,-100,-100,-84,-85,-69,-85,-100,-100,-100,-100,-78,-100,-85,-100,-100,-100,-100,-100,-78,-66,-66,-100,-84,-80,-81,-79,-79,-100,-100,-85,-100,-100,-100,-86,-100,-100,-66,-100,-100,-85,-100,-85,-85,-84,-100,-100,-82,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,230,11434205233137
-100,-52,-100,-100,-74,-74,-74,-88,-87,-69,-69,-69,-24,-67,-78,-100,-69,-74,-70,-70,-70,-82,-82,-100,-62,-62,-100,-66,-67,-69,-60,-60,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-87,-69,-100,-69,-70,-83,-67,-63,-60,-63,-90,-65,-88,-66,-100,-100,-78,-100,-100,-76,-76,-65,-65,-64,-100,-69,-69,-79,-80,-100,-100,-74,-74,-87,-100,-76,-69,-79,-100,-74,-86,-100,-100,-100,-71,-81,-70,-80,-76,-66,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-71,-85,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-79,-79,-79,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-87,-100,-85,-85,-100,-100,-100,-82,-80,-79,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,230,11440817770947
-72,-53,-72,-72,-74,-74,-74,-100,-87,-67,-67,-68,-24,-57,-100,-100,-68,-73,-69,-69,-69,-82,-81,-100,-62,-62,-100,-66,-67,-69,-60,-59,-100,-81,-63,-100,-83,-100,-100,-100,-100,-87,-100,-100,-100,-100,-74,-87,-67,-100,-68,-70,-81,-100,-63,-60,-63,-90,-65,-88,-66,-89,-100,-78,-100,-100,-74,-76,-65,-65,-64,-100,-69,-69,-79,-80,-100,-100,-75,-75,-85,-100,-76,-69,-79,-100,-74,-86,-70,-100,-100,-71,-81,-70,-80,-74,-66,-100,-100,-100,-100,-63,-83,-100,-100,-84,-100,-71,-85,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-78,-66,-67,-100,-100,-78,-77,-79,-78,-100,-100,-100,-100,-100,-100,-86,-100,-100,-67,-100,-100,-85,-100,-100,-100,-85,-100,-100,-100,-80,-80,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-87,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,230,11447151103913
-72,-53,-72,-72,-74,-74,-74,-100,-87,-68,-68,-68,-24,-67,-80,-81,-68,-73,-69,-69,-69,-80,-81,-100,-63,-62,-100,-66,-67,-64,-59,-60,-100,-82,-63,-100,-83,-100,-100,-88,-86,-87,-100,-100,-100,-100,-74,-87,-67,-81,-69,-68,-80,-100,-63,-60,-63,-90,-62,-87,-67,-88,-100,-78,-87,-100,-74,-76,-62,-62,-67,-100,-68,-68,-79,-80,-100,-100,-75,-76,-85,-100,-76,-68,-100,-100,-76,-87,-70,-100,-100,-71,-81,-70,-80,-74,-66,-100,-100,-100,-100,-63,-84,-100,-100,-83,-100,-71,-100,-100,-100,-100,-100,-79,-100,-86,-100,-100,-100,-100,-100,-79,-66,-67,-100,-100,-78,-79,-79,-80,-100,-100,-100,-100,-100,-100,-86,-100,-100,-67,-100,-100,-85,-100,-100,-100,-85,-100,-100,-100,-80,-79,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,230,11453773354796
-76,-53,-72,-75,-74,-76,-76,-100,-100,-66,-66,-71,-70,-70,-80,-81,-71,-70,-72,-72,-72,-82,-82,-100,-63,-62,-100,-100,-100,-64,-64,-64,-100,-85,-100,-100,-85,-100,-100,-88,-86,-87,-100,-100,-100,-100,-76,-100,-66,-81,-72,-72,-82,-100,-63,-64,-100,-100,-63,-87,-67,-88,-100,-79,-87,-100,-74,-75,-63,-63,-67,-100,-64,-64,-100,-100,-100,-100,-78,-76,-84,-100,-100,-64,-100,-100,-77,-84,-70,-100,-100,-68,-100,-100,-78,-81,-66,-100,-100,-100,-100,-100,-85,-100,-100,-84,-100,-68,-100,-100,-100,-100,-100,-80,-100,-86,-100,-100,-100,-100,-100,-79,-66,-67,-100,-100,-100,-79,-79,-80,-100,-100,-100,-100,-100,-100,-85,-100,-100,-67,-100,-100,-85,-100,-100,-85,-85,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-85,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,214,11484385143691
-76,-58,-100,-75,-77,-77,-77,-100,-100,-66,-66,-71,-19,-71,-100,-100,-71,-73,-72,-72,-72,-82,-82,-100,-100,-100,-100,-100,-100,-80,-64,-64,-100,-85,-65,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-64,-100,-71,-72,-83,-100,-100,-64,-64,-100,-65,-87,-67,-100,-100,-79,-83,-100,-80,-79,-65,-65,-67,-100,-63,-63,-81,-81,-100,-100,-76,-75,-85,-85,-80,-63,-77,-100,-76,-83,-100,-100,-100,-66,-82,-100,-76,-80,-67,-86,-84,-100,-86,-65,-85,-100,-100,-84,-100,-66,-85,-100,-100,-100,-100,-80,-100,-83,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-76,-76,-79,-78,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-85,-81,-100,-84,-88,-100,-100,-100,-78,-100,-79,-78,-100,-81,-83,-100,-100,-82,-83,-100,-85,-85,-100,-100,-100,-100,-85,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,214,11490747429626
-76,-56,-100,-75,-76,-75,-76,-100,-100,-66,-66,-70,-23,-70,-79,-100,-70,-73,-71,-71,-71,-82,-83,-100,-100,-100,-100,-65,-65,-65,-64,-63,-100,-85,-65,-100,-85,-100,-100,-100,-100,-88,-100,-100,-100,-100,-76,-100,-66,-79,-70,-71,-83,-65,-100,-63,-64,-100,-64,-87,-67,-90,-100,-79,-85,-100,-76,-77,-64,-64,-67,-100,-66,-65,-81,-81,-100,-100,-76,-76,-85,-84,-76,-66,-77,-100,-76,-83,-100,-100,-100,-66,-82,-100,-77,-80,-67,-86,-84,-100,-86,-65,-85,-100,-100,-84,-100,-70,-85,-100,-100,-100,-100,-80,-83,-83,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-76,-76,-79,-79,-100,-100,-85,-100,-100,-100,-85,-100,-100,-100,-100,-77,-85,-81,-85,-84,-87,-100,-100,-100,-78,-79,-79,-78,-100,-81,-83,-100,-100,-84,-83,-100,-85,-84,-100,-100,-86,-100,-85,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,214,11497057319571
-77,-55,-78,-78,-77,-77,-77,-100,-100,-65,-65,-71,-22,-70,-79,-78,-71,-73,-71,-71,-71,-82,-83,-100,-71,-71,-100,-65,-65,-65,-62,-62,-100,-85,-63,-100,-85,-100,-100,-100,-100,-88,-100,-100,-100,-100,-77,-100,-65,-79,-71,-71,-83,-65,-71,-62,-63,-100,-66,-87,-67,-90,-100,-80,-85,-100,-76,-77,-65,-66,-67,-100,-65,-65,-81,-81,-100,-100,-75,-75,-85,-83,-76,-65,-77,-100,-75,-84,-100,-100,-100,-66,-82,-100,-77,-80,-67,-86,-84,-100,-86,-63,-84,-100,-100,-87,-100,-70,-85,-100,-100,-100,-100,-80,-83,-83,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-76,-76,-78,-79,-100,-100,-85,-100,-100,-100,-84,-100,-100,-100,-100,-77,-85,-81,-85,-84,-86,-100,-100,-100,-78,-79,-79,-78,-100,-81,-83,-100,-100,-84,-83,-100,-85,-84,-100,-100,-86,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,214,11503801681131
-77,-57,-77,-77,-76,-76,-76,-100,-100,-64,-64,-71,-21,-73,-75,-75,-71,-100,-69,-69,-69,-83,-82,-100,-67,-68,-100,-65,-65,-65,-63,-62,-100,-82,-62,-100,-85,-100,-100,-100,-100,-88,-100,-100,-100,-100,-76,-100,-63,-75,-71,-69,-82,-65,-68,-63,-62,-100,-67,-100,-66,-90,-100,-80,-85,-100,-76,-77,-67,-67,-66,-100,-64,-65,-81,-80,-100,-100,-76,-75,-81,-83,-76,-65,-80,-100,-76,-84,-100,-100,-100,-100,-100,-100,-77,-83,-66,-100,-100,-100,-78,-62,-84,-100,-100,-87,-100,-69,-85,-100,-100,-100,-100,-80,-83,-83,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-85,-100,-100,-100,-84,-100,-100,-100,-100,-77,-86,-100,-85,-86,-86,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-84,-83,-100,-100,-84,-100,-100,-86,-100,-100,-100,-86,-86,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,214,11510663022535
-78,-53,-78,-78,-77,-76,-76,-100,-100,-64,-65,-68,-22,-71,-77,-76,-68,-73,-71,-71,-71,-83,-83,-100,-67,-69,-100,-66,-100,-66,-63,-63,-100,-79,-62,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-64,-76,-68,-71,-84,-66,-68,-63,-63,-100,-66,-100,-67,-100,-100,-80,-100,-100,-100,-79,-66,-65,-67,-100,-66,-66,-80,-80,-100,-100,-76,-76,-81,-85,-100,-67,-80,-100,-76,-85,-100,-100,-100,-69,-100,-65,-76,-57,-67,-100,-84,-100,-78,-62,-85,-100,-100,-86,-100,-69,-85,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-79,-100,-66,-100,-100,-100,-75,-79,-79,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-87,-100,-85,-86,-86,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-84,-86,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,214,11517318714095
-78,-54,-78,-78,-75,-75,-75,-100,-100,-65,-65,-73,-24,-65,-77,-76,-73,-75,-68,-68,-68,-83,-83,-100,-66,-66,-100,-66,-100,-66,-63,-63,-100,-71,-62,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-90,-65,-76,-73,-68,-84,-66,-65,-63,-62,-88,-59,-100,-62,-100,-100,-80,-100,-100,-100,-79,-59,-59,-62,-100,-63,-63,-81,-81,-100,-100,-77,-77,-81,-85,-100,-63,-80,-100,-78,-85,-71,-100,-100,-69,-82,-65,-74,-81,-67,-100,-84,-100,-86,-62,-85,-100,-89,-86,-100,-72,-85,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-74,-100,-66,-100,-100,-73,-74,-79,-84,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-87,-100,-85,-86,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-83,-100,-84,-85,-87,-86,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,197,11552162817311
-73,-53,-73,-73,-77,-76,-75,-100,-100,-65,-65,-72,-26,-70,-80,-79,-72,-75,-67,-67,-68,-84,-86,-100,-68,-67,-100,-100,-100,-70,-63,-63,-100,-86,-62,-100,-83,-100,-100,-100,-100,-88,-100,-100,-100,-100,-76,-90,-66,-79,-72,-68,-85,-100,-67,-63,-62,-88,-58,-100,-62,-88,-100,-77,-100,-100,-100,-100,-58,-58,-62,-100,-64,-65,-81,-81,-100,-100,-77,-77,-100,-83,-100,-64,-100,-100,-77,-100,-71,-100,-100,-100,-82,-100,-74,-81,-62,-100,-100,-100,-86,-62,-83,-100,-89,-83,-100,-72,-82,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-73,-74,-100,-83,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-87,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-83,-100,-87,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,197,11558576974339
-73,-55,-73,-73,-75,-75,-74,-100,-100,-68,-68,-72,-26,-66,-80,-79,-73,-76,-68,-68,-68,-84,-86,-100,-68,-67,-100,-69,-69,-73,-62,-62,-100,-82,-62,-100,-83,-100,-100,-100,-100,-88,-100,-100,-100,-100,-74,-90,-65,-79,-73,-68,-85,-69,-67,-62,-62,-88,-59,-100,-62,-88,-100,-77,-86,-100,-78,-78,-59,-59,-62,-100,-66,-66,-82,-81,-100,-100,-76,-76,-100,-83,-100,-64,-100,-100,-76,-82,-71,-100,-100,-74,-82,-74,-76,-81,-62,-100,-100,-100,-86,-62,-83,-100,-89,-83,-100,-74,-82,-100,-100,-100,-100,-76,-100,-86,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-73,-74,-84,-85,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-87,-100,-100,-100,-85,-100,-100,-100,-100,-84,-100,-100,-84,-84,-100,-100,-100,-85,-100,-100,-100,-85,-100,-100,-85,-100,-87,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,197,11564715377254
-73,-55,-73,-73,-76,-77,-77,-100,-100,-66,-66,-71,-23,-68,-80,-79,-71,-76,-66,-66,-66,-84,-82,-100,-66,-66,-100,-69,-69,-68,-61,-62,-100,-80,-100,-100,-83,-100,-100,-100,-100,-88,-100,-100,-100,-100,-77,-90,-65,-79,-71,-67,-85,-69,-67,-62,-100,-100,-59,-100,-62,-90,-100,-76,-87,-100,-78,-78,-59,-59,-62,-100,-66,-66,-80,-80,-100,-100,-76,-76,-100,-83,-100,-66,-100,-100,-76,-83,-77,-100,-100,-74,-100,-74,-74,-81,-62,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100,-74,-83,-100,-100,-100,-100,-76,-86,-86,-100,-100,-100,-100,-100,-76,-66,-66,-100,-100,-100,-74,-82,-85,-100,-100,-100,-100,-100,-100,-85,-100,-100,-66,-100,-100,-86,-77,-87,-85,-84,-100,-100,-100,-100,-84,-100,-100,-82,-84,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-87,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,265,197,11571247724699
