60:32:b1:3e:1a:b7,38:17:c3:1f:00:b1,38:17:c3:1f:00:b2,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,44:48:c1:91:d0:12,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,44:48:c1:91:d0:14,44:48:c1:91:d0:10,b4:5d:50:e1:96:53,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,38:17:c3:1f:14:12,38:17:c3:1f:14:11,38:17:c3:19:45:b1,38:17:c3:1f:09:93,38:17:c3:1f:19:d2,38:17:c3:19:45:b2,38:17:c3:1f:19:d1,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c3,44:48:c1:91:d0:04,38:17:c3:1f:09:91,38:17:c3:24:47:51,38:17:c3:24:47:52,38:17:c3:1f:09:92,44:48:c1:91:95:b1,a8:bd:27:4c:aa:93,44:48:c1:91:95:a3,a8:bd:27:4c:aa:81,44:48:c1:91:95:a1,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:83,44:48:c1:91:95:b0,44:48:c1:91:95:b3,a8:bd:27:4c:aa:92,38:17:c3:1f:00:b0,38:17:c3:1f:00:a0,44:48:c1:91:d0:11,b4:5d:50:e1:96:50,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:c2,38:17:c3:1f:14:10,38:17:c3:19:45:b0,9c:d6:43:60:92:e0,38:17:c3:1f:19:d0,38:17:c3:1f:09:90,38:17:c3:24:47:50,44:48:c1:91:95:b2,44:48:c1:91:95:a2,38:17:c3:1f:1c:10,b4:5d:50:e1:96:40,a8:bd:27:4c:aa:80,44:48:c1:91:d0:01,44:48:c1:91:d0:02,b4:5d:50:e1:96:42,44:48:c1:91:95:a0,44:48:c1:91:aa:21,44:48:c1:91:aa:22,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:90,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b8,38:17:c3:1f:14:01,38:17:c3:1f:14:02,38:17:c3:1f:09:83,38:17:c3:1f:09:81,38:17:c3:1f:09:82,44:48:c1:91:aa:32,44:48:c1:91:aa:31,38:17:c3:1f:14:00,38:17:c3:1f:09:80,38:17:c3:22:5e:f0,66:2a:2f:53:7c:99,44:48:c1:91:aa:20,44:48:c1:91:d0:00,38:17:c3:1f:19:c2,44:48:c1:91:aa:30,38:17:c3:19:36:30,38:17:c3:1f:19:f0,b6:e6:2d:69:d5:58,b4:5d:50:e1:96:41,38:17:c3:19:45:a1,20:a6:cd:42:13:e2,38:17:c3:19:45:a2,20:a6:cd:42:13:f0,38:17:c3:19:45:a0,44:48:c1:91:9d:50,ac:e2:d3:c4:08:e6,20:a6:cd:42:13:e1,20:a6:cd:42:13:e0,38:17:c3:22:5e:f1,92:32:4b:b2:cc:47,38:17:c3:22:5e:f2,20:a6:cd:42:0b:e3,86:0d:8e:aa:25:a4,80:8d:b7:55:25:e3,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:1a:cf:d0,38:17:c3:1f:19:f1,38:17:c3:1f:19:f2,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,38:17:c3:19:d7:62,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:19:d7:71,38:17:c3:19:d7:72,38:17:c3:19:d7:70,38:17:c3:19:d7:61,38:17:c3:19:d7:60,72:32:b1:3e:1a:b7,80:8d:b7:55:25:f3,80:8d:b7:55:25:f1,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,38:17:c3:19:36:32,38:17:c3:19:36:31,80:8d:b7:55:25:f2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:35:01,80:8d:b7:55:3a:42,80:8d:b7:55:3a:52,80:8d:b7:55:35:11,80:8d:b7:55:35:02,80:8d:b7:55:35:00,80:8d:b7:55:29:d2,80:8d:b7:55:29:d0,80:8d:b7:55:35:12,80:8d:b7:55:3a:51,80:8d:b7:55:3a:41,80:8d:b7:55:29:d1,80:8d:b7:55:3a:40,b0:be:76:f8:30:5e,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,ea:9e:b4:53:24:54,80:8d:b7:55:39:d0,80:8d:b7:55:39:d1,68:ff:7b:e4:af:38,38:17:c3:1e:ff:10,80:8d:b7:55:39:d2,20:a6:cd:50:24:b0,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:19:71:90,38:17:c3:19:71:91,38:17:c3:19:71:92,68:ff:7b:e4:af:39,80:8d:b7:55:39:c2,38:17:c3:1f:22:30,00:4e:35:df:06:52,80:8d:b7:55:39:c1,20:a6:cd:50:24:b1,80:8d:b7:55:39:c0,38:17:c3:19:71:81,38:17:c3:19:71:82,38:17:c3:19:36:22,38:17:c3:19:36:20,00:4e:35:de:e1:12,38:17:c3:1e:ff:01,38:17:c3:19:71:80,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:19:36:21,38:17:c3:1f:0e:10,38:17:c3:1f:22:32,38:17:c3:1f:22:22,38:17:c3:1f:22:20,00:4e:35:df:06:50,38:17:c3:1f:0e:12,80:8d:b7:55:29:c2,38:17:c3:1f:22:31,20:a6:cd:50:24:b2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,38:17:c3:1f:0e:11,00:4e:35:df:06:41,38:17:c3:1f:22:21,b4:5d:50:e1:92:23,00:4e:35:df:06:42,00:4e:35:df:06:51,00:4e:35:df:06:40,00:4e:35:de:e1:00,80:8d:b7:55:4d:10,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,80:8d:b7:55:4d:01,38:17:c3:1f:0e:01,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,x,y,timestamp
-100,-74,-74,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-40,-100,-100,-100,-100,-100,-83,-100,-71,-100,-100,-100,-100,-100,-84,-100,-100,-51,-100,-100,-49,-49,-49,-51,-51,-100,-78,-78,-78,-73,-100,-100,-78,-71,-71,-72,-79,-78,-77,-75,-74,-77,-78,-74,-73,-75,-75,-78,-77,-75,-74,-75,-81,-72,-72,-72,-79,-81,-82,-100,-72,-82,-82,-71,-71,-85,-86,-85,-81,-79,-86,-87,-100,-83,-78,-100,-100,-100,-100,-100,-75,-100,-75,-75,-100,-100,-86,-100,-100,-100,-100,-100,-86,-83,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,665,662,2960963142724
-100,-76,-76,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-78,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-42,-100,-100,-100,-100,-100,-85,-100,-72,-100,-100,-100,-100,-100,-84,-100,-100,-51,-100,-100,-50,-50,-49,-50,-50,-100,-78,-78,-77,-73,-100,-100,-78,-71,-72,-72,-77,-78,-77,-75,-75,-77,-78,-74,-74,-75,-75,-78,-77,-75,-74,-68,-80,-71,-72,-72,-79,-82,-82,-100,-72,-82,-83,-71,-76,-85,-85,-86,-81,-79,-85,-86,-81,-82,-81,-100,-100,-100,-100,-100,-75,-100,-75,-75,-100,-100,-86,-100,-100,-100,-100,-100,-86,-83,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,665,662,2967070535013
-100,-76,-76,-80,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-78,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-100,-100,-100,-100,-87,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-47,-47,-46,-48,-47,-100,-79,-80,-80,-76,-100,-100,-80,-73,-73,-73,-81,-80,-100,-74,-75,-100,-80,-75,-73,-75,-75,-80,-100,-75,-74,-68,-72,-66,-72,-67,-82,-82,-82,-100,-70,-82,-85,-71,-71,-87,-85,-86,-84,-81,-85,-86,-79,-84,-81,-100,-100,-100,-100,-100,-69,-100,-75,-70,-100,-100,-86,-100,-100,-100,-100,-78,-86,-85,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,685,662,2999670891303
-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-39,-100,-100,-100,-100,-100,-85,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-46,-46,-46,-47,-47,-100,-78,-78,-79,-76,-100,-100,-79,-73,-73,-73,-80,-80,-100,-74,-76,-100,-80,-75,-73,-73,-74,-79,-100,-76,-72,-75,-77,-67,-67,-67,-82,-84,-85,-100,-71,-85,-85,-71,-70,-87,-100,-100,-82,-79,-88,-88,-79,-85,-81,-100,-100,-100,-100,-100,-69,-100,-100,-70,-100,-100,-100,-83,-100,-100,-100,-78,-100,-85,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,685,662,3005621465311
-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-79,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-38,-100,-100,-100,-100,-100,-85,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-46,-46,-46,-48,-48,-100,-79,-79,-80,-75,-100,-100,-80,-73,-73,-73,-80,-80,-100,-76,-76,-100,-80,-76,-77,-73,-74,-80,-100,-75,-72,-76,-80,-67,-67,-67,-80,-85,-86,-85,-71,-85,-85,-71,-71,-87,-100,-100,-82,-79,-86,-86,-79,-84,-81,-100,-100,-100,-100,-100,-69,-100,-100,-70,-100,-100,-100,-83,-100,-100,-100,-76,-100,-85,-76,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,685,662,3011431947757
-100,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-79,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-100,-86,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-46,-46,-46,-48,-48,-100,-78,-79,-79,-74,-100,-100,-79,-73,-72,-74,-79,-79,-100,-76,-77,-100,-79,-76,-77,-73,-72,-79,-100,-75,-72,-76,-79,-66,-66,-67,-82,-86,-85,-85,-71,-85,-84,-71,-71,-86,-100,-100,-82,-79,-87,-86,-81,-84,-81,-100,-100,-100,-100,-100,-69,-100,-70,-70,-100,-100,-100,-83,-100,-100,-100,-76,-100,-85,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,685,662,3017237019838
-100,-77,-77,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-79,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-86,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-46,-46,-46,-48,-48,-100,-78,-79,-79,-74,-100,-100,-79,-73,-72,-74,-80,-79,-100,-76,-76,-100,-79,-76,-77,-73,-72,-80,-100,-76,-72,-76,-77,-66,-66,-67,-83,-85,-84,-86,-71,-84,-85,-71,-71,-86,-100,-100,-82,-79,-87,-86,-81,-85,-82,-100,-100,-100,-100,-100,-70,-100,-70,-70,-100,-89,-100,-100,-100,-100,-100,-76,-100,-85,-76,-77,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,685,662,3023118872544
-100,-77,-77,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-79,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-86,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-46,-46,-46,-48,-48,-100,-78,-79,-79,-74,-100,-100,-79,-73,-72,-74,-80,-79,-100,-76,-76,-100,-79,-76,-77,-73,-72,-80,-100,-76,-72,-76,-77,-66,-66,-67,-83,-85,-84,-86,-71,-84,-85,-71,-71,-86,-100,-100,-82,-79,-87,-86,-81,-85,-82,-100,-100,-100,-100,-100,-70,-100,-70,-70,-100,-89,-100,-100,-100,-100,-100,-76,-100,-85,-76,-77,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,685,662,3029097846239
-100,-77,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-80,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-82,-100,-50,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-56,-56,-54,-54,-52,-100,-76,-75,-76,-76,-100,-100,-75,-74,-74,-75,-80,-80,-100,-75,-77,-100,-81,-76,-100,-69,-69,-81,-100,-76,-100,-76,-81,-68,-68,-68,-81,-85,-84,-86,-68,-86,-79,-66,-67,-87,-100,-100,-82,-83,-86,-100,-82,-80,-84,-100,-100,-100,-100,-100,-70,-100,-70,-70,-100,-86,-100,-100,-100,-85,-85,-72,-100,-79,-72,-72,-86,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,705,662,3057675380343
-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-82,-100,-69,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-55,-55,-54,-54,-52,-100,-76,-76,-76,-74,-100,-100,-76,-74,-74,-75,-81,-81,-100,-75,-100,-100,-81,-76,-76,-70,-70,-81,-100,-100,-69,-100,-83,-100,-100,-100,-81,-85,-86,-100,-67,-85,-80,-67,-67,-100,-100,-100,-82,-83,-86,-100,-82,-79,-84,-100,-100,-100,-100,-100,-70,-100,-70,-70,-100,-88,-100,-100,-100,-85,-85,-72,-100,-79,-72,-72,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,705,662,3063576893101
-100,-76,-77,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-80,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-83,-100,-82,-100,-36,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-55,-55,-53,-53,-53,-100,-75,-76,-76,-74,-100,-100,-76,-74,-74,-75,-81,-81,-100,-75,-100,-100,-80,-75,-76,-69,-70,-80,-100,-100,-69,-100,-83,-64,-64,-64,-82,-87,-85,-85,-67,-84,-80,-67,-67,-100,-100,-100,-82,-83,-87,-100,-82,-79,-84,-100,-100,-100,-100,-100,-68,-100,-69,-70,-100,-87,-100,-100,-100,-85,-85,-72,-100,-80,-72,-72,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,705,662,3069330165703
-100,-77,-78,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-55,-55,-54,-54,-54,-100,-75,-75,-75,-74,-100,-100,-75,-100,-75,-75,-81,-81,-100,-75,-100,-100,-81,-75,-76,-69,-70,-81,-100,-100,-69,-77,-81,-64,-64,-64,-82,-85,-85,-85,-66,-86,-80,-67,-67,-100,-100,-100,-82,-83,-86,-86,-100,-79,-82,-100,-100,-100,-100,-100,-70,-100,-70,-70,-100,-87,-100,-100,-100,-100,-87,-72,-100,-79,-71,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,705,662,3075095102003
-100,-77,-76,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-47,-100,-100,-100,-100,-100,-85,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-55,-55,-53,-52,-52,-100,-76,-76,-76,-100,-100,-100,-76,-73,-72,-74,-81,-80,-100,-75,-76,-100,-80,-75,-100,-69,-100,-80,-100,-76,-68,-76,-82,-63,-63,-63,-82,-85,-85,-84,-68,-86,-79,-68,-67,-100,-100,-100,-80,-83,-86,-86,-82,-79,-82,-100,-100,-100,-100,-100,-70,-100,-70,-70,-100,-86,-100,-100,-100,-100,-87,-72,-100,-79,-71,-72,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,705,662,3080906039605
-100,-77,-76,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-47,-100,-100,-100,-100,-100,-85,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-55,-55,-55,-52,-52,-100,-75,-75,-75,-75,-100,-100,-75,-73,-75,-75,-82,-81,-100,-76,-76,-100,-81,-76,-100,-69,-100,-81,-100,-76,-69,-76,-82,-63,-63,-64,-85,-85,-85,-84,-67,-86,-79,-67,-67,-87,-100,-100,-80,-83,-87,-86,-82,-79,-82,-100,-100,-100,-100,-100,-70,-100,-70,-70,-100,-86,-100,-100,-100,-100,-87,-72,-100,-79,-71,-72,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,705,662,3086781990697
-100,-77,-76,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-39,-100,-100,-100,-100,-100,-82,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-58,-59,-58,-51,-51,-100,-77,-78,-77,-86,-100,-100,-77,-73,-75,-75,-77,-76,-78,-76,-76,-79,-77,-76,-77,-67,-68,-77,-78,-76,-67,-76,-82,-68,-69,-69,-81,-83,-83,-84,-69,-83,-77,-69,-69,-87,-100,-100,-80,-83,-85,-86,-82,-76,-100,-100,-100,-100,-100,-100,-70,-100,-70,-70,-100,-86,-85,-100,-100,-100,-87,-72,-84,-77,-71,-72,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,725,662,3114032299749
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-37,-100,-100,-100,-100,-100,-82,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-59,-59,-58,-52,-52,-100,-77,-78,-77,-74,-100,-100,-78,-77,-77,-77,-76,-77,-79,-75,-100,-78,-77,-76,-76,-67,-68,-77,-78,-79,-67,-82,-80,-69,-69,-70,-52,-83,-83,-100,-69,-83,-77,-69,-69,-84,-84,-84,-77,-100,-84,-87,-100,-77,-100,-100,-100,-100,-100,-100,-70,-100,-71,-71,-100,-100,-84,-100,-81,-100,-100,-72,-85,-77,-73,-73,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,725,662,3119972440476
-100,-78,-77,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-40,-100,-100,-100,-100,-100,-82,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-60,-60,-58,-51,-52,-100,-78,-78,-78,-78,-100,-100,-77,-77,-77,-77,-77,-77,-79,-75,-82,-78,-77,-76,-76,-67,-68,-77,-78,-81,-67,-81,-83,-69,-69,-69,-80,-83,-82,-81,-68,-82,-75,-69,-69,-83,-84,-83,-50,-100,-86,-87,-100,-76,-100,-100,-100,-100,-100,-100,-70,-100,-71,-70,-100,-100,-85,-100,-81,-100,-100,-73,-84,-76,-73,-73,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,725,662,3125725277869
