38:17:c3:1f:0e:12,38:17:c3:19:d7:62,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:19:45:a1,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,38:17:c3:19:45:a0,80:8d:b7:55:39:d0,00:4e:35:df:06:40,44:48:c1:a5:82:30,b0:be:76:f8:30:5e,00:4e:35:df:06:42,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,b8:27:eb:9f:6b:77,38:17:c3:1e:ff:00,00:4e:35:de:e1:11,00:4e:35:de:e1:12,00:4e:35:de:e1:10,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,b4:5d:50:e1:96:50,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,44:48:c1:a5:82:21,66:2a:2f:53:7c:99,44:48:c1:a5:82:20,44:48:c1:a5:82:22,68:ff:7b:e4:af:38,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:1f:01:92,38:17:c3:1f:22:30,80:8d:b7:55:3a:52,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:01:90,80:8d:b7:55:3a:50,38:17:c3:1f:01:91,80:8d:b7:55:3a:51,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:55:52,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:0e:00,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,80:8d:b7:55:3a:41,38:17:c3:1f:01:82,80:8d:b7:55:3a:42,38:17:c3:1e:ff:12,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,38:17:c3:1f:01:80,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:30,80:8d:b7:55:25:e3,b4:5d:50:e1:92:31,00:4e:35:df:06:41,38:17:c3:19:45:a2,b4:5d:50:e1:92:23,b4:5d:50:e1:96:53,72:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:19:71:90,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,68:ff:7b:e4:af:39,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:1f:22:32,38:17:c3:1f:22:31,20:a6:cd:42:0b:e3,38:17:c3:1f:08:50,38:17:c3:1f:09:92,38:17:c3:1f:09:91,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,a8:bd:27:4c:bd:30,38:17:c3:1f:00:b0,44:48:c1:91:95:b2,44:48:c1:91:95:b3,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:19:55:40,38:17:c3:19:55:41,38:17:c3:19:55:42,00:4e:35:de:d7:53,00:4e:35:de:d7:52,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,b4:5d:50:e1:92:20,00:4e:35:de:d7:51,a8:bd:27:4c:bd:31,a8:bd:27:4c:bd:32,00:4e:35:de:d7:50,38:17:c3:1f:08:51,00:4e:35:de:e1:00,00:4e:35:de:e1:02,38:17:c3:1f:09:83,00:4e:35:de:e1:01,a8:bd:27:4c:bd:22,38:17:c3:1f:08:52,38:17:c3:1f:08:40,38:17:c3:1f:08:41,38:17:c3:1f:08:42,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:21,00:4e:35:df:0e:12,00:4e:35:de:d7:40,00:4e:35:de:d7:43,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:df:0e:10,00:4e:35:df:0e:11,38:17:c3:19:71:82,38:17:c3:19:36:30,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:1f:22:21,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,70:56:81:c9:91:ab,38:17:c3:1e:fc:b2,00:4e:35:df:0e:02,00:4e:35:df:0e:01,00:4e:35:df:0e:00,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:4f:10,38:17:c3:24:58:b2,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1b:08:b0,38:17:c3:1f:0f:90,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:27:12,38:17:c3:1b:08:a2,00:4e:35:df:27:10,00:4e:35:df:27:11,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-81,-100,-60,-79,-100,-100,-100,-100,-100,-100,-27,-100,-79,-77,-76,-100,-100,-100,-100,-100,-100,-100,-75,-75,-76,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-88,-90,-100,-90,-81,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-100,-100,-79,-81,-100,-81,-67,-100,-100,-100,-100,-67,-67,-88,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-88,-100,-100,-100,-78,-85,-83,-91,-84,-89,-89,-100,-93,-90,-89,-100,-90,-90,-100,-88,-100,-100,317.80000000000007,799.6000000000007,54
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-83,-100,-63,-82,-100,-100,-100,-100,-100,-100,-29,-100,-77,-77,-78,-100,-100,-100,-100,-100,-100,-100,-77,-76,-77,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-90,-100,-90,-85,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-54,-100,-100,-79,-80,-100,-80,-67,-100,-100,-100,-100,-67,-68,-84,-100,-100,-100,-100,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-84,-100,-100,-100,-78,-87,-87,-91,-87,-89,-89,-100,-93,-90,-87,-100,-86,-87,-100,-88,-100,-100,317.80000000000007,799.6000000000007,54
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-83,-100,-66,-85,-100,-100,-100,-100,-100,-100,-31,-100,-77,-77,-77,-100,-100,-100,-100,-100,-100,-100,-78,-78,-77,-100,-83,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-94,-90,-100,-92,-82,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-53,-100,-100,-79,-78,-100,-78,-65,-100,-100,-100,-100,-68,-65,-86,-100,-100,-100,-100,-83,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-83,-100,-100,-100,-78,-86,-87,-91,-87,-89,-89,-100,-93,-90,-87,-100,-87,-87,-100,-88,-100,-100,317.80000000000007,799.6000000000007,54
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-83,-100,-68,-84,-100,-100,-100,-100,-100,-100,-29,-100,-76,-77,-77,-100,-100,-100,-100,-100,-100,-100,-73,-78,-78,-100,-85,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-89,-90,-100,-90,-83,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-53,-100,-100,-77,-78,-100,-76,-70,-100,-100,-100,-100,-68,-70,-88,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-85,-100,-100,-100,-86,-87,-87,-91,-86,-89,-89,-100,-93,-90,-86,-100,-89,-87,-100,-88,-100,-100,317.80000000000007,799.6000000000007,54
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-83,-100,-68,-84,-100,-100,-100,-100,-100,-100,-28,-100,-92,-80,-78,-100,-100,-100,-100,-100,-100,-100,-78,-78,-79,-100,-84,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-89,-100,-88,-83,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-100,-100,-78,-79,-100,-76,-66,-100,-100,-100,-100,-77,-67,-87,-100,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-83,-100,-100,-100,-86,-86,-87,-91,-87,-89,-89,-100,-93,-90,-90,-100,-89,-87,-100,-88,-100,-100,317.80000000000007,799.6000000000007,54
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-82,-100,-62,-82,-100,-100,-100,-100,-100,-100,-29,-100,-78,-77,-78,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-100,-91,-100,-100,-100,-95,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-89,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-90,-88,-100,-90,-83,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-54,-56,-100,-100,-78,-77,-100,-76,-69,-100,-100,-100,-100,-70,-70,-87,-100,-100,-100,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-84,-100,-100,-100,-86,-88,-87,-91,-86,-89,-89,-100,-93,-90,-90,-100,-89,-87,-100,-88,-100,-100,317.80000000000007,799.6000000000007,54
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-85,-100,-63,-86,-100,-100,-100,-100,-100,-100,-30,-100,-77,-78,-78,-100,-100,-100,-100,-100,-93,-100,-77,-75,-76,-100,-83,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-89,-100,-88,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-82,-100,-82,-85,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-59,-59,-100,-100,-81,-82,-100,-76,-78,-100,-100,-100,-100,-73,-69,-80,-100,-100,-100,-100,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-84,-100,-100,-100,-86,-88,-87,-91,-86,-89,-89,-100,-100,-90,-89,-100,-88,-88,-100,-88,-100,-100,303.6000000000001,799.6000000000007,55
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-87,-100,-64,-85,-100,-100,-100,-100,-100,-100,-32,-100,-76,-77,-78,-100,-100,-100,-100,-100,-93,-100,-76,-76,-78,-100,-83,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-100,-100,-100,-87,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-83,-100,-82,-86,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-59,-59,-100,-100,-77,-80,-100,-77,-73,-100,-100,-100,-100,-72,-79,-82,-100,-100,-100,-100,-84,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-82,-100,-100,-100,-86,-87,-86,-91,-86,-89,-89,-100,-100,-100,-86,-100,-86,-85,-100,-88,-100,-100,303.6000000000001,799.6000000000007,55
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-100,-64,-85,-100,-100,-100,-100,-100,-100,-30,-100,-83,-79,-82,-100,-100,-100,-100,-100,-93,-100,-76,-78,-77,-100,-89,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-87,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-83,-82,-100,-83,-90,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-60,-60,-100,-100,-80,-78,-100,-78,-73,-100,-100,-100,-100,-72,-73,-78,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-85,-100,-100,-100,-86,-86,-86,-91,-87,-89,-89,-100,-100,-100,-86,-100,-86,-84,-100,-88,-100,-100,303.6000000000001,799.6000000000007,55
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-90,-100,-63,-86,-100,-100,-100,-100,-100,-100,-30,-100,-77,-77,-77,-100,-100,-100,-100,-100,-93,-100,-76,-78,-76,-100,-87,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-82,-100,-82,-87,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-57,-57,-100,-100,-83,-83,-100,-83,-72,-100,-100,-100,-100,-72,-72,-79,-100,-100,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-82,-100,-100,-100,-86,-88,-86,-91,-87,-89,-89,-100,-100,-100,-88,-100,-86,-86,-100,-88,-100,-100,303.6000000000001,799.6000000000007,55
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-90,-100,-63,-88,-100,-100,-100,-100,-100,-100,-28,-100,-73,-72,-73,-100,-100,-100,-92,-100,-93,-100,-78,-80,-80,-100,-88,-100,-100,-100,-92,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-88,-100,-88,-100,-100,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-83,-100,-82,-87,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-89,-100,-56,-57,-100,-100,-78,-76,-100,-78,-70,-100,-100,-100,-100,-71,-71,-79,-100,-100,-100,-100,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-81,-100,-100,-100,-86,-87,-86,-91,-87,-89,-89,-100,-100,-100,-86,-100,-85,-87,-100,-88,-100,-100,303.6000000000001,799.6000000000007,55
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-85,-100,-63,-85,-100,-100,-100,-100,-100,-100,-38,-100,-76,-75,-78,-100,-100,-100,-92,-100,-93,-100,-79,-80,-79,-100,-87,-100,-100,-100,-92,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-87,-100,-87,-100,-100,-100,-100,-100,-100,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-82,-100,-82,-85,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-89,-100,-57,-57,-100,-100,-77,-80,-100,-78,-70,-100,-100,-100,-100,-74,-71,-80,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-80,-100,-100,-100,-86,-87,-86,-91,-87,-89,-89,-100,-100,-100,-87,-100,-85,-86,-100,-88,-100,-100,303.6000000000001,799.6000000000007,55
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-84,-100,-69,-85,-100,-100,-100,-100,-100,-100,-38,-100,-80,-80,-79,-100,-100,-100,-85,-100,-85,-100,-79,-78,-79,-100,-87,-100,-100,-100,-85,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-100,-86,-100,-81,-81,-81,-100,-81,-84,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-89,-100,-64,-65,-100,-100,-69,-74,-100,-71,-72,-100,-100,-100,-100,-73,-72,-82,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-80,-100,-100,-100,-86,-89,-86,-91,-87,-89,-89,-89,-100,-100,-87,-100,-85,-86,-100,-100,-100,-100,289.4000000000001,799.6000000000007,56
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-84,-100,-81,-84,-100,-100,-100,-100,-100,-100,-32,-100,-75,-77,-78,-100,-100,-100,-84,-100,-85,-100,-85,-85,-85,-100,-89,-100,-100,-100,-84,-100,-84,-100,-100,-100,-100,-89,-89,-85,-100,-100,-88,-100,-100,-100,-100,-100,-89,-100,-87,-100,-100,-100,-90,-100,-100,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-100,-86,-100,-80,-80,-80,-100,-79,-85,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-89,-100,-62,-62,-100,-100,-69,-76,-100,-74,-77,-100,-100,-100,-100,-75,-77,-80,-100,-100,-100,-100,-80,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-80,-100,-100,-100,-86,-88,-88,-91,-87,-89,-89,-89,-100,-100,-87,-100,-85,-86,-100,-100,-100,-100,289.4000000000001,799.6000000000007,56
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-100,-63,-85,-100,-100,-100,-100,-100,-100,-28,-100,-74,-74,-74,-100,-100,-100,-80,-100,-85,-100,-83,-84,-84,-100,-85,-100,-100,-100,-81,-100,-82,-100,-100,-100,-100,-89,-89,-85,-100,-100,-83,-100,-100,-100,-100,-100,-82,-100,-83,-100,-100,-100,-90,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-100,-86,-100,-76,-76,-75,-100,-75,-85,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-86,-100,-66,-66,-100,-100,-85,-86,-100,-84,-74,-100,-100,-100,-100,-73,-74,-84,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-83,-100,-100,-100,-86,-88,-88,-91,-87,-89,-89,-89,-100,-100,-85,-100,-85,-85,-100,-100,-100,-100,289.4000000000001,799.6000000000007,56
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-84,-100,-63,-85,-100,-100,-100,-100,-100,-100,-28,-100,-73,-73,-74,-100,-100,-100,-85,-100,-84,-100,-85,-84,-85,-100,-84,-100,-100,-100,-84,-100,-85,-100,-100,-100,-100,-89,-89,-85,-100,-100,-83,-100,-100,-100,-100,-100,-82,-100,-84,-100,-100,-100,-90,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-100,-86,-100,-79,-80,-80,-100,-80,-85,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-89,-100,-66,-65,-100,-100,-85,-82,-100,-81,-74,-100,-100,-100,-100,-71,-75,-80,-100,-91,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-81,-100,-100,-100,-86,-88,-88,-91,-87,-89,-89,-89,-100,-100,-85,-100,-84,-85,-89,-100,-100,-100,289.4000000000001,799.6000000000007,56
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-84,-100,-63,-85,-100,-100,-100,-100,-100,-100,-30,-100,-84,-84,-86,-100,-100,-100,-86,-100,-87,-100,-83,-84,-85,-100,-84,-100,-100,-100,-86,-100,-86,-100,-100,-100,-100,-89,-89,-85,-100,-100,-89,-100,-100,-100,-100,-100,-89,-100,-84,-100,-100,-100,-90,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-100,-86,-100,-83,-84,-85,-100,-84,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-89,-100,-65,-64,-100,-100,-85,-83,-100,-85,-74,-100,-100,-100,-100,-75,-76,-79,-100,-91,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-83,-100,-100,-100,-86,-89,-86,-91,-87,-89,-89,-89,-100,-100,-84,-100,-84,-85,-89,-100,-88,-88,289.4000000000001,799.6000000000007,56
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-78,-100,-65,-84,-100,-100,-100,-100,-100,-100,-30,-100,-74,-74,-74,-100,-100,-100,-88,-100,-90,-100,-83,-84,-85,-100,-89,-100,-100,-100,-88,-100,-88,-100,-100,-100,-100,-89,-89,-85,-100,-100,-89,-100,-100,-100,-100,-100,-88,-100,-84,-100,-100,-100,-90,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-100,-86,-100,-85,-85,-87,-100,-85,-82,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-89,-100,-66,-66,-100,-100,-75,-80,-100,-81,-73,-100,-100,-100,-100,-75,-75,-80,-89,-91,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-83,-84,-100,-100,-100,-86,-90,-86,-91,-87,-89,-89,-89,-100,-100,-91,-100,-84,-85,-89,-100,-88,-88,289.4000000000001,799.6000000000007,56
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-83,-100,-67,-84,-100,-100,-100,-100,-100,-100,-32,-100,-72,-71,-73,-100,-100,-100,-80,-100,-80,-100,-79,-80,-80,-100,-91,-100,-100,-100,-79,-100,-78,-100,-100,-100,-100,-87,-87,-85,-100,-100,-86,-100,-100,-100,-100,-100,-83,-100,-84,-100,-100,-100,-90,-100,-100,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-88,-100,-100,-100,-100,-86,-100,-74,-74,-74,-100,-73,-84,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-91,-91,-84,-84,-84,-100,-69,-69,-100,-100,-78,-79,-100,-77,-73,-100,-100,-100,-100,-73,-74,-73,-89,-91,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-80,-83,-100,-100,-100,-86,-90,-86,-91,-87,-89,-89,-89,-100,-100,-92,-100,-84,-85,-89,-100,-88,-88,275.2000000000001,799.6000000000007,57
