20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,44:48:c1:91:95:a0,44:48:c1:91:95:a1,20:a6:cd:42:0a:c2,44:48:c1:91:95:a3,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:19:45:a1,38:17:c3:19:45:a2,b6:e6:2d:69:d5:58,38:17:c3:19:45:a0,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,20:a6:cd:42:0a:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,44:48:c1:91:d0:04,38:17:c3:24:47:50,38:17:c3:24:47:52,38:17:c3:24:47:51,38:17:c3:22:61:90,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,a8:bd:27:4c:aa:83,38:17:c3:22:5e:f0,38:17:c3:22:5e:f1,38:17:c3:22:5e:f2,20:a6:cd:42:13:f0,b4:5d:50:e1:96:40,20:a6:cd:42:13:f1,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,20:a6:cd:42:13:f2,38:17:c3:1f:1c:10,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,38:17:c3:1f:09:90,b4:5d:50:e1:96:43,38:17:c3:1f:09:91,a8:bd:27:4c:aa:91,38:17:c3:1f:09:81,a8:bd:27:4c:aa:90,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,a8:bd:27:4c:aa:93,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,38:17:c3:1f:09:80,38:17:c3:19:d7:70,38:17:c3:19:d7:71,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,38:17:c3:1f:1c:12,38:17:c3:1f:1c:11,38:17:c3:1f:09:82,38:17:c3:1f:09:83,38:17:c3:24:56:50,38:17:c3:1f:19:f0,38:17:c3:22:61:91,38:17:c3:1a:cf:d0,44:48:c1:91:95:a2,38:17:c3:19:36:30,38:17:c3:19:36:31,66:2a:2f:53:7c:99,20:a6:cd:42:0b:e3,80:8d:b7:55:25:e3,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:19:d7:72,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,80:8d:b7:55:29:d0,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:61,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:19:36:32,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:35:03,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:11,80:8d:b7:55:25:e0,80:8d:b7:55:35:12,80:8d:b7:55:25:e1,38:17:c3:1e:ff:10,80:8d:b7:55:39:d0,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,b0:be:76:f8:30:5e,80:8d:b7:55:25:e2,68:ff:7b:e4:af:38,38:17:c3:1e:ff:11,ea:9e:b4:53:24:54,80:8d:b7:55:3a:42,38:17:c3:19:71:91,38:17:c3:19:71:90,68:ff:7b:e4:af:39,38:17:c3:1e:ff:12,38:17:c3:19:71:92,d8:07:b6:72:52:c0,80:8d:b7:55:35:02,38:17:c3:1f:22:30,80:8d:b7:55:35:01,80:8d:b7:55:35:00,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:29:d1,80:8d:b7:55:29:d2,38:17:c3:1f:22:32,38:17:c3:1f:22:31,80:8d:b7:55:29:c0,80:8d:b7:55:39:c2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,00:4e:35:de:e1:12,38:17:c3:1f:0e:10,20:a6:cd:50:24:b0,00:4e:35:df:06:52,00:4e:35:df:06:50,20:a6:cd:50:24:b1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,00:4e:35:df:06:51,20:a6:cd:50:24:b2,38:17:c3:1f:0e:01,38:17:c3:1f:0e:00,00:4e:35:de:e1:10,00:4e:35:de:e1:11,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:02,80:8d:b7:55:4d:10,38:17:c3:1f:22:22,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-86,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-56,-89,-100,-88,-100,-100,-50,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-92,-81,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-78,-60,-61,-62,-80,-81,-100,-80,-79,-81,-79,-79,-80,-80,-80,-78,-83,-79,-82,-76,-88,-85,-88,-82,-82,-94,-76,-85,-87,-91,-94,-90,-76,-89,-100,-85,-87,-86,-86,-89,-89,-80,-80,-80,-88,-77,-87,-88,-84,-87,-84,-83,-88,-87,-93,-100,-90,-92,-88,-87,-76,-78,-76,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-48,-89,-100,-88,-100,-100,-47,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-92,-81,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-78,-63,-65,-64,-80,-81,-100,-80,-79,-81,-81,-81,-81,-80,-80,-81,-82,-81,-82,-73,-90,-85,-87,-82,-82,-91,-73,-86,-86,-91,-93,-88,-75,-89,-100,-86,-89,-86,-86,-90,-89,-83,-83,-80,-88,-77,-87,-88,-83,-87,-84,-85,-88,-87,-93,-100,-88,-92,-88,-87,-78,-79,-75,-90,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-51,-92,-100,-88,-100,-100,-47,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-85,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-78,-61,-63,-63,-78,-78,-100,-78,-79,-81,-87,-86,-77,-78,-79,-87,-84,-87,-83,-70,-90,-82,-81,-85,-84,-91,-69,-89,-81,-89,-93,-88,-70,-90,-100,-88,-87,-86,-88,-90,-88,-81,-80,-81,-88,-77,-87,-88,-86,-87,-85,-86,-88,-87,-93,-100,-88,-92,-88,-87,-76,-76,-78,-90,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-48,-88,-100,-89,-100,-100,-46,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-85,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-73,-63,-64,-64,-78,-77,-100,-77,-77,-83,-86,-86,-79,-78,-78,-86,-82,-86,-83,-70,-92,-83,-83,-85,-81,-91,-69,-88,-83,-92,-90,-87,-70,-91,-100,-87,-89,-88,-87,-89,-89,-82,-81,-81,-73,-73,-87,-88,-86,-87,-86,-86,-88,-87,-93,-100,-86,-92,-88,-85,-77,-78,-77,-90,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-51,-88,-100,-87,-100,-100,-45,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-85,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-75,-63,-62,-62,-80,-80,-100,-81,-80,-83,-86,-85,-77,-78,-77,-86,-84,-86,-83,-70,-90,-83,-84,-85,-81,-91,-69,-91,-83,-92,-92,-87,-70,-91,-100,-87,-87,-87,-87,-87,-90,-84,-83,-84,-76,-76,-87,-87,-86,-87,-86,-86,-88,-87,-93,-100,-83,-92,-88,-85,-78,-80,-80,-90,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-52,-88,-100,-86,-100,-100,-44,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-82,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-77,-61,-62,-61,-80,-79,-100,-80,-80,-81,-85,-85,-77,-78,-78,-85,-86,-84,-85,-69,-89,-80,-84,-85,-87,-92,-69,-91,-82,-92,-93,-93,-69,-91,-100,-87,-85,-85,-86,-88,-88,-82,-81,-81,-74,-75,-86,-87,-86,-87,-86,-86,-88,-87,-93,-100,-85,-92,-88,-84,-78,-80,-80,-90,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-53,-87,-100,-87,-100,-100,-45,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-84,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-76,-64,-64,-64,-77,-75,-100,-77,-76,-81,-87,-87,-77,-78,-77,-86,-84,-87,-84,-69,-89,-82,-83,-85,-86,-93,-68,-91,-82,-92,-94,-93,-67,-91,-100,-87,-91,-85,-86,-89,-90,-82,-81,-81,-75,-75,-86,-87,-86,-87,-86,-86,-88,-87,-93,-100,-84,-92,-88,-83,-77,-79,-80,-90,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-49,-86,-100,-87,-100,-100,-46,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-84,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-75,-63,-63,-64,-78,-77,-100,-76,-77,-82,-87,-86,-78,-77,-78,-86,-84,-86,-84,-68,-90,-83,-82,-85,-83,-92,-68,-91,-82,-92,-91,-93,-68,-91,-100,-88,-91,-86,-87,-90,-89,-81,-82,-83,-75,-75,-86,-87,-86,-87,-86,-86,-88,-87,-93,-100,-84,-92,-88,-84,-77,-77,-80,-90,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-60,-85,-100,-86,-100,-100,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-92,-82,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-77,-68,-68,-65,-78,-88,-100,-76,-77,-83,-83,-82,-85,-85,-87,-83,-84,-83,-84,-71,-91,-86,-82,-85,-83,-92,-72,-88,-87,-92,-91,-93,-71,-91,-100,-88,-91,-87,-86,-90,-89,-79,-79,-79,-78,-78,-86,-87,-83,-87,-81,-81,-88,-87,-100,-91,-81,-91,-88,-81,-76,-75,-76,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-51,-87,-100,-87,-100,-100,-61,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-82,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-74,-67,-67,-68,-81,-82,-100,-80,-81,-83,-86,-86,-85,-85,-85,-86,-84,-85,-84,-74,-91,-86,-82,-84,-83,-92,-73,-91,-86,-92,-92,-93,-74,-91,-100,-88,-91,-87,-86,-92,-89,-79,-78,-80,-72,-73,-86,-87,-82,-87,-81,-81,-88,-87,-100,-94,-82,-91,-88,-81,-75,-73,-74,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-55,-87,-100,-87,-100,-100,-59,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-82,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-77,-67,-68,-67,-81,-80,-100,-80,-81,-84,-85,-86,-86,-85,-87,-85,-84,-86,-84,-74,-91,-84,-84,-86,-83,-89,-73,-91,-85,-90,-92,-93,-73,-89,-100,-87,-90,-86,-89,-92,-89,-79,-79,-79,-79,-80,-86,-87,-82,-87,-81,-81,-88,-87,-100,-91,-81,-94,-88,-81,-75,-72,-75,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-65,-87,-100,-87,-100,-100,-55,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-92,-82,-100,-100,-55,-100,-100,-100,-100,-100,-100,-100,-75,-67,-65,-67,-79,-79,-100,-79,-79,-82,-86,-87,-84,-86,-86,-85,-83,-86,-84,-72,-91,-84,-86,-86,-83,-89,-73,-89,-85,-90,-92,-93,-73,-91,-100,-85,-90,-86,-87,-92,-89,-79,-79,-79,-75,-74,-86,-87,-82,-87,-81,-81,-88,-87,-92,-91,-81,-94,-88,-81,-76,-76,-75,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-57,-86,-100,-86,-100,-100,-56,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-92,-82,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-74,-67,-65,-65,-77,-77,-100,-77,-77,-83,-85,-86,-85,-84,-85,-86,-84,-85,-83,-74,-89,-86,-86,-86,-85,-89,-75,-89,-85,-90,-91,-92,-75,-91,-100,-85,-90,-86,-87,-92,-89,-79,-77,-79,-76,-76,-86,-87,-82,-87,-81,-81,-88,-87,-93,-91,-81,-94,-88,-81,-75,-74,-75,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-60,-88,-100,-87,-100,-100,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-92,-82,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-76,-67,-67,-67,-78,-79,-100,-79,-78,-83,-84,-84,-86,-86,-86,-84,-84,-85,-83,-74,-93,-86,-86,-86,-85,-88,-74,-90,-86,-90,-91,-92,-74,-91,-100,-85,-91,-85,-86,-92,-89,-78,-79,-80,-74,-74,-86,-87,-82,-87,-81,-81,-88,-87,-93,-92,-81,-94,-88,-81,-75,-74,-75,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-55,-84,-100,-85,-100,-100,-58,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-82,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-74,-64,-64,-62,-75,-75,-100,-75,-74,-80,-78,-76,-83,-84,-83,-76,-83,-77,-81,-68,-91,-86,-86,-87,-82,-88,-68,-90,-86,-90,-95,-90,-68,-91,-100,-86,-88,-85,-87,-90,-90,-87,-75,-76,-74,-73,-86,-85,-81,-87,-82,-81,-88,-87,-93,-92,-77,-93,-88,-76,-71,-72,-73,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-57,-84,-100,-85,-100,-100,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-82,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-74,-68,-67,-68,-76,-77,-100,-76,-76,-83,-77,-77,-81,-81,-82,-78,-83,-77,-84,-67,-91,-86,-86,-87,-83,-93,-67,-89,-84,-90,-91,-90,-67,-91,-100,-87,-87,-87,-86,-91,-89,-76,-76,-76,-73,-74,-88,-87,-82,-87,-82,-82,-88,-87,-93,-92,-78,-92,-88,-77,-68,-73,-73,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-55,-87,-100,-87,-100,-100,-57,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-82,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-74,-68,-69,-66,-76,-76,-100,-75,-76,-85,-77,-77,-81,-82,-82,-77,-84,-79,-84,-68,-91,-86,-86,-89,-83,-94,-67,-89,-84,-90,-91,-90,-67,-91,-100,-87,-87,-86,-87,-90,-88,-76,-73,-73,-74,-74,-88,-86,-82,-87,-82,-80,-100,-100,-93,-92,-77,-91,-100,-77,-71,-73,-73,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-56,-87,-100,-85,-100,-100,-57,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-82,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-73,-67,-69,-69,-77,-77,-100,-78,-76,-85,-79,-78,-82,-82,-80,-77,-83,-79,-82,-66,-91,-86,-86,-87,-83,-92,-68,-89,-84,-90,-91,-89,-65,-91,-100,-87,-88,-88,-87,-90,-89,-76,-76,-76,-75,-74,-87,-87,-81,-100,-81,-80,-100,-100,-93,-92,-77,-91,-100,-77,-69,-70,-74,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-55,-86,-100,-85,-100,-100,-58,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-84,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-73,-69,-68,-68,-76,-75,-100,-78,-78,-84,-78,-77,-82,-82,-81,-78,-83,-77,-84,-67,-90,-85,-85,-88,-83,-91,-73,-89,-85,-90,-90,-91,-67,-91,-100,-88,-88,-86,-86,-88,-89,-73,-73,-72,-75,-74,-89,-88,-81,-86,-81,-80,-100,-85,-93,-92,-77,-92,-100,-76,-73,-74,-73,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
