44:48:c1:91:95:a0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,44:48:c1:91:95:a3,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,38:17:c3:22:61:91,38:17:c3:22:61:92,38:17:c3:22:61:90,38:17:c3:1f:09:92,38:17:c3:1f:09:93,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:1f:09:81,38:17:c3:1f:09:82,44:48:c1:91:95:b0,38:17:c3:1f:09:83,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:09:80,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,44:48:c1:91:aa:20,20:a6:cd:42:0a:c3,44:48:c1:91:aa:21,44:48:c1:91:d0:00,44:48:c1:91:aa:22,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,20:a6:cd:42:0a:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:24:47:50,44:48:c1:91:d0:04,38:17:c3:24:47:52,38:17:c3:24:47:51,38:17:c3:1f:19:c1,38:17:c3:1f:19:c2,38:17:c3:1f:19:c0,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,38:17:c3:22:5e:f0,a8:bd:27:4c:aa:83,a8:bd:27:4c:aa:82,20:a6:cd:42:13:f0,b4:5d:50:e1:96:40,20:a6:cd:42:13:f1,38:17:c3:24:56:50,72:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,38:17:c3:1f:1c:10,20:a6:cd:42:13:f2,38:17:c3:1f:00:a2,b4:5d:50:e1:96:42,b4:5d:50:e1:96:43,38:17:c3:1f:1c:12,a8:bd:27:4c:aa:91,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:92,44:48:c1:91:aa:31,44:48:c1:91:aa:32,66:2a:2f:53:7c:99,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:81,ac:e2:d3:c4:08:e6,38:17:c3:1f:19:f0,38:17:c3:19:d7:70,38:17:c3:1a:cf:d0,38:17:c3:19:36:30,38:17:c3:1f:19:f2,38:17:c3:1f:19:f1,38:17:c3:19:36:32,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f0,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:e0,80:8d:b7:55:25:e3,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:e2,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:61,80:8d:b7:55:35:03,38:17:c3:19:36:31,80:8d:b7:55:25:f2,80:8d:b7:55:35:10,80:8d:b7:55:35:13,80:8d:b7:55:25:f1,80:8d:b7:55:3a:50,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,68:ff:7b:e4:af:39,80:8d:b7:55:35:11,38:17:c3:1e:ff:10,80:8d:b7:55:35:12,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,80:8d:b7:55:25:e0,38:17:c3:19:71:90,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:00,68:ff:7b:e4:af:38,38:17:c3:19:71:92,20:a6:cd:50:24:b0,38:17:c3:19:71:91,80:8d:b7:55:29:d0,38:17:c3:19:71:82,38:17:c3:19:71:81,38:17:c3:19:71:80,00:4e:35:df:06:52,80:8d:b7:55:29:d1,ea:9e:b4:53:24:54,80:8d:b7:55:29:d2,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1e:ff:00,38:17:c3:1f:22:30,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,80:8d:b7:55:29:c0,80:8d:b7:55:29:c1,80:8d:b7:55:29:c2,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,00:4e:35:de:e1:12,00:4e:35:df:06:50,00:4e:35:df:06:51,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:10,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:df:06:42,38:17:c3:1f:0e:00,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:22:21,80:8d:b7:55:4d:10,80:8d:b7:55:4d:12,80:8d:b7:55:4d:11,x,y,label
-100,-100,-100,-100,-88,-84,-84,-75,-75,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-58,-100,-48,-100,-100,-100,-100,-100,-91,-90,-92,-91,-91,-49,-48,-100,-83,-100,-100,-61,-61,-62,-81,-100,-76,-77,-76,-75,-80,-80,-80,-89,-78,-76,-77,-83,-82,-83,-76,-76,-82,-81,-86,-82,-82,-90,-83,-83,-83,-91,-88,-92,-88,-88,-100,-100,-100,-91,-88,-89,-87,-91,-89,-89,-77,-89,-81,-78,-86,-87,-87,-85,-86,-83,-83,-85,-94,-90,-90,-88,-89,-93,-86,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,792,175,37
-100,-100,-100,-100,-88,-84,-84,-77,-77,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-56,-100,-51,-100,-100,-100,-100,-100,-93,-90,-92,-91,-91,-50,-51,-100,-83,-100,-100,-61,-61,-61,-81,-100,-78,-85,-84,-78,-80,-80,-79,-89,-85,-76,-85,-83,-82,-83,-76,-76,-82,-81,-89,-83,-82,-90,-83,-83,-86,-91,-88,-90,-88,-77,-100,-100,-100,-91,-77,-90,-77,-91,-89,-89,-80,-89,-78,-78,-87,-88,-86,-85,-85,-87,-83,-85,-94,-90,-90,-88,-89,-93,-89,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-100,-100,-100,-100,-88,-100,-84,-78,-77,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-53,-100,-50,-100,-100,-100,-100,-100,-93,-90,-92,-91,-91,-48,-49,-100,-77,-100,-100,-58,-59,-59,-81,-100,-78,-83,-83,-78,-78,-77,-78,-89,-84,-75,-83,-83,-82,-83,-76,-73,-80,-80,-88,-82,-81,-92,-86,-86,-87,-92,-88,-88,-88,-77,-100,-100,-100,-91,-77,-90,-77,-89,-89,-89,-78,-89,-77,-76,-88,-88,-86,-85,-85,-87,-83,-85,-94,-90,-90,-88,-89,-100,-88,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-100,-100,-100,-100,-88,-100,-100,-74,-74,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-47,-100,-47,-100,-100,-100,-100,-100,-94,-90,-92,-91,-91,-47,-46,-100,-77,-100,-100,-61,-61,-60,-81,-100,-73,-80,-79,-73,-79,-79,-78,-89,-78,-74,-80,-83,-82,-83,-73,-74,-85,-86,-89,-82,-86,-92,-86,-85,-87,-89,-88,-89,-88,-76,-100,-100,-100,-90,-74,-89,-75,-89,-89,-89,-79,-89,-83,-82,-88,-89,-88,-86,-88,-87,-87,-85,-94,-90,-90,-88,-89,-100,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-100,-100,-100,-100,-88,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-49,-100,-45,-100,-100,-100,-100,-100,-94,-90,-92,-91,-91,-46,-46,-100,-77,-100,-100,-63,-63,-63,-86,-100,-73,-80,-82,-74,-74,-73,-74,-89,-81,-76,-80,-83,-82,-87,-75,-77,-85,-86,-89,-82,-86,-87,-86,-85,-87,-92,-88,-88,-90,-76,-100,-100,-100,-90,-75,-89,-76,-89,-89,-89,-82,-89,-82,-79,-88,-89,-88,-86,-88,-87,-87,-85,-94,-90,-90,-88,-89,-100,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-100,-100,-100,-100,-88,-100,-100,-73,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-53,-100,-49,-100,-100,-100,-100,-100,-94,-90,-100,-100,-91,-49,-48,-100,-81,-100,-100,-62,-62,-61,-86,-100,-73,-82,-82,-73,-81,-81,-80,-89,-82,-77,-81,-83,-82,-87,-75,-74,-84,-83,-86,-82,-83,-91,-86,-85,-87,-92,-89,-91,-89,-75,-100,-100,-100,-94,-74,-91,-74,-86,-88,-87,-79,-91,-79,-82,-87,-88,-88,-86,-88,-87,-88,-85,-94,-90,-90,-88,-89,-100,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-100,-100,-100,-100,-88,-100,-100,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-54,-100,-50,-100,-100,-100,-100,-100,-94,-90,-100,-100,-91,-49,-49,-100,-79,-100,-100,-68,-62,-62,-84,-100,-73,-82,-82,-73,-80,-79,-79,-89,-83,-76,-81,-83,-82,-87,-77,-76,-84,-84,-88,-82,-83,-91,-86,-85,-87,-91,-91,-90,-92,-77,-100,-100,-100,-94,-76,-91,-75,-86,-88,-87,-79,-91,-80,-78,-87,-86,-88,-86,-88,-86,-87,-88,-94,-90,-90,-88,-89,-100,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,809,175,38
-100,-100,-100,-100,-88,-100,-100,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-53,-100,-49,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-49,-48,-100,-82,-100,-100,-61,-61,-61,-84,-100,-77,-84,-84,-78,-80,-81,-79,-89,-83,-75,-84,-82,-83,-83,-75,-75,-85,-84,-88,-82,-83,-89,-86,-87,-87,-88,-91,-87,-92,-77,-100,-100,-100,-94,-76,-91,-75,-86,-88,-87,-81,-89,-77,-79,-87,-87,-88,-86,-81,-77,-78,-88,-94,-90,-90,-88,-89,-100,-87,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-88,-100,-100,-78,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-53,-100,-49,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-49,-48,-100,-84,-100,-100,-61,-61,-61,-84,-100,-77,-86,-82,-76,-79,-79,-78,-89,-82,-75,-83,-80,-80,-83,-74,-75,-87,-85,-86,-79,-83,-89,-87,-88,-90,-86,-91,-86,-92,-81,-100,-100,-100,-94,-82,-91,-82,-86,-88,-87,-76,-88,-77,-78,-87,-87,-88,-86,-81,-79,-78,-80,-94,-90,-90,-88,-89,-100,-84,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-89,-90,-90,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-52,-100,-50,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-50,-50,-100,-79,-100,-100,-59,-61,-59,-84,-100,-79,-82,-83,-78,-80,-80,-79,-91,-83,-73,-82,-80,-81,-79,-73,-73,-84,-85,-89,-79,-83,-91,-86,-86,-90,-89,-91,-86,-92,-82,-100,-100,-100,-94,-82,-89,-82,-86,-88,-87,-79,-88,-79,-79,-87,-87,-81,-80,-81,-79,-78,-79,-94,-90,-90,-88,-89,-100,-84,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-89,-90,-90,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-52,-100,-51,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-50,-49,-100,-82,-100,-100,-61,-60,-61,-84,-100,-78,-84,-84,-77,-79,-79,-79,-91,-83,-73,-83,-80,-80,-79,-73,-73,-84,-84,-88,-79,-83,-91,-87,-87,-87,-89,-91,-85,-92,-83,-100,-100,-100,-94,-83,-89,-83,-86,-88,-87,-75,-88,-78,-80,-87,-87,-81,-80,-81,-79,-79,-79,-94,-90,-90,-88,-89,-100,-87,-85,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-89,-90,-90,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-61,-100,-50,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-49,-48,-100,-82,-100,-100,-60,-61,-61,-83,-100,-77,-84,-83,-78,-82,-79,-80,-91,-82,-74,-82,-80,-80,-79,-74,-73,-84,-84,-87,-83,-84,-91,-87,-87,-87,-89,-91,-86,-92,-85,-100,-100,-100,-94,-83,-92,-85,-88,-88,-87,-78,-92,-81,-78,-88,-88,-80,-80,-80,-79,-79,-79,-94,-90,-90,-88,-89,-100,-85,-86,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-89,-90,-90,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-57,-100,-49,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-49,-48,-100,-79,-100,-100,-61,-61,-61,-83,-100,-77,-84,-83,-77,-80,-80,-78,-85,-83,-74,-83,-80,-80,-79,-74,-76,-86,-85,-88,-84,-86,-91,-87,-87,-87,-91,-91,-85,-92,-85,-100,-100,-100,-94,-83,-92,-85,-88,-88,-87,-77,-92,-76,-76,-89,-88,-80,-80,-80,-78,-79,-83,-94,-90,-90,-88,-89,-100,-85,-84,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-89,-88,-89,-80,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-61,-100,-44,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-44,-45,-100,-85,-100,-100,-65,-65,-62,-83,-100,-79,-85,-84,-81,-79,-79,-79,-85,-84,-70,-83,-80,-80,-80,-70,-70,-84,-89,-91,-84,-92,-92,-88,-86,-87,-92,-91,-83,-92,-79,-100,-100,-100,-94,-78,-86,-78,-88,-88,-89,-80,-90,-79,-83,-88,-88,-80,-80,-87,-95,-81,-79,-94,-90,-90,-88,-89,-100,-84,-83,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-89,-88,-89,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-50,-100,-42,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-42,-42,-100,-85,-100,-100,-53,-67,-66,-83,-100,-81,-81,-83,-82,-78,-78,-78,-85,-82,-74,-83,-80,-80,-80,-73,-74,-84,-89,-89,-84,-92,-89,-86,-85,-86,-91,-91,-83,-92,-79,-100,-100,-100,-94,-80,-88,-80,-88,-88,-89,-80,-91,-79,-83,-90,-89,-80,-80,-87,-80,-79,-77,-94,-90,-90,-88,-89,-100,-84,-83,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-89,-88,-89,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-52,-100,-43,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-42,-42,-100,-85,-100,-100,-66,-67,-66,-83,-100,-83,-81,-81,-83,-79,-78,-78,-89,-82,-74,-82,-80,-89,-80,-73,-74,-88,-89,-90,-84,-92,-92,-86,-87,-86,-89,-91,-84,-92,-79,-100,-100,-100,-94,-80,-85,-80,-88,-88,-89,-80,-91,-79,-77,-89,-90,-80,-80,-85,-80,-77,-77,-94,-90,-90,-88,-89,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-89,-88,-89,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-58,-100,-43,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-42,-42,-100,-85,-100,-100,-74,-68,-67,-86,-100,-83,-83,-81,-82,-78,-79,-78,-89,-82,-74,-83,-87,-88,-80,-73,-73,-86,-86,-88,-84,-87,-91,-87,-87,-86,-89,-91,-83,-92,-79,-100,-100,-100,-94,-78,-92,-81,-88,-88,-89,-80,-88,-79,-81,-88,-91,-80,-80,-85,-77,-77,-77,-94,-90,-90,-88,-90,-100,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-89,-88,-89,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-54,-100,-43,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-42,-42,-100,-84,-100,-100,-67,-68,-68,-86,-100,-82,-82,-82,-82,-78,-78,-78,-89,-83,-74,-82,-87,-88,-80,-73,-72,-88,-85,-90,-86,-87,-91,-87,-86,-86,-89,-91,-84,-92,-78,-100,-100,-100,-94,-79,-84,-80,-88,-88,-89,-79,-88,-78,-78,-90,-89,-80,-80,-85,-77,-77,-78,-94,-90,-90,-88,-90,-100,-83,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
