20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c3,44:48:c1:91:d0:00,44:48:c1:91:d0:01,44:48:c1:91:d0:02,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,38:17:c3:1f:19:d1,20:a6:cd:42:0a:d1,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:00:b0,38:17:c3:1f:14:12,38:17:c3:1f:00:b1,20:a6:cd:42:0a:d0,9c:d6:43:60:92:e0,44:48:c1:91:aa:30,20:a6:cd:42:0a:d3,44:48:c1:91:aa:31,44:48:c1:91:aa:32,44:48:c1:91:d0:11,44:48:c1:91:d0:12,44:48:c1:91:d0:14,38:17:c3:19:d7:70,44:48:c1:91:d0:10,b4:5d:50:e1:96:50,b4:5d:50:e1:96:51,38:17:c3:24:47:50,44:48:c1:91:d0:04,38:17:c3:24:47:52,38:17:c3:22:61:92,38:17:c3:24:47:51,38:17:c3:22:61:90,38:17:c3:1f:19:c2,38:17:c3:1f:00:b2,b4:5d:50:e1:96:52,b4:5d:50:e1:96:53,38:17:c3:1f:09:92,a8:bd:27:4c:aa:80,38:17:c3:1f:09:93,38:17:c3:1f:14:00,38:17:c3:1f:00:a0,38:17:c3:1f:14:02,a8:bd:27:4c:aa:83,38:17:c3:22:5e:f0,a8:bd:27:4c:aa:82,a8:bd:27:4c:aa:81,20:a6:cd:42:13:f0,b4:5d:50:e1:96:40,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,72:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,b4:5d:50:e1:96:41,20:a6:cd:42:13:f2,38:17:c3:1f:00:a2,38:17:c3:1f:09:90,b4:5d:50:e1:96:43,38:17:c3:1f:1c:12,38:17:c3:1f:09:91,38:17:c3:1f:09:81,a8:bd:27:4c:aa:91,38:17:c3:1f:09:82,a8:bd:27:4c:aa:90,38:17:c3:1f:09:83,44:48:c1:91:95:b0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b3,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,a8:bd:27:4c:aa:93,38:17:c3:19:45:b0,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,38:17:c3:1f:09:80,44:48:c1:91:95:a2,38:17:c3:19:36:30,20:a6:cd:42:13:f1,38:17:c3:1f:1c:10,b4:5d:50:e1:96:42,38:17:c3:1f:1c:11,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,38:17:c3:1f:19:c0,66:2a:2f:53:7c:99,44:48:c1:91:95:a3,38:17:c3:1f:14:01,38:17:c3:22:61:91,44:48:c1:91:95:a1,38:17:c3:1f:19:f2,38:17:c3:1f:19:f0,38:17:c3:1f:19:f1,38:17:c3:19:d7:71,38:17:c3:19:d7:72,44:48:c1:91:95:a0,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:19:d7:62,38:17:c3:19:d7:60,38:17:c3:19:d7:61,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,80:8d:b7:55:29:d0,38:17:c3:19:36:31,80:8d:b7:55:25:e3,80:8d:b7:55:25:f0,38:17:c3:19:36:32,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:25:f3,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:f2,80:8d:b7:55:25:e0,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,80:8d:b7:55:35:10,80:8d:b7:55:25:f1,38:17:c3:1e:ff:10,80:8d:b7:55:3a:51,80:8d:b7:55:35:12,80:8d:b7:55:35:11,b0:be:76:f8:30:5e,38:17:c3:1e:ff:12,ea:9e:b4:53:24:54,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:3a:40,68:ff:7b:e4:af:39,38:17:c3:19:71:90,80:8d:b7:55:39:d0,38:17:c3:1e:ff:11,38:17:c3:19:71:91,38:17:c3:19:71:92,80:8d:b7:55:35:02,68:ff:7b:e4:af:38,38:17:c3:1f:22:30,80:8d:b7:55:29:d1,38:17:c3:1e:ff:02,80:8d:b7:55:29:d2,38:17:c3:19:71:80,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:1e:ff:00,38:17:c3:1e:ff:01,80:8d:b7:55:35:00,38:17:c3:19:71:82,38:17:c3:19:71:81,20:a6:cd:50:24:b0,80:8d:b7:55:35:01,80:8d:b7:55:29:c0,80:8d:b7:55:29:c2,38:17:c3:1f:22:31,00:4e:35:df:06:52,80:8d:b7:55:39:c2,80:8d:b7:55:39:c1,80:8d:b7:55:29:c1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,80:8d:b7:55:39:c0,20:a6:cd:50:24:b2,38:17:c3:1f:22:32,00:4e:35:de:e1:12,20:a6:cd:50:24:a1,20:a6:cd:50:24:b1,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:40,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:11,38:17:c3:1f:0e:10,38:17:c3:1f:0e:12,38:17:c3:1f:0e:11,38:17:c3:1f:0e:02,38:17:c3:1f:0e:00,38:17:c3:1f:0e:01,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,80:8d:b7:55:4d:02,80:8d:b7:55:4d:01,x,y,label
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-92,-69,-93,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-87,-79,-87,-92,-100,-100,-100,-100,-100,-91,-91,-90,-92,-79,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-70,-68,-100,-71,-71,-100,-100,-100,-89,-100,-100,-100,-100,-83,-82,-82,-100,-87,-100,-88,-100,-100,-100,-100,-100,-67,-67,-100,-83,-83,-83,-84,-84,-75,-73,-73,-81,-81,-79,-94,-89,-88,-78,-89,-83,-86,-78,-86,-84,-77,-85,-85,-81,-83,-78,-90,-81,-83,-82,-91,-88,-100,-87,-77,-83,-92,-84,-91,-87,-85,-85,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-88,-71,-90,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-87,-78,-87,-92,-100,-100,-100,-100,-100,-91,-91,-90,-92,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-71,-70,-100,-71,-71,-100,-100,-100,-89,-100,-100,-100,-100,-82,-83,-83,-100,-80,-100,-88,-100,-100,-100,-100,-100,-66,-66,-100,-83,-83,-85,-83,-83,-75,-76,-73,-81,-81,-79,-94,-89,-88,-77,-90,-82,-83,-77,-85,-85,-77,-85,-85,-82,-82,-78,-89,-81,-82,-83,-91,-88,-100,-84,-85,-83,-92,-84,-92,-87,-84,-84,-90,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-90,-71,-89,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-87,-76,-87,-92,-100,-100,-100,-100,-100,-91,-91,-90,-92,-76,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-71,-66,-100,-72,-71,-100,-100,-100,-89,-100,-100,-100,-100,-82,-83,-85,-100,-82,-100,-88,-100,-100,-100,-100,-100,-66,-68,-100,-83,-83,-84,-84,-83,-72,-73,-75,-81,-81,-79,-92,-90,-88,-77,-88,-83,-81,-78,-84,-85,-77,-85,-85,-82,-84,-77,-89,-82,-84,-83,-91,-88,-100,-84,-85,-83,-92,-84,-90,-87,-84,-84,-90,-93,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-89,-69,-90,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-87,-78,-87,-92,-100,-100,-100,-100,-100,-91,-91,-90,-92,-76,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-72,-67,-100,-71,-70,-100,-100,-100,-89,-100,-100,-100,-100,-83,-84,-83,-100,-82,-100,-88,-100,-100,-100,-100,-100,-66,-67,-100,-82,-85,-83,-84,-83,-72,-73,-74,-81,-81,-79,-93,-89,-88,-78,-89,-83,-83,-78,-84,-85,-77,-85,-86,-81,-84,-78,-89,-83,-83,-83,-91,-88,-100,-84,-86,-83,-89,-85,-93,-87,-86,-86,-90,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-90,-70,-90,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-87,-77,-87,-86,-100,-100,-100,-100,-100,-91,-91,-90,-92,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-71,-68,-100,-71,-71,-100,-100,-100,-88,-100,-100,-100,-100,-83,-83,-82,-100,-81,-100,-88,-100,-100,-100,-100,-100,-67,-67,-100,-82,-84,-84,-84,-83,-73,-73,-74,-81,-81,-79,-93,-88,-82,-79,-89,-84,-81,-77,-84,-85,-78,-85,-86,-82,-84,-78,-89,-82,-84,-84,-91,-88,-100,-84,-85,-85,-89,-83,-93,-87,-83,-84,-90,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-90,-70,-90,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-87,-78,-87,-86,-100,-100,-100,-100,-100,-91,-91,-90,-92,-79,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-71,-72,-100,-72,-71,-100,-100,-100,-90,-100,-100,-100,-100,-83,-83,-84,-100,-81,-100,-88,-100,-100,-100,-100,-100,-66,-67,-100,-82,-85,-85,-85,-84,-72,-72,-75,-81,-81,-79,-93,-89,-82,-76,-88,-83,-82,-78,-84,-85,-78,-85,-84,-81,-86,-78,-91,-82,-84,-83,-86,-88,-100,-84,-85,-85,-92,-85,-92,-87,-84,-84,-90,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,141,28
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-90,-71,-90,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-76,-100,-86,-100,-100,-100,-100,-100,-94,-91,-91,-91,-77,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-74,-72,-100,-74,-74,-100,-100,-100,-90,-100,-100,-100,-100,-80,-79,-84,-100,-87,-100,-100,-100,-100,-100,-100,-100,-61,-62,-100,-84,-82,-82,-80,-81,-72,-71,-75,-91,-81,-79,-86,-89,-82,-82,-90,-86,-83,-82,-83,-83,-82,-84,-84,-83,-86,-81,-91,-84,-87,-85,-91,-80,-86,-83,-83,-85,-92,-87,-90,-87,-88,-87,-90,-89,-89,-87,-87,-86,-88,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-90,-70,-90,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-78,-100,-86,-100,-100,-100,-100,-100,-92,-91,-92,-91,-75,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-76,-67,-100,-76,-75,-100,-100,-100,-91,-100,-100,-100,-100,-80,-79,-84,-100,-83,-100,-100,-100,-100,-100,-100,-100,-60,-59,-100,-85,-81,-80,-81,-79,-69,-71,-71,-86,-87,-87,-86,-89,-80,-86,-90,-86,-83,-86,-83,-84,-87,-84,-82,-83,-88,-85,-80,-82,-84,-86,-92,-81,-88,-84,-85,-85,-92,-87,-90,-80,-86,-86,-90,-93,-89,-87,-86,-86,-88,-90,-88,-86,-86,-85,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-90,-70,-90,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-80,-100,-86,-100,-100,-100,-100,-100,-92,-91,-92,-91,-72,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-76,-69,-100,-75,-76,-100,-100,-100,-93,-100,-100,-100,-100,-80,-79,-84,-100,-84,-100,-100,-100,-100,-100,-100,-100,-59,-61,-100,-85,-82,-81,-82,-81,-71,-70,-71,-86,-87,-87,-87,-89,-80,-83,-91,-87,-83,-84,-83,-84,-84,-84,-79,-82,-87,-84,-82,-83,-86,-86,-92,-80,-92,-84,-84,-87,-92,-89,-90,-80,-87,-86,-86,-93,-89,-86,-86,-86,-88,-90,-90,-86,-86,-85,-89,-89,-93,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-90,-69,-90,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-80,-100,-86,-100,-100,-100,-100,-100,-92,-91,-92,-92,-81,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-72,-69,-100,-72,-72,-100,-100,-100,-92,-100,-100,-100,-100,-80,-79,-84,-100,-89,-100,-100,-100,-100,-100,-100,-100,-58,-59,-100,-85,-84,-83,-83,-83,-70,-70,-73,-86,-87,-87,-86,-91,-80,-81,-91,-85,-83,-82,-83,-84,-82,-84,-79,-82,-85,-82,-82,-83,-86,-86,-92,-81,-90,-84,-84,-87,-92,-89,-89,-81,-89,-86,-87,-93,-89,-86,-86,-86,-88,-88,-88,-86,-86,-85,-89,-89,-93,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-90,-70,-90,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-77,-100,-86,-100,-100,-100,-100,-100,-94,-91,-91,-92,-80,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-73,-61,-100,-73,-72,-100,-100,-100,-93,-100,-100,-100,-100,-79,-79,-81,-100,-83,-100,-100,-100,-100,-100,-100,-100,-60,-59,-100,-85,-85,-85,-84,-83,-70,-70,-73,-86,-87,-87,-85,-90,-80,-83,-91,-87,-82,-81,-83,-83,-81,-83,-78,-83,-86,-82,-81,-82,-87,-87,-92,-81,-86,-86,-86,-88,-90,-89,-88,-80,-89,-86,-87,-93,-89,-86,-86,-86,-88,-88,-88,-86,-87,-85,-89,-89,-93,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-90,-71,-90,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-79,-100,-86,-100,-100,-100,-100,-100,-94,-91,-93,-92,-81,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-73,-68,-100,-72,-73,-100,-100,-100,-93,-100,-100,-100,-100,-79,-79,-81,-100,-85,-100,-100,-100,-100,-100,-100,-100,-59,-59,-100,-85,-82,-83,-83,-83,-71,-72,-72,-87,-87,-88,-85,-89,-80,-83,-90,-86,-84,-82,-83,-83,-82,-84,-78,-82,-86,-89,-81,-81,-85,-85,-92,-81,-86,-86,-86,-86,-90,-90,-87,-81,-89,-89,-85,-91,-89,-86,-85,-86,-88,-89,-88,-88,-86,-89,-89,-89,-93,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,158,29
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-90,-68,-90,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-76,-100,-86,-100,-100,-100,-100,-100,-92,-100,-92,-92,-75,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-64,-62,-100,-66,-66,-100,-100,-100,-91,-100,-100,-100,-100,-79,-83,-73,-100,-81,-100,-100,-100,-100,-100,-100,-100,-62,-61,-100,-80,-83,-83,-82,-83,-67,-68,-67,-83,-83,-84,-85,-89,-80,-79,-90,-84,-80,-78,-81,-81,-78,-83,-78,-80,-84,-79,-80,-82,-86,-85,-92,-80,-86,-86,-86,-87,-92,-87,-87,-79,-88,-86,-85,-92,-90,-83,-86,-82,-88,-86,-85,-87,-86,-84,-89,-89,-89,-85,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-90,-69,-90,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-78,-100,-86,-100,-100,-100,-100,-100,-92,-100,-93,-92,-74,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-66,-60,-100,-66,-64,-100,-100,-100,-92,-100,-100,-100,-100,-75,-74,-73,-100,-83,-100,-100,-100,-100,-100,-100,-100,-58,-59,-100,-81,-84,-83,-84,-84,-68,-68,-69,-83,-83,-84,-85,-89,-80,-77,-90,-86,-81,-77,-82,-82,-77,-84,-84,-81,-85,-76,-79,-82,-85,-85,-92,-79,-86,-86,-86,-87,-92,-92,-85,-79,-89,-89,-85,-92,-89,-83,-86,-82,-88,-86,-85,-87,-86,-84,-89,-89,-89,-85,-89,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-90,-66,-90,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-78,-100,-86,-100,-100,-100,-100,-100,-92,-100,-93,-92,-79,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-71,-64,-100,-71,-72,-100,-100,-100,-90,-100,-100,-100,-100,-76,-78,-76,-100,-80,-100,-100,-100,-100,-100,-100,-100,-56,-57,-100,-77,-85,-84,-84,-84,-71,-73,-73,-83,-84,-85,-85,-91,-82,-79,-89,-83,-83,-80,-86,-85,-78,-88,-85,-83,-84,-80,-81,-82,-83,-84,-92,-81,-90,-84,-84,-84,-92,-88,-93,-80,-88,-87,-89,-92,-91,-83,-86,-82,-88,-86,-85,-87,-90,-84,-89,-89,-92,-85,-89,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-90,-66,-90,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-78,-100,-86,-100,-100,-100,-100,-100,-92,-100,-93,-92,-75,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-95,-100,-100,-100,-100,-71,-73,-100,-71,-72,-100,-100,-100,-90,-100,-100,-100,-100,-76,-78,-76,-100,-80,-100,-100,-100,-100,-100,-100,-100,-57,-57,-100,-80,-84,-83,-83,-83,-72,-70,-70,-87,-84,-87,-86,-91,-82,-80,-89,-84,-83,-79,-84,-83,-80,-83,-85,-82,-83,-80,-80,-83,-84,-83,-87,-80,-90,-84,-85,-85,-92,-88,-91,-81,-88,-89,-88,-92,-90,-86,-87,-85,-88,-86,-85,-87,-87,-84,-89,-89,-92,-85,-89,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-90,-65,-90,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-79,-100,-86,-100,-100,-100,-100,-100,-92,-91,-93,-92,-79,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-67,-65,-100,-67,-65,-100,-100,-100,-90,-100,-100,-100,-100,-75,-76,-76,-100,-86,-100,-100,-100,-100,-100,-100,-100,-60,-60,-100,-79,-83,-84,-83,-84,-73,-73,-71,-87,-87,-88,-86,-89,-82,-79,-92,-84,-82,-79,-82,-83,-79,-83,-85,-82,-84,-78,-82,-82,-83,-84,-88,-82,-89,-84,-85,-84,-92,-87,-92,-82,-88,-87,-88,-92,-90,-86,-87,-87,-88,-86,-85,-87,-87,-87,-89,-89,-92,-85,-89,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-90,-69,-90,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-77,-100,-86,-100,-100,-100,-100,-100,-92,-91,-93,-92,-78,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-65,-66,-100,-67,-66,-100,-100,-100,-94,-100,-100,-100,-100,-75,-76,-76,-100,-85,-100,-100,-100,-100,-100,-100,-100,-57,-56,-100,-79,-83,-84,-84,-83,-72,-73,-72,-87,-88,-86,-85,-90,-82,-77,-92,-85,-83,-79,-82,-83,-80,-83,-85,-84,-85,-78,-82,-83,-85,-86,-87,-82,-89,-84,-85,-84,-92,-89,-91,-82,-88,-90,-88,-92,-90,-85,-87,-85,-88,-86,-85,-87,-87,-87,-89,-89,-92,-85,-89,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,673,175,30
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-90,-66,-90,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-76,-100,-86,-100,-100,-100,-100,-100,-92,-91,-93,-92,-78,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-71,-68,-100,-71,-68,-100,-100,-100,-91,-100,-100,-100,-100,-79,-76,-80,-100,-82,-100,-100,-100,-100,-100,-100,-100,-56,-56,-100,-83,-84,-84,-84,-84,-74,-74,-73,-87,-87,-88,-83,-92,-81,-83,-92,-81,-78,-84,-82,-83,-83,-83,-85,-79,-80,-83,-77,-78,-81,-82,-87,-78,-88,-84,-88,-87,-92,-92,-91,-79,-88,-90,-87,-93,-90,-84,-85,-83,-88,-86,-85,-86,-85,-87,-89,-89,-92,-85,-89,-87,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,690,175,31
