38:17:c3:19:71:90,38:17:c3:1f:0e:12,38:17:c3:19:d7:62,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,44:48:c1:a5:82:30,80:8d:b7:55:25:f2,44:48:c1:a5:82:32,80:8d:b7:55:25:f3,44:48:c1:a5:82:31,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,b8:27:eb:9f:6b:77,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:22:30,38:17:c3:1f:01:92,60:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:01:90,38:17:c3:1f:01:91,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:01:81,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,b4:5d:50:e1:92:31,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,80:8d:b7:55:39:d0,00:4e:35:df:06:40,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,00:4e:35:de:e1:12,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,b4:5d:50:e1:96:53,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,72:32:b1:3e:1a:b7,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:25:e3,38:17:c3:1e:ff:00,00:4e:35:de:e1:10,80:8d:b7:55:35:01,80:8d:b7:55:35:02,38:17:c3:1e:ff:02,a8:bd:27:4c:bd:30,80:8d:b7:55:35:00,38:17:c3:19:55:52,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:82,38:17:c3:19:d7:61,b4:5d:50:e1:92:23,66:2a:2f:53:7c:99,38:17:c3:1e:ff:01,20:a6:cd:50:24:a0,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:09:90,b4:5d:50:e1:92:30,00:4e:35:de:e1:11,b4:5d:50:e1:96:50,68:ff:7b:e4:af:38,68:ff:7b:e4:af:39,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:e3,38:17:c3:1f:09:83,38:17:c3:1f:00:b0,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,20:a6:cd:42:0b:f0,72:32:b1:3e:1a:b8,38:17:c3:19:71:91,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:09:91,20:a6:cd:42:0b:f2,38:17:c3:19:71:92,38:17:c3:19:45:a1,38:17:c3:19:45:a2,44:48:c1:91:95:b3,38:17:c3:1f:08:50,44:48:c1:91:95:b2,a8:bd:27:4c:bd:32,00:4e:35:de:e1:00,a8:bd:27:4c:bd:31,38:17:c3:1f:08:52,38:17:c3:1f:08:51,3e:33:00:4a:90:c1,38:17:c3:1f:08:41,38:17:c3:1f:08:42,44:48:c1:91:95:b0,44:48:c1:91:95:b1,00:4e:35:de:d7:53,b4:5d:50:e1:92:21,00:4e:35:de:d7:52,38:17:c3:1f:08:40,00:4e:35:de:e1:02,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,00:4e:35:df:0e:12,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:19:55:40,00:4e:35:de:e1:01,38:17:c3:19:55:41,38:17:c3:19:36:31,38:17:c3:1f:22:21,38:17:c3:1f:22:20,00:4e:35:df:0e:11,38:17:c3:19:55:42,38:17:c3:19:36:32,38:17:c3:1e:fc:b0,38:17:c3:19:71:82,00:4e:35:de:d7:43,38:17:c3:1f:22:22,00:4e:35:df:0e:00,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b1,a8:bd:27:4c:bd:20,00:4e:35:df:0e:10,00:4e:35:df:0e:02,00:4e:35:df:0e:01,38:17:c3:1e:fc:a0,a8:bd:27:4c:bd:22,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,a8:bd:27:4c:bd:21,38:17:c3:24:58:b0,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:4f:10,38:17:c3:1f:0f:90,64:e5:99:c3:13:3c,00:4e:35:df:27:01,00:4e:35:df:27:00,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1b:08:b0,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:58:a0,00:4e:35:df:27:02,00:4e:35:df:27:12,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:de:d7:40,00:4e:35:de:d7:42,00:4e:35:de:d7:41,x,y,timestamp
-92,-51,-87,-51,-87,-52,-69,-76,-69,-76,-70,-76,-77,-31,-68,-69,-69,-64,-82,-64,-81,-84,-83,-67,-82,-65,-81,-80,-80,-56,-88,-71,-90,-93,-71,-71,-88,-89,-84,-85,-84,-80,-80,-81,-88,-90,-87,-74,-78,-76,-72,-88,-71,-87,-87,-90,-83,-81,-80,-92,-71,-74,-91,-75,-74,-52,-54,-69,-70,-80,-52,-79,-76,-81,-80,-76,-81,-78,-84,-91,-78,-77,-84,-92,-78,-85,-86,-85,-70,-87,-93,-88,-85,-88,-87,-89,-93,-86,-89,-90,-88,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,612,1307048157208
-92,-50,-87,-51,-87,-51,-69,-77,-70,-76,-68,-78,-76,-31,-69,-71,-71,-65,-81,-66,-80,-84,-81,-65,-81,-64,-81,-81,-80,-56,-87,-70,-88,-93,-89,-71,-88,-89,-84,-85,-84,-79,-80,-80,-88,-89,-87,-74,-73,-76,-71,-88,-70,-88,-90,-91,-81,-82,-81,-92,-72,-74,-90,-73,-74,-52,-52,-70,-71,-89,-52,-79,-76,-79,-79,-76,-81,-80,-84,-91,-78,-78,-83,-92,-78,-86,-88,-86,-82,-87,-93,-89,-84,-88,-88,-88,-93,-86,-89,-90,-89,-92,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,612,1314098398508
-90,-52,-79,-52,-82,-53,-75,-71,-74,-70,-74,-70,-69,-29,-70,-72,-70,-60,-81,-59,-78,-79,-81,-60,-81,-60,-81,-78,-77,-62,-88,-73,-87,-89,-73,-73,-87,-89,-89,-88,-89,-80,-78,-80,-88,-91,-87,-71,-70,-71,-66,-82,-72,-78,-82,-89,-84,-80,-84,-90,-71,-72,-89,-74,-74,-61,-61,-66,-66,-87,-61,-80,-76,-79,-79,-76,-100,-80,-82,-89,-72,-71,-82,-92,-72,-83,-83,-83,-80,-79,-93,-90,-81,-88,-85,-88,-93,-86,-89,-90,-94,-92,-90,-92,-91,-92,-85,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,594,1393246226446
-90,-56,-79,-55,-82,-56,-74,-70,-75,-70,-74,-70,-70,-28,-72,-72,-72,-61,-80,-58,-80,-79,-81,-61,-80,-58,-80,-77,-77,-64,-87,-71,-87,-89,-72,-71,-88,-87,-87,-86,-87,-76,-77,-80,-88,-91,-87,-73,-72,-73,-69,-86,-66,-86,-87,-88,-81,-82,-81,-91,-71,-74,-88,-76,-74,-59,-59,-69,-70,-88,-61,-82,-82,-79,-79,-81,-100,-80,-85,-89,-75,-71,-84,-92,-72,-83,-82,-83,-80,-79,-93,-89,-85,-86,-85,-88,-93,-86,-89,-90,-94,-92,-90,-92,-91,-92,-85,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,594,1400314261027
-90,-58,-79,-57,-85,-50,-74,-70,-75,-69,-74,-71,-71,-29,-71,-70,-70,-59,-84,-60,-82,-79,-81,-61,-85,-59,-84,-81,-81,-61,-87,-72,-87,-90,-72,-72,-88,-87,-88,-87,-87,-76,-80,-78,-88,-90,-87,-71,-73,-74,-68,-86,-66,-86,-87,-92,-82,-82,-83,-89,-75,-74,-89,-75,-74,-62,-62,-69,-70,-88,-63,-79,-82,-79,-79,-79,-100,-80,-85,-89,-75,-73,-84,-92,-75,-83,-84,-83,-78,-79,-93,-89,-85,-86,-85,-88,-93,-86,-89,-90,-91,-91,-90,-92,-91,-92,-90,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,594,1407388052170
-90,-55,-81,-56,-82,-56,-73,-69,-73,-69,-72,-70,-69,-27,-71,-70,-70,-59,-85,-60,-82,-79,-81,-60,-85,-57,-84,-79,-82,-60,-89,-71,-87,-90,-71,-71,-87,-87,-87,-88,-87,-75,-80,-75,-88,-90,-87,-71,-72,-72,-69,-86,-70,-88,-88,-90,-82,-82,-82,-90,-70,-75,-89,-73,-74,-63,-62,-69,-70,-87,-63,-81,-81,-82,-83,-81,-81,-83,-86,-89,-76,-76,-86,-92,-74,-84,-83,-83,-75,-81,-100,-93,-85,-86,-85,-88,-93,-86,-88,-90,-92,-91,-90,-92,-91,-92,-90,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,594,1414727297844
-90,-58,-80,-58,-82,-56,-74,-71,-73,-69,-73,-70,-69,-37,-69,-70,-70,-60,-85,-60,-82,-79,-82,-59,-86,-59,-85,-82,-81,-62,-90,-71,-87,-90,-71,-71,-87,-85,-89,-88,-89,-79,-82,-75,-88,-93,-91,-72,-74,-74,-69,-88,-70,-88,-88,-90,-80,-80,-81,-91,-71,-75,-91,-75,-74,-62,-62,-68,-69,-87,-62,-81,-81,-82,-83,-81,-81,-83,-86,-89,-74,-76,-86,-92,-77,-83,-84,-84,-75,-79,-100,-93,-85,-86,-85,-88,-93,-86,-88,-90,-91,-91,-90,-92,-91,-92,-90,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,594,1421610719769
-90,-59,-81,-59,-82,-51,-74,-72,-73,-71,-74,-71,-70,-28,-70,-70,-70,-61,-85,-60,-82,-79,-82,-60,-83,-60,-84,-82,-82,-59,-87,-72,-87,-90,-71,-74,-87,-85,-89,-89,-88,-84,-82,-76,-88,-90,-91,-73,-74,-73,-69,-88,-70,-88,-89,-90,-80,-81,-81,-90,-72,-75,-91,-75,-74,-62,-62,-69,-69,-87,-73,-79,-80,-82,-83,-82,-81,-83,-85,-89,-77,-76,-85,-92,-75,-83,-82,-83,-77,-81,-100,-93,-85,-86,-85,-88,-93,-86,-91,-90,-91,-89,-90,-92,-91,-91,-90,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,594,1428802444662
-90,-53,-81,-53,-82,-52,-70,-71,-70,-72,-70,-74,-72,-29,-71,-72,-72,-62,-83,-65,-82,-79,-82,-66,-83,-64,-83,-79,-79,-58,-88,-72,-87,-87,-72,-74,-87,-85,-84,-84,-84,-80,-79,-78,-100,-86,-91,-73,-71,-72,-65,-87,-68,-88,-87,-92,-81,-82,-83,-90,-72,-74,-92,-73,-72,-57,-57,-65,-65,-78,-58,-79,-76,-82,-83,-78,-81,-79,-85,-89,-74,-68,-85,-100,-73,-84,-84,-84,-78,-80,-100,-82,-85,-87,-85,-100,-100,-100,-91,-100,-91,-89,-90,-92,-91,-91,-90,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,575,1501155902343
-90,-52,-81,-52,-82,-52,-70,-72,-69,-74,-68,-73,-74,-30,-72,-71,-71,-65,-83,-66,-80,-79,-78,-66,-83,-66,-83,-79,-82,-60,-89,-72,-91,-87,-71,-71,-87,-85,-83,-84,-83,-80,-79,-78,-100,-86,-91,-71,-71,-71,-64,-87,-65,-88,-87,-91,-81,-82,-85,-91,-71,-74,-91,-75,-74,-56,-56,-63,-63,-81,-56,-79,-78,-82,-83,-79,-81,-79,-85,-89,-74,-75,-84,-100,-72,-84,-83,-83,-78,-81,-100,-82,-83,-87,-85,-100,-100,-100,-91,-100,-91,-89,-90,-92,-91,-91,-90,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,575,1508176054007
-90,-52,-80,-52,-82,-52,-68,-74,-68,-73,-68,-74,-74,-29,-71,-71,-70,-65,-83,-66,-80,-79,-78,-68,-80,-66,-83,-79,-83,-59,-88,-72,-90,-87,-71,-72,-86,-85,-83,-83,-84,-80,-79,-78,-100,-87,-91,-71,-70,-70,-65,-87,-69,-88,-87,-95,-81,-85,-84,-91,-71,-72,-91,-74,-74,-59,-58,-64,-64,-83,-58,-77,-80,-82,-83,-77,-81,-79,-85,-89,-75,-74,-83,-100,-72,-84,-84,-83,-77,-81,-100,-90,-84,-85,-85,-100,-90,-100,-91,-100,-91,-89,-90,-92,-91,-91,-90,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,575,1515616351608
-90,-50,-81,-51,-81,-51,-69,-73,-69,-72,-68,-72,-72,-29,-69,-70,-71,-65,-81,-64,-80,-79,-78,-65,-81,-64,-81,-79,-82,-59,-90,-72,-92,-87,-72,-72,-86,-85,-82,-83,-83,-80,-79,-79,-100,-86,-91,-72,-71,-69,-65,-87,-69,-88,-87,-92,-82,-85,-84,-91,-70,-73,-91,-73,-73,-57,-57,-62,-65,-84,-57,-77,-77,-82,-83,-77,-81,-77,-85,-89,-73,-72,-83,-100,-75,-83,-82,-83,-80,-81,-90,-90,-84,-85,-85,-100,-90,-100,-91,-100,-91,-89,-90,-92,-91,-91,-90,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,575,1522669325824
-90,-52,-81,-51,-82,-51,-68,-73,-69,-73,-69,-75,-73,-31,-73,-70,-71,-65,-81,-65,-80,-80,-78,-65,-81,-65,-81,-79,-82,-60,-89,-71,-91,-91,-72,-73,-85,-87,-84,-83,-83,-78,-79,-78,-100,-86,-91,-71,-71,-70,-65,-87,-68,-88,-87,-93,-82,-83,-84,-91,-72,-73,-94,-74,-73,-57,-57,-62,-62,-86,-56,-80,-80,-82,-83,-79,-81,-77,-85,-89,-73,-74,-84,-100,-73,-83,-81,-84,-77,-80,-90,-91,-85,-85,-85,-100,-89,-100,-91,-100,-91,-89,-90,-92,-91,-91,-90,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,575,1528547520665
-90,-51,-81,-51,-82,-51,-68,-73,-68,-73,-68,-74,-72,-28,-73,-72,-71,-63,-80,-63,-81,-80,-79,-65,-81,-65,-80,-79,-82,-61,-88,-72,-90,-91,-71,-72,-87,-86,-83,-84,-83,-77,-79,-79,-87,-88,-88,-70,-71,-70,-64,-87,-68,-88,-87,-93,-83,-83,-83,-91,-71,-73,-92,-75,-73,-57,-56,-64,-65,-81,-56,-80,-80,-82,-83,-79,-81,-78,-84,-89,-74,-74,-85,-100,-75,-83,-83,-83,-77,-80,-90,-95,-85,-86,-85,-100,-89,-87,-91,-100,-91,-89,-90,-91,-91,-91,-90,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,575,1536473289048
-100,-53,-81,-52,-82,-53,-71,-70,-70,-69,-71,-70,-70,-26,-72,-71,-70,-63,-79,-62,-81,-80,-79,-62,-79,-62,-78,-81,-82,-61,-85,-71,-88,-91,-71,-70,-85,-86,-83,-89,-83,-85,-81,-86,-87,-86,-88,-68,-65,-68,-66,-84,-70,-84,-83,-93,-76,-78,-78,-86,-71,-73,-86,-73,-72,-64,-66,-62,-65,-81,-64,-80,-80,-100,-100,-79,-100,-78,-82,-100,-74,-74,-82,-100,-71,-83,-83,-83,-86,-80,-90,-92,-82,-86,-84,-84,-89,-87,-100,-100,-88,-100,-90,-91,-100,-100,-100,-86,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,557,1637071738176
-90,-54,-81,-53,-82,-53,-71,-69,-72,-69,-72,-70,-71,-27,-71,-70,-70,-60,-78,-60,-81,-80,-80,-61,-77,-61,-78,-79,-78,-53,-83,-70,-85,-91,-71,-70,-85,-86,-87,-88,-87,-81,-77,-81,-87,-86,-88,-68,-65,-68,-68,-84,-69,-83,-82,-91,-76,-78,-84,-87,-70,-72,-86,-71,-71,-66,-66,-66,-66,-84,-66,-80,-80,-100,-100,-79,-100,-78,-82,-100,-75,-74,-82,-100,-75,-84,-83,-83,-81,-80,-90,-93,-82,-86,-83,-83,-89,-87,-100,-100,-88,-100,-91,-91,-100,-100,-100,-88,-91,-92,-88,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,557,1644033549892
-90,-54,-78,-53,-82,-55,-71,-69,-72,-70,-72,-69,-69,-27,-68,-69,-68,-61,-76,-61,-78,-80,-80,-61,-77,-59,-76,-79,-79,-53,-84,-70,-86,-91,-70,-70,-88,-86,-87,-89,-87,-81,-79,-81,-87,-85,-88,-68,-67,-67,-65,-87,-65,-85,-82,-91,-76,-82,-82,-87,-72,-72,-86,-71,-71,-66,-66,-65,-65,-86,-66,-82,-80,-100,-100,-79,-100,-78,-82,-100,-75,-74,-82,-100,-75,-84,-84,-84,-81,-78,-89,-94,-82,-86,-82,-84,-87,-87,-100,-100,-88,-100,-91,-91,-100,-100,-86,-87,-92,-92,-88,-88,-88,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,557,1651098984264
-90,-53,-78,-53,-82,-52,-72,-70,-72,-69,-71,-70,-70,-26,-72,-70,-70,-60,-76,-59,-78,-80,-80,-62,-76,-60,-76,-77,-77,-53,-84,-70,-86,-91,-71,-70,-86,-87,-86,-86,-85,-83,-76,-83,-87,-86,-88,-68,-68,-66,-65,-85,-65,-83,-87,-91,-76,-79,-80,-86,-71,-72,-85,-71,-72,-64,-64,-66,-65,-81,-64,-80,-80,-79,-76,-79,-80,-81,-82,-100,-75,-72,-82,-100,-72,-84,-85,-84,-82,-78,-89,-90,-82,-86,-83,-83,-87,-87,-100,-100,-87,-100,-90,-91,-100,-100,-86,-88,-91,-92,-88,-88,-88,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,557,1658068611970
-90,-53,-78,-54,-82,-53,-72,-70,-72,-70,-71,-69,-70,-26,-70,-71,-70,-61,-76,-61,-76,-77,-77,-61,-76,-61,-76,-78,-80,-53,-84,-70,-86,-93,-69,-70,-87,-87,-86,-86,-86,-82,-79,-83,-87,-87,-88,-69,-69,-68,-63,-85,-65,-88,-88,-91,-76,-83,-81,-85,-71,-73,-87,-74,-72,-66,-66,-62,-62,-86,-66,-79,-80,-75,-76,-79,-80,-81,-83,-100,-75,-72,-84,-100,-72,-84,-85,-84,-82,-78,-91,-95,-83,-87,-83,-83,-87,-87,-100,-100,-87,-100,-91,-91,-96,-100,-86,-88,-90,-92,-88,-88,-88,-87,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,260,557,1665133589520
