38:17:c3:1e:fc:a1,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a0,32:f7:72:50:57:3b,38:17:c3:1f:0e:12,38:17:c3:19:55:41,38:17:c3:19:55:42,38:17:c3:1f:0e:10,38:17:c3:1f:0e:11,38:17:c3:19:55:40,44:48:c1:a5:82:30,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,38:17:c3:1f:08:50,38:17:c3:1e:fc:b2,38:17:c3:1f:08:51,38:17:c3:1f:08:52,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,44:48:c1:a5:82:21,44:48:c1:a5:82:20,44:48:c1:a5:82:22,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,38:17:c3:1f:22:30,38:17:c3:1f:01:92,38:17:c3:1f:22:32,38:17:c3:1f:22:31,60:32:b1:3e:1a:b7,38:17:c3:1f:01:90,38:17:c3:1f:01:91,38:17:c3:19:55:52,38:17:c3:19:45:b2,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:19:55:50,38:17:c3:19:55:51,38:17:c3:1f:01:81,38:17:c3:1f:01:82,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,b4:5d:50:e1:92:33,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,00:4e:35:df:06:40,80:8d:b7:55:39:d0,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,68:ff:7b:e4:af:38,68:ff:7b:e4:af:39,b4:5d:50:e1:96:53,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,80:8d:b7:55:3a:52,38:17:c3:24:58:b0,72:32:b1:3e:1a:b7,38:17:c3:24:58:b1,38:17:c3:24:58:b2,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:35:00,64:e5:99:c3:13:3c,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,ac:e2:d3:c4:08:e6,38:17:c3:1f:0e:00,80:8d:b7:55:3a:41,80:8d:b7:55:3a:42,38:17:c3:24:58:a0,38:17:c3:24:58:a1,80:8d:b7:55:3a:40,80:8d:b7:55:25:e3,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:a0,00:4e:35:df:06:42,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,b4:5d:50:e1:92:32,b4:5d:50:e1:92:30,b4:5d:50:e1:92:31,b4:5d:50:e1:96:50,66:2a:2f:53:7c:99,38:17:c3:19:d7:60,38:17:c3:1e:ff:00,00:4e:35:de:e1:12,20:a6:cd:50:24:a2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,b4:5d:50:e1:92:23,00:4e:35:de:e1:00,20:a6:cd:50:24:a1,38:17:c3:1f:00:b0,00:4e:35:de:e1:11,00:4e:35:de:e1:10,80:8d:b7:55:25:e2,38:17:c3:19:45:a0,20:a6:cd:42:0b:f3,38:17:c3:19:71:90,38:17:c3:19:45:a1,38:17:c3:19:45:a2,38:17:c3:1f:09:92,38:17:c3:1f:09:93,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:19:71:91,60:32:b1:3e:1a:b8,20:a6:cd:42:0b:f0,72:32:b1:3e:1a:b8,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:32,20:a6:cd:42:0b:e3,a8:bd:27:4c:bd:31,00:4e:35:de:e1:01,00:4e:35:de:e1:02,44:48:c1:91:95:b3,44:48:c1:91:95:b2,b4:5d:50:e1:92:21,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,44:48:c1:91:95:b0,44:48:c1:91:95:b1,38:17:c3:1f:08:40,38:17:c3:1f:08:41,38:17:c3:1f:08:42,00:4e:35:de:d7:52,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:19:71:92,00:4e:35:de:d7:43,00:4e:35:df:0e:12,00:4e:35:df:0e:11,00:4e:35:df:0e:10,38:17:c3:19:36:30,38:17:c3:19:36:32,38:17:c3:19:36:31,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:22,00:4e:35:df:0e:01,00:4e:35:df:0e:00,00:4e:35:df:0e:02,38:17:c3:24:4f:12,38:17:c3:24:4f:10,38:17:c3:24:4f:11,38:17:c3:24:58:a2,38:17:c3:1b:08:b0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:24:4f:02,00:4e:35:df:27:12,38:17:c3:1b:08:a2,00:4e:35:de:d7:42,00:4e:35:de:d7:40,x,y,timestamp
-100,-100,-100,-100,-55,-100,-100,-57,-54,-100,-70,-69,-71,-70,-73,-73,-73,-93,-100,-100,-100,-100,-100,-73,-73,-74,-65,-85,-66,-84,-83,-84,-64,-86,-67,-85,-81,-81,-53,-90,-74,-87,-87,-89,-74,-73,-85,-84,-85,-85,-86,-85,-79,-79,-82,-77,-87,-73,-72,-73,-86,-65,-72,-87,-84,-82,-82,-92,-91,-92,-77,-77,-72,-74,-100,-92,-100,-100,-74,-74,-75,-100,-65,-65,-64,-62,-88,-65,-82,-82,-100,-100,-79,-79,-81,-82,-85,-85,-88,-85,-89,-87,-88,-87,-87,-93,-89,-87,-87,-90,-89,-81,-83,-91,-88,-88,-92,-88,-89,-79,-87,-91,-92,-89,-88,-90,-90,-91,-90,-93,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,691,2702537456832
-100,-100,-100,-100,-53,-100,-100,-57,-54,-100,-71,-71,-73,-71,-73,-74,-72,-93,-100,-100,-100,-100,-100,-72,-73,-72,-65,-87,-65,-83,-83,-83,-65,-87,-63,-86,-79,-80,-52,-89,-71,-87,-87,-88,-71,-70,-87,-83,-82,-82,-85,-84,-79,-79,-80,-77,-85,-73,-74,-70,-86,-64,-77,-86,-81,-83,-82,-95,-91,-92,-76,-76,-74,-74,-100,-87,-100,-100,-75,-73,-76,-100,-68,-64,-63,-61,-88,-67,-82,-79,-100,-100,-80,-80,-82,-83,-85,-85,-88,-88,-89,-89,-87,-85,-88,-90,-91,-89,-86,-90,-89,-81,-83,-91,-88,-88,-92,-88,-89,-79,-87,-91,-92,-89,-88,-92,-90,-90,-90,-93,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,691,2708503704122
-100,-100,-100,-100,-54,-100,-100,-53,-53,-100,-71,-75,-72,-71,-72,-74,-73,-93,-100,-100,-100,-100,-100,-72,-72,-72,-64,-81,-64,-80,-79,-78,-64,-80,-65,-81,-76,-77,-53,-88,-74,-87,-87,-90,-76,-75,-90,-87,-87,-87,-90,-89,-83,-79,-77,-77,-85,-72,-75,-70,-86,-62,-70,-86,-82,-83,-84,-95,-91,-92,-76,-79,-74,-74,-100,-87,-100,-100,-74,-75,-76,-100,-62,-60,-61,-60,-88,-60,-78,-77,-100,-100,-75,-71,-81,-83,-85,-85,-88,-84,-89,-89,-87,-85,-88,-90,-93,-80,-84,-93,-89,-81,-83,-91,-86,-88,-92,-88,-89,-79,-87,-91,-92,-89,-88,-92,-90,-90,-90,-93,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,673,2745595392753
-100,-100,-100,-100,-57,-100,-100,-53,-54,-100,-76,-73,-70,-74,-71,-72,-71,-93,-100,-100,-100,-100,-100,-72,-70,-71,-69,-78,-69,-78,-78,-80,-70,-79,-70,-78,-78,-79,-55,-87,-73,-87,-87,-85,-75,-74,-86,-89,-89,-89,-88,-87,-76,-79,-78,-76,-92,-75,-72,-74,-85,-62,-77,-84,-82,-82,-81,-89,-92,-89,-74,-73,-70,-75,-100,-87,-100,-100,-76,-76,-72,-100,-61,-61,-60,-59,-88,-62,-77,-78,-100,-100,-75,-71,-81,-91,-85,-83,-88,-85,-91,-90,-87,-85,-88,-90,-92,-90,-84,-90,-89,-81,-83,-91,-86,-88,-92,-90,-89,-79,-87,-91,-92,-89,-88,-92,-90,-90,-90,-93,-91,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,673,2749447884731
-100,-100,-100,-100,-54,-100,-100,-55,-57,-100,-75,-75,-74,-75,-74,-75,-73,-93,-100,-100,-100,-100,-100,-74,-74,-74,-64,-78,-64,-81,-88,-80,-65,-79,-66,-79,-79,-79,-53,-87,-73,-87,-87,-87,-74,-74,-86,-89,-89,-89,-88,-87,-76,-75,-79,-77,-91,-75,-71,-73,-85,-62,-71,-85,-84,-85,-84,-91,-92,-89,-75,-73,-69,-77,-100,-87,-100,-100,-77,-76,-75,-100,-62,-62,-60,-64,-88,-62,-80,-79,-100,-100,-77,-75,-81,-79,-83,-84,-88,-85,-88,-88,-91,-85,-92,-90,-93,-79,-84,-92,-87,-79,-82,-92,-86,-88,-92,-90,-89,-82,-87,-91,-92,-89,-88,-92,-95,-90,-90,-93,-91,-92,-84,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,673,2753311263532
-100,-100,-100,-100,-55,-100,-100,-55,-54,-100,-73,-74,-75,-74,-75,-75,-76,-93,-100,-100,-100,-100,-100,-75,-74,-73,-66,-81,-64,-78,-80,-80,-66,-80,-64,-80,-79,-80,-60,-87,-74,-87,-88,-90,-73,-73,-88,-85,-85,-85,-89,-87,-74,-74,-78,-75,-90,-75,-71,-73,-85,-62,-67,-85,-85,-86,-84,-91,-92,-88,-76,-73,-69,-76,-100,-88,-100,-100,-76,-76,-75,-100,-62,-63,-61,-63,-88,-59,-79,-79,-100,-100,-77,-74,-80,-80,-83,-84,-88,-85,-86,-87,-91,-91,-90,-88,-93,-81,-85,-91,-89,-81,-82,-92,-86,-89,-92,-90,-89,-82,-87,-91,-92,-89,-88,-92,-95,-90,-90,-93,-91,-92,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,673,2757209556395
-100,-100,-100,-100,-57,-100,-100,-54,-54,-100,-75,-75,-73,-75,-73,-73,-73,-93,-100,-100,-100,-100,-100,-71,-71,-71,-66,-79,-64,-78,-80,-80,-64,-79,-63,-79,-78,-77,-56,-91,-75,-87,-88,-86,-75,-74,-88,-85,-85,-85,-89,-87,-75,-76,-77,-75,-92,-74,-72,-73,-85,-62,-70,-85,-82,-82,-83,-91,-92,-90,-75,-75,-71,-77,-100,-88,-100,-100,-78,-77,-78,-100,-62,-61,-60,-63,-88,-61,-77,-77,-100,-100,-79,-74,-80,-78,-83,-84,-88,-84,-86,-87,-89,-91,-91,-91,-93,-79,-84,-90,-89,-81,-82,-92,-86,-88,-92,-89,-89,-82,-87,-91,-92,-89,-88,-92,-95,-90,-90,-93,-91,-92,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,673,2761098469050
-100,-100,-100,-100,-56,-100,-100,-52,-52,-100,-73,-72,-76,-72,-77,-77,-77,-93,-100,-100,-100,-100,-100,-76,-77,-75,-66,-81,-63,-79,-79,-79,-63,-81,-64,-81,-78,-77,-52,-87,-73,-87,-88,-93,-73,-74,-84,-87,-89,-88,-85,-84,-75,-75,-77,-76,-91,-74,-74,-72,-85,-63,-70,-86,-82,-87,-86,-91,-92,-90,-77,-77,-71,-78,-100,-89,-100,-100,-78,-77,-76,-100,-62,-61,-63,-64,-88,-61,-77,-79,-100,-100,-76,-74,-81,-79,-83,-84,-89,-87,-88,-89,-89,-91,-89,-89,-93,-81,-84,-90,-88,-81,-84,-92,-86,-88,-92,-89,-89,-82,-87,-91,-92,-89,-88,-92,-95,-90,-90,-93,-91,-92,-85,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,673,2764971887642
-100,-100,-100,-100,-55,-100,-100,-55,-57,-100,-70,-70,-69,-71,-69,-69,-71,-93,-100,-100,-100,-100,-100,-67,-67,-67,-65,-80,-64,-79,-79,-79,-63,-81,-65,-80,-85,-86,-67,-85,-71,-86,-86,-88,-71,-70,-87,-87,-89,-88,-85,-86,-81,-81,-85,-80,-88,-73,-72,-72,-85,-66,-83,-87,-78,-84,-83,-91,-92,-90,-71,-72,-68,-74,-100,-87,-100,-100,-74,-76,-73,-100,-69,-61,-80,-62,-88,-61,-77,-78,-100,-100,-76,-74,-77,-77,-83,-82,-89,-87,-88,-89,-88,-88,-88,-89,-93,-80,-83,-89,-88,-81,-84,-92,-86,-88,-92,-89,-89,-82,-87,-91,-93,-89,-88,-92,-92,-92,-90,-93,-88,-92,-85,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,656,2829294402565
-100,-100,-100,-100,-52,-100,-100,-52,-53,-100,-69,-71,-69,-70,-69,-70,-69,-93,-100,-100,-100,-100,-100,-67,-68,-69,-57,-82,-58,-82,-83,-80,-60,-82,-58,-82,-82,-81,-60,-84,-71,-82,-85,-89,-91,-71,-85,-85,-84,-84,-85,-85,-81,-81,-82,-80,-90,-74,-72,-74,-85,-63,-83,-87,-84,-83,-83,-91,-92,-90,-71,-72,-68,-75,-100,-87,-100,-100,-74,-74,-73,-100,-68,-68,-64,-65,-88,-68,-76,-79,-100,-100,-76,-74,-79,-80,-83,-82,-89,-87,-88,-89,-88,-89,-89,-89,-92,-78,-83,-87,-90,-81,-80,-92,-86,-88,-92,-86,-87,-82,-87,-91,-92,-89,-88,-92,-93,-92,-90,-93,-93,-92,-85,-88,-90,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,656,2833153291262
-100,-100,-100,-100,-55,-100,-100,-52,-55,-100,-69,-70,-70,-69,-70,-71,-70,-94,-100,-100,-100,-100,-100,-69,-67,-69,-58,-82,-57,-80,-81,-80,-59,-82,-57,-82,-81,-81,-65,-87,-70,-84,-84,-88,-71,-69,-85,-85,-84,-84,-87,-86,-81,-81,-81,-81,-89,-73,-73,-73,-89,-67,-79,-90,-82,-81,-82,-94,-92,-92,-73,-73,-67,-76,-100,-88,-100,-100,-76,-76,-73,-100,-67,-65,-66,-66,-88,-64,-76,-79,-100,-100,-76,-74,-80,-80,-83,-82,-89,-89,-88,-89,-91,-91,-91,-92,-92,-80,-83,-87,-90,-81,-80,-92,-86,-88,-92,-87,-87,-82,-87,-91,-92,-89,-88,-92,-92,-92,-90,-93,-93,-92,-85,-89,-88,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,656,2837011129958
-100,-100,-100,-100,-55,-100,-100,-56,-57,-100,-72,-71,-70,-72,-70,-86,-69,-93,-100,-100,-100,-100,-100,-68,-67,-68,-59,-82,-61,-80,-81,-80,-59,-82,-61,-82,-82,-82,-64,-84,-70,-83,-84,-87,-72,-71,-85,-87,-84,-86,-87,-85,-80,-81,-82,-81,-90,-71,-73,-73,-89,-66,-79,-90,-82,-81,-82,-93,-92,-92,-74,-73,-67,-75,-100,-88,-100,-100,-75,-75,-74,-100,-67,-66,-66,-65,-88,-63,-75,-79,-100,-100,-78,-75,-81,-80,-83,-82,-89,-89,-88,-89,-89,-91,-90,-92,-92,-80,-83,-86,-90,-81,-80,-92,-86,-88,-92,-87,-86,-86,-87,-91,-92,-89,-88,-92,-92,-92,-90,-93,-93,-92,-85,-89,-88,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,656,2840883410686
-100,-100,-100,-100,-58,-100,-100,-57,-57,-100,-72,-70,-70,-70,-70,-70,-71,-93,-100,-100,-100,-100,-100,-69,-68,-68,-60,-80,-62,-80,-80,-80,-60,-81,-60,-80,-82,-82,-65,-85,-70,-84,-85,-87,-71,-70,-86,-86,-84,-86,-87,-85,-80,-81,-82,-81,-89,-68,-69,-70,-89,-65,-82,-90,-85,-85,-85,-93,-92,-92,-88,-70,-68,-74,-100,-88,-100,-100,-74,-74,-74,-100,-68,-66,-66,-65,-88,-78,-75,-79,-100,-100,-91,-75,-80,-80,-85,-87,-89,-89,-88,-89,-88,-90,-90,-92,-91,-80,-87,-87,-90,-81,-82,-85,-86,-88,-92,-88,-87,-86,-87,-91,-92,-89,-88,-92,-94,-93,-90,-93,-93,-92,-85,-89,-90,-93,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,656,2844749339122
-100,-100,-100,-100,-58,-100,-100,-58,-56,-100,-69,-70,-70,-69,-70,-69,-71,-92,-100,-100,-100,-100,-100,-69,-69,-69,-58,-83,-59,-81,-79,-80,-57,-84,-57,-83,-82,-83,-62,-85,-69,-85,-86,-91,-69,-70,-86,-86,-88,-87,-85,-86,-79,-79,-83,-80,-90,-68,-69,-69,-89,-67,-82,-88,-81,-81,-82,-93,-88,-92,-74,-74,-67,-77,-100,-91,-100,-100,-77,-76,-74,-100,-65,-66,-67,-66,-80,-66,-79,-76,-100,-100,-76,-75,-79,-81,-85,-85,-89,-89,-88,-89,-89,-88,-90,-92,-92,-78,-87,-88,-90,-82,-82,-93,-86,-88,-92,-87,-87,-86,-87,-91,-92,-89,-88,-92,-94,-93,-90,-93,-93,-92,-85,-89,-88,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,656,2848616342558
-100,-100,-100,-100,-60,-100,-100,-60,-59,-100,-67,-68,-73,-68,-73,-73,-72,-90,-100,-100,-100,-100,-100,-69,-68,-69,-62,-80,-61,-81,-79,-78,-64,-80,-62,-80,-78,-77,-60,-87,-69,-87,-89,-86,-70,-70,-81,-82,-82,-81,-80,-80,-79,-79,-77,-80,-85,-71,-72,-72,-88,-63,-73,-88,-79,-84,-85,-89,-88,-87,-87,-72,-77,-71,-100,-85,-100,-100,-71,-70,-76,-100,-64,-64,-59,-62,-83,-65,-77,-77,-100,-100,-76,-81,-82,-82,-85,-85,-89,-83,-90,-89,-85,-84,-85,-88,-91,-82,-87,-89,-90,-85,-83,-93,-86,-88,-90,-90,-87,-76,-100,-100,-92,-100,-100,-100,-89,-90,-89,-100,-89,-94,-92,-89,-88,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,639,2891384843739
-100,-100,-100,-100,-60,-100,-100,-62,-55,-100,-69,-68,-72,-69,-72,-72,-72,-90,-100,-100,-100,-100,-100,-69,-69,-69,-63,-79,-64,-78,-78,-78,-64,-80,-64,-80,-78,-77,-60,-85,-69,-87,-87,-85,-71,-71,-81,-82,-83,-82,-82,-81,-80,-80,-79,-80,-85,-73,-74,-72,-87,-62,-75,-85,-82,-82,-82,-90,-91,-86,-76,-73,-72,-71,-100,-86,-100,-100,-69,-70,-75,-100,-62,-65,-58,-61,-83,-65,-77,-77,-100,-100,-76,-72,-80,-81,-85,-85,-89,-85,-87,-86,-85,-86,-85,-89,-91,-81,-87,-90,-90,-79,-83,-93,-86,-88,-91,-89,-87,-76,-100,-100,-92,-100,-100,-100,-89,-90,-89,-100,-89,-94,-88,-89,-88,-93,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,639,2895263819936
-100,-100,-100,-100,-59,-100,-100,-62,-61,-100,-68,-68,-72,-68,-71,-73,-72,-91,-100,-100,-100,-100,-100,-69,-70,-69,-63,-80,-63,-79,-78,-77,-64,-79,-62,-80,-79,-78,-63,-84,-70,-87,-86,-85,-71,-70,-85,-82,-81,-83,-85,-85,-80,-80,-80,-80,-84,-72,-73,-74,-87,-64,-76,-84,-84,-83,-83,-90,-91,-86,-74,-71,-71,-72,-100,-86,-100,-100,-73,-70,-75,-100,-65,-65,-79,-59,-83,-65,-78,-79,-100,-100,-79,-76,-81,-82,-85,-85,-89,-85,-87,-86,-85,-84,-84,-87,-91,-81,-87,-90,-90,-79,-77,-90,-86,-88,-91,-89,-87,-76,-100,-100,-92,-100,-100,-100,-90,-89,-89,-100,-89,-94,-88,-89,-88,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,639,2899112872434
-100,-100,-100,-100,-63,-100,-100,-61,-63,-100,-69,-70,-73,-69,-74,-74,-73,-91,-100,-100,-100,-100,-100,-69,-69,-69,-64,-81,-62,-81,-79,-79,-64,-80,-63,-80,-78,-78,-59,-86,-72,-84,-84,-86,-71,-71,-80,-83,-83,-82,-80,-80,-80,-80,-78,-80,-86,-70,-71,-74,-87,-62,-76,-84,-78,-78,-77,-93,-91,-87,-75,-76,-72,-70,-100,-85,-100,-100,-70,-71,-75,-100,-65,-65,-62,-59,-83,-65,-80,-81,-100,-100,-79,-76,-81,-82,-84,-85,-89,-85,-87,-87,-85,-87,-88,-89,-91,-81,-85,-91,-90,-79,-77,-90,-86,-88,-91,-89,-87,-76,-100,-100,-92,-100,-100,-100,-90,-89,-89,-100,-89,-94,-88,-89,-88,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,639,2902962121964
-100,-100,-100,-100,-66,-100,-100,-65,-65,-100,-68,-68,-73,-67,-73,-73,-73,-92,-100,-100,-100,-100,-100,-70,-70,-70,-54,-80,-63,-78,-79,-79,-63,-80,-63,-80,-78,-76,-72,-87,-70,-85,-85,-85,-71,-71,-80,-83,-83,-82,-80,-80,-80,-80,-77,-80,-84,-73,-73,-74,-83,-59,-73,-84,-83,-84,-83,-90,-91,-88,-75,-76,-77,-70,-100,-85,-100,-100,-69,-68,-76,-100,-67,-68,-60,-55,-83,-67,-80,-80,-100,-100,-82,-76,-81,-81,-86,-85,-89,-83,-88,-87,-85,-87,-85,-88,-91,-81,-84,-90,-90,-79,-77,-90,-91,-90,-89,-89,-87,-76,-100,-100,-94,-100,-100,-100,-90,-90,-89,-100,-89,-94,-88,-89,-88,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,639,2906799815140
-100,-100,-100,-100,-65,-100,-100,-64,-61,-100,-69,-68,-73,-68,-73,-74,-72,-92,-100,-100,-100,-100,-100,-69,-69,-69,-63,-80,-64,-80,-78,-84,-66,-80,-63,-80,-79,-80,-59,-84,-70,-85,-84,-83,-84,-71,-82,-83,-82,-82,-80,-80,-80,-80,-79,-80,-87,-72,-72,-73,-83,-62,-70,-83,-82,-82,-82,-90,-91,-88,-75,-72,-74,-70,-100,-85,-100,-100,-72,-70,-76,-100,-64,-64,-58,-62,-83,-64,-82,-81,-100,-100,-82,-76,-81,-81,-85,-85,-89,-83,-87,-88,-85,-87,-85,-87,-93,-81,-86,-89,-90,-79,-77,-90,-91,-90,-91,-89,-88,-76,-100,-100,-91,-100,-100,-100,-90,-90,-89,-100,-89,-94,-88,-89,-88,-91,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,272,639,2910656292274
