38:17:c3:1f:0e:12,38:17:c3:19:d7:62,80:8d:b7:55:39:c2,80:8d:b7:55:39:c0,80:8d:b7:55:39:c1,38:17:c3:1f:0e:10,38:17:c3:19:d7:60,38:17:c3:1f:0e:11,38:17:c3:19:d7:61,80:8d:b7:55:39:d0,00:4e:35:df:06:40,44:48:c1:a5:82:30,b0:be:76:f8:30:5e,00:4e:35:df:06:41,00:4e:35:df:06:42,44:48:c1:a5:82:32,80:8d:b7:55:25:f2,44:48:c1:a5:82:31,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,b8:27:eb:9f:6b:77,38:17:c3:1e:ff:00,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,80:8d:b7:55:35:12,20:a6:cd:50:24:b0,80:8d:b7:55:35:13,00:4e:35:df:06:50,00:4e:35:df:06:51,00:4e:35:df:06:52,44:48:c1:a5:82:21,66:2a:2f:53:7c:99,44:48:c1:a5:82:20,44:48:c1:a5:82:22,b4:5d:50:e1:96:53,80:8d:b7:55:35:10,20:a6:cd:50:24:b2,80:8d:b7:55:35:11,20:a6:cd:50:24:b1,38:17:c3:1e:ff:11,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,80:8d:b7:55:35:01,80:8d:b7:55:35:02,80:8d:b7:55:35:03,38:17:c3:1f:01:92,38:17:c3:1f:22:30,80:8d:b7:55:3a:52,38:17:c3:1e:ff:02,38:17:c3:1f:22:32,38:17:c3:1e:ff:01,38:17:c3:1f:22:31,72:32:b1:3e:1a:b8,38:17:c3:1f:01:90,80:8d:b7:55:3a:50,38:17:c3:1f:01:91,80:8d:b7:55:3a:51,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,80:8d:b7:55:35:00,38:17:c3:1f:0e:01,38:17:c3:1f:0e:02,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,38:17:c3:19:55:52,38:17:c3:19:45:b2,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b0,38:17:c3:19:45:b1,38:17:c3:1f:0e:00,38:17:c3:19:55:50,38:17:c3:19:55:51,80:8d:b7:55:3a:41,38:17:c3:1f:01:81,38:17:c3:1f:01:82,80:8d:b7:55:3a:42,38:17:c3:1e:ff:12,38:17:c3:1f:01:80,80:8d:b7:55:3a:40,b4:5d:50:e1:92:32,b4:5d:50:e1:92:33,80:8d:b7:55:25:e3,b4:5d:50:e1:92:31,b4:5d:50:e1:96:50,60:32:b1:3e:1a:b7,80:8d:b7:55:25:e1,80:8d:b7:55:25:e2,80:8d:b7:55:25:e0,72:32:b1:3e:1a:b7,20:a6:cd:50:24:a0,60:32:b1:3e:1a:b8,b4:5d:50:e1:92:30,38:17:c3:19:71:90,00:4e:35:de:e1:12,68:ff:7b:e4:af:38,68:ff:7b:e4:af:39,20:a6:cd:42:0b:e3,38:17:c3:1f:00:b0,00:4e:35:de:e1:11,00:4e:35:de:e1:10,38:17:c3:1f:09:83,38:17:c3:19:45:a0,38:17:c3:1f:09:93,38:17:c3:1f:09:90,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,38:17:c3:19:45:a1,38:17:c3:1f:09:92,38:17:c3:1f:09:91,38:17:c3:19:71:92,38:17:c3:19:71:91,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,b4:5d:50:e1:92:23,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:1f:08:50,38:17:c3:19:55:40,38:17:c3:19:55:41,b4:5d:50:e1:92:22,b4:5d:50:e1:92:21,00:4e:35:de:d7:52,b4:5d:50:e1:92:20,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:31,44:48:c1:91:95:b2,44:48:c1:91:95:b3,00:4e:35:de:d7:53,00:4e:35:de:e1:02,38:17:c3:19:55:42,38:17:c3:1f:08:51,44:48:c1:91:95:b0,44:48:c1:91:95:b1,a8:bd:27:4c:bd:21,a8:bd:27:4c:bd:22,a8:bd:27:4c:bd:20,a8:bd:27:4c:bd:32,38:17:c3:1f:08:52,38:17:c3:1f:08:40,38:17:c3:1f:08:42,00:4e:35:de:e1:00,00:4e:35:de:e1:01,38:17:c3:1f:08:41,00:4e:35:df:0e:12,00:4e:35:df:0e:10,00:4e:35:de:d7:51,00:4e:35:de:d7:50,38:17:c3:19:36:30,38:17:c3:1f:22:21,38:17:c3:1f:22:22,00:4e:35:df:0e:00,38:17:c3:19:36:31,00:4e:35:de:d7:43,00:4e:35:de:d7:42,00:4e:35:de:d7:41,00:4e:35:de:d7:40,38:17:c3:1f:22:20,38:17:c3:19:71:82,00:4e:35:df:0e:11,38:17:c3:19:36:32,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b1,00:4e:35:df:0e:02,38:17:c3:1e:fc:a0,38:17:c3:1e:fc:a2,38:17:c3:1e:fc:a1,64:e5:99:c3:13:3c,38:17:c3:24:58:b0,38:17:c3:24:58:b1,38:17:c3:24:58:b2,38:17:c3:24:4f:10,38:17:c3:24:58:a0,38:17:c3:24:58:a1,38:17:c3:24:58:a2,38:17:c3:1f:0f:90,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:1b:08:b0,00:4e:35:df:27:02,00:4e:35:df:27:12,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,00:4e:35:df:0e:01,00:4e:35:df:27:01,00:4e:35:df:27:10,00:4e:35:df:27:11,38:17:c3:1b:08:a1,38:17:c3:1b:08:a2,00:4e:35:df:27:00,9c:d6:43:60:92:e0,x,y,timestamp
-55,-86,-71,-72,-72,-53,-89,-55,-87,-65,-86,-74,-70,-85,-86,-75,-70,-76,-70,-71,-69,-24,-84,-74,-72,-73,-59,-85,-61,-84,-82,-84,-81,-90,-83,-82,-91,-61,-86,-60,-85,-83,-83,-59,-75,-74,-73,-67,-89,-76,-84,-88,-83,-88,-90,-67,-77,-67,-77,-89,-89,-82,-59,-62,-63,-65,-88,-83,-83,-83,-83,-62,-89,-88,-85,-81,-81,-87,-82,-82,-85,-91,-90,-74,-91,-92,-88,-79,-79,-79,-88,-89,-89,-91,-94,-88,-93,-91,-92,-92,-87,-87,-94,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,671,6472467609978
-52,-86,-71,-72,-72,-52,-89,-53,-89,-67,-87,-76,-75,-86,-84,-76,-71,-76,-70,-71,-70,-26,-84,-77,-76,-76,-61,-85,-60,-84,-83,-84,-81,-90,-81,-81,-91,-61,-86,-61,-86,-81,-80,-53,-74,-72,-73,-70,-90,-77,-84,-88,-83,-88,-90,-71,-77,-72,-77,-89,-89,-72,-62,-62,-65,-67,-87,-82,-81,-84,-83,-63,-89,-88,-83,-82,-80,-83,-80,-83,-83,-91,-93,-77,-92,-92,-91,-81,-81,-80,-88,-90,-89,-91,-90,-87,-89,-91,-92,-92,-87,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,671,6476303601435
-52,-81,-74,-72,-72,-54,-79,-53,-89,-65,-86,-73,-78,-85,-84,-72,-79,-74,-79,-78,-79,-24,-85,-72,-72,-73,-60,-85,-62,-80,-80,-80,-81,-93,-81,-81,-85,-61,-86,-62,-86,-78,-79,-51,-73,-73,-73,-71,-86,-68,-86,-86,-85,-88,-90,-71,-70,-70,-69,-89,-89,-71,-61,-61,-65,-65,-85,-84,-84,-85,-86,-63,-87,-86,-82,-74,-76,-84,-79,-83,-85,-91,-89,-77,-89,-85,-88,-81,-81,-81,-88,-90,-89,-88,-93,-90,-92,-91,-92,-92,-90,-90,-92,-88,-90,-92,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,649,6540354840942
-51,-80,-75,-72,-72,-50,-80,-50,-79,-65,-85,-71,-78,-85,-85,-71,-78,-70,-77,-78,-77,-26,-85,-74,-71,-71,-65,-80,-64,-79,-79,-78,-80,-93,-78,-82,-86,-63,-80,-64,-79,-79,-80,-48,-71,-74,-73,-71,-87,-68,-86,-86,-85,-88,-90,-85,-68,-71,-68,-89,-89,-73,-59,-60,-63,-66,-85,-86,-86,-86,-84,-59,-87,-86,-80,-76,-75,-81,-80,-78,-83,-91,-92,-69,-91,-85,-88,-82,-82,-83,-88,-90,-89,-88,-93,-88,-92,-91,-92,-92,-89,-88,-92,-88,-90,-91,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,649,6544208695576
-51,-81,-76,-76,-75,-51,-82,-50,-81,-66,-86,-71,-80,-86,-86,-71,-78,-70,-78,-78,-79,-27,-85,-72,-74,-72,-62,-80,-64,-80,-80,-80,-80,-93,-80,-79,-87,-63,-79,-64,-81,-80,-80,-49,-71,-72,-68,-69,-87,-69,-85,-86,-85,-88,-90,-71,-70,-70,-68,-89,-89,-72,-60,-60,-65,-66,-85,-85,-84,-84,-84,-59,-87,-86,-80,-75,-79,-81,-79,-75,-83,-89,-90,-69,-89,-85,-88,-82,-82,-83,-86,-90,-89,-89,-94,-91,-92,-91,-92,-92,-89,-88,-90,-88,-89,-92,-87,-88,-88,-91,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,649,6548063765783
-51,-80,-73,-73,-75,-50,-82,-54,-81,-66,-86,-71,-80,-86,-87,-73,-80,-72,-78,-78,-79,-24,-85,-74,-73,-72,-65,-80,-64,-81,-82,-82,-80,-93,-80,-79,-87,-64,-79,-64,-79,-79,-79,-49,-71,-71,-68,-70,-89,-68,-85,-86,-86,-88,-90,-69,-68,-70,-68,-89,-89,-72,-59,-60,-64,-65,-86,-85,-84,-84,-84,-59,-87,-89,-82,-76,-74,-82,-80,-75,-82,-89,-89,-69,-89,-88,-88,-83,-80,-81,-86,-90,-89,-89,-90,-89,-92,-91,-92,-92,-89,-88,-90,-88,-91,-90,-88,-87,-88,-89,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,649,6551921039740
-51,-80,-76,-73,-73,-51,-82,-52,-81,-67,-84,-73,-82,-85,-85,-74,-79,-72,-80,-79,-77,-34,-85,-71,-73,-71,-64,-80,-64,-82,-83,-81,-80,-93,-80,-80,-87,-63,-79,-63,-79,-81,-80,-49,-72,-72,-68,-70,-87,-67,-86,-86,-86,-88,-90,-70,-70,-70,-69,-89,-89,-71,-60,-60,-66,-67,-86,-84,-84,-84,-84,-60,-87,-89,-82,-75,-74,-82,-79,-77,-81,-89,-91,-69,-89,-88,-90,-83,-80,-79,-89,-90,-89,-91,-94,-91,-92,-91,-92,-92,-89,-91,-90,-88,-90,-92,-88,-87,-88,-89,-91,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,649,6555764762290
-51,-80,-76,-73,-72,-52,-82,-53,-81,-66,-86,-72,-82,-87,-86,-72,-79,-72,-79,-78,-79,-25,-85,-71,-71,-72,-64,-81,-64,-81,-82,-83,-80,-93,-79,-82,-87,-64,-79,-62,-79,-80,-80,-52,-72,-72,-68,-70,-87,-68,-85,-86,-84,-88,-90,-70,-69,-70,-68,-89,-89,-72,-60,-60,-66,-67,-86,-84,-83,-84,-82,-60,-86,-87,-82,-78,-74,-83,-79,-74,-84,-89,-88,-69,-90,-87,-87,-83,-80,-79,-89,-90,-89,-90,-92,-90,-92,-91,-92,-92,-93,-90,-90,-88,-90,-91,-86,-87,-88,-90,-89,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,649,6559617081716
-56,-79,-71,-71,-71,-58,-81,-57,-82,-62,-85,-71,-68,-84,-86,-71,-76,-71,-77,-77,-79,-26,-80,-74,-76,-76,-62,-77,-62,-76,-77,-76,-78,-90,-80,-80,-88,-61,-77,-60,-78,-78,-79,-61,-70,-69,-70,-67,-86,-72,-85,-87,-84,-87,-90,-67,-72,-67,-71,-89,-100,-69,-64,-64,-60,-62,-82,-81,-81,-80,-80,-63,-83,-82,-73,-79,-77,-75,-77,-72,-74,-89,-89,-76,-88,-88,-88,-81,-79,-80,-89,-90,-89,-92,-94,-90,-92,-89,-100,-92,-90,-90,-90,-88,-90,-91,-88,-88,-88,-91,-91,-90,-91,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,627,6640473901685
-53,-80,-72,-72,-73,-51,-81,-53,-81,-65,-85,-71,-74,-84,-86,-70,-74,-71,-76,-75,-76,-26,-80,-72,-73,-72,-69,-77,-67,-78,-78,-78,-79,-90,-80,-79,-89,-68,-79,-68,-78,-78,-79,-57,-69,-69,-71,-66,-91,-72,-85,-87,-84,-87,-100,-67,-72,-66,-71,-100,-84,-67,-59,-59,-62,-64,-82,-82,-81,-81,-82,-61,-83,-82,-73,-80,-77,-75,-77,-72,-74,-89,-92,-80,-88,-87,-87,-81,-81,-81,-87,-90,-91,-92,-94,-90,-92,-89,-100,-92,-89,-90,-90,-88,-89,-90,-89,-88,-88,-91,-90,-90,-91,-89,-89,-90,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,627,6644335353142
-53,-80,-72,-72,-72,-53,-79,-53,-79,-64,-85,-72,-71,-84,-85,-72,-75,-71,-76,-74,-72,-26,-80,-74,-73,-75,-68,-79,-68,-78,-81,-80,-79,-90,-79,-79,-90,-68,-78,-69,-77,-81,-81,-64,-71,-71,-71,-67,-88,-74,-85,-87,-84,-87,-100,-66,-75,-67,-73,-82,-85,-71,-60,-60,-63,-63,-83,-81,-81,-81,-81,-60,-85,-83,-77,-81,-82,-76,-81,-83,-77,-89,-91,-81,-88,-90,-89,-83,-82,-81,-88,-90,-91,-92,-94,-90,-94,-89,-100,-92,-89,-90,-90,-88,-90,-90,-89,-88,-88,-90,-90,-90,-91,-89,-89,-90,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,627,6648184687724
-52,-81,-73,-74,-72,-55,-79,-52,-79,-63,-86,-71,-70,-84,-85,-73,-76,-72,-74,-75,-73,-27,-80,-74,-75,-73,-63,-77,-64,-78,-79,-77,-78,-92,-79,-82,-89,-64,-78,-64,-78,-80,-80,-62,-71,-70,-66,-66,-91,-73,-85,-87,-84,-87,-100,-66,-72,-67,-72,-85,-83,-70,-61,-60,-63,-62,-82,-83,-82,-83,-83,-59,-82,-82,-77,-80,-80,-75,-80,-80,-77,-89,-91,-81,-91,-90,-90,-83,-82,-81,-89,-85,-91,-92,-94,-90,-94,-89,-100,-100,-89,-90,-90,-88,-89,-89,-89,-88,-88,-90,-89,-90,-91,-92,-92,-90,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,627,6652025869910
-52,-81,-68,-71,-68,-51,-81,-54,-81,-64,-89,-71,-73,-85,-85,-72,-75,-73,-74,-76,-76,-26,-80,-74,-72,-74,-62,-79,-62,-81,-80,-80,-79,-91,-81,-81,-88,-62,-80,-60,-79,-78,-78,-59,-70,-71,-68,-66,-89,-72,-82,-87,-84,-87,-100,-67,-73,-67,-73,-82,-83,-70,-62,-62,-63,-63,-82,-81,-82,-80,-80,-63,-83,-83,-75,-80,-80,-77,-79,-80,-77,-89,-90,-81,-90,-91,-86,-83,-82,-81,-88,-86,-91,-92,-94,-93,-94,-89,-100,-100,-89,-90,-90,-88,-89,-89,-91,-87,-88,-90,-89,-90,-91,-92,-91,-90,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,627,6655894580012
-52,-81,-69,-71,-68,-51,-83,-51,-81,-63,-85,-74,-73,-84,-86,-73,-74,-73,-74,-75,-74,-25,-80,-73,-73,-72,-63,-79,-63,-78,-78,-78,-81,-90,-78,-81,-90,-63,-77,-63,-78,-79,-78,-61,-70,-70,-67,-67,-90,-73,-82,-87,-84,-87,-100,-67,-73,-67,-71,-83,-83,-69,-59,-59,-63,-64,-82,-81,-81,-81,-82,-60,-82,-82,-74,-82,-80,-76,-79,-80,-78,-93,-92,-77,-91,-90,-89,-83,-80,-81,-91,-84,-91,-90,-94,-93,-92,-89,-100,-100,-89,-90,-90,-88,-89,-88,-90,-89,-88,-87,-89,-90,-91,-92,-91,-89,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,627,6659773869230
-57,-76,-70,-70,-66,-57,-83,-59,-76,-65,-82,-69,-73,-85,-82,-69,-69,-69,-70,-70,-71,-26,-85,-64,-63,-64,-57,-76,-56,-78,-78,-78,-79,-91,-79,-79,-85,-56,-77,-57,-75,-77,-77,-60,-75,-73,-66,-76,-85,-72,-85,-84,-85,-85,-100,-75,-71,-75,-72,-83,-88,-76,-67,-67,-65,-64,-84,-82,-67,-82,-81,-68,-81,-82,-74,-82,-80,-76,-76,-80,-78,-84,-85,-77,-84,-88,-83,-79,-80,-81,-84,-84,-91,-84,-94,-88,-88,-89,-100,-100,-89,-90,-100,-100,-89,-88,-87,-85,-100,-87,-89,-100,-100,-92,-91,-89,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,605,6752450349351
-59,-72,-72,-71,-69,-60,-77,-51,-76,-62,-82,-70,-73,-82,-82,-70,-71,-70,-70,-70,-70,-24,-85,-66,-66,-65,-59,-79,-56,-78,-78,-77,-79,-88,-81,-81,-86,-57,-78,-60,-79,-80,-79,-60,-72,-73,-67,-73,-89,-71,-85,-87,-85,-86,-100,-73,-72,-73,-73,-88,-89,-74,-67,-66,-64,-65,-83,-82,-67,-82,-81,-66,-81,-81,-79,-82,-80,-79,-79,-80,-82,-87,-85,-77,-85,-87,-83,-80,-80,-80,-84,-90,-91,-86,-94,-87,-88,-89,-100,-100,-89,-90,-100,-100,-88,-88,-86,-88,-100,-87,-88,-100,-100,-92,-91,-89,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,605,6756290939453
-59,-73,-70,-70,-69,-61,-75,-59,-72,-64,-83,-68,-76,-84,-83,-68,-72,-68,-71,-71,-71,-25,-82,-66,-65,-65,-61,-79,-61,-78,-78,-78,-79,-88,-79,-81,-87,-61,-78,-59,-79,-75,-76,-59,-72,-73,-66,-74,-89,-68,-83,-85,-83,-87,-100,-73,-69,-74,-68,-88,-89,-75,-66,-65,-61,-61,-83,-85,-67,-86,-86,-65,-81,-81,-79,-82,-80,-79,-76,-80,-82,-87,-89,-77,-85,-88,-83,-80,-80,-80,-84,-90,-91,-86,-94,-87,-90,-89,-100,-100,-88,-88,-90,-100,-88,-88,-87,-87,-100,-87,-88,-100,-100,-92,-91,-89,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,605,6760145984296
-60,-73,-67,-70,-69,-60,-75,-54,-72,-65,-83,-70,-79,-82,-81,-69,-71,-70,-72,-71,-71,-25,-82,-65,-63,-65,-58,-79,-58,-78,-78,-78,-82,-87,-79,-79,-86,-57,-80,-57,-80,-77,-76,-62,-72,-72,-68,-74,-86,-71,-83,-87,-83,-85,-100,-75,-70,-75,-72,-88,-88,-74,-62,-66,-62,-65,-82,-83,-80,-84,-83,-62,-83,-82,-81,-82,-80,-79,-76,-80,-82,-87,-88,-77,-87,-87,-84,-80,-80,-80,-83,-87,-91,-86,-94,-90,-92,-89,-100,-100,-88,-88,-90,-86,-88,-87,-86,-86,-85,-87,-88,-100,-100,-92,-91,-89,-90,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,605,6763999284502
-61,-76,-72,-72,-73,-60,-75,-58,-73,-78,-82,-69,-79,-80,-82,-68,-69,-69,-68,-85,-70,-26,-82,-63,-64,-62,-59,-79,-58,-78,-80,-80,-82,-87,-78,-81,-87,-58,-80,-58,-79,-77,-77,-60,-73,-73,-68,-74,-85,-69,-83,-85,-83,-85,-100,-75,-70,-74,-69,-88,-88,-72,-61,-63,-61,-62,-82,-81,-78,-82,-82,-64,-81,-82,-78,-82,-80,-81,-77,-80,-77,-86,-86,-73,-86,-87,-84,-79,-79,-79,-85,-87,-91,-87,-94,-90,-92,-89,-100,-100,-88,-88,-90,-86,-87,-88,-86,-86,-85,-87,-87,-100,-100,-92,-91,-89,-90,-88,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,606,605,6767835538563
